,tgt_ret_1,tgt_ret_2,tgt_ret_3,tgt_ret_5,tgt_ret_10,tgt_ret_magnitude_1,tgt_ret_magnitude_3,tgt_ret_magnitude_5,tgt_cum_ret_3,tgt_cum_ret_5,tgt_cum_ret_10,tgt_max_drawdown_long_3,tgt_max_drawup_long_3,tgt_max_drawdown_short_3,tgt_max_drawup_short_3,tgt_max_drawdown_long_5,tgt_max_drawup_long_5,tgt_max_drawdown_short_5,tgt_max_drawup_short_5,tgt_max_drawdown_long_10,tgt_max_drawup_long_10,tgt_max_drawdown_short_10,tgt_max_drawup_short_10,tgt_sharpe_5,tgt_sharpe_10,tgt_ret_risk_adj_1,tgt_ret_risk_adj_3,tgt_ret_risk_adj_5,tgt_realized_vol_5,tgt_realized_vol_10,tgt_range_bps_1,tgt_range_bps_3,tgt_range_bps_5,tgt_trend_strength_5,tgt_trend_strength_10,tgt_best_long_entry_pct,tgt_best_short_entry_pct,tgt_slippage_long_bps,tgt_slippage_short_bps,tgt_fwd_spread_bps_1,tgt_fwd_spread_bps_3,tgt_recovery_time_5,tgt_recovery_time_10,tgt_inventory_cost_3,tgt_inventory_cost_5,tgt_inventory_cost_10,tgt_relative_ret_1,tgt_relative_ret_3,tgt_relative_ret_5,tgt_alpha_1,tgt_alpha_3,tgt_alpha_5,tgt_kelly_5,tgt_kelly_10,tgt_optimal_horizon,tgt_pnl_long_bps_1,tgt_pnl_short_bps_1,tgt_pnl_long_bps_3,tgt_pnl_short_bps_3,tgt_pnl_long_bps_5,tgt_pnl_short_bps_5,tgt_pnl_long_bps_10,tgt_pnl_short_bps_10
sell_volume,0.007482780182965293,0.01387339618995652,0.015210554729250321,-0.0004242415621102271,0.009034243634499449,0.18628874141464527,0.07150289127765073,0.08034386224838157,0.031947480863625755,0.021469431435644035,0.032371814781771334,-0.12018724412201999,0.15343964199271976,-0.15343964199271976,0.12018724412201999,-0.09550372047397847,0.12429528756251634,-0.12429528756251634,0.09550372047397847,-0.06486271741380303,0.09646770502417425,-0.09646770502417425,0.06486271741380303,0.021771113490293786,0.02137744410297023,0.00503947222925994,0.020994367535020805,-0.0001875474638654086,0.1772879560055814,0.14146257547341726,0.36760640567200115,0.19147199108764348,0.172791636170275,0.026635739596018684,0.008655659110190405,-0.021045642744374586,0.02104576625093255,0.015372003514394524,-0.015372003514394524,0.3158239883539294,0.29275603806176315,-0.00875675543104201,-0.015178403521790375,0.20203935641184342,0.18868701756798964,0.1521316341121492,-0.00648835963755298,0.007628065907548795,-0.007772907514668425,-0.00648835963755298,0.007628065907548795,-0.007772907514668425,0.014643057396805638,0.01771806305742905,0.025414861182551488,0.007482780182965293,-0.007482780182965293,0.031947480863625755,-0.031947480863625755,0.021469431435644035,-0.021469431435644035,0.032371814781771334,-0.032371814781771334
net_volume_delta,0.03576536118903048,-0.03376691231593885,0.0226323384454784,-0.028448409537413073,0.007173146867982298,-0.0488447557216337,-0.011989579926544893,-0.034822998384101286,0.010107229848654897,-0.000976708328954448,0.023481494996444884,0.04697121768917142,0.003591616460032565,-0.003591616460032565,-0.04697121768917142,0.036747614443485094,0.01452315333052711,-0.01452315333052711,-0.036747614443485094,0.04322332250916356,0.005815421198760213,-0.005815421198760213,-0.04322332250916356,-0.0029142904608555854,0.02399565249683388,0.03146166864854854,0.0289253138734969,-0.029648019369997163,-0.01981066115384029,-0.038703433112546856,-0.07982330395883719,-0.04983639442569059,-0.03988815118135519,-0.019221792196729953,0.028330174388454185,-0.04239019881809187,0.042389342150440844,0.04806285497761708,-0.04806285497761708,-0.07197364080597014,-0.05993482881219034,-0.00997813247226539,-0.016416667966717365,-0.038626893904466136,-0.027793130812873174,-0.04299957208592895,0.020052109913480137,0.0062505924562013294,-0.043382722516265966,0.020052109913480137,0.0062505924562013294,-0.043382722516265966,-0.0022314302964290076,0.012342319589771606,-0.004289658505370813,0.03576536118903048,-0.03576536118903048,0.010107229848654897,-0.010107229848654897,-0.000976708328954448,0.000976708328954448,0.023481494996444884,-0.023481494996444884
buy_sell_volume_ratio,0.03380574452535656,-0.03033807224692081,0.030649220572744103,-0.03896829297183313,0.0150630366393148,-0.00394035849346274,-0.0006167130944920916,-0.016462455665235378,0.018863902900519956,-2.8215235265005567e-06,0.034955850447149966,0.022920765040588837,0.025827152804675402,-0.025827152804675402,-0.022920765040588837,0.01773293610859704,0.032820209976405085,-0.032820209976405085,-0.01773293610859704,0.02870098447429392,0.024209381859980485,-0.024209381859980485,-0.02870098447429392,-0.003469080172962112,0.03282312992522641,0.030617901094718427,0.03830550632403783,-0.04250978208547813,0.015421402838947853,-0.0050577089662958204,-0.01243375503268721,-0.020107055407143342,-0.006732940401621438,-0.014291791730838622,0.035895345250485544,-0.03844736133582142,0.038446612884385035,0.04425491889425808,-0.04425491889425808,-0.012826758132527403,-0.01078215187389757,-0.008693234838297642,-0.020690116718663703,0.0011880868999104587,0.008905096520778776,-0.009601556175607071,0.02009317271249754,0.017288798156699817,-0.05238726697650508,0.02009317271249754,0.017288798156699817,-0.05238726697650508,-0.006633615480212092,0.01791077892994378,0.005499837622416026,0.03380574452535656,-0.03380574452535656,0.018863902900519956,-0.018863902900519956,-2.8215235265005567e-06,2.8215235265005567e-06,0.034955850447149966,-0.034955850447149966
buy_trades,0.007159610380139531,-0.0023329362497838293,0.01010754556613532,-0.029692436379060036,-0.003754268264022035,0.2063324789340716,0.11446468185809629,0.11125653761032613,0.015233015208263704,-0.009956457979657472,-0.006556483026162272,-0.16511071450127737,0.17106929561719034,-0.17106929561719034,0.16511071450127737,-0.15231208403612842,0.1397916115056688,-0.1397916115056688,0.15231208403612842,-0.13323822022770346,0.09138411881233505,-0.09138411881233505,0.13323822022770346,-0.009771137707527884,-0.014360538374418827,0.0056904991504420875,0.016783533209552753,-0.031963018941058796,0.24720176316824521,0.23104684630570674,0.4258058155145131,0.26452726393237064,0.24105373533587474,-0.004413874140917719,-0.029385567638044237,-0.017392085245514333,0.01739241498502244,0.011561213655539247,-0.011561213655539247,0.3673483407380843,0.3632582245250341,0.024688434273508572,0.01600710355064219,0.25346780320554463,0.2590618107271717,0.24213575391830014,0.002181076220844474,0.011735250099805234,-0.027135101768176937,0.002181076220844474,0.011735250099805234,-0.027135101768176937,-0.016116254477420343,-0.013993023004016376,-0.005789733517358783,0.007159610380139531,-0.007159610380139531,0.015233015208263704,-0.015233015208263704,-0.009956457979657472,0.009956457979657472,-0.006556483026162272,0.006556483026162272
sell_trades,0.0019859517418110584,0.0006893673289491637,-0.001064582371325289,-0.016418479060950952,-0.011021738470810657,0.2118048163594248,0.10748393063717174,0.10797200775534847,0.007492410147715356,-0.008873735721088424,-0.008014629397851941,-0.16832999735149307,0.16045648757544148,-0.16045648757544148,0.16832999735149307,-0.15240353944594934,0.1288317956972371,-0.1288317956972371,0.15240353944594934,-0.1343528260720407,0.08728616780669325,-0.08728616780669325,0.1343528260720407,-0.009843144353536573,-0.01652340614610518,1.534557546138858e-06,0.0036696469217080163,-0.01900260541355812,0.23703847461649996,0.22552807047437193,0.4268907833408123,0.25975554199942547,0.23278941144198875,-0.0016432179151311306,-0.026380232622519463,-0.013071200577110236,0.013071761478889951,0.006295175387524963,-0.006295175387524963,0.3700488386886028,0.3597674766021372,0.027964156672850585,0.017331388009575212,0.25041604972220227,0.24982179550531386,0.23727432168977117,-0.001134843396017289,0.001810214714924289,-0.012997110786808711,-0.001134843396017289,0.001810214714924289,-0.012997110786808711,-0.01565827955462948,-0.014223122945566925,-0.0009684922841317319,0.0019859517418110584,-0.0019859517418110584,0.007492410147715356,-0.007492410147715356,-0.008873735721088424,0.008873735721088424,-0.008014629397851941,0.008014629397851941
buy_sell_trade_ratio,0.026014847737961554,-0.016670950391923293,0.03427754632306055,-0.05807574849952632,0.015651458577748818,-0.0344699419349291,0.0021000089902069043,0.011020300466791188,0.028096698415775164,0.0004122710460428505,0.01735299688697938,0.029102266500979405,0.03756034228578512,-0.03756034228578512,-0.029102266500979405,0.019775084029588743,0.04420257021400778,-0.04420257021400778,-0.019775084029588743,0.026414730578596748,0.015284374302058017,-0.015284374302058017,-0.026414730578596748,0.005900347335778395,0.019634479105878913,0.02359311480774103,0.044585089713450474,-0.05514968919707003,0.015791570861637027,-0.000720006345141823,-0.02497009340868932,-0.0027506047034124683,0.02183489918540633,-0.01082905715295619,0.006316566248474389,-0.023698076942502574,0.023697172688166613,0.031760578159405646,-0.031760578159405646,-0.02716419508854454,-0.00431283695357748,-0.0149585050940666,-0.017677014820220542,-0.005013772519220907,0.013144604457500658,-0.001866095603902607,0.011756236979171759,0.02427039410094445,-0.06691198057359524,0.011756236979171759,0.02427039410094445,-0.06691198057359524,0.00019325002748612756,0.009578187860619442,-0.01246920400780074,0.026014847737961554,-0.026014847737961554,0.028096698415775164,-0.028096698415775164,0.0004122710460428505,-0.0004122710460428505,0.01735299688697938,-0.01735299688697938
order_flow_imbalance,0.03380574452535656,-0.03033807224692081,0.030649220572744103,-0.03896829297183313,0.0150630366393148,-0.00394035849346274,-0.0006167130944920916,-0.016462455665235378,0.018863902900519956,-2.8215235265005567e-06,0.034955850447149966,0.022920765040588837,0.025827152804675402,-0.025827152804675402,-0.022920765040588837,0.01773293610859704,0.032820209976405085,-0.032820209976405085,-0.01773293610859704,0.02870098447429392,0.024209381859980485,-0.024209381859980485,-0.02870098447429392,-0.003469080172962112,0.03282312992522641,0.030617901094718427,0.03830550632403783,-0.04250978208547813,0.015421402838947853,-0.0050577089662958204,-0.01243375503268721,-0.020107055407143342,-0.006732940401621438,-0.014291791730838622,0.035895345250485544,-0.03844736133582142,0.038446612884385035,0.04425491889425808,-0.04425491889425808,-0.012826758132527403,-0.01078215187389757,-0.008693234838297642,-0.020690116718663703,0.0011880868999104587,0.008905096520778776,-0.009601556175607071,0.02009317271249754,0.017288798156699817,-0.05238726697650508,0.02009317271249754,0.017288798156699817,-0.05238726697650508,-0.006633615480212092,0.01791077892994378,0.005499837622416026,0.03380574452535656,-0.03380574452535656,0.018863902900519956,-0.018863902900519956,-2.8215235265005567e-06,2.8215235265005567e-06,0.034955850447149966,-0.034955850447149966
trade_imbalance,0.026014847737961554,-0.016670950391923293,0.03427754632306055,-0.05807574849952632,0.015651458577748818,-0.0344699419349291,0.0021000089902069043,0.011020300466791188,0.028096698415775164,0.0004122710460428505,0.01735299688697938,0.029102266500979405,0.03756034228578512,-0.03756034228578512,-0.029102266500979405,0.019775084029588743,0.04420257021400778,-0.04420257021400778,-0.019775084029588743,0.026414730578596748,0.015284374302058017,-0.015284374302058017,-0.026414730578596748,0.005900347335778395,0.019634479105878913,0.02359311480774103,0.044585089713450474,-0.05514968919707003,0.015791570861637027,-0.000720006345141823,-0.02497009340868932,-0.0027506047034124683,0.02183489918540633,-0.01082905715295619,0.006316566248474389,-0.023698076942502574,0.023697172688166613,0.031760578159405646,-0.031760578159405646,-0.02716419508854454,-0.00431283695357748,-0.0149585050940666,-0.017677014820220542,-0.005013772519220907,0.013144604457500658,-0.001866095603902607,0.011756236979171759,0.02427039410094445,-0.06691198057359524,0.011756236979171759,0.02427039410094445,-0.06691198057359524,0.00019325002748612756,0.009578187860619442,-0.01246920400780074,0.026014847737961554,-0.026014847737961554,0.028096698415775164,-0.028096698415775164,0.0004122710460428505,-0.0004122710460428505,0.01735299688697938,-0.01735299688697938
avg_trade_size,0.030416068676359237,0.03402716216986658,0.04845900359348929,0.03226425328990319,0.041492745223424436,-0.06943461876172174,-0.09201437318659482,-0.07928554275735733,0.07279578290334533,0.07973861745993094,0.10761640704021803,0.14424812281006502,-0.017229871437843783,0.017229871437843783,-0.14424812281006502,0.16355810125874412,-0.012253837641206343,0.012253837641206343,-0.16355810125874412,0.19017349452780793,0.027876003254131088,-0.027876003254131088,-0.19017349452780793,0.07826144111217796,0.09895649691740908,0.02839298529641045,0.04582969264845056,0.03472745921694855,-0.1559955644063765,-0.20823341641473664,-0.15604704757902832,-0.18171911003032382,-0.16780265226497607,0.07425433492953946,0.09391675051775666,-0.03834742950892506,0.03834647425903185,0.046570126256208995,-0.046570126256208995,-0.14998177709398705,-0.18343634585417265,-0.09163057066091748,-0.08172122341445329,-0.12903986404245266,-0.16227376926631026,-0.21194953966928654,0.003906544364613271,0.02289301016781329,0.008296686530248952,0.003906544364613271,0.02289301016781329,0.008296686530248952,0.07532784583209734,0.07978870113393,0.05978396077982159,0.030416068676359237,-0.030416068676359237,0.07279578290334533,-0.07279578290334533,0.07973861745993094,-0.07973861745993094,0.10761640704021803,-0.10761640704021803
median_trade_size,0.02351051904584461,0.00854966314006765,0.015540203137720343,0.026702985595245612,0.0042247098666637894,0.008392759932682353,0.01470347562004642,0.002795128955330045,0.03540248894587791,0.06271627758056851,0.055210438144662914,0.043681337665027554,0.033054998181788225,-0.033054998181788225,-0.043681337665027554,0.06144044217390812,0.03992729007835639,-0.03992729007835639,-0.06144044217390812,0.05402650968620587,0.07141707107514121,-0.07141707107514121,-0.05402650968620587,0.050475745309305736,0.046857355660657,0.025881194800250706,0.0180083367849699,0.021251354006310393,-0.02858409651364764,-0.024596432692275485,-0.009049059214468832,-0.002005244729063558,-0.004471116387332804,0.050948006745900686,0.04772802232979834,-0.017991759788219527,0.01799074292611321,0.02144004290162784,-0.02144004290162784,-0.005762707498141843,-0.0075691168085972186,-0.061116734083198516,-0.038352561368519035,0.003291503333495733,-0.004228694225183529,0.0006407948689780364,-0.0025900993575639734,-0.008830073829053571,0.004821606672820881,-0.0025900993575639734,-0.008830073829053571,0.004821606672820881,0.054402495645844165,0.04008146221532272,0.02204514265920694,0.02351051904584461,-0.02351051904584461,0.03540248894587791,-0.03540248894587791,0.06271627758056851,-0.06271627758056851,0.055210438144662914,-0.055210438144662914
