,max_|spearman|,max_|auc-0.5|,max_mi,max_|spearman|_norm,max_|auc-0.5|_norm,max_mi_norm,composite
total_volume_z,0.28752352608129383,0.38265539305301643,0.020330194470172813,0.5642402687471155,0.872764718632621,0.16837322095138976,0.5351260694437088
pv_work_z,0.28752352608129383,0.38265539305301643,0.020330194470172813,0.5642402687471155,0.872764718632621,0.16837322095138976,0.5351260694437088
parkinson_vol_z,0.24863679025659263,0.3921960694698355,0.026521514852483996,0.48792838369384234,0.8945252005692659,0.21964929488374416,0.5340342930489508
path_length_over_range,0.41133105491342586,0.2893053016453382,0.015615601571274063,0.8072019292875722,0.6598507815998197,0.1293272987381634,0.5321266698751851
avg_visits_per_level_z,0.27704286022848373,0.40836380255941496,0.014560785050948155,0.5436728605839092,0.931400747803221,0.12059138353083088,0.5318883306393203
total_trades_z,0.27704286022848373,0.40836380255941496,0.014560785050948155,0.5436728605839092,0.931400747803221,0.12059138353083088,0.5318883306393203
trades_per_second_z,0.277036097637156,0.40836380255941496,0.01453506430255036,0.5436595895782276,0.931400747803221,0.12037836612662597,0.5318129011693582
spectral_entropy_z,0.28191765628346577,0.40750685557586835,0.012444990440314552,0.5532392298951033,0.9294462134975343,0.10306852343292924,0.5285846556085223
wave_energy_z,0.24125974249269222,0.39013939670932357,0.026473361183014354,0.47345155993756094,0.8898343182356179,0.21925048962680835,0.5275121225999958
sell_trades_z,0.270901036937658,0.40756398537477145,0.013977322404845616,0.531620058952529,0.9295765157845801,0.11575918749978767,0.5256519207456323
sweep_count,0.4104544579340987,0.24245886654478976,0.026309040716228527,0.8054816828717758,0.5530029062222818,0.217889599237808,0.5254580627772886
range_surprise,0.1978757259282868,0.4196755027422303,0.026919652104954395,0.38831414701258077,0.957200600638285,0.22294663921940844,0.5228204622900914
volume_surprise,0.20242512779957672,0.4265882084095064,0.023393945391249282,0.3972419581363546,0.9729671773708243,0.1937469876180717,0.5213187077084168
max_up_sweep_z,0.24357475190473687,0.3771709323583181,0.02612514217117301,0.47799456742848484,0.8602556990762263,0.21636656460059886,0.5182056103684366
spectral_flatness_z,0.26107235378387755,0.4016224862888482,0.014829706166220369,0.51233211093762,0.9160250779318192,0.12281856903201499,0.5170585859671514
flash_event_count,0.4220644853740968,0.19189893435405314,0.03370801177919436,0.8282653663226172,0.43768524496977484,0.2791673499954522,0.5150393204292814
range_z,0.24777070378014868,0.3921960694698355,0.019197466559419674,0.48622876323882325,0.8945252005692659,0.15899204916403384,0.5132486709907077
wave_amplitude_z,0.24777070378014868,0.3921960694698355,0.019197466559419674,0.48622876323882325,0.8945252005692659,0.15899204916403384,0.5132486709907077
flash_event_count_z,0.25836857164093846,0.335808957952468,0.03215697820443619,0.5070261702942297,0.765916843255083,0.2663218005262168,0.5130882713585098
max_drawup,0.3642663053847434,0.29821755027422303,0.01685054292804633,0.7148413934924208,0.6801779383789611,0.13955499499708945,0.5115247756228238
monotonicity_score_z,0.24309300984033527,0.3985374771480804,0.017526213583923145,0.4770491899298523,0.9089887544313472,0.14515085119016355,0.5103962651837877
potential_energy_z,0.20046678877291316,0.33177529785972304,0.04302742911082991,0.3933988856971616,0.7567168260076678,0.3563500998122248,0.5021552705056848
inter_trade_entropy,0.26262164555342715,0.3147851919561243,0.03139969735403003,0.5153724632049026,0.7179656016222367,0.26005005452128993,0.4977960397828098
dominant_freq_power_pct_z,0.252028379382212,0.36814442413162707,0.01837521110397322,0.49458408657075476,0.8396679377229934,0.15218218811319686,0.495478070802315
total_energy_z,0.2032610942290898,0.3356892554854711,0.03874518333358701,0.39888247058165155,0.7656438245238046,0.3208848456319117,0.495137046912456
fib_respect_score_z,0.22210002381354527,0.3890539305301645,0.016827126933714354,0.4358522547120664,0.8873585747817481,0.1393610654017165,0.487523964965177
max_monotonic_run,0.388981557483332,0.20625856555504807,0.027251598240087826,0.7633429567429962,0.4704368531068335,0.22569579344106533,0.4864918677636316
max_monotonic_run_z,0.20431285594988835,0.31432815356489946,0.040344924858895403,0.4009464627846183,0.7169231833258705,0.3341337908744692,0.4840011456616527
max_down_sweep,0.4064003761567964,0.21309414990859232,0.01845335176150753,0.7975258949655678,0.4860275306807519,0.1528293434670531,0.47879425637112427
eigen_ratio_z,0.19965308065128404,0.3196412248628885,0.037995203054732585,0.39180205327274314,0.7290412960211279,0.31467356244000694,0.47850563724462597
effective_spread_bps_z,0.22660702917770909,0.37903391018383736,0.014136733053039308,0.4446968663255226,0.8645047998264745,0.117079415121304,0.47542702709110035
max_drawdown_z,0.23219849674099025,0.36723034734917737,0.014268882985548181,0.4556696420270299,0.837583101130261,0.11817387143935214,0.470475538198881
garman_klass_vol_z,0.24802392815122923,0.39008226691042047,0.003379781931347914,0.48672569435656216,0.8897040159485721,0.02799111295906457,0.4681402744213996
value_area_width_bps_z,0.22418523961440112,0.37038654374898916,0.013859406901520543,0.4399443119426736,0.8447817893307678,0.11478261970924956,0.4665029069942303
temporal_clustering_z,0.17405192914334033,0.369686928702011,0.024803880155436886,0.34156198838499696,0.8431860994732294,0.20542396679925445,0.46339068488582696
down_volatility,0.30242879521359023,0.2583749074702363,0.02458669971296601,0.5934905814974438,0.589304391141163,0.2036252938608269,0.4621400888331446
path_length_over_range_z,0.22363989237440157,0.35129113345521024,0.017306047276925085,0.43887411474019894,0.8012287630444889,0.14332744953462984,0.4611434424397725
front_back_vol_ratio,0.07159634532023611,0.4227846177230581,0.03189014862218453,0.14050168928917278,0.9642919050095334,0.2641119369523715,0.4563018437503592
avg_surprise,0.29918601822458313,0.21732175502742224,0.03412005557368669,0.5871269096800392,0.49566989992213933,0.282579867320532,0.45512555897423684
inter_trade_skew,0.16658491217262983,0.346949268738574,0.029250214798908658,0.3269086077739727,0.7913257892290096,0.2422481932692695,0.45349419675741726
sweep_count_z,0.23298029777341142,0.338436928702011,0.015341583841148143,0.4572038595244718,0.7719107484591888,0.1270579034361765,0.45205750380661236
post_shock_pause_ratio,0.17553418310029903,0.34917733089579517,0.02583093102256484,0.3444707846926403,0.7964075784237948,0.2139299288466397,0.4516027639876916
volume_surprise_z,0.16254098000883163,0.39882312614259596,0.014642015160902577,0.31897273761407674,0.9096402658665761,0.12126412550933617,0.44995904299666295
centripetal_accel_z,0.23270126957057305,0.38314194835301096,0.0019940954936794597,0.4566562905992318,0.8738744594260561,0.016514956689079242,0.4490152355714557
te_volume_to_price,0.361466980109602,0.19183394160583944,0.023873486995698023,0.7093479576435929,0.4375370087796213,0.19771851699225898,0.4482011611384911
taylor_vol_a1_z,0.05123480832668307,0.43296853625170995,0.029693413547883907,0.10054391866104552,0.987519500780031,0.2459187337058635,0.4446607177156467
boltzmann_entropy_z,0.15033805662114108,0.2592430858806405,0.05359486392757962,0.2950255466985611,0.5912845422113828,0.4438688414504539,0.4433929767867993
fvg_bullish_size_bps_z,0.11996866358451296,0.1670038504209358,0.08600765604346972,0.23542821662189486,0.38090425790235277,0.7123092745504447,0.4428805830248974
graph_asymmetry,0.304169850579489,0.19566956124314439,0.03436377346815611,0.596907253381471,0.44628533313178953,0.28459832154415055,0.44259696935247034
activity_centroid_z,0.09166762006399885,0.4098647210822313,0.02525451164867043,0.17988984513808187,0.9348240596290518,0.2091560646938016,0.44128998982031176
permutation_entropy,0.18502868152182966,0.34176926584587325,0.021547379573632952,0.36310292382225307,0.7795111804472179,0.17845386118649972,0.4403559884853235
up_volatility,0.29524857761078366,0.2605840555795447,0.017539135779466974,0.5794000200568301,0.5943430409630177,0.14525787189223655,0.43966697763736146
volume_acceleration_z,0.06635935289638371,0.4382884936920505,0.022085786726007584,0.13022454065742703,0.999653319466112,0.1829129108311838,0.43759692365157427
te_volume_to_price_z,0.2078211453686938,0.33106718464351015,0.017905938965277812,0.4078311799814635,0.7551017534302836,0.1482957097221113,0.4370762143779528
range_surprise_z,0.15123803608160888,0.39271023765996343,0.014173360006819458,0.29679167922886984,0.8956979211526779,0.11738275694081535,0.4366241191074544
trade_rate_std_z,0.1374427826331873,0.35506170018281535,0.027750545234437318,0.2697196770895695,0.8098287139895102,0.22982803687070355,0.4364588093165944
fvg_bearish_size_bps_z,0.12577918519674697,0.2460063897763578,0.060002694097672116,0.24683086711360064,0.561094137056217,0.49693803400691816,0.43495434605891187
heat_capacity_z,0.2033953001655991,0.2758101323596531,0.03299738814432551,0.39914583822573796,0.6290708479092244,0.27328201572269867,0.43383290061922036
volume_per_second_std,0.17409488768888778,0.3466064899451554,0.019667919091076236,0.34164629084752945,0.790543975506735,0.16288830348545538,0.4316928566132399
kinetic_energy_z,0.1865311798264649,0.3490059414990859,0.01590797221292961,0.36605144792653715,0.7960166715626578,0.1317486915447788,0.43127227034465787
signed_area,0.11355631572941063,0.37749885896850754,0.025078671868465463,0.22284453372688215,0.8610036377721654,0.20769977217245206,0.4305159812238332
golden_angle_deviation,0.28343034303454145,0.2406878427787934,0.021564213291470402,0.5562077479520078,0.5489635353238627,0.1785932768372962,0.4279215200377222
golden_angle_uniformity,0.28343034303454145,0.2406878427787934,0.021543570264707768,0.5562077479520078,0.5489635353238627,0.17842231276160525,0.42786453201249186
te_net_direction_z,0.2102583139349342,0.33398080438756855,0.012772672465703572,0.4126139143390294,0.7617471700696181,0.10578236260173654,0.4267144823367946
cvd_range,0.29199886239344214,0.26999542961608775,0.010901271300331139,0.5730227325611769,0.6158086085783467,0.09028355159094041,0.4263716309101547
population_growth_rate_z,0.08990713329249378,0.41058394160583944,0.019790797195962107,0.17643504078652802,0.9364644658779052,0.16390597118826022,0.4256018259508978
te_net_direction,0.37223746968625665,0.17974452554744524,0.016416284646984636,0.7304841200164465,0.4099633328398829,0.1359584988782528,0.425468650578194
trade_rate_std,0.261266515395612,0.2273765996343693,0.029444670296340014,0.5127131364539613,0.5186031024421964,0.24385865983328875,0.4250582995764822
fib_time_vol_pct_z,0.05739958907399349,0.3666970664234688,0.03830496815184592,0.11264177233249081,0.8363667880048539,0.31723901488640693,0.4220825250745839
fib_time_vol_surprise_z,0.05739958907399349,0.3666970664234688,0.03830496815184592,0.11264177233249081,0.8363667880048539,0.31723901488640693,0.4220825250745839
fib_crosses_per_level,0.33028524943632126,0.2077810786106033,0.01677454695235614,0.6481564846017743,0.4739094179854946,0.13892560174533902,0.4203305014442027
activity_centroid_vol_z,0.0739224818365698,0.39025687794497643,0.02717430586571634,0.14506653276826778,0.8901022707574969,0.2250556635078765,0.420074822344547
fib_total_crosses,0.33028524943632126,0.2077810786106033,0.016658673653186185,0.6481564846017743,0.4739094179854946,0.13796594734399362,0.4200106166437542
graph_self_loop_ratio_z,0.1762169124737737,0.3608119036066634,0.010841543158008449,0.3458105825534316,0.8229438425474912,0.0897888873751569,0.41951443749202655
front_back_vol_ratio_z,0.06347633262156721,0.4355525155798754,0.01687293186741723,0.12456686054743174,0.9934130698561277,0.13974041859650924,0.41924011633335617
taylor_rate_a1_z,0.0576747669377658,0.41077671378628966,0.024931285059648367,0.11318178529742727,0.9369041428323798,0.20647912513128924,0.4188550177536987
boltzmann_entropy,0.3010691218116289,0.22723956367818565,0.017714875491526616,0.5908223390193864,0.5182905492940834,0.1467133356563419,0.4186087413232706
trade_rate_decay_z,0.08093570264029278,0.4012317518248175,0.021623362040360306,0.15882937730835833,0.9151338863773528,0.1790831425579832,0.4176821354145647
volume_pct_q1_z,0.0762642387150773,0.4057607539139687,0.021366176952479776,0.1496620298688977,0.9254636852140753,0.17695315399881606,0.417359623027263
permutation_entropy_z,0.07227988942279329,0.4384404924760602,0.013180754225267322,0.1418430859859367,1.0,0.10916206663605191,0.4170017175406629
fib_intertime_ratio_pct,0.10600028655234311,0.38008455210237657,0.02095347025091776,0.2080164742924545,0.8669011157155608,0.17353514652465393,0.41615091217755645
vpin_z,0.18170851170192043,0.32849634369287006,0.016822642300530433,0.3565873752095737,0.7492381505132231,0.13932392398946536,0.41504981657075407
max_down_sweep_z,0.23267107933568584,0.2819926873857404,0.016910308178323508,0.456597044851663,0.6431720888579602,0.14004996653830604,0.41327303341597643
pv_principal_angle_z,0.08916828255077178,0.3283888635326335,0.0380076005221035,0.17498510955218666,0.7489930085564902,0.31477623738076776,0.4129181184964816
disposition_effect,0.09188045132297133,0.34100776965265084,0.03380865825706003,0.18030750823646244,0.7777743513762488,0.28000089694850855,0.4126942521870733
down_volatility_z,0.16473117801457088,0.3046160877513711,0.026262968551841404,0.3232708134209876,0.6947717945280882,0.2175080328575433,0.4118502136022064
taylor_curvature_trend_ratio_z,0.05891798459435691,0.4129046967624259,0.021318030318166592,0.11562149335967395,0.9417576703068122,0.1765544070065444,0.41131119022434354
large_trade_centroid,0.10061016126145764,0.3753609971120231,0.021507289818679887,0.1974388155381933,0.8561275784364707,0.17812184069459036,0.4105627448897515
large_trade_centroid_z,0.08234620491402998,0.39846481228150177,0.019258728806195613,0.16159736708939934,0.9088230195874502,0.1594994187235094,0.40997326846678633
population_growth_rate,0.10576401959091433,0.3737454379562044,0.02032342220740624,0.20755282063729258,0.8524427929671932,0.1683171335540552,0.4094375823861803
fib_wave_ratio_count_z,0.05547866215601316,0.3896488828089376,0.027781466271882493,0.10887211794901493,0.888715548621945,0.23008412269799067,0.4092239297563169
cvd_range_z,0.19996033323190018,0.2953851959674376,0.019249069621930737,0.39240501011951984,0.6737178728617688,0.1594194220481787,0.40851410167648905
taylor_vol_a1,0.05853378034197989,0.4024167806657547,0.022674687430012774,0.1148675254546139,0.9178367134685388,0.1877901444700144,0.40683146113105567
trade_pct_q1_z,0.08517494995435962,0.4004407964736282,0.016721113325315784,0.16714853670506893,0.9133298665279943,0.1384830682562915,0.4063204904964515
volume_per_second_std_z,0.16166056268578538,0.2921617915904936,0.0281772309610977,0.31724499410127366,0.6663658959521086,0.23336181763395178,0.40565756922911134
volume_entropy,0.27294669701832786,0.18831168831168832,0.03016888607519519,0.5356344914736301,0.4295034139027899,0.24985656327334516,0.40499815621658836
up_volatility_z,0.16257172555013466,0.3006741316270567,0.025281744246809623,0.3190330731028767,0.6857809367219296,0.20938160312976187,0.40473187098485613
reynolds_number_z,0.18171560743698986,0.3256969835466179,0.013743230538915352,0.35660129998128576,0.7428533384479803,0.11382045535814356,0.4044250312624699
fvg_bearish_count_10_z,0.1137479285798401,0.24253765403925154,0.051750941767348735,0.22322055751768372,0.5531826056246267,0.4285976096008414,0.4016669242477173
energy_ratio,0.17499226460623987,0.324154478976234,0.014742179868856287,0.3434073161101059,0.7393351766977443,0.12209368247833441,0.40161205842872816
vpin,0.3062207517287682,0.22731946983546625,0.01015224022054273,0.6009319710503684,0.5184728001551507,0.0840801295980174,0.4011616336011789
orbital_energy_z,0.1841700688829644,0.31935557586837304,0.013518615930715683,0.3614179701327033,0.7283897845858992,0.11196021318924555,0.4005893226359494
twap_vwap_spread_bps,0.10977934095674492,0.3815152898219991,0.013904775415437776,0.21543254455915947,0.8701643583771649,0.11515835850649667,0.40025175381427364
signed_area_bps,0.10978594434178933,0.3817891373801917,0.013475057332074769,0.21544550313615968,0.8707889529638694,0.11159946398126037,0.39927797336042975
kyle_lambda_z,0.06658721754998513,0.4310443327239488,0.01006642245096856,0.13067170550386006,0.9831307557603949,0.08336939294966579,0.3990572847379736
heat_capacity,0.17164912764016632,0.31350981287083524,0.017422709124402136,0.3368466964421959,0.7150567026788784,0.14429363463682693,0.398732344585967
area_above_vwap_pct,0.10307445868307762,0.3664461678832116,0.018904237924550316,0.20227478794851547,0.8357945357960301,0.1565635505188011,0.3982109580877822
fib_vol_concentration,0.0639953006970147,0.38991328160657246,0.021550512437033653,0.12558529090112347,0.8893185923694367,0.17847980733779456,0.39779456353611825
