,tgt_ret_sign_1,tgt_ret_sign_3,tgt_ret_sign_5,tgt_ret_sign_10,tgt_vol_regime_5,tgt_vol_regime_10,tgt_vol_expansion_5,tgt_vol_expansion_10,tgt_mean_reversion_5,tgt_mean_reversion_10,tgt_regime_change_5,tgt_regime_change_10,tgt_breakout_up_3,tgt_breakout_down_3,tgt_breakout_any_3,tgt_breakout_up_5,tgt_breakout_down_5,tgt_breakout_any_5,tgt_breakout_up_10,tgt_breakout_down_10,tgt_breakout_any_10,tgt_consolidation_3,tgt_consolidation_5,tgt_fill_prob_long_1,tgt_fill_prob_short_1,tgt_fill_prob_long_3,tgt_fill_prob_short_3,tgt_fill_prob_long_5,tgt_fill_prob_short_5,tgt_tail_event_1,tgt_tail_event_3,tgt_tail_event_5,tgt_crash_3,tgt_crash_5,tgt_crash_10,tgt_liquidation_cascade_3,tgt_liquidation_cascade_5,tgt_mid_reversion_1,tgt_mid_reversion_3,tgt_adverse_selection_1,tgt_adverse_selection_3,tgt_adverse_selection_5,tgt_autocorr_break_5,tgt_profitable_long_1,tgt_profitable_short_1,tgt_profitable_long_3,tgt_profitable_short_3,tgt_profitable_long_5,tgt_profitable_short_5,tgt_profitable_long_10,tgt_profitable_short_10,tgt_optimal_action_1,tgt_optimal_action_3,tgt_optimal_action_5,tgt_best_side_1,tgt_best_side_3,tgt_best_side_5
post_shock_pause_ratio,,,,,,,0.4653239036264808,0.4594660399371016,0.5324855204858312,0.5117604122408514,0.48694656125067715,0.4786562518147736,0.4978077062334808,0.4805687362263452,0.4845348187686197,0.49838707071270316,0.4808553440446418,0.5101352117620723,0.5007431643716367,0.47964745138612713,0.5692536752376144,0.5293138129544842,0.5219628362716101,0.46601291816685064,0.6224825682843577,0.46020360209317684,0.585876663201056,0.4313780111884918,0.6007094324231629,0.4653674040760658,0.47094899744423946,0.47046197741806467,0.46194595389423415,0.4593456899454744,0.4524037959784732,0.4748578084081556,0.47883882912732995,0.5502847546660433,0.5327603578504628,0.5106969245930129,0.511208027452294,0.5101938243203836,0.501130668127628,0.497756876886868,0.5075694213938698,0.49325837074333007,0.5114161672696018,0.4797818260776331,0.5213604557276493,0.48661836253794855,0.5178204980610447,,,,,,
size_escalation,,,,,,,0.4982295809983163,0.5008472294660009,0.5306399834308496,0.5302725757427198,0.5071098034350661,0.5021632237779093,0.4602289821117555,0.517564162876182,0.4968346573982125,0.4627288156697052,0.509382418583524,0.49856169240039083,0.46823544213952206,0.5195213634858441,0.4923989194488157,0.512555337664961,0.5030789239123314,0.5437812475499507,0.537207936210001,0.5519706091551085,0.55871873649288,0.5431852951250142,0.5219766468194501,0.4875802884886059,0.4921314336825618,0.49513592077369384,0.47416838217220314,0.4850150689342422,0.4906000753465768,0.4863737198372615,0.48877371550472043,0.540540109245914,0.5561247743148299,0.5036362277539945,0.5015742135931995,0.500420153581959,0.502758864804014,0.4975577119983294,0.49985510654481397,0.50818309919407,0.4933796660306003,0.502084764740443,0.4975929683937438,0.49555718788623965,0.5016328399602149,,,,,,
size_gini,,,,,,,0.4623092341936132,0.4529818861455741,0.5346935077039152,0.5552423440206556,0.48007072810186524,0.4647608372103281,0.5013651630678617,0.461542579532064,0.40106869103773585,0.49949811599442007,0.45572747954358306,0.40360972309743515,0.49170663802825265,0.4446757253064658,0.35275278890555495,0.5730472958187449,0.5770485519857295,0.5102494979283893,0.5551297559212218,0.5080208809632678,0.5385044916650117,0.5172142938691631,0.5463216732223249,0.4955575908997867,0.4853220081789765,0.4721214315474128,0.5018115683597866,0.4849481245806757,0.46629905367132124,0.47806902941451557,0.47794354045630594,0.5345624672041662,0.5257047801302381,0.4901378184334598,0.4991398343446118,0.4992443249198069,0.49299337248987785,0.49556813991053056,0.5043350456947655,0.4910574054941166,0.5072786956539137,0.4997368250230667,0.5021787940471367,0.5005263592367828,0.5006445379955382,,,,,,
extreme_price_pct,,,,,,,0.49095680168996014,0.48267868360778765,0.4504959649680822,0.4599661186826596,0.4782822940383539,0.46845337363332773,0.45288909204973105,0.4502803043766257,0.39213319265143987,0.4536543498461969,0.44598509907516315,0.3776452384967442,0.45597353914411204,0.4560350441339339,0.3839678930357518,0.6352602974346889,0.6590841390458473,0.46581590908634024,0.5587968466495652,0.4141549814560788,0.5123535390114832,0.3893321155383035,0.4921625638442833,0.4946950034805505,0.4892212056186013,0.48410477772499066,0.47400460443149095,0.4735347577665593,0.4780080566658347,0.4866401281331837,0.48294866557734206,0.5157950367172532,0.47058823529411764,0.5101777190982617,0.5126406344143002,0.5090245277516767,0.4935721178420957,0.5032901925362698,0.49867098624318584,0.49706922545426735,0.5032590930231071,0.49443013699823324,0.5044255091418304,0.491487924382644,0.5094320660375303,,,,,,
micro_fear_greed,,,,,,,0.5148102898787069,0.5182257084849108,0.5269988386800897,0.5177822444466234,0.5125422059335676,0.5254818802948271,0.5987923711412617,0.420867554556606,0.5082077799155909,0.5983933121841444,0.4257118350950784,0.514190282622266,0.5955985981892016,0.4366603976569642,0.4396833528043841,0.502640479817533,0.5000987153579108,0.5183188290423549,0.5003840886497459,0.5160544632423919,0.5239886452577596,0.5325950450964723,0.5230580986840275,0.4866283103912795,0.5041292294578883,0.5151063814465097,0.49080567675047404,0.5051085180880692,0.5137451296693947,0.4889078136690984,0.5085609378782378,0.5087613570974643,0.5207238154486993,0.49325533339594985,0.49685084689165404,0.4969835466416097,0.4913956861344795,0.4913638189566242,0.5024074424770382,0.49536651858227887,0.5054357714595221,0.49590502639319417,0.5036369553825938,0.49895690024758743,0.49826248549283897,,,,,,
micro_fear_score,,,,,,,0.46249121162409185,0.4542903185109364,0.4784212706467146,0.4925237768408667,0.4842952182943304,0.4695081356998987,0.4098162876933403,0.5497453648831804,0.44620624379344587,0.41026091568405737,0.5464474540658437,0.41775513565060124,0.4076631406546771,0.5422619453154336,0.42344560206086024,0.5437728294169135,0.554308144213764,0.4548437094799563,0.48337991059945645,0.4527352283696591,0.4677032346997184,0.4756570384747117,0.4804149067325013,0.4940168833730356,0.477299499027508,0.46590547123070125,0.5031684271630732,0.48603454107340377,0.47639884887925193,0.49526734357463525,0.48145973281287824,0.4699376609283932,0.46117403623134506,0.5103843432807699,0.5096144213728013,0.5076252081780773,0.51053038231593,0.5047266095869234,0.49720467488197817,0.4962034308737152,0.5007593142873061,0.4990558157003679,0.4998055802188579,0.49100097338346893,0.51096269468636,,,,,,
micro_greed_score,,,,,,,0.4967718445815545,0.4971502577195559,0.5473330325243544,0.5607303548278153,0.5095169268934404,0.5184955483619218,0.5776265514760475,0.4189774301344388,0.4700250589622642,0.578909402665837,0.421525010182214,0.4603609920328508,0.5771390474759616,0.43641322861393617,0.3725026995352746,0.5393539695832211,0.5434438999347992,0.508001986173179,0.5148143513594305,0.5058743585835492,0.5471607303482354,0.5456969973741295,0.5481694109795173,0.4749112338448953,0.4893025610539017,0.4983003902117672,0.4867010828534307,0.49476349463541514,0.5042658103881835,0.479636717288627,0.4998053966957153,0.5117379750174363,0.5298012618083214,0.4978646500616683,0.49895290944331117,0.5005654667401095,0.49506101574419,0.48781914083610733,0.5045242396085119,0.4895712898638461,0.5096180935751893,0.4923942639053963,0.5057373430542359,0.49122023355810546,0.5058437541161962,,,,,,
shock_attention_ratio,,,,,,,0.4901300193641266,0.48722763211460096,0.5217728990835189,0.5025056922791995,0.4909313159752968,0.49377092269353506,0.48834494320882177,0.5019843294798108,0.4951336736593843,0.4901959790349925,0.5046365552269334,0.481466689151009,0.49856359681663504,0.5008286500609208,0.5250513188105093,0.5008758290129276,0.5000582108148056,0.46564503386344863,0.5159388099856097,0.5007144490169181,0.502732380874502,0.5244708300034251,0.5198230126777058,0.4871805937778122,0.4862710734872762,0.49144008681763035,0.4923748705140811,0.4996835357831401,0.5043195284554953,0.5190609801720913,0.5153870884773663,0.4925669035006941,0.5018859503796921,0.49570946233472984,0.4902916754382235,0.4934451738327447,0.49802051687998633,0.4950392314852068,0.5056765978080248,0.4906046224625911,0.5107551031215897,0.4920985809082627,0.5069032128965382,0.4911266130673153,0.5074839319255035,,,,,,
rubberneck_ratio,,,,,,,0.4867850365952833,0.47994814393796514,0.453848628976781,0.456213027420989,0.47420310777451824,0.4719649555629328,0.46781149266904476,0.45836724706026466,0.4220802041956306,0.47043180527116024,0.4537586643980313,0.42622423792378794,0.47318240048274773,0.46247609510938015,0.3957795115407436,0.6207936010301642,0.6322685113284263,0.4593045579457984,0.5671877063824758,0.4063214449016918,0.5238788360221021,0.36557597899303573,0.5138379490728868,0.5084716076936757,0.4953844023958728,0.4844126638684861,0.47627595753739727,0.47214192793099163,0.4777423226930609,0.4780677141788253,0.4773891385257807,0.5172866311274821,0.4739233042337524,0.5161033313844758,0.513415452389372,0.5093113696011404,0.4874755852608471,0.5000905224147985,0.49983294330893996,0.49159564276704776,0.5099522116103756,0.5002399475558013,0.5005919798141865,0.4938083954894576,0.5059965525073664,,,,,,
surprise_magnitude,,,,,,,0.4929893869898557,0.48211170708803563,0.5053905215583877,0.4978129664128291,0.4801402038781736,0.46597610064307565,0.44243800564374514,0.4400442929833022,0.3798069761668322,0.43387683770938634,0.43616957161109904,0.3457401539782987,0.4239183928854068,0.4411825612733642,0.26760594524273706,0.6787959428864799,0.7097541651978948,0.5069124053401523,0.5051391408927541,0.4767692932987858,0.5114166559583193,0.49670510332229706,0.5112362848729602,0.5044811388465601,0.49073044802495225,0.4884537999620935,0.49991824829693093,0.49547632290710375,0.4949691755348572,0.4920608720304901,0.4902265265674171,0.5060034562936555,0.49671429440841747,0.5070843725265973,0.5133183862547717,0.5089563555065937,0.4808487089697405,0.49523452833824055,0.5097019825170568,0.4952539191373685,0.5098233508749199,0.49872682105574023,0.5020660767718063,0.4903015808718222,0.5094725149583221,,,,,,
activity_centroid,,,,,,,0.5039814717816185,0.49196991906188264,0.4285048560924914,0.4065812552428887,0.47741692960521104,0.47791336598554224,0.4844241193408727,0.47310826984178894,0.4068896629841112,0.48235301572375566,0.4708435948481169,0.3860206560102718,0.47614346534702434,0.47090194518868034,0.388062341759323,0.5749812735658497,0.6020338372638556,0.47140855461674697,0.4747996134782094,0.4383859167809785,0.472689041271918,0.37903413631693117,0.4623855592187591,0.516405659557793,0.5030701429352835,0.4949966414318313,0.5111865409263291,0.5038946675779459,0.4963102229751283,0.524018980312383,0.5216245120733479,0.473038187257522,0.4579485133517714,0.5046101205499627,0.5167047084334501,0.5098492304701422,0.5044849019431703,0.5036436634854801,0.50063331706642,0.4989704267656373,0.502351636962695,0.5003173550106006,0.5003965478355454,0.49827288213390214,0.5025021287541006,,,,,,
activity_centroid_vol,,,,,,,0.5001857573771058,0.48979169132441713,0.45712362509338633,0.45074952882090835,0.4776957401927322,0.4776135497594707,0.46398492100092903,0.4869810411688205,0.4079742583167825,0.4637936677262383,0.4797741261376483,0.3891004192146456,0.46135189760406775,0.48520210030309896,0.39047257530137136,0.5750175691826016,0.5902615968557364,0.509781098787992,0.4933036490159684,0.49613879997967786,0.5085195612303307,0.42676561251284395,0.47790902826915177,0.5072821244370438,0.4965281561199131,0.4911725911614342,0.49821613943219323,0.4944597553783241,0.4901178719979232,0.515757400392817,0.5150152808036794,0.5009504338202371,0.5032870580120772,0.5060402565521364,0.5148762666041682,0.5059931698149889,0.505438068571644,0.5023162783081141,0.5001006190098132,0.5012190970525287,0.5016180220638474,0.5003812304187136,0.5001865817389709,0.4977129740422087,0.5019686178603766,,,,,,
buy_centroid,,,,,,,0.4974082525954734,0.4858611266825256,0.4348699247730988,0.4002080814023161,0.4749697167822514,0.47386125652388217,0.5063695490082972,0.4544897815236383,0.4164830561072493,0.5001071188575763,0.4538597886920962,0.3888479634412483,0.4922024158406537,0.4572834062429196,0.382383182908717,0.5740834567734985,0.5970492324620535,0.45393505535352074,0.4823388739424528,0.4356265559111924,0.48723526044647963,0.3655668455303117,0.4821328702659445,0.5110534043586857,0.49893314982891473,0.4885178298431221,0.5064899330184703,0.49875166300470597,0.49608564521173,0.52743669332211,0.5212638624122489,0.4689510871554853,0.4651934299412373,0.5059430643538381,0.5122255107638669,0.5064056767002559,0.5040106234690459,0.4922951588342582,0.5099911971373007,0.49361289176789946,0.5057914572322418,0.4981636338636721,0.5024777297084897,0.49346751423415175,0.5070797538631312,,,,,,
sell_centroid,,,,,,,0.5059947793537155,0.4925747113579993,0.42663897744672347,0.42182240088897605,0.47720964997447307,0.47863892233912286,0.4641180127735406,0.49493969384566544,0.403232838877855,0.4661886818994477,0.49169099613139305,0.3911812070344434,0.4609010218819246,0.4895737443099627,0.3923484298470939,0.56853832817129,0.5978873293225349,0.48624253426048214,0.4749438639665756,0.4482008586089519,0.4654720044858241,0.39971686265555434,0.4452739008586728,0.5173072097543406,0.5056419736497427,0.49930829985897773,0.5111003998700752,0.5048521746956245,0.4940914118723625,0.5193922734287317,0.5187174715565238,0.4800427671751605,0.45795121819276047,0.5023909851279859,0.5180245900874321,0.5117598678028707,0.5044958499337042,0.5137244908899457,0.49180683439276374,0.5025627198093873,0.5002390380934577,0.5007386631001515,0.5003307809518964,0.500875329551387,0.4995653815318525,,,,,,
centroid_buy_sell_gap,,,,,,,0.48783391778508084,0.49300144759962494,0.5048339016650516,0.4796548681243259,0.5023877460424697,0.4951614637224811,0.5523981632320702,0.4547876800387561,0.523577147467726,0.5417374165440815,0.45746372150090275,0.5182492981039191,0.5405821382112614,0.4652975455797144,0.5167150064678285,0.502664834702397,0.49605844504679203,0.45661880150128964,0.5003423776651581,0.488073464410913,0.5099914722614862,0.46723141911177074,0.5302482086522329,0.494424221499474,0.4945065672051001,0.4875702710984459,0.4989988159719784,0.4962783181070276,0.5021525004639288,0.5114158073793491,0.50068451570443,0.47992824576669735,0.500703934867429,0.5038911887181536,0.4919435626797305,0.49415893464666427,0.5026319833558276,0.47684970366434837,0.5230388397702099,0.491086132223327,0.5065709620401063,0.4948386388980083,0.503478507543337,0.49229895628319753,0.5077188986692305,,,,,,
activity_peak_to_mean,,,,,,,0.39977109723210713,0.36394098267692776,0.48780983941238687,0.4811855192774891,0.44610358600700745,0.4091382453759228,0.4354592277779723,0.4629743444192074,0.3001241310824231,0.43883066507789004,0.4611788339366533,0.2325571304456732,0.44099448005698005,0.460288767909853,0.17924545685718815,0.6558400173377322,0.6916067411595364,0.41241639678432934,0.5562768079973861,0.41440900777320533,0.5424856605492798,0.4160018266925448,0.5364650119423184,0.43679668924519216,0.42620421381522244,0.4090466237727345,0.4526525958634736,0.44348974460452484,0.42101128300551394,0.47517857977927425,0.4753549760953764,0.48949923167399323,0.48813859605228455,0.5121253231679491,0.51722441669579,0.5059499594984286,0.49779778289362653,0.49080139621024943,0.5038869165111945,0.4902448642545375,0.509731181278497,0.48753488520158184,0.5112149925655392,0.49018530064440763,0.5101968877148331,,,,,,
volume_peak_to_mean,,,,,,,0.4334999929800991,0.4029612061509327,0.4951568521573181,0.5026936192001394,0.47550048715784443,0.4464391811730404,0.46513934133608914,0.47631597034952805,0.38391959409136045,0.4627859077079638,0.4733518452963247,0.3063807210570796,0.4644227059591643,0.47125994419683526,0.19681362703294356,0.5824322902639376,0.6103016246025057,0.4161093118955289,0.548310009941118,0.433721358532744,0.5295141525413829,0.4398858317159493,0.53258105481725,0.4599350794374595,0.4515126220365461,0.4397589449795981,0.46314026946239206,0.46861342568088676,0.4531097171100306,0.4865651596988403,0.4815401083272816,0.48692062258343394,0.48885537891441205,0.502190843882931,0.4997135719404205,0.49730901078961864,0.4897996131671598,0.4998738605065942,0.49489199844753295,0.5055009353039317,0.4924241892726439,0.4944864946026317,0.5011535677496228,0.49487304014019373,0.5067342267359068,,,,,,
arrival_time_kurtosis,,,,,,,0.4287482760743418,0.3939908357709281,0.48950928686081174,0.4685018139033238,0.45118866300527816,0.4176529121151668,0.45351774069359585,0.4656400351286072,0.35620034756703073,0.4502343403224085,0.4655667337868066,0.30514112376348446,0.4530329545791786,0.4664358699320444,0.2819309877166538,0.6383628888365204,0.6571003422518166,0.43213740780276577,0.5450565531432703,0.4519382207996749,0.5341565132063129,0.45804772234273317,0.5108562317891231,0.45023455964791076,0.4389246532485847,0.43050717510392983,0.468956299599691,0.4599967837203135,0.4462375515519914,0.48184828610175834,0.47422820594287096,0.49264763170666,0.49930147481454934,0.49825196667687166,0.5016774500643478,0.49898459644234194,0.5129856708666424,0.4991735124405108,0.5017586995903444,0.49087887457593726,0.5093120395840223,0.4984595242484944,0.5021097569869527,0.500754252926632,0.4994603699105664,,,,,,
burstiness,,,,,,,0.37996180093937076,0.31874121262806315,0.4687275780192468,0.42801581854430176,0.41281187764064,0.3645484452010743,0.43631553043441296,0.42933396320593065,0.24040544314796428,0.4332076062309528,0.42515108375553046,0.1786617674468142,0.4258136320582067,0.4180484102752608,0.08324150613798773,0.718085211587665,0.7827007642397192,0.429246601090787,0.557265705923655,0.411916374536402,0.5277922502716026,0.40939833314305285,0.5090486622440435,0.4529050945043096,0.4208414872001596,0.39273502462671683,0.4302482398693729,0.410947965242049,0.3868493871318293,0.4392146289281706,0.4294736065722585,0.49789214899422984,0.47857157347362445,0.5076854186237574,0.5072937007604551,0.5026182030262775,0.49827911994059504,0.49480865503317345,0.5076870530284033,0.4945848300572849,0.5079619511848821,0.49747666214492375,0.506732592733512,0.4917825528117052,0.5118201080919622,,,,,,
trade_pct_q1,,,,,,,0.5176112573290466,0.5384269417409433,0.5434958688078347,0.5756664596746958,0.533701436619195,0.5437748802242597,0.5320886180378304,0.5357377736499307,0.6385752855014895,0.5305098648515496,0.5361831478965005,0.6597665375789293,0.5357620031556664,0.5329596750043968,0.6750533457653227,0.38655242139105844,0.3701423190772,0.5117330969224367,0.5018126898718778,0.5190551491134482,0.5135240587362593,0.5893732161205616,0.5122065016886098,0.5062009073666495,0.5220623616421474,0.5285035773238829,0.5012770274422361,0.5110483541094428,0.5198956794518533,0.48964748760755705,0.49331620862079406,0.5064577871272304,0.515944361420853,0.4931053700867826,0.48249459965923147,0.4893643521368629,0.48698704558852735,0.4978122495025161,0.4991967387786912,0.5035163020299271,0.4957456208527904,0.49975593061388623,0.4999984946806426,0.500507847735696,0.500238856063034,,,,,,
volume_pct_q1,,,,,,,0.5234184973308177,0.5426394176305409,0.5485202417320679,0.5601229968079658,0.530620000439862,0.540381671107956,0.5466226229293617,0.5196537869842104,0.6232253134309832,0.5420894735524777,0.5264319491866283,0.6351491412066006,0.5446887860082305,0.519131517697145,0.6526757646226362,0.3914357073121465,0.3798393381511366,0.4859530515299364,0.5223205906275419,0.47637237717827563,0.5201756947770522,0.5587624158008906,0.541313006158096,0.5185625941678128,0.52722779386156,0.5334452021110762,0.5150964944430789,0.5201051598052084,0.5265293232770489,0.49811994364945755,0.4990310495340111,0.5054965582561957,0.501615466280776,0.49602888962892344,0.48735200266309653,0.49640151637883545,0.48760580872719644,0.5025906232692813,0.49575397143335787,0.502871246955239,0.49409649447348813,0.5008533484919908,0.4996907606871835,0.5021150297418118,0.49947950536155633,,,,,,
trade_pct_q2,,,,,,,0.5138079020324233,0.5236472812310189,0.5879237523207905,0.605683019032367,0.5229234830152412,0.528675474494896,0.5029922818609781,0.5073845844498663,0.5385935172542204,0.5123078648559851,0.5094995616255508,0.5706062587336385,0.5164605575711261,0.5159442649652142,0.5719071433573006,0.4686517388230541,0.43487667986806167,0.5312772018277618,0.524765897099001,0.5548347558807093,0.5119680385033235,0.6200799177988355,0.5656642122859111,0.4942578373906199,0.4924364690600963,0.5090188983645922,0.4990215171579816,0.5061422366495808,0.5133773651536764,0.48164625128600824,0.4874081355150085,0.5279812410178136,0.530282723504392,0.4994480427052354,0.4898326594357927,0.4945103975634255,0.5178057253726538,0.4909403599287513,0.5036386726614924,0.5025759683280032,0.4959837754485661,0.5078168308382175,0.49067241837081366,0.5064946071900952,0.49114705360726585,,,,,,
volume_pct_q2,,,,,,,0.5107435263014086,0.5234485776976012,0.5348395973104719,0.5312367225544987,0.5218049310238728,0.5288925546977193,0.5107996842551306,0.5075873209393216,0.535792421797418,0.5225780001755216,0.509757162124955,0.5736524926556079,0.5211320365671493,0.5166683038975073,0.5991125623288605,0.47623825915701584,0.4476298245829247,0.530147415059937,0.48462950217939904,0.5384849870446577,0.47439225260796936,0.5603516383148762,0.5173789314637606,0.4910528227133977,0.4955108467127328,0.5074750580913314,0.5050201855379591,0.5094247691157481,0.5114905986625216,0.4944596427235316,0.49691509319777294,0.5057753521767986,0.5015681315634657,0.4964170879236204,0.4900644618688757,0.4932948319994816,0.5175563992934974,0.4880587513576415,0.506524523672521,0.4971559241749167,0.5026858069683333,0.5038045789957335,0.4946572322938757,0.5033394333136915,0.4950799592191907,,,,,,
trade_pct_q3,,,,,,,0.498659792923724,0.49148751591644235,0.40272281438853186,0.3665582682398057,0.49200817716274914,0.48167788220552404,0.4966843462823567,0.4852010806533209,0.4513126861966236,0.49184062260103345,0.4837610497640645,0.43515288859698703,0.492519280849359,0.47773711987857026,0.5185208389381705,0.5385643558106652,0.553326545543424,0.4861560915006664,0.44467559281736846,0.4879972565157751,0.45076457600785025,0.3841077748601438,0.41587385945451566,0.5025562564712699,0.5005577611375103,0.49210011121473707,0.5110002677505442,0.5023565150134239,0.4966975827606836,0.5144889286382341,0.5140210829702252,0.4636540026640308,0.4663876172379517,0.49567149825300394,0.509701272748579,0.5092909438486213,0.49998089863756867,0.5182942243791842,0.4898005412824086,0.49783556540192136,0.5046247725578137,0.5003517295199991,0.5003496753052099,0.5123105630462319,0.4861053289897415,,,,,,
volume_pct_q3,,,,,,,0.4947932855188084,0.4897486405179623,0.4333461546996472,0.43099268991513334,0.4909683626051532,0.4741795973618563,0.48486437632693646,0.48693966637505415,0.4363847598063555,0.4834362436860546,0.4833324451651295,0.4285347999435919,0.4852786835479978,0.48217911199768043,0.5382854910574439,0.5478774954551576,0.5581414941732479,0.5142218442864351,0.4666207845836201,0.5303339175938627,0.4746936439143488,0.4616417399246489,0.41458229694196314,0.4892414264179561,0.4921397402435234,0.4896181314254273,0.4969222404136526,0.49538139286303107,0.4878806327417057,0.5091026000748223,0.5110839725550714,0.4886121601084386,0.4982709303976792,0.5001868901209006,0.5085093089119364,0.50681066649386,0.4968320836970419,0.5089591230680656,0.4974529447448679,0.5013386707665344,0.5037891916323622,0.5018740588487453,0.49781591138133036,0.5102316229535977,0.4872787106958355,,,,,,
trade_pct_q4,,,,,,,0.5324902612375113,0.542325380856568,0.4727533637594219,0.4653914871828393,0.49458660124822584,0.5096794356653538,0.5117519584248585,0.4951976248729273,0.5130170835402185,0.507897805885169,0.4937243303528946,0.5005152661781254,0.5007470285790598,0.4954673000109325,0.48960172180597994,0.4932161914220307,0.5042857278423368,0.5077627608611307,0.4783224537181866,0.4707202916222121,0.48318400056072797,0.44252083571183926,0.4933645203451994,0.5368396787975751,0.5270310966696391,0.5258322214642772,0.518989164881663,0.5186160628826939,0.5216020036071267,0.5303636772820801,0.5283122276688453,0.49191638435262086,0.4777952841097354,0.5052407807054089,0.5113297749330855,0.5072624177818099,0.49562924526339514,0.5007300203115996,0.5013784388133408,0.502178746109382,0.4967373210157126,0.4984127064777752,0.5026039689042547,0.4914545829395102,0.5102656249513835,,,,,,
volume_pct_q4,,,,,,,0.5282772407253609,0.5338482738707617,0.5169611882447795,0.4963013803096164,0.4916252730187153,0.5059112253878666,0.48950939757004075,0.5040932055326937,0.49252381765143993,0.4869679660438607,0.4967392173208025,0.4875108353820711,0.4856100779766145,0.5018799107022611,0.4900402811202058,0.5079930312415837,0.5121380542959928,0.5221062281003299,0.5265125445786147,0.4975295940659452,0.5446281088279616,0.45733074551889485,0.5572103485673853,0.5326789575275899,0.5199180202153463,0.5197512092097826,0.5113525133436336,0.5088322285978164,0.5135196612119128,0.5210281343527872,0.5203728289155168,0.5246422848710649,0.5247810769324399,0.5045443576324374,0.5133814896125755,0.5059638790785083,0.4997281152982438,0.5031331347187962,0.49819863878191684,0.5039137575884066,0.49565981763672373,0.49963712339173444,0.5020915893395359,0.49563320430246693,0.50643500843723,,,,,,
quartile_count_ratio,,,,,,,0.39288182050869436,0.3449165581725648,0.4446542299413423,0.4508938784848188,0.42947367949049464,0.38676836406979315,0.43845545560425436,0.45152714926713977,0.28847559272591855,0.4353717810086281,0.4513245125542576,0.21488522630786389,0.4359296247452714,0.4517981547880287,0.16504940241686722,0.6848912393953676,0.7311497064114987,0.4160932295216097,0.5384106029322822,0.4169524462734339,0.5161828440592036,0.41693343989039844,0.4637265595308353,0.43532318784868423,0.4276253143802586,0.4050922959163652,0.4472068488175083,0.4350524508088095,0.41232290007045086,0.46999377455106617,0.4607126849582426,0.48156627738774793,0.47399633494045973,0.5073019139757765,0.5087367298875547,0.4995635680264394,0.5039017485842376,0.49528239852260775,0.504097181106934,0.4879006283323849,0.5137467042288305,0.4859579351403299,0.5146666638982633,0.489663193349051,0.5115607423517832,,,,,,
quartile_vol_ratio,,,,,,,0.4143575332716302,0.3682364386708096,0.41450429392489146,0.433343138216165,0.45366005756213534,0.41614139070291556,0.45336700481898196,0.46343945902260125,0.34861555052135057,0.4489503714309159,0.46265449368702727,0.2803758040864306,0.44668475734013924,0.4585416709577959,0.17115606446453385,0.6284450326555346,0.6636211107827029,0.3882968564989879,0.5039625435358401,0.3884506934918457,0.4710021845028796,0.3868980477223427,0.43367146728299116,0.45392353303279176,0.44839087526992927,0.42493302693617596,0.4558036027810942,0.4510681958256968,0.43599401674713734,0.47249856785447064,0.46361532846163156,0.44998089745358827,0.4357039010569166,0.5011351623480536,0.4965991593823856,0.4932545507565694,0.4982252443029682,0.5011430953515403,0.49785422417748904,0.4976650198922229,0.5029350052851351,0.49658318413517366,0.5030804284346521,0.4907836576942406,0.5103441892013827,,,,,,
busiest_quartile,,,,,,,0.49164283500316974,0.4770994096446813,0.46835310782522505,0.46679413014347815,0.4800873563802518,0.4696617107082524,0.4741261927596159,0.47313278511074847,0.41307313648212507,0.47150619378913394,0.4699636422001703,0.4004594497844758,0.46627864614246994,0.4695971382261185,0.37836981237769174,0.5806797906005925,0.5910550229915359,0.4747054412701859,0.5017466474796137,0.4703995833968399,0.5006016144294009,0.4358282909007878,0.490540386047417,0.5000734513600992,0.49126391382893103,0.4861343214356386,0.5054261321239202,0.4947935550476227,0.4836341412010573,0.5102240577066965,0.5104315597766884,0.48913219994686963,0.487740984426878,0.505197293160973,0.5077082540436444,0.5046676991867284,0.5030106109652884,0.5006927417949232,0.5021954089845388,0.4969441034369665,0.502952675238777,0.4948906932078665,0.505559429878461,0.49883748291704755,0.5011289916084047,,,,,,
busiest_vol_quartile,,,,,,,0.4980496825384826,0.48431737808883035,0.4894186743200361,0.5100186837489514,0.4822586412064859,0.4820799097433102,0.4669898017654136,0.4874638596805675,0.43023910749751737,0.46651130577602234,0.48222061717539677,0.4233712904533258,0.46499426087913504,0.4848847811999424,0.41209649779061924,0.5629684238654726,0.570496189911221,0.5388590359823013,0.506150632269008,0.530500622364477,0.5156384706143476,0.4933028884575865,0.4868510902579726,0.5016201710857416,0.5018231001117043,0.49348591196501906,0.5041706399457475,0.4950059143399969,0.489461522599151,0.5131196221473999,0.5063715561456064,0.521467131886421,0.5220431016411622,0.5053221804680712,0.5120696968031435,0.5044501182645886,0.5063295519166099,0.4978089525863476,0.5025131600716299,0.497257375159935,0.5051201808904336,0.4956286563745687,0.5038474146010268,0.49869475768808047,0.4996615514339143,,,,,,
