,tgt_ret_1,tgt_ret_3,tgt_ret_5,tgt_cum_ret_5,tgt_cum_ret_10,tgt_sharpe_5,tgt_sharpe_10,tgt_profitable_long_3,tgt_profitable_long_5,tgt_profitable_short_3,tgt_profitable_short_5
wavelet_energy_s4,0.015598555742403875,0.007216722901169703,0.018155207758264957,0.01596238813157491,0.01702479122222389,0.0,0.019124909909986165,0.010324299917655377,0.003053511855243052,0.007082420802237532,0.0
wavelet_energy_s5,0.0,0.004435079419840449,0.0,0.0,0.002043651293050175,0.02693622056415368,0.0,0.004882127411182324,0.006304585127527407,0.005736805100718723,0.01118821911783785
wavelet_hf_lf_ratio,0.01181527018910522,0.0,0.01713935377826381,0.00410638363800242,0.006358793969652332,0.013223833752764591,0.004887129920287947,0.010434241700181257,0.009490783930705238,0.011553967739441617,0.007305976715203055
wavelet_entropy,0.017039636261763746,0.003921809098518914,0.0,0.0,0.0,0.0,0.0063778661557662986,0.003933670391909949,0.008998373010482119,0.0018433702090039361,0.010415635424287473
hilbert_mean_amplitude,0.0033089527489646997,0.007100309198481369,0.011464719938154566,0.026546032312877443,0.0,0.0061820979841336055,0.0,0.0,0.0,0.0,0.0
hilbert_std_amplitude,0.0,0.020478745898440565,0.0035150939059223063,0.01226918484145667,0.009414543118267282,0.015212599136713578,0.020154233110011077,0.0016834141436730121,0.0,0.005455732186812501,0.0
hilbert_mean_freq,0.01913807419992697,0.0,0.0,0.0,0.0,0.0,0.0012754351893837779,0.0,0.0,0.0,0.0
hilbert_std_freq,0.011920615522270417,0.01443219769143056,0.012405643010754197,0.009032645721270605,0.000710281303277327,0.0,0.0029447195552716465,0.0,0.0,0.0,0.0
hilbert_amp_freq_corr,0.010725834657034916,0.007570823764948109,0.0,0.010118544850487687,0.0,0.0,0.0,0.005673109105971186,0.0026924166626933754,0.005232272973876295,0.003082836870436978
predator_prey_ratio,0.023661954610625813,0.0,0.0,0.02406848210184176,0.0003948507554003555,0.007740553594883792,0.007141552154321218,0.00013531461685056811,0.0,0.0,0.0
predator_vol_share,0.0,0.0,0.0,0.0004239970279451555,0.0051578443306379285,0.0,0.013562392923294198,0.00039756802963841764,0.0,0.0035689189568937074,0.0
predator_follows_prey,0.0,0.006858282999925969,0.007701019388547614,0.0,0.0,0.0,0.0,0.013847922621979869,0.002845174181044463,0.012880441251869712,0.0
population_growth_rate,0.015064297353077016,0.002155925722662211,0.0117747777249253,0.0016356940111377227,0.0,0.0,0.009090827724632433,0.0,0.0,0.0,7.65137286715678e-05
carrying_capacity_ratio,0.0,0.0,0.007034656944209239,0.0,0.015081084692676328,0.005697829461063897,0.0,0.008950976712881697,0.002287310240447038,0.008857185478199803,0.0
simpson_diversity,0.0,0.0,0.0020850572616648577,0.013994113114962126,0.013217993211182666,0.0034059861971726946,0.014652659489642339,0.0,0.0,0.0014699070936043945,0.0
shannon_size_diversity,0.0,0.0,0.010037310970850477,0.009931336404532587,0.024936858131718864,0.02881616622208938,0.003422163643638676,0.010527353280309626,0.0,0.010250029756480039,0.0
approx_entropy,0.0,0.0,0.0073482103861621795,0.01181742766494498,0.0,0.02069564240356314,0.0,0.015984981113864816,0.009601876414558674,0.017997081177722585,0.008565986490140176
sample_entropy,0.0,0.0,0.0,0.012841539104559985,0.014983381763655323,0.0,0.0034258722932802854,0.0,0.0,0.0,0.0
