feature,target,is_binary,mean_oos,std_oos,snr,pct_positive,n_folds,metric
ew_impulse_quality_z,tgt_ret_5,False,-0.007504437677470555,0.00465476632235295,1.6122050298063333,0.0,10,R2
taylor_rate_a1,tgt_ret_5,False,-0.007412903275284877,0.011896678574696225,0.6231069645818484,0.1,10,R2
absorption_ratio_z,tgt_ret_5,False,-0.005274200337749136,0.003990595508827436,1.3216574634242655,0.1,10,R2
max_drawup_z,tgt_ret_5,False,-0.005135817868101189,0.006100690748375245,0.8418420273915664,0.2,10,R2
session_asia,tgt_ret_5,False,-0.0031301980017749086,0.006501988000636927,0.48142168233289234,0.4,10,R2
taylor_price_a0,tgt_ret_5,False,-0.005898899454813722,0.009711310357981602,0.6074256961590659,0.1,10,R2
inter_trade_entropy,tgt_ret_5,False,-0.01323885716921357,0.019282534876315437,0.6865724477685109,0.4,10,R2
turbulence,tgt_ret_5,False,-0.005694840873805529,0.007523644804735471,0.7569258014707352,0.2,10,R2
size_gini_z,tgt_ret_5,False,-0.006217438129382103,0.014950792244460788,0.4158601114723964,0.4,10,R2
side_sequence_entropy_z,tgt_ret_5,False,-0.007016591250204129,0.007369815270294863,0.9520715232151807,0.1,10,R2
volume_profile_skew_z,tgt_ret_5,False,-0.0038305971477234912,0.009575118887505117,0.4000573980049649,0.2,10,R2
time_to_low_pct,tgt_ret_5,False,-0.0039552607064956445,0.011727492795200304,0.33726396388104446,0.2,10,R2
volume_pct_q4_z,tgt_ret_5,False,-0.0073532207009755265,0.01337766892879828,0.549663827092189,0.2,10,R2
fib_size_ratio_pct_z,tgt_ret_5,False,-0.0044498885083352644,0.007005806986553075,0.6351714394753334,0.4,10,R2
area_above_vwap_pct_z,tgt_ret_5,False,-0.006948637827473248,0.010656317338839474,0.6520674644463984,0.2,10,R2
avg_trade_size_z,tgt_ret_5,False,-0.006710893157688724,0.007141567009181026,0.9396947685376839,0.1,10,R2
hilbert_mean_amplitude,tgt_ret_5,False,-0.008577362508377961,0.017017217893598578,0.5040402351317682,0.1,10,R2
taylor_price_rmse_z,tgt_ret_5,False,-0.0032906547485636595,0.004226904365599322,0.7785022948105158,0.2,10,R2
hour_sin,tgt_ret_5,False,-0.004718981574362157,0.005436319751717115,0.8680470961759784,0.2,10,R2
session_us,tgt_ret_5,False,-0.005453980769243439,0.007874409210369393,0.6926209476212362,0.2,10,R2
buy_volume_z,tgt_ret_5,False,-0.01009498840997639,0.012147148061369538,0.8310583158264578,0.2,10,R2
close,tgt_ret_10,False,-0.027398594525895582,0.0418962045481135,0.6539636423254308,0.2,10,R2
avg_buy_size,tgt_ret_10,False,-0.01589118363076312,0.024440866219694574,0.6501890517267315,0.0,10,R2
fvg_bearish_count_10,tgt_ret_10,False,-0.00491305907058961,0.009208016846740788,0.5335632147902298,0.3,10,R2
hilbert_std_amplitude,tgt_ret_10,False,-0.012801764734660947,0.017503636650536246,0.7313774268885288,0.3,10,R2
absorption_ratio,tgt_ret_10,False,-0.01163709499264518,0.017897623498307966,0.6502033632423515,0.0,10,R2
trade_size_p25,tgt_ret_10,False,-0.009289081535320643,0.010258163668178125,0.9055306423055353,0.0,10,R2
golden_ratio_half_dist_z,tgt_ret_10,False,-0.006218644533648732,0.01002604764771709,0.6202488510080744,0.1,10,R2
price_volume_angle_cos_z,tgt_ret_10,False,-0.005266672286009522,0.008425100746766417,0.6251168317519394,0.1,10,R2
vpin,tgt_ret_10,False,-0.0077599826516286715,0.011099638086374257,0.6991203308831038,0.2,10,R2
max_monotonic_run,tgt_ret_10,False,-0.011972569077336315,0.014958449679148483,0.8003883647130643,0.2,10,R2
busiest_quartile,tgt_ret_10,False,-0.0043442056277162465,0.008658507940288503,0.5017268168690386,0.1,10,R2
consecutive_direction_z,tgt_ret_10,False,-0.010004522556737306,0.009021152376024397,1.1090071578134986,0.1,10,R2
vol_price_feedback,tgt_ret_10,False,-0.011178751503925865,0.012573858949459324,0.8890469941534179,0.0,10,R2
vol_asymmetry_z,tgt_ret_10,False,-0.010307903568445997,0.007721226424065506,1.3350085857239389,0.0,10,R2
drawdown_drawup_asymmetry,tgt_ret_10,False,-0.007823342633905949,0.009654390022639972,0.8103404374134321,0.3,10,R2
downtick_pct,tgt_ret_10,False,-0.012036420221285394,0.017469430973527038,0.6889989856867826,0.2,10,R2
hour_cos,tgt_ret_10,False,-0.006026752443506989,0.0081466525640472,0.7397826771334581,0.2,10,R2
aggression_imbalance_z,tgt_ret_10,False,-0.006841124585573355,0.007605440830837005,0.8995040179440152,0.2,10,R2
ew_impulse_detected,tgt_ret_10,False,-0.010523598762303077,0.0163859704788903,0.6422322544679553,0.2,10,R2
volume_autocorr,tgt_ret_10,False,-0.004054228516074065,0.009903261285551851,0.40938317178290495,0.2,10,R2
sell_urgency_ratio,tgt_ret_10,False,-0.009821938399511232,0.010534877646471786,0.9323258161238045,0.1,10,R2
large_buy_pct,tgt_ret_10,False,-0.005378368974710823,0.0038999306279327898,1.3790934987891565,0.0,10,R2
fvg_bearish_size_bps_z,tgt_ret_10,False,-0.006683369128302852,0.007524410745279022,0.8882249194724174,0.1,10,R2
ew_impulse_quality_z,tgt_ret_10,False,-0.00589598037939546,0.010857056696141999,0.5430551340392804,0.2,10,R2
taylor_rate_a1,tgt_ret_10,False,-0.006152010496995375,0.006834660215724231,0.9001194357609306,0.3,10,R2
absorption_ratio_z,tgt_ret_10,False,-0.005655579685078349,0.008360423426595166,0.6764704843880879,0.0,10,R2
max_drawup_z,tgt_ret_10,False,-0.00699953062724421,0.011180834349133544,0.626029364954024,0.3,10,R2
session_asia,tgt_ret_10,False,-0.0057908360467005425,0.010589994096442689,0.5468214612740678,0.3,10,R2
taylor_price_a0,tgt_ret_10,False,-0.006901969896999982,0.012050772524986158,0.5727408664207534,0.2,10,R2
inter_trade_entropy,tgt_ret_10,False,-0.005406142665766234,0.013590108137121009,0.3977998269932454,0.2,10,R2
turbulence,tgt_ret_10,False,-0.01203997557721621,0.01483442373078636,0.8116240843403482,0.0,10,R2
size_gini_z,tgt_ret_10,False,-0.007440720148651381,0.0092056378841381,0.8082786051656686,0.2,10,R2
side_sequence_entropy_z,tgt_ret_10,False,-0.009262157715993369,0.010454761208191471,0.8859272375093867,0.0,10,R2
volume_profile_skew_z,tgt_ret_10,False,-0.008154569591182503,0.007936719783693584,1.0274483430719707,0.0,10,R2
time_to_low_pct,tgt_ret_10,False,-0.003148699406283639,0.007425873769616381,0.4240173619927154,0.4,10,R2
volume_pct_q4_z,tgt_ret_10,False,-0.004279523377432282,0.009502743855361944,0.45034607294161166,0.1,10,R2
fib_size_ratio_pct_z,tgt_ret_10,False,-0.005294680584523726,0.007424408018475753,0.7131451519566048,0.3,10,R2
area_above_vwap_pct_z,tgt_ret_10,False,-0.011367738446734822,0.01443281285139369,0.7876315285025751,0.0,10,R2
avg_trade_size_z,tgt_ret_10,False,-0.005288240874284911,0.008622972940317246,0.6132735091350469,0.2,10,R2
hilbert_mean_amplitude,tgt_ret_10,False,-0.015560459706151785,0.014022404090885687,1.1096855863871309,0.0,10,R2
taylor_price_rmse_z,tgt_ret_10,False,-0.006624677785729505,0.007699130684372395,0.860444907004397,0.1,10,R2
hour_sin,tgt_ret_10,False,-0.004581535480774867,0.011180837414785642,0.4097667563537059,0.2,10,R2
session_us,tgt_ret_10,False,-0.00735326951473565,0.011242752276421597,0.6540453203933875,0.1,10,R2
buy_volume_z,tgt_ret_10,False,-0.0065375007987054975,0.006799852306886782,0.9614180578722895,0.4,10,R2
close,tgt_ret_magnitude_1,False,-0.14316438277623353,0.3310370588278324,0.43247237419026024,0.2,10,R2
avg_buy_size,tgt_ret_magnitude_1,False,-0.06734634315575835,0.0428913007217919,1.5701632270979722,0.0,10,R2
fvg_bearish_count_10,tgt_ret_magnitude_1,False,-0.06305887894439341,0.0703466784298027,0.8964016546611846,0.1,10,R2
hilbert_std_amplitude,tgt_ret_magnitude_1,False,-0.043278886366066804,0.055254698458991384,0.783261651462767,0.1,10,R2
absorption_ratio,tgt_ret_magnitude_1,False,-0.06620972513672234,0.06314449023174598,1.0485431887046148,0.1,10,R2
trade_size_p25,tgt_ret_magnitude_1,False,-0.08257342022018918,0.08813932270168513,0.9368510863155346,0.0,10,R2
golden_ratio_half_dist_z,tgt_ret_magnitude_1,False,-0.05826868275270325,0.042444490199891854,1.3728208886073914,0.0,10,R2
price_volume_angle_cos_z,tgt_ret_magnitude_1,False,-0.050842083413542814,0.038033837189990295,1.336759243080616,0.0,10,R2
vpin,tgt_ret_magnitude_1,False,-0.03553643963781883,0.05313118064429731,0.6688434024406162,0.3,10,R2
max_monotonic_run,tgt_ret_magnitude_1,False,-0.045503169801671385,0.041131366687586365,1.1062887880018937,0.1,10,R2
busiest_quartile,tgt_ret_magnitude_1,False,-0.0476694708065416,0.03509789198738371,1.3581861504296862,0.0,10,R2
consecutive_direction_z,tgt_ret_magnitude_1,False,-0.047673001145526195,0.04070369884252793,1.1712203682019338,0.2,10,R2
vol_price_feedback,tgt_ret_magnitude_1,False,-0.04576273323770852,0.03602026545991976,1.2704718483718378,0.1,10,R2
vol_asymmetry_z,tgt_ret_magnitude_1,False,-0.04891406917189996,0.04080036600168474,1.1988634898490906,0.1,10,R2
drawdown_drawup_asymmetry,tgt_ret_magnitude_1,False,-0.05078662249106216,0.029557515955089306,1.7182304009656657,0.0,10,R2
downtick_pct,tgt_ret_magnitude_1,False,-0.05260551410233431,0.03892054588680646,1.3516129566971686,0.1,10,R2
hour_cos,tgt_ret_magnitude_1,False,-0.040309943133194436,0.052469506833695896,0.7682546600058265,0.2,10,R2
aggression_imbalance_z,tgt_ret_magnitude_1,False,-0.053944391434755753,0.048444270444236485,1.1135350153915597,0.0,10,R2
ew_impulse_detected,tgt_ret_magnitude_1,False,-0.048767551889210205,0.03818754344461729,1.2770539157601721,0.0,10,R2
volume_autocorr,tgt_ret_magnitude_1,False,-0.04813180008342499,0.035500107293823344,1.355821256681087,0.0,10,R2
