,max_|spearman|,max_|auc-0.5|,max_mi,max_|spearman|_norm,max_|auc-0.5|_norm,max_mi_norm,composite
value_area_low,0.12310954658323599,0.2726651480637813,0.1003674775725818,0.258383470586659,0.5453302961275626,0.9864972751304959,0.5967370139482392
price_path_length_z,0.2862947072598237,0.4323486582067818,0.031184801883878066,0.6008780157627347,0.8646973164135636,0.30651086216332335,0.5906953981132071
flash_event_pct,0.2168584070372786,0.48952164009111615,0.031343218362215985,0.4551444578532502,0.9790432801822323,0.30806791458703414,0.5807518842075056
side_switches_z,0.29594720043364897,0.42822966507177035,0.026629533691032492,0.621136758933239,0.8564593301435407,0.2617377965407359,0.5797779618725053
total_volume,0.36852595605327537,0.412003328479301,0.014202225383153078,0.7734657316923158,0.824006656958602,0.13959159859465298,0.579021329081857
pv_work,0.36852595605327537,0.412003328479301,0.014202225383153078,0.7734657316923158,0.824006656958602,0.13959159859465298,0.579021329081857
wave_frequency_z,0.29279016716501405,0.4338464738922405,0.025315094270042415,0.6145107479101547,0.867692947784481,0.2488183634883998,0.5770073530610119
spectral_flatness_z,0.22422617776780088,0.4612756264236902,0.03374456087173172,0.4706080041392568,0.9225512528473804,0.3316703593189862,0.5749432054352078
fib_size_ratio_count_z,0.2700942568460855,0.42802163511545666,0.030403376992929942,0.5668763585465043,0.8560432702309133,0.2988303510626832,0.5739166599467002
inter_trade_std_z,0.29839977293194525,0.4158310796754734,0.02627821362963978,0.6262842410868406,0.8316621593509468,0.2582847229790141,0.5720770411389339
buy_volume,0.3648858926877493,0.40954857499479924,0.01286778236706887,0.7658259325732111,0.8190971499895985,0.1264755531283115,0.5704662118970404
value_area_width_bps,0.3682481300366993,0.4110047846889952,0.011328400942369754,0.7728826278439587,0.8220095693779904,0.11134519798160585,0.568745798401185
temporal_clustering,0.30394399479310613,0.41408362804243815,0.024422573368190648,0.6379205059090867,0.8281672560848763,0.2400459059257689,0.5687112226399106
fib_respect_score,0.3308974472880552,0.4010609527771999,0.02113228129530098,0.6944906647085012,0.8021219055543998,0.2077061057953746,0.5681062253527586
sunflower_score_z,0.28395557247185443,0.42423548991054716,0.0261667736191189,0.5959686177391067,0.8484709798210943,0.2571893953950379,0.5672096643184129
candle_aspect_ratio_z,0.2243886771263717,0.4462450592885375,0.03414155033915822,0.4709490593165435,0.892490118577075,0.3355723108011139,0.5663371628982442
num_extrema_z,0.28954123154935374,0.4282296650717703,0.02335558794400061,0.6076918513794999,0.8564593301435406,0.2295586620592859,0.5645699478607754
extrema_density_z,0.2895460768644539,0.4282296650717703,0.023299521279152025,0.6077020207722594,0.8564593301435406,0.2290075910008468,0.564389647305549
te_net_direction,0.23986886283859696,0.4093394077448747,0.03761282076310213,0.5034390182243723,0.8186788154897494,0.36969092070625326,0.5639362514734584
monotonicity_score,0.35687827891150853,0.3537549407114624,0.023815097872472712,0.7490194777039803,0.7075098814229248,0.23407511801988654,0.5635348257155972
fair_value,0.12346800157008946,0.2694760820045558,0.09039642727858155,0.259135799273774,0.5389521640091116,0.8884932783865599,0.5621937472231485
avg_visits_per_level_z,0.2793198297143697,0.4332223840232994,0.023375754372302104,0.586239077377133,0.8664447680465988,0.22975687493709937,0.5608135734536104
total_trades_z,0.2793198297143697,0.4332223840232994,0.023375754372302104,0.586239077377133,0.8664447680465988,0.22975687493709937,0.5608135734536104
trades_per_second_z,0.27929923599205214,0.4332223840232994,0.02330054748387056,0.5861958550796558,0.8664447680465988,0.22901767741711476,0.5605527668477898
