signal,raw_n,raw_mean,raw_wr,raw_net,delayed_n,delayed_mean,delayed_net,delay_cost,declust_n,declust_mean,declust_net,cluster_ratio,declust_delayed_n,declust_delayed_mean,declust_delayed_net,shuffle_p,shuffle_effect_size,ci95_lo,ci95_hi,ci95_lo_profitable,effective_n,n_inflation,t_stat_raw,t_stat_adj,months_tested,months_profitable,months_pct_profitable,worst_month_net,best_month_net,monthly_sharpe,symbol,horizon_m
ADAUSDT_Idea5_spot_lead_60m,18,2004.9212061592366,88.88888888888889,1984.9212061592366,18.0,1982.590355135197,1962.590355135197,22.330851024039703,4.0,2592.406106388882,2572.406106388882,4.5,4.0,3393.656389839313,3373.656389839313,0.0,81.49658689469354,862.8079188903625,3369.3059070269287,True,18.0,1.0,2.894654272463495,2.894654272463495,1.0,1.0,100.0,1984.9212061592366,1984.9212061592366,,ADAUSDT,60
ADAUSDT_Idea3_high_IFR_60m,15,800.4931806265766,93.33333333333333,780.4931806265766,15.0,712.4656821545519,692.4656821545519,88.02749847202472,5.0,638.2519560263047,618.2519560263047,3.0,5.0,523.8174991978126,503.8174991978126,0.0,35.306070394611965,404.4972713420614,1190.0429958114266,True,15.0,1.0,3.748164598697425,3.748164598697425,4.0,3.0,75.0,-1.0554803788908984,1045.1284002901914,0.6016532691377485,ADAUSDT,60
ADAUSDT_Combo_spot+IFR_60m,5,1137.7112039733133,100.0,1117.7112039733133,,,,,,,,,,,,,,,,,,,,,,,,,,,ADAUSDT,60
ADAUSDT_Idea4_BTC_pump_240m,20,1664.540723615602,65.0,1644.540723615602,20.0,1507.5658182571826,1487.5658182571826,156.9749053584194,10.0,736.0210242792709,716.0210242792709,2.0,10.0,567.8245319850225,547.8245319850225,0.0,39.64610953240259,697.8792623483334,2819.6812118990683,True,20.0,1.0,3.0404821871456065,3.0404821871456065,5.0,3.0,60.0,-613.9580133128519,3402.811037302576,0.3549277138520643,ADAUSDT,240
ADAUSDT_Idea5_spot_lead_240m,18,3242.354707036275,100.0,3222.354707036275,18.0,3230.993137050513,3210.993137050513,11.361569985762344,4.0,3316.064284886942,3296.064284886942,4.5,4.0,4252.614382639716,4232.614382639716,0.0,63.405232096082614,1922.1658999936062,4968.199258658171,True,18.0,1.0,4.132548435446455,4.132548435446455,1.0,1.0,100.0,3222.354707036275,3222.354707036275,,ADAUSDT,240
ADAUSDT_Idea3_high_IFR_240m,15,1896.8919793867813,86.66666666666667,1876.8919793867813,15.0,1744.925855159312,1724.925855159312,151.9661242274692,5.0,920.8816662020333,900.8816662020333,3.0,5.0,790.1193541257968,770.1193541257968,0.0,39.779835108997595,1156.2293646995226,2564.5094760101074,True,15.0,1.0,5.055410425557414,5.055410425557414,4.0,3.0,75.0,-77.2803455723142,2561.87854081778,0.5123473565278845,ADAUSDT,240
ADAUSDT_Combo_spot+IFR_240m,5,2767.8658067375736,100.0,2747.8658067375736,,,,,,,,,,,,,,,,,,,,,,,,,,,ADAUSDT,240
SUIUSDT_Idea4_BTC_pump_30m,20,1276.4031884741491,65.0,1256.4031884741491,20.0,1059.0077086837855,1039.0077086837855,217.39547979036365,10.0,1016.7711434697524,996.7711434697524,2.0,10.0,750.9435204215536,730.9435204215536,0.0,80.0931214638006,270.6763705707215,2527.3198664746856,True,20.0,1.0,2.130965299037935,2.130965299037935,5.0,3.0,60.0,-53.11640816268058,2514.784098832845,0.4694350120428032,SUIUSDT,30
SUIUSDT_Idea5_spot_lead_30m,34,1896.6891790668988,76.47058823529412,1876.6891790668988,34.0,2120.980692408691,2100.980692408691,-224.29151334179232,6.0,900.6473449543697,880.6473449543697,5.666666666666667,6.0,2615.156848191679,2595.156848191679,0.0,65.89588497532945,531.1559024258318,3719.9636229700086,True,34.0,1.0,2.1945300288368728,2.1945300288368728,2.0,1.0,50.0,-152.60633651835496,1938.1829825694824,0.603883587516089,SUIUSDT,30
SUIUSDT_Idea3_high_IFR_30m,19,1642.9945482312214,73.68421052631578,1622.9945482312214,19.0,1305.8575717924266,1285.8575717924266,337.1369764387948,4.0,1717.874594452997,1697.874594452997,4.75,4.0,1413.6142451396925,1393.6142451396925,0.0,74.17407682845601,796.2055871203953,2537.0081607049074,True,19.0,1.0,3.5414767461755376,3.5414767461755376,3.0,1.0,33.33333333333333,-264.73343427231146,2460.5458303614014,0.473349256969648,SUIUSDT,30
SUIUSDT_Idea4_BTC_pump_60m,20,1189.6485008649497,60.0,1169.6485008649497,20.0,1022.3811473913771,1002.3811473913771,167.2673534735726,10.0,912.2219256718981,892.2219256718981,2.0,10.0,714.1329428247556,694.1329428247556,0.0,37.19967330238506,240.68214312470576,2350.1872750115435,True,20.0,1.0,2.1014460783841824,2.1014460783841824,5.0,3.0,60.0,-280.3409541429902,2375.829614951616,0.3853789854194267,SUIUSDT,60
SUIUSDT_Idea5_spot_lead_60m,34,2193.1306436964383,94.11764705882352,2173.1306436964383,34.0,2358.82585351198,2338.82585351198,-165.6952098155416,6.0,1169.932546527,1149.932546527,5.666666666666667,6.0,2917.987947725042,2897.987947725042,0.0,129.20380590792413,864.8844686464299,4059.2498857543865,True,34.0,1.0,2.559411054382885,2.559411054382885,2.0,1.0,50.0,-110.78637410338541,2242.340250296433,0.6405249019291539,SUIUSDT,60
SUIUSDT_Idea3_high_IFR_60m,19,1456.4099115321605,68.42105263157895,1436.4099115321605,19.0,1154.1966753132008,1134.1966753132008,302.21323621895976,4.0,1753.1731033888846,1733.1731033888846,4.75,4.0,1388.2611184409495,1368.2611184409495,0.0,64.54065758348625,705.2744230001638,2355.391192697742,True,19.0,1.0,3.3714737096899876,3.3714737096899876,3.0,1.0,33.33333333333333,-162.61565221941052,2150.20022161214,0.511356063816063,SUIUSDT,60
SUIUSDT_Idea4_BTC_pump_240m,20,1564.191078298961,60.0,1544.191078298961,20.0,1392.794585193257,1372.794585193257,171.39649310570394,10.0,925.7184603965177,905.7184603965177,2.0,10.0,716.5685124208946,696.5685124208946,0.0,32.744286613821885,452.0982845972132,2923.7622077641154,True,20.0,1.0,2.397042246310044,2.397042246310044,5.0,2.0,40.0,-668.2093299854641,3274.0125826933663,0.29462957977421034,SUIUSDT,240
SUIUSDT_Idea5_spot_lead_240m,34,2738.9253668734314,97.05882352941177,2718.9253668734314,34.0,2919.949043211734,2899.949043211734,-181.02367633830272,6.0,1396.4334112086308,1376.4334112086308,5.666666666666667,6.0,3245.854659864357,3225.854659864357,0.0,79.42945332824401,1293.9359088165486,4829.131136286141,True,34.0,1.0,3.0307601088566067,3.0307601088566067,2.0,1.0,50.0,-319.8861861782376,2811.0105654507547,0.5626154680591846,SUIUSDT,240
SUIUSDT_Idea3_high_IFR_240m,19,2142.5829140480714,68.42105263157895,2122.5829140480714,19.0,1841.324571565409,1821.324571565409,301.25834248266233,4.0,1835.5136080452037,1815.5136080452037,4.75,4.0,1465.1045278804577,1445.1045278804577,0.0,46.54973102731224,1180.1369529009535,3191.9567294286753,True,19.0,1.0,4.15225895202697,4.15225895202697,3.0,1.0,33.33333333333333,-325.6808595844851,3207.99942234557,0.45030935729557914,SUIUSDT,240
APTUSDT_Idea4_BTC_pump_30m,20,763.4855459804629,70.0,743.4855459804629,20.0,605.3945807992371,585.3945807992371,158.09096518122578,10.0,512.3061819377682,492.3061819377682,2.0,10.0,347.98459240757336,327.98459240757336,0.0,45.53153119071107,212.3037887586599,1382.6229353153396,True,20.0,1.0,2.518417239787513,2.518417239787513,5.0,4.0,80.0,-50.42358249130832,1482.8595201409223,0.5260331896376822,APTUSDT,30
APTUSDT_Idea5_spot_lead_30m,74,438.73817697352547,55.4054054054054,418.73817697352547,74.0,558.8036745615638,538.8036745615638,-120.06549758803828,33.0,4.91746210636758,-15.08253789363242,2.242424242424242,33.0,65.37967973681609,45.37967973681609,0.0,41.76592095394433,99.18018844987883,853.3070675738527,True,24.515910676428287,3.018447936798448,2.2366900447266387,1.287401349554136,6.0,2.0,33.33333333333333,-50.54150384444732,627.0971205404592,0.3252416711308316,APTUSDT,30
APTUSDT_Idea4_BTC_pump_60m,20,419.97293790498406,60.0,399.97293790498406,20.0,334.2476760797787,314.2476760797787,85.72526182520534,10.0,335.7868371911673,315.7868371911673,2.0,10.0,226.87932296066228,206.87932296066228,0.0,17.060015703269812,59.11237558540317,796.3027426228248,True,20.0,1.0,2.1173986387352124,2.1173986387352124,5.0,3.0,60.0,-275.7704304429187,818.976292333335,0.3675211622297932,APTUSDT,60
APTUSDT_Idea5_spot_lead_60m,74,448.37330692664455,58.108108108108105,428.37330692664455,74.0,537.5490515055517,517.5490515055517,-89.17574457890714,33.0,14.917762015663921,-5.0822379843360785,2.242424242424242,33.0,75.82700393903845,55.82700393903845,0.0,34.294771907386355,151.80816558891777,806.6271511772902,True,26.916014607592466,2.749292608093848,2.781094875923609,1.6772790508645141,6.0,4.0,66.66666666666666,-202.9870783606127,641.3385603084471,0.26902558820705597,APTUSDT,60
APTUSDT_Idea4_BTC_pump_240m,20,600.5603262581575,55.00000000000001,580.5603262581575,20.0,519.573987163987,499.573987163987,80.98633909417049,10.0,244.6445244595281,224.6445244595281,2.0,10.0,147.5786420246452,127.5786420246452,0.0,13.553976680231996,125.06116588549887,1077.9161509851594,True,20.0,1.0,2.380679611966158,2.380679611966158,5.0,3.0,60.0,-662.5452276980659,1356.8484090566892,0.16117708799482305,APTUSDT,240
APTUSDT_Idea5_spot_lead_240m,73,582.0438642368247,72.6027397260274,562.0438642368247,73.0,676.9799557033714,656.9799557033714,-94.93609146654671,32.0,67.00275533076501,47.00275533076501,2.28125,32.0,121.2405912283075,101.2405912283075,0.0,25.07704417655488,289.7066519926628,951.782393780255,True,26.005356149455864,2.8071140260667975,3.4257436696948416,2.044677588612925,6.0,5.0,83.33333333333334,-416.0020791763577,834.8030992216471,0.3029917163131542,APTUSDT,240
ARBUSDT_Idea4_BTC_pump_30m,20,1326.7306847794293,70.0,1306.7306847794293,20.0,1103.3615835253445,1083.3615835253445,223.36910125408485,10.0,830.5225313096602,810.5225313096602,2.0,10.0,729.0746162602228,709.0746162602228,0.0,65.37651957767054,389.17439120074664,2368.2990715437445,True,20.0,1.0,2.5123460022540716,2.5123460022540716,5.0,4.0,80.0,-53.66642719998721,2610.5397001177053,0.4999711643083004,ARBUSDT,30
ARBUSDT_Idea5_spot_lead_30m,41,1137.900606592601,56.09756097560976,1117.900606592601,41.0,1104.195839859702,1084.195839859702,33.70476673289909,29.0,432.45991101476204,412.45991101476204,1.4137931034482758,29.0,546.4457079462919,526.4457079462919,0.0,73.3243697094135,397.0643835962464,2008.265562778248,True,41.0,1.0,2.7488741725526284,2.7488741725526284,4.0,1.0,25.0,-122.89023659383334,3885.2042487101994,0.4731760154395798,ARBUSDT,30
ARBUSDT_Idea3_high_IFR_30m,12,1297.5961551152322,25.0,1277.5961551152322,12.0,1149.2846379280256,1129.2846379280256,148.31151718720662,7.0,802.6251398113834,782.6251398113834,1.7142857142857142,7.0,560.2406693355946,540.2406693355946,0.0,60.54213244037311,-175.53236462804904,2906.7671902018196,False,12.0,1.0,1.6346940386819024,1.6346940386819024,5.0,1.0,20.0,-372.4104877361156,5787.867354931449,0.3585204549232095,ARBUSDT,30
ARBUSDT_Idea4_BTC_pump_60m,20,1029.571550820453,75.0,1009.571550820453,20.0,892.9719587446214,872.9719587446214,136.59959207583165,10.0,649.6370520880612,629.6370520880612,2.0,10.0,599.413944441945,579.413944441945,0.0,43.00377294529231,265.0385216879596,1879.8052711706086,True,20.0,1.0,2.350449175535763,2.350449175535763,5.0,2.0,40.0,-310.14507253626863,2041.4136133577435,0.4093302986679304,ARBUSDT,60
ARBUSDT_Idea5_spot_lead_60m,41,930.2118655420468,56.09756097560976,910.2118655420468,41.0,893.014394615831,873.014394615831,37.19747092621583,29.0,412.97428938700017,392.97428938700017,1.4137931034482758,29.0,512.9447966577649,492.94479665776487,0.0,45.91639118816607,298.63163126886707,1732.2361199008164,True,41.0,1.0,2.598382745397287,2.598382745397287,4.0,1.0,25.0,-70.51162646975509,3196.9519234326804,0.47983949370611767,ARBUSDT,60
ARBUSDT_Idea3_high_IFR_60m,12,1080.333096117525,41.66666666666667,1060.333096117525,12.0,894.8130949115161,874.8130949115161,185.52000120600883,7.0,727.8336958172216,707.8336958172216,1.7142857142857142,7.0,487.5216596636284,467.5216596636284,0.0,31.76355712750688,-130.37751990744465,2358.25560381028,False,12.0,1.0,1.6517994868232055,1.6517994868232055,5.0,1.0,20.0,-485.18184381167174,4740.1516382282925,0.3540482403730113,ARBUSDT,60
ARBUSDT_Idea4_BTC_pump_240m,20,1612.9915653071726,65.0,1592.9915653071726,20.0,1483.1851290705831,1463.1851290705831,129.80643623658943,10.0,722.9277855189874,702.9277855189874,2.0,10.0,697.6450836560103,677.6450836560103,0.0,30.009308505140794,596.9308509333408,2787.5824477396395,True,20.0,1.0,2.8754714459261597,2.8754714459261597,5.0,3.0,60.0,-760.370185092547,3327.3392625406827,0.35399148843916195,ARBUSDT,240
ARBUSDT_Idea5_spot_lead_240m,41,1340.0789808350864,63.41463414634146,1320.0789808350864,41.0,1318.1495251912377,1298.1495251912377,21.92945564384877,29.0,538.1450730608996,518.1450730608996,1.4137931034482758,29.0,653.0594875438027,633.0594875438027,0.0,37.85449759275654,577.2286712146944,2230.135671872985,True,41.0,1.0,3.0688210219868175,3.0688210219868175,4.0,2.0,50.0,-25.173252119243244,4503.727347372366,0.49701650948237336,ARBUSDT,240
ARBUSDT_Idea3_high_IFR_240m,12,1430.6140108587222,41.66666666666667,1410.6140108587222,12.0,1249.0895284620863,1229.0895284620863,181.5244823966359,7.0,958.4101943017106,938.4101943017106,1.7142857142857142,7.0,698.1033069411012,678.1033069411012,0.0,21.822207016459473,-87.22747612599652,3070.517198320708,False,12.0,1.0,1.7122423079730662,1.7122423079730662,5.0,2.0,40.0,-493.6396955173394,6140.840647722009,0.38832916446981963,ARBUSDT,240
NEARUSDT_Idea4_BTC_pump_30m,20,77.69814658480361,50.0,57.69814658480361,20.0,-16.264425206797764,-36.26442520679777,93.96257179160138,10.0,261.4898140166909,241.4898140166909,2.0,10.0,111.72869555487384,91.72869555487384,0.001,4.861391977883862,-157.65550712386005,350.92718424111797,False,20.0,1.0,0.5757830014933415,0.5757830014933415,5.0,4.0,80.0,-66.61434580526387,142.51459224096652,0.824766462025875,NEARUSDT,30
NEARUSDT_Idea5_spot_lead_30m,12,1536.0759824159156,75.0,1516.0759824159156,12.0,1535.4113167443204,1515.4113167443204,0.6646656715952304,3.0,611.536421945682,591.536421945682,4.0,3.0,1843.7687188136524,1823.7687188136524,0.0,72.4268570236106,308.9780787109285,2898.5366474751972,True,12.0,1.0,2.189561211462827,2.189561211462827,2.0,2.0,100.0,12.30710756366495,1652.78224376612,0.7177164381365516,NEARUSDT,30
NEARUSDT_Idea3_high_IFR_30m,7,-34.09065224866392,57.14285714285714,-54.09065224866392,,,,,,,,,,,,,,,,,,,,,,,,,,,NEARUSDT,30
NEARUSDT_Idea4_BTC_pump_60m,20,76.44349146797714,55.00000000000001,56.44349146797714,20.0,40.815160869087755,20.815160869087755,35.628330598889384,10.0,175.6571953824052,155.6571953824052,2.0,10.0,51.61510534644175,31.61510534644175,0.001,3.3322688592910956,-85.72748102326622,257.40430321761545,False,20.0,1.0,0.8118275200205791,0.8118275200205791,5.0,3.0,60.0,-261.2698412698411,182.0202020202011,0.06794313437286265,NEARUSDT,60
NEARUSDT_Idea5_spot_lead_60m,12,1420.8082740909852,75.0,1400.8082740909852,12.0,1396.7745286834406,1376.7745286834406,24.03374540754453,3.0,667.0240501214482,647.0240501214482,4.0,3.0,1825.2481460207725,1805.2481460207725,0.0,48.219172353048265,353.1589960088151,2709.891291582128,True,12.0,1.0,2.274930327767567,2.274930327767567,2.0,2.0,100.0,99.72633979475455,1519.0884499360973,0.806471376912951,NEARUSDT,60
NEARUSDT_Idea3_high_IFR_60m,7,-37.752415142736176,42.857142857142854,-57.752415142736176,,,,,,,,,,,,,,,,,,,,,,,,,,,NEARUSDT,60
NEARUSDT_Idea4_BTC_pump_240m,20,106.41683016690538,60.0,86.41683016690538,20.0,70.00468542113788,50.00468542113788,36.412144745767506,10.0,78.74816790299737,58.748167902997366,2.0,10.0,-34.25878294793872,-54.25878294793872,0.012,2.296612203488099,-121.07674125744579,325.61863652583065,False,20.0,1.0,0.8861614571490922,0.8861614571490922,5.0,3.0,60.0,-604.1269841269836,387.26281627260795,-0.1764145206150087,NEARUSDT,240
NEARUSDT_Idea5_spot_lead_240m,12,1596.297553392403,75.0,1576.297553392403,12.0,1566.7871562867729,1546.7871562867729,29.51039710563009,3.0,698.8302828472215,678.8302828472215,4.0,3.0,1914.3014980167993,1894.3014980167993,0.0,26.6579028206971,466.7084807678196,2907.0433626116715,True,12.0,1.0,2.418653950561527,2.418653950561527,2.0,2.0,100.0,65.51881413910945,1713.6410751427027,0.7633268794999509,NEARUSDT,240
NEARUSDT_Idea3_high_IFR_240m,7,200.96181806792578,57.14285714285714,180.96181806792578,,,,,,,,,,,,,,,,,,,,,,,,,,,NEARUSDT,240
ATOMUSDT_Idea4_BTC_pump_30m,20,896.9967104075637,75.0,876.9967104075637,20.0,792.4521047789602,772.4521047789602,104.54460562860345,10.0,624.9334024206375,604.9334024206375,2.0,10.0,441.4653606188432,421.4653606188432,0.0,41.008315187129774,315.7771625197997,1653.162511988207,True,20.0,1.0,2.5646540236568183,2.5646540236568183,5.0,4.0,80.0,-51.3407466168116,1746.3319913251974,0.5307917915934934,ATOMUSDT,30
ATOMUSDT_Idea5_spot_lead_30m,86,379.4493505440475,54.65116279069767,359.4493505440475,86.0,397.89871081011876,377.89871081011876,-18.449360266071267,59.0,-0.8693736335130416,-20.869373633513042,1.4576271186440677,59.0,28.71747203745015,8.71747203745015,0.0,49.42795777458052,116.89577097459917,659.4110118421459,True,17.48560215457573,4.918332193523861,2.5595898256989758,1.1541478475355,6.0,3.0,50.0,-41.968367804356994,1348.4583719471545,0.4070197029203447,ATOMUSDT,30
ATOMUSDT_Idea4_BTC_pump_60m,20,734.1006219879857,80.0,714.1006219879857,20.0,662.8893934917987,642.8893934917987,71.211228496187,10.0,563.6484788447634,543.6484788447634,2.0,10.0,406.25568151430537,386.25568151430537,0.0,37.57508327658003,204.32138711571451,1395.2702802940373,True,20.0,1.0,2.318723044576206,2.318723044576206,5.0,4.0,80.0,-118.18360333824216,1412.0554149532168,0.47243086660484224,ATOMUSDT,60
ATOMUSDT_Idea5_spot_lead_60m,86,372.25776910189353,59.30232558139535,352.25776910189353,86.0,381.229240142637,361.229240142637,-8.971471040743495,59.0,19.141130481681895,-0.8588695183181052,1.4576271186440677,59.0,42.353309458574365,22.353309458574365,0.0,37.90155385507257,107.7761166054261,667.2858995406544,True,19.988487849230985,4.302476537929239,2.6145315908348694,1.2604761665412256,6.0,5.0,83.33333333333334,-27.7994378127187,1268.2249313279874,0.45805743467449006,ATOMUSDT,60
ATOMUSDT_Idea4_BTC_pump_240m,20,900.6891056621027,60.0,880.6891056621027,20.0,844.3453441561966,824.3453441561966,56.34376150590617,10.0,511.8900354213221,491.8900354213221,2.0,10.0,357.850398808248,337.850398808248,0.0,24.09870376103867,276.5156580265539,1643.1613816107301,True,20.0,1.0,2.5234937596673186,2.5234937596673186,5.0,3.0,60.0,-506.00883652429985,1903.7097223279584,0.31843185561127907,ATOMUSDT,240
ATOMUSDT_Idea5_spot_lead_240m,86,476.57728117707455,63.95348837209303,456.57728117707455,86.0,489.0559770815385,469.0559770815385,-12.478695904463962,59.0,13.444412013781445,-6.555587986218555,1.4576271186440677,59.0,38.09833941259006,18.098339412590057,0.0,26.951774615662025,194.18790915834472,776.3211594907618,True,12.718966890123056,6.761555458311909,3.1139198732120033,1.1975237240835985,6.0,2.0,33.33333333333333,-94.84015267204053,1714.4546026997293,0.36900582411500843,ATOMUSDT,240
DOTUSDT_Idea4_BTC_pump_30m,20,1933.446718773282,70.0,1913.446718773282,20.0,1361.7180201384767,1341.7180201384767,571.7286986348054,10.0,1600.8611328958848,1580.8611328958848,2.0,10.0,1155.2057867645083,1135.2057867645083,0.0,137.57048314167363,470.4485197022824,3954.710674048364,True,20.0,1.0,2.077411861830504,2.077411861830504,5.0,4.0,80.0,-40.870619422481326,3827.9939967069927,0.4661886874880202,DOTUSDT,30
DOTUSDT_Idea5_spot_lead_30m,23,1904.1004446134327,78.26086956521739,1884.1004446134327,23.0,1925.5433668761123,1905.5433668761123,-21.44292226267953,5.0,-91.29370371216885,-111.29370371216885,4.6,5.0,-31.495639748377204,-51.4956397483772,0.0,124.83313739834371,569.0913687137629,3803.8650064531585,True,23.0,1.0,2.1034115654780496,2.1034115654780496,2.0,1.0,50.0,-181.2716985489393,1977.9809965753586,0.5883819579450694,DOTUSDT,30
DOTUSDT_Idea4_BTC_pump_60m,20,1543.053067365728,60.0,1523.053067365728,20.0,1044.1177470136913,1024.1177470136913,498.9353203520368,10.0,1375.7837880642726,1355.7837880642726,2.0,10.0,964.5044707635736,944.5044707635736,0.0,71.81716291080721,236.96672964328843,3285.011776889022,True,20.0,1.0,1.9070850034093216,1.9070850034093216,5.0,3.0,60.0,-271.30344108446275,3075.5446683576242,0.41753486341839235,DOTUSDT,60
DOTUSDT_Idea5_spot_lead_60m,23,1793.2567086464105,86.95652173913044,1773.2567086464105,23.0,1756.2690555598795,1736.2690555598795,36.987653086531054,5.0,2.797335011627922,-17.202664988372078,4.6,5.0,73.65740743459723,53.65740743459723,0.0,54.05399326387468,693.1359751082709,3483.8193918278985,True,23.0,1.0,2.2770403813048836,2.2770403813048836,2.0,1.0,50.0,-244.77964666487105,1864.9856338878324,0.5430265873861894,DOTUSDT,60
DOTUSDT_Idea4_BTC_pump_240m,20,2061.6704976662563,65.0,2041.6704976662563,20.0,1551.7601922307988,1531.7601922307988,509.91030543545753,10.0,1431.7004338354382,1411.7004338354382,2.0,10.0,1024.4572536993226,1004.4572536993226,0.0,45.86649499263584,523.7585885339045,3955.2905130160943,True,20.0,1.0,2.268662940663396,2.268662940663396,5.0,3.0,60.0,-610.7194994786236,4248.97910511882,0.35758891488511096,DOTUSDT,240
DOTUSDT_Idea5_spot_lead_240m,23,2642.6515002454735,91.30434782608695,2622.6515002454735,23.0,2614.903470428839,2594.903470428839,27.7480298166347,5.0,382.90901989354234,362.90901989354234,4.6,5.0,472.9042532741711,452.9042532741711,0.0,63.24228100402807,1421.1878327413217,4469.815740741286,True,23.0,1.0,3.095308478835091,3.095308478835091,2.0,1.0,50.0,-229.76867711019588,2752.306962852549,0.5981417452152189,DOTUSDT,240
HYPEUSDT_Idea4_BTC_pump_30m,20,498.01474369916843,80.0,478.01474369916843,20.0,394.77656839283185,374.77656839283185,103.23817530633659,10.0,251.3955047617785,231.3955047617785,2.0,10.0,171.04602250830425,151.04602250830425,0.0,25.353207094583844,198.4310807816187,790.985524498882,True,20.0,1.0,3.2566644373270615,3.2566644373270615,5.0,4.0,80.0,-26.913616185139084,909.9010415173182,0.5807358156669165,HYPEUSDT,30
HYPEUSDT_Idea5_spot_lead_30m,8,1863.8312290681238,87.5,1843.8312290681238,,,,,,,,,,,,,,,,,,,,,,,,,,,HYPEUSDT,30
HYPEUSDT_Idea3_high_IFR_30m,211,11.488384016936134,48.81516587677725,-8.511615983063866,211.0,10.705278371031891,-9.294721628968109,0.7831056459042429,119.0,9.91442710364266,-10.08557289635734,1.773109243697479,119.0,14.388752676158514,-5.611247323841486,0.023,1.9468295575408583,-31.85121770374217,15.750110153582163,False,65.03635144231437,3.2443394397232104,0.9613527314574382,0.5337275508784689,7.0,2.0,28.57142857142857,-114.65634631664683,107.16191731181104,-0.49379758051025946,HYPEUSDT,30
HYPEUSDT_Idea4_BTC_pump_60m,20,352.66890246973713,85.0,332.66890246973713,20.0,263.7238613449206,243.72386134492058,88.94504112481656,10.0,240.72264056236236,220.72264056236236,2.0,10.0,170.75092056421448,150.75092056421448,0.0,14.34064254513985,120.302177127667,571.3990363235819,True,20.0,1.0,3.0089239826578575,3.0089239826578575,5.0,4.0,80.0,-287.44778400407563,604.4177625946395,0.38961011496151804,HYPEUSDT,60
HYPEUSDT_Idea5_spot_lead_60m,8,1523.934934916025,75.0,1503.934934916025,,,,,,,,,,,,,,,,,,,,,,,,,,,HYPEUSDT,60
HYPEUSDT_Idea3_high_IFR_60m,211,9.614929147292978,51.18483412322274,-10.385070852707022,211.0,3.9268320926207774,-16.073167907379222,5.6880970546722,119.0,1.8918239076799546,-18.108176092320047,1.773109243697479,119.0,2.794068010815629,-17.20593198918437,0.101,1.216325158448016,-34.92601265069753,15.482172314695248,False,36.42215259617032,5.793177639428868,0.7610253086200355,0.31618457345875156,7.0,2.0,28.57142857142857,-141.77879960923067,151.30620985010614,-0.43216516868729915,HYPEUSDT,60
HYPEUSDT_Idea4_BTC_pump_240m,20,274.0559504751328,80.0,254.05595047513282,20.0,186.83705710919173,166.83705710919173,87.21889336594108,10.0,229.22789414127857,209.22789414127857,2.0,10.0,174.25955793326352,154.25955793326352,0.002,5.177104487826229,11.548813674292624,486.1399060109771,True,20.0,1.0,2.229575748673515,2.229575748673515,5.0,4.0,80.0,-919.8617276762966,351.75180385056626,0.05431256742496951,HYPEUSDT,240
HYPEUSDT_Idea5_spot_lead_240m,8,1252.7192706474893,75.0,1232.7192706474893,,,,,,,,,,,,,,,,,,,,,,,,,,,HYPEUSDT,240
HYPEUSDT_Idea3_high_IFR_240m,211,12.277520218017365,60.18957345971564,-7.722479781982635,211.0,9.54659886833557,-10.45340113166443,2.730921349681795,119.0,19.44732166874301,-0.5526783312569883,1.773109243697479,119.0,21.57446896151304,1.5744689615130412,0.245,0.689347110882359,-54.44047209183695,34.01073912641569,False,25.342512366971604,8.32593063168402,0.5585319786299293,0.19356714722014698,7.0,3.0,42.857142857142854,-434.26228527504446,60.61968335016674,-0.5658995391211425,HYPEUSDT,240
WIFUSDT_Idea4_BTC_pump_30m,20,1582.8897409798567,65.0,1562.8897409798567,20.0,1361.951368645153,1341.951368645153,220.93837233470367,10.0,1292.4648321673435,1272.4648321673435,2.0,10.0,1199.3190582196742,1179.3190582196742,0.0,74.49224010651363,215.13549239655674,3426.7720634759103,True,20.0,1.0,1.8901231680561925,1.8901231680561925,5.0,4.0,80.0,-118.42428020770843,3136.462445626837,0.5084867112540445,WIFUSDT,30
WIFUSDT_Idea5_spot_lead_30m,994,39.86385122018389,48.99396378269618,19.86385122018389,994.0,48.492843708987024,28.492843708987024,-8.628992488803135,661.0,13.859149392094796,-6.140850607905204,1.5037821482602118,661.0,22.272775519490768,2.272775519490768,0.0,11.408539828811039,-14.457426292710277,63.507853397654245,False,263.6218274251105,3.7705527258829687,1.981810277895374,1.0206094078793455,7.0,3.0,42.857142857142854,-20.73586032410168,555.286777793621,0.4072044425826878,WIFUSDT,30
WIFUSDT_Idea3_high_IFR_30m,65,-5.218787544077589,38.46153846153847,-25.21878754407759,65.0,-4.012716901727409,-24.01271690172741,-1.2060706423501797,59.0,-11.556377711515479,-31.55637771151548,1.1016949152542372,59.0,-11.98456686731891,-31.98456686731891,0.658,-0.32999400587376077,-60.35764542367304,9.239879692996919,False,65.0,1.0,-0.28323251317530024,-0.28323251317530024,10.0,4.0,40.0,-135.07601351351428,82.41026171511348,-0.3970961101107175,WIFUSDT,30
WIFUSDT_Idea4_BTC_pump_60m,20,1217.9026919812088,55.00000000000001,1197.9026919812088,20.0,1153.7823634054016,1133.7823634054016,64.1203285758072,10.0,930.6454740353847,910.6454740353847,2.0,10.0,943.3111560362983,923.3111560362983,0.0,41.1411370275857,167.34188438643943,2548.654991886033,True,20.0,1.0,1.9341945656428021,1.9341945656428021,5.0,3.0,60.0,-149.76901116013352,2437.0402766240873,0.4419636080874389,WIFUSDT,60
