period,signal,horizon_m,n_signals,mean_ret,win_rate,net_fees,sharpe,symbol
full,BTC_pump,30,20,1082.6319890772013,75.0,1062.6319890772013,0.6499850284732757,1000PEPEUSDT
full,Coiled_spring,30,8000,-2.6546136616288596,47.375,-22.654613661628858,-0.04384023627402283,1000PEPEUSDT
full,High_IFR,30,25,598.576639825072,40.0,578.576639825072,0.2588094730964844,1000PEPEUSDT
full,BTC_pump,60,20,1007.0976237168956,55.00000000000001,987.0976237168956,0.6368486011728959,1000PEPEUSDT
full,Coiled_spring,60,8000,-4.639639303226848,46.7125,-24.639639303226847,-0.05476096448259483,1000PEPEUSDT
full,High_IFR,60,25,689.2251846667218,52.0,669.2251846667218,0.2799252373727592,1000PEPEUSDT
full,BTC_pump,240,20,1311.9040329268723,60.0,1291.9040329268723,0.6584274295844319,1000PEPEUSDT
full,Coiled_spring,240,8000,-5.405366598354499,46.4125,-25.405366598354497,-0.03047739755876623,1000PEPEUSDT
full,High_IFR,240,25,863.229480076907,72.0,843.229480076907,0.3166031519081001,1000PEPEUSDT
full,BTC_pump,30,20,2859.4359531398377,85.0,2839.4359531398377,0.6167973614528524,1000RATSUSDT
full,Coiled_spring,30,1163,7.988439606938334,48.32330180567498,-12.011560393061666,0.07738150771183415,1000RATSUSDT
full,High_IFR,30,12406,-12.227061150798782,42.42302111881347,-32.22706115079878,-0.06127251777340108,1000RATSUSDT
full,BTC_pump+High_IFR,30,5,3031.47057029637,100.0,3011.47057029637,1.214195924335608,1000RATSUSDT
full,Coiled_spring+High_IFR,30,59,-6.527398988549276,42.3728813559322,-26.527398988549276,-0.0809139478070776,1000RATSUSDT
full,BTC_pump,60,20,2061.739096918789,70.0,2041.739096918789,0.49960505042230985,1000RATSUSDT
full,Coiled_spring,60,1163,16.21925182054075,54.428202923473776,-3.7807481794592483,0.10204111951772075,1000RATSUSDT
full,High_IFR,60,12406,-17.019680468874117,43.946477510881834,-37.019680468874114,-0.08250488761403288,1000RATSUSDT
full,BTC_pump+High_IFR,60,5,1282.9126350905344,100.0,1262.9126350905344,0.7913502376906542,1000RATSUSDT
full,Coiled_spring+High_IFR,60,59,21.089770296382504,47.45762711864407,1.089770296382504,0.13743166963587394,1000RATSUSDT
full,BTC_pump,240,20,2375.460179445012,70.0,2355.460179445012,0.5585927570660536,1000RATSUSDT
full,Coiled_spring,240,1163,70.33009822699756,48.49527085124677,50.33009822699756,0.21316643126299403,1000RATSUSDT
full,High_IFR,240,12403,-38.91625591313346,42.15109247762638,-58.91625591313346,-0.08833463608011777,1000RATSUSDT
full,BTC_pump+High_IFR,240,5,2212.185156189551,100.0,2192.185156189551,1.331229551655425,1000RATSUSDT
full,Coiled_spring+High_IFR,240,59,-20.842902266637505,28.8135593220339,-40.84290226663751,-0.06393540301223505,1000RATSUSDT
full,BTC_pump,30,19,2209.8570275022494,84.21052631578947,2189.8570275022494,0.6727053394027858,1000TURBOUSDT
full,Coiled_spring,30,8992,-6.837761373900134,46.863879003558715,-26.837761373900136,-0.08171166831696652,1000TURBOUSDT
full,High_IFR,30,92,-45.19077264515531,46.73913043478261,-65.1907726451553,-0.07358558842778967,1000TURBOUSDT
full,BTC_pump,60,19,2277.822948797425,84.21052631578947,2257.822948797425,0.6974331626921816,1000TURBOUSDT
