follower,direction,horizon_m,n_signals,raw_alt_ret,raw_btc_fwd,excess_ret,beta_adj_ret,alt_already_moved,raw_net_fees,excess_net_fees,beta_adj_net_fees,raw_wr,excess_wr,lag_1m,lag_2m,lag_3m,lag_5m
AXSUSDT,up,3,20,226.08020675819907,-13.225277502998017,239.30548426119714,231.9420803026614,287.3029387269763,206.08020675819907,219.30548426119714,211.9420803026614,50.0,60.0,232.76739140467663,182.16416903423723,153.423994141494,133.37750836078203
AXSUSDT,up,5,20,379.3601793222375,23.278436586443966,356.0817427357935,328.46516115831236,287.3029387269763,359.3601793222375,336.0817427357935,308.46516115831236,55.00000000000001,60.0,314.97566364198565,266.48024184710937,270.39058778287847,254.8466529371975
AXSUSDT,up,10,20,655.0481822740238,44.15531188304378,610.89287039098,563.2762011089256,287.3029387269763,635.0481822740238,590.89287039098,543.2762011089256,60.0,75.0,628.190095848887,558.7972930777526,521.0091907167777,429.8623962726093
AXSUSDT,up,15,20,833.3597803774571,91.02041998680915,742.3393603906482,665.8838171756113,287.3029387269763,813.3597803774571,722.3393603906482,645.8838171756113,55.00000000000001,70.0,752.5462170633183,670.0004078092268,624.339848538337,554.7592884196047
AXSUSDT,up,30,20,1046.01101023432,129.79371281087066,916.2172974234494,814.3780339048855,287.3029387269763,1026.01101023432,896.2172974234494,794.3780339048855,70.0,80.0,,,,
AXSUSDT,down,1,15,370.6220280584556,-7.703849333397628,378.32587739185317,392.35146209526545,1390.9960011604642,350.6220280584556,358.32587739185317,372.35146209526545,60.0,60.0,333.88533490819725,281.0585344624086,116.48904524613431,-120.8723500038234
AXSUSDT,down,3,15,846.2332041888519,-0.9633323316777137,847.1965365205299,804.6829391039739,1390.9960011604642,826.2332041888519,827.1965365205299,784.6829391039739,46.666666666666664,53.333333333333336,600.9976400344215,355.74271672248125,-9.908069750382973,-526.6963115930229
AXSUSDT,down,5,15,901.5106051635742,-12.953192249738352,914.4637974133127,904.8759574433903,1390.9960011604642,881.5106051635742,894.4637974133127,884.8759574433903,53.333333333333336,53.333333333333336,446.54323284972446,-6.274572639641714,-436.41458572351235,-1003.5196303938684
AXSUSDT,down,10,15,115.17729466307138,-70.96305092865354,186.14034559172498,222.3739023228068,1390.9960011604642,95.17729466307138,166.14034559172498,202.3739023228068,33.33333333333333,46.666666666666664,-419.6096894924107,-919.4167340057083,-1296.0250957020132,-1657.403954495186
AXSUSDT,down,15,15,-316.7554141115204,-169.29114963283862,-147.46426447868174,11.350179687372414,1390.9960011604642,-336.7554141115204,-167.46426447868174,-8.649820312627586,40.0,40.0,-765.9182541179784,-1172.5713643252625,-1501.7673021292019,-1771.6755796038492
AXSUSDT,down,30,15,-1110.4735591530948,-290.8398314579224,-819.6337276951724,-519.3024252920519,1390.9960011604642,-1130.4735591530948,-839.6337276951724,-539.3024252920519,33.33333333333333,46.666666666666664,,,,
BANUSDT,up,1,20,11.063714755494896,-2.380852355945096,13.444567111439989,-33.249166388120614,196.96101235439167,-8.936285244505104,-6.555432888560011,-53.249166388120614,35.0,50.0,140.71953124173612,-9.123602084380618,37.656939379736684,57.81351935974467
BANUSDT,up,3,20,135.4047519657544,-13.225277502998017,148.63002946875247,116.70977361947925,196.96101235439167,115.4047519657544,128.63002946875247,96.70977361947925,25.0,50.0,168.2988136520213,6.657136242007658,66.35072417968397,96.5172223531573
BANUSDT,up,5,20,158.4748950635521,23.278436586443966,135.19645847710817,11.204424039082793,196.96101235439167,138.4748950635521,115.19645847710817,-8.795575960917207,40.0,60.0,204.76978242905116,95.06712000083607,111.22495493385358,193.6045935661122
BANUSDT,up,10,20,346.1426620238833,44.15531188304378,301.9873501408395,76.17488122311461,196.96101235439167,326.1426620238833,281.9873501408395,56.17488122311461,50.0,70.0,333.9497072597622,208.51190374383017,317.3501389409825,249.7925396065985
BANUSDT,up,15,20,410.48608308845166,91.02041998680915,319.46566310164246,-21.857814918469156,196.96101235439167,390.48608308845166,299.46566310164246,-41.85781491846916,55.00000000000001,65.0,380.47000136441227,175.5676646322981,116.95032542587303,199.92545193684887
BANUSDT,up,30,20,480.90990720819826,129.79371281087066,351.1161943973278,-106.03182069124027,196.96101235439167,460.90990720819826,331.1161943973278,-126.03182069124027,55.00000000000001,65.0,,,,
BANUSDT,down,1,15,-119.61899187192185,-7.703849333397628,-111.91514253852415,-173.34157141165713,195.0912463224089,-139.61899187192185,-131.91514253852415,-193.34157141165713,33.33333333333333,53.333333333333336,-125.72988741991506,-16.48622330347128,149.14310874769532,96.97053790601157
BANUSDT,down,3,15,-11.5666124576207,-0.9633323316777137,-10.603280125942986,70.91492472115634,195.0912463224089,-31.5666124576207,-30.603280125942987,50.91492472115634,46.666666666666664,60.0,236.2626488339273,-94.71617017469922,-33.06338766795247,-0.4728482224004343
BANUSDT,down,5,15,-94.50020232297238,-12.953192249738352,-81.54701007323396,53.774440090115405,195.0912463224089,-114.50020232297238,-101.54701007323396,33.774440090115405,20.0,40.0,78.51379763260994,22.283068382294484,-120.96106780806903,-239.75842994628073
BANUSDT,down,10,15,-169.37700290696515,-70.96305092865354,-98.41395197831157,189.60944594715613,195.0912463224089,-189.37700290696515,-118.41395197831157,169.60944594715613,26.666666666666668,46.666666666666664,-276.3298953406842,-405.85575322065154,-627.5174471905929,-795.1101731539907
BANUSDT,down,15,15,-760.9389130245814,-169.29114963283862,-591.6477633917426,27.167044379476497,195.0912463224089,-780.9389130245814,-611.6477633917426,7.167044379476497,6.666666666666667,33.33333333333333,-750.4272193825997,-850.2425706942253,-1014.1801300843551,-874.8972001124494
BANUSDT,down,30,15,-886.6517087761781,-290.8398314579224,-595.8118773182558,321.951305461061,195.0912463224089,-906.6517087761781,-615.8118773182558,301.951305461061,20.0,33.33333333333333,,,,
BARDUSDT,up,1,19,204.02694378250726,0.08778243421825241,203.939161348289,200.15979423878565,346.6695013535427,184.02694378250726,183.939161348289,180.15979423878565,47.368421052631575,68.42105263157895,42.26464834567239,-12.575445896465647,74.6558309228332,113.25104917564641
BARDUSDT,up,3,19,234.89959956421262,-10.870658165935629,245.7702577301483,236.92047171317924,346.6695013535427,214.89959956421262,225.7702577301483,216.92047171317924,42.10526315789473,84.21052631578947,102.71751797362711,193.07408093599236,324.38464786296316,234.21490956011885
BARDUSDT,up,5,19,451.0686709193715,26.30798144259115,424.7606894767804,425.60421202841127,346.6695013535427,431.0686709193715,404.7606894767804,405.60421202841127,73.68421052631578,78.94736842105263,354.3453387353244,400.68653746638296,447.8646756702794,308.49531810332235
BARDUSDT,up,10,19,796.1594989675859,49.60638768231805,746.553111285268,750.7217612761326,346.6695013535427,776.1594989675859,726.553111285268,730.7217612761326,57.89473684210527,84.21052631578947,657.6486671733213,664.7101193526725,650.186256244098,487.3906977632011
BARDUSDT,up,15,19,1001.4751282258369,96.83479799561651,904.6403302302203,917.6781833146334,346.6695013535427,981.4751282258369,884.6403302302203,897.6781833146334,57.89473684210527,78.94736842105263,780.5969522200556,811.9106631473136,882.3104954319052,661.447867894331
BARDUSDT,up,30,19,1428.2922443941713,135.9579340677874,1292.3343103263842,1311.971565637008,346.6695013535427,1408.2922443941713,1272.3343103263842,1291.971565637008,73.68421052631578,73.68421052631578,,,,
BARDUSDT,down,1,13,305.70116605849864,-10.333839577431403,316.03500563593013,128.07818761375842,1546.6175925986283,285.70116605849864,296.03500563593013,108.07818761375842,46.15384615384615,61.53846153846154,-123.4368868993329,362.6446146788712,-206.59899698157784,-193.51388582573796
BARDUSDT,down,3,13,578.1641204016793,9.101580408708418,569.0625399929711,56.5382350812537,1546.6175925986283,558.1641204016793,549.0625399929711,36.5382350812537,46.15384615384615,53.84615384615385,84.27553021506644,198.47903904997168,-336.70232252432675,-673.1201514266565
BARDUSDT,down,5,13,477.1820146565824,-5.044880141123004,482.2268947977054,242.13750213279536,1546.6175925986283,457.1820146565824,462.2268947977054,222.13750213279536,38.46153846153847,61.53846153846154,-27.43434310183947,-218.4935944128996,-732.8189100513454,-1244.8116895938351
BARDUSDT,down,10,13,-628.4617954505691,-71.90438975592625,-556.557405694643,-749.65875441588,1546.6175925986283,-648.4617954505691,-576.557405694643,-769.65875441588,23.076923076923077,38.46153846153847,-1209.3356283891164,-1337.4476358877919,-1969.2101301762248,-2177.251242252629
BARDUSDT,down,15,13,-1386.8530879498014,-187.51714040481508,-1199.335947544986,-1024.349869000391,1546.6175925986283,-1406.8530879498014,-1219.335947544986,-1044.349869000391,15.384615384615385,38.46153846153847,-2004.350944027414,-2055.7208180512253,-2583.4246677411966,-2756.9738405585686
BARDUSDT,down,30,13,-2503.1524648938152,-331.51961572223985,-2171.632849171575,-1538.8235461301524,1546.6175925986283,-2523.1524648938152,-2191.632849171575,-1558.8235461301524,23.076923076923077,38.46153846153847,,,,
BCHUSDT,up,1,20,44.88290009841478,-2.380852355945096,47.263752454359874,45.60890222105554,184.1402535064106,24.88290009841478,27.263752454359874,25.608902221055537,45.0,70.0,-31.632111209296205,-7.96019260383868,49.597705285540094,-17.763643592358992
BCHUSDT,up,3,20,2.1335825677649667,-13.225277502998017,15.358860070762978,11.661569198607495,184.1402535064106,-17.866417432235032,-4.641139929237022,-8.338430801392505,40.0,45.0,9.251287300212187,58.12248206296083,47.445564424262116,10.097947165842507
BCHUSDT,up,5,20,68.78702111848274,23.278436586443966,45.50858453203875,52.05200918506047,184.1402535064106,48.78702111848274,25.508584532038753,32.05200918506047,45.0,55.00000000000001,7.392280076447653,60.588658762238296,75.26029773125703,70.75073979624985
BCHUSDT,up,10,20,138.12992979932292,44.15531188304378,93.97461791627914,106.33852868601085,184.1402535064106,118.12992979932292,73.97461791627914,86.33852868601085,50.0,55.00000000000001,131.51155328400543,165.5004816477296,203.83601685205207,181.82884580765227
BCHUSDT,up,15,20,247.04529059594444,91.02041998680915,156.0248706091352,178.72382353977983,184.1402535064106,227.04529059594444,136.0248706091352,158.72382353977983,50.0,60.0,228.38210654948352,243.68262227434192,236.82553489387797,243.87866334269924
BCHUSDT,up,30,20,310.5894080579949,129.79371281087066,180.79569524712426,213.28442510262576,184.1402535064106,290.5894080579949,160.79569524712426,193.28442510262576,65.0,70.0,,,,
BCHUSDT,down,1,15,16.168788163757696,-7.703849333397628,23.872637497155324,13.503748499089129,338.64930982261353,-3.8312118362423035,3.872637497155324,-6.496251500910871,46.666666666666664,53.333333333333336,11.853617268524477,46.08422325213264,-4.055146136092704,-15.031111226315439
BCHUSDT,down,3,15,74.07311598128824,-0.9633323316777137,75.03644831296596,21.874229715763203,338.64930982261353,54.07311598128824,55.03644831296596,1.874229715763203,33.33333333333333,46.666666666666664,56.22216687947972,44.70891628360575,-15.388425954415917,-53.96655104563389
BCHUSDT,down,5,15,73.62509850947576,-12.953192249738352,86.57829075921406,48.33129384506499,338.64930982261353,53.62509850947576,66.57829075921406,28.33129384506499,33.33333333333333,66.66666666666666,43.35434473054075,11.754532113178666,-54.14470375115413,-84.30151540860487
BCHUSDT,down,10,15,-11.77430093398663,-70.96305092865354,59.188749994666914,15.19206804844963,338.64930982261353,-31.77430093398663,39.188749994666914,-4.807931951550369,26.666666666666668,46.666666666666664,-72.18255575444621,-126.1178562446866,-210.21198000590704,-249.84906568553916
BCHUSDT,down,15,15,-171.0703989142134,-169.29114963283862,-1.7792492813747722,-35.6821998070783,338.64930982261353,-191.0703989142134,-21.77924928137477,-55.6821998070783,26.666666666666668,53.333333333333336,-204.65151029337312,-240.39303369454638,-286.4502704651639,-313.14141577518143
BCHUSDT,down,30,15,-513.8994531766,-290.8398314579224,-223.05962171867748,-232.3084274658275,338.64930982261353,-533.8994531766,-243.05962171867748,-252.3084274658275,13.333333333333334,33.33333333333333,,,,
BERAUSDT,up,1,20,73.60327762596386,-2.380852355945096,75.98412998190896,54.80605064866893,251.68554380852544,53.603277625963855,55.984129981908964,34.80605064866893,55.00000000000001,65.0,170.63576767157056,149.8676234389241,103.83693115443437,57.821880136500035
BERAUSDT,up,3,20,428.0190104142932,-13.225277502998017,441.2442879172912,434.0846065337014,251.68554380852544,408.0190104142932,421.2442879172912,414.0846065337014,30.0,45.0,463.1684283918065,311.62009695210054,206.72144262595103,274.14274852150254
BERAUSDT,up,5,20,608.0818893380343,23.278436586443966,584.8034527515904,527.2681939889144,251.68554380852544,588.0818893380343,564.8034527515904,507.2681939889144,60.0,65.0,581.08532694335,510.22972709665953,432.8737255349409,465.4367264601863
