ts,btc_vol_7d,btc_vol_30d,btc_trend_7d,btc_trend_30d,btc_trend_90d,btc_vol_ratio,btc_vol_trend,alt_dispersion_7d,alt_dispersion_30d,btc_alt_corr,alt_alt_corr,alt_avg_mom_30d,avg_fr_bps,avg_oi_growth_7d,avg_premium_bps,xexch_spread_bps,taker_ratio,bn_oi_growth_7d
2024-09-20,38.92162312838246,48.960983665264145,4.477700801934303,3.359260216686355,-1.6338358005141385,0.7949518211170211,-10.039360536881688,3.1614914771387053,3.5033091565888173,0.7915288861371292,0.7566120749488309,2.845502129780169,0.3980390476190476,6.390925462207,-4.51882833994709,,,
2024-09-21,37.21842532989257,48.70202443407543,5.575473585912483,4.897995702117286,0.2082940935329125,0.7642069454478752,-11.483599104182865,3.193466153889842,3.512441246295243,0.7989126690161469,0.765452984982166,3.874635377617462,0.4495095238095238,6.388883314170495,-4.484232628968254,,,
2024-09-22,32.585735690295365,43.8997871045538,7.527258329780118,-0.7110382001406124,5.46458425646108,0.742275483311289,-11.314051414258437,2.731984361317951,3.3265886515076044,0.7670487669786693,0.7528776635324326,-4.7384771070590785,0.42850952380952384,4.185141062043836,-4.476563005952381,,,
2024-09-23,27.62522452816017,43.914124038519354,8.801065566726818,-1.285507786490947,2.495774264786843,0.6290737919291901,-16.288899510359183,2.7130128815161636,3.41735616965179,0.7469481847725887,0.7314185126864458,-3.821063015198939,0.5002485714285715,3.1493094687279743,-4.401357840608465,,,
2024-09-24,19.674578623699514,44.227454206172865,6.5922744217761675,0.10548309543805257,5.6051677802707145,0.44484990096837895,-24.55287558247335,2.8908010801293984,3.4749911337630564,0.7494120387942304,0.7234740441085815,0.913283227266729,0.5509447619047619,7.289400206478137,-4.272975066137566,,,
2024-09-25,22.947770282513382,44.006821156626245,2.2454112727290365,0.5064318919951516,2.3850339363763906,0.5214593937798678,-21.059050874112863,3.333398594981202,3.4712306056081212,0.7476501619600462,0.7211671239550371,1.1284148634347553,0.6608219047619047,6.982100185551587,-4.112485585317461,,,
2024-09-26,29.326639698335722,40.56282295176507,3.532900633792524,9.734581844704193,7.846392996733775,0.7229930651821063,-11.236183253429349,3.516119456609537,3.3915281492713762,0.7235337923804421,0.6982773119387414,13.305672253245707,0.6935733333333333,6.578025455787706,-4.071317341269841,,,
2024-09-27,29.45214278888322,40.471396139346645,4.0724160965463385,11.410008964111352,7.8874432022369545,0.7277273728703811,-11.019253350463426,3.5251084511976156,3.388379002883659,0.7250717741399262,0.7021945940253231,16.068093139424736,0.70646,6.806937510704185,-4.079988025793651,,,
2024-09-28,29.537557415400244,40.47894275837463,3.9668938502483764,10.970432835770572,4.898046996390404,0.7297018005562722,-10.941385342974385,3.6570069923425326,3.4003959727677926,0.7220328119438542,0.6807497993137938,19.020040833868187,0.7355409523809524,11.314629737588698,-4.042136292989418,,,
2024-09-29,30.33260084334618,40.48343116986078,3.1814369495467343,10.948733437223446,4.31370615064246,0.7492596345422491,-10.150830326514598,3.579918778841614,3.4354556505048657,0.7160353697044192,0.6633218040214192,18.006029408476284,0.8130914285714287,17.086096625433886,-3.8986271428571433,,,
2024-09-30,41.7841577640119,42.63585655383761,-0.04596727951107216,7.34997726671236,1.9071515768384728,0.9800238846204428,-0.8516987898257113,3.915051940634149,3.562303343265611,0.7371451409589488,0.6820045738062165,13.92731436493258,0.8670190476190476,16.47793737645617,-3.8320662268518517,,,
2024-10-01,48.006400249782025,43.781188996259516,-5.383152317715867,6.1535533238687545,1.005569512567961,1.0965074578920981,4.2252112535225095,4.312440687403159,3.6252336298413215,0.7463244413963536,0.6880468018699842,12.577586543731782,0.8531638095238094,7.319914743748501,-3.8414813260582013,,,
2024-10-02,47.344042327309495,42.43892037858538,-3.9800348803502583,2.5387073365055857,6.281976203918327,1.1155807429823128,4.9051219487241156,4.569115324195773,3.6793965053290085,0.717671609070009,0.6801698141670479,3.668121936275562,0.7508561904761905,2.321979334239079,-3.979434837962963,,,
2024-10-03,36.631121740294724,41.104305874860074,-6.784627711993718,5.70180782660461,7.284268622753642,0.891174804211906,-4.473184134565351,3.6100691527233315,3.5969350376476124,0.7010490045951572,0.6682966995318363,7.061850618735923,0.638684761904762,0.10871285147003854,-4.156797195767195,,,
2024-10-04,41.52530737169405,41.6384187606404,-5.6012107108363125,7.1216028223370476,6.631491595952865,0.9972834850046401,-0.11311138894635064,4.067560783177025,3.643370414081023,0.7107315722452484,0.6814424855126437,9.162288850204947,0.5379676190476191,-3.6118932917847624,-4.285128095238095,,,
2024-10-05,41.32287450036523,39.88510346561363,-5.7548273399875445,10.479871060809787,11.094197707736386,1.0360478201088572,1.4377710347515986,3.8589035481424276,3.5995026516024646,0.7046916123505312,0.6756495355032012,11.68525586313902,0.4360514285714286,-7.566488121936068,-4.395495505952381,,,
2024-10-06,43.90555746195097,36.827112018257516,-4.237803808655249,16.425445915378067,10.752691965112483,1.1922074541219583,7.078445443693454,4.03483307532102,3.4916475488264744,0.6845778968182884,0.6619972399953975,19.234871194470426,0.3784714285714286,-7.698343777515275,-4.586432430555555,,,
2024-10-07,36.957898997170886,37.188042240371885,-1.7156366946495472,14.872135871221559,7.170958419711204,0.9938113643704762,-0.23014324320099888,3.766997163339815,3.4816267377115704,0.6938973136455183,0.6601409977182418,14.915344181726384,0.2766904761904762,-10.457035137878961,-4.686929705687831,,,
2024-10-08,20.189285892555688,37.11957658978483,2.1890113505510733,13.25560619872379,7.635782083314546,0.5438986041158591,-16.93029069722914,2.955378643195784,3.469062831760058,0.693250318210593,0.659359316099954,10.930879080134247,0.1904971428571429,-5.675658121090493,-4.855604222883597,,,
2024-10-09,28.384702815096585,36.18223215366281,-0.01616694848848299,6.3022564435362805,5.750269140373487,0.7844928608757251,-7.797529338566225,2.6119271741338927,3.437052566688955,0.6890083645276165,0.6547190889808986,3.9529492524164027,0.20720285714285716,1.902575273190483,-4.866610310846561,,,
2024-10-10,28.570953251681217,36.1389457572978,-0.7085938619271204,4.642981726926099,4.207850206270547,0.790586240217361,-7.56799250561658,2.513812132850555,3.437040249741104,0.6881880174355199,0.6543538081704489,3.3502417572582055,0.22776666666666667,1.5779867852884366,-4.858165535714285,,,
2024-10-11,36.49260196334611,38.018055082764704,0.7020184036130361,9.054552053379483,5.6061153935838215,0.9598755613326956,-1.525453119418593,2.4316691437711597,3.4699747428587924,0.6966533658044402,0.6582191770936598,9.517464383457025,0.29130285714285714,3.8451640893314014,-4.749325945767196,,,
2024-10-12,37.096247437163726,37.9249196712849,1.8417022648504977,8.73025980641875,3.9859568962963055,0.9781496640914811,-0.8286722341211714,2.421597966539002,3.418566620794338,0.6934071948975128,0.6515774763335875,7.45137690788733,0.41401809523809524,4.226176719716251,-4.589213300264551,,,
2024-10-13,36.540821853583196,35.49222825023232,0.07293818250151407,3.92350780517412,-2.8709613098780284,1.0295443158980588,1.0485936033508736,2.339923912036593,3.3691567181330075,0.6912963559024988,0.6479589353037699,3.5497912740552775,0.4621133333333333,1.6722742503203047,-4.430519298941799,,,
2024-10-14,50.533080641295804,39.35971264447063,6.25313549183808,10.192269210245474,1.6194811386039731,1.2838782919416165,11.17336799682517,2.9641111432430285,3.477870047412092,0.709949884830566,0.6633590737982398,8.743061068329391,0.5646028571428571,7.327754864929195,-4.243725859788359,,,
2024-10-15,49.8952077140694,39.00610853466034,7.946948440696899,13.46199400350585,4.69768269720181,1.279163946070989,10.889099179409058,2.9748337584164295,3.3798033959752236,0.6892861829043779,0.6389204336616741,12.929532391417457,0.6972819047619048,3.7884688326160103,-3.8172363558201057,,,
2024-10-16,40.40671935562594,38.35147178216696,11.528898143305245,16.172724929105442,5.672161183614,1.0535897966349925,2.0552475734589777,2.788334411180184,3.384152171207459,0.6854003299072045,0.6303249344620315,14.890680546650724,0.7906000000000001,10.291835909480401,-3.5695717658730155,,,
2024-10-17,39.758432670750594,36.79991594098225,11.766696077325701,11.804708743743264,1.1383436462115037,1.080394659990883,2.9585167297683412,2.9081907494352577,3.3938368241871535,0.7013330599865945,0.6297551393283021,11.627308860015416,0.8849123809523809,8.919043538340148,-3.415671517857142,,,
2024-10-18,35.90641960513729,36.286651347685314,9.444540445058847,10.7844201108777,1.93612227136708,0.9895214430534032,-0.38023174254802683,2.7913354341552226,3.413094321446999,0.7015764939138532,0.6298186084735836,12.343173932149924,0.9379952380952382,10.888015115242215,-3.263437321428571,,,
2024-10-19,37.24990399134152,35.87410264309446,8.21811562660757,8.656162789958488,0.32208363903154513,1.038350822651501,1.3758013482470588,2.69910989982316,3.3466756784726375,0.6963700973070137,0.6280231726260314,9.593332018690413,0.9412809523809524,14.317415315943645,-3.0889386541005286,,,
2024-10-20,34.592528231565026,35.950774645491556,9.859051826342679,9.276313914945744,2.282290469022241,0.9622192726771505,-1.3582464139265298,2.824035033432557,3.3768616937892926,0.6968669869985228,0.626938852928853,10.450003131049098,0.9731542857142857,13.710261516736267,-2.791436845238095,,,
2024-10-21,26.312963393178002,37.188602283923075,1.9491495926913016,6.4073667501165055,2.1934980833438145,0.7075545134040518,-10.875638890745073,2.526417646539729,3.380711047351622,0.7037867825077893,0.6248828799091122,5.647106872077316,0.9832838095238096,12.932868597136386,-2.175580608465608,,,
2024-10-22,24.312848259204234,37.18873281873018,0.52507254978571,6.073337644905807,3.128451791948539,0.6537692041757072,-12.875884559525947,2.6001552669486827,3.359336777225315,0.7115967960749666,0.6131835112423683,7.477422068740664,0.9832838095238096,14.487897707356671,-2.134775582010582,,,
2024-10-23,24.790755391524772,37.422806810076516,-1.3847157560237355,5.296820675482072,1.3555306868427541,0.6624504548079376,-12.632051418551743,2.689247058417836,3.2735537289220775,0.7424427151913949,0.6355637579573005,2.852026139637841,0.9894485714285715,6.194165332338288,-2.0742864318783067,,,
2024-10-24,30.40657996990774,37.85929700038798,1.15862199957264,6.105347042581477,0.42721696139726983,0.8031469778637499,-7.452717030480244,2.5782459301940364,3.2160428939646426,0.7434712966654151,0.6379283582768678,1.3026723830846534,0.9937533333333334,7.444078773375392,-1.8893797916666664,,,
2024-10-25,32.30063294960871,38.195878527107276,-2.5373378711857963,5.6022404526525404,-1.8190922211422267,0.8456575472320983,-5.895245577498564,3.565800379701075,3.424072195837523,0.7507120131814659,0.674952075722946,-3.199312591517464,0.9970276190476192,-0.6760381332306341,-1.945560757275132,,,
2024-10-26,33.011090770589455,36.68092880941764,-1.9020177125765092,2.9523008390410554,-1.7171520305271248,0.8999524232907109,-3.669838038828182,3.6913365769893582,3.299940365424166,0.7322583506522042,0.6599180680767796,-5.925023846417423,0.9868019047619049,-3.8787269048503425,-2.110689993386243,,,
2024-10-27,34.08065769110748,36.84631225241682,-1.4962192542804953,3.4292319743256305,1.862556678855043,0.9249408043235606,-2.76565456130934,3.460164405357782,3.2926308417705554,0.7363213599542625,0.6655707152954866,-5.713105698101454,0.9645400000000001,-1.5858970646923276,-2.435779527116402,,,
2024-10-28,34.54159958962666,38.058254407518724,3.8289635599044747,6.266198745119489,5.708931539972806,0.9075981052563113,-3.516654817892068,3.770725308908761,3.3387121207876054,0.7434819040507136,0.6737922158643945,-3.753186500226936,0.9317885714285714,-0.11289044315480953,-3.088374308862434,,,
2024-10-29,42.10517542898175,40.212117562021376,7.933599863520713,10.958691020668976,12.599994738137198,1.0470768012662006,1.8930578669603761,3.998644250819896,3.385944341853373,0.7576504203204648,0.6996879220306335,0.6543633296677775,0.9317885714285714,2.777053400313634,-2.851895750661375,,,
2024-10-30,40.3505088061803,37.87662382265105,8.591775166481398,14.396271619298062,10.782187627695293,1.0653142950415189,2.4738849835292527,3.967682156978584,3.3134786852491485,0.730948107348259,0.6620860409777612,4.3746138317119,0.9317885714285714,3.169547005313928,-2.099590575396825,,,
