ts,btc_vol_30d,btc_trend_30d,btc_trend_7d,btc_vol_of_vol,btc_log_price,alt_dispersion,btc_alt_corr_30d,alt_avg_mom_30d,avg_basis_bps,avg_fr_bps
2024-02-17,36.820630040246755,25.072525132771183,8.307475051384827,,10.853079589307239,2.2234900921393765,0.6812746376871056,14.07349202726546,4.949368589378508,1.4774107142857142
2024-02-18,36.824978754325784,25.230780308667168,7.958864852002434,,10.862356815316828,2.1375420818805875,0.6824424395667256,15.98955677515867,6.582173608871463,1.5271273809523809
2024-02-19,37.101203258550036,24.280495731784836,3.7109019253055875,,10.855433031673389,2.0576648234431634,0.7018236877974153,15.47264907590078,7.650653223065161,1.7192047619047617
2024-02-20,36.928061719850646,25.733667423338847,5.1834223824390735,,10.864504965709239,2.109229866064389,0.6841604008614403,15.102963218419422,8.517791606626547,1.914583333333333
2024-02-21,31.385207434009427,31.1327551296408,0.1030454364765232,,10.856596112947255,2.0711655256608763,0.6136062430976992,20.042438328513914,9.09471177441271,1.8755249999999999
2024-02-22,32.16732579993795,28.582885757178556,-1.1550125038050862,,10.845537644895918,2.0358297989886567,0.6329828339608353,19.34162653577935,8.625601373345607,1.74155
2024-02-23,32.81211245072753,26.68789189108267,-2.6417113119777347,,10.835141661032997,2.0376194457403765,0.6376791240461873,17.275096247195087,7.937310864439668,1.673611904761905
2024-02-24,32.672290839777034,29.120738849677142,-0.20157429134641802,,10.851061812049759,2.1496866193886324,0.6225537356453621,24.391784749021145,7.638703684312377,1.736622619047619
2024-02-25,29.752722973099683,23.781559842604437,-0.8191678374084077,,10.854131400781945,2.1595017839084028,0.5912738867735646,19.381725095026127,7.427713229734487,1.8898904761904762
2024-02-26,33.83936451185556,29.502230626333258,5.211049331369932,,10.906231172140481,2.2229308113034643,0.6068888548349102,23.5754028838089,7.3557454993105384,2.067695238095238
2024-02-27,36.11671369089174,35.84768695809464,9.162489409433693,,10.95217228044447,2.301963537169793,0.580031773329752,24.959220138440838,6.635887845711468,2.3316630952380955
2024-02-28,46.17049281624994,44.35108648945854,20.450812719758193,,11.042667403359324,2.5015169506601667,0.5302348128894394,26.52750047692865,6.613617933067013,2.7397142857142858
2024-02-29,47.06943734059392,42.55714252428995,19.256325443867727,7.139898057424034,11.021642630823964,2.4932171090490676,0.5036407840142624,28.41545998569232,6.940241052915131,3.7267392857142854
2024-03-01,46.54179927597012,46.68305418927589,22.93196728253184,6.835912353772628,11.041602565870585,2.614452853888601,0.47330157780317034,40.05655908816967,7.569603107354821,4.232661904761905
2024-03-02,47.0077387546344,44.0995620532874,20.289248268522876,6.535406904634546,11.035790870721684,2.6424231021353934,0.4356909323684162,43.20460917120215,8.323867199657403,4.897367857142858
2024-03-03,46.907221349463576,46.32209383923795,22.091115512826697,6.372344800203024,11.05372882924037,2.686564128419453,0.4402520708459471,40.32756648163005,8.807307914403697,5.484135714285714
2024-03-04,52.24448314386314,59.00706646383729,25.396679812895528,6.511357213183,11.132543137229527,2.8628999469305474,0.42537649215127693,48.78981786029475,8.627390545198503,6.155507142857142
2024-03-05,59.206309109915324,49.79017659940412,11.689638196219555,7.1492014597569975,11.062726031646893,2.9511886724494447,0.5238278623203175,38.90118581342689,8.534965074865777,7.025879761904761
2024-03-06,59.6068452188012,54.87110178344725,5.81651972261743,7.75304200167473,11.099203865652221,3.3099909929413904,0.5401633613968839,52.29101793033515,8.344832459483063,6.791564285714286
2024-03-07,59.58540242489212,55.18256239569767,9.274631807937016,8.294314770551821,11.11033671617154,3.3956540102373913,0.5288232951232973,53.77687626029894,8.252834198060492,6.128725
2024-03-08,59.411538386702134,53.80883613881493,9.207979800569067,8.881068387618953,11.12968651562023,3.4392110354289143,0.5228163445810845,50.88255734948776,7.715410661069478,6.206785714285714
2024-03-09,59.505542919508315,51.06859181847305,10.181948855789692,9.408101483490242,11.132753764548669,3.511946523607079,0.5236741322699486,55.77352720627361,7.463412683212299,5.883786904761905
2024-03-10,58.73129388380445,46.426328030830355,9.212698503144257,9.820367041166689,11.141855986461144,3.5934315990477432,0.5110121814124313,48.95444166873766,6.820828266633454,5.76360238095238
2024-03-11,59.81117125718457,51.17383679635266,5.547688706846099,10.255806068378186,11.186535827682045,3.771735259046701,0.5135054368780567,59.43402720331711,7.580361759305416,5.302303571428572
2024-03-12,60.35613923828277,47.970659134879014,12.17551031292501,10.628696917006492,11.177620546767688,4.037609934825923,0.4952425099837689,62.75137117742327,8.035159196502851,4.698602380952381
2024-03-13,60.012572866588975,46.380469527170256,10.608982357433995,10.947973829515195,11.200034980259629,4.07376511734855,0.48714042190924894,56.84462637506501,7.955157780895457,5.274147619047619
2024-03-14,60.99875740357009,43.77896778138981,6.901719596701716,11.22447380031753,11.177076434115955,4.227455512344418,0.45982570114301247,66.83219210907279,8.448903279618035,5.781796428571428
2024-03-15,61.557066949781316,34.159369222991096,1.9933983715983317,11.509655117996187,11.149424418974785,4.434761334612723,0.46063365440092185,51.610481058651665,8.916176927096231,5.528960714285715
2024-03-16,66.26931843309211,25.868812157782983,-4.450788599241817,11.964795591875848,11.087224995950198,4.475055282949478,0.5145103129171253,39.51410105481096,8.49134244463645,5.119511904761905
2024-03-17,67.64447415366267,31.21733094543235,-0.8223236076731033,12.399164727025157,11.133598753071725,4.650489710042895,0.5368598084958983,56.2871002575526,8.350702886636975,4.484419047619047
2024-03-18,67.74478897255572,30.85672942810549,-6.2485793958343745,12.676881898583298,11.122012459540766,4.800279556507103,0.5357408447279873,50.008815319641066,7.166166024334635,4.006008333333334
2024-03-19,75.181957775875,18.7764614786037,-13.34111757467278,13.27137119146708,11.03442988092382,4.796604765802036,0.6051134372284455,30.511144879503497,6.582722564759828,3.2576678571428572
2024-03-20,81.05011294014578,30.947854767644056,-7.223141399915223,14.105249655507109,11.12506203443262,4.867247380169361,0.6357965578153851,43.19173253639717,5.592257255527335,2.4826940476190478
2024-03-21,82.4918329300753,25.338754683277532,-8.306761564840482,14.830065345905286,11.090354888959125,4.942764175144618,0.6355351243243496,43.00358059783009,5.115367545474988,1.6142464285714286
2024-03-22,83.19534558807527,23.017935352538423,-8.210138110977827,15.143784940793156,11.063756087575776,4.973541279860582,0.6362558603116353,44.6437985078408,5.089776522285864,1.2995726190476191
2024-03-23,82.9407658961614,24.73769459718116,-2.043281005094033,15.280257264371425,11.066580548170602,5.0130724381842375,0.6337409836102472,48.07776364576158,4.8091205489589735,1.2527916666666667
2024-03-24,83.94780708707894,32.44567604349464,-1.7303257823071516,15.31635448054326,11.116144044276863,5.023691619379586,0.6363402794127132,56.5457901557441,5.219273149685209,1.2913785714285715
2024-03-25,84.54442654978514,35.50085386585098,3.3402864116350406,15.178487871177154,11.154869567954565,4.946234488711754,0.6363216361171016,53.86385615018004,5.468764433847552,1.3621595238095239
2024-03-26,84.5575815779431,35.361128556935114,13.02937640689672,14.619574277293811,11.156907448064818,4.952502158669028,0.6370279465786278,55.68657602742252,6.083862366835303,1.6297154761904762
2024-03-27,83.36646561325267,27.576997156745865,2.5027081598514522,14.06011903609399,11.149781067745684,4.949508694263121,0.6370903166631757,45.71739616650031,7.084260218493796,2.0523107142857144
2024-03-28,82.32502416293414,24.144020715548397,8.121948242187504,13.401552141145995,11.168444443475051,4.983518641598601,0.6434765151008043,48.416874976256956,7.536618650303735,2.572863095238095
2024-03-29,76.4435416380321,11.867179010340223,9.532748943051716,13.01719144305781,11.154809483235091,4.801210357556353,0.664125822393628,38.05151656580841,7.924374253226611,3.180815476190476
2024-03-30,75.96210894150023,13.81829592982491,8.81675971892124,12.578037758825566,11.151075726275376,4.808658748739718,0.6697940068349981,34.54404644328207,8.86147697924595,3.9158785714285718
2024-03-31,76.10083409863987,14.355566378713691,6.141288750165419,12.013542236742982,11.175744977598654,4.7144252884827305,0.6736929872551701,33.160473554216274,9.152643218092331,4.527908333333333
2024-04-01,76.66858203935527,12.329045264028071,-0.28124526131775296,11.376898166819961,11.152053152965463,4.611501089958955,0.6947389200456415,20.063697850783438,9.261015116050725,4.884689285714286
2024-04-02,79.78119474323006,3.6482001168107736,-6.512862975758782,10.676177820744304,11.089561116974233,4.564810853838108,0.7154168302494581,11.83438784645033,8.717856346932086,4.747930952380953
2024-04-03,74.43483841813435,-3.4940023405500287,-5.143309858142375,10.10635118310485,11.096978109566425,4.448529656966263,0.7390136466131575,8.517687717938184,8.217516018162055,4.336292857142857
2024-04-04,71.52247178115377,7.4200667920520935,-3.3565344036308953,9.838536480039897,11.13430285192006,4.335233162859249,0.7172287755074621,18.343176082305295,7.406012777637321,3.8624857142857145
2024-04-05,70.57361099064468,2.564335246564875,-2.983152883008666,9.567635634634978,11.124523942287944,4.037763570083245,0.7149984247080219,6.5356854540103075,6.907147746605233,3.1987190476190475
2024-04-06,70.67482118749268,3.045078650945965,-1.0685150641812524,9.27216648086745,11.140333079474578,3.972346881562273,0.7195717395307774,6.995193675915283,5.663614956467214,2.4471559523809523
2024-04-07,70.40730609855117,1.7457639551089255,-2.8342066182857506,8.944664067632374,11.146993521197391,3.9791347562596493,0.7214624743397013,8.0989343148089,5.120312238842446,1.804425
2024-04-08,71.29843038742682,4.826367763373418,2.82268014024456,8.58487989384169,11.179888919596895,3.9394134873135305,0.7215366487041727,8.248518667955773,5.0705354139592345,1.3832416666666667
2024-04-09,72.39647297509923,0.2715957773668176,5.654816443711441,8.13293977923658,11.144568262685945,3.8736952420445996,0.7389135244277096,4.8398331460942625,5.150049829238311,1.384370238095238
2024-04-10,70.97541930472872,-2.074220677344052,7.1004903632629235,7.715053439865499,11.165575479576765,3.709791801751503,0.7463889612619156,-2.729209265160296,5.1513917140323855,1.4697119047619047
2024-04-11,70.97325676715734,-2.060493343774472,2.2752495604581924,7.290875347554318,11.156800369836931,3.4071621439390882,0.7742683311574414,-6.102723664998342,4.867693009491843,1.5127154761904762
2024-04-12,71.92501614508394,-8.221322795454855,-1.0226501902262042,6.779118420808004,11.1142447904578,3.371917365687046,0.7756493035527069,-17.811692636944198,4.083887521912276,1.5268011904761905
2024-04-13,73.3537003716225,-10.58859906734143,-7.242222177064683,6.2588139848185405,11.065154449387375,3.232237737829523,0.8053789323091414,-28.88435554516269,2.7459980351312345,1.514504761904762
2024-04-14,73.52817881029495,-5.616637755703813,-5.386922355994528,5.70680086459897,11.091619043192631,3.045276654253171,0.8198355173069398,-20.54958531798515,0.9345268942346456,1.3433571428571427
2024-04-15,71.3859513703288,-2.935044817789967,-11.525314477693572,5.4861071906593075,11.057435205409673,3.0323473360326894,0.814307473887414,-17.491156746321334,-0.9163776076549978,1.1560142857142857
2024-04-16,69.32334420852646,-6.80951365000686,-7.826181219015127,5.406841687947223,11.063074205775113,2.8877560433130953,0.8086337052068033,-24.135297963482593,-2.4834401843573266,0.9663583333333333
2024-04-17,70.5072061971624,-9.459685204430846,-13.319217955213869,5.284076267406794,11.022637492421786,2.7256762383570585,0.816713072998027,-23.57257999146292,-4.190253552471506,0.770347619047619
2024-04-18,65.33230472128704,2.377867245427323,-9.413965176295902,5.634945535510654,11.057930243998108,2.7413201769584763,0.7965619040081007,-11.198318996246247,-5.2962454694291,0.5586369047619048
2024-04-19,55.99638353113551,-6.006882779050993,-4.984617218286513,6.594568474040872,11.063113406980007,2.6393855122727414,0.7670601316141065,-19.556961270823628,-5.992944825751031,0.4470071428571428
2024-04-20,55.12275584450935,-0.970458984375,1.5568397514439392,7.3568551944611205,11.080602902692181,2.591450021742147,0.7824297108007295,-12.89930364075073,-5.783690675423996,0.3688654761904762
2024-04-21,54.29870212402774,1.7160327066337855,-1.0789574345196118,7.975158421434657,11.080770839283417,2.602193755753137,0.785533740579175,-11.589715950861542,-5.66750183245495,0.4550904761904762
2024-04-22,55.15054382063981,4.334625595542252,5.293177972583218,8.386711517577199,11.109013649877616,2.6083086351903524,0.7910780538359591,-8.397340604194067,-5.864133744913902,0.42165714285714284
2024-04-23,52.2785189317043,-1.2644223405568367,4.116991232870704,8.825126956821043,11.10341920238551,2.5636107899887133,0.786652703901533,-13.946556543553356,-5.601271116746036,0.42009285714285716
2024-04-24,51.42733614132352,-8.074428425512913,4.921381337252018,9.143212962747532,11.07067862696953,2.542816503152995,0.7894147745299623,-19.480073631370438,-5.423224644169729,0.4892464285714286
2024-04-25,51.441641937722515,-7.968192330754076,1.6069010845597198,9.314566550484175,11.07387151490829,2.5207155458171164,0.7907670447096059,-20.134386591539663,-5.529693731758696,0.49201904761904763
2024-04-26,51.50739932985147,-8.343230489183107,-0.04515890288954161,9.415989732515165,11.062661715954077,2.466020913442515,0.7937682523691697,-19.839534306674413,-5.599566958362739,0.4937095238095238
2024-04-27,50.93069415132685,-10.50808085939926,-2.2913713405238845,9.486942767609552,11.057422589759643,2.3505114415110713,0.795539310701037,-21.158796431379645,-5.49411562708316,0.5076142857142857
2024-04-28,50.80269926922693,-9.737450500148782,-2.8009163330041664,9.732930294264365,11.052361937423,2.3279384983113762,0.7976051656302455,-21.240426765669863,-5.6489038377010345,0.5087380952380952
2024-04-29,51.059965078875756,-8.344210905717652,-4.406749707579571,9.902896831628528,11.063945677818555,2.324202954045414,0.7955957963546221,-20.469460952845697,-5.3593165359554025,0.5452869047619048
2024-04-30,52.61272347116759,-15.021575275294907,-8.647726280087598,9.92667439146508,11.012972189113238,2.2885946339953294,0.8029222596713664,-28.79561137742996,-5.63981355993226,0.5414595238095238
2024-05-01,53.55941130847606,-16.366122099995984,-9.275884660693967,9.82640431626673,10.973331643019595,2.3323340620220487,0.7536669026241635,-24.145238110812176,-5.543156756833462,0.464877380952381
2024-05-02,50.06380876917853,-9.855231812351107,-8.429742835602793,9.622848884100593,10.98580784442726,2.2702571401523093,0.7451548772472188,-18.259453911452173,-5.568890485715246,0.5065083333333333
2024-05-03,55.27914827255268,-4.741138218776298,-1.415461362281556,9.437039771403295,11.048405970330679,2.288628386850654,0.7588496203520221,-13.175462597927355,-5.585233052672096,0.4542833333333333
2024-05-04,53.83300300162831,-6.747040028971785,0.705061588414968,9.36465394176702,11.064448466268773,2.3628052447188943,0.7659034734689033,-12.349593531537797,-5.572972305814946,0.4722619047619047
2024-05-05,53.776164473450464,-5.627451558675201,1.4343950498313607,9.290913157787694,11.066603986750975,2.3436414946183266,0.7675706440590562,-10.346015875957164,-5.589104146410198,0.4416738095238095
2024-05-06,53.54543617191989,-8.33926026132673,-1.063171434435406,9.182958385587709,11.053257042998277,2.3399085844939504,0.7614671514776108,-12.104120106732996,-5.487827917898258,0.49838095238095237
2024-05-07,53.5650221497716,-10.151394996755824,2.7344413321704897,9.047217385363355,11.039949422477985,2.281882882866844,0.7659305743967657,-16.413787981547394,-5.508928748714226,0.5460940476190477
2024-05-08,52.139056177849376,-14.664092060763668,4.915220803279663,8.865530563179428,11.021314060128041,2.2498120302536546,0.7675202143707534,-21.322778015599983,-5.229936228791405,0.6482619047619048
2024-05-09,52.41734872207594,-8.89112116438059,6.784809183064988,8.564862672098588,11.051453338735124,2.2788348569399917,0.7722795710042714,-14.199151798381937,-5.0444823446297145,0.694279761904762
2024-05-10,52.895974466625454,-13.964458685628077,-3.26938101989539,8.27109813142702,11.01516577556655,2.217556342261366,0.7822822381661069,-18.281000991193117,-4.8756965499579294,0.7926535714285715
2024-05-11,52.90211532796317,-13.176038892894626,-4.7757594738490505,7.919226550463123,11.015512817041488,2.215964393108107,0.7814864068628103,-17.75152053667483,-4.7267878767945755,0.7784488095238096
2024-05-12,51.376081894915146,-8.448685572962066,-3.9815431155446057,7.465309595975689,11.025974232964362,2.1706608199927513,0.7654559836028021,-7.304212134824171,-4.836696454954627,0.8009880952380952
2024-05-13,49.46542149264559,-1.5580916077120532,-0.37989336382192596,6.8402911336467875,11.049450875084164,2.1963761358211746,0.7356482234814836,6.285532508635685,-4.65870238740927,0.7113392857142857
2024-05-14,49.021666276330265,-6.206900755727385,-1.233260316619722,6.039972288977554,11.027540141686016,2.1541410766681612,0.731317692096564,-3.7136649070068706,-4.569391672766265,0.6739261904761904
2024-05-15,54.554100742165346,4.370822077879066,8.209731214439863,5.160785665648028,11.10021517379509,2.1688154393768055,0.7690519507419042,9.706660062021152,-4.957852614234965,0.6281047619047619
2024-05-16,54.82777129816061,2.2795163417345776,3.4750259774254166,4.304094994995034,11.085613441432056,2.2533434857056163,0.7458372626115846,10.424556604218173,-4.521822093631611,0.6476190476190476
2024-05-17,53.48879240377502,9.35260021226223,10.172711884202922,2.912063491550654,11.112044832078169,2.2735656872265197,0.7445835196504813,17.730085712723394,-4.023415654949331,0.6724261904761905
2024-05-18,52.198068532250765,5.407352183226144,9.974642411963796,1.7890591928132935,11.11059244674358,2.253737610150553,0.7346937405159154,13.011043624155263,-3.6540114857513166,0.7451857142857143
2024-05-19,52.34229023574053,3.8585773691175884,7.78832117976167,1.679172451358289,11.100973361732123,2.2639979012095988,0.7366309080708227,11.02033875383393,-3.1764507705349985,0.7902428571428571
2024-05-20,58.6197407476729,10.07226502311247,13.55520796574119,1.9587245781300315,11.176569821551764,2.333064515527968,0.7685680563770314,13.916478260227645,-1.2716635425723066,0.8811464285714286
2024-05-21,59.08572569805661,8.098639827825526,14.008708933155688,2.26363889692029,11.158644795325024,2.3818740833936802,0.7619826012995571,13.44128448063174,0.3390939976417278,0.9707488095238096
2024-05-22,58.61985289163664,3.6540198261802104,4.570041126895075,2.4638128845995,11.144902084712774,2.347571155652256,0.7627306968839684,7.142992835996241,2.20005571412726,1.0481904761904761
2024-05-23,58.95044540353677,2.413483579275222,4.253365222457317,2.6884539798505376,11.127267395913218,2.396479990764753,0.7599212795207068,7.205719754999397,3.398558478857616,1.1574869047619047
2024-05-24,57.74062077042169,6.724183812098206,2.3994744150627856,2.7892778673512715,11.13575622601691,2.442748724295968,0.7461412953116656,11.592984390514314,3.6988077554893954,1.1574869047619047
2024-05-25,57.80770648454636,7.510478619273209,3.6341995161179197,2.8743803941985964,11.14628964726561,2.450493635071293,0.7462514972249801,13.79961320524736,4.57444440039066,1.1574869047619047
2024-05-26,57.809923708682355,7.502588397703391,3.4618845454710057,2.9431686130568755,11.135006455362001,2.479296816031246,0.7445800612676096,12.899867346793746,5.471660641653195,1.16855
2024-05-27,57.8485656681086,9.520302651353262,-2.781335696257814,2.977921301347944,11.14836234818249,2.5200684741533497,0.7441015494587683,15.851410462651781,4.8666331595129515,1.217407142857143
2024-05-28,58.116728200648836,8.480840920041599,-2.4572524719315703,3.0002129372606126,11.13376532744099,2.5123296535588415,0.7465250937187694,15.681576103758754,4.9468884689044375,1.1855880952380953
2024-05-29,58.24318547620672,6.028868253538033,-2.2165839956885036,3.0178645167318234,11.122486890878687,2.459618211687943,0.752809343619394,14.323121376564213,4.3847455415638565,1.2193059523809524
2024-05-30,55.16797066892225,12.720774071442342,0.5463211191715223,2.9970894524240417,11.132715737897833,2.434419029639864,0.7145226836794885,20.600960400155447,3.9007422186946146,1.1128190476190476
2024-05-31,53.27755658989096,15.87913925744231,-1.4934383202099721,3.001039425821724,11.12070920202659,2.371484426258721,0.7661150822279266,19.54761247874199,4.442010158877923,1.1128190476190476
2024-06-01,53.21572127212065,14.843877053179376,-2.1836430218364233,2.888641012420178,11.124211273599165,2.363917299795647,0.7667522700641268,19.234364177998277,4.602908399770543,1.119747619047619
2024-06-02,48.68760838488912,7.8489967968149665,-1.097789827896678,3.0897238612505133,11.123967855296891,2.254506880300131,0.7563157156643155,10.299089233055287,5.0081096486434955,1.1235904761904763
2024-06-03,48.66994304099103,7.793611024115243,-0.8826493880489505,3.2678542670005206,11.139496670061519,2.1833562810424834,0.7573079660353201,7.454312786173665,4.902656045662836,1.1384345238095237
2024-06-04,49.280860551384215,10.25269618643141,3.091158267537053,3.395451265877305,11.164208769996543,2.120593281373495,0.764844983980842,8.380769891661027,5.102579558467887,1.1485
2024-06-05,48.92600536589317,12.654613748687638,5.119392399077971,3.528124909415588,11.172413479540538,2.0612948095042554,0.777725483209902,9.728416034869573,5.21827558475899,1.1649785714285714
2024-06-06,48.62189837816461,13.674666409904601,3.6038249687736723,3.66398324642482,11.168119801601586,2.0659599254758625,0.7757175803257013,10.956458093335,5.654278900718727,1.2738547619047618
2024-06-07,48.74280005377213,13.448924203779988,2.714940834095647,3.7704636104029943,11.14749660276271,2.0575792905850947,0.7764921034401399,7.90992781530407,5.631920764142936,1.3009285714285712
2024-06-08,47.85222147430942,9.979297380047747,2.261597101757107,3.916002595168046,11.146575295190617,1.9983234271277284,0.7726564042546104,1.0362865327250554,5.203691267979974,1.294
2024-06-09,45.724274125960044,14.56379515406545,2.7531747823354102,4.1717648499299,11.151127420332726,2.0072116216300047,0.7582456689819983,7.0486003915925535,4.441379948127037,1.2835238095238093
2024-06-10,45.757020854610744,14.316348244209042,0.9863881342882408,4.3974233492193795,11.149312220884624,1.994931708480572,0.7595113693936949,6.007240649044461,3.7360436619878916,1.2432297619047616
2024-06-11,47.47366004502613,9.481901457614939,-4.65282393674541,4.507578005904694,11.116563299079905,1.995269484660123,0.7782798638557894,1.6268909979039672,2.2279976997160604,1.2127940476190475
2024-06-12,47.07532340992778,8.474886106050917,-4.076012853419863,4.592609001241419,11.130799370824194,1.958050699974323,0.7806229758841463,4.485763809254075,0.766901036323629,1.109275
2024-06-13,47.09422949917351,8.4432781984207,-5.7785752402033985,4.662053165081283,11.108597210399127,1.9903666058776284,0.7843065522641888,2.2197904470724845,-0.6621791208613218,0.9530666666666667
2024-06-14,39.38405542634478,-0.24809096870306302,-4.854741107855753,5.256812962024071,11.097731181552206,1.930216869368394,0.7542256567745926,-7.66435183356782,-1.9397063644837382,0.86365
2024-06-15,39.03475603007446,1.468739459724655,-4.532210137610704,5.76669783429263,11.100194020870019,1.805303772354335,0.7730601155735061,-6.90745020110533,-3.0963444432752234,0.7830833333333332
2024-06-16,37.96197261885828,-0.4999029459633042,-4.313613996091458,6.285944622475918,11.107033265671603,1.7787765377149736,0.7633215343160159,-9.415507479252337,-4.053213169320026,0.6882011904761904
