date,signal,n_trades,mean_ret,net_ret,win_rate
2026-02-01,idea5,49,-44.03066758732469,-64.0306675873247,42.857142857142854
2026-02-11,idea5,54,-47.21714320818801,-67.21714320818802,42.592592592592595
2026-02-19,idea5,51,-9.74387240044292,-29.743872400442918,41.17647058823529
2026-02-22,idea5,43,-121.70273415136862,-141.70273415136862,18.6046511627907
2026-02-23,idea5,44,-32.20575276265493,-52.20575276265493,50.0
2025-01-20,idea5,2,-53.42818351530221,-73.42818351530221,0.0
2025-03-16,idea5,2,199.86044463345286,179.86044463345286,100.0
2025-04-22,idea5,7,274.3749010542751,254.37490105427509,71.42857142857143
2025-04-28,idea5,4,228.95899287547954,208.95899287547954,75.0
2025-05-28,idea5,2,-44.832269810827775,-64.83226981082777,0.0
2025-07-28,idea5,1,-109.85031385803978,-129.85031385803978,0.0
2025-11-09,idea5,4,169.3110094755795,149.3110094755795,100.0
2025-11-14,idea5,11,-12.749476106332422,-32.74947610633242,54.54545454545454
2025-11-24,idea5,32,88.42372241308676,68.42372241308676,50.0
2025-12-07,idea5,16,92.86764525815389,72.86764525815389,68.75
2025-12-15,idea5,23,-57.58917568444715,-77.58917568444716,52.17391304347826
2025-12-23,idea5,51,-32.43298553789197,-52.43298553789197,39.21568627450981
2026-01-15,idea5,15,-37.806164303344865,-57.806164303344865,40.0
2026-01-18,idea5,21,-171.61471198421918,-191.61471198421918,33.33333333333333
2025-01-05,idea5,1,-77.3361976369491,-97.3361976369491,0.0
2025-01-16,idea5,1,-37.3053398689982,-57.3053398689982,0.0
2025-01-21,idea5,4,49.935750658724174,29.935750658724174,25.0
2025-01-26,idea5,2,89.51005427407122,69.51005427407122,100.0
2025-01-31,idea5,1,256.90717551182684,236.90717551182684,100.0
2025-02-08,idea5,3,52.24531167041469,32.24531167041469,33.33333333333333
2025-02-09,idea5,4,-92.89519487156673,-112.89519487156673,25.0
2025-02-13,idea5,2,-126.19548343522969,-146.19548343522968,50.0
2025-02-14,idea5,6,67.6693207586578,47.669320758657804,83.33333333333334
2025-02-16,idea5,3,-28.796000992917055,-48.79600099291706,33.33333333333333
2025-02-17,idea5,9,119.68723203393814,99.68723203393814,77.77777777777779
2025-02-18,idea5,4,-219.4184753076428,-239.4184753076428,25.0
2025-02-20,idea5,3,131.72797980029793,111.72797980029793,100.0
2025-02-21,idea5,5,92.17863232520094,72.17863232520094,60.0
2025-02-22,idea5,4,-15.799194616824558,-35.79919461682456,50.0
2025-02-23,idea5,4,76.05575838724482,56.05575838724482,75.0
2025-03-01,idea5,4,55.20755471459776,35.20755471459776,75.0
2025-03-09,idea5,3,-128.18255950554672,-148.18255950554672,33.33333333333333
2025-03-15,idea5,5,-98.62656666525905,-118.62656666525905,20.0
2025-03-19,idea5,1,-2.0058168689207623,-22.00581686892076,0.0
2025-03-27,idea5,3,-7.554554994213902,-27.554554994213902,66.66666666666666
2025-03-31,idea5,5,-18.693464082989003,-38.693464082989,40.0
2025-04-02,idea5,13,-21.709131958208044,-41.70913195820805,46.15384615384615
2025-04-03,idea5,20,97.4777382319132,77.4777382319132,80.0
2025-04-04,idea5,19,-5.814416565793384,-25.814416565793383,47.368421052631575
2025-04-13,idea5,4,-35.50896424801527,-55.50896424801527,50.0
2025-04-16,idea5,20,-28.508733741104415,-48.508733741104415,45.0
2025-04-21,idea5,3,-133.9994765795449,-153.9994765795449,0.0
2025-04-23,idea5,2,20.497552673000577,0.4975526730005768,50.0
2025-04-24,idea5,9,51.816656675242044,31.816656675242044,66.66666666666666
2025-04-30,idea5,3,97.8715671781627,77.8715671781627,100.0
2025-05-01,idea5,1,-56.179775280899015,-76.17977528089901,0.0
2025-05-02,idea5,2,-198.10361488949877,-218.10361488949877,0.0
2025-05-05,idea5,2,-16.639220044231124,-36.63922004423112,50.0
2025-05-06,idea5,5,150.8211837564932,130.8211837564932,100.0
2025-05-09,idea5,5,197.4451047008656,177.4451047008656,60.0
2025-05-11,idea5,6,-58.098649571667146,-78.09864957166715,33.33333333333333
2025-05-12,idea5,7,-105.05276780595129,-125.05276780595129,28.57142857142857
2025-05-13,idea5,3,169.53165808861823,149.53165808861823,66.66666666666666
2025-05-14,idea5,3,170.93627829735928,150.93627829735928,100.0
2025-05-15,idea5,5,-57.86615882513013,-77.86615882513013,60.0
2025-05-18,idea5,4,123.4643549461839,103.4643549461839,75.0
2025-05-19,idea5,4,16.877553254518176,-3.122446745481824,50.0
2025-05-22,idea5,2,253.5238135173512,233.5238135173512,100.0
2025-05-24,idea5,4,222.38359107308258,202.38359107308258,100.0
2025-05-27,idea5,2,138.9493165924527,118.9493165924527,100.0
2025-06-01,idea5,1,102.81476487443042,82.81476487443042,100.0
2025-06-03,idea5,1,-180.44644940499288,-200.44644940499288,0.0
2025-06-10,idea5,1,-148.297458786264,-168.297458786264,0.0
2025-06-11,idea5,4,-115.19010048889889,-135.1901004888989,0.0
2025-06-12,idea5,3,-114.28402042601685,-134.28402042601687,33.33333333333333
2025-06-13,idea5,4,90.28205205014962,70.28205205014962,75.0
2025-06-15,idea5,2,218.49961238717964,198.49961238717964,100.0
2025-06-16,idea5,3,-207.37936884523674,-227.37936884523674,33.33333333333333
2025-06-17,idea5,2,-36.219029149247575,-56.219029149247575,50.0
2025-06-18,idea5,3,195.977287790227,175.977287790227,66.66666666666666
2025-06-23,idea5,2,307.8455133462277,287.8455133462277,50.0
2025-07-24,idea5,4,45.19855735992812,25.198557359928117,50.0
2025-10-14,idea5,12,-27.70011606382498,-47.70011606382498,33.33333333333333
2025-10-15,idea5,6,-41.5381898777284,-61.5381898777284,50.0
2025-10-22,idea5,5,-7.994902784337574,-27.994902784337576,40.0
2025-10-23,idea5,4,68.73853086575427,48.73853086575427,75.0
2025-10-24,idea5,1,-117.45165500059329,-137.4516550005933,0.0
2025-10-28,idea5,10,-70.9307780662346,-90.9307780662346,10.0
2025-10-30,idea5,10,-93.0632113492832,-113.0632113492832,40.0
2025-10-31,idea5,3,-94.13813545583831,-114.13813545583831,33.33333333333333
2025-11-06,idea5,15,649.7933176006022,629.7933176006022,80.0
2025-11-08,idea5,2,-550.4627547428331,-570.4627547428331,0.0
2025-11-10,idea5,2,113.1880374841443,93.1880374841443,100.0
2025-11-11,idea5,5,-149.61227634293752,-169.61227634293752,20.0
2025-11-12,idea5,3,-19.51637311904508,-39.516373119045085,66.66666666666666
2025-11-13,idea5,5,5.065490528619387,-14.934509471380613,60.0
2025-11-15,idea5,4,165.78522090037654,145.78522090037654,75.0
2025-11-16,idea5,7,-119.03903862564141,-139.0390386256414,42.857142857142854
2025-11-19,idea5,9,143.9666118836215,123.96661188362151,55.55555555555556
2025-11-22,idea5,46,30.113383662118487,10.113383662118487,65.21739130434783
2025-11-23,idea5,31,23.349291177294393,3.3492911772943934,51.61290322580645
2025-11-25,idea5,28,43.30984005237737,23.309840052377368,53.57142857142857
2025-11-26,idea5,19,270.83034787674654,250.83034787674654,57.89473684210527
2025-11-28,idea5,15,18.728132729866953,-1.271867270133047,60.0
2025-11-29,idea5,15,20.236434705181995,0.2364347051819955,46.666666666666664
2025-11-30,idea5,21,-122.29897009277536,-142.29897009277536,42.857142857142854
2025-12-01,idea5,40,-26.123178399448552,-46.12317839944855,50.0
2025-12-02,idea5,24,343.0174844243173,323.0174844243173,66.66666666666666
2025-12-03,idea5,16,50.0344076410806,30.0344076410806,68.75
2025-12-04,idea5,18,-36.06239680965246,-56.06239680965246,38.88888888888889
2025-12-05,idea5,27,-54.37965914410949,-74.3796591441095,44.44444444444444
2025-12-06,idea5,10,52.81259923056591,32.81259923056591,70.0
2025-12-09,idea5,13,134.97646782350864,114.97646782350864,53.84615384615385
2025-12-12,idea5,16,22.861392152828465,2.861392152828465,68.75
2025-12-13,idea5,6,9.165206416223056,-10.834793583776944,33.33333333333333
2025-12-16,idea5,24,16.901629270464436,-3.0983707295355636,41.66666666666667
2025-12-17,idea5,25,-137.83921234463972,-157.83921234463972,4.0
2025-12-20,idea5,22,-39.71387854690417,-59.71387854690417,22.727272727272727
2025-12-21,idea5,38,-14.95147842294007,-34.95147842294007,55.26315789473685
2025-12-24,idea5,43,15.513938586790482,-4.486061413209518,67.44186046511628
2025-12-25,idea5,46,-56.89266532639751,-76.89266532639752,41.30434782608695
2025-12-27,idea5,28,15.461377968801527,-4.538622031198473,35.714285714285715
2025-12-28,idea5,34,10.688342037694827,-9.311657962305173,52.94117647058824
2025-12-29,idea5,50,-124.1418417373606,-144.1418417373606,18.0
2025-12-30,idea5,49,-71.12505870433013,-91.12505870433013,26.53061224489796
2025-12-31,idea5,60,-40.903381443139786,-60.903381443139786,31.666666666666664
2026-01-01,idea5,57,174.69784002433778,154.69784002433778,91.22807017543859
2026-01-02,idea5,51,126.92672344719756,106.92672344719756,74.50980392156863
2026-01-03,idea5,40,109.52140908627698,89.52140908627698,72.5
