event_ts,symbol,window_sec,entry_price,exit_price,ret_bps,net_bps
2025-01-20 06:55:00,LINKUSDT,300,25.974,25.913,-23.48502348502368,-43.48502348502368
2025-01-20 06:55:00,LINKUSDT,900,25.974,26.104,50.05005005005003,30.050050050050032
2025-01-20 06:55:00,LINKUSDT,1800,25.974,25.965,-3.465003465004113,-23.465003465004113
2025-01-20 06:55:00,LINKUSDT,3600,25.974,26.313,130.51513051512975,110.51513051512975
2025-01-20 06:55:00,LINKUSDT,14400,25.974,25.374,-231.00023100023125,-251.00023100023125
2025-01-20 06:55:00,SUIUSDT,1,4.7228,4.7232,0.8469551960699206,-19.15304480393008
2025-01-20 06:55:00,SUIUSDT,5,4.7228,4.7266,8.046074362666467,-11.953925637333533
2025-01-20 06:55:00,SUIUSDT,10,4.7228,4.7339,23.50300669094585,3.503006690945849
2025-01-20 06:55:00,SUIUSDT,30,4.7228,4.7418,40.23037181333011,20.23037181333011
2025-01-20 06:55:00,SUIUSDT,60,4.7228,4.7645,88.29507919031032,68.29507919031032
2025-01-20 06:55:00,SUIUSDT,300,4.7228,4.7159,-14.609977132209462,-34.609977132209465
2025-01-20 06:55:00,SUIUSDT,900,4.7228,4.7932,149.06411450834156,129.06411450834156
2025-01-20 06:55:00,SUIUSDT,1800,4.7228,4.7904,143.1354281358499,123.1354281358499
2025-01-20 06:55:00,SUIUSDT,3600,4.7228,4.7604,79.6137884305903,59.613788430590304
2025-01-20 06:55:00,SUIUSDT,14400,4.7228,4.7581,74.74379605318715,54.743796053187154
2025-01-20 06:55:00,APTUSDT,1,8.9585,8.9625,4.465033208684854,-15.534966791315146
2025-01-20 06:55:00,APTUSDT,5,8.9585,8.961,2.7906457554283115,-17.20935424457169
2025-01-20 06:55:00,APTUSDT,10,8.9585,8.9845,29.022715856448222,9.022715856448222
2025-01-20 06:55:00,APTUSDT,30,8.9585,9.001,47.44097784227019,27.440977842270193
2025-01-20 06:55:00,APTUSDT,60,8.9585,9.0115,59.16169001506822,39.16169001506822
2025-01-20 06:55:00,APTUSDT,300,8.9585,9.0055,52.464140202042046,32.464140202042046
2025-01-20 06:55:00,APTUSDT,900,8.9585,9.151,214.87972316794003,194.87972316794003
2025-01-20 06:55:00,APTUSDT,1800,8.9585,9.084,140.0904169224737,120.09041692247371
2025-01-20 06:55:00,APTUSDT,3600,8.9585,9.066,119.9977674833952,99.9977674833952
2025-01-20 06:55:00,APTUSDT,14400,8.9585,8.875,-93.2075682312894,-113.2075682312894
2025-01-20 06:55:00,ARBUSDT,1,0.7375,0.7378,4.0677966101698715,-15.932203389830129
2025-01-20 06:55:00,ARBUSDT,5,0.7375,0.7383,10.847457627116697,-9.152542372883303
2025-01-20 06:55:00,ARBUSDT,10,0.7375,0.7397,29.830508474575357,9.830508474575357
2025-01-20 06:55:00,ARBUSDT,30,0.7375,0.7422,63.728813559320585,43.728813559320585
2025-01-20 06:55:00,ARBUSDT,60,0.7375,0.7437,84.06779661016995,64.06779661016995
2025-01-20 06:55:00,ARBUSDT,300,0.7375,0.7408,44.745762711864145,24.745762711864145
2025-01-20 06:55:00,ARBUSDT,900,0.7375,0.7536,218.30508474576237,198.30508474576237
2025-01-20 06:55:00,ARBUSDT,1800,0.7375,0.7464,120.67796610169435,100.67796610169435
2025-01-20 06:55:00,ARBUSDT,3600,0.7375,0.7436,82.71186440677924,62.71186440677924
2025-01-20 06:55:00,ARBUSDT,14400,0.7375,0.7305,-94.91525423728775,-114.91525423728775
2025-01-20 06:55:00,NEARUSDT,1,5.293,5.291,-3.7785754770447433,-23.778575477044743
2025-01-20 06:55:00,NEARUSDT,5,5.293,5.293,0.0,-20.0
2025-01-20 06:55:00,NEARUSDT,10,5.293,5.306,24.560740600794162,4.560740600794162
2025-01-20 06:55:00,NEARUSDT,30,5.293,5.319,49.12148120158611,29.121481201586107
2025-01-20 06:55:00,NEARUSDT,60,5.293,5.333,75.57150954090375,55.57150954090375
2025-01-20 06:55:00,NEARUSDT,300,5.293,5.32,51.010768940109585,31.010768940109585
2025-01-20 06:55:00,NEARUSDT,900,5.293,5.521,430.75760438314734,410.75760438314734
2025-01-20 06:55:00,NEARUSDT,1800,5.293,5.483,358.96467031928836,338.96467031928836
2025-01-20 06:55:00,NEARUSDT,3600,5.293,5.484,360.85395805781184,340.85395805781184
2025-01-20 06:55:00,NEARUSDT,14400,5.293,5.386,175.70375968259944,155.70375968259944
2025-01-20 17:09:00,ETHUSDT,1,3318.9,3320.54,4.941396245743412,-15.058603754256588
2025-01-20 17:09:00,ETHUSDT,5,3318.9,3319.53,1.8982192895244943,-18.101780710475506
2025-01-20 17:09:00,ETHUSDT,10,3318.9,3325.31,19.313628009278716,-0.686371990721284
2025-01-20 17:09:00,ETHUSDT,30,3318.9,3330.24,34.16794721142536,14.167947211425357
2025-01-20 17:09:00,ETHUSDT,60,3318.9,3345.16,79.12260086172962,59.12260086172962
2025-01-20 17:09:00,ETHUSDT,300,3318.9,3331.0,36.45786254481864,16.45786254481864
2025-01-20 17:09:00,ETHUSDT,900,3318.9,3346.8,84.06399710747525,64.06399710747525
2025-01-20 17:09:00,ETHUSDT,1800,3318.9,3286.59,-97.35153213414117,-117.35153213414117
2025-01-20 17:09:00,ETHUSDT,3600,3318.9,3299.08,-59.7185814577128,-79.7185814577128
2025-01-20 17:09:00,ETHUSDT,14400,3318.9,3316.52,-7.171050649311672,-27.171050649311674
2025-01-20 17:09:00,SOLUSDT,1,248.92,248.87,-2.008677486742272,-22.008677486742272
2025-01-20 17:09:00,SOLUSDT,5,248.92,248.65,-10.846858428410489,-30.84685842841049
2025-01-20 17:09:00,SOLUSDT,10,248.92,248.97,2.008677486742272,-17.991322513257728
2025-01-20 17:09:00,SOLUSDT,30,248.92,249.47,22.09545235416943,2.0954523541694314
2025-01-20 17:09:00,SOLUSDT,60,248.92,251.5,103.64775831592566,83.64775831592566
2025-01-20 17:09:00,SOLUSDT,300,248.92,250.96,81.95404145910467,61.95404145910467
2025-01-20 17:09:00,SOLUSDT,900,248.92,251.16,89.98875140607376,69.98875140607376
2025-01-20 17:09:00,SOLUSDT,1800,248.92,241.59,-294.4721195564837,-314.4721195564837
2025-01-20 17:09:00,SOLUSDT,3600,248.92,243.69,-210.10766511328939,-230.10766511328939
2025-01-20 17:09:00,SOLUSDT,14400,248.92,245.82,-124.53800417804861,-144.5380041780486
2025-01-20 17:09:00,XRPUSDT,1,3.2094,3.2109,4.673770798280241,-15.326229201719759
2025-01-20 17:09:00,XRPUSDT,5,3.2094,3.2138,13.709727674955374,-6.290272325044626
2025-01-20 17:09:00,XRPUSDT,10,3.2094,3.2206,34.897488627159134,14.897488627159134
2025-01-20 17:09:00,XRPUSDT,30,3.2094,3.2313,68.23705365488931,48.23705365488931
2025-01-20 17:09:00,XRPUSDT,60,3.2094,3.241,98.46077148376597,78.46077148376597
2025-01-20 17:09:00,XRPUSDT,300,3.2094,3.2329,73.22240917305267,53.22240917305267
2025-01-20 17:09:00,XRPUSDT,900,3.2094,3.265,173.2411042562476,153.2411042562476
2025-01-20 17:09:00,XRPUSDT,1800,3.2094,3.1737,-111.2357449990653,-131.2357449990653
2025-01-20 17:09:00,XRPUSDT,3600,3.2094,3.1595,-155.4807752227827,-175.4807752227827
2025-01-20 17:09:00,XRPUSDT,14400,3.2094,3.1547,-170.43684177727948,-190.43684177727948
2025-01-20 17:09:00,DOGEUSDT,1,0.36347,0.36347,0.0,-20.0
2025-01-20 17:09:00,DOGEUSDT,5,0.36347,0.36384,10.179657193165603,-9.820342806834397
2025-01-20 17:09:00,DOGEUSDT,10,0.36347,0.36465,32.46485267009547,12.464852670095468
2025-01-20 17:09:00,DOGEUSDT,30,0.36347,0.36534,51.44853770600033,31.44853770600033
2025-01-20 17:09:00,DOGEUSDT,60,0.36347,0.36748,110.32547390430913,90.32547390430913
2025-01-20 17:09:00,DOGEUSDT,300,0.36347,0.36583,64.92970534019315,44.92970534019315
2025-01-20 17:09:00,DOGEUSDT,900,0.36347,0.36847,137.56293504278315,117.56293504278315
2025-01-20 17:09:00,DOGEUSDT,1800,0.36347,0.36097,-68.78146752139158,-88.78146752139158
2025-01-20 17:09:00,DOGEUSDT,3600,0.36347,0.36046,-82.81288689575561,-102.81288689575561
2025-01-20 17:09:00,DOGEUSDT,14400,0.36347,0.36191,-42.919635733348336,-62.919635733348336
2025-01-20 17:09:00,AVAXUSDT,1,36.845,36.845,0.0,-20.0
2025-01-20 17:09:00,AVAXUSDT,5,36.845,36.865,5.428144931469703,-14.571855068530297
2025-01-20 17:09:00,AVAXUSDT,10,36.845,36.94,25.783688424481088,5.783688424481088
2025-01-20 17:09:00,AVAXUSDT,30,36.845,36.985,37.99701452028792,17.99701452028792
2025-01-20 17:09:00,AVAXUSDT,60,36.845,37.14,80.06513773917811,60.06513773917811
2025-01-20 17:09:00,AVAXUSDT,300,36.845,37.04,52.9244130818296,32.9244130818296
2025-01-20 17:09:00,AVAXUSDT,900,36.845,37.065,59.70959424616673,39.70959424616673
2025-01-20 17:09:00,AVAXUSDT,1800,36.845,36.14,-191.34210883430592,-211.34210883430592
2025-01-20 17:09:00,AVAXUSDT,3600,36.845,36.205,-173.70063780702938,-193.70063780702938
2025-01-20 17:09:00,AVAXUSDT,14400,36.845,36.37,-128.91844212240545,-148.91844212240545
2025-01-20 17:09:00,LINKUSDT,1,25.543,25.534,-3.5234702266762064,-23.523470226676206
2025-01-20 17:09:00,LINKUSDT,5,25.543,25.573,11.744900755588095,-8.255099244411905
2025-01-20 17:09:00,LINKUSDT,10,25.543,25.631,34.45170888306093,14.451708883060931
2025-01-20 17:09:00,LINKUSDT,30,25.543,25.665,47.762596406060176,27.762596406060176
2025-01-20 17:09:00,LINKUSDT,60,25.543,25.779,92.39321927729804,72.39321927729804
2025-01-20 17:09:00,LINKUSDT,300,25.543,25.761,85.34627882394341,65.34627882394341
2025-01-20 17:09:00,LINKUSDT,900,25.543,25.72,69.29491445797353,49.29491445797353
2025-01-20 17:09:00,LINKUSDT,1800,25.543,24.784,-297.1459891163919,-317.1459891163919
2025-01-20 17:09:00,LINKUSDT,3600,25.543,24.932,-239.2044787221548,-259.2044787221548
2025-01-20 17:09:00,LINKUSDT,14400,25.543,25.445,-38.36667580158881,-58.36667580158881
2025-01-20 17:09:00,SUIUSDT,1,4.5208,4.5202,-1.3271987258900442,-21.327198725890042
2025-01-20 17:09:00,SUIUSDT,5,4.5208,4.523,4.866395328257944,-15.133604671742056
2025-01-20 17:09:00,SUIUSDT,10,4.5208,4.5298,19.90798088833623,-0.0920191116637703
2025-01-20 17:09:00,SUIUSDT,30,4.5208,4.538,38.046363475490175,18.046363475490175
2025-01-20 17:09:00,SUIUSDT,60,4.5208,4.5726,114.58149000177053,94.58149000177053
2025-01-20 17:09:00,SUIUSDT,300,4.5208,4.5381,38.26756326313907,18.267563263139067
2025-01-20 17:09:00,SUIUSDT,900,4.5208,4.5486,61.49354096619986,41.49354096619986
2025-01-20 17:09:00,SUIUSDT,1800,4.5208,4.4263,-209.03379932755263,-229.03379932755263
2025-01-20 17:09:00,SUIUSDT,3600,4.5208,4.4458,-165.89984073615338,-185.89984073615338
2025-01-20 17:09:00,SUIUSDT,14400,4.5208,4.4261,-209.4761989028504,-229.4761989028504
2025-01-20 17:09:00,APTUSDT,1,8.659,8.6605,1.7323016514603218,-18.267698348539678
2025-01-20 17:09:00,APTUSDT,5,8.659,8.663,4.619471070561598,-15.380528929438402
2025-01-20 17:09:00,APTUSDT,10,8.659,8.6805,24.829657004272754,4.829657004272754
2025-01-20 17:09:00,APTUSDT,30,8.659,8.695,41.575239635061045,21.575239635061045
2025-01-20 17:09:00,APTUSDT,60,8.659,8.7355,88.34738422450528,68.34738422450528
2025-01-20 17:09:00,APTUSDT,300,8.659,8.713,62.362859452591564,42.362859452591564
2025-01-20 17:09:00,APTUSDT,900,8.659,8.723,73.9115371289989,53.9115371289989
2025-01-20 17:09:00,APTUSDT,1800,8.659,8.5005,-183.0465411710358,-203.0465411710358
2025-01-20 17:09:00,APTUSDT,3600,8.659,8.5595,-114.90934288024168,-134.9093428802417
2025-01-20 17:09:00,APTUSDT,14400,8.659,8.584,-86.61508257304607,-106.61508257304607
2025-01-20 17:09:00,ARBUSDT,1,0.7172,0.717,-2.788622420524245,-22.788622420524245
2025-01-20 17:09:00,ARBUSDT,5,0.7172,0.7173,1.3943112102632327,-18.605688789736767
2025-01-20 17:09:00,ARBUSDT,10,0.7172,0.7189,23.703290574457192,3.703290574457192
2025-01-20 17:09:00,ARBUSDT,30,0.7172,0.7199,37.64640267707841,17.646402677078413
2025-01-20 17:09:00,ARBUSDT,60,0.7172,0.7238,92.0245398773023,72.0245398773023
2025-01-20 17:09:00,ARBUSDT,300,0.7172,0.7209,51.58951477969964,31.58951477969964
2025-01-20 17:09:00,ARBUSDT,900,0.7172,0.7225,73.8984941438936,53.8984941438936
2025-01-20 17:09:00,ARBUSDT,1800,0.7172,0.7022,-209.14668153931837,-229.14668153931837
