symbol,signal,direction,horizon_m,n_signals,mean_abs_ret,mean_ret,median_ret,win_rate,net_fees
CAKEUSDT,oipricediv_p50_oi5.0_weak,short,30,318,74.2309587386331,-4.211218338183132,4.461343410529506,52.51572327044025,-24.21121833818313
CAKEUSDT,oipricediv_p50_oi5.0_accum,long,30,518,67.01715631671678,4.510449336957019,3.110354952782224,50.57915057915058,-15.48955066304298
CAKEUSDT,oipricediv_p50_oi5.0_weak,short,60,318,106.23682813548534,-3.8341250248124386,8.371705108527472,53.459119496855344,-23.834125024812437
CAKEUSDT,oipricediv_p50_oi5.0_accum,long,60,518,100.73571712790988,6.93018293717214,0.0,49.42084942084942,-13.069817062827859
CAKEUSDT,oipricediv_p50_oi5.0_weak,short,240,318,146.71040146522566,-9.49584899568572,9.398967293750559,53.459119496855344,-29.49584899568572
CAKEUSDT,oipricediv_p50_oi5.0_accum,long,240,518,182.40115118417086,-5.899583921692134,-26.15746974683031,42.664092664092664,-25.899583921692134
CAKEUSDT,oipricediv_p100_oi2.0_weak,short,15,1337,40.98076254427673,-1.7725833216022238,0.0,49.73821989528796,-21.772583321602223
CAKEUSDT,oipricediv_p100_oi2.0_accum,long,15,1347,45.81344834666876,2.6069613089409502,0.0,49.44320712694877,-17.39303869105905
CAKEUSDT,oipricediv_p100_oi2.0_weak,short,30,1337,59.72998378747714,-4.610398737722622,1.5323322096227887,50.26178010471204,-24.610398737722623
CAKEUSDT,oipricediv_p100_oi2.0_accum,long,30,1347,64.99586008581751,3.370529681659139,0.0,48.70081662954714,-16.62947031834086
CAKEUSDT,oipricediv_p100_oi2.0_weak,short,60,1337,85.75754522266254,-7.2199383820243614,3.4176349965830966,50.48616305160808,-27.21993838202436
CAKEUSDT,oipricediv_p100_oi2.0_accum,long,60,1347,86.30754349185209,5.642510272704492,0.0,49.44320712694877,-14.357489727295508
CAKEUSDT,oipricediv_p100_oi2.0_weak,short,240,1337,158.04931023333148,-24.448451143472646,6.795786612299182,51.60807778608826,-44.448451143472646
CAKEUSDT,oipricediv_p100_oi2.0_accum,long,240,1347,161.3993113086015,13.641849218275382,7.56715853197143,51.37342242019302,-6.358150781724618
CAKEUSDT,oipricediv_p100_oi5.0_weak,short,15,228,52.395686524545006,-8.54688130881646,0.0,45.614035087719294,-28.54688130881646
CAKEUSDT,oipricediv_p100_oi5.0_accum,long,15,378,52.35543717055946,0.9422068513157692,0.0,49.47089947089947,-19.05779314868423
CAKEUSDT,oipricediv_p100_oi5.0_weak,short,30,228,75.83611669816156,-6.8386835937079615,5.38213756025252,54.385964912280706,-26.838683593707962
CAKEUSDT,oipricediv_p100_oi5.0_accum,long,30,378,76.13638308338814,3.987995867535454,4.371589086870076,50.79365079365079,-16.012004132464547
CAKEUSDT,oipricediv_p100_oi5.0_weak,short,60,228,107.00212359566332,-4.000237223891407,8.786703071841373,54.824561403508774,-24.000237223891407
CAKEUSDT,oipricediv_p100_oi5.0_accum,long,60,378,110.43043886926773,5.899167637489729,-3.814622079004182,47.354497354497354,-14.100832362510271
CAKEUSDT,oipricediv_p100_oi5.0_weak,short,240,228,145.32134105381598,4.951275791706453,25.10825126112448,59.210526315789465,-15.048724208293546
CAKEUSDT,oipricediv_p100_oi5.0_accum,long,240,378,192.0998506061681,-4.503481451117895,-31.356155786099738,42.06349206349206,-24.503481451117896
CCUSDT,coiled_v0.1_oi1.0,abs_move,15,1130,59.34675309888213,4.428829311211324,-3.0798122674202677,47.69911504424778,39.34675309888213
CCUSDT,coiled_v0.1_oi1.0_momup,long,15,431,60.91796360105716,3.18475559169724,-6.7992520822701685,44.5475638051044,-16.81524440830276
CCUSDT,coiled_v0.1_oi1.0_momdn,short,15,552,62.4427805093951,-10.82632380500143,-4.628124396149902,46.55797101449276,-30.82632380500143
CCUSDT,coiled_v0.1_oi1.0,abs_move,30,1130,84.61965506738044,5.649290060031226,0.6213069084270995,50.08849557522124,64.61965506738044
CCUSDT,coiled_v0.1_oi1.0_momup,long,30,431,90.35570250651791,2.4626589877454648,-8.011393982552129,43.851508120649655,-17.537341012254537
CCUSDT,coiled_v0.1_oi1.0_momdn,short,30,552,86.7838976056289,-13.660699156893967,-12.059530858865575,42.7536231884058,-33.66069915689397
CCUSDT,coiled_v0.1_oi1.0,abs_move,60,1130,109.1624438617005,-4.778200259371585,-0.6404740786186691,49.38053097345133,89.1624438617005
CCUSDT,coiled_v0.1_oi1.0_momup,long,60,431,122.97018357811301,-3.3233173951345645,-8.01924619085792,45.011600928074245,-23.323317395134566
CCUSDT,coiled_v0.1_oi1.0_momdn,short,60,552,108.26598172731492,3.4274442956993765,-8.00710974589558,46.01449275362319,-16.572555704300623
CCUSDT,coiled_v0.1_oi1.0,abs_move,240,1130,207.68326536978975,21.82982286789769,-16.35207036089992,45.663716814159294,187.68326536978975
CCUSDT,coiled_v0.1_oi1.0_momup,long,240,431,227.42232759556293,8.228284672797574,-34.35384459937407,43.38747099767982,-11.771715327202426
CCUSDT,coiled_v0.1_oi1.0_momdn,short,240,552,204.32247847343595,-40.844118445974516,0.26709401709401615,50.0,-60.844118445974516
CCUSDT,coiled_v0.1_oi2.0,abs_move,15,606,66.59790714203162,-1.4620081479119418,-6.634536989193474,45.37953795379538,46.597907142031616
CCUSDT,coiled_v0.1_oi2.0_momup,long,15,218,68.14600800344668,-3.8988708853311937,-9.423551758233618,43.11926605504588,-23.898870885331192
CCUSDT,coiled_v0.1_oi2.0_momdn,short,15,313,69.8380995406636,-7.686862856399721,0.0,49.52076677316294,-27.68686285639972
CCUSDT,coiled_v0.1_oi2.0,abs_move,30,606,103.8768731076809,2.7125109588620284,-4.769096527433847,47.194719471947195,83.8768731076809
CCUSDT,coiled_v0.1_oi2.0_momup,long,30,218,119.12653508987563,11.98732359867236,-9.578740755223357,44.95412844036697,-8.01267640132764
CCUSDT,coiled_v0.1_oi2.0_momdn,short,30,313,100.68820998545169,-5.298192760117258,-4.807692307693401,48.242811501597444,-25.29819276011726
CCUSDT,coiled_v0.1_oi2.0,abs_move,60,606,131.3714599884733,-9.283196162336592,-5.418318835285207,47.68976897689769,111.3714599884733
CCUSDT,coiled_v0.1_oi2.0_momup,long,60,218,156.24363081740663,-0.33267895339103826,-5.6442256804634106,46.788990825688074,-20.33267895339104
CCUSDT,coiled_v0.1_oi2.0_momdn,short,60,313,125.75091149646792,14.161289792450557,5.904455179817081,51.43769968051119,-5.838710207549443
CCUSDT,coiled_v0.1_oi2.0,abs_move,240,606,238.77554519593443,5.701674432045531,-23.767480544577,45.70957095709571,218.77554519593443
CCUSDT,coiled_v0.1_oi2.0_momup,long,240,218,268.45353656576276,0.7060439528713979,-25.133107101824592,44.95412844036697,-19.293956047128603
CCUSDT,coiled_v0.1_oi2.0_momdn,short,240,313,232.23698510176632,-21.17008152282331,5.413208228075561,50.798722044728436,-41.17008152282331
CCUSDT,coiled_v0.1_oi3.0,abs_move,15,339,79.6856684704452,1.6095751613967144,-7.689350249904248,44.83775811209439,59.685668470445194
CCUSDT,coiled_v0.1_oi3.0_momup,long,15,121,81.80371686245714,1.233752290472274,-9.52743902438935,42.97520661157025,-18.766247709527725
CCUSDT,coiled_v0.1_oi3.0_momdn,short,15,178,83.77713161685591,-12.772850257183915,-0.7139330567862423,48.87640449438202,-32.77285025718392
CCUSDT,coiled_v0.1_oi3.0,abs_move,30,339,121.84936030288995,3.203068801148212,-7.800312012480326,45.42772861356932,101.84936030288995
CCUSDT,coiled_v0.1_oi3.0_momup,long,30,121,132.32548363020263,12.94280234646524,-5.87544065804857,47.93388429752066,-7.057197653534759
CCUSDT,coiled_v0.1_oi3.0_momdn,short,30,178,122.99921272741629,-5.770716598715478,3.521127039962102,52.24719101123596,-25.770716598715477
CCUSDT,coiled_v0.1_oi3.0,abs_move,60,339,163.31733832083387,-0.5569742316623737,4.929924642580463,51.03244837758112,143.31733832083387
CCUSDT,coiled_v0.1_oi3.0_momup,long,60,121,178.4132216627924,29.356915146795615,16.87526367599501,53.71900826446281,9.356915146795615
CCUSDT,coiled_v0.1_oi3.0_momdn,short,60,178,165.92988053433993,16.88213437193063,0.40247927231729097,50.0,-3.117865628069371
CCUSDT,coiled_v0.1_oi3.0,abs_move,240,339,281.7424789408807,24.251577142428555,26.282399854995475,52.8023598820059,261.7424789408807
CCUSDT,coiled_v0.1_oi3.0_momup,long,240,121,343.85271365432413,4.055421327122213,-7.288629737609575,48.760330578512395,-15.944578672877787
CCUSDT,coiled_v0.1_oi3.0_momdn,short,240,178,256.0313210857982,-51.70611195775109,-50.61709081629951,41.57303370786517,-71.70611195775109
CCUSDT,coiled_v0.15_oi1.0,abs_move,15,1629,59.73357916428862,2.0447068699839246,-2.6609898882390404,47.759361571516266,39.73357916428862
CCUSDT,coiled_v0.15_oi1.0_momup,long,15,639,60.207272025731704,-0.49901687716009596,-6.7992520822701685,44.13145539906103,-20.499016877160095
CCUSDT,coiled_v0.15_oi1.0_momdn,short,15,810,63.07332489984771,-7.209829346442238,-3.5473776848971017,46.79012345679012,-27.209829346442238
CCUSDT,coiled_v0.15_oi1.0,abs_move,30,1629,83.8514334486392,2.9547027064532503,0.911410864017359,50.33763044812769,63.8514334486392
CCUSDT,coiled_v0.15_oi1.0_momup,long,30,639,87.70577989465943,-0.38866405711994995,-7.295881143463134,45.539906103286384,-20.38866405711995
CCUSDT,coiled_v0.15_oi1.0_momdn,short,30,810,86.2418250931991,-8.781804143218615,-9.497259773804112,43.82716049382716,-28.781804143218615
CCUSDT,coiled_v0.15_oi1.0,abs_move,60,1629,106.44511530359911,-0.31691781750913917,1.602564102565207,50.39901780233272,86.44511530359911
CCUSDT,coiled_v0.15_oi1.0_momup,long,60,639,117.55024687195201,0.7543798399016821,-6.032090722645211,47.26134585289515,-19.24562016009832
CCUSDT,coiled_v0.15_oi1.0_momdn,short,60,810,104.84746634044717,-1.8645488703764488,-8.324527071927879,45.925925925925924,-21.86454887037645
CCUSDT,coiled_v0.15_oi1.0,abs_move,240,1629,220.23596374942628,15.241566650611926,-21.165199955440748,44.751381215469614,200.23596374942628
CCUSDT,coiled_v0.15_oi1.0_momup,long,240,639,234.4352857605041,5.414236379228882,-34.35384459937407,44.13145539906103,-14.585763620771118
CCUSDT,coiled_v0.15_oi1.0_momdn,short,240,810,218.1391867602919,-28.79640397399382,8.412847144217972,52.716049382716044,-48.79640397399382
CCUSDT,coiled_v0.15_oi2.0,abs_move,15,893,67.22955752802339,-3.285920318403018,-5.7636887608070175,46.24860022396417,47.22955752802339
CCUSDT,coiled_v0.15_oi2.0_momup,long,15,329,66.64703830172822,-7.65174930808124,-9.52743902438935,43.161094224924014,-27.65174930808124
CCUSDT,coiled_v0.15_oi2.0_momdn,short,15,469,71.66567354879753,-4.362565370119429,-0.5170363476558748,48.61407249466951,-24.36256537011943
CCUSDT,coiled_v0.15_oi2.0,abs_move,30,893,101.01695578541806,0.3531595798087639,-3.6429872495447047,48.15229563269877,81.01695578541806
CCUSDT,coiled_v0.15_oi2.0_momup,long,30,329,114.07503545374023,4.2880030542771275,-13.448607108550448,44.37689969604863,-15.711996945722873
CCUSDT,coiled_v0.15_oi2.0_momdn,short,30,469,97.35154531282411,-3.0086677104192416,-6.414368184735064,46.695095948827294,-23.008667710419243
CCUSDT,coiled_v0.15_oi2.0,abs_move,60,893,128.23005507744352,-2.393255736536086,-1.7971066582811446,49.16013437849944,108.23005507744352
CCUSDT,coiled_v0.15_oi2.0_momup,long,60,329,149.96589243336064,4.451687195827501,-4.223270218906006,48.328267477203646,-15.5483128041725
CCUSDT,coiled_v0.15_oi2.0_momdn,short,60,469,121.08176749222821,4.244009875450753,-0.8974243919945835,49.25373134328358,-15.755990124549246
CCUSDT,coiled_v0.15_oi2.0,abs_move,240,893,252.9833833088314,10.107415012442099,-23.68804664723001,45.912653975363945,232.9833833088314
CCUSDT,coiled_v0.15_oi2.0_momup,long,240,329,267.2392431823119,-2.6679425611369343,-27.846534653466204,45.2887537993921,-22.667942561136933
CCUSDT,coiled_v0.15_oi2.0_momdn,short,240,469,251.092037054505,-27.727515400493594,9.168303863785754,51.385927505330486,-47.727515400493594
CCUSDT,coiled_v0.15_oi3.0,abs_move,15,494,82.08426407200697,-1.0290617146669843,-6.363122449556946,46.76113360323887,62.084264072006974
CCUSDT,coiled_v0.15_oi3.0_momup,long,15,185,81.183834685768,-4.44205484046207,-13.199384028744765,42.7027027027027,-24.44205484046207
CCUSDT,coiled_v0.15_oi3.0_momdn,short,15,258,88.35934496849394,-7.95077984403695,-4.7286148501957115,46.89922480620155,-27.95077984403695
CCUSDT,coiled_v0.15_oi3.0,abs_move,30,494,120.7730221372263,0.9074751428050053,-5.071949773696183,47.77327935222672,100.7730221372263
CCUSDT,coiled_v0.15_oi3.0_momup,long,30,185,129.90442359498675,2.742069392029825,-13.448607108550448,45.40540540540541,-17.257930607970174
CCUSDT,coiled_v0.15_oi3.0_momdn,short,30,258,120.58869329073761,-4.531940325691718,-8.498301188217816,46.89922480620155,-24.531940325691718
CCUSDT,coiled_v0.15_oi3.0,abs_move,60,494,157.04172046727737,1.3087369041410086,6.101411996249917,51.61943319838057,137.04172046727737
CCUSDT,coiled_v0.15_oi3.0_momup,long,60,185,177.08694704972345,24.191473749646757,8.254492348722664,52.43243243243243,4.191473749646757
CCUSDT,coiled_v0.15_oi3.0_momdn,short,60,258,150.9386478870224,9.656464599441293,-6.421863296096619,47.674418604651166,-10.343535400558707
CCUSDT,coiled_v0.15_oi3.0,abs_move,240,494,301.8209058238018,22.50622000339389,9.161590678529175,51.012145748987855,281.8209058238018
CCUSDT,coiled_v0.15_oi3.0_momup,long,240,185,342.00189477967206,-11.768695078810758,-41.406548604918655,46.48648648648649,-31.768695078810758
CCUSDT,coiled_v0.15_oi3.0_momdn,short,240,258,284.7546397750652,-60.90571523257057,-50.61709081629951,43.02325581395349,-80.90571523257057
CCUSDT,coiled_v0.2_oi1.0,abs_move,15,2057,58.21919859092231,1.98370995455532,-2.3397285914839028,47.690811861934854,38.21919859092231
CCUSDT,coiled_v0.2_oi1.0_momup,long,15,803,59.54586537765711,0.9273530603778032,-5.707111060380132,45.08094645080946,-19.072646939622196
CCUSDT,coiled_v0.2_oi1.0_momdn,short,15,1027,61.123692749781775,-5.997715428410096,-1.8180165439507512,47.80915287244401,-25.997715428410096
CCUSDT,coiled_v0.2_oi1.0,abs_move,30,2057,81.1168208113102,3.062861967906127,0.911410864017359,50.26737967914438,61.116820811310205
CCUSDT,coiled_v0.2_oi1.0_momup,long,30,803,83.91860575673496,-0.9267543121315361,-7.072135785007871,45.82814445828144,-20.926754312131536
CCUSDT,coiled_v0.2_oi1.0_momdn,short,30,1027,84.41139206346372,-9.260678639378051,-6.433971368826619,44.7906523855891,-29.26067863937805
CCUSDT,coiled_v0.2_oi1.0,abs_move,60,2057,104.22923212912887,-0.2654926182701701,0.8865248226941347,50.12153621779291,84.22923212912887
CCUSDT,coiled_v0.2_oi1.0_momup,long,60,803,114.89771130200317,-0.9984537685967936,-5.932605600379448,47.073474470734745,-20.998453768596793
CCUSDT,coiled_v0.2_oi1.0_momdn,short,60,1027,103.81382064996943,-3.532864972791752,-7.021767479185037,46.25121713729309,-23.532864972791753
CCUSDT,coiled_v0.2_oi1.0,abs_move,240,2057,211.9637242880847,13.05114690619514,-15.401848221786585,45.357316480311134,191.9637242880847
CCUSDT,coiled_v0.2_oi1.0_momup,long,240,803,222.2279082670055,5.970491530879684,-24.6457178065318,44.707347447073474,-14.029508469120316
CCUSDT,coiled_v0.2_oi1.0_momdn,short,240,1027,215.01175158832612,-22.99236203351929,6.356268870173487,52.28821811100293,-42.992362033519285
CCUSDT,coiled_v0.2_oi2.0,abs_move,15,1108,66.26928666656731,-1.3922729363695128,-4.767201773008267,46.75090252707581,46.26928666656731
CCUSDT,coiled_v0.2_oi2.0_momup,long,15,420,66.02199884826827,-1.8414202516901366,-6.918522515200198,45.95238095238095,-21.84142025169014
CCUSDT,coiled_v0.2_oi2.0_momdn,short,15,569,71.22362037355678,-3.289590775107551,1.28965695124994,50.08787346221442,-23.289590775107552
CCUSDT,coiled_v0.2_oi2.0,abs_move,30,1108,97.02308369885135,1.37457831163467,-3.683790102371187,47.74368231046932,77.02308369885135
CCUSDT,coiled_v0.2_oi2.0_momup,long,30,420,105.36412084990351,5.321989382619107,-9.542581453301779,45.95238095238095,-14.678010617380892
CCUSDT,coiled_v0.2_oi2.0_momdn,short,30,569,96.94486638873184,-3.5480498875083777,-2.686727565825997,49.03339191564148,-23.548049887508377
CCUSDT,coiled_v0.2_oi2.0,abs_move,60,1108,124.48576154342071,-3.6922952215521225,-3.2062588838011052,48.285198555956676,104.48576154342071
CCUSDT,coiled_v0.2_oi2.0_momup,long,60,420,142.22076921255774,0.2694879440927883,-3.929651653403754,48.333333333333336,-19.730512055907212
CCUSDT,coiled_v0.2_oi2.0_momdn,short,60,569,120.78618547749461,4.223478337014021,2.135687335373948,50.790861159929705,-15.776521662985978
CCUSDT,coiled_v0.2_oi2.0,abs_move,240,1108,242.02912680906957,13.661968343248336,-11.653294295744798,47.3826714801444,222.02912680906957
CCUSDT,coiled_v0.2_oi2.0_momup,long,240,420,248.69655163523532,4.155388371638405,-20.46756485560963,46.666666666666664,-15.844611628361594
CCUSDT,coiled_v0.2_oi2.0_momdn,short,240,569,247.81438187951883,-25.756363063505777,4.776309504855858,50.790861159929705,-45.75636306350577
CCUSDT,coiled_v0.2_oi3.0,abs_move,15,592,82.4953807280751,0.28232884892768983,-6.918522515200198,46.28378378378378,62.495380728075105
CCUSDT,coiled_v0.2_oi3.0_momup,long,15,227,79.71331791529859,1.197084728660657,-9.10865322055976,45.37444933920705,-18.802915271339344
CCUSDT,coiled_v0.2_oi3.0_momdn,short,15,308,90.00844241116502,-6.057040471328744,0.0,49.67532467532468,-26.057040471328744
CCUSDT,coiled_v0.2_oi3.0,abs_move,30,592,119.04669994392394,3.5749894854896187,-5.3762315187250165,47.63513513513514,99.04669994392394
CCUSDT,coiled_v0.2_oi3.0_momup,long,30,227,122.3105614085266,5.486003226404902,-7.5666813796593235,47.136563876651984,-14.513996773595098
CCUSDT,coiled_v0.2_oi3.0_momdn,short,30,308,122.82141894829442,-7.4567645808073015,-4.638334770979968,48.701298701298704,-27.456764580807302
CCUSDT,coiled_v0.2_oi3.0,abs_move,60,592,155.3919964223875,-0.6214180545686637,0.0,49.83108108108108,135.3919964223875
CCUSDT,coiled_v0.2_oi3.0_momup,long,60,227,171.95403131480379,10.980414902975149,-4.223270218906006,48.458149779735685,-9.019585097024851
CCUSDT,coiled_v0.2_oi3.0_momdn,short,60,308,151.93590193004127,4.630517656509847,-6.421863296096619,48.05194805194805,-15.369482343490153
CCUSDT,coiled_v0.2_oi3.0,abs_move,240,592,293.53510131027303,25.777096986152156,6.954150496821798,50.8445945945946,273.53510131027303
CCUSDT,coiled_v0.2_oi3.0_momup,long,240,227,319.5113297679947,-1.0954413873067754,-26.827632461435826,45.81497797356828,-21.095441387306774
CCUSDT,coiled_v0.2_oi3.0_momdn,short,240,308,287.4871249866535,-58.17924404582958,-42.87869211814898,43.506493506493506,-78.17924404582958
CCUSDT,volbreak_c0.15_x2.0_up,long,15,78,115.69756019514985,-22.434491654001476,-2.46079022997836,47.43589743589743,-42.43449165400148
CCUSDT,volbreak_c0.15_x2.0_dn,short,15,18,94.2967467885298,-13.615627165462557,-29.911472728504364,27.77777777777778,-33.615627165462556
CCUSDT,volbreak_c0.15_x2.0_up,long,30,78,134.1614224148112,-13.105333644880295,-22.816171505725677,41.02564102564102,-33.1053336448803
CCUSDT,volbreak_c0.15_x2.0_dn,short,30,18,113.67266060476487,-31.294499904501542,-85.59322923570423,22.22222222222222,-51.29449990450154
CCUSDT,volbreak_c0.15_x2.0_up,long,60,78,153.65988942597127,-42.53091444046753,-42.0933780079269,38.46153846153847,-62.53091444046753
CCUSDT,volbreak_c0.15_x2.0_dn,short,60,18,248.7415458386815,-134.75078994181786,-228.29678624994077,22.22222222222222,-154.75078994181786
CCUSDT,volbreak_c0.15_x2.0_up,long,240,78,197.2904659343354,-93.2675786436747,-73.05474955454471,33.33333333333333,-113.2675786436747
CCUSDT,volbreak_c0.15_x2.0_dn,short,240,18,401.45846204627827,-165.6323657431488,-134.1805055284051,38.88888888888889,-185.6323657431488
CCUSDT,volbreak_c0.2_x2.0_up,long,15,85,111.70481058255355,-19.727645703106315,-1.2341869793264237,49.411764705882355,-39.72764570310632
CCUSDT,volbreak_c0.2_x2.0_dn,short,15,18,94.2967467885298,-13.615627165462557,-29.911472728504364,27.77777777777778,-33.615627165462556
CCUSDT,volbreak_c0.2_x2.0_up,long,30,85,130.17299319322197,-8.334561141008482,-19.74699166923721,42.35294117647059,-28.334561141008482
CCUSDT,volbreak_c0.2_x2.0_dn,short,30,18,113.67266060476487,-31.294499904501542,-85.59322923570423,22.22222222222222,-51.29449990450154
CCUSDT,volbreak_c0.2_x2.0_up,long,60,85,145.02441382443,-39.2633104597647,-36.350194073070384,41.17647058823529,-59.2633104597647
CCUSDT,volbreak_c0.2_x2.0_dn,short,60,18,248.7415458386815,-134.75078994181786,-228.29678624994077,22.22222222222222,-154.75078994181786
CCUSDT,volbreak_c0.2_x2.0_up,long,240,85,199.07512090456368,-103.61882433195736,-75.18796992481147,30.58823529411765,-123.61882433195736
CCUSDT,volbreak_c0.2_x2.0_dn,short,240,18,401.45846204627827,-165.6323657431488,-134.1805055284051,38.88888888888889,-185.6323657431488
CCUSDT,oipricediv_p50_oi2.0_weak,short,15,2614,78.83748731482115,-0.13768670799927676,0.0,49.73221117061974,-20.137686707999276
CCUSDT,oipricediv_p50_oi2.0_accum,long,15,2569,82.23044812139278,0.5098150573990832,-4.111842105263275,47.21681588166602,-19.490184942600916
CCUSDT,oipricediv_p50_oi2.0_weak,short,30,2614,110.77890505509966,0.9454830589609631,0.0,49.96174445294568,-19.054516941039036
CCUSDT,oipricediv_p50_oi2.0_accum,long,30,2569,112.84587796267924,-1.0483152410903993,-7.333682556310839,46.24367458154924,-21.0483152410904
CCUSDT,oipricediv_p50_oi2.0_weak,short,60,2614,156.65465395612497,0.2269548969996276,5.412797855501306,50.95638867635807,-19.77304510300037
CCUSDT,oipricediv_p50_oi2.0_accum,long,60,2569,158.58273090300324,-5.8104893190013085,-11.273957158961512,45.50408719346049,-25.81048931900131
CCUSDT,oipricediv_p50_oi2.0_weak,short,240,2614,308.9622584499677,9.376617917934327,25.5951712072211,54.09334353481255,-10.623382082065673
CCUSDT,oipricediv_p50_oi2.0_accum,long,240,2569,298.48284229925656,-4.457929869774713,-11.107584893684797,48.26780848579214,-24.457929869774713
CCUSDT,oipricediv_p50_oi5.0_weak,short,15,842,91.59312312463388,3.6076007022163115,6.501611286034992,52.96912114014252,-16.39239929778369
CCUSDT,oipricediv_p50_oi5.0_accum,long,15,1110,109.2789760219298,9.846560600547589,-2.5454680246222994,49.009009009009006,-10.153439399452411
CCUSDT,oipricediv_p50_oi5.0_weak,short,30,842,121.79762013765122,10.560326705827679,9.76766658049244,53.80047505938242,-9.439673294172321
CCUSDT,oipricediv_p50_oi5.0_accum,long,30,1110,147.42623513441436,8.395868672289742,-1.8722350248873143,49.0990990990991,-11.604131327710258
CCUSDT,oipricediv_p50_oi5.0_weak,short,60,842,177.6711588729582,16.536851434348318,27.937360703888526,56.17577197149644,-3.4631485656516823
CCUSDT,oipricediv_p50_oi5.0_accum,long,60,1110,205.14991592737988,7.985443693055365,-1.506655049191008,49.45945945945946,-12.014556306944634
CCUSDT,oipricediv_p50_oi5.0_weak,short,240,842,323.1319195660471,65.61773234730741,104.6611044769663,61.520190023752974,45.61773234730741
CCUSDT,oipricediv_p50_oi5.0_accum,long,240,1110,368.4890566753537,-15.360843740642041,-27.915560793630448,48.10810810810811,-35.36084374064204
CCUSDT,oipricediv_p100_oi2.0_weak,short,15,2245,82.755288222813,1.0118019149859527,0.710227272727737,50.11135857461024,-18.988198085014048
CCUSDT,oipricediv_p100_oi2.0_accum,long,15,2234,84.1232640344857,1.2074576254582248,-3.8716196611415787,47.49328558639212,-18.792542374541775
CCUSDT,oipricediv_p100_oi2.0_weak,short,30,2245,116.78950235518795,3.0615041090251336,1.664724488096292,50.64587973273942,-16.938495890974867
CCUSDT,oipricediv_p100_oi2.0_accum,long,30,2234,116.04535069155207,-1.1170772017104607,-6.358290262722388,46.68755595344673,-21.11707720171046
CCUSDT,oipricediv_p100_oi2.0_weak,short,60,2245,165.17922052102884,2.4721364447422247,7.73245698820646,51.53674832962138,-17.527863555257774
CCUSDT,oipricediv_p100_oi2.0_accum,long,60,2234,163.74116061308092,-5.3026394567723925,-10.507667243357389,46.06087735004476,-25.302639456772393
CCUSDT,oipricediv_p100_oi2.0_weak,short,240,2245,321.4446754008816,23.24934460609317,38.4715701617111,55.322939866369715,3.249344606093171
CCUSDT,oipricediv_p100_oi2.0_accum,long,240,2234,305.2490353625382,-8.340238610829465,-9.579217222477897,48.343777976723366,-28.340238610829466
CCUSDT,oipricediv_p100_oi5.0_weak,short,15,783,94.32383048527183,4.446690523756308,6.75929402928821,53.51213282247765,-15.553309476243692
CCUSDT,oipricediv_p100_oi5.0_accum,long,15,1001,111.96848230675482,9.618084057495002,-2.750842445500279,49.05094905094905,-10.381915942504998
CCUSDT,oipricediv_p100_oi5.0_weak,short,30,783,125.0974700194257,11.12042870734517,10.288065843621075,54.02298850574713,-8.87957129265483
CCUSDT,oipricediv_p100_oi5.0_accum,long,30,1001,150.58584786872981,7.925774997764357,-1.8234865062005667,49.25074925074925,-12.074225002235643
CCUSDT,oipricediv_p100_oi5.0_weak,short,60,783,182.74393399717377,18.64195674892289,30.79007328037453,56.5772669220945,-1.3580432510771097
CCUSDT,oipricediv_p100_oi5.0_accum,long,60,1001,210.7539838688888,8.484032298707934,0.7824726134586513,50.24975024975025,-11.515967701292066
CCUSDT,oipricediv_p100_oi5.0_weak,short,240,783,328.0609892204095,71.8753486648472,120.42717564190065,62.324393358876115,51.875348664847195
CCUSDT,oipricediv_p100_oi5.0_accum,long,240,1001,374.609843256539,-8.727969573636015,-7.009813739234927,49.25074925074925,-28.727969573636017
CHZUSDT,coiled_v0.1_oi1.0,abs_move,15,1292,23.176784667496186,1.6074273095959686,0.0,48.60681114551084,3.176784667496186
CHZUSDT,coiled_v0.1_oi1.0_momup,long,15,594,22.28304263217444,0.3973185005820563,0.0,47.13804713804714,-19.602681499417944
CHZUSDT,coiled_v0.1_oi1.0_momdn,short,15,455,25.347968035804207,-2.836995650020888,-2.761668047501775,43.956043956043956,-22.83699565002089
CHZUSDT,coiled_v0.1_oi1.0,abs_move,30,1292,31.997903157411315,2.4253151497242387,0.0,49.61300309597523,11.997903157411315
CHZUSDT,coiled_v0.1_oi1.0_momup,long,30,594,30.039947615044884,2.1228505931219837,2.0114884407673728,50.16835016835017,-17.877149406878015
CHZUSDT,coiled_v0.1_oi1.0_momdn,short,30,455,37.57454775434948,-1.2926133775724502,0.0,46.15384615384615,-21.29261337757245
CHZUSDT,coiled_v0.1_oi1.0,abs_move,60,1292,45.62360901335686,1.73839021444044,2.4639645563084844,50.232198142414866,25.623609013356862
CHZUSDT,coiled_v0.1_oi1.0_momup,long,60,594,41.11181521214071,4.57803080261205,0.0,49.32659932659932,-15.42196919738795
CHZUSDT,coiled_v0.1_oi1.0_momdn,short,60,455,55.9597930949571,4.181109777131758,-5.5096418732780705,44.175824175824175,-15.81889022286824
CHZUSDT,coiled_v0.1_oi1.0,abs_move,240,1292,103.48223873500167,-13.425503328698767,-6.537016026852971,46.362229102167184,83.48223873500167
CHZUSDT,coiled_v0.1_oi1.0_momup,long,240,594,94.77962025899569,-9.23078942473045,-12.616138475244899,43.26599326599327,-29.23078942473045
