symbol,gross_bps,sig_str,hold,entry_time,exit_time,strategy,net_tk,net_mk,month
ETHUSDT,141.9603038945594,3.1031722981022667,24,2025-09-22 06:00:00,2025-09-22 08:00:00,long_vg,121.96030389455939,133.9603038945594,2025-09
ETHUSDT,36.20521856044778,2.838177002876303,24,2025-10-05 03:10:00,2025-10-05 05:10:00,long_vg,16.205218560447783,28.205218560447783,2025-10
ETHUSDT,604.2111185054578,9.58868560205942,13,2025-10-10 21:20:00,2025-10-10 22:25:00,long_vg,584.2111185054578,596.2111185054578,2025-10
FIOUSDT,45.263498221792545,2.703520776543996,3,2025-07-15 13:00:00,2025-07-15 13:15:00,long_vg,25.263498221792545,37.263498221792545,2025-07
FIOUSDT,-179.8365122615786,5.882788507800659,12,2025-08-14 12:30:00,2025-08-14 13:30:00,long_vg,-199.8365122615786,-187.8365122615786,2025-08
FARTCOINUSDT,179.0123456790149,2.598681634260209,12,2025-09-24 03:45:00,2025-09-24 04:45:00,long_vg,159.0123456790149,171.0123456790149,2025-09
FARTCOINUSDT,16639.483520217465,5.269349710965348,24,2025-10-10 21:15:00,2025-10-10 23:15:00,long_vg,16619.483520217465,16631.483520217465,2025-10
FARTCOINUSDT,-479.79797979798013,2.974139943008387,14,2025-11-26 21:40:00,2025-11-26 22:50:00,long_vg,-499.79797979798013,-487.79797979798013,2025-11
FILUSDT,4095.9925442684075,10.84547118542643,11,2025-10-10 21:15:00,2025-10-10 22:10:00,long_vg,4075.9925442684075,4087.9925442684075,2025-10
FORMUSDT,-898.2314388269663,7.999267985576001,6,2025-07-11 01:05:00,2025-07-11 01:35:00,long_vg,-918.2314388269663,-906.2314388269663,2025-07
FORMUSDT,-271.36399512090236,2.7451013765089503,3,2025-07-14 10:55:00,2025-07-14 11:10:00,long_vg,-291.36399512090236,-279.36399512090236,2025-07
FORMUSDT,-4786.347901341411,4.804310758349294,3,2025-10-10 21:10:00,2025-10-10 21:25:00,long_vg,-4806.347901341411,-4794.347901341411,2025-10
FORMUSDT,439.7735611699338,2.9074344694834737,3,2025-10-16 09:30:00,2025-10-16 09:45:00,long_vg,419.7735611699338,431.7735611699338,2025-10
FORMUSDT,-241.07643431134363,2.5450395630486766,3,2025-11-02 14:55:00,2025-11-02 15:10:00,long_vg,-261.07643431134363,-249.07643431134363,2025-11
FORMUSDT,-140.09260358542107,2.6287513909693105,4,2025-11-18 14:05:00,2025-11-18 14:25:00,long_vg,-160.09260358542107,-148.09260358542107,2025-11
FORMUSDT,-259.59225022160416,2.8295270497650034,6,2025-12-15 01:55:00,2025-12-15 02:25:00,long_vg,-279.59225022160416,-267.59225022160416,2025-12
HANAUSDT,-129.1910181482614,2.531344763272071,11,2025-11-20 16:50:00,2025-11-20 17:45:00,long_vg,-149.1910181482614,-137.1910181482614,2025-11
HANAUSDT,37.53926300467336,2.871414913466118,4,2025-12-16 06:35:00,2025-12-16 06:55:00,long_vg,17.53926300467336,29.53926300467336,2025-12
HANAUSDT,-55.10338203326359,3.471474878679444,3,2025-12-20 07:10:00,2025-12-20 07:25:00,long_vg,-75.10338203326359,-63.10338203326359,2025-12
HANAUSDT,441.11474859397373,2.706813442843384,15,2026-01-05 13:20:00,2026-01-05 14:35:00,long_vg,421.11474859397373,433.11474859397373,2026-01
GUNUSDT,-669.1851052347541,4.401906163572495,9,2025-08-03 08:30:00,2025-08-03 09:15:00,long_vg,-689.1851052347541,-677.1851052347541,2025-08
GUNUSDT,533.083937339256,2.9364380599498263,9,2025-09-30 15:30:00,2025-09-30 16:15:00,long_vg,513.083937339256,525.083937339256,2025-09
GUNUSDT,8232.421875,2.706102277452568,3,2025-10-10 21:30:00,2025-10-10 21:45:00,long_vg,8212.421875,8224.421875,2025-10
GALAUSDT,214.94708994709066,2.599588175805579,22,2025-09-22 06:00:00,2025-09-22 07:50:00,long_vg,194.94708994709066,206.94708994709066,2025-09
GALAUSDT,8971.861471861474,4.362092635438901,16,2025-10-10 21:20:00,2025-10-10 22:40:00,long_vg,8951.861471861474,8963.861471861474,2025-10
GPSUSDT,130.27852650494108,2.7476256884462047,7,2025-09-22 06:10:00,2025-09-22 06:45:00,long_vg,110.27852650494108,122.27852650494108,2025-09
GPSUSDT,371.3527851458887,7.044292163696175,4,2025-10-10 21:20:00,2025-10-10 21:40:00,long_vg,351.3527851458887,363.3527851458887,2025-10
GRASSUSDT,-7092.916984006092,2.787324043898145,4,2025-10-10 20:55:00,2025-10-10 21:15:00,long_vg,-7112.916984006092,-7100.916984006092,2025-10
GRASSUSDT,2150.750261719203,2.9134274775279243,24,2025-10-10 21:30:00,2025-10-10 23:30:00,long_vg,2130.750261719203,2142.750261719203,2025-10
GRASSUSDT,92.18054672600174,2.621775665310228,12,2025-12-05 15:55:00,2025-12-05 16:55:00,long_vg,72.18054672600174,84.18054672600174,2025-12
HBARUSDT,261.3964630451626,3.891402316717085,7,2025-09-22 06:00:00,2025-09-22 06:35:00,long_vg,241.3964630451626,253.3964630451626,2025-09
HBARUSDT,-1587.0849192807445,5.4765399947756555,21,2025-10-10 20:55:00,2025-10-10 22:40:00,long_vg,-1607.0849192807445,-1595.0849192807445,2025-10
HBARUSDT,328.72810141005624,2.9967442468753545,3,2025-10-16 09:30:00,2025-10-16 09:45:00,long_vg,308.72810141005624,320.72810141005624,2025-10
HBARUSDT,321.6650898770079,3.7396975194864153,21,2025-11-03 15:25:00,2025-11-03 17:10:00,long_vg,301.6650898770079,313.6650898770079,2025-11
HUSDT,-64.94734332481045,3.034586114759201,13,2025-07-23 16:20:00,2025-07-23 17:25:00,long_vg,-84.94734332481045,-72.94734332481045,2025-07
HUSDT,76.4016141468149,2.504328492821445,3,2025-09-16 16:00:00,2025-09-16 16:15:00,long_vg,56.40161414681489,68.4016141468149,2025-09
HUSDT,2001.8005339514477,4.231159885959475,9,2025-10-10 21:15:00,2025-10-10 22:00:00,long_vg,1981.8005339514477,1993.8005339514477,2025-10
HUSDT,354.51528506962313,2.5896506520301625,11,2025-10-13 08:20:00,2025-10-13 09:15:00,long_vg,334.51528506962313,346.51528506962313,2025-10
HUSDT,42.59719076987967,2.7441181734782094,7,2025-10-20 17:45:00,2025-10-20 18:20:00,long_vg,22.597190769879667,34.59719076987967,2025-10
HUSDT,-597.7448362551808,3.014838931782289,4,2025-11-25 15:25:00,2025-11-25 15:45:00,long_vg,-617.7448362551808,-605.7448362551808,2025-11
HUSDT,-286.90095846645505,7.860370391390541,12,2025-12-17 12:00:00,2025-12-17 13:00:00,long_vg,-306.90095846645505,-294.90095846645505,2025-12
HUSDT,-142.54258894425885,2.7625313800381095,24,2026-01-04 03:35:00,2026-01-04 05:35:00,long_vg,-162.54258894425885,-150.54258894425885,2026-01
HUSDT,59.93260796872235,2.5404969954484895,10,2026-01-19 00:35:00,2026-01-19 01:25:00,long_vg,39.93260796872235,51.93260796872235,2026-01
HUSDT,854.4231084851473,3.0191494621496906,10,2026-01-27 15:40:00,2026-01-27 16:30:00,long_vg,834.4231084851473,846.4231084851473,2026-01
HUSDT,319.5317580750068,2.9581086713174836,24,2026-02-26 18:05:00,2026-02-26 20:05:00,long_vg,299.5317580750068,311.5317580750068,2026-02
HYPEUSDT,41.66237559801722,2.5661259214339145,24,2025-09-16 13:10:00,2025-09-16 15:10:00,long_vg,21.66237559801722,33.66237559801722,2025-09
HYPEUSDT,708.363575456421,3.0853232385687113,24,2025-10-10 21:10:00,2025-10-10 23:10:00,long_vg,688.363575456421,700.363575456421,2025-10
HYPEUSDT,215.97501115573348,5.680065768653622,21,2025-11-21 07:30:00,2025-11-21 09:15:00,long_vg,195.97501115573348,207.97501115573348,2025-11
HYPEUSDT,-394.1872095075616,3.079968293328286,6,2025-11-25 09:45:00,2025-11-25 10:15:00,long_vg,-414.1872095075616,-402.1872095075616,2025-11
HYPEUSDT,-169.79774562315143,2.7795557136538322,24,2025-12-01 01:35:00,2025-12-01 03:35:00,long_vg,-189.79774562315143,-177.79774562315143,2025-12
IMXUSDT,90.92950157162161,2.520407559275635,11,2025-10-10 21:45:00,2025-10-10 22:40:00,long_vg,70.92950157162161,82.92950157162161,2025-10
IMXUSDT,239.24991917232407,2.6636014459756647,7,2025-11-21 07:30:00,2025-11-21 08:05:00,long_vg,219.24991917232407,231.24991917232407,2025-11
ICPUSDT,128.75536480686733,4.0518473995900885,10,2025-09-22 06:05:00,2025-09-22 06:55:00,long_vg,108.75536480686733,120.75536480686733,2025-09
ICPUSDT,-2813.8970494316018,3.7804190264865434,24,2025-10-10 21:00:00,2025-10-10 23:00:00,long_vg,-2833.8970494316018,-2821.8970494316018,2025-10
ICPUSDT,-182.0728291316509,2.968112297108515,12,2025-12-02 15:40:00,2025-12-02 16:40:00,long_vg,-202.0728291316509,-190.0728291316509,2025-12
INITUSDT,15.098722415796129,3.99439232761668,9,2025-07-31 06:20:00,2025-07-31 07:05:00,long_vg,-4.901277584203871,7.098722415796129,2025-07
INITUSDT,-4882.91077994968,3.245308428445223,6,2025-10-10 20:55:00,2025-10-10 21:25:00,long_vg,-4902.91077994968,-4890.91077994968,2025-10
INITUSDT,1250.3694945314803,2.7425289062353295,3,2025-10-10 22:00:00,2025-10-10 22:15:00,long_vg,1230.3694945314803,1242.3694945314803,2025-10
INITUSDT,-95.26558891455039,2.805303075300303,4,2025-10-28 15:15:00,2025-10-28 15:35:00,long_vg,-115.26558891455039,-103.26558891455039,2025-10
INJUSDT,-1638.3763837638364,3.4101687689539495,18,2025-10-10 21:10:00,2025-10-10 22:40:00,long_vg,-1658.3763837638364,-1646.3763837638364,2025-10
INJUSDT,40.42928550426428,2.634202546645453,6,2025-11-03 15:40:00,2025-11-03 16:10:00,long_vg,20.42928550426428,32.42928550426428,2025-11
IPUSDT,-23.406333449074168,2.6466450740354004,11,2025-08-24 20:15:00,2025-08-24 21:10:00,long_vg,-43.40633344907417,-31.406333449074168,2025-08
IPUSDT,27366.639216762735,10.554107046276142,3,2025-10-10 21:15:00,2025-10-10 21:30:00,long_vg,27346.639216762735,27358.639216762735,2025-10
IPUSDT,-750.9958523263938,6.051002545630072,12,2025-10-10 21:45:00,2025-10-10 22:45:00,long_vg,-770.9958523263938,-758.9958523263938,2025-10
IPUSDT,105.97427264093851,4.47136600310113,5,2025-11-21 07:30:00,2025-11-21 07:55:00,long_vg,85.97427264093851,97.97427264093851,2025-11
JTOUSDT,-1432.1860140470267,4.245979838697021,24,2025-10-10 21:10:00,2025-10-10 23:10:00,long_vg,-1452.1860140470267,-1440.1860140470267,2025-10
JELLYJELLYUSDT,-734.3003874222909,2.50777726465361,6,2025-08-31 11:05:00,2025-08-31 11:35:00,long_vg,-754.3003874222909,-742.3003874222909,2025-08
JELLYJELLYUSDT,61.07631423140525,2.7983830704253125,4,2025-09-01 00:00:00,2025-09-01 00:20:00,long_vg,41.07631423140525,53.07631423140525,2025-09
JELLYJELLYUSDT,-287.7753796496141,2.614271281479916,21,2025-09-30 18:10:00,2025-09-30 19:55:00,long_vg,-307.7753796496141,-295.7753796496141,2025-09
JELLYJELLYUSDT,-143.8041217990649,2.736973467739752,6,2025-10-02 00:45:00,2025-10-02 01:15:00,long_vg,-163.8041217990649,-151.8041217990649,2025-10
JELLYJELLYUSDT,2756.993326629491,3.703345421403069,24,2025-10-03 17:20:00,2025-10-03 19:20:00,long_vg,2736.993326629491,2748.993326629491,2025-10
JELLYJELLYUSDT,2588.56688805265,5.007251436468873,18,2025-10-10 21:15:00,2025-10-10 22:45:00,long_vg,2568.56688805265,2580.56688805265,2025-10
JELLYJELLYUSDT,235.9406223237226,2.6919482768941885,5,2025-10-15 13:45:00,2025-10-15 14:10:00,long_vg,215.9406223237226,227.9406223237226,2025-10
JELLYJELLYUSDT,-716.0461302369092,3.5872402235938408,24,2025-11-04 16:50:00,2025-11-04 18:50:00,long_vg,-736.0461302369092,-724.0461302369092,2025-11
JELLYJELLYUSDT,232.6343381389262,3.2000321862729235,9,2026-01-19 00:05:00,2026-01-19 00:50:00,long_vg,212.6343381389262,224.6343381389262,2026-01
KITEUSDT,-9.201889454634182,2.6151152995262237,24,2025-12-13 09:05:00,2025-12-13 11:05:00,long_vg,-29.201889454634184,-17.201889454634184,2025-12
KITEUSDT,185.1175697385732,2.7610282578832153,24,2026-01-28 06:35:00,2026-01-28 08:35:00,long_vg,165.1175697385732,177.1175697385732,2026-01
KAVAUSDT,-195.16185579058097,5.807580083208822,4,2025-07-11 01:05:00,2025-07-11 01:25:00,long_vg,-215.16185579058097,-203.16185579058097,2025-07
KAVAUSDT,-234.91913587533998,2.6791032957922236,19,2025-07-11 20:10:00,2025-07-11 21:45:00,long_vg,-254.91913587533998,-242.91913587533998,2025-07
KAVAUSDT,-79.19547454431242,2.739381785924849,24,2025-08-08 01:10:00,2025-08-08 03:10:00,long_vg,-99.19547454431242,-87.19547454431242,2025-08
KAVAUSDT,-20.661157024793873,3.510063628705433,15,2025-08-28 17:15:00,2025-08-28 18:30:00,long_vg,-40.66115702479387,-28.661157024793873,2025-08
KAVAUSDT,146.0623400090344,2.588336570906944,24,2025-09-19 11:50:00,2025-09-19 13:50:00,long_vg,126.06234000903439,138.0623400090344,2025-09
KAVAUSDT,-4877.10843373494,6.894981078933807,6,2025-10-10 21:10:00,2025-10-10 21:40:00,long_vg,-4897.10843373494,-4885.10843373494,2025-10
JUPUSDT,7002.477291494633,6.482655740934064,7,2025-10-10 21:20:00,2025-10-10 21:55:00,long_vg,6982.477291494633,6994.477291494633,2025-10
KAITOUSDT,61.3272311212798,2.503925391497966,24,2025-08-30 16:45:00,2025-08-30 18:45:00,long_vg,41.3272311212798,53.3272311212798,2025-08
KAITOUSDT,611.761360943941,4.721713681097887,24,2025-10-10 21:10:00,2025-10-10 23:10:00,long_vg,591.761360943941,603.761360943941,2025-10
KAITOUSDT,221.36095997614902,2.727718983756324,8,2025-11-21 07:30:00,2025-11-21 08:10:00,long_vg,201.36095997614902,213.36095997614902,2025-11
LDOUSDT,145.20032266738258,2.7771269126866467,9,2025-09-22 06:05:00,2025-09-22 06:50:00,long_vg,125.20032266738258,137.20032266738258,2025-09
LDOUSDT,-2570.490536886829,2.726926899822834,20,2025-10-10 21:00:00,2025-10-10 22:40:00,long_vg,-2590.490536886829,-2578.490536886829,2025-10
LDOUSDT,227.4743889650721,4.894551591639982,5,2025-11-21 07:30:00,2025-11-21 07:55:00,long_vg,207.4743889650721,219.4743889650721,2025-11
LDOUSDT,-101.52748559407176,2.531222033163122,11,2026-01-19 00:05:00,2026-01-19 01:00:00,long_vg,-121.52748559407176,-109.52748559407176,2026-01
LINKUSDT,326.6845049866229,3.6356628532666884,7,2025-09-22 06:00:00,2025-09-22 06:35:00,long_vg,306.6845049866229,318.6845049866229,2025-09
LINKUSDT,4097.731389631674,7.886117264675034,4,2025-10-10 21:20:00,2025-10-10 21:40:00,long_vg,4077.7313896316737,4089.7313896316737,2025-10
LINKUSDT,312.1262855776141,6.21868294825079,16,2025-10-10 21:55:00,2025-10-10 23:15:00,long_vg,292.1262855776141,304.1262855776141,2025-10
LINKUSDT,219.46470413517716,2.8518271673658715,8,2025-11-03 15:30:00,2025-11-03 16:10:00,long_vg,199.46470413517716,211.46470413517716,2025-11
LINKUSDT,93.71490531696392,2.6216730716110868,3,2025-12-17 14:50:00,2025-12-17 15:05:00,long_vg,73.71490531696392,85.71490531696392,2025-12
LINKUSDT,-76.86365392043149,2.627506864202421,3,2026-01-19 00:00:00,2026-01-19 00:15:00,long_vg,-96.86365392043149,-84.86365392043149,2026-01
LYNUSDT,2681.114823281168,3.2597197032386798,24,2025-10-10 21:15:00,2025-10-10 23:15:00,long_vg,2661.114823281168,2673.114823281168,2025-10
LYNUSDT,484.9432929213915,3.4634463964582243,3,2025-11-21 07:30:00,2025-11-21 07:45:00,long_vg,464.9432929213915,476.9432929213915,2025-11
LYNUSDT,158.22784810126666,4.7754377541326924,5,2026-01-19 00:10:00,2026-01-19 00:35:00,long_vg,138.22784810126666,150.22784810126666,2026-01
LYNUSDT,-427.30448804084944,2.680143162505552,24,2026-01-26 06:35:00,2026-01-26 08:35:00,long_vg,-447.30448804084944,-435.30448804084944,2026-01
LYNUSDT,253.2159783344623,2.850089148727787,5,2026-01-26 15:55:00,2026-01-26 16:20:00,long_vg,233.2159783344623,245.2159783344623,2026-01
LYNUSDT,88.08744177466244,3.1259381316832298,3,2026-01-29 10:50:00,2026-01-29 11:05:00,long_vg,68.08744177466244,80.08744177466244,2026-01
LYNUSDT,468.1840540177973,2.78696542214702,4,2026-01-31 05:15:00,2026-01-31 05:35:00,long_vg,448.1840540177973,460.1840540177973,2026-01
LYNUSDT,8.9924688073717,3.959387091822232,4,2026-02-07 11:55:00,2026-02-07 12:15:00,long_vg,-11.0075311926283,0.9924688073717007,2026-02
LYNUSDT,33.482858058313525,2.68189907407233,3,2026-02-27 14:20:00,2026-02-27 14:35:00,long_vg,13.482858058313525,25.482858058313525,2026-02
LYNUSDT,901.3104675618844,2.7650083635272464,8,2026-03-01 20:35:00,2026-03-01 21:15:00,long_vg,881.3104675618844,893.3104675618844,2026-03
LTCUSDT,1.810938065918144,2.9696958713411914,24,2025-07-19 19:25:00,2025-07-19 21:25:00,long_vg,-18.189061934081856,-6.189061934081856,2025-07
LTCUSDT,-4.481747066493735,3.386881145877752,5,2025-08-14 12:30:00,2025-08-14 12:55:00,long_vg,-24.481747066493735,-12.481747066493735,2025-08
LTCUSDT,44.210328285203545,3.396830650264442,4,2025-09-22 06:05:00,2025-09-22 06:25:00,long_vg,24.210328285203545,36.210328285203545,2025-09
LTCUSDT,3310.4327501947737,4.825083114085526,16,2025-10-10 21:15:00,2025-10-10 22:35:00,long_vg,3290.4327501947737,3302.4327501947737,2025-10
LTCUSDT,188.14277071990125,3.1628128108323175,3,2025-11-21 07:30:00,2025-11-21 07:45:00,long_vg,168.14277071990125,180.14277071990125,2025-11
LTCUSDT,-18.678657903840048,2.7604569816312767,3,2026-01-15 15:55:00,2026-01-15 16:10:00,long_vg,-38.67865790384005,-26.678657903840048,2026-01
LTCUSDT,-50.8013737836277,4.832712467870112,24,2026-01-19 00:00:00,2026-01-19 02:00:00,long_vg,-70.8013737836277,-58.8013737836277,2026-01
MORPHOUSDT,-765.1189602767006,2.656488150024348,3,2025-10-10 20:55:00,2025-10-10 21:10:00,long_vg,-785.1189602767006,-773.1189602767006,2025-10
MORPHOUSDT,3771.2036125745385,7.117960358513176,5,2025-10-10 21:25:00,2025-10-10 21:50:00,long_vg,3751.2036125745385,3763.2036125745385,2025-10
MORPHOUSDT,-26.973490116745104,2.850299339523647,3,2026-01-29 15:50:00,2026-01-29 16:05:00,long_vg,-46.973490116745104,-34.973490116745104,2026-01
MYXUSDT,66.98240866035209,3.9327854335006105,13,2025-09-16 16:40:00,2025-09-16 17:45:00,long_vg,46.98240866035209,58.98240866035209,2025-09
MYXUSDT,1.5686930695135715,3.485134321086048,6,2025-09-21 07:40:00,2025-09-21 08:10:00,long_vg,-18.43130693048643,-6.4313069304864285,2025-09
MYXUSDT,-6714.860813704498,4.517704014344636,3,2025-10-10 21:10:00,2025-10-10 21:25:00,long_vg,-6734.860813704498,-6722.860813704498,2025-10
MYXUSDT,242.99474605954606,3.6990369167718185,19,2025-10-10 21:40:00,2025-10-10 23:15:00,long_vg,222.99474605954606,234.99474605954606,2025-10
MYXUSDT,484.1532980497942,2.6628227791192307,13,2025-11-01 16:40:00,2025-11-01 17:45:00,long_vg,464.1532980497942,476.1532980497942,2025-11
MYXUSDT,167.73663195803755,2.7539897067188535,3,2026-01-03 07:55:00,2026-01-03 08:10:00,long_vg,147.73663195803755,159.73663195803755,2026-01
MYXUSDT,146.294513955727,2.9395345362517715,24,2026-01-19 00:50:00,2026-01-19 02:50:00,long_vg,126.29451395572701,138.294513955727,2026-01
MYXUSDT,316.487575554063,2.9693926198933527,8,2026-01-21 12:15:00,2026-01-21 12:55:00,long_vg,296.487575554063,308.487575554063,2026-01
NOTUSDT,36.27569528415808,2.684881713615466,4,2025-09-22 06:05:00,2025-09-22 06:25:00,long_vg,16.275695284158083,28.275695284158083,2025-09
NOTUSDT,-6720.804331013147,5.105375266042253,4,2025-10-10 20:55:00,2025-10-10 21:15:00,long_vg,-6740.804331013147,-6728.804331013147,2025-10
NOTUSDT,518.198642813077,3.009297011156458,10,2025-10-10 21:30:00,2025-10-10 22:20:00,long_vg,498.19864281307696,510.19864281307696,2025-10
NOTUSDT,155.07683671321493,2.70722755548814,23,2025-11-14 23:15:00,2025-11-15 01:10:00,long_vg,135.07683671321493,147.07683671321493,2025-11
NOTUSDT,-1474.2373376149476,5.161550937822054,4,2026-01-02 23:45:00,2026-01-03 00:05:00,long_vg,-1494.2373376149476,-1482.2373376149476,2026-01
NEARUSDT,-1236.405266170577,2.9082026986750527,13,2025-10-10 21:10:00,2025-10-10 22:15:00,long_vg,-1256.405266170577,-1244.405266170577,2025-10
PAXGUSDT,228.02664633225777,11.89161744778684,12,2025-10-10 21:20:00,2025-10-10 22:20:00,long_vg,208.02664633225777,220.02664633225777,2025-10
PAXGUSDT,141.18861256804172,2.580126344092386,6,2026-02-01 23:40:00,2026-02-02 00:10:00,long_vg,121.18861256804172,133.18861256804172,2026-02
POWERUSDT,555.5958511641412,2.5385356424227234,24,2026-02-16 18:35:00,2026-02-16 20:35:00,long_vg,535.5958511641412,547.5958511641412,2026-02
ONDOUSDT,35.172892103434435,3.123184182969966,3,2025-08-14 12:30:00,2025-08-14 12:45:00,long_vg,15.172892103434435,27.172892103434435,2025-08
ONDOUSDT,-6337.04644648557,6.976882468961645,4,2025-10-10 20:55:00,2025-10-10 21:15:00,long_vg,-6357.04644648557,-6345.04644648557,2025-10
ONDOUSDT,193.62558468399848,3.210729826772641,3,2025-11-21 07:30:00,2025-11-21 07:45:00,long_vg,173.62558468399848,185.62558468399848,2025-11
OPUSDT,-1499.7754827121712,3.5660832000195706,21,2025-10-10 21:10:00,2025-10-10 22:55:00,long_vg,-1519.7754827121712,-1507.7754827121712,2025-10
OPUSDT,190.89798411728643,3.1223743188149835,3,2025-11-21 07:30:00,2025-11-21 07:45:00,long_vg,170.89798411728643,182.89798411728643,2025-11
PHAUSDT,6323.722149410222,12.452991177293185,20,2025-10-10 21:20:00,2025-10-10 23:00:00,long_vg,6303.722149410222,6315.722149410222,2025-10
PHAUSDT,83.98549341477546,2.7051010441626704,4,2025-11-17 14:30:00,2025-11-17 14:50:00,long_vg,63.98549341477546,75.98549341477546,2025-11
PHAUSDT,100.22499488647973,3.3954652451207346,12,2025-11-25 10:15:00,2025-11-25 11:15:00,long_vg,80.22499488647973,92.22499488647973,2025-11
PHAUSDT,-52.57743742142162,2.612460270916181,4,2025-12-01 00:35:00,2025-12-01 00:55:00,long_vg,-72.57743742142162,-60.57743742142162,2025-12
PENGUUSDT,139.22329779044506,2.8528887646498475,6,2025-09-22 06:10:00,2025-09-22 06:40:00,long_vg,119.22329779044506,131.22329779044506,2025-09
PENGUUSDT,8527.607361963192,2.6798456183437365,19,2025-10-10 21:20:00,2025-10-10 22:55:00,long_vg,8507.607361963192,8519.607361963192,2025-10
PIPPINUSDT,748.3576121108238,2.517371311426922,17,2025-09-05 17:15:00,2025-09-05 18:40:00,long_vg,728.3576121108238,740.3576121108238,2025-09
PIPPINUSDT,34483.51648351648,3.65390254223589,7,2025-10-10 21:20:00,2025-10-10 21:55:00,long_vg,34463.51648351648,34475.51648351648,2025-10
PIPPINUSDT,113.33149893375749,2.9070310870625535,4,2026-02-17 12:25:00,2026-02-17 12:45:00,long_vg,93.33149893375749,105.33149893375749,2026-02
RIVERUSDT,-698.6708639384398,2.661839639846919,5,2025-11-14 15:15:00,2025-11-14 15:40:00,long_vg,-718.6708639384398,-706.6708639384398,2025-11
RIVERUSDT,-93.13918404827537,2.5851358884042774,24,2025-11-17 10:10:00,2025-11-17 12:10:00,long_vg,-113.13918404827537,-101.13918404827537,2025-11
RIVERUSDT,1531.9293478260865,2.8832186907315775,24,2025-12-12 21:40:00,2025-12-12 23:40:00,long_vg,1511.9293478260865,1523.9293478260865,2025-12
RIVERUSDT,-438.1107491856684,2.9692522207405676,5,2025-12-16 23:55:00,2025-12-17 00:20:00,long_vg,-458.1107491856684,-446.1107491856684,2025-12
RIVERUSDT,1395.294935682001,2.5490289936806922,24,2025-12-30 09:00:00,2025-12-30 11:00:00,long_vg,1375.294935682001,1387.294935682001,2025-12
RIVERUSDT,1835.3928452986868,2.680042149758267,24,2026-01-23 11:25:00,2026-01-23 13:25:00,long_vg,1815.3928452986868,1827.3928452986868,2026-01
SIRENUSDT,-521.9179280776964,2.5331406411586426,14,2025-10-06 08:55:00,2025-10-06 10:05:00,long_vg,-541.9179280776964,-529.9179280776964,2025-10
SIRENUSDT,-944.6830007577666,3.098778747283581,17,2025-10-10 21:50:00,2025-10-10 23:15:00,long_vg,-964.6830007577666,-952.6830007577666,2025-10
SIRENUSDT,15.729929215320126,2.788470987822474,10,2025-11-09 00:30:00,2025-11-09 01:20:00,long_vg,-4.2700707846798736,7.7299292153201264,2025-11
SIRENUSDT,-155.9649226060844,3.2956846762035936,4,2025-11-09 09:20:00,2025-11-09 09:40:00,long_vg,-175.9649226060844,-163.9649226060844,2025-11
SIRENUSDT,-756.8884575005452,2.9910542763066887,12,2026-02-21 00:10:00,2026-02-21 01:10:00,long_vg,-776.8884575005452,-764.8884575005452,2026-02
POLUSDT,238.51351351351414,3.3926708199985938,8,2025-09-22 06:05:00,2025-09-22 06:45:00,long_vg,218.51351351351414,230.51351351351414,2025-09
POLUSDT,-1128.7833532457191,4.426735485517471,21,2025-10-10 21:10:00,2025-10-10 22:55:00,long_vg,-1148.7833532457191,-1136.7833532457191,2025-10
RENDERUSDT,319.04563739769685,2.6084191267433825,6,2025-09-22 06:00:00,2025-09-22 06:30:00,long_vg,299.04563739769685,311.04563739769685,2025-09
RENDERUSDT,-40.238210204409654,2.659200851461291,18,2025-10-10 15:50:00,2025-10-10 17:20:00,long_vg,-60.238210204409654,-48.238210204409654,2025-10
RENDERUSDT,-990.460726608483,5.354213620895575,19,2025-10-10 21:10:00,2025-10-10 22:45:00,long_vg,-1010.460726608483,-998.460726608483,2025-10
RENDERUSDT,163.7460499856358,4.351730649812938,5,2025-11-21 07:30:00,2025-11-21 07:55:00,long_vg,143.7460499856358,155.7460499856358,2025-11
SAHARAUSDT,469.51646811492554,4.708409662453723,11,2025-10-10 21:20:00,2025-10-10 22:15:00,long_vg,449.51646811492554,461.51646811492554,2025-10
SEIUSDT,116.94885669401467,2.666119688908733,4,2025-09-22 06:05:00,2025-09-22 06:25:00,long_vg,96.94885669401467,108.94885669401467,2025-09
SEIUSDT,9194.07132931913,6.577911337616526,23,2025-10-10 21:20:00,2025-10-10 23:15:00,long_vg,9174.07132931913,9186.07132931913,2025-10
SEIUSDT,232.38095238095502,3.058188258187376,3,2025-11-21 07:30:00,2025-11-21 07:45:00,long_vg,212.38095238095502,224.38095238095502,2025-11
SEIUSDT,245.2943071471303,2.754319008548391,24,2026-01-19 00:20:00,2026-01-19 02:20:00,long_vg,225.2943071471303,237.2943071471303,2026-01
STRKUSDT,-2512.1677274429053,3.5963552734577138,24,2025-10-10 21:10:00,2025-10-10 23:10:00,long_vg,-2532.1677274429053,-2520.1677274429053,2025-10
STRKUSDT,-235.96419853539552,2.649756848924755,19,2025-11-15 01:20:00,2025-11-15 02:55:00,long_vg,-255.96419853539552,-243.96419853539552,2025-11
SOLUSDT,108.18713450292172,3.0261135441240405,3,2025-09-22 06:05:00,2025-09-22 06:20:00,long_vg,88.18713450292172,100.18713450292172,2025-09
SOLUSDT,736.9859892926312,3.1216368238146974,20,2025-10-10 21:20:00,2025-10-10 23:00:00,long_vg,716.9859892926312,728.9859892926312,2025-10
