config,fee,n,nsym,avg_gross,avg_net,wr,pf,total,daily,avg_hold,pos_m,tot_m,is_avg,oos_avg,is_wr,oos_wr,oos_pf
sig_taker_thr4.0_h12_ts150,taker,274,108,1140.2983845826384,1120.2983845826384,0.5364963503649635,4.007277186129613,306961.7573756429,1252.9051321454813,5.062043795620438,3,9,1782.305134032167,458.2916351331098,0.5255474452554745,0.5474452554744526,4.1553812730062605
sig_taker_thr4.0_h12_ts150,maker,274,108,1140.2983845826384,1132.2983845826384,0.5620437956204379,4.084619241812925,310249.7573756429,1266.3255403087464,5.062043795620438,3,9,1794.305134032167,470.2916351331098,0.5474452554744526,0.5766423357664233,4.360577992552954
sig_taker_thr4.0_h12_ts300,taker,271,108,1201.8750276875753,1181.875027687575,0.5535055350553506,4.0934533209323645,320288.13250333286,1307.2985000136034,5.7749077490774905,3,9,1818.9068733424376,549.5272397213514,0.5185185185185185,0.5882352941176471,4.928854726199024
sig_taker_thr4.0_h12_ts300,maker,271,108,1201.8750276875753,1193.8750276875753,0.5793357933579336,4.168176072526048,323540.1325033329,1320.571969401359,5.7749077490774905,3,9,1830.9068733424376,561.5272397213514,0.5481481481481482,0.6102941176470589,5.1578159483228285
sig_taker_thr4.0_h24_ts0,taker,245,108,1475.863529523439,1455.863529523439,0.5918367346938775,4.269141413655486,356686.56473324256,1455.863529523439,10.26530612244898,4,9,1795.3369147621922,1119.1500905061387,0.5245901639344263,0.6585365853658537,11.353853560491158
sig_taker_thr4.0_h24_ts0,maker,245,108,1475.863529523439,1467.863529523439,0.6244897959183674,4.331502661499487,359626.56473324256,1467.863529523439,10.26530612244898,5,9,1807.3369147621922,1131.1500905061387,0.5655737704918032,0.6829268292682927,11.862774153584612
sig_taker_thr4.0_h24_ts150,taker,274,108,1142.953267869884,1122.953267869884,0.5291970802919708,4.013710286963448,307689.19539634825,1255.8742669238704,5.364963503649635,3,9,1781.1958037288614,464.7107320109069,0.5182481751824818,0.5401459854014599,4.196031064292763
sig_taker_thr4.0_h24_ts150,maker,274,108,1142.953267869884,1134.953267869884,0.5583941605839416,4.091754838090996,310977.19539634825,1269.2946750871358,5.364963503649635,3,9,1793.1958037288614,476.7107320109069,0.5474452554744526,0.5693430656934306,4.404657327656749
sig_taker_thr4.0_h24_ts300,taker,270,108,1221.766425223478,1201.766425223478,0.5518518518518518,4.161007169734545,324476.93481033907,1324.3956522870983,6.440740740740741,3,9,1889.2462245011827,514.2866259457733,0.5259259259259259,0.5777777777777777,4.640898475848213
sig_taker_thr4.0_h24_ts300,maker,270,108,1221.766425223478,1213.766425223478,0.5814814814814815,4.237094005797527,327716.93481033907,1337.6201420830166,6.440740740740741,3,9,1901.2462245011827,526.2866259457733,0.562962962962963,0.6,4.860898835464536
sig_vol_adj_thr2.5_h12_ts0,taker,8289,116,7.302391716009607,-12.697608283990393,0.41054409458318253,0.8697807013802084,-105250.47506599636,-429.59377577957696,7.621667269875739,3,9,-16.150754102775405,-9.245295552254552,0.4194015444015444,0.4016887816646562,0.8728334293318104
sig_vol_adj_thr2.5_h12_ts0,maker,8289,116,7.302391716009607,-0.6976082839903947,0.4659186874170588,0.9923126609891596,-5782.475065996381,-23.60193904488319,7.621667269875739,5,9,-4.150754102775403,2.754704447745447,0.4761100386100386,0.455729794933655,1.0418489618687907
