symbol,gross_bps,signal_strength,hold_bars,direction,entry_time,exit_time,net_bps_taker,net_bps_maker
0GUSDT,707.195075028858,4.669820953357677,24,-1,2026-02-28 06:10:00,2026-02-28 08:10:00,687.195075028858,699.195075028858
AEROUSDT,109.03659447348724,3.518372679590023,14,-1,2025-08-26 15:30:00,2025-08-26 16:40:00,89.03659447348724,101.03659447348724
AEROUSDT,-130.38526489415946,3.528776081488916,11,1,2025-09-11 23:20:00,2025-09-12 00:15:00,-150.38526489415946,-138.38526489415946
AEROUSDT,-111.35589825756131,4.142312242047541,5,1,2025-09-15 14:25:00,2025-09-15 14:50:00,-131.3558982575613,-119.35589825756131
AEROUSDT,-7622.591943957968,7.157984909502049,21,-1,2025-10-10 21:15:00,2025-10-10 23:00:00,-7642.591943957968,-7630.591943957968
AEROUSDT,6.395348837208159,5.085176188120096,14,-1,2025-11-14 04:30:00,2025-11-14 05:40:00,-13.604651162791841,-1.604651162791841
1000RATSUSDT,-72.5000000000009,3.5633518024012303,1,1,2025-07-07 12:40:00,2025-07-07 12:45:00,-92.5000000000009,-80.5000000000009
1000RATSUSDT,-313.08703819662,5.585367702574964,8,-1,2025-08-14 12:30:00,2025-08-14 13:10:00,-333.08703819662,-321.08703819662
1000RATSUSDT,-402.26628895184024,4.068416944609744,2,1,2025-08-16 03:30:00,2025-08-16 03:40:00,-422.26628895184024,-410.26628895184024
1000RATSUSDT,-234.55993113836726,4.617869806583388,13,1,2025-09-23 04:00:00,2025-09-23 05:05:00,-254.55993113836726,-242.55993113836726
1000RATSUSDT,-4629.201950218117,5.200274171094462,1,1,2025-10-10 21:10:00,2025-10-10 21:15:00,-4649.201950218117,-4637.201950218117
1000RATSUSDT,-4374.079528718704,7.081214373298667,4,-1,2025-10-10 21:30:00,2025-10-10 21:50:00,-4394.079528718704,-4382.079528718704
1000RATSUSDT,-221.45527753810734,3.534067629242364,9,-1,2025-10-12 00:50:00,2025-10-12 01:35:00,-241.45527753810734,-229.45527753810734
1000RATSUSDT,-254.26807119505844,3.5247898063455283,8,1,2025-11-13 00:30:00,2025-11-13 01:10:00,-274.26807119505844,-262.26807119505844
1000PEPEUSDT,10584.32727329571,10.529186289442077,23,1,2025-10-10 21:15:00,2025-10-10 23:10:00,10564.32727329571,10576.32727329571
1000PEPEUSDT,-111.85259036626816,3.639576120777317,1,-1,2025-10-16 09:30:00,2025-10-16 09:35:00,-131.85259036626815,-119.85259036626816
1000PEPEUSDT,-46.744330423984515,5.028413340776281,1,-1,2025-10-29 18:35:00,2025-10-29 18:40:00,-66.74433042398451,-54.744330423984515
1000PEPEUSDT,234.85933719348262,4.389688270388913,5,1,2025-11-21 07:30:00,2025-11-21 07:55:00,214.85933719348262,226.85933719348262
AAVEUSDT,8.498327456831767,4.052761994479076,1,1,2025-07-03 15:30:00,2025-07-03 15:35:00,-11.501672543168233,0.4983274568317668
AAVEUSDT,8899.87107864203,5.383503154745275,17,1,2025-10-10 21:15:00,2025-10-10 22:40:00,8879.87107864203,8891.87107864203
AAVEUSDT,-110.76118859395523,5.690268122980293,1,-1,2025-10-16 09:30:00,2025-10-16 09:35:00,-130.76118859395524,-118.76118859395523
AAVEUSDT,-71.46067415730428,5.916482703882608,1,-1,2025-10-29 18:35:00,2025-10-29 18:40:00,-91.46067415730428,-79.46067415730428
AAVEUSDT,222.60236419062497,4.141173639659957,9,1,2025-10-31 19:45:00,2025-10-31 20:30:00,202.60236419062497,214.60236419062497
AAVEUSDT,-151.33601324190172,4.332584046379929,11,1,2025-11-02 16:30:00,2025-11-02 17:25:00,-171.33601324190172,-159.33601324190172
AAVEUSDT,-101.41987829614618,4.332241817198621,5,1,2025-11-30 03:55:00,2025-11-30 04:20:00,-121.41987829614618,-109.41987829614618
ADAUSDT,-117.47187293183359,5.38446109125701,1,-1,2025-08-14 12:30:00,2025-08-14 12:35:00,-137.4718729318336,-125.47187293183359
ADAUSDT,196.77064644944676,4.465312323114601,1,1,2025-09-17 17:55:00,2025-09-17 18:00:00,176.77064644944676,188.77064644944676
ADAUSDT,89.08275480739914,3.6842044630939186,9,1,2025-09-22 06:05:00,2025-09-22 06:50:00,69.08275480739914,81.08275480739914
ADAUSDT,-3035.5896720167484,5.773841062611127,7,1,2025-10-10 20:55:00,2025-10-10 21:30:00,-3055.5896720167484,-3043.5896720167484
ADAUSDT,-2122.973386356681,4.14264478784414,1,-1,2025-10-10 21:35:00,2025-10-10 21:40:00,-2142.973386356681,-2130.973386356681
ADAUSDT,677.6419722291505,6.994230863862044,19,1,2025-10-10 21:50:00,2025-10-10 23:25:00,657.6419722291505,669.6419722291505
ADAUSDT,-264.93626171095076,5.782064848543921,2,-1,2025-10-16 09:30:00,2025-10-16 09:40:00,-284.93626171095076,-272.93626171095076
ADAUSDT,-118.89562719438196,7.922652956991319,1,-1,2025-10-29 18:35:00,2025-10-29 18:40:00,-138.89562719438197,-126.89562719438196
1000BONKUSDT,177.48296880602422,3.543907745650003,1,-1,2025-07-07 19:40:00,2025-07-07 19:45:00,157.48296880602422,169.48296880602422
1000BONKUSDT,197.57315010129116,5.895059363563089,24,1,2025-07-11 01:05:00,2025-07-11 03:05:00,177.57315010129116,189.57315010129116
1000BONKUSDT,-102.22578197453869,4.3519895202512116,8,-1,2025-09-17 17:55:00,2025-09-17 18:35:00,-122.22578197453869,-110.22578197453869
1000BONKUSDT,-66.89470038101719,4.120039528199381,24,1,2025-09-20 17:45:00,2025-09-20 19:45:00,-86.89470038101719,-74.89470038101719
1000BONKUSDT,5366.736784027035,3.700331545953741,1,-1,2025-10-10 21:10:00,2025-10-10 21:15:00,5346.736784027035,5358.736784027035
1000BONKUSDT,5301.290398958209,5.059970688137494,24,1,2025-10-10 21:25:00,2025-10-10 23:25:00,5281.290398958209,5293.290398958209
1000BONKUSDT,-47.105621270804306,4.092078013490945,1,-1,2025-10-29 18:35:00,2025-10-29 18:40:00,-67.1056212708043,-55.105621270804306
AIXBTUSDT,-2670.916223031662,7.3947663113652835,17,1,2025-10-10 20:55:00,2025-10-10 22:20:00,-2690.916223031662,-2678.916223031662
AIXBTUSDT,-165.15716568993088,3.7284747598519754,24,-1,2025-11-29 18:35:00,2025-11-29 20:35:00,-185.15716568993088,-173.15716568993088
AIXBTUSDT,-244.50589433852255,3.998032017774272,7,1,2025-12-27 17:00:00,2025-12-27 17:35:00,-264.5058943385226,-252.50589433852255
AIXBTUSDT,188.9784590987187,4.063271718308644,24,-1,2026-01-08 09:55:00,2026-01-08 11:55:00,168.9784590987187,180.9784590987187
AKTUSDT,-33.73994290163607,3.820278748549086,1,-1,2025-10-26 01:40:00,2025-10-26 01:45:00,-53.73994290163607,-41.73994290163607
AKTUSDT,-2.3910574451568856,3.716321573584629,24,-1,2025-10-26 10:00:00,2025-10-26 12:00:00,-22.391057445156886,-10.391057445156886
AKTUSDT,308.30192326277927,4.140754829616534,24,-1,2026-01-11 00:10:00,2026-01-11 02:10:00,288.30192326277927,300.30192326277927
AKTUSDT,117.85941813548529,4.25693106790445,20,-1,2026-01-16 21:40:00,2026-01-16 23:20:00,97.85941813548529,109.85941813548529
AKTUSDT,620.2679091438567,6.534777627315709,24,-1,2026-01-27 00:00:00,2026-01-27 02:00:00,600.2679091438567,612.2679091438567
ASTERUSDT,147.09848243398937,4.186324095346829,4,1,2025-09-27 17:15:00,2025-09-27 17:35:00,127.09848243398937,139.09848243398937
ASTERUSDT,123.39523868877045,3.567588238039589,1,1,2025-10-09 14:30:00,2025-10-09 14:35:00,103.39523868877045,115.39523868877045
ASTERUSDT,-260.6053951173093,4.968481429999686,20,1,2025-10-10 21:30:00,2025-10-10 23:10:00,-280.6053951173093,-268.6053951173093
ASTERUSDT,-419.6037340445824,5.599041100583355,1,-1,2025-10-27 07:35:00,2025-10-27 07:40:00,-439.6037340445824,-427.6037340445824
ASTERUSDT,1215.6073243217347,5.142016023939544,7,1,2025-11-02 14:30:00,2025-11-02 15:05:00,1195.6073243217347,1207.6073243217347
ASTERUSDT,145.50894132045912,3.786746893795587,24,-1,2025-12-19 15:00:00,2025-12-19 17:00:00,125.50894132045912,137.50894132045912
ALCHUSDT,-516.7682383548955,3.91218253970576,7,1,2025-07-03 01:50:00,2025-07-03 02:25:00,-536.7682383548955,-524.7682383548955
ALCHUSDT,634.4746471510709,4.029197696410838,13,1,2025-10-09 04:25:00,2025-10-09 05:30:00,614.4746471510709,626.4746471510709
ALCHUSDT,700.6608591168529,4.383523386478342,21,1,2025-10-10 21:10:00,2025-10-10 22:55:00,680.6608591168529,692.6608591168529
ALCHUSDT,344.1346395378031,3.78533154823709,24,1,2025-11-04 21:10:00,2025-11-04 23:10:00,324.1346395378031,336.1346395378031
ALCHUSDT,2980.513382375958,3.6243576166594984,24,1,2025-11-29 19:15:00,2025-11-29 21:15:00,2960.513382375958,2972.513382375958
ALCHUSDT,-127.90561850251069,3.5290437721457213,12,1,2026-02-03 08:10:00,2026-02-03 09:10:00,-147.9056185025107,-135.9056185025107
ALCHUSDT,158.58873841767763,3.7059407488173766,24,1,2026-02-03 11:55:00,2026-02-03 13:55:00,138.58873841767763,150.58873841767763
ALCHUSDT,352.48799535644525,4.375996625735279,7,1,2026-02-03 21:50:00,2026-02-03 22:25:00,332.48799535644525,344.48799535644525
ANIMEUSDT,4414.587332053741,6.208857310842396,1,1,2025-10-10 21:20:00,2025-10-10 21:25:00,4394.587332053741,4406.587332053741
ANIMEUSDT,-229.92942214380196,5.231610235248017,2,-1,2025-10-29 18:35:00,2025-10-29 18:45:00,-249.92942214380196,-237.92942214380196
ANIMEUSDT,591.4309717166067,4.4689067223238474,12,-1,2025-11-12 12:40:00,2025-11-12 13:40:00,571.4309717166067,583.4309717166067
ANIMEUSDT,2187.138561184363,5.8653386340322,18,-1,2025-11-21 20:05:00,2025-11-21 21:35:00,2167.138561184363,2179.138561184363
ANIMEUSDT,339.2216200999365,3.8076186340078304,19,-1,2025-11-23 12:15:00,2025-11-23 13:50:00,319.2216200999365,331.2216200999365
ANIMEUSDT,-346.6191066997504,7.9214009166591355,24,-1,2025-12-02 06:55:00,2025-12-02 08:55:00,-366.6191066997504,-354.6191066997504
ANIMEUSDT,278.5720120905144,7.85554303558225,17,-1,2025-12-20 00:35:00,2025-12-20 02:00:00,258.5720120905144,270.5720120905144
ANIMEUSDT,-550.2526670409868,3.9741525626208993,24,-1,2025-12-20 06:40:00,2025-12-20 08:40:00,-570.2526670409868,-558.2526670409868
ANIMEUSDT,-564.8598355243406,4.8647364192684215,23,-1,2025-12-22 06:35:00,2025-12-22 08:30:00,-584.8598355243406,-572.8598355243406
ANIMEUSDT,149.70497878773025,3.553605252224467,24,-1,2025-12-23 11:15:00,2025-12-23 13:15:00,129.70497878773025,141.70497878773025
ANIMEUSDT,13.282617883234593,4.050015113699006,24,-1,2025-12-29 04:30:00,2025-12-29 06:30:00,-6.717382116765407,5.282617883234593
ANIMEUSDT,-90.41130778046913,5.208950586251652,24,-1,2026-01-07 05:25:00,2026-01-07 07:25:00,-110.41130778046913,-98.41130778046913
ANIMEUSDT,228.7922468257364,3.836217540846255,23,-1,2026-01-08 07:15:00,2026-01-08 09:10:00,208.7922468257364,220.7922468257364
ANIMEUSDT,-49.147839873167065,5.332074697880822,13,-1,2026-02-01 05:15:00,2026-02-01 06:20:00,-69.14783987316707,-57.147839873167065
ANIMEUSDT,476.91088538289847,7.725181638985016,24,-1,2026-02-01 07:00:00,2026-02-01 09:00:00,456.91088538289847,468.91088538289847
ANIMEUSDT,367.06188078609483,4.50300441466713,17,-1,2026-02-02 00:55:00,2026-02-02 02:20:00,347.06188078609483,359.06188078609483
ANIMEUSDT,17.33531451213466,4.278778092818322,23,-1,2026-02-04 09:25:00,2026-02-04 11:20:00,-2.6646854878653414,9.335314512134659
ANIMEUSDT,18.62692921766884,4.3099078147368886,18,-1,2026-02-08 00:05:00,2026-02-08 01:35:00,-1.3730707823311583,10.626929217668842
ANIMEUSDT,209.11895783338963,4.047066023624595,14,-1,2026-02-12 09:00:00,2026-02-12 10:10:00,189.11895783338963,201.11895783338963
ANIMEUSDT,153.80094043887073,8.069886718572599,17,-1,2026-02-27 11:45:00,2026-02-27 13:10:00,133.80094043887073,145.80094043887073
APTUSDT,249.92547546652366,3.7827948459045957,7,1,2025-09-22 06:00:00,2025-09-22 06:35:00,229.92547546652366,241.92547546652366
APTUSDT,-757.0689844867429,4.042455200635838,3,1,2025-10-10 20:55:00,2025-10-10 21:10:00,-777.0689844867429,-765.0689844867429
APTUSDT,2662.416880015119,10.30035043737559,22,1,2025-10-10 21:20:00,2025-10-10 23:10:00,2642.416880015119,2654.416880015119
APTUSDT,-490.8012225085412,6.167391939582609,12,-1,2025-10-16 09:30:00,2025-10-16 10:30:00,-510.8012225085412,-498.8012225085412
APTUSDT,-213.04164406677594,5.009090792930814,2,-1,2025-10-29 18:35:00,2025-10-29 18:45:00,-233.04164406677594,-221.04164406677594
APTUSDT,-40.539059932069854,4.149872524294804,3,-1,2026-01-09 17:45:00,2026-01-09 18:00:00,-60.539059932069854,-48.539059932069854
ARBUSDT,209.73486347447556,3.5891127527526145,3,1,2025-08-14 12:30:00,2025-08-14 12:45:00,189.73486347447556,201.73486347447556
ARBUSDT,-2298.4869325997247,5.458516712551143,24,1,2025-10-10 20:55:00,2025-10-10 22:55:00,-2318.4869325997247,-2306.4869325997247
ARBUSDT,-313.5391923990505,4.106450345898019,2,-1,2025-10-16 09:30:00,2025-10-16 09:40:00,-333.5391923990505,-321.5391923990505
ARCUSDT,-867.0066692820699,4.690680351301962,6,1,2025-10-10 21:15:00,2025-10-10 21:45:00,-887.0066692820699,-875.0066692820699
ARCUSDT,-610.6742512966367,3.573989669011324,14,1,2025-11-04 16:55:00,2025-11-04 18:05:00,-630.6742512966367,-618.6742512966367
ARCUSDT,124.78209010000963,3.7566519066185515,7,-1,2025-11-28 11:45:00,2025-11-28 12:20:00,104.78209010000963,116.78209010000963
ARCUSDT,-747.5940073419973,4.218365332670919,24,1,2026-02-13 14:55:00,2026-02-13 16:55:00,-767.5940073419973,-755.5940073419973
ATHUSDT,-2653.8081107814037,4.1219549574223375,6,1,2025-10-10 20:55:00,2025-10-10 21:25:00,-2673.8081107814037,-2661.8081107814037
ATHUSDT,41.60426027625341,3.5353058017974943,1,-1,2025-10-17 12:20:00,2025-10-17 12:25:00,21.604260276253413,33.60426027625341
ATHUSDT,-17.81857451404023,3.681869044199621,3,1,2025-12-26 01:25:00,2025-12-26 01:40:00,-37.81857451404023,-25.81857451404023
ATHUSDT,146.25426574941702,3.898999894129415,11,-1,2026-01-22 08:45:00,2026-01-22 09:40:00,126.25426574941702,138.25426574941702
ATHUSDT,-1024.3744432747603,3.590271933030863,24,-1,2026-02-14 00:05:00,2026-02-14 02:05:00,-1044.3744432747603,-1032.3744432747603
ATHUSDT,29.15186298624417,4.0884055780452755,3,-1,2026-02-19 15:05:00,2026-02-19 15:20:00,9.151862986244168,21.15186298624417
ATHUSDT,-925.20035618878,4.138037112757953,24,-1,2026-02-27 11:30:00,2026-02-27 13:30:00,-945.20035618878,-933.20035618878
ATHUSDT,-126.44538723899812,3.695478138749903,15,-1,2026-02-28 00:00:00,2026-02-28 01:15:00,-146.44538723899814,-134.44538723899814
AVNTUSDT,1847.4662519511287,3.692438924453476,10,1,2025-09-15 03:45:00,2025-09-15 04:35:00,1827.4662519511287,1839.4662519511287
AVNTUSDT,3863.4879163945125,7.6952895933321965,2,1,2025-10-10 21:20:00,2025-10-10 21:30:00,3843.4879163945125,3855.4879163945125
AVNTUSDT,524.9822641126989,3.99552442019576,3,1,2025-10-10 21:40:00,2025-10-10 21:55:00,504.9822641126989,516.9822641126989
AVNTUSDT,-1252.981260647359,4.985936037399287,24,-1,2025-10-20 18:45:00,2025-10-20 20:45:00,-1272.981260647359,-1260.981260647359
AVNTUSDT,299.84290690526774,4.726686426506921,24,-1,2025-10-21 01:50:00,2025-10-21 03:50:00,279.84290690526774,291.84290690526774
AVNTUSDT,175.06321727290498,3.636753873582382,22,-1,2025-10-25 22:15:00,2025-10-26 00:05:00,155.06321727290498,167.06321727290498
AVNTUSDT,298.3556535005938,4.4824449459409825,24,-1,2025-11-13 14:10:00,2025-11-13 16:10:00,278.3556535005938,290.3556535005938
AVNTUSDT,516.2541558921318,3.75205286684089,22,-1,2025-11-14 00:55:00,2025-11-14 02:45:00,496.25415589213185,508.25415589213185
AVNTUSDT,208.5561497326216,3.6500190756909223,24,-1,2025-12-23 02:15:00,2025-12-23 04:15:00,188.5561497326216,200.5561497326216
AVNTUSDT,367.96887664127144,3.923249280229234,24,-1,2025-12-23 08:50:00,2025-12-23 10:50:00,347.96887664127144,359.96887664127144
AVNTUSDT,80.17817371937741,4.354244328780932,24,-1,2025-12-24 00:25:00,2025-12-24 02:25:00,60.17817371937741,72.17817371937741
AVNTUSDT,415.7258600079672,3.541385001950608,15,-1,2025-12-24 07:40:00,2025-12-24 08:55:00,395.7258600079672,407.7258600079672
AVNTUSDT,98.69773817683503,3.7735113569395278,24,-1,2026-01-02 01:05:00,2026-01-02 03:05:00,78.69773817683503,90.69773817683503
AVNTUSDT,-314.2270645823464,3.663256900932089,24,-1,2026-01-10 01:15:00,2026-01-10 03:15:00,-334.2270645823464,-322.2270645823464
AVNTUSDT,118.09163911195131,3.649032907074784,23,-1,2026-01-13 00:35:00,2026-01-13 02:30:00,98.09163911195131,110.09163911195131
AVNTUSDT,102.8021886917585,3.6674268763394577,24,-1,2026-01-16 00:30:00,2026-01-16 02:30:00,82.8021886917585,94.8021886917585
AVNTUSDT,452.3040299268821,4.789494599839025,24,-1,2026-01-19 12:20:00,2026-01-19 14:20:00,432.3040299268821,444.3040299268821
AVNTUSDT,-438.02725502920083,4.129617193856348,24,-1,2026-01-25 00:10:00,2026-01-25 02:10:00,-458.02725502920083,-446.02725502920083
AVNTUSDT,589.9379738111654,4.01905473472955,24,-1,2026-01-25 07:15:00,2026-01-25 09:15:00,569.9379738111654,581.9379738111654
AVNTUSDT,319.84948259642596,3.6440068603133575,17,-1,2026-02-07 04:00:00,2026-02-07 05:25:00,299.84948259642596,311.84948259642596
AVNTUSDT,-50.09818236745289,3.7780467416176076,24,-1,2026-02-12 08:55:00,2026-02-12 10:55:00,-70.09818236745289,-58.09818236745289
AVNTUSDT,492.18052881228493,4.599060362688283,13,-1,2026-02-17 13:35:00,2026-02-17 14:40:00,472.18052881228493,484.18052881228493
AVNTUSDT,158.0972949026771,3.596733513163392,10,-1,2026-02-24 15:20:00,2026-02-24 16:10:00,138.0972949026771,150.0972949026771
AVNTUSDT,75.25818501428306,3.9236487161560514,15,-1,2026-02-26 00:45:00,2026-02-26 02:00:00,55.25818501428306,67.25818501428306
AUCTIONUSDT,103.66476857935459,4.017131040434954,3,-1,2025-08-11 21:15:00,2025-08-11 21:30:00,83.66476857935459,95.66476857935459
AUCTIONUSDT,29.33441230022149,3.7542699911749,7,1,2025-08-31 21:10:00,2025-08-31 21:45:00,9.33441230022149,21.33441230022149
AUCTIONUSDT,28.4142433952006,3.822884925230651,15,1,2025-10-10 10:40:00,2025-10-10 11:55:00,8.4142433952006,20.4142433952006
AUCTIONUSDT,5036.081043574801,3.8048340361829065,7,1,2025-10-10 21:15:00,2025-10-10 21:50:00,5016.081043574801,5028.081043574801
AUCTIONUSDT,9.52445744608399,3.6620185883244307,24,-1,2025-10-19 17:30:00,2025-10-19 19:30:00,-10.47554255391601,1.5244574460839893
AUCTIONUSDT,-1277.7520047716885,4.654957648939406,11,-1,2025-10-20 00:40:00,2025-10-20 01:35:00,-1297.7520047716885,-1285.7520047716885
AUCTIONUSDT,128.28535669586972,3.9156118018000576,24,-1,2025-10-23 01:10:00,2025-10-23 03:10:00,108.28535669586972,120.28535669586972
AUCTIONUSDT,236.39398998330785,5.151103501454866,24,-1,2025-11-02 01:10:00,2025-11-02 03:10:00,216.39398998330785,228.39398998330785
AUCTIONUSDT,378.8961967400628,4.763682197412939,24,-1,2025-11-11 00:25:00,2025-11-11 02:25:00,358.8961967400628,370.8961967400628
AUCTIONUSDT,186.59464767984412,4.002532713942397,23,-1,2025-11-28 02:05:00,2025-11-28 04:00:00,166.59464767984412,178.59464767984412
AUCTIONUSDT,220.00609013398176,3.9529365337093028,24,-1,2025-11-28 21:45:00,2025-11-28 23:45:00,200.00609013398176,212.00609013398176
AUCTIONUSDT,258.34856288419974,4.302533088455507,11,-1,2026-01-07 03:10:00,2026-01-07 04:05:00,238.34856288419974,250.34856288419974
AUCTIONUSDT,-17.95815749304097,4.753308287811226,1,-1,2026-01-25 09:15:00,2026-01-25 09:20:00,-37.95815749304097,-25.95815749304097
AUCTIONUSDT,-594.841930116472,3.7474454876340415,24,-1,2026-01-25 11:10:00,2026-01-25 13:10:00,-614.841930116472,-602.841930116472
AUCTIONUSDT,-1419.3698587614479,4.748220449142487,24,-1,2026-01-25 13:15:00,2026-01-25 15:15:00,-1439.3698587614479,-1427.3698587614479
AUCTIONUSDT,950.8119557542949,4.448346639599744,13,-1,2026-01-30 14:25:00,2026-01-30 15:30:00,930.8119557542949,942.8119557542949
AUCTIONUSDT,-1822.1768012263672,8.36258660005457,24,-1,2026-02-02 06:30:00,2026-02-02 08:30:00,-1842.1768012263672,-1830.1768012263672
AUCTIONUSDT,456.1740802237191,3.5859285950659716,12,-1,2026-02-03 01:10:00,2026-02-03 02:10:00,436.1740802237191,448.1740802237191
AUCTIONUSDT,224.48368751870618,3.8396751127211046,11,-1,2026-02-05 00:15:00,2026-02-05 01:10:00,204.48368751870618,216.48368751870618
AUCTIONUSDT,56.864337936636254,4.4166057297455374,22,-1,2026-02-07 00:10:00,2026-02-07 02:00:00,36.864337936636254,48.864337936636254
AUCTIONUSDT,226.25781482584097,6.294089490328903,12,-1,2026-02-08 05:10:00,2026-02-08 06:10:00,206.25781482584097,218.25781482584097
AUCTIONUSDT,172.51635930993547,3.6919663728619683,8,-1,2026-02-10 06:45:00,2026-02-10 07:25:00,152.51635930993547,164.51635930993547
AUCTIONUSDT,-129.5006376925345,3.83175163291665,24,-1,2026-02-13 05:15:00,2026-02-13 07:15:00,-149.5006376925345,-137.5006376925345
ATOMUSDT,5829.583802024745,4.66535966368237,11,1,2025-10-10 21:15:00,2025-10-10 22:10:00,5809.583802024745,5821.583802024745
AVAXUSDT,-198.68212862264255,4.111616911674616,24,-1,2025-07-22 20:00:00,2025-07-22 22:00:00,-218.68212862264255,-206.68212862264255
AVAXUSDT,43.66591361230077,3.71197158653779,3,1,2025-09-17 17:55:00,2025-09-17 18:10:00,23.66591361230077,35.66591361230077
AVAXUSDT,-1736.7114953570294,4.137484305611192,23,1,2025-10-10 20:55:00,2025-10-10 22:50:00,-1756.7114953570294,-1744.7114953570294
AVAXUSDT,-101.88249896566192,6.340883647181009,1,-1,2025-10-29 18:35:00,2025-10-29 18:40:00,-121.88249896566192,-109.88249896566192
AVAXUSDT,57.40217587305585,4.571467759813041,14,1,2025-11-03 15:25:00,2025-11-03 16:35:00,37.40217587305585,49.40217587305585
AVAXUSDT,132.20923548572517,5.249970220994069,2,1,2025-11-21 07:30:00,2025-11-21 07:40:00,112.20923548572517,124.20923548572517
BARDUSDT,-116.68567290179399,5.228217996518578,12,1,2025-10-01 13:15:00,2025-10-01 14:15:00,-136.685672901794,-124.68567290179399
BARDUSDT,-4726.9576838800895,5.468899091240542,4,1,2025-10-10 20:55:00,2025-10-10 21:15:00,-4746.9576838800895,-4734.9576838800895
BARDUSDT,5693.473055311884,7.03377468964504,24,1,2025-10-10 21:25:00,2025-10-10 23:25:00,5673.473055311884,5685.473055311884
BARDUSDT,390.62698877377125,4.084313413427679,3,-1,2025-11-08 13:15:00,2025-11-08 13:30:00,370.62698877377125,382.62698877377125
BARDUSDT,43.42940653371264,4.009018896674664,2,1,2025-11-20 19:30:00,2025-11-20 19:40:00,23.429406533712637,35.42940653371264
BARDUSDT,9.798334977970669,4.258856448195001,24,1,2025-11-23 16:40:00,2025-11-23 18:40:00,-10.201665022029331,1.7983349779706685
BARDUSDT,1318.7967949559954,6.244604296749668,7,-1,2026-01-14 17:40:00,2026-01-14 18:15:00,1298.7967949559954,1310.7967949559954
BARDUSDT,-87.5930676343617,5.028127923267702,24,-1,2026-01-15 03:40:00,2026-01-15 05:40:00,-107.5930676343617,-95.5930676343617
BARDUSDT,-152.33881163084772,3.857186771344083,24,-1,2026-01-22 16:05:00,2026-01-22 18:05:00,-172.33881163084772,-160.33881163084772
BARDUSDT,-155.94842893538186,3.502698475172831,7,1,2026-01-31 18:20:00,2026-01-31 18:55:00,-175.94842893538186,-163.94842893538186
BARDUSDT,-81.26410835214371,3.6680152218194633,20,-1,2026-02-25 18:45:00,2026-02-25 20:25:00,-101.26410835214371,-89.26410835214371
BARDUSDT,-189.74848774275577,3.8458266721163894,11,-1,2026-02-25 21:25:00,2026-02-25 22:20:00,-209.74848774275577,-197.74848774275577
BIRBUSDT,-1486.184477854533,9.885860153861206,24,-1,2026-02-03 07:00:00,2026-02-03 09:00:00,-1506.184477854533,-1494.184477854533
BIRBUSDT,-2325.997164169904,4.245097360638887,24,-1,2026-02-06 12:35:00,2026-02-06 14:35:00,-2345.997164169904,-2333.997164169904
BIRBUSDT,468.2080924855492,4.53121787208443,11,-1,2026-02-10 00:40:00,2026-02-10 01:35:00,448.2080924855492,460.2080924855492
BIRBUSDT,322.4470068356022,4.291138455492912,24,-1,2026-02-15 08:10:00,2026-02-15 10:10:00,302.4470068356022,314.4470068356022
BIRBUSDT,527.986374545174,4.198642844185863,24,-1,2026-02-20 01:40:00,2026-02-20 03:40:00,507.98637454517404,519.986374545174
AXSUSDT,5067.064083457526,7.197075482097822,18,1,2025-10-10 21:15:00,2025-10-10 22:45:00,5047.064083457526,5059.064083457526
AXSUSDT,229.37751553280484,4.594633104140708,24,-1,2026-01-14 05:45:00,2026-01-14 07:45:00,209.37751553280484,221.37751553280484
AXSUSDT,169.30567130137408,3.6735857046858786,13,-1,2026-01-16 04:55:00,2026-01-16 06:00:00,149.30567130137408,161.30567130137408
AXSUSDT,362.61454753722666,3.641228293364768,24,-1,2026-01-17 00:50:00,2026-01-17 02:50:00,342.61454753722666,354.61454753722666
AXSUSDT,-76.11998676174237,3.5421978465946857,24,-1,2026-01-17 09:15:00,2026-01-17 11:15:00,-96.11998676174237,-84.11998676174237
AXSUSDT,-138.61122217779354,4.662400343716834,24,-1,2026-01-26 07:00:00,2026-01-26 09:00:00,-158.61122217779354,-146.61122217779354
AXSUSDT,309.6014038606176,3.7832255207682413,24,-1,2026-02-05 07:15:00,2026-02-05 09:15:00,289.6014038606176,301.6014038606176
AXSUSDT,-1411.3590724813396,3.5871148685910286,24,-1,2026-02-09 01:30:00,2026-02-09 03:30:00,-1431.3590724813396,-1419.3590724813396
AXSUSDT,362.1919584954614,3.894321788163653,24,-1,2026-02-09 03:35:00,2026-02-09 05:35:00,342.1919584954614,354.1919584954614
AXSUSDT,-26.41706346617978,3.989454043047906,24,-1,2026-02-10 00:15:00,2026-02-10 02:15:00,-46.41706346617978,-34.41706346617978
AXSUSDT,-12.092710782667382,5.31644686481194,22,-1,2026-02-14 00:05:00,2026-02-14 01:55:00,-32.09271078266738,-20.092710782667382
AXSUSDT,-53.69322304455082,4.339896847501493,24,-1,2026-02-17 00:10:00,2026-02-17 02:10:00,-73.69322304455082,-61.69322304455082
AXSUSDT,-263.6760220823842,3.593561120493086,24,-1,2026-02-20 00:00:00,2026-02-20 02:00:00,-283.6760220823842,-271.6760220823842
AXSUSDT,-52.762605432317145,3.9159802258345064,11,-1,2026-02-25 14:10:00,2026-02-25 15:05:00,-72.76260543231714,-60.762605432317145
