feature,target,is_binary,full_r,mean_r,std_r,sign_pct,snr,max_wrong_streak,regime_high_r,regime_low_r,regime_consistent,n_windows,tier2_pass
intracandle_reversal,tgt_profitable_long_5,True,-0.008676840067719294,0.0004638943618686109,0.02752901525994407,0.4,0.01685110627780419,6,-0.005662256602645965,-0.009271227546506,True,10,False
ofi_second_half,tgt_profitable_long_5,True,0.009919772473971467,0.010692561110952386,0.014042862107856633,0.8,0.7614232076643523,2,0.007943095234142827,0.014331592132615478,True,10,True
ofi_shift,tgt_profitable_long_5,True,0.00680890921980748,-0.0013667243184825317,0.02439211894485814,0.4,0.05603138954726347,5,0.014802211118673303,-0.0003464634081339346,False,10,False
volume_entropy,tgt_profitable_long_5,True,0.012360757079229345,0.02398489861519377,0.029035202466483244,0.8,0.8260627299871841,2,0.02055576766653955,0.02096769894994943,True,10,True
side_sequence_entropy,tgt_profitable_long_5,True,0.021847103107289434,0.03353184981661587,0.033526391686755,0.8,1.000162800993076,1,0.024732325160604862,0.025045306753371355,True,10,True
price_tick_entropy,tgt_profitable_long_5,True,0.0147011767756563,0.01992677359957038,0.013381070869597333,1.0,1.4891762993980782,0,0.027225643664613774,0.009817573690101833,True,10,True
vpin,tgt_profitable_long_5,True,-0.033431183266664055,-0.03120349500591755,0.024579624939348912,1.0,1.2694862140050251,0,-0.04670407197755683,-0.021840520228132765,True,10,True
effective_spread_bps,tgt_profitable_long_5,True,0.006030154512580155,-0.010911547024912972,0.03552057520289554,0.5,0.3071894799728213,5,0.006721335967198372,-0.00606310964234319,False,10,False
price_impact_asymmetry,tgt_profitable_long_5,True,-0.007654153122955976,-0.015038066616214712,0.017923455232965835,0.8,0.8390160502399028,2,-0.004201457479125537,-0.012892436437290045,True,10,True
temporal_clustering,tgt_profitable_long_5,True,-0.006159808444626547,-0.024387748314294216,0.01950191446690462,0.8,1.2505309853389528,1,-0.011153533307880048,-0.021707265071158277,True,10,True
volume_autocorr,tgt_profitable_long_5,True,0.016889502436413517,0.025929154444866508,0.020960056964335106,0.9,1.2370746171628562,1,0.038244717053169786,0.006223015830712608,True,10,True
volume_acceleration,tgt_profitable_long_5,True,-0.01037023677633786,7.03996795337336e-05,0.01740154779989218,0.6,0.004045598721636118,4,-0.019685928188443058,2.3319652470599195e-05,False,10,False
ofi_acceleration,tgt_profitable_long_5,True,0.00680890921980748,-0.0013667243184825317,0.02439211894485814,0.4,0.05603138954726347,5,0.014802211118673303,-0.0003464634081339346,False,10,False
price_acceleration,tgt_profitable_long_5,True,0.007650828663159914,-0.0013116076153269541,0.030451171816515972,0.4,0.043072484147081994,3,0.007494895503062704,0.010447204306806679,True,10,False
