feature,cluster,n_targets,mean_avg_r,mean_avg_sign,mean_avg_snr,composite
volume_skewness,98,7,0.030572058794782173,0.85,1.050399435441388,0.05403688771166616
hilbert_std_freq,97,4,0.041880851761378575,0.7875000000000001,1.0356144376066942,0.053081146620963686
first_half_return_z,52,4,0.03764928900394805,0.8625,1.5405291706992617,0.052262491548010215
busiest_vol_quartile,157,3,0.04366288691156605,0.85,0.9983284019473007,0.05145017182836156
support_touches_20,33,2,0.060063033787378074,0.775,0.829591762587285,0.05113913993546361
hour_sin,147,4,0.03518237895940131,0.8999999999999999,1.4702848102605104,0.05096146909219582
dist_to_pivot_bps_z,54,5,0.0342419008230498,0.82,0.9900703781619546,0.05030966503613527
close_vs_prev_fair_value_bps_z,54,5,0.03502717973517773,0.8,0.9435654994476886,0.05020822477668619
gap_abs_bps,5,3,0.03867373420965647,0.9333333333333332,2.465115370366646,0.050038967681076414
session_us,148,5,0.03026611516924636,0.9200000000000002,1.833715064087393,0.049891230575144524
failed_breakout_down_10,25,3,0.04222345474160335,0.85,1.2792359298780236,0.04975401663299279
trade_size_p75_z,114,7,0.02849182489541505,0.835714285714286,1.044804456528491,0.049513634724556256
trade_size_iqr_z,114,7,0.028223091839086778,0.835714285714286,1.0335993881105874,0.04904662531261814
return_z,54,4,0.0363438672460803,0.8375,1.0697025547716092,0.0489880531828876
vol_price_feedback_z,104,6,0.030806340008750915,0.8166666666666668,0.8614608775732883,0.04895620190392635
dist_to_s1_bps,54,2,0.04816425641949205,0.925,1.199376946821878,0.04894530567873967
drift_from_open_bps_z,54,4,0.03624217646462354,0.8375,1.063709753264656,0.04885098374620705
vol_asymmetry,59,3,0.03985108373416113,0.8833333333333334,1.3488090053627102,0.048800043854246015
ew_impulse_detected,176,3,0.038324351900945526,0.9166666666666666,1.2700895038837805,0.04870143018936721
turbulence,12,4,0.03277435530544554,0.9125000000000001,1.4421523993076926,0.0481328146105549
low_volume_node_pct,154,3,0.03883197784796045,0.8833333333333333,1.083228510256667,0.047552087530888056
volume_q1_pct,157,4,0.03730178468607366,0.7874999999999999,1.008208090536321,0.047277488849236285
volume_pct_q1,157,4,0.03730178468607366,0.7874999999999999,1.008208090536321,0.047277488849236285
cvd_max,61,7,0.028767333403438466,0.7857142857142857,0.8682658704542291,0.047001419239078794
volume_autocorr,99,4,0.03318981471677336,0.875,1.1922053684017095,0.04673982784785851
close_vs_prev_poc_bps_z,54,5,0.033794740463357995,0.7700000000000001,0.9046544132226003,0.046625075601201174
atr_20,100,6,0.029297364380313756,0.8166666666666668,0.8121557589061362,0.046558198262049745
