test_day,train_start_day,train_end_day,variant,events,execution_pair_net_15m_bps,delayed_pair_net_15m_bps,execution_pair_win_15m,execution_extra_cost_bps,entry_decay_bps
2025-10-17,2025-09-17,2025-10-16,active_exec_state_top_quantile,12.0,-14.596197935698354,-11.541957982425936,0.08333333333333333,3.054239953272415,21.096162704946906
2025-10-17,2025-09-17,2025-10-16,active_exec_model_top_quantile,12.0,-14.685108826269511,-13.125789674059652,0.08333333333333333,1.559319152209859,20.435149926036715
2025-10-18,2025-09-18,2025-10-17,active_exec_baseline,12.0,-14.116617191404133,-10.975732070573391,0.16666666666666666,3.140885120830743,19.38842145659795
2025-10-18,2025-09-18,2025-10-17,active_exec_state_top_quantile,12.0,-11.535034008015245,-8.36176573563834,0.08333333333333333,3.173268272376903,11.71634210542736
2025-10-18,2025-09-18,2025-10-17,active_exec_model_top_quantile,12.0,-8.451639348574032,-6.216416595507954,0.08333333333333333,2.2352227530660786,9.464345313984582
2025-10-19,2025-09-19,2025-10-18,active_exec_baseline,12.0,-4.47351500833459,-1.3668307706118494,0.4166666666666667,3.1066842377227393,13.371085187434408
2025-10-19,2025-09-19,2025-10-18,active_exec_state_top_quantile,12.0,-10.066568796423285,-7.17560728717412,0.08333333333333333,2.890961509249165,15.1984706058772
2025-10-19,2025-09-19,2025-10-18,active_exec_model_top_quantile,12.0,-6.535186584698425,-4.773965392423782,0.25,1.7612211922746435,16.766009597256605
2025-10-20,2025-09-20,2025-10-19,active_exec_baseline,12.0,-16.218975680607674,-14.408329574559836,0.08333333333333333,1.810646106047841,19.01663408242364
2025-10-20,2025-09-20,2025-10-19,active_exec_state_top_quantile,12.0,-4.35484260037748,-2.2341312613230024,0.3333333333333333,2.1207113390544774,14.551999829324757
2025-10-20,2025-09-20,2025-10-19,active_exec_model_top_quantile,12.0,-11.12266254586108,-9.002051719922736,0.0,2.120610825938343,21.63402114774421
2025-10-21,2025-09-21,2025-10-20,active_exec_baseline,12.0,-16.241925373513244,-14.183988176338046,0.16666666666666666,2.057937197175196,17.402614677033316
2025-10-21,2025-09-21,2025-10-20,active_exec_state_top_quantile,12.0,-12.074320741845867,-9.595607859384748,0.16666666666666666,2.4787128824611226,22.091123159730017
2025-10-21,2025-09-21,2025-10-20,active_exec_model_top_quantile,12.0,-0.7955467473389923,0.7898815993625593,0.3333333333333333,1.5854283467015515,5.724980509663747
2025-10-22,2025-09-22,2025-10-21,active_exec_baseline,12.0,-13.876018918230884,-11.867742310489549,0.16666666666666666,2.008276607741333,13.599236384462996
2025-10-22,2025-09-22,2025-10-21,active_exec_state_top_quantile,12.0,-11.82863788353663,-9.578975759499075,0.16666666666666666,2.2496621240375534,17.62746799917586
2025-10-22,2025-09-22,2025-10-21,active_exec_model_top_quantile,12.0,-17.53904477927487,-16.069537697840875,0.08333333333333333,1.4695070814339928,22.516619753160295
2025-10-23,2025-09-23,2025-10-22,active_exec_baseline,12.0,-3.316039542076883,-1.4689477625547145,0.5,1.8470917795221677,17.84514239112985
2025-10-23,2025-09-23,2025-10-22,active_exec_state_top_quantile,12.0,-9.776511125852144,-4.909730733522884,0.16666666666666666,4.86678039232926,12.761445629880427
2025-10-23,2025-09-23,2025-10-22,active_exec_model_top_quantile,12.0,-5.945503412717522,-4.583516564110649,0.16666666666666666,1.3619868486068727,14.693056300658832
2025-10-24,2025-09-24,2025-10-23,active_exec_baseline,12.0,-12.415145617385527,-10.101955814233595,0.16666666666666666,2.313189803151932,18.865551748507013
2025-10-24,2025-09-24,2025-10-23,active_exec_state_top_quantile,12.0,-10.959862325872905,-6.4455285890228025,0.0,4.514333736850102,14.204501320130293
2025-10-24,2025-09-24,2025-10-23,active_exec_model_top_quantile,12.0,-8.5967429906767,-7.034952332062723,0.16666666666666666,1.5617906586139785,9.261799481233382
2025-10-25,2025-09-25,2025-10-24,active_exec_baseline,12.0,-7.7988382729938825,-4.93012949417444,0.25,2.868708778819441,15.249633418248925
2025-10-25,2025-09-25,2025-10-24,active_exec_state_top_quantile,12.0,-3.4142017951672616,-0.8411272834453497,0.25,2.5730745117219116,8.378822488829448
2025-10-25,2025-09-25,2025-10-24,active_exec_model_top_quantile,12.0,-7.103514693403594,-5.513678130338458,0.3333333333333333,1.589836563065135,11.11505954170866
2025-10-26,2025-09-26,2025-10-25,active_exec_baseline,12.0,-12.535325384961768,-9.728136109891421,0.08333333333333333,2.8071892750703484,19.338095551174423
2025-10-26,2025-09-26,2025-10-25,active_exec_state_top_quantile,12.0,-10.010501424347913,-7.196537718628154,0.08333333333333333,2.8139637057197593,17.596292328024933
2025-10-26,2025-09-26,2025-10-25,active_exec_model_top_quantile,12.0,-9.258540610527913,-7.775640352451347,0.16666666666666666,1.4829002580765651,17.143265227499892
2025-10-27,2025-09-27,2025-10-26,active_exec_baseline,12.0,-5.348664912514102,-3.0592042910074704,0.25,2.28946062150663,15.159799923598987
2025-10-27,2025-09-27,2025-10-26,active_exec_state_top_quantile,12.0,-4.629440202052303,-1.2686042511513949,0.3333333333333333,3.3608359509009076,8.54396488798435
2025-10-27,2025-09-27,2025-10-26,active_exec_model_top_quantile,12.0,-10.080694300274471,-8.504467813457106,0.3333333333333333,1.5762264868173659,15.116022106903086
2025-10-28,2025-09-28,2025-10-27,active_exec_baseline,12.0,-4.757695684638416,-2.602182704682239,0.3333333333333333,2.1555129799561774,17.307510889478795
2025-10-28,2025-09-28,2025-10-27,active_exec_state_top_quantile,12.0,-4.792426402350416,-2.953106424636912,0.4166666666666667,1.8393199777135043,16.96582984062204
2025-10-28,2025-09-28,2025-10-27,active_exec_model_top_quantile,12.0,-5.582727877152045,-3.9832298013341165,0.25,1.5994980758179296,16.84195418780408
2025-10-29,2025-09-29,2025-10-28,active_exec_baseline,12.0,-4.58051278285642,-2.600414116746416,0.16666666666666666,1.9800986661100037,19.172399385452007
2025-10-29,2025-09-29,2025-10-28,active_exec_state_top_quantile,12.0,-7.713349906793496,-5.757411447952454,0.16666666666666666,1.9559384588410411,21.97737075402273
2025-10-29,2025-09-29,2025-10-28,active_exec_model_top_quantile,12.0,-7.527367171934041,-5.8920415897391365,0.3333333333333333,1.6353255821949046,16.116994639546004
2025-10-30,2025-09-30,2025-10-29,active_exec_baseline,12.0,-7.259473649513757,-4.884070226557117,0.25,2.3754034229566394,18.799932996697116
2025-10-30,2025-09-30,2025-10-29,active_exec_state_top_quantile,12.0,-7.8158371245174605,-5.165605715019054,0.25,2.6502314094984056,17.038165077970515
2025-10-30,2025-09-30,2025-10-29,active_exec_model_top_quantile,12.0,-7.505145661441719,-6.0751207504334195,0.25,1.4300249110082985,19.922092179757254
2025-10-31,2025-10-01,2025-10-30,active_exec_baseline,12.0,-21.14796507690569,-16.791430858826793,0.16666666666666666,4.356534218078894,21.85217719723779
2025-10-31,2025-10-01,2025-10-30,active_exec_state_top_quantile,12.0,-13.829807484926604,-11.222239349203738,0.08333333333333333,2.607568135722866,19.174931179781474
2025-10-31,2025-10-01,2025-10-30,active_exec_model_top_quantile,12.0,-15.839189839301207,-14.075184723959572,0.25,1.7640051153416378,20.902707833214503
2025-11-01,2025-10-02,2025-10-31,active_exec_baseline,12.0,-11.120753584127051,-6.993021226335412,0.16666666666666666,4.127732357791639,16.319365892469204
2025-11-01,2025-10-02,2025-10-31,active_exec_state_top_quantile,12.0,-15.566507030555906,-11.07523421876362,0.0,4.491272811792286,18.704272411116754
2025-11-01,2025-10-02,2025-10-31,active_exec_model_top_quantile,12.0,-13.03568625567065,-10.738769210529625,0.16666666666666666,2.2969170451410252,22.256387715840578
2025-11-02,2025-10-03,2025-11-01,active_exec_baseline,12.0,-23.177619973628776,-20.292305690145188,0.08333333333333333,2.885314283483593,19.848028465288362
2025-11-02,2025-10-03,2025-11-01,active_exec_state_top_quantile,12.0,-11.96422462827428,-9.346495560652729,0.08333333333333333,2.61772906762155,23.569805848423595
2025-11-02,2025-10-03,2025-11-01,active_exec_model_top_quantile,12.0,-13.0701212474151,-11.524636590679641,0.25,1.5454846567354563,15.151559390441106
2025-11-03,2025-10-04,2025-11-02,active_exec_baseline,12.0,-7.36881558522679,-5.294745150657284,0.3333333333333333,2.074070434569506,14.034619485574124
2025-11-03,2025-10-04,2025-11-02,active_exec_state_top_quantile,12.0,-7.716087669652862,-5.28109411249205,0.3333333333333333,2.4349935571608126,16.003172207835483
2025-11-03,2025-10-04,2025-11-02,active_exec_model_top_quantile,12.0,-0.16702952775862964,1.0262918211778123,0.3333333333333333,1.1933213489364418,6.862195101408157
2025-11-04,2025-10-05,2025-11-03,active_exec_baseline,12.0,-13.574209145664698,-9.865014684209187,0.08333333333333333,3.7091944614555126,21.86271229177426
2025-11-04,2025-10-05,2025-11-03,active_exec_state_top_quantile,12.0,-12.25109230978235,-8.90876972939663,0.08333333333333333,3.342322580385719,11.644576242476704
2025-11-04,2025-10-05,2025-11-03,active_exec_model_top_quantile,12.0,-9.05036905762507,-7.062905888392861,0.4166666666666667,1.987463169232212,17.11987064401186
2025-11-05,2025-10-06,2025-11-04,active_exec_baseline,12.0,-27.53672392348405,-23.878346773149826,0.08333333333333333,3.6583771503342253,25.82323728909652
2025-11-05,2025-10-06,2025-11-04,active_exec_state_top_quantile,12.0,-22.855876819324276,-18.982691779773216,0.0,3.873185039551061,28.188056855775745
2025-11-05,2025-10-06,2025-11-04,active_exec_model_top_quantile,12.0,-17.69307346479341,-16.034968462269827,0.08333333333333333,1.6581050025235784,24.009049279602177
2025-11-06,2025-10-07,2025-11-05,active_exec_baseline,12.0,-12.79066905677592,-9.254073850085563,0.25,3.5365952066903628,19.820516370965546
2025-11-06,2025-10-07,2025-11-05,active_exec_state_top_quantile,12.0,-15.064008771877191,-11.409663966078648,0.25,3.6543448057985413,22.10937432952309
2025-11-06,2025-10-07,2025-11-05,active_exec_model_top_quantile,12.0,-4.375926205791041,-2.596405221827981,0.5833333333333334,1.7795209839630608,16.99996030875108
2025-11-07,2025-10-08,2025-11-06,active_exec_baseline,12.0,-5.811327078355936,-3.7958642394098554,0.4166666666666667,2.0154628389460796,14.652792051441102
2025-11-07,2025-10-08,2025-11-06,active_exec_state_top_quantile,12.0,-15.700325136322114,-14.086029984254855,0.16666666666666666,1.6142951520672575,18.109864866704687
2025-11-07,2025-10-08,2025-11-06,active_exec_model_top_quantile,12.0,-14.111348212519692,-12.833364515388348,0.08333333333333333,1.2779836971313414,15.017159268337354
2025-11-08,2025-10-09,2025-11-07,active_exec_baseline,12.0,-13.363925792948024,-11.623031159616467,0.16666666666666666,1.7408946333315558,14.080470618759998
2025-11-08,2025-10-09,2025-11-07,active_exec_state_top_quantile,12.0,-5.821337807965372,-4.083997974844111,0.4166666666666667,1.737339833121261,11.382340381940656
2025-11-08,2025-10-09,2025-11-07,active_exec_model_top_quantile,12.0,-10.090739501087283,-8.416792949613683,0.25,1.6739465514736003,13.182140652711801
2025-11-09,2025-10-10,2025-11-08,active_exec_baseline,12.0,-12.553266963588575,-10.957918541602695,0.16666666666666666,1.5953484219858798,17.983953853395924
2025-11-09,2025-10-10,2025-11-08,active_exec_state_top_quantile,12.0,-8.365111389269389,-6.9959820237846655,0.3333333333333333,1.3691293654847243,20.24186954683704
2025-11-09,2025-10-10,2025-11-08,active_exec_model_top_quantile,12.0,-7.774021087433177,-6.548645682447944,0.16666666666666666,1.2253754049852323,16.22188775086556
2025-11-10,2025-10-11,2025-11-09,active_exec_baseline,12.0,-16.41552542840266,-9.446582309679311,0.0,6.968943118723348,18.212255304811684
2025-11-10,2025-10-11,2025-11-09,active_exec_state_top_quantile,12.0,-10.781820448187881,-7.612905249824305,0.0,3.1689151983635777,16.527818985159854
2025-11-10,2025-10-11,2025-11-09,active_exec_model_top_quantile,12.0,-8.142978036146777,-6.671941681130659,0.16666666666666666,1.4710363550161185,17.663522296771834
2025-11-11,2025-10-12,2025-11-10,active_exec_baseline,12.0,-10.106687115599378,-5.455230304199599,0.3333333333333333,4.651456811399779,14.27612879530536
2025-11-11,2025-10-12,2025-11-10,active_exec_state_top_quantile,12.0,-12.743925958022047,-7.638276710259935,0.08333333333333333,5.105649247762108,12.75407050661
2025-11-11,2025-10-12,2025-11-10,active_exec_model_top_quantile,12.0,-7.919195486097643,-6.5125749756240126,0.3333333333333333,1.4066205104736316,14.131053706569382
2025-11-12,2025-10-13,2025-11-11,active_exec_baseline,12.0,-10.838147753648345,-6.631493738579974,0.25,4.20665401506837,18.515409996443797
2025-11-12,2025-10-13,2025-11-11,active_exec_state_top_quantile,12.0,-12.516049950191514,-8.848351079658082,0.08333333333333333,3.6676988705334295,15.302786939400773
2025-11-12,2025-10-13,2025-11-11,active_exec_model_top_quantile,12.0,-9.728064817235838,-8.10261230569399,0.3333333333333333,1.6254525115418466,19.669547252418504
2025-11-13,2025-10-14,2025-11-12,active_exec_baseline,12.0,-15.728830021924935,-11.64937931319272,0.08333333333333333,4.079450708732215,23.663125906580873
2025-11-13,2025-10-14,2025-11-12,active_exec_state_top_quantile,12.0,-21.288515547648476,-14.536737385101725,0.08333333333333333,6.751778162546752,22.749136948280736
2025-11-13,2025-10-14,2025-11-12,active_exec_model_top_quantile,12.0,-14.626838217197866,-13.101545832317349,0.25,1.525292384880518,19.12522014259584
2025-11-14,2025-10-15,2025-11-13,active_exec_baseline,12.0,-9.581223576492155,-6.300755071562925,0.16666666666666666,3.28046850492923,11.781521902531807
2025-11-14,2025-10-15,2025-11-13,active_exec_state_top_quantile,12.0,-3.2350809401070824,-1.3213923616184824,0.25,1.9136885784885997,7.149649878512207
2025-11-14,2025-10-15,2025-11-13,active_exec_model_top_quantile,12.0,-4.835194990961068,-3.016192403677891,0.3333333333333333,1.819002587283179,10.830850849285754
2025-11-15,2025-10-16,2025-11-14,active_exec_baseline,12.0,-1.3207999595612612,1.7940075461934908,0.4166666666666667,3.1148075057547513,11.31350218854845
