symbol,day,month,entry_ts_ms,exit_ts_ms,score,gross_pnl_bps,net_pnl_bps,alloc_dollars,pnl_dollars
SEIUSDT,2026-02-06,2026-02,1770394080000,1770394140000,17.992777,11.461491,0.985991,25220.32,2.49
CRVUSDT,2026-02-07,2026-02,1770424980000,1770425040000,30.110092,59.062914,46.483910,25220.94,117.24
GALAUSDT,2026-02-07,2026-02,1770426420000,1770426480000,11.905155,25.815579,15.690506,25250.25,39.62
CRVUSDT,2026-02-07,2026-02,1770427320000,1770427380000,14.542621,27.501833,17.091504,25260.15,43.17
CRVUSDT,2026-02-07,2026-02,1770436860000,1770436920000,11.721575,26.948243,15.234929,25270.94,38.50
GALAUSDT,2026-02-07,2026-02,1770441120000,1770441180000,17.560857,30.224465,19.414920,25280.57,49.08
GALAUSDT,2026-02-07,2026-02,1770486840000,1770486900000,6.566943,16.397276,6.155903,25292.84,15.57
CRVUSDT,2026-02-08,2026-02,1770514680000,1770514740000,8.482366,3.895591,-5.914471,25296.73,-14.96
GALAUSDT,2026-02-08,2026-02,1770524340000,1770524400000,6.899530,43.071363,32.787097,25292.99,82.93
CRVUSDT,2026-02-08,2026-02,1770531360000,1770531420000,14.374893,35.332607,24.138583,25313.72,61.10
CRVUSDT,2026-02-08,2026-02,1770531540000,1770531600000,16.064541,3.916935,-7.277089,25329.00,-18.43
GALAUSDT,2026-02-08,2026-02,1770536040000,1770536100000,13.527249,14.433476,3.779457,25324.39,9.57
GALAUSDT,2026-02-08,2026-02,1770539220000,1770539280000,13.421152,28.637365,18.357614,25326.78,46.49
CRVUSDT,2026-02-09,2026-02,1770596340000,1770596400000,17.962348,23.831499,10.625039,25338.41,26.92
CRVUSDT,2026-02-09,2026-02,1770601260000,1770601320000,12.433241,35.842408,25.009810,25345.14,63.39
CRVUSDT,2026-02-09,2026-02,1770602040000,1770602100000,20.453444,23.834679,11.616425,25360.99,29.46
GALAUSDT,2026-02-09,2026-02,1770613620000,1770613680000,16.270802,12.080203,1.775925,25368.35,4.51
GALAUSDT,2026-02-09,2026-02,1770618120000,1770618180000,17.726994,9.713409,-1.455056,25369.48,-3.69
GALAUSDT,2026-02-09,2026-02,1770624900000,1770624960000,15.251488,12.186179,1.618838,25368.55,4.11
GALAUSDT,2026-02-10,2026-02,1770685440000,1770685500000,17.133271,9.708726,-0.726035,25369.58,-1.84
GALAUSDT,2026-02-10,2026-02,1770686460000,1770686520000,7.742591,-4.835572,-14.902696,25369.12,-37.81
GALAUSDT,2026-02-10,2026-02,1770686520000,1770686580000,7.898208,2.417200,-8.254283,25359.67,-20.93
SEIUSDT,2026-02-10,2026-02,1770706380000,1770706440000,17.030560,17.901217,7.860432,25354.44,19.93
CRVUSDT,2026-02-10,2026-02,1770708240000,1770708300000,14.114795,44.614876,33.931786,25359.42,86.05
CRVUSDT,2026-02-10,2026-02,1770709260000,1770709320000,10.962402,40.535063,29.447609,25380.93,74.74
CRVUSDT,2026-02-10,2026-02,1770711780000,1770711840000,21.453261,16.174616,5.501353,25399.62,13.97
CRVUSDT,2026-02-11,2026-02,1770770640000,1770770700000,19.077591,12.749379,-1.473861,25403.11,-3.74
CRVUSDT,2026-02-11,2026-02,1770770880000,1770770940000,37.895276,-0.000000,-12.523504,25402.17,-31.81
CRVUSDT,2026-02-11,2026-02,1770773100000,1770773160000,7.355819,17.021212,5.576188,25394.22,14.16
GALAUSDT,2026-02-11,2026-02,1770773160000,1770773220000,7.452774,5.037776,-4.850996,25397.76,-12.32
GALAUSDT,2026-02-11,2026-02,1770784980000,1770785040000,6.468837,7.694231,-2.475008,25394.68,-6.29
GALAUSDT,2026-02-11,2026-02,1770785100000,1770785160000,11.151234,-10.188447,-20.353373,25393.11,-51.68
SEIUSDT,2026-02-11,2026-02,1770790560000,1770790620000,18.617359,7.119379,-3.118672,25380.19,-7.92
SEIUSDT,2026-02-11,2026-02,1770828960000,1770829020000,18.989719,4.275325,-5.543699,25378.21,-14.07
CRVUSDT,2026-02-12,2026-02,1770857160000,1770857220000,9.052512,8.539655,-2.919038,25374.69,-7.41
CRVUSDT,2026-02-12,2026-02,1770873780000,1770873840000,8.518860,42.426814,31.206937,25372.84,79.18
CRVUSDT,2026-02-12,2026-02,1770883680000,1770883740000,6.966820,-0.000000,-10.121621,25392.63,-25.70
GALAUSDT,2026-02-12,2026-02,1770890820000,1770890880000,12.110036,7.464535,-2.403836,25386.21,-6.10
GALAUSDT,2026-02-12,2026-02,1770894000000,1770894060000,12.773345,22.172949,11.582774,25384.68,29.40
GALAUSDT,2026-02-12,2026-02,1770903720000,1770903780000,23.430993,7.509250,-2.985699,25392.03,-7.58
SEIUSDT,2026-02-12,2026-02,1770929400000,1770929460000,48.263614,-1.367424,-11.196189,25390.14,-28.43
SEIUSDT,2026-02-12,2026-02,1770929460000,1770929520000,40.179546,8.243846,-1.717911,25383.03,-4.36
CRVUSDT,2026-02-13,2026-02,1770943020000,1770943080000,23.430128,12.610143,-0.489064,25381.94,-1.24
CRVUSDT,2026-02-13,2026-02,1770943320000,1770943380000,10.699352,42.247571,31.040241,25381.63,78.79
GALAUSDT,2026-02-13,2026-02,1770960240000,1770960300000,10.415736,-2.573993,-13.145973,25401.33,-33.39
GALAUSDT,2026-02-13,2026-02,1770960300000,1770960360000,8.659992,28.367132,17.925513,25392.98,45.52
GALAUSDT,2026-02-13,2026-02,1770960600000,1770960660000,6.731396,7.714020,-3.373962,25404.36,-8.57
CRVUSDT,2026-02-13,2026-02,1770976020000,1770976080000,14.655305,-16.515186,-26.422187,25402.22,-67.12
CRVUSDT,2026-02-14,2026-02,1771029840000,1771029900000,9.764288,27.700831,16.483511,25385.44,41.84
CRVUSDT,2026-02-14,2026-02,1771046700000,1771046760000,14.294537,43.364514,31.962580,25395.90,81.17
GALAUSDT,2026-02-14,2026-02,1771055760000,1771055820000,19.540958,36.234815,26.172141,25416.19,66.52
CRVUSDT,2026-02-14,2026-02,1771057080000,1771057140000,11.707892,7.880202,-2.538957,25432.82,-6.46
GALAUSDT,2026-02-14,2026-02,1771068420000,1771068480000,10.241551,14.225856,2.776721,25431.21,7.06
GALAUSDT,2026-02-14,2026-02,1771104480000,1771104540000,14.780268,32.520332,22.180226,25432.97,56.41
CRVUSDT,2026-02-15,2026-02,1771129620000,1771129680000,10.348591,41.267352,30.579735,25447.07,77.82
CRVUSDT,2026-02-15,2026-02,1771134060000,1771134120000,13.665222,-0.000000,-11.995738,25466.53,-30.55
CRVUSDT,2026-02-15,2026-02,1771134360000,1771134420000,21.273615,26.168062,13.426625,25458.89,34.18
GALAUSDT,2026-02-15,2026-02,1771134780000,1771134840000,13.653343,6.894956,-3.540724,25467.44,-9.02
GALAUSDT,2026-02-15,2026-02,1771138500000,1771138560000,19.870596,6.923595,-3.521014,25465.18,-8.97
GALAUSDT,2026-02-15,2026-02,1771143960000,1771144020000,7.776214,13.818497,3.379318,25462.94,8.60
SEIUSDT,2026-02-15,2026-02,1771175880000,1771175940000,29.247531,16.040994,6.253874,25465.09,15.93
CRVUSDT,2026-02-16,2026-02,1771201200000,1771201260000,17.913466,3.966611,-8.862444,25469.07,-22.57
GALAUSDT,2026-02-16,2026-02,1771204200000,1771204260000,12.748786,-2.483799,-12.930170,25463.43,-32.92
GALAUSDT,2026-02-16,2026-02,1771204260000,1771204320000,19.918437,-4.940332,-15.271469,25455.20,-38.87
CRVUSDT,2026-02-16,2026-02,1771204380000,1771204440000,7.651128,39.824771,26.995716,25445.48,68.69
GALAUSDT,2026-02-16,2026-02,1771209960000,1771210020000,10.810548,12.306151,1.593157,25462.65,4.06
CRVUSDT,2026-02-16,2026-02,1771212420000,1771212480000,15.007376,35.896301,24.655155,25463.67,62.78
CRVUSDT,2026-02-17,2026-02,1771288260000,1771288320000,9.489001,31.311159,20.909282,25479.36,53.28
GALAUSDT,2026-02-17,2026-02,1771290660000,1771290720000,8.872074,7.262152,-2.804914,25492.68,-7.15
CRVUSDT,2026-02-17,2026-02,1771290900000,1771290960000,19.523816,54.898908,42.336873,25490.89,107.92
CRVUSDT,2026-02-17,2026-02,1771302960000,1771303020000,13.236402,3.950989,-6.674308,25517.87,-17.03
GALAUSDT,2026-02-17,2026-02,1771317420000,1771317480000,19.892913,42.057780,30.962256,25513.62,79.00
GALAUSDT,2026-02-17,2026-02,1771317780000,1771317840000,8.846388,7.427537,-2.799480,25533.37,-7.15
GALAUSDT,2026-02-18,2026-02,1771373580000,1771373640000,11.315070,4.940687,-5.907986,25531.58,-15.08
CRVUSDT,2026-02-18,2026-02,1771380960000,1771381020000,11.193257,43.921741,33.476610,25527.81,85.46
GALAUSDT,2026-02-18,2026-02,1771392240000,1771392300000,13.803959,22.187526,12.335114,25549.17,31.52
CRVUSDT,2026-02-18,2026-02,1771399020000,1771399080000,12.678635,3.960361,-7.664625,25557.05,-19.59
GALAUSDT,2026-02-18,2026-02,1771399860000,1771399920000,8.009817,-0.000000,-9.979615,25552.15,-25.50
CRVUSDT,2026-02-18,2026-02,1771403580000,1771403640000,20.355591,31.492953,18.718105,25545.78,47.82
SEIUSDT,2026-02-18,2026-02,1771442820000,1771442880000,16.633732,-0.000000,-9.902494,25557.73,-25.31
CRVUSDT,2026-02-19,2026-02,1771460160000,1771460220000,13.536926,-12.229656,-24.782011,25551.41,-63.32
GALAUSDT,2026-02-19,2026-02,1771461060000,1771461120000,10.155368,12.929915,2.869793,25535.58,7.33
GALAUSDT,2026-02-19,2026-02,1771463220000,1771463280000,7.900231,10.298630,-0.657655,25537.41,-1.68
CRVUSDT,2026-02-19,2026-02,1771464540000,1771464600000,13.034873,-12.189947,-24.114916,25536.99,-61.58
CRVUSDT,2026-02-19,2026-02,1771467600000,1771467660000,12.822001,40.666938,28.554241,25521.59,72.87
GALAUSDT,2026-02-19,2026-02,1771478700000,1771478760000,11.541308,18.111262,8.309270,25539.81,21.22
GALAUSDT,2026-02-20,2026-02,1771547100000,1771547160000,8.462852,29.014683,17.468721,25545.12,44.62
GALAUSDT,2026-02-20,2026-02,1771548360000,1771548420000,11.881452,-0.000000,-11.275173,25556.27,-28.82
CRVUSDT,2026-02-20,2026-02,1771548660000,1771548720000,25.771087,49.775322,36.756377,25549.07,93.91
GALAUSDT,2026-02-20,2026-02,1771550280000,1771550340000,12.694139,21.051244,9.776140,25572.55,25.00
CRVUSDT,2026-02-20,2026-02,1771552440000,1771552500000,19.943006,-4.144189,-15.095164,25578.80,-38.61
CRVUSDT,2026-02-20,2026-02,1771552980000,1771553040000,11.503305,4.127085,-7.431947,25569.14,-19.00
SEIUSDT,2026-02-20,2026-02,1771578300000,1771578360000,20.043953,9.916819,0.108104,25564.39,0.28
SEIUSDT,2026-02-20,2026-02,1771608360000,1771608420000,21.428043,11.336252,1.599995,25564.46,4.09
GALAUSDT,2026-02-21,2026-02,1771636260000,1771636320000,8.704183,-2.554252,-13.879598,25565.48,-35.48
GALAUSDT,2026-02-21,2026-02,1771639380000,1771639440000,11.916528,-7.654970,-18.462254,25556.61,-47.18
GALAUSDT,2026-02-21,2026-02,1771639440000,1771639500000,9.199011,25.568908,14.123580,25544.82,36.08
CRVUSDT,2026-02-21,2026-02,1771647780000,1771647840000,18.588485,-0.000000,-12.960344,25553.84,-33.12
CRVUSDT,2026-02-21,2026-02,1771653960000,1771654020000,6.390416,-0.000000,-10.489994,25545.56,-26.80
CRVUSDT,2026-02-21,2026-02,1771655700000,1771655760000,9.771764,36.816510,26.521687,25538.86,67.73
SEIUSDT,2026-02-21,2026-02,1771707360000,1771707420000,17.230542,11.316217,1.510587,25555.79,3.86
CRVUSDT,2026-02-22,2026-02,1771719840000,1771719900000,11.772385,12.599685,1.404796,25556.76,3.59
CRVUSDT,2026-02-22,2026-02,1771721400000,1771721460000,22.350799,25.344893,12.875484,25557.65,32.91
CRVUSDT,2026-02-22,2026-02,1771721700000,1771721760000,6.209707,46.326431,35.760996,25565.88,91.43
SEIUSDT,2026-02-22,2026-02,1771724100000,1771724160000,16.775573,15.647429,5.405923,25588.74,13.83
GALAUSDT,2026-02-22,2026-02,1771729080000,1771729140000,15.576626,26.253610,15.509793,25592.20,39.69
GALAUSDT,2026-02-22,2026-02,1771729320000,1771729380000,7.945062,23.577354,13.100886,25602.12,33.54
GALAUSDT,2026-02-22,2026-02,1771729680000,1771729740000,16.899711,5.238316,-5.898272,25610.50,-15.11
SEIUSDT,2026-02-22,2026-02,1771796220000,1771796280000,16.477496,4.396428,-5.461588,25606.73,-13.99
CRVUSDT,2026-02-23,2026-02,1771806960000,1771807020000,19.582690,8.695613,-2.384923,25603.23,-6.11
CRVUSDT,2026-02-23,2026-02,1771807620000,1771807680000,8.065924,39.177752,27.663192,25601.70,70.82
GALAUSDT,2026-02-23,2026-02,1771808340000,1771808400000,12.832966,11.118609,0.497855,25619.41,1.28
GALAUSDT,2026-02-23,2026-02,1771809180000,1771809240000,16.543796,23.078034,12.519399,25619.73,32.07
GALAUSDT,2026-02-23,2026-02,1771809480000,1771809540000,50.480948,5.729249,-4.692280,25627.75,-12.03
SEIUSDT,2026-02-23,2026-02,1771810380000,1771810440000,28.085016,6.039391,-4.315781,25624.74,-11.06
CRVUSDT,2026-02-23,2026-02,1771824840000,1771824900000,14.319952,40.409081,28.568618,25621.98,73.20
SEIUSDT,2026-02-23,2026-02,1771868880000,1771868940000,28.526193,18.210330,7.911668,25640.28,20.29
GALAUSDT,2026-02-24,2026-02,1771902780000,1771902840000,11.757276,2.906125,-7.670472,25645.35,-19.67
GALAUSDT,2026-02-24,2026-02,1771903080000,1771903140000,19.704257,-0.000000,-10.431882,25640.43,-26.75
GALAUSDT,2026-02-24,2026-02,1771907040000,1771907100000,18.373388,29.112082,18.970813,25633.74,48.63
CRVUSDT,2026-02-24,2026-02,1771958700000,1771958760000,11.818377,-4.442444,-15.141936,25645.90,-38.83
CRVUSDT,2026-02-24,2026-02,1771965060000,1771965120000,12.902162,80.357159,67.642277,25636.19,173.41
GALAUSDT,2026-02-25,2026-02,1771983960000,1771984020000,15.831121,-0.000000,-10.352293,25679.54,-26.58
GALAUSDT,2026-02-25,2026-02,1771986000000,1771986060000,8.152383,22.475065,11.416076,25672.90,29.31
GALAUSDT,2026-02-25,2026-02,1771988940000,1771989000000,12.607194,-2.832052,-12.500492,25680.23,-32.10
CRVUSDT,2026-02-25,2026-02,1771995600000,1771995660000,7.214240,42.826552,32.221459,25672.20,82.72
CRVUSDT,2026-02-25,2026-02,1772031840000,1772031900000,15.428064,28.101219,18.044726,25692.88,46.36
SEIUSDT,2026-02-25,2026-02,1772059440000,1772059500000,19.237742,5.548207,-4.778147,25704.47,-12.28
CRVUSDT,2026-02-26,2026-02,1772065440000,1772065500000,8.325040,51.068219,39.481885,25701.40,101.47
GALAUSDT,2026-02-26,2026-02,1772073180000,1772073240000,7.911510,28.679103,18.734800,25726.77,48.20
CRVUSDT,2026-02-26,2026-02,1772091660000,1772091720000,13.145598,71.738564,60.099966,25738.82,154.69
CRVUSDT,2026-02-26,2026-02,1772093400000,1772093460000,8.017480,43.573771,33.343573,25777.49,85.95
CRVUSDT,2026-02-27,2026-02,1772162760000,1772162820000,6.155198,3.988824,-5.858620,25798.98,-15.11
CRVUSDT,2026-02-27,2026-02,1772179080000,1772179140000,9.727051,35.599702,23.988064,25795.20,61.88
CRVUSDT,2026-02-27,2026-02,1772180520000,1772180580000,14.727027,31.511568,19.520713,25810.67,50.38
GALAUSDT,2026-02-27,2026-02,1772205120000,1772205180000,7.669333,5.417104,-5.004150,25823.27,-12.92
GALAUSDT,2026-02-27,2026-02,1772211120000,1772211180000,22.786331,-2.729994,-12.894355,25820.03,-33.29
GALAUSDT,2026-02-27,2026-02,1772216640000,1772216700000,22.367252,38.081926,27.521146,25811.71,71.04
CRVUSDT,2026-02-28,2026-02,1772251140000,1772251200000,16.388355,-0.000000,-11.391317,25829.47,-29.42
CRVUSDT,2026-02-28,2026-02,1772261880000,1772261940000,8.322391,39.162598,27.431310,25822.12,70.83
GALAUSDT,2026-02-28,2026-02,1772262540000,1772262600000,20.884891,31.822845,21.547968,25839.82,55.68
CRVUSDT,2026-02-28,2026-02,1772262720000,1772262780000,9.163900,12.992401,1.936304,25853.74,5.01
GALAUSDT,2026-02-28,2026-02,1772263920000,1772263980000,8.954830,-14.347143,-24.040156,25854.99,-62.16
GALAUSDT,2026-02-28,2026-02,1772264040000,1772264100000,11.100423,14.347174,3.513603,25839.46,9.08
CRVUSDT,2026-03-01,2026-03,1772323860000,1772323920000,10.076250,39.872408,28.432615,25841.73,73.47
CRVUSDT,2026-03-01,2026-03,1772340120000,1772340180000,12.834405,43.517354,31.905560,25860.09,82.51
CRVUSDT,2026-03-01,2026-03,1772349120000,1772349180000,7.962873,48.096200,37.042996,25880.72,95.87
GALAUSDT,2026-03-01,2026-03,1772351160000,1772351220000,17.042697,33.244068,22.085826,25904.69,57.21
GALAUSDT,2026-03-01,2026-03,1772355660000,1772355720000,10.376827,28.248635,17.455862,25918.99,45.24
GALAUSDT,2026-03-01,2026-03,1772356560000,1772356620000,12.187106,36.486107,24.167685,25930.30,62.67
CRVUSDT,2026-03-02,2026-03,1772420940000,1772421000000,11.217204,-4.123672,-15.476008,25945.97,-40.15
CRVUSDT,2026-03-02,2026-03,1772429400000,1772429460000,19.040725,28.934120,16.140543,25935.93,41.86
GALAUSDT,2026-03-02,2026-03,1772441700000,1772441760000,7.200694,25.964035,15.694749,25946.40,40.72
CRVUSDT,2026-03-02,2026-03,1772448300000,1772448360000,8.630369,41.425021,31.104799,25956.58,80.74
GALAUSDT,2026-03-02,2026-03,1772451000000,1772451060000,10.013289,-5.750393,-16.307198,25976.76,-42.36
GALAUSDT,2026-03-02,2026-03,1772451060000,1772451120000,14.678670,31.701119,20.281755,25966.17,52.66
