symbol,day,month,entry_ts_ms,exit_ts_ms,gross_pnl_bps,entry_spread_bps,entry_spread_abs_bps,entry_spread_velocity_bps,ls_diff_signed,oi_diff_signed_bps,carry_diff_signed_bps,score,net_pnl_bps_25pct_model,is_winner_25pct_model,bybit_book_lag_ms,bybit_best_bid,bybit_best_ask,bybit_book_spread_bps,bybit_top5_bid_notional,bybit_top5_ask_notional,bybit_top5_imbalance,bybit_trade_count_5s,bybit_buy_notional_5s,bybit_sell_notional_5s,bybit_trade_imbalance_5s,binance_depth_lag_ms,binance_bid_notional_1pct,binance_ask_notional_1pct,binance_depth_imbalance_1pct,binance_trade_count_5s,binance_buy_notional_5s,binance_sell_notional_5s,binance_trade_imbalance_5s
CRVUSDT,2026-02-26,2026-02,1772112240000,1772112300000,39.200314,-43.120345,43.120345,11.723171,0.711047,145.075168,26.830000,43.141081,26.052121,1,0,0.254800,0.254900,3.923877,88501.976870,71709.570300,0.104814,0.000000,0,0,nan,27000,440998.751200,515234.901900,-0.077634,0.000000,0,0,nan
CRVUSDT,2026-02-26,2026-02,1772115720000,1772115780000,-7.824650,-27.483314,27.483314,0.000000,0.693926,19.972896,6.576332,7.976671,-18.822981,0,0,0.254600,0.254700,3.926959,81388.852390,55946.913940,0.185254,0.000000,0,0,nan,30000,576373.686500,371630.993700,0.215972,0.000000,0,0,nan
CRVUSDT,2026-02-26,2026-02,1772115780000,1772115840000,31.403239,-35.307964,35.307964,7.824650,0.693926,19.972896,17.494729,13.435869,19.231210,1,0,0.254600,0.254700,3.926959,79508.686610,57003.428270,0.164859,0.000000,0,0,nan,0,440497.857700,636996.047800,-0.182366,1.000000,0,5.969000,-1.000000
CRVUSDT,2026-02-26,2026-02,1772126880000,1772126940000,4.037094,-36.452005,36.452005,4.037094,0.704345,15.855102,21.683539,14.717135,-8.059961,0,0,0.246800,0.246900,4.051043,87378.179760,62134.485600,0.168840,0.000000,0,0,nan,28000,296904.988000,170465.979000,0.270532,0.000000,0,0,nan
CRVUSDT,2026-02-26,2026-02,1772127780000,1772127840000,48.856627,-28.490028,28.490028,8.110216,0.698591,12.018362,17.680836,11.942682,37.352113,1,0,0.245800,0.245900,4.067521,67460.199510,64521.921920,0.022263,8.000000,0,1417.023340,-1.000000,0,293346.679300,182723.592400,0.232367,46.000000,0,21991.763500,-1.000000
CRVUSDT,2026-02-26,2026-02,1772131500000,1772131560000,44.415081,-28.259992,28.259992,0.000000,0.723776,22.212666,15.605911,12.969264,33.339082,1,0,0.247600,0.247700,4.037957,74852.757170,69938.675790,0.033939,4.000000,0,692.222420,-1.000000,30000,284043.369100,233801.432000,0.097021,0.000000,0,0,nan
CRVUSDT,2026-02-26,2026-02,1772132520000,1772132580000,48.141221,-16.038492,16.038492,4.004798,0.732350,24.127189,8.412622,9.764098,38.087132,1,0,0.249300,0.249400,4.010427,73000.119320,35536.392480,0.345172,5.000000,137.015280,2492.000000,-0.895767,28000,233424.297000,259118.494300,-0.052166,3.000000,6.000000,110.157600,-0.896692
CRVUSDT,2026-02-26,2026-02,1772134620000,1772134680000,-0.000000,-32.025620,32.025620,3.991980,0.703668,20.352687,15.503996,12.526203,-11.652161,0,0,0.249700,0.249800,4.004004,94910.965780,60394.387580,0.222250,0.000000,0,0,nan,0,278992.396300,200712.497000,0.163183,0.000000,0,0,nan
CRVUSDT,2026-02-26,2026-02,1772134680000,1772134740000,52.065701,-32.025620,32.025620,0.000000,0.703668,20.352687,23.755051,16.651731,40.613139,1,0,0.249800,0.249900,4.002401,64797.254610,66800.531600,-0.015223,0.000000,0,0,nan,27000,285430.663700,207875.201100,0.157216,1.000000,0,10.084500,-1.000000
CRVUSDT,2026-02-26,2026-02,1772136240000,1772136300000,35.883578,-31.897927,31.897927,7.955389,0.686209,28.379880,19.597371,16.160871,24.046016,1,0,0.250600,0.250700,3.989627,84347.914250,46502.702520,0.289225,0.000000,0,0,nan,29000,398872.035900,492554.741500,-0.105093,0.000000,0,0,nan
CRVUSDT,2026-02-26,2026-02,1772142180000,1772142240000,-0.000000,-32.154341,32.154341,0.000000,0.754290,44.812799,11.596294,15.514997,-11.465434,0,0,0.248700,0.248800,4.020101,92650.540450,91027.117150,0.008838,0.000000,0,0,nan,0,302434.808700,242732.207700,0.109512,0.000000,0,0,nan
CRVUSDT,2026-02-26,2026-02,1772144700000,1772144760000,36.344058,-24.232633,24.232633,4.027359,0.740916,11.211598,13.175805,9.571137,25.469427,1,0,0.247700,0.247800,4.036327,35867.870970,52985.590390,-0.192651,0.000000,0,0,nan,28000,257100.884200,202332.639000,0.119208,0.000000,0,0,nan
CRVUSDT,2026-02-26,2026-02,1772147880000,1772147940000,32.054497,-20.040080,20.040080,0.000000,0.729499,6.285214,11.068122,7.520603,21.800489,1,0,0.249500,0.249600,4.007213,32550.386360,20742.228660,0.221572,0.000000,0,0,nan,0,297746.163300,248059.170600,0.091034,0.000000,0,0,nan
CRVUSDT,2026-02-27,2026-02,1772153520000,1772153580000,44.078542,-24.038462,24.038462,0.000000,0.749488,19.866729,2.627565,6.036616,33.424696,1,0,0.249500,0.249600,4.007213,60885.939710,55812.752260,0.043473,0.000000,0,0,nan,29000,253475.605100,295958.314000,-0.077321,1.000000,0,36.727500,-1.000000
CRVUSDT,2026-02-27,2026-02,1772162580000,1772162640000,43.921741,-19.960080,19.960080,0.000000,0.726612,17.136727,7.625012,7.966463,33.675733,1,0,0.250400,0.250500,3.992813,60022.054530,56212.990770,0.032770,0.000000,0,0,nan,29000,589908.119400,393642.095700,0.199549,0.000000,0,0,nan
CRVUSDT,2026-02-27,2026-02,1772166960000,1772167020000,3.916935,-27.483314,27.483314,7.836948,0.628770,12.197307,15.755111,10.945787,-7.473244,0,0,0.254400,0.254500,3.930045,55805.695260,54791.953170,0.009166,0.000000,0,0,nan,28000,422614.038700,558462.378600,-0.138469,1.000000,0,5.461000,-1.000000
CRVUSDT,2026-02-27,2026-02,1772167020000,1772167080000,-3.916935,-23.566379,23.566379,3.916935,0.628770,12.197307,9.617524,7.876994,-14.719420,0,0,0.254600,0.254700,3.926959,51931.837890,60919.820710,-0.079644,0.000000,0,0,nan,0,495601.419700,467282.117600,0.029411,0.000000,0,0,nan
CRVUSDT,2026-02-27,2026-02,1772167080000,1772167140000,47.129679,-27.483314,27.483314,3.916935,0.628770,12.197307,13.169184,9.652823,35.935501,1,0,0.254600,0.254700,3.926959,55204.383740,65565.059390,-0.085789,0.000000,0,0,nan,28000,495427.957300,479560.035200,0.016275,2.000000,0,10.922000,-1.000000
CRVUSDT,2026-02-27,2026-02,1772172300000,1772172360000,31.434190,-15.723270,15.723270,3.923095,0.613420,42.906243,3.990360,11.189848,21.415708,1,0,0.254400,0.254500,3.930045,54244.715490,42498.181380,0.121420,0.000000,0,0,nan,29000,487899.970000,525546.441500,-0.037147,0.000000,0,0,nan
CRVUSDT,2026-02-27,2026-02,1772172480000,1772172540000,-0.000000,-15.723270,15.723270,3.923095,0.613420,42.906243,2.087942,10.238639,-10.018482,0,0,0.254400,0.254500,3.930045,58031.442310,43400.548910,0.144243,0.000000,0,0,nan,30000,494651.071300,529710.232800,-0.034225,3.000000,0,248.234200,-1.000000
CRVUSDT,2026-02-27,2026-02,1772172540000,1772172600000,3.926180,-15.723270,15.723270,0.000000,0.613420,42.906243,3.562791,10.976064,-5.896147,0,0,0.254400,0.254500,3.930045,57609.874740,42723.277860,0.148372,0.000000,0,0,nan,29000,484197.738600,575421.227300,-0.086091,1.000000,0,223.926400,-1.000000
CRVUSDT,2026-02-27,2026-02,1772174340000,1772174400000,35.332607,-27.483314,27.483314,3.916935,0.598646,19.950082,12.487387,10.832355,24.138429,1,0,0.254500,0.254600,3.928501,57816.683670,32011.578820,0.287272,0.000000,0,0,nan,28000,524560.970500,595238.229300,-0.063116,0.000000,0,0,nan
CRVUSDT,2026-02-27,2026-02,1772177280000,1772177340000,11.862363,-23.752969,23.752969,7.892600,0.517549,6.113675,23.034520,13.257544,0.842436,1,0,0.252800,0.252900,3.954914,47078.897250,47683.894330,-0.006384,1.000000,0,22.979520,-1.000000,29000,412616.286300,858436.229000,-0.350749,0.000000,0,0,nan
CRVUSDT,2026-02-27,2026-02,1772179080000,1772179140000,35.599702,-31.645570,31.645570,3.941619,0.524079,5.612705,16.160862,9.727051,23.988064,1,0,0.252800,0.252900,3.954914,56107.101620,53813.009390,0.020871,7.000000,7.994800,340.024050,-0.954055,28000,653934.931400,530189.533400,0.104504,0.000000,0,0,nan
CRVUSDT,2026-02-27,2026-02,1772179560000,1772179620000,11.815513,-43.461083,43.461083,3.935391,0.532299,6.030812,31.866953,17.671938,-0.977365,0,0,0.253000,0.253100,3.951788,85012.939450,54777.727280,0.216289,0.000000,0,0,nan,30000,661756.877000,516604.411200,0.123182,10.000000,1123.345300,191.772000,0.708358
CRVUSDT,2026-02-27,2026-02,1772179620000,1772179680000,-0.000000,-31.645570,31.645570,11.815513,0.532299,6.030812,21.937938,12.707431,-12.005333,0,0,0.253000,0.253100,3.951788,55924.939240,60607.349580,-0.040181,0.000000,0,0,nan,28000,671266.171900,464960.815500,0.181571,9.000000,25.122900,219.870000,-0.794909
CRVUSDT,2026-02-27,2026-02,1772179680000,1772179740000,-3.941619,-31.645570,31.645570,0.000000,0.532299,6.030812,18.268016,10.872470,-15.356176,0,0,0.252700,0.252800,3.956479,51349.828280,56542.281660,-0.048126,0.000000,0,0,nan,27000,658747.961300,486808.559900,0.150092,12.000000,50.979500,1434.459600,-0.931361
CRVUSDT,2026-02-27,2026-02,1772179740000,1772179800000,-7.873894,-35.587189,35.587189,3.941619,0.532299,6.030812,22.529808,13.003366,-19.879694,0,0,0.252800,0.252900,3.954914,63586.648110,50858.196860,0.111219,0.000000,0,0,nan,29000,645995.274300,491585.281400,0.135735,11.000000,0,1386.352800,-1.000000
CRVUSDT,2026-02-27,2026-02,1772180520000,1772180580000,31.511568,-35.447026,35.447026,3.923052,0.468359,10.179468,24.445549,14.727027,19.520713,1,0,0.253900,0.254000,3.937783,69902.969720,55085.197890,0.118553,3.000000,0,81.788000,-1.000000,29000,700361.282300,473280.951000,0.193483,1.000000,0,13.763200,-1.000000
CRVUSDT,2026-02-27,2026-02,1772181780000,1772181840000,-3.926144,-31.520883,31.520883,3.926144,0.475493,6.067693,18.587079,10.982571,-15.524540,0,0,0.253800,0.253900,3.939334,64264.203000,59708.753680,0.036746,0.000000,0,0,nan,28000,572703.451200,495624.352400,0.072149,2.000000,5.080000,5.060000,0.001972
CRVUSDT,2026-02-27,2026-02,1772181840000,1772181900000,59.031932,-35.447026,35.447026,3.926144,0.475493,6.067693,27.055825,15.216944,47.040922,1,0,0.253800,0.253900,3.939334,61127.450760,64818.968880,-0.029310,0.000000,0,0,nan,27000,589746.519900,490247.344600,0.092129,0.000000,0,0,nan
CRVUSDT,2026-02-27,2026-02,1772184780000,1772184840000,43.383172,-23.659306,23.659306,3.935440,0.501158,27.447914,6.689106,9.335294,32.570469,1,0,0.253500,0.253600,3.943995,60819.896010,52146.354640,0.076780,0.000000,0,0,nan,29000,523494.275700,648999.942200,-0.107042,0.000000,0,0,nan
CRVUSDT,2026-02-27,2026-02,1772190540000,1772190600000,4.001588,-20.040080,20.040080,0.000000,0.558214,19.149535,4.400939,6.588591,-6.252420,0,0,0.249500,0.249600,4.007213,63826.602010,51102.226540,0.110715,0.000000,0,0,nan,27000,184079.448200,317205.978700,-0.265570,5.000000,262.750000,29.880000,0.795783
CRVUSDT,2026-02-27,2026-02,1772191860000,1772191920000,16.064202,-28.146361,28.146361,8.012739,0.553381,18.260499,13.806709,11.108836,4.598929,1,0,0.248800,0.248900,4.018485,54547.354480,69368.710080,-0.119608,0.000000,0,0,nan,21000,205426.834800,284321.948800,-0.161093,0.000000,0,0,nan
CRVUSDT,2026-02-27,2026-02,1772199420000,1772199480000,48.774004,-28.490028,28.490028,4.060061,0.615580,40.601017,8.164908,12.818237,37.471998,1,0,0.245500,0.245600,4.072490,43631.104590,67097.038250,-0.211924,8.000000,0,1200.257350,-1.000000,28000,279850.173100,208571.211000,0.145937,0.000000,0,0,nan
CRVUSDT,2026-02-27,2026-02,1772206980000,1772207040000,-0.000000,-20.366599,20.366599,0.000000,0.643191,6.048712,9.836390,6.771128,-10.286660,0,0,0.245500,0.245600,4.072490,67390.390070,56154.371990,0.090947,0.000000,0,0,nan,0,229232.036600,297972.583100,-0.130387,0.000000,0,0,nan
CRVUSDT,2026-02-27,2026-02,1772210220000,1772210280000,4.103356,-37.052285,37.052285,4.099978,0.636223,5.090184,24.488630,13.898575,-8.056871,0,0,0.243000,0.243100,4.114380,44338.606680,78804.986440,-0.279888,0.000000,0,0,nan,0,294881.528000,277351.212300,0.030635,1.000000,0,60.669400,-1.000000
