symbol,day,month,entry_ts_ms,exit_ts_ms,score,gross_pnl_bps,net_pnl_bps,alloc_dollars,pnl_dollars
CRVUSDT,2025-08-17,2025-08,1755418440000,1755418500000,7.718778,4.624529,-3.164423,10001.66,-3.16
CRVUSDT,2025-08-17,2025-08,1755422580000,1755422640000,11.396231,-1.136748,-9.072370,10001.34,-9.07
CRVUSDT,2025-08-18,2025-08,1755478620000,1755478680000,7.315104,2.297186,-5.471778,10000.44,-5.47
CRVUSDT,2025-08-18,2025-08,1755499500000,1755499560000,7.530049,-1.168905,-8.751603,9999.89,-8.75
CRVUSDT,2025-08-18,2025-08,1755545580000,1755545640000,6.185404,18.132881,10.489000,9999.02,10.49
CRVUSDT,2025-08-19,2025-08,1755608700000,1755608760000,6.846310,18.244023,10.476979,10000.06,10.48
CRVUSDT,2025-08-20,2025-08,1755665880000,1755665940000,10.548012,10.546422,2.848647,10001.11,2.85
CRVUSDT,2025-08-23,2025-08,1755948600000,1755948660000,11.584795,6.724940,-1.181870,10001.40,-1.18
CRVUSDT,2025-08-23,2025-08,1755963060000,1755963120000,6.727574,6.764366,-0.871458,10001.28,-0.87
CRVUSDT,2025-08-23,2025-08,1755970140000,1755970200000,7.146260,3.366167,-4.417134,10001.19,-4.42
CRVUSDT,2025-08-24,2025-08,1756035960000,1756036020000,6.910458,2.302741,-5.291053,10000.75,-5.29
CRVUSDT,2025-08-24,2025-08,1756036560000,1756036620000,8.708604,3.425272,-4.397257,10000.22,-4.40
CRVUSDT,2025-08-24,2025-08,1756059900000,1756059960000,10.288105,-2.134927,-9.917009,9999.78,-9.92
CRVUSDT,2025-08-25,2025-08,1756098300000,1756098360000,9.341946,-1.133963,-8.699246,9998.79,-8.70
CRVUSDT,2025-08-25,2025-08,1756098360000,1756098420000,6.976729,14.549522,6.925777,9997.92,6.92
CRVUSDT,2025-08-25,2025-08,1756101480000,1756101540000,18.599256,14.734217,7.146890,9998.61,7.15
CRVUSDT,2025-08-26,2025-08,1756169820000,1756169880000,9.005202,14.100756,6.562640,9999.33,6.56
CRVUSDT,2025-08-26,2025-08,1756170180000,1756170240000,6.275374,19.274427,11.346605,9999.98,11.35
CRVUSDT,2025-08-26,2025-08,1756187820000,1756187880000,8.724562,12.835323,4.974102,10001.12,4.97
CRVUSDT,2025-08-27,2025-08,1756253880000,1756253940000,6.315730,9.930470,1.945789,10001.61,1.95
CRVUSDT,2025-08-27,2025-08,1756258680000,1756258740000,8.152108,7.427573,-0.183546,10001.81,-0.18
CRVUSDT,2025-08-27,2025-08,1756263360000,1756263420000,9.323713,4.950405,-2.788663,10001.79,-2.79
CRVUSDT,2025-08-29,2025-08,1756449840000,1756449900000,9.986580,12.735609,4.698171,10001.51,4.70
CRVUSDT,2025-08-30,2025-08,1756515360000,1756515420000,8.633783,15.723270,7.561552,10001.98,7.56
CRVUSDT,2025-08-31,2025-08,1756667280000,1756667340000,10.066931,6.397946,-1.136973,10002.74,-1.14
CRVUSDT,2025-09-02,2025-09,1756777080000,1756777140000,9.172760,9.396151,1.652735,10002.62,1.65
CRVUSDT,2025-09-04,2025-09,1757021160000,1757021220000,7.040922,13.278449,5.685194,10002.79,5.69
CRVUSDT,2025-09-04,2025-09,1757022540000,1757022600000,11.327303,6.595424,-1.187120,10003.36,-1.19
CRVUSDT,2025-09-05,2025-09,1757057820000,1757057880000,7.833567,19.666987,12.028451,10003.24,12.03
CRVUSDT,2025-09-05,2025-09,1757066460000,1757066520000,6.730138,1.353346,-6.358809,10004.44,-6.36
CRVUSDT,2025-09-05,2025-09,1757066520000,1757066580000,6.567444,13.137149,5.624205,10003.81,5.63
CRVUSDT,2025-09-07,2025-09,1757237220000,1757237280000,6.207905,11.609075,3.803505,10004.37,3.81
GALAUSDT,2025-09-14,2025-09,1757866980000,1757867040000,8.219265,11.448186,3.444261,10004.75,3.45
GALAUSDT,2025-09-14,2025-09,1757867100000,1757867160000,8.971317,11.464600,3.171022,10005.09,3.17
CRVUSDT,2025-09-14,2025-09,1757869620000,1757869680000,6.553767,18.932224,11.165249,10005.41,11.17
GALAUSDT,2025-09-14,2025-09,1757887560000,1757887620000,7.238116,5.685037,-2.306671,10006.53,-2.31
CRVUSDT,2025-09-15,2025-09,1757929260000,1757929320000,10.624728,7.888502,-0.084974,10006.30,-0.09
CRVUSDT,2025-09-15,2025-09,1757929860000,1757929920000,12.001872,9.223528,1.642865,10006.29,1.64
CRVUSDT,2025-09-15,2025-09,1757940060000,1757940120000,6.597241,2.642003,-4.812831,10006.45,-4.82
CRVUSDT,2025-09-16,2025-09,1757982300000,1757982360000,18.964926,10.722376,3.045073,10005.97,3.05
CRVUSDT,2025-09-16,2025-09,1757982420000,1757982480000,18.716606,12.111787,4.160393,10006.28,4.16
CRVUSDT,2025-09-16,2025-09,1757986800000,1757986860000,6.488083,6.741262,-0.877789,10006.69,-0.88
CRVUSDT,2025-09-17,2025-09,1758069660000,1758069720000,7.841056,13.642562,6.005845,10006.61,6.01
CRVUSDT,2025-09-17,2025-09,1758072540000,1758072600000,8.839103,-1.404630,-9.107173,10007.21,-9.11
CRVUSDT,2025-09-17,2025-09,1758077640000,1758077700000,9.397914,17.636688,9.533541,10006.29,9.54
CRVUSDT,2025-09-18,2025-09,1758188580000,1758188640000,8.067536,21.754349,13.577851,10007.25,13.59
CRVUSDT,2025-09-18,2025-09,1758192600000,1758192660000,12.423341,19.096128,11.439851,10008.61,11.45
CRVUSDT,2025-09-18,2025-09,1758211980000,1758212040000,6.512086,17.629071,10.117164,10009.75,10.13
CRVUSDT,2025-09-20,2025-09,1758332340000,1758332400000,11.333158,25.700334,17.580032,10010.77,17.60
CRVUSDT,2025-09-20,2025-09,1758334440000,1758334500000,10.591970,14.246859,6.433455,10012.53,6.44
CRVUSDT,2025-09-20,2025-09,1758354600000,1758354660000,8.852159,20.454474,12.856409,10013.17,12.87
CRVUSDT,2025-09-21,2025-09,1758470220000,1758470280000,8.990070,10.067951,1.990603,10014.46,1.99
CRVUSDT,2025-09-21,2025-09,1758491820000,1758491880000,9.168327,15.222309,7.065689,10014.66,7.08
CRVUSDT,2025-09-22,2025-09,1758502860000,1758502920000,8.213807,-0.000000,-8.329685,10015.36,-8.34
CRVUSDT,2025-09-22,2025-09,1758506640000,1758506700000,9.455736,1.329254,-6.734244,10014.53,-6.74
CRVUSDT,2025-09-22,2025-09,1758507000000,1758507060000,7.141891,-0.024763,-8.417742,10013.85,-8.43
CRVUSDT,2025-09-23,2025-09,1758600960000,1758601020000,6.257502,20.531301,12.919432,10013.01,12.94
CRVUSDT,2025-09-23,2025-09,1758610620000,1758610680000,6.530253,21.702438,13.821358,10014.31,13.84
CRVUSDT,2025-09-23,2025-09,1758612960000,1758613020000,8.129569,-1.419375,-9.590204,10015.69,-9.61
CRVUSDT,2025-09-24,2025-09,1758689220000,1758689280000,9.685383,26.862108,19.220495,10014.73,19.25
CRVUSDT,2025-09-24,2025-09,1758711240000,1758711300000,9.295239,18.815200,10.933701,10016.65,10.95
CRVUSDT,2025-09-24,2025-09,1758711900000,1758711960000,10.070137,15.825061,8.169504,10017.75,8.18
CRVUSDT,2025-09-25,2025-09,1758759120000,1758759180000,6.012865,20.166271,12.004826,10018.57,12.03
CRVUSDT,2025-09-25,2025-09,1758759720000,1758759780000,9.090665,-0.000000,-7.591728,10019.77,-7.61
CRVUSDT,2025-09-25,2025-09,1758783360000,1758783420000,8.056584,3.003900,-4.650958,10019.01,-4.66
CRVUSDT,2025-09-26,2025-09,1758876300000,1758876360000,9.944626,18.426573,10.199432,10018.54,10.22
CRVUSDT,2025-09-26,2025-09,1758894600000,1758894660000,6.697453,25.802426,17.985042,10019.57,18.02
CRVUSDT,2025-09-26,2025-09,1758915600000,1758915660000,6.651001,13.595394,5.631465,10021.37,5.64
CRVUSDT,2025-09-27,2025-09,1758939120000,1758939180000,8.537203,15.169903,7.046485,10021.93,7.06
CRVUSDT,2025-09-27,2025-09,1758941220000,1758941280000,8.185263,22.733016,15.142210,10022.64,15.18
CRVUSDT,2025-09-27,2025-09,1758943560000,1758943620000,11.727912,21.142565,13.330150,10024.16,13.36
CRVUSDT,2025-09-28,2025-09,1759045620000,1759045680000,35.273809,16.765737,8.860819,10025.49,8.88
CRVUSDT,2025-09-28,2025-09,1759050960000,1759051020000,9.200651,24.456420,16.468466,10026.38,16.51
CRVUSDT,2025-09-28,2025-09,1759053360000,1759053420000,7.068809,13.740691,6.061581,10028.03,6.08
CRVUSDT,2025-09-29,2025-09,1759107180000,1759107240000,7.161676,2.840903,-5.221514,10028.64,-5.24
CRVUSDT,2025-09-29,2025-09,1759149840000,1759149900000,7.015875,14.749263,7.199710,10028.12,7.22
CRVUSDT,2025-09-29,2025-09,1759153980000,1759154040000,18.935865,4.316221,-3.561722,10028.84,-3.57
CRVUSDT,2025-09-30,2025-09,1759219380000,1759219440000,7.618130,20.867937,12.855915,10028.48,12.89
CRVUSDT,2025-09-30,2025-09,1759228980000,1759229040000,6.712686,19.463096,11.966090,10029.77,12.00
CRVUSDT,2025-09-30,2025-09,1759234260000,1759234320000,8.165357,6.005532,-1.943673,10030.97,-1.95
CRVUSDT,2025-10-01,2025-10,1759279260000,1759279320000,8.265091,8.741251,1.137923,10030.78,1.14
CRVUSDT,2025-10-02,2025-10,1759371240000,1759371300000,6.532177,17.734032,9.687871,10030.89,9.72
CRVUSDT,2025-10-02,2025-10,1759382340000,1759382400000,7.185681,19.145862,11.504668,10031.86,11.54
GALAUSDT,2025-10-02,2025-10,1759399560000,1759399620000,6.454768,12.726690,4.498810,10033.02,4.51
CRVUSDT,2025-10-03,2025-10,1759463100000,1759463160000,6.281938,13.477086,5.725555,10033.47,5.74
CRVUSDT,2025-10-03,2025-10,1759468080000,1759468140000,9.493623,8.066680,0.319116,10034.04,0.32
CRVUSDT,2025-10-03,2025-10,1759474380000,1759474440000,8.217869,9.328866,1.464756,10034.07,1.47
CRVUSDT,2025-10-04,2025-10,1759537980000,1759538040000,30.880192,3.860500,-3.814989,10034.22,-3.83
CRVUSDT,2025-10-04,2025-10,1759539240000,1759539300000,6.661981,2.563440,-5.233011,10033.84,-5.25
CRVUSDT,2025-10-04,2025-10,1759563780000,1759563840000,19.648720,19.579691,11.426181,10033.31,11.46
CRVUSDT,2025-10-05,2025-10,1759644420000,1759644480000,9.260778,8.805188,0.856270,10034.46,0.86
CRVUSDT,2025-10-05,2025-10,1759648080000,1759648140000,7.486862,7.501867,-0.002463,10034.54,-0.00
CRVUSDT,2025-10-05,2025-10,1759675200000,1759675260000,12.044450,20.690548,12.750860,10034.54,12.79
CRVUSDT,2025-10-06,2025-10,1759714860000,1759714920000,9.984769,9.003209,1.587690,10035.82,1.59
CRVUSDT,2025-10-06,2025-10,1759725720000,1759725780000,10.944162,18.034598,9.908584,10035.98,9.94
CRVUSDT,2025-10-06,2025-10,1759732740000,1759732800000,7.004611,12.698351,4.282472,10036.98,4.30
CRVUSDT,2025-10-07,2025-10,1759816560000,1759816620000,7.496085,-0.000000,-7.748730,10037.41,-7.78
CRVUSDT,2025-10-07,2025-10,1759818240000,1759818300000,19.013556,6.506172,-1.379199,10036.63,-1.38
CRVUSDT,2025-10-07,2025-10,1759821900000,1759821960000,6.039732,0.025299,-7.988878,10036.49,-8.02
CRVUSDT,2025-10-08,2025-10,1759896120000,1759896180000,7.814062,26.126289,18.201399,10035.69,18.27
CRVUSDT,2025-10-08,2025-10,1759906800000,1759906860000,8.852410,12.384741,4.457371,10037.52,4.47
CRVUSDT,2025-10-08,2025-10,1759906980000,1759907040000,8.677711,-1.350396,-9.138056,10037.96,-9.17
CRVUSDT,2025-10-09,2025-10,1759970400000,1759970460000,7.982810,20.236544,11.943640,10037.05,11.99
CRVUSDT,2025-10-09,2025-10,1759984440000,1759984500000,11.582286,-1.354052,-8.871084,10038.24,-8.91
CRVUSDT,2025-10-09,2025-10,1759998360000,1759998420000,7.706974,14.120305,6.284865,10037.35,6.31
CRVUSDT,2025-10-10,2025-10,1760058480000,1760058540000,6.913609,1.360356,-6.206095,10037.99,-6.23
CRVUSDT,2025-10-10,2025-10,1760062500000,1760062560000,6.174138,16.389712,8.477685,10037.36,8.51
CRVUSDT,2025-10-10,2025-10,1760069940000,1760070000000,9.471508,9.511052,1.473341,10038.21,1.48
SEIUSDT,2025-10-10,2025-10,1760139780000,1760139840000,16.620198,0.194250,-9.073910,10038.36,-9.11
CRVUSDT,2025-10-11,2025-10,1760165580000,1760165640000,6.662186,11.826491,3.952276,10037.45,3.97
CRVUSDT,2025-10-11,2025-10,1760166060000,1760166120000,7.408888,29.697155,21.819236,10037.85,21.90
CRVUSDT,2025-10-11,2025-10,1760176740000,1760176800000,7.843692,28.011257,19.767115,10040.04,19.85
CRVUSDT,2025-10-12,2025-10,1760229480000,1760229540000,13.017994,18.591192,10.424347,10042.02,10.47
CRVUSDT,2025-10-12,2025-10,1760233860000,1760233920000,17.389360,8.402415,-0.427839,10043.07,-0.43
CRVUSDT,2025-10-12,2025-10,1760234040000,1760234100000,10.731789,2.089859,-5.898092,10043.03,-5.92
SEIUSDT,2025-10-12,2025-10,1760271840000,1760271900000,28.443889,4.725898,-2.693876,10042.43,-2.71
CRVUSDT,2025-10-13,2025-10,1760314260000,1760314320000,6.073259,7.178734,-0.524947,10042.16,-0.53
CRVUSDT,2025-10-13,2025-10,1760314620000,1760314680000,11.672867,7.188245,-0.416319,10042.11,-0.42
CRVUSDT,2025-10-13,2025-10,1760314740000,1760314800000,12.040548,15.929517,7.717520,10042.07,7.75
CRVUSDT,2025-10-14,2025-10,1760403780000,1760403840000,7.314455,9.532879,1.865089,10042.84,1.87
CRVUSDT,2025-10-14,2025-10,1760451000000,1760451060000,8.184735,14.409213,6.427491,10043.03,6.46
CRVUSDT,2025-10-14,2025-10,1760454960000,1760455020000,10.102193,10.502416,2.151365,10043.68,2.16
CRVUSDT,2025-10-15,2025-10,1760490120000,1760490180000,7.537263,6.784249,-1.508332,10043.89,-1.51
CRVUSDT,2025-10-15,2025-10,1760498880000,1760498940000,9.361817,20.378705,12.850432,10043.74,12.91
CRVUSDT,2025-10-15,2025-10,1760500500000,1760500560000,7.316008,3.371121,-5.097717,10045.03,-5.12
CRVUSDT,2025-10-16,2025-10,1760575260000,1760575320000,9.015942,19.954848,11.867685,10044.52,11.92
CRVUSDT,2025-10-16,2025-10,1760575440000,1760575500000,6.441593,3.614017,-4.285158,10045.71,-4.30
CRVUSDT,2025-10-16,2025-10,1760580300000,1760580360000,6.557112,10.691366,2.552234,10045.28,2.56
CRVUSDT,2025-10-17,2025-10,1760665200000,1760665260000,10.978649,11.106987,2.884147,10045.54,2.90
CRVUSDT,2025-10-17,2025-10,1760666820000,1760666880000,16.256430,16.733098,8.131006,10045.83,8.17
CRVUSDT,2025-10-17,2025-10,1760666940000,1760667000000,11.781318,11.104213,3.066627,10046.64,3.08
CRVUSDT,2025-10-18,2025-10,1760751540000,1760751600000,8.585439,7.713056,-0.604216,10046.95,-0.61
CRVUSDT,2025-10-18,2025-10,1760755260000,1760755320000,11.998124,7.766927,-1.042718,10046.89,-1.05
CRVUSDT,2025-10-18,2025-10,1760755380000,1760755440000,11.829008,25.185164,16.472137,10046.79,16.55
CRVUSDT,2025-10-19,2025-10,1760843400000,1760843460000,11.495523,-5.702316,-13.988683,10048.44,-14.06
CRVUSDT,2025-10-19,2025-10,1760843460000,1760843520000,10.006452,9.507482,0.937522,10047.04,0.94
CRVUSDT,2025-10-19,2025-10,1760843580000,1760843640000,9.109337,-0.000000,-7.619537,10047.13,-7.66
GALAUSDT,2025-10-20,2025-10,1760922960000,1760923020000,15.293413,9.057912,0.798333,10046.36,0.80
GALAUSDT,2025-10-20,2025-10,1760923080000,1760923140000,16.969756,9.008994,0.755118,10046.44,0.76
GALAUSDT,2025-10-20,2025-10,1760923620000,1760923680000,6.492080,-0.016247,-8.266870,10046.52,-8.31
CRVUSDT,2025-10-20,2025-10,1760924220000,1760924280000,39.293050,22.053425,14.030286,10045.69,14.09
CRVUSDT,2025-10-20,2025-10,1760926080000,1760926140000,9.031828,14.761509,6.640095,10047.10,6.67
CRVUSDT,2025-10-20,2025-10,1760931300000,1760931360000,11.148249,9.199612,0.994439,10047.77,1.00
CRVUSDT,2025-10-21,2025-10,1761005640000,1761005700000,7.227170,7.297906,-0.706797,10047.87,-0.71
GALAUSDT,2025-10-21,2025-10,1761006300000,1761006360000,6.840747,17.652251,9.445720,10047.80,9.49
CRVUSDT,2025-10-21,2025-10,1761006420000,1761006480000,10.180877,1.815206,-6.093736,10048.74,-6.12
CRVUSDT,2025-10-21,2025-10,1761006480000,1761006540000,9.061793,7.267431,-0.459990,10048.13,-0.46
GALAUSDT,2025-10-21,2025-10,1761062160000,1761062220000,9.944349,17.108640,8.970060,10048.09,9.01
CRVUSDT,2025-10-22,2025-10,1761093900000,1761093960000,24.110160,17.003576,8.832043,10048.99,8.88
CRVUSDT,2025-10-22,2025-10,1761094020000,1761094080000,27.421077,7.587234,-0.497032,10049.87,-0.50
CRVUSDT,2025-10-22,2025-10,1761095760000,1761095820000,14.028452,-3.810801,-11.419339,10049.82,-11.48
GALAUSDT,2025-10-22,2025-10,1761134520000,1761134580000,16.953780,-0.034485,-8.354024,10048.68,-8.39
GALAUSDT,2025-10-22,2025-10,1761134580000,1761134640000,19.493472,9.276374,1.415914,10047.84,1.42
CRVUSDT,2025-10-23,2025-10,1761179940000,1761180000000,7.372591,9.540051,1.630467,10047.98,1.64
CRVUSDT,2025-10-23,2025-10,1761180060000,1761180120000,9.978375,-1.946244,-9.862393,10048.14,-9.91
CRVUSDT,2025-10-23,2025-10,1761180120000,1761180180000,9.610532,5.774721,-2.050370,10047.15,-2.06
GALAUSDT,2025-10-23,2025-10,1761227220000,1761227280000,16.028214,9.242128,0.935008,10046.95,0.94
CRVUSDT,2025-10-24,2025-10,1761269400000,1761269460000,11.908527,7.587946,-0.401820,10047.04,-0.40
CRVUSDT,2025-10-24,2025-10,1761270600000,1761270660000,8.700519,17.013590,8.934481,10047.00,8.98
CRVUSDT,2025-10-24,2025-10,1761275220000,1761275280000,11.668068,9.532876,1.628005,10047.90,1.64
GALAUSDT,2025-10-24,2025-10,1761288000000,1761288060000,10.011263,9.049759,1.238165,10048.06,1.24
GALAUSDT,2025-10-24,2025-10,1761288240000,1761288300000,13.381573,9.049714,0.783580,10048.19,0.79
GALAUSDT,2025-10-24,2025-10,1761288360000,1761288420000,10.215352,9.066168,0.797978,10048.26,0.80
CRVUSDT,2025-10-25,2025-10,1761351240000,1761351300000,10.492919,16.731735,8.500630,10048.34,8.54
CRVUSDT,2025-10-25,2025-10,1761351900000,1761351960000,6.263721,20.442297,12.305321,10049.20,12.37
CRVUSDT,2025-10-25,2025-10,1761352920000,1761352980000,7.303688,9.281583,1.142882,10050.44,1.15
CRVUSDT,2025-10-26,2025-10,1761438840000,1761438900000,7.348625,1.863929,-6.002160,10050.55,-6.03
CRVUSDT,2025-10-26,2025-10,1761439020000,1761439080000,9.228371,11.220539,2.790353,10049.95,2.80
CRVUSDT,2025-10-26,2025-10,1761442620000,1761442680000,14.787441,3.742496,-4.882281,10050.23,-4.91
GALAUSDT,2025-10-26,2025-10,1761493020000,1761493080000,19.375715,17.467249,9.283081,10049.74,9.33
GALAUSDT,2025-10-27,2025-10,1761525960000,1761526020000,9.669841,17.346054,9.177421,10050.67,9.22
CRVUSDT,2025-10-27,2025-10,1761530220000,1761530280000,10.867075,26.888502,18.788523,10051.59,18.89
CRVUSDT,2025-10-27,2025-10,1761534120000,1761534180000,7.628982,17.035770,8.650155,10053.48,8.70
GALAUSDT,2025-10-27,2025-10,1761541980000,1761542040000,22.926938,8.628128,0.470724,10054.35,0.47
CRVUSDT,2025-10-27,2025-10,1761542400000,1761542460000,17.696913,28.835153,20.543090,10054.40,20.65
GALAUSDT,2025-10-27,2025-10,1761575640000,1761575700000,35.794048,8.944529,0.705991,10056.46,0.71
CRVUSDT,2025-10-28,2025-10,1761617100000,1761617160000,7.958413,25.016596,17.051481,10056.53,17.15
CRVUSDT,2025-10-28,2025-10,1761618480000,1761618540000,59.585424,32.132657,23.989037,10058.25,24.13
CRVUSDT,2025-10-28,2025-10,1761620340000,1761620400000,11.813039,-0.000000,-8.244663,10060.66,-8.29
GALAUSDT,2025-10-28,2025-10,1761655500000,1761655560000,7.804999,0.047874,-8.186656,10059.83,-8.24
GALAUSDT,2025-10-28,2025-10,1761655560000,1761655620000,8.407452,8.896669,1.110154,10059.01,1.12
GALAUSDT,2025-10-28,2025-10,1761655680000,1761655740000,9.363990,8.928571,0.697227,10059.12,0.70
CRVUSDT,2025-10-29,2025-10,1761697500000,1761697560000,6.168397,3.763637,-3.837595,10059.19,-3.86
CRVUSDT,2025-10-29,2025-10,1761698520000,1761698580000,10.743733,-3.765044,-11.840089,10058.80,-11.91
CRVUSDT,2025-10-29,2025-10,1761698580000,1761698640000,10.294024,3.765044,-4.686505,10057.61,-4.71
GALAUSDT,2025-10-30,2025-10,1761792180000,1761792240000,27.073668,9.182721,0.885350,10057.14,0.89
GALAUSDT,2025-10-30,2025-10,1761793380000,1761793440000,12.932050,9.174250,0.876456,10057.23,0.88
GALAUSDT,2025-10-30,2025-10,1761794700000,1761794760000,10.348575,9.191161,0.891253,10057.32,0.90
CRVUSDT,2025-10-30,2025-10,1761796560000,1761796620000,6.733773,31.290943,22.530140,10057.41,22.66
CRVUSDT,2025-10-30,2025-10,1761799080000,1761799140000,34.310495,11.213471,2.880947,10059.68,2.90
CRVUSDT,2025-10-30,2025-10,1761801840000,1761801900000,9.230349,34.159937,25.314286,10059.96,25.47
CRVUSDT,2025-10-31,2025-10,1761869100000,1761869160000,9.203848,2.023873,-6.308105,10062.51,-6.35
CRVUSDT,2025-10-31,2025-10,1761869160000,1761869220000,12.321952,6.076547,-2.053044,10061.88,-2.07
CRVUSDT,2025-10-31,2025-10,1761869220000,1761869280000,8.457902,22.311156,14.586586,10061.67,14.68
GALAUSDT,2025-10-31,2025-10,1761871320000,1761871380000,17.725012,10.010010,1.508009,10063.14,1.52
GALAUSDT,2025-10-31,2025-10,1761871440000,1761871500000,14.711649,10.020020,1.517518,10063.29,1.53
CRVUSDT,2025-11-01,2025-11,1761955560000,1761955620000,14.224131,-2.083759,-10.067254,10063.44,-10.13
CRVUSDT,2025-11-01,2025-11,1761955620000,1761955680000,17.788190,16.694476,8.502605,10062.43,8.56
CRVUSDT,2025-11-01,2025-11,1761955920000,1761955980000,7.833004,-2.083759,-10.275891,10063.28,-10.34
CRVUSDT,2025-11-02,2025-11,1762042140000,1762042200000,22.373484,33.532438,25.331422,10062.25,25.49
CRVUSDT,2025-11-02,2025-11,1762044240000,1762044300000,6.074545,27.136826,18.319697,10064.80,18.44
CRVUSDT,2025-11-02,2025-11,1762045260000,1762045320000,6.262281,25.258727,16.733342,10066.64,16.84
CRVUSDT,2025-11-03,2025-11,1762131060000,1762131120000,10.116383,6.322156,-1.690758,10068.33,-1.70
CRVUSDT,2025-11-03,2025-11,1762134300000,1762134360000,7.684540,8.583653,-0.100561,10068.16,-0.10
CRVUSDT,2025-11-03,2025-11,1762134900000,1762134960000,16.045954,-2.162156,-9.678292,10068.15,-9.74
GALAUSDT,2025-11-03,2025-11,1762191720000,1762191780000,26.136750,10.988906,2.248280,10067.17,2.26
GALAUSDT,2025-11-03,2025-11,1762193580000,1762193640000,10.082696,10.964886,2.220649,10067.40,2.24
GALAUSDT,2025-11-03,2025-11,1762196160000,1762196220000,10.933216,-0.000000,-8.783344,10067.62,-8.84
CRVUSDT,2025-11-04,2025-11,1762227840000,1762227900000,45.942263,25.304832,16.660018,10066.74,16.77
CRVUSDT,2025-11-04,2025-11,1762235940000,1762236000000,13.548605,4.925540,-2.541088,10068.42,-2.56
CRVUSDT,2025-11-04,2025-11,1762241040000,1762241100000,26.402718,2.521101,-5.900207,10068.16,-5.94
CRVUSDT,2025-11-05,2025-11,1762304280000,1762304340000,9.320178,-0.046384,-8.090376,10067.57,-8.15
CRVUSDT,2025-11-05,2025-11,1762304340000,1762304400000,15.565258,28.934256,21.003297,10066.75,21.14
CRVUSDT,2025-11-05,2025-11,1762306320000,1762306380000,11.699345,12.251386,4.038816,10068.87,4.07
GALAUSDT,2025-11-05,2025-11,1762345800000,1762345860000,19.818704,11.325028,2.491854,10069.27,2.51
CRVUSDT,2025-11-06,2025-11,1762388100000,1762388160000,10.761039,15.992689,8.051502,10069.52,8.11
CRVUSDT,2025-11-06,2025-11,1762388280000,1762388340000,12.593036,-4.566186,-12.854463,10070.33,-12.94
CRVUSDT,2025-11-06,2025-11,1762388340000,1762388400000,12.836378,9.136555,0.391659,10069.04,0.39
CRVUSDT,2025-11-07,2025-11,1762476840000,1762476900000,14.029578,18.691580,10.121433,10069.08,10.19
CRVUSDT,2025-11-07,2025-11,1762486080000,1762486140000,12.539962,25.397214,16.512004,10070.10,16.63
CRVUSDT,2025-11-07,2025-11,1762487460000,1762487520000,10.932820,20.838157,12.523182,10071.76,12.61
CRVUSDT,2025-11-08,2025-11,1762568040000,1762568100000,6.863883,18.518942,10.356737,10073.02,10.43
CRVUSDT,2025-11-08,2025-11,1762574040000,1762574100000,8.868551,29.068048,21.202631,10074.07,21.36
CRVUSDT,2025-11-08,2025-11,1762594140000,1762594200000,7.900221,23.077070,15.399262,10076.20,15.52
CRVUSDT,2025-11-09,2025-11,1762648980000,1762649040000,13.065477,16.676221,8.695600,10077.75,8.76
