month,filled_trades,avg_net_bps,pnl_dollars,equity_end_dollars
2025-08,133,1.6735168349624063,222.80482155743462,100222.80482155744
2025-09,136,1.0606720952205884,144.65019203495063,100367.45501359238
2025-10,199,1.0457310595477387,208.97849098135853,100576.43350457374
2025-11,217,3.3789919746543786,740.0591471914521,101316.49265176519
2025-12,256,3.993953709960936,1041.0547957268034,102357.547447492
2026-01,221,3.8816717712669684,881.6983679168573,103239.24581540885
2026-02,246,7.826375403861791,2006.4884040601235,105245.73421946898
2026-03,13,8.248358053846154,112.88551053703887,105358.61973000602
