month,filled_trades,avg_net_bps,pnl_dollars,equity_end_dollars
2025-08,133,1.6735168349624063,222.80482155743462,100222.80482155744
2025-09,136,1.0606720952205884,144.65019203495063,100367.45501359238
2025-10,199,1.11257786080402,222.35533472445738,100589.81034831684
2025-11,217,3.3789919746543786,740.1575763684241,101329.96792468526
2025-12,256,3.990415616601562,1040.2651821427153,102370.23310682797
2026-01,221,3.8816717712669684,881.807641003321,103252.0407478313
2026-02,246,7.768773592479677,1991.8235675172075,105243.8643153485
2026-03,13,8.248358053846154,112.88350489678302,105356.74782024529
