month,filled_trades,avg_net_bps,pnl_dollars,equity_end_dollars
2025-08,133,1.6735168349624063,2248.610809900566,102248.61080990057
2025-09,136,1.0606720952205884,1482.8568769247331,103731.4676868253
2025-10,198,0.756560124242424,1556.4541593077402,105287.92184613305
2025-11,217,3.3789919746543786,7996.921021773541,113284.84286790658
2025-12,256,3.993953709960936,12174.644351503894,125459.48721941048
2026-01,221,3.8816717712669684,11217.498606018213,136676.98582542868
2026-02,246,7.826375403861791,28951.748490152957,165628.73431558165
2026-03,13,8.248358053846154,1781.0317555920108,167409.76607117365
