month,filled_trades,avg_net_bps,pnl_dollars,equity_end_dollars
2025-08,133,1.6735168349624063,557.8649132654773,100557.86491326548
2025-09,136,1.0606720952205884,363.1257381548198,100920.9906514203
2025-10,199,1.0457310595477387,525.7542055797651,101446.74485700006
2025-11,217,3.3789919746543786,1876.013548956411,103322.75840595647
2025-12,256,3.993953709960936,2673.9965465933665,105996.75495254985
2026-01,221,3.8816717712669684,2296.784007168131,108293.53895971797
2026-02,246,7.826375403861791,5337.038520798025,113630.57748051599
2026-03,13,8.248358053846154,304.82673011818366,113935.40421063418
