ts,density,avg_clustering,n_components,eigvec_dispersion
2025-08-03 07:55:00+00:00,0.7058823529411765,0.8093853199121711,1,59999836029.04755
2025-08-03 08:55:00+00:00,0.5957767722473605,0.7423392590803283,1,55122091135.676414
2025-08-03 09:55:00+00:00,0.6161387631975868,0.734301986105442,1,56056213793.37653
2025-08-03 10:55:00+00:00,0.5686274509803921,0.7008005145094862,1,53851500902.911285
2025-08-03 11:55:00+00:00,0.6055806938159879,0.7420722479920481,1,55573776710.65077
2025-08-03 12:55:00+00:00,0.7239819004524887,0.839560017126479,1,60764029906.25047
2025-08-03 13:55:00+00:00,0.7616892911010558,0.8593120656572049,1,62326342108.0941
2025-08-03 14:55:00+00:00,0.7722473604826546,0.8873328560204535,1,62756991738.35503
2025-08-03 15:55:00+00:00,0.8099547511312217,0.9102164080392154,1,64271060600.93634
2025-08-03 16:55:00+00:00,0.8167420814479638,0.9028580478145973,1,64539261816.58439
2025-08-03 17:55:00+00:00,0.8273001508295625,0.909753510767464,1,64954984847.338394
2025-08-03 18:55:00+00:00,0.8069381598793364,0.9049033636337439,1,64150912922.01659
2025-08-03 19:55:00+00:00,0.8031674208144797,0.8788305692625467,1,64001027006.15714
2025-08-03 20:55:00+00:00,0.7933634992458521,0.8930639267908241,1,63609384890.54775
2025-08-03 21:55:00+00:00,0.8182503770739065,0.8984271587160989,1,64598650831.14257
2025-08-03 22:55:00+00:00,0.8205128205128205,0.903886257337841,1,64688249637.5814
2025-08-03 23:55:00+00:00,0.8363499245852187,0.927972057814687,1,65309822834.88208
2025-08-04 00:55:00+00:00,0.8974358974358975,0.9583722721973909,1,67652960592.4462
2025-08-04 01:55:00+00:00,0.8996983408748115,0.967675454274442,1,67737813519.78944
2025-08-04 02:55:00+00:00,0.9524886877828054,0.9666854809701904,1,69696861348.31786
2025-08-04 03:55:00+00:00,0.9238310708898945,0.9683167939011745,1,68640553505.96698
2025-08-04 04:55:00+00:00,0.9313725490196079,0.958451483840701,1,68919961237.88684
2025-08-04 05:55:00+00:00,0.918552036199095,0.9632438657785111,1,68443689053.59691
2025-08-04 06:55:00+00:00,0.8944193061840121,0.953615981138867,1,67539070141.164764
2025-08-04 07:55:00+00:00,0.7986425339366516,0.8950128635372729,2,63820226166.709785
2025-08-04 08:55:00+00:00,0.7760180995475113,0.8885567667065979,1,62909934513.3524
2025-08-04 09:55:00+00:00,0.7880844645550528,0.8718403677400447,1,63397143606.6994
2025-08-04 10:55:00+00:00,0.808446455505279,0.8939988342974465,1,64211102274.62011
2025-08-04 11:55:00+00:00,0.8099547511312217,0.9047222786724648,1,64270972779.25779
2025-08-04 12:55:00+00:00,0.8205128205128205,0.9108683166270931,1,64688249637.58145
2025-08-04 13:55:00+00:00,0.8800904977375565,0.9327487979333063,1,66995889964.71798
2025-08-04 14:55:00+00:00,0.8687782805429864,0.9397759934568608,1,66563750683.241844
2025-08-04 15:55:00+00:00,0.8318250377073907,0.9318462576290413,1,65133000025.391846
2025-08-04 16:55:00+00:00,0.8461538461538461,0.9212744073694581,1,65691317810.03636
2025-08-04 17:55:00+00:00,0.8574660633484162,0.9412968853061501,1,66129244083.66486
2025-08-04 18:55:00+00:00,0.8476621417797888,0.958269908146111,1,65750019838.411514
2025-08-04 19:55:00+00:00,0.8627450980392157,0.9500563573823406,1,66332133254.68162
2025-08-04 20:55:00+00:00,0.8220211161387632,0.9135971515001988,1,64747501506.21001
2025-08-04 21:55:00+00:00,0.8257918552036199,0.9230664150583799,1,64896278414.33628
2025-08-04 22:55:00+00:00,0.8235294117647058,0.8978224496962568,1,64806875660.37015
2025-08-04 23:55:00+00:00,0.801659125188537,0.9040879834772944,1,63941078646.372055
2025-08-05 00:55:00+00:00,0.8355957767722474,0.9120598756239049,1,65279924826.50992
2025-08-05 01:55:00+00:00,0.8340874811463047,0.9027156218675138,1,65221426914.15242
2025-08-05 02:55:00+00:00,0.8265460030165912,0.8995969121174985,1,64925372361.25537
2025-08-05 03:55:00+00:00,0.7903469079939668,0.9044671423459955,1,63487992321.950714
2025-08-05 04:55:00+00:00,0.7677224736048266,0.877820438455211,1,62573034251.06228
2025-08-05 05:55:00+00:00,0.7337858220211161,0.8521347632437553,1,61174236717.84079
2025-08-05 06:55:00+00:00,0.7141779788838613,0.8523873669098097,1,60351534299.53285
2025-08-05 07:55:00+00:00,0.8197586726998491,0.9199643601113483,1,64658338046.640656
2025-08-05 08:55:00+00:00,0.8438914027149321,0.9215730959864282,1,65602898561.31808
2025-08-05 09:55:00+00:00,0.8906485671191554,0.9548630507196589,1,67396644518.163445
2025-08-05 10:55:00+00:00,0.9155354449472096,0.9661430260450676,1,68331396358.4479
2025-08-05 11:55:00+00:00,0.9260935143288085,0.9764176449786637,1,68724176141.12808
2025-08-05 12:55:00+00:00,0.8974358974358975,0.9716645147468126,1,67652498380.991585
2025-08-05 13:55:00+00:00,0.8868778280542986,0.973095048166566,1,67253640803.575386
2025-08-05 14:55:00+00:00,0.9547511312217195,0.9660008352335103,1,69779778319.71255
2025-08-05 15:55:00+00:00,0.9230769230769231,0.9614393451989629,1,68612624987.623856
2025-08-05 16:55:00+00:00,0.8680241327300151,0.9467179307410715,1,66534490237.125336
2025-08-05 17:55:00+00:00,0.8717948717948718,0.9447943124550207,1,66678939275.02958
2025-08-05 18:55:00+00:00,0.8883861236802413,0.9395797887289665,1,67310988930.25738
2025-08-05 19:55:00+00:00,0.9057315233785822,0.9486398953294116,1,67964365869.09611
2025-08-05 20:55:00+00:00,0.8710407239819005,0.9421435230267357,1,66650001591.862724
2025-08-05 21:55:00+00:00,0.8333333333333334,0.9056465398988236,1,65191934971.919136
2025-08-05 22:55:00+00:00,0.8981900452488688,0.9372480953500238,1,67681195273.87439
2025-08-05 23:55:00+00:00,0.9389140271493213,0.9715529367683268,1,69198615971.05305
2025-08-06 00:55:00+00:00,0.9374057315233786,0.9690204037973414,1,69142634500.38016
2025-08-06 01:55:00+00:00,0.9547511312217195,0.9870830327903264,1,69779778319.71255
2025-08-06 02:55:00+00:00,0.9487179487179487,0.9800816324259891,1,69558385404.1775
2025-08-06 03:55:00+00:00,0.9298642533936652,0.9643458260262613,1,68864038892.18059
2025-08-06 04:55:00+00:00,0.8914027149321267,0.9609351659047761,1,67424803675.01056
2025-08-06 05:55:00+00:00,0.9170437405731523,0.9618023426755277,1,68387752800.31869
2025-08-06 06:55:00+00:00,0.9298642533936652,0.9607719883560164,1,68864415283.27739
2025-08-06 07:55:00+00:00,0.8846153846153846,0.9399055093766814,1,67167803320.218346
2025-08-06 08:55:00+00:00,0.9140271493212669,0.943074147896758,1,68275273584.29184
2025-08-06 09:55:00+00:00,0.8996983408748115,0.956426133138846,1,67738183755.26126
2025-08-06 10:55:00+00:00,0.9283559577677225,0.9741821532043252,1,68808447487.32994
2025-08-06 11:55:00+00:00,0.9117647058823529,0.9462294649401244,1,68189790367.38631
2025-08-06 12:55:00+00:00,0.8710407239819005,0.9290930142426725,1,66650639099.01907
2025-08-06 13:55:00+00:00,0.801659125188537,0.9048597179678322,1,63941078646.37208
2025-08-06 14:55:00+00:00,0.7745098039215687,0.8999492886652477,1,62848939571.31061
2025-08-06 15:55:00+00:00,0.8001508295625943,0.9062424582017823,1,63880811505.761665
2025-08-06 16:55:00+00:00,0.797134238310709,0.9009104350574961,1,63760194441.741806
2025-08-06 17:55:00+00:00,0.803921568627451,0.9261971589251163,1,64030979893.092186
2025-08-06 18:55:00+00:00,0.8499245852187028,0.9560144522487973,1,65837796018.81721
2025-08-06 19:55:00+00:00,0.8619909502262444,0.9538896341350364,1,66303135599.414
2025-08-06 20:55:00+00:00,0.8831070889894419,0.9476132297996553,1,67110058832.63772
2025-08-06 21:55:00+00:00,0.8823529411764706,0.9432243313004526,1,67081764337.72246
2025-08-06 22:55:00+00:00,0.8861236802413273,0.9403918585329036,1,67225132345.32234
2025-08-06 23:55:00+00:00,0.8167420814479638,0.9024478659471113,1,64539438192.17285
2025-08-07 00:55:00+00:00,0.6055806938159879,0.720472847887004,1,55573776710.65074
2025-08-07 01:55:00+00:00,0.6365007541478129,0.7660530622510415,1,56974872563.965935
2025-08-07 02:55:00+00:00,0.8114630467571644,0.8930481578920978,1,64330699661.27974
2025-08-07 03:55:00+00:00,0.8642533936651584,0.928708851208178,1,66390090568.71317
2025-08-07 04:55:00+00:00,0.830316742081448,0.9100882244615249,1,65073833543.46183
2025-08-07 05:55:00+00:00,0.7986425339366516,0.8887950339772501,1,63820487783.29149
2025-08-07 06:55:00+00:00,0.861236802413273,0.9287448811856888,1,66274125256.48104
2025-08-07 07:55:00+00:00,0.808446455505279,0.909618795108402,1,64211014534.990135
2025-08-07 08:55:00+00:00,0.7473604826546003,0.8676562427596944,1,61737574014.302475
2025-08-07 09:55:00+00:00,0.720211161387632,0.829907556548921,1,60605666478.33946
2025-08-07 10:55:00+00:00,0.8574660633484162,0.9376205706096796,1,66128701922.871315
2025-08-07 11:55:00+00:00,0.8657616892911011,0.9348453273706804,1,66447543354.64924
2025-08-07 12:55:00+00:00,0.8378582202111614,0.9111882870165006,1,65368329756.399025
2025-08-07 13:55:00+00:00,0.8235294117647058,0.9165405404976361,1,64807406984.0786
2025-08-07 14:55:00+00:00,0.8883861236802413,0.9332589689331882,2,67310345106.916374
2025-08-07 15:55:00+00:00,0.9042232277526395,0.9607849324712568,1,67907938057.76365
2025-08-07 16:55:00+00:00,0.8687782805429864,0.9340368366388042,1,66563568775.29418
2025-08-07 17:55:00+00:00,0.7767722473604827,0.8687894543678573,1,62940581574.95496
2025-08-07 18:55:00+00:00,0.8159879336349924,0.9006609538096517,1,64509722856.97519
2025-08-07 19:55:00+00:00,0.8634992458521871,0.9413147487384305,1,66360483504.46905
2025-08-07 20:55:00+00:00,0.8476621417797888,0.9422543820179937,1,65749929995.96668
2025-08-07 21:55:00+00:00,0.830316742081448,0.9397419859665467,1,65073655706.73036
2025-08-07 22:55:00+00:00,0.8371040723981901,0.9271168573537335,1,65338815163.09266
2025-08-07 23:55:00+00:00,0.8514328808446455,0.9160510886537494,1,65895468422.554
2025-08-08 00:55:00+00:00,0.8092006033182504,0.8977532813415912,1,64240781160.691154
2025-08-08 01:55:00+00:00,0.8129713423831071,0.9071287982203613,1,64390458800.65073
2025-08-08 02:55:00+00:00,0.7051282051282052,0.8154691621276737,1,59967776269.32925
2025-08-08 03:55:00+00:00,0.7126696832579186,0.8279102568206546,1,60287441921.26129
2025-08-08 04:55:00+00:00,0.7526395173453997,0.8643878423712834,1,61955064916.10929
2025-08-08 05:55:00+00:00,0.770739064856712,0.8634581294365105,1,62695846997.78149
2025-08-08 06:55:00+00:00,0.726998491704374,0.8679700109500235,1,60890656447.37321
2025-08-08 07:55:00+00:00,0.7541478129713424,0.8556039802345778,1,62016774104.26133
2025-08-08 08:55:00+00:00,0.7986425339366516,0.8813697349910753,1,63820574989.29543
2025-08-08 09:55:00+00:00,0.773001508295626,0.8742427129659484,1,62787541528.720024
2025-08-08 10:55:00+00:00,0.7692307692307693,0.883572549165976,1,62634128385.41522
2025-08-08 11:55:00+00:00,0.7473604826546003,0.8813285899301622,1,61737405295.05277
2025-08-08 12:55:00+00:00,0.8009049773755657,0.8991902478119355,1,63910733815.34612
2025-08-08 13:55:00+00:00,0.8506787330316742,0.9260765765218036,1,65866728850.75975
2025-08-08 14:55:00+00:00,0.8981900452488688,0.9554434231142136,1,67681195273.87443
2025-08-08 15:55:00+00:00,0.9336349924585219,0.9845215104666166,1,69003901784.88792
2025-08-08 16:55:00+00:00,0.9298642533936652,0.9847286742304099,1,68864132989.569
2025-08-08 17:55:00+00:00,0.942684766214178,0.9843368784138496,1,69337240295.04356
2025-08-08 18:55:00+00:00,0.9819004524886877,0.9873038061378399,1,70764953348.49731
2025-08-08 19:55:00+00:00,0.9856711915535445,0.9883397095050929,1,70900797435.02945
2025-08-08 20:55:00+00:00,0.9683257918552036,0.9805862773724969,1,70273900207.60017
2025-08-08 21:55:00+00:00,0.9441930618401206,0.9615462121230871,1,69392877557.10663
2025-08-08 22:55:00+00:00,0.942684766214178,0.9607089953798114,1,69337429783.52467
2025-08-08 23:55:00+00:00,0.8883861236802413,0.9369225151226293,1,67310988930.25739
2025-08-09 00:55:00+00:00,0.5671191553544495,0.7075420382366193,1,53779958903.53899
2025-08-09 01:55:00+00:00,0.5520361990950227,0.6825005897257993,1,53060161782.33191
2025-08-09 02:55:00+00:00,0.6365007541478129,0.7495116273515667,1,56974872563.96592
2025-08-09 03:55:00+00:00,0.6734539969834088,0.7788849584463033,1,58605191353.14236
2025-08-09 04:55:00+00:00,0.7104072398190046,0.8185279824931955,1,60191918242.79453
2025-08-09 05:55:00+00:00,0.9268476621417798,0.9668724869458802,1,68751870771.57458
2025-08-09 06:55:00+00:00,0.9381598793363499,0.9577833086778789,1,69170914296.51183
2025-08-09 07:55:00+00:00,0.951734539969834,0.9709146243692832,1,69669454490.52602
2025-08-09 08:55:00+00:00,0.9555052790346908,0.974624709354175,1,69807045875.25847
2025-08-09 09:55:00+00:00,0.9260935143288085,0.952876123350101,1,68724457860.34361
2025-08-09 10:55:00+00:00,0.9079939668174962,0.9486990047291395,1,68049662567.61719
2025-08-09 11:55:00+00:00,0.7368024132730016,0.8422652354999596,1,61299767537.717636
2025-08-09 12:55:00+00:00,0.6055806938159879,0.7292888212022723,1,55573928585.81746
2025-08-09 13:55:00+00:00,0.7134238310708899,0.8292584800624275,1,60319166761.74983
2025-08-09 14:55:00+00:00,0.7541478129713424,0.8586460560977248,1,62017113068.78202
2025-08-09 15:55:00+00:00,0.7669683257918553,0.8749601156805473,1,62542207923.0209
2025-08-09 16:55:00+00:00,0.7420814479638009,0.8498635632516949,1,61518639337.799
2025-08-09 17:55:00+00:00,0.7413273001508296,0.8625331217349732,1,61487792009.90286
2025-08-09 18:55:00+00:00,0.7760180995475113,0.8857597891714308,1,62909590668.97214
2025-08-09 19:55:00+00:00,0.7579185520361991,0.8594624634690979,1,62172217391.56978
2025-08-09 20:55:00+00:00,0.6289592760180995,0.7545581304707853,1,56636260552.44118
2025-08-09 21:55:00+00:00,0.7601809954751131,0.8686079919884175,1,62264687358.83273
2025-08-09 22:55:00+00:00,0.8197586726998491,0.9129827424509765,1,64658603098.51028
2025-08-09 23:55:00+00:00,0.8333333333333334,0.920551227817177,1,65191934971.91912
2025-08-10 00:55:00+00:00,0.8371040723981901,0.9117480875088942,1,65338815163.092674
2025-08-10 01:55:00+00:00,0.8506787330316742,0.9293429333361534,1,65866638849.086914
2025-08-10 02:55:00+00:00,0.8280542986425339,0.9035778269470711,1,64984850228.33824
2025-08-10 03:55:00+00:00,0.7782805429864253,0.8655842214606224,1,63001831475.21008
2025-08-10 04:55:00+00:00,0.7858220211161387,0.8790019517346853,1,63306250522.88345
2025-08-10 05:55:00+00:00,0.7843137254901961,0.8797529861047244,1,63245207523.19239
2025-08-10 06:55:00+00:00,0.8589743589743589,0.9150029480024773,1,66187289253.89925
2025-08-10 07:55:00+00:00,0.8763197586726998,0.9320315113499835,1,66852122941.583664
2025-08-10 08:55:00+00:00,0.9313725490196079,0.9680224835981549,1,68920149586.00568
2025-08-10 09:55:00+00:00,0.9524886877828054,0.9722639832799816,1,69697147055.61703
2025-08-10 10:55:00+00:00,0.9276018099547512,0.9668074015974406,1,68780493617.60535
2025-08-10 11:55:00+00:00,0.944947209653092,0.9725091823702932,1,69420584836.13333
2025-08-10 12:55:00+00:00,0.9434389140271493,0.9748589305037095,1,69364874864.65785
2025-08-10 13:55:00+00:00,0.918552036199095,0.9676506652988094,1,68444250193.97458
2025-08-10 14:55:00+00:00,0.8838612368024132,0.9658807745545483,1,67139074697.88736
2025-08-10 15:55:00+00:00,0.8529411764705882,0.9375065599889798,1,65954439669.34921
2025-08-10 16:55:00+00:00,0.8159879336349924,0.9045062803879795,1,64509634709.54365
2025-08-10 17:55:00+00:00,0.7413273001508296,0.83942730268814,1,61487707991.58583
2025-08-10 18:55:00+00:00,0.7390648567119156,0.84394538930782,1,61393893570.780136
2025-08-10 19:55:00+00:00,0.7164404223227753,0.8180217277164155,1,60446969886.24627
2025-08-10 20:55:00+00:00,0.7481146304675717,0.8502323176125371,1,61768715289.43007
2025-08-10 21:55:00+00:00,0.7345399698340875,0.8486521269162746,1,61205497266.85821
2025-08-10 22:55:00+00:00,0.8099547511312217,0.8857567775743089,1,64270884957.8193
2025-08-10 23:55:00+00:00,0.8619909502262444,0.9207873997774532,1,66303407394.492805
2025-08-11 00:55:00+00:00,0.8092006033182504,0.8875806209958909,1,64240605601.282745
2025-08-11 01:55:00+00:00,0.8521870286576169,0.9153741229293401,1,65925005399.1741
2025-08-11 02:55:00+00:00,0.8642533936651584,0.9377626664773182,1,66390272002.81956
2025-08-11 03:55:00+00:00,0.8687782805429864,0.9163464503773876,1,66563659729.14381
2025-08-11 04:55:00+00:00,0.8733031674208145,0.9146222802860339,1,66737142236.13531
2025-08-11 05:55:00+00:00,0.8793363499245852,0.9231283115834168,1,66967087984.27538
2025-08-11 06:55:00+00:00,0.8815987933634992,0.9282975085655695,1,67053182411.921936
2025-08-11 07:55:00+00:00,0.8529411764705882,0.9384226927170342,1,65954439669.34918
2025-08-11 08:55:00+00:00,0.8657616892911011,0.9318785596524356,1,66448088127.25339
2025-08-11 09:55:00+00:00,0.8514328808446455,0.9425817793535333,1,65895828586.32701
2025-08-11 10:55:00+00:00,0.8559577677224736,0.9238965066922477,1,66070967038.77261
2025-08-11 11:55:00+00:00,0.9110105580693816,0.9535714121835467,1,68162515004.31033
2025-08-11 12:55:00+00:00,0.8665158371040724,0.9428724081768932,1,66476931796.8992
2025-08-11 13:55:00+00:00,0.8793363499245852,0.9394971393194103,1,66966996478.9238
2025-08-11 14:55:00+00:00,0.8989441930618401,0.959070320217337,1,67709232833.92964
2025-08-11 15:55:00+00:00,0.8914027149321267,0.9607117782095961,1,67425172199.66031
2025-08-11 16:55:00+00:00,0.9019607843137255,0.9716406888171687,1,67822280414.10781
2025-08-11 17:55:00+00:00,0.9012066365007542,0.9509018499426847,1,67794661769.909195
2025-08-11 18:55:00+00:00,0.8906485671191554,0.9437902122531866,1,67395907784.73728
2025-08-11 19:55:00+00:00,0.8868778280542986,0.9447868463163274,1,67253181321.567184
2025-08-11 20:55:00+00:00,0.9064856711915535,0.9496712420141532,1,67993212330.91521
2025-08-11 21:55:00+00:00,0.8838612368024132,0.9737827765893711,1,67138891217.67245
2025-08-11 22:55:00+00:00,0.9087481146304676,0.9515012034969994,1,68077730482.37021
2025-08-11 23:55:00+00:00,0.9524886877828054,0.9812732371276478,1,69696480408.89586
2025-08-12 00:55:00+00:00,0.9524886877828054,0.9716025641025643,1,69696956583.82399
2025-08-12 01:55:00+00:00,0.9600301659125189,0.9955252133586657,1,69972139631.75447
2025-08-12 02:55:00+00:00,0.9524886877828054,0.9871393172653675,1,69696670878.0863
2025-08-12 03:55:00+00:00,0.9728506787330317,0.9797702583488385,1,70438092694.17186
2025-08-12 04:55:00+00:00,0.8069381598793364,0.9002250977020279,1,64151000579.28266
2025-08-12 05:55:00+00:00,0.9177978883861236,0.9691361096235048,1,68415586531.757805
2025-08-12 06:55:00+00:00,0.9027149321266968,0.97524639206813,1,67851555414.89265
2025-08-12 07:55:00+00:00,0.8529411764705882,0.9443344297389926,1,65954259426.05735
2025-08-12 08:55:00+00:00,0.8371040723981901,0.9110457762242651,1,65338904443.29129
2025-08-12 09:55:00+00:00,0.8242835595776772,0.900406275532238,1,64836542347.96682
2025-08-12 10:55:00+00:00,0.8227752639517345,0.9006843873766871,1,64777106873.46392
2025-08-12 11:55:00+00:00,0.803921568627451,0.8931170494278172,1,64031242374.32845
2025-08-12 12:55:00+00:00,0.9238310708898945,0.9750476199398376,1,68640365921.941025
2025-08-12 13:55:00+00:00,0.9539969834087482,0.9737336929532963,2,69752309032.63786
2025-08-12 14:55:00+00:00,0.9630467571644042,0.9904746898759504,1,70082273358.07036
2025-08-12 15:55:00+00:00,0.9577677224736049,0.9935435712746639,1,69889737000.50916
2025-08-12 16:55:00+00:00,0.9230769230769231,0.9615826152837287,1,68612343726.0715
2025-08-12 17:55:00+00:00,0.8672699849170438,0.9333194405587197,1,66505853674.18524
2025-08-12 18:55:00+00:00,0.8227752639517345,0.8961199162926895,1,64777637952.38522
2025-08-12 19:55:00+00:00,0.6900452488687783,0.7962385432317963,1,59322537431.59981
2025-08-12 20:55:00+00:00,0.6561085972850679,0.7639449427631564,1,57845554054.119225
2025-08-12 21:55:00+00:00,0.6546003016591252,0.7592271065021154,1,57779026655.39214
2025-08-12 22:55:00+00:00,0.7368024132730016,0.8285723909669502,1,61299935060.967606
2025-08-12 23:55:00+00:00,0.72473604826546,0.8276844043227517,1,60796001892.837074
2025-08-13 00:55:00+00:00,0.7134238310708899,0.8367381048514966,1,60319249183.005486
2025-08-13 01:55:00+00:00,0.8310708898944194,0.8967579247523911,1,65103112110.0194
2025-08-13 02:55:00+00:00,0.8295625942684767,0.885519194049405,1,65044096924.50729
2025-08-13 03:55:00+00:00,0.9381598793363499,0.9528114766659826,1,69170536230.1884
2025-08-13 04:55:00+00:00,0.9117647058823529,0.938945339501799,1,68190628952.10591
2025-08-13 05:55:00+00:00,0.9193061840120663,0.9508795078947896,1,68472060725.65399
2025-08-13 06:55:00+00:00,0.9321266968325792,0.9520103463242898,1,68947952622.19373
2025-08-13 07:55:00+00:00,0.9072398190045249,0.9388556772144648,1,68021396870.62721
2025-08-13 08:55:00+00:00,0.8642533936651584,0.9272177031516684,1,66389909135.59844
2025-08-13 09:55:00+00:00,0.8197586726998491,0.9073828587175558,1,64658426397.02237
2025-08-13 10:55:00+00:00,0.8318250377073907,0.9097442485012549,1,65132733027.755394
2025-08-13 11:55:00+00:00,0.782051282051282,0.8854126752524571,1,63154181481.43587
2025-08-13 12:55:00+00:00,0.6802413273001509,0.7881184947501076,1,58900095826.23556
2025-08-13 13:55:00+00:00,0.6787330316742082,0.8132542946004249,1,58834760147.97169
2025-08-13 14:55:00+00:00,0.751131221719457,0.8496320010100463,1,61892869987.90316
2025-08-13 15:55:00+00:00,0.7850678733031674,0.8639268015693807,1,63275693028.48386
2025-08-13 16:55:00+00:00,0.777526395173454,0.8719564850606791,1,62970955752.86052
2025-08-13 17:55:00+00:00,0.806184012066365,0.8857305712819227,1,64120928852.642204
2025-08-13 18:55:00+00:00,0.8242835595776772,0.9066299038549239,1,64836985319.80551
2025-08-13 19:55:00+00:00,0.8634992458521871,0.9309162013923573,1,66361118238.91597
2025-08-13 20:55:00+00:00,0.9079939668174962,0.9449525076760629,1,68049197646.49231
2025-08-13 21:55:00+00:00,0.8717948717948718,0.914265878110083,1,66679121498.01789
2025-08-13 22:55:00+00:00,0.8552036199095022,0.9086649908033895,1,66041673989.83639
2025-08-13 23:55:00+00:00,0.8861236802413273,0.9387872679812908,1,67224397487.75275
2025-08-14 00:55:00+00:00,0.8416289592760181,0.9014927497779676,1,65515347603.7901
2025-08-14 01:55:00+00:00,0.8363499245852187,0.8982586680351308,1,65309644353.228386
2025-08-14 02:55:00+00:00,0.8355957767722474,0.8998425565948066,1,65280014026.23959
2025-08-14 03:55:00+00:00,0.8582202111613876,0.919571905352814,1,66158137473.89087
2025-08-14 04:55:00+00:00,0.8536953242835595,0.9146448533769159,1,65983410481.37067
2025-08-14 05:55:00+00:00,0.9095022624434389,0.9447864458848403,1,68105879583.740166
2025-08-14 06:55:00+00:00,0.9268476621417798,0.9475205767243983,1,68752340492.17163
2025-08-14 07:55:00+00:00,0.9087481146304676,0.940494875228931,1,68078009552.39059
2025-08-14 08:55:00+00:00,0.8371040723981901,0.9169696005852193,1,65339350847.944374
2025-08-14 09:55:00+00:00,0.8046757164404224,0.8964951256611534,1,64061006145.571556
2025-08-14 10:55:00+00:00,0.8295625942684767,0.9068833580158875,1,65044274680.45891
2025-08-14 11:55:00+00:00,0.7699849170437406,0.8661652726817288,1,62664909494.60631
2025-08-14 12:55:00+00:00,0.9864253393665159,0.9881203941887576,1,70927528067.2814
2025-08-14 13:55:00+00:00,0.9992458521870287,0.9992458521870288,1,71387350743.3484
2025-08-14 14:55:00+00:00,0.9894419306184012,0.9914962908240222,1,71036091287.71414
2025-08-14 15:55:00+00:00,0.9894419306184012,0.9912451134299877,1,71036091287.71417
2025-08-14 16:55:00+00:00,0.9856711915535445,0.9886917844060701,1,70900022396.63135
2025-08-14 17:55:00+00:00,0.9871794871794872,0.989267399267399,1,70954635856.56357
2025-08-14 18:55:00+00:00,0.947209653092006,0.9826719533967433,1,69503355487.36049
2025-08-14 19:55:00+00:00,0.9079939668174962,0.9604087227381465,1,68049476598.404915
2025-08-14 20:55:00+00:00,0.8710407239819005,0.9544015949658602,1,66650456952.87289
2025-08-14 21:55:00+00:00,0.9057315233785822,0.9609667868537243,1,67964737341.822876
2025-08-14 22:55:00+00:00,0.8989441930618401,0.9628657077133942,1,67709602912.1762
2025-08-14 23:55:00+00:00,0.9095022624434389,0.9585180352024969,1,68105414280.44311
2025-08-15 00:55:00+00:00,0.9110105580693816,0.9627109802288758,1,68162142450.596344
2025-08-15 01:55:00+00:00,0.9125188536953243,0.9656545267353712,1,68218731160.03489
2025-08-15 02:55:00+00:00,0.9487179487179487,0.9743075261918779,1,69558955682.69206
2025-08-15 03:55:00+00:00,0.9268476621417798,0.9484130107841746,1,68751776828.22533
2025-08-15 04:55:00+00:00,0.8235294117647058,0.8935948995020653,1,64807052767.30501
2025-08-15 05:55:00+00:00,0.8265460030165912,0.9021844248956994,1,64925904655.739975
2025-08-15 06:55:00+00:00,0.830316742081448,0.9060984564470004,1,65073566788.7292
2025-08-15 07:55:00+00:00,0.8386123680241327,0.8968840855943833,1,65397652469.17364
2025-08-15 08:55:00+00:00,0.8144796380090498,0.8961849141732596,1,64450162530.492
2025-08-15 09:55:00+00:00,0.8582202111613876,0.9217799481585343,1,66157595077.69709
2025-08-15 10:55:00+00:00,0.8687782805429864,0.9302441172179835,1,66563841637.58851
2025-08-15 11:55:00+00:00,0.9064856711915535,0.9446633383616572,1,67993119423.190025
2025-08-15 12:55:00+00:00,0.8031674208144797,0.8854250773522154,1,64001201911.791046
2025-08-15 13:55:00+00:00,0.8521870286576169,0.9221513957575525,1,65925185562.27291
2025-08-15 14:55:00+00:00,0.889894419306184,0.9576554935263484,1,67367368334.89336
2025-08-15 15:55:00+00:00,0.9841628959276018,0.9864064101037617,1,70846142466.10283
2025-08-15 16:55:00+00:00,0.9856711915535445,0.9886735872745172,1,70900700554.30301
2025-08-15 17:55:00+00:00,0.975867269984917,0.9908295625942685,1,70547118116.89879
2025-08-15 18:55:00+00:00,0.9751131221719457,0.9910407239819006,1,70519468091.02371
2025-08-15 19:55:00+00:00,0.969079939668175,0.9893138793979129,1,70301260107.49117
2025-08-15 20:55:00+00:00,0.9924585218702866,0.9928808751850559,1,71144198389.01907
2025-08-15 21:55:00+00:00,0.9223227752639518,0.9709062494600393,1,68584591227.521034
2025-08-15 22:55:00+00:00,0.8514328808446455,0.916778966098148,1,65896008669.68991
2025-08-15 23:55:00+00:00,0.8642533936651584,0.9334310614174947,1,66390181285.642426
2025-08-16 00:55:00+00:00,0.8989441930618401,0.9323139097909128,1,67709695432.36998
2025-08-16 01:55:00+00:00,0.8378582202111614,0.9074506731681786,1,65368240435.99302
2025-08-16 02:55:00+00:00,0.8506787330316742,0.9239619392094862,1,65866728850.75979
2025-08-16 03:55:00+00:00,0.8484162895927602,0.9228275712626026,1,65778991918.912704
2025-08-16 04:55:00+00:00,0.8220211161387632,0.9119965320574651,1,64747324562.50262
2025-08-16 05:55:00+00:00,0.7684766214177979,0.8849093603682172,1,62603332309.86776
2025-08-16 06:55:00+00:00,0.6990950226244343,0.8271728154015278,1,59710760099.99737
