symbol,trades,win_rate,total_pnl,avg_trade,profitable
DOGEUSDT,372,0.44086021505376344,309.6314148207195,0.8323425129589234,True
XRPUSDT,376,0.4521276595744681,631.989056489769,1.6808219587493858,True
LINKUSDT,370,0.44054054054054054,1.086087165151381,0.002935370716625354,True
AXSUSDT,103,0.42718446601941745,222.65181952917604,2.1616681507686994,True
XTZUSDT,107,0.4672897196261682,191.94116969033144,1.793842707386275,True
