date,gap_bps,mon_range,symbol
2024-12-16,305.65257090118035,22.808629268902507,BTCUSDT
2024-12-23,-267.2536987007623,29.03656556681421,BTCUSDT
2024-12-30,-58.503358054555754,22.546987113260478,BTCUSDT
2025-01-06,20.42999796209477,18.74642850291841,BTCUSDT
2025-01-13,-18.408562357816738,31.417642411761804,BTCUSDT
2025-01-20,-263.0977003098545,56.06171298569883,BTCUSDT
2025-01-27,-214.3509405048283,34.26923610790005,BTCUSDT
2025-02-03,-462.20071578157774,43.501932142633144,BTCUSDT
2025-02-10,-1.2442892308839326,17.10843703790959,BTCUSDT
2025-02-17,-142.64736516432563,12.624790972959417,BTCUSDT
2025-02-24,6.673707670814544,20.53107736778372,BTCUSDT
2025-03-03,1180.3443580412677,40.78934167844805,BTCUSDT
2025-03-10,-699.216791438303,43.639468377398764,BTCUSDT
2025-03-17,-169.12790372169528,19.41090420755432,BTCUSDT
2025-03-24,235.94187587591796,17.78720882330395,BTCUSDT
2025-03-31,-240.1422222222216,21.548638791088205,BTCUSDT
2025-04-07,-654.1810901468015,50.76617275652266,BTCUSDT
2025-04-14,40.04422974522193,22.699157136661146,BTCUSDT
2025-04-21,85.98714042710398,17.98394177101783,BTCUSDT
2025-04-28,-94.72896374272844,15.407909173604757,BTCUSDT
2025-05-05,-269.4728580501582,13.026375878434004,BTCUSDT
2025-05-12,111.60853074675181,19.66195093247137,BTCUSDT
2025-05-19,291.83774908084547,19.00810786627494,BTCUSDT
2025-05-26,158.4885328391561,13.850711630527945,BTCUSDT
2025-06-02,157.5258279266678,13.83270893327661,BTCUSDT
2025-06-09,138.47593005684723,13.345359100749926,BTCUSDT
2025-06-16,-44.829853116915565,14.106757187547169,BTCUSDT
2025-06-23,-226.6090296860146,20.796038094492516,BTCUSDT
2025-06-30,122.91634735082991,9.617033749464786,BTCUSDT
2025-07-07,112.38807048618239,10.01220116633414,BTCUSDT
2025-07-14,131.17315469139302,17.140575211126208,BTCUSDT
2025-07-21,-54.24399707962713,14.81974331262048,BTCUSDT
2025-07-28,154.196314626458,12.36690893516839,BTCUSDT
2025-08-04,79.31202863780572,11.041308800022076,BTCUSDT
2025-08-11,226.94085578490285,16.892367021105073,BTCUSDT
2025-08-18,6.377855539867472,14.290631582956832,BTCUSDT
2025-08-25,-292.9859589152417,20.386116074610715,BTCUSDT
2025-09-01,-14.332478429758266,16.60443667793591,BTCUSDT
2025-09-08,41.90806440969253,11.023776833884513,BTCUSDT
2025-09-15,-65.32611319973847,11.645224688517052,BTCUSDT
2025-09-22,-34.56692702181962,14.002435160763389,BTCUSDT
2025-09-29,231.90540194046872,10.79624451653725,BTCUSDT
2025-10-06,103.76476712266047,15.25883131596958,BTCUSDT
2025-10-13,193.03217794336192,20.257559456593597,BTCUSDT
2025-10-20,209.9006624384425,17.982710776956306,BTCUSDT
2025-10-27,318.452625023995,14.379636186411132,BTCUSDT
2025-11-03,86.4197643562048,23.203457559184685,BTCUSDT
2025-11-10,132.10003823795668,18.238927476362317,BTCUSDT
2025-11-17,-33.5860485141215,26.819406185966038,BTCUSDT
2025-11-24,200.4298618871836,25.899918948897295,BTCUSDT
2025-12-01,-59.12222592813876,28.048897872811125,BTCUSDT
2025-12-08,118.92640273675204,20.39485396050436,BTCUSDT
2025-12-15,-234.38755459604167,20.722976631505567,BTCUSDT
2025-12-22,59.91979668812153,20.280685137132334,BTCUSDT
2025-12-29,66.51872005569714,16.814851327965318,BTCUSDT
2026-01-05,170.8654887286576,16.60292276843781,BTCUSDT
2026-01-12,39.10233488285897,16.843071977627748,BTCUSDT
2026-01-19,-196.89042132916668,13.445739020252052,BTCUSDT
2026-01-26,-326.7497992779578,17.75173851891771,BTCUSDT
2026-02-02,-864.8520288521478,36.47831778983957,BTCUSDT
2026-02-09,-34.39558897129436,32.24508224397758,BTCUSDT
2026-02-16,-2.804449920952301,20.67086918747129,BTCUSDT
2023-01-09,161.21403232163934,20.082881610916964,ETHUSDT
2023-01-16,703.6232633502282,26.3845588183929,ETHUSDT
2023-01-23,-184.0250351227335,21.504820449103356,ETHUSDT
2023-01-30,301.0192582204296,23.302084012145357,ETHUSDT
2023-02-06,-210.24793388429774,18.85818858727979,ETHUSDT
2023-02-13,11.43718473367139,24.612261385232213,ETHUSDT
2023-02-20,-83.17837008176232,20.10771086749894,ETHUSDT
2023-02-27,209.82023408769868,17.803518961589575,ETHUSDT
2023-03-06,-29.833620195066636,13.1413139745429,ETHUSDT
2023-03-13,1071.9419919916406,38.28562403495967,ETHUSDT
2023-03-20,-52.8080469404868,31.387365995186567,ETHUSDT
2023-03-27,137.25972399357244,20.57742718868995,ETHUSDT
2023-04-03,-150.41268760399572,21.302077256416855,ETHUSDT
2023-04-10,-28.01751900038507,14.417278920711745,ETHUSDT
2023-04-17,91.80562172462992,17.487355776894375,ETHUSDT
2023-04-24,72.99665048727589,21.709418327574987,ETHUSDT
2023-05-01,-115.39621483484197,18.415277638863717,ETHUSDT
2023-05-08,-620.2705686357157,23.287573187233914,ETHUSDT
2023-05-15,-44.288941051419116,15.861316708534234,ETHUSDT
2023-05-22,-38.91845341930322,9.928209164428576,ETHUSDT
2023-05-29,445.5965924644412,13.605459489654587,ETHUSDT
2023-06-05,-88.4161699269581,17.29274614897507,ETHUSDT
2023-06-12,-474.4013571413042,15.551214519027617,ETHUSDT
2023-06-19,18.57870030634423,12.571301178732035,ETHUSDT
2023-06-26,31.608770112268036,18.778241366861103,ETHUSDT
2023-07-03,23.84992653601703,15.992241098954,ETHUSDT
2023-07-10,-42.78372293261001,13.217548799788704,ETHUSDT
2023-07-17,-79.5765556416217,14.831448422751613,ETHUSDT
2023-07-24,-16.344277122771757,10.826995142003504,ETHUSDT
2023-07-31,-69.7624766479843,7.07247324013462,ETHUSDT
2023-08-07,0.38263284192208147,9.275211480205861,ETHUSDT
2023-08-14,-45.34533884547942,5.32912445632578,ETHUSDT
2023-08-21,142.48119621575793,12.279568784829086,ETHUSDT
2023-08-28,28.678953036702648,11.729837766849734,ETHUSDT
2023-09-04,40.22970856493613,8.97283516524901,ETHUSDT
2023-09-11,-117.57584650941011,18.551027785302928,ETHUSDT
2023-09-18,-117.5258611756247,14.87131001448946,ETHUSDT
2023-09-25,-77.07286432160787,11.143250989969557,ETHUSDT
2023-10-02,396.8773064668074,19.505163171723993,ETHUSDT
2023-10-09,-75.16967913007488,15.993955743142104,ETHUSDT
2023-10-16,36.22744648071663,17.867175565669932,ETHUSDT
2023-10-23,375.6987422639235,29.41876260136635,ETHUSDT
2023-10-30,86.51199370821816,17.443759691073794,ETHUSDT
2023-11-06,326.2073216633299,19.098012155661404,ETHUSDT
2023-11-13,-156.98949555581154,28.86468444380832,ETHUSDT
2023-11-20,265.0873936897069,23.017236366103656,ETHUSDT
2023-11-27,-88.30425090322169,19.65233884351929,ETHUSDT
2023-12-04,508.7440381558017,25.730152760304,ETHUSDT
2023-12-11,-30.324206424836575,32.997409750192496,ETHUSDT
2023-12-18,-108.24361790228055,21.89325063384824,ETHUSDT
2023-12-25,-263.85677819700805,16.25374358898785,ETHUSDT
2024-01-01,-72.54723829311915,15.560269456811836,ETHUSDT
2024-01-08,-209.49862258953235,26.651750364581325,ETHUSDT
2024-01-15,-196.8700475435814,19.57019304949503,ETHUSDT
2024-01-22,-141.02311992583606,28.304641449249043,ETHUSDT
2024-01-29,-50.81426328140126,16.618482761369787,ETHUSDT
2024-02-05,-85.57748553848832,14.56906291195142,ETHUSDT
2024-02-12,84.72973788497428,20.43882038279335,ETHUSDT
2024-02-19,284.8736648775874,23.609799911604092,ETHUSDT
2024-02-26,659.6598548686727,23.40601689240741,ETHUSDT
2024-03-04,164.5266366063036,32.383374260157986,ETHUSDT
2024-03-11,-7.954855551151052,29.82157925896067,ETHUSDT
2024-03-18,-263.4178905206941,35.49769795856567,ETHUSDT
2024-03-25,355.7480352693121,28.47134589873439,ETHUSDT
2024-04-01,389.47949823196825,23.73606806992929,ETHUSDT
2024-04-08,413.4770938208909,24.75649045035257,ETHUSDT
2024-04-15,-262.17193759517255,39.88927129599652,ETHUSDT
2024-04-22,297.9832202352317,23.180334591765575,ETHUSDT
2024-04-29,422.30345012684853,26.884700753861935,ETHUSDT
2024-05-06,108.64202308280113,23.87571933551006,ETHUSDT
2024-05-13,64.56248431489175,22.538632826540564,ETHUSDT
2024-05-20,-69.25328718604074,36.05523950510172,ETHUSDT
2024-05-27,265.4314199347141,23.43034131740995,ETHUSDT
2024-06-03,51.16625046490686,17.02623495664759,ETHUSDT
2024-06-10,71.26942723616914,12.51517210453472,ETHUSDT
2024-06-17,406.4381924332272,24.576465471504573,ETHUSDT
2024-06-24,-277.05817283220523,33.20711244500284,ETHUSDT
2024-07-01,171.7692259876813,15.469148312709276,ETHUSDT
2024-07-08,-168.3210179797445,44.21082262198749,ETHUSDT
2024-07-15,351.6851780926844,27.161567323051028,ETHUSDT
2024-07-22,90.06103026393264,20.52216669308261,ETHUSDT
2024-07-29,-13.596670801685473,23.61303312129607,ETHUSDT
2024-08-05,-1004.0370362931573,120.77352289326966,ETHUSDT
2024-08-12,-166.801401239558,43.27207764391976,ETHUSDT
2024-08-19,73.2771760311457,23.93295605149412,ETHUSDT
2024-08-26,-61.74068910575703,20.394052985695087,ETHUSDT
2024-09-02,-398.17330618905464,23.83329218335566,ETHUSDT
2024-09-09,325.80101180438305,27.90709348461566,ETHUSDT
2024-09-16,-508.1284141800235,24.69075778966636,ETHUSDT
2024-09-23,74.81890778452626,27.465228356322925,ETHUSDT
2024-09-30,-136.93187936034136,23.47240064966673,ETHUSDT
2024-10-07,105.86899592269549,24.266087408595048,ETHUSDT
2024-10-14,119.74181695905139,23.499868478611415,ETHUSDT
2024-10-21,399.64718085388375,18.963960722262673,ETHUSDT
2024-10-28,277.351916376305,22.941365500220723,ETHUSDT
2024-11-04,-216.65120390537584,24.346240781711728,ETHUSDT
2024-11-11,749.0722623304769,43.131263264194544,ETHUSDT
2024-11-18,-44.4083628742209,33.49202583020059,ETHUSDT
2024-11-25,98.96441664740018,43.54354834319856,ETHUSDT
2024-12-02,323.9958937151033,32.351194719898345,ETHUSDT
2024-12-09,14.466284063852086,42.79644245036628,ETHUSDT
2024-12-16,139.01367100012553,30.047416545908845,ETHUSDT
2024-12-23,-546.5798777694208,41.36545454283812,ETHUSDT
2024-12-30,69.78628887021276,27.49353885915856,ETHUSDT
2025-01-06,72.71659096640404,22.817442362807547,ETHUSDT
2025-01-13,1.5924152038904182,42.962818674579374,ETHUSDT
2025-01-20,-745.4310387026353,62.75006379083488,ETHUSDT
2025-01-27,-235.7858975792737,42.98924139791766,ETHUSDT
2025-02-03,-1306.0081466395113,98.17542674931954,ETHUSDT
2025-02-10,21.75182314622992,29.653837891640535,ETHUSDT
2025-02-17,-236.4583371568474,31.346155412413005,ETHUSDT
2025-02-24,585.1439210798959,40.18105110222967,ETHUSDT
2025-03-03,1261.6761834921465,53.389082970064585,ETHUSDT
2025-03-10,-566.5912955730379,60.248148763836134,ETHUSDT
2025-03-17,-130.0624928033822,23.608357995146882,ETHUSDT
2025-03-24,203.1469456714241,24.320941666126863,ETHUSDT
2025-03-31,-469.35901560662296,31.899212523277974,ETHUSDT
2025-04-07,-1300.0936071802205,76.59328618555818,ETHUSDT
2025-04-14,198.55538028241025,37.53589554471172,ETHUSDT
2025-04-21,-6.298379426973311,27.508626922537264,ETHUSDT
2025-04-28,37.39522888458913,28.909139240059623,ETHUSDT
2025-05-05,-183.3527041265215,20.543630701063023,ETHUSDT
2025-05-12,720.8540548840303,45.064670229302834,ETHUSDT
2025-05-19,-152.18797324583423,41.83037777708606,ETHUSDT
2025-05-26,98.42737912357791,21.693711835114154,ETHUSDT
2025-06-02,32.13299026524341,26.016440349700463,ETHUSDT
2025-06-09,133.44753608901306,22.84062670314217,ETHUSDT
2025-06-16,-123.3456937613442,29.3322985747363,ETHUSDT
2025-06-23,-742.3406493349916,40.433905758468285,ETHUSDT
2025-06-30,318.60913508581444,22.78654713817552,ETHUSDT
2025-07-07,247.83300690486067,20.830933340653814,ETHUSDT
2025-07-14,45.51695219029206,28.867542051623804,ETHUSDT
2025-07-21,592.5817337103445,31.609220490223006,ETHUSDT
2025-07-28,396.1177348442968,28.476636229541278,ETHUSDT
2025-08-04,24.062798454702605,25.431590093169184,ETHUSDT
2025-08-11,599.455244765712,32.75027868147902,ETHUSDT
2025-08-18,75.72667179023496,37.877246604582275,ETHUSDT
2025-08-25,-108.67990446268627,39.52049787381614,ETHUSDT
2025-09-01,70.01750437609422,29.30552202560405,ETHUSDT
2025-09-08,-5.503475084583931,19.748549692318765,ETHUSDT
2025-09-15,-226.71543911122583,21.769943525114275,ETHUSDT
2025-09-22,-55.35125553120746,28.407810515018546,ETHUSDT
2025-09-29,272.5271671021834,20.030949378439523,ETHUSDT
2025-10-06,2.3055061694465806,23.239121811553446,ETHUSDT
2025-10-13,853.947805438089,37.19329663473762,ETHUSDT
2025-10-20,394.5032220330647,25.863940079594524,ETHUSDT
2025-10-27,569.9890181404044,26.44137954373211,ETHUSDT
2025-11-03,154.32419782619888,37.31921216604181,ETHUSDT
2025-11-10,427.5577322319246,29.07547028335575,ETHUSDT
2025-11-17,-54.298904377346744,42.44653177580084,ETHUSDT
2025-11-24,129.48261207660573,37.50254119552154,ETHUSDT
2025-12-01,-132.06276694766927,36.666057297526486,ETHUSDT
2025-12-08,125.01986544471988,30.739388060090462,ETHUSDT
2025-12-15,-69.34218976018869,31.553211055886248,ETHUSDT
2025-12-22,78.04497996823257,27.07719615530234,ETHUSDT
2025-12-29,79.00114127946223,23.45414077642651,ETHUSDT
2026-01-05,62.45858237265756,24.037501212860978,ETHUSDT
2026-01-12,112.1480795208285,22.393416807919337,ETHUSDT
2026-01-19,-37.51582129599584,19.264672516993734,ETHUSDT
2026-01-26,-471.03497057300547,26.7925636560113,ETHUSDT
2026-02-02,-1613.1428677027704,58.69663848194716,ETHUSDT
2026-02-09,127.1911746878418,40.39011399383858,ETHUSDT
2026-02-16,-402.07655717369397,29.12030946096364,ETHUSDT
2023-01-09,719.3177604746027,89.84636015560679,SOLUSDT
2023-01-16,2527.352297592995,71.82888050970628,SOLUSDT
2023-01-23,-517.2413793103448,46.48548264668557,SOLUSDT
2023-01-30,670.8938433217427,47.44348487543883,SOLUSDT
2023-02-06,-498.17739975698714,31.708607669267288,SOLUSDT
2023-02-13,699.5270102066198,45.422775063190926,SOLUSDT
2023-02-20,729.7063903281531,55.84156759106483,SOLUSDT
2023-02-27,79.78146815245336,30.398633494993955,SOLUSDT
2023-03-06,-206.48416331869535,26.10407435054658,SOLUSDT
2023-03-13,1119.2468619246854,60.659295503174704,SOLUSDT
2023-03-20,126.38303782232185,75.12507423658067,SOLUSDT
2023-03-27,136.01161665053095,31.837371502459884,SOLUSDT
2023-04-03,-307.1253071253077,31.436742499581264,SOLUSDT
2023-04-10,-82.17168011738774,15.566299674515095,SOLUSDT
2023-04-17,256.4102564102555,41.188858071187774,SOLUSDT
2023-04-24,104.46567220365965,31.85741157430585,SOLUSDT
2023-05-01,-259.70686551812673,28.26356921896616,SOLUSDT
2023-05-08,-505.0859347597336,38.15097074119074,SOLUSDT
2023-05-15,10.528330781010009,21.421486450303096,SOLUSDT
2023-05-22,-365.1643976999075,18.585304782288077,SOLUSDT
2023-05-29,747.9582342603109,18.81961645586712,SOLUSDT
2023-06-05,267.8151181398869,35.25428200938134,SOLUSDT
2023-06-12,-1063.9521509086735,48.17805880750492,SOLUSDT
2023-06-19,81.66198471287744,23.74564727746551,SOLUSDT
2023-06-26,-107.97245243375664,34.10365409662083,SOLUSDT
2023-07-03,319.80906921240893,31.923187686215734,SOLUSDT
2023-07-10,-74.03958090803408,41.25890957148769,SOLUSDT
2023-07-17,270.5031658611512,54.92693426453966,SOLUSDT
2023-07-24,-293.4484111416236,35.47728226431573,SOLUSDT
2023-07-31,-224.99999999999966,26.031111421178803,SOLUSDT
2023-08-07,175.0307071416035,24.88614029136264,SOLUSDT
2023-08-14,-159.25895831640503,19.73461026493048,SOLUSDT
2023-08-21,202.10072212323072,29.015943119922913,SOLUSDT
2023-08-28,181.80927178280905,22.711876677721424,SOLUSDT
2023-09-04,122.14056515888583,23.221782183296696,SOLUSDT
2023-09-11,-705.1020408163278,42.12798911086305,SOLUSDT
2023-09-18,-173.52218679767995,33.25185591633629,SOLUSDT
2023-09-25,-34.504068390153186,18.752857153497956,SOLUSDT
2023-10-02,1781.9240831235495,46.77693973140151,SOLUSDT
2023-10-09,-81.65184678522563,29.38775570734195,SOLUSDT
2023-10-16,44.448517619026795,39.279184693129054,SOLUSDT
2023-10-23,754.4723878662185,66.35697036121968,SOLUSDT
2023-10-30,342.7851291745454,39.83898676964332,SOLUSDT
2023-11-06,428.73784440842667,43.26517312394475,SOLUSDT
2023-11-13,-79.42937654103588,94.31969678624887,SOLUSDT
2023-11-20,442.7546138072436,53.77121077839557,SOLUSDT
2023-11-27,126.04377252351196,39.23118185926947,SOLUSDT
2023-12-04,538.2763118290356,47.070309364185945,SOLUSDT
2023-12-11,-8.134092515300617,77.76054408219542,SOLUSDT
2023-12-18,-230.7543946657842,53.87258184455201,SOLUSDT
2023-12-25,1492.316483337075,71.75388061686863,SOLUSDT
2024-01-01,-418.2309161562281,43.732115406229276,SOLUSDT
2024-01-08,-1053.0738832474606,68.48641152187908,SOLUSDT
2024-01-15,192.4559860110997,38.419017302562104,SOLUSDT
2024-01-22,-267.31911620154756,57.8496734083125,SOLUSDT
2024-01-29,402.62344842538766,40.5960652055118,SOLUSDT
2024-02-05,-509.5433703663177,30.035267040413707,SOLUSDT
2024-02-12,55.912410124072665,37.56545986994549,SOLUSDT
2024-02-19,172.9774767023784,32.930106563550936,SOLUSDT
2024-02-26,363.2835552176994,36.229190720858064,SOLUSDT
2024-03-04,70.22395958066419,54.833444986031296,SOLUSDT
2024-03-11,-19.67471143756505,48.48928644699888,SOLUSDT
2024-03-18,962.0396108408613,66.87970490356605,SOLUSDT
2024-03-25,505.58397661352836,43.25852369281373,SOLUSDT
2024-04-01,546.8384196780662,41.94788943923569,SOLUSDT
2024-04-08,305.01089324618926,31.515932832536084,SOLUSDT
2024-04-15,-134.4384258957121,68.33545701149491,SOLUSDT
2024-04-22,443.6644436644444,41.620685274258776,SOLUSDT
2024-04-29,-89.09326052593869,40.302578845242266,SOLUSDT
2024-05-06,146.24973883975213,42.87994500304652,SOLUSDT
2024-05-13,-177.4458755823516,40.431213503514385,SOLUSDT
2024-05-20,30.11336797354769,44.46462714399744,SOLUSDT
2024-05-27,-246.8988549618334,31.19625224536189,SOLUSDT
2024-06-03,-149.04658460053065,23.959188482399256,SOLUSDT
2024-06-10,-26.458282057593152,23.73038408028371,SOLUSDT
2024-06-17,578.6049114951353,38.13492595727267,SOLUSDT
2024-06-24,-442.11621340466746,52.47740839597735,SOLUSDT
2024-07-01,467.8571428571443,28.74761426153437,SOLUSDT
2024-07-08,-194.48584202682474,61.60032032034577,SOLUSDT
2024-07-15,586.8426716407216,33.52510669990075,SOLUSDT
2024-07-22,910.8114502010878,35.156993892503664,SOLUSDT
2024-07-29,99.4481175892048,34.04527330147267,SOLUSDT
2024-08-05,-943.7422228043746,164.33806087286086,SOLUSDT
2024-08-12,-940.5211601254881,51.82572178572193,SOLUSDT
2024-08-19,244.74517708033437,31.85477051932658,SOLUSDT
2024-08-26,368.09815950920256,33.883543525523116,SOLUSDT
2024-09-02,-693.8805104408352,38.80865078541593,SOLUSDT
2024-09-09,409.79670241716,34.34033912919202,SOLUSDT
2024-09-16,-550.6370114446124,26.716459792539318,SOLUSDT
2024-09-23,-139.78861234231198,32.42416475541133,SOLUSDT
2024-09-30,51.40246224139888,30.19390476491812,SOLUSDT
2024-10-07,227.05044012854447,32.090256427720135,SOLUSDT
2024-10-14,147.76632302405446,28.460145934862915,SOLUSDT
2024-10-21,811.002776522245,33.25189053368649,SOLUSDT
2024-10-28,712.4218702591189,31.878585796622954,SOLUSDT
2024-11-04,-216.8413444163364,32.58922643846022,SOLUSDT
2024-11-11,513.9486051394871,54.49645988105261,SOLUSDT
2024-11-18,865.1515844345892,48.10206435502306,SOLUSDT
2024-11-25,-165.64274049304052,43.50706356446182,SOLUSDT
2024-12-02,-264.45466491458626,41.59501434655669,SOLUSDT
2024-12-09,5.482918599746256,51.72160052728957,SOLUSDT
2024-12-16,-22.692889561272132,33.40651361069433,SOLUSDT
2024-12-23,-716.2704538437803,53.26222042171498,SOLUSDT
2024-12-30,308.9872386641335,37.717676334778986,SOLUSDT
2025-01-06,-210.63741911798496,27.01544328847874,SOLUSDT
2025-01-13,43.710021321961,47.934118151576875,SOLUSDT
2025-01-20,1513.895216400911,111.11681855026573,SOLUSDT
2025-01-27,-507.8788357489839,64.69708330342934,SOLUSDT
2025-02-03,-1217.9957687491906,104.46958841676245,SOLUSDT
2025-02-10,441.53677735494944,41.25021066683021,SOLUSDT
2025-02-17,-562.3839863542868,36.950706851778286,SOLUSDT
2025-02-24,-90.88226615520779,63.42930890351727,SOLUSDT
2025-03-03,2069.547602970967,79.41947751419234,SOLUSDT
2025-03-10,-926.5771908418874,64.24046207458026,SOLUSDT
2025-03-17,-557.4704031170396,33.65651336514597,SOLUSDT
2025-03-24,339.53741920411227,35.445572795050715,SOLUSDT
2025-03-31,-360.123647604329,39.18678508269869,SOLUSDT
