symbol,state,horizon,threshold,n_state,p_up,p_down,p_big,skew_ratio,p_up_base,p_down_base,uplift_up,uplift_down
ARCUSDT,S07_compress_oi,24h,200bp,26,0.46153846153846156,0.2692307692307692,0.7307692307692307,1.7142857142857144,0.44604700854700857,0.4077190170940171,1.0347305389221557,0.6603340976089093
ARCUSDT,S07_compress_oi,24h,300bp,26,0.4230769230769231,0.2692307692307692,0.6923076923076923,1.5714285714285714,0.41412927350427353,0.35510149572649574,1.0216059335698162,0.7581797668296352
ARCUSDT,S01_fund_high,12h,100bp,946,0.2653276955602537,0.6067653276955602,0.872093023255814,0.4372822299651568,0.4449685534591195,0.4204664570230608,0.5962841497396514,1.443076653466038
ARCUSDT,S01_fund_high,12h,200bp,946,0.226215644820296,0.5528541226215645,0.7790697674418605,0.4091778202676864,0.39190251572327045,0.36058700209643607,0.5772242732425606,1.5332059098284085
ARCUSDT,S01_fund_high,12h,300bp,946,0.20190274841437633,0.5105708245243129,0.7124735729386892,0.39544513457556935,0.35573899371069184,0.30057651991614254,0.5675586651559926,1.698638418818464
ARCUSDT,S01_fund_high,24h,100bp,946,0.26849894291754756,0.6627906976744186,0.9312896405919662,0.405103668261563,0.47622863247863245,0.44898504273504275,0.563802603636174,1.476197722839395
ARCUSDT,S01_fund_high,24h,200bp,946,0.2357293868921776,0.627906976744186,0.8636363636363636,0.37542087542087543,0.44604700854700857,0.4077190170940171,0.5284855236672532,1.5400482940912104
ARCUSDT,S01_fund_high,24h,300bp,946,0.2029598308668076,0.5898520084566596,0.7928118393234672,0.3440860215053763,0.41412927350427353,0.35510149572649574,0.49008810497602556,1.6610800448753167
ARCUSDT,S03_oi_surge,12h,100bp,478,0.3179916317991632,0.5774058577405857,0.895397489539749,0.5507246376811594,0.4449685534591195,0.4204664570230608,0.7146384375415823,1.3732507031088035
ARCUSDT,S03_oi_surge,12h,200bp,478,0.28870292887029286,0.5606694560669456,0.8493723849372385,0.5149253731343283,0.39190251572327045,0.36058700209643607,0.7366702618315196,1.5548798287437968
ARCUSDT,S03_oi_surge,12h,300bp,478,0.27824267782426776,0.5125523012552301,0.7907949790794979,0.5428571428571428,0.35573899371069184,0.30057651991614254,0.7821540026352897,1.7052306727026663
ARCUSDT,S03_oi_surge,24h,100bp,478,0.29707112970711297,0.6736401673640168,0.9707112970711297,0.4409937888198758,0.47622863247863245,0.44898504273504275,0.6237993884595799,1.5003621574127775
ARCUSDT,S03_oi_surge,24h,200bp,478,0.2698744769874477,0.6464435146443515,0.9163179916317992,0.41747572815533984,0.44604700854700857,0.4077190170940171,0.6050359531982061,1.5855122953347212
ARCUSDT,S03_oi_surge,24h,300bp,478,0.2698744769874477,0.6213389121338913,0.891213389121339,0.4343434343434343,0.41412927350427353,0.35510149572649574,0.651667231113192,1.7497501970885962
ARCUSDT,S09_stall_fund,12h,100bp,255,0.30980392156862746,0.49411764705882355,0.803921568627451,0.626984126984127,0.4449685534591195,0.4204664570230608,0.6962377884015797,1.1751654354480965
ARCUSDT,S09_stall_fund,12h,200bp,255,0.26666666666666666,0.45098039215686275,0.7176470588235294,0.591304347826087,0.39190251572327045,0.36058700209643607,0.6804413239719157,1.2506839945280437
ARCUSDT,S09_stall_fund,12h,300bp,255,0.24705882352941178,0.4235294117647059,0.6705882352941176,0.5833333333333334,0.35573899371069184,0.30057651991614254,0.6944946376340592,1.4090568747115237
ARCUSDT,S09_stall_fund,24h,100bp,255,0.4117647058823529,0.5490196078431373,0.9607843137254902,0.7499999999999999,0.47622863247863245,0.44898504273504275,0.864636600574049,1.2228015536970291
ARCUSDT,S09_stall_fund,24h,200bp,255,0.396078431372549,0.5294117647058824,0.9254901960784314,0.7481481481481481,0.44604700854700857,0.4077190170940171,0.8879746389573793,1.2984720910965106
ARCUSDT,S09_stall_fund,24h,300bp,255,0.3568627450980392,0.4980392156862745,0.8549019607843137,0.7165354330708662,0.41412927350427353,0.35510149572649574,0.8617182313105829,1.402526380992412
ASTERUSDT,S06_compress_vol,12h,100bp,39,0.0,0.717948717948718,0.717948717948718,0.0,0.3658280922431866,0.30686582809224316,0.0,2.3396176837679827
ASTERUSDT,S06_compress_vol,12h,200bp,39,0.0,0.20512820512820512,0.20512820512820512,0.0,0.24593815513626835,0.1555293501048218,0.0,1.3189035059296221
ASTERUSDT,S06_compress_vol,12h,300bp,39,0.0,0.0,0.0,0.0,0.18094863731656186,0.08634696016771488,0.0,0.0
ASTERUSDT,S06_compress_vol,24h,100bp,39,0.38461538461538464,0.05128205128205128,0.4358974358974359,7.500000000000001,0.41452991452991456,0.32532051282051283,0.9278350515463918,0.15763546798029557
ASTERUSDT,S06_compress_vol,24h,200bp,39,0.20512820512820512,0.0,0.20512820512820512,205128.20512820513,0.3060897435897436,0.23010149572649571,0.6701570680628272,0.0
ASTERUSDT,S06_compress_vol,24h,300bp,39,0.02564102564102564,0.0,0.02564102564102564,25641.02564102564,0.22556089743589744,0.14289529914529914,0.11367673179396091,0.0
ASTERUSDT,S07_compress_oi,12h,100bp,93,0.15053763440860216,0.3010752688172043,0.45161290322580644,0.5,0.3658280922431866,0.30686582809224316,0.4114982900452907,0.9811299964188316
ASTERUSDT,S07_compress_oi,12h,200bp,93,0.06451612903225806,0.03225806451612903,0.0967741935483871,2.0,0.24593815513626835,0.1555293501048218,0.2623266365339337,0.2074082126260293
ASTERUSDT,S07_compress_oi,12h,300bp,93,0.053763440860215055,0.0,0.053763440860215055,53763.44086021506,0.18094863731656186,0.08634696016771488,0.297119899091355,0.0
ASTERUSDT,S07_compress_oi,24h,100bp,87,0.10344827586206896,0.4367816091954023,0.5402298850574713,0.23684210526315788,0.41452991452991456,0.32532051282051283,0.24955563455385707,1.3426193307287244
ASTERUSDT,S07_compress_oi,24h,200bp,87,0.05747126436781609,0.26436781609195403,0.3218390804597701,0.21739130434782608,0.3060897435897436,0.23010149572649571,0.18775952337967142,1.1489182860688054
ASTERUSDT,S07_compress_oi,24h,300bp,87,0.04597701149425287,0.04597701149425287,0.09195402298850575,1.0,0.22556089743589744,0.14289529914529914,0.20383413976848164,0.3217531421205285
ASTERUSDT,S03_oi_surge,12h,100bp,233,0.3562231759656652,0.27467811158798283,0.630901287553648,1.296875,0.3658280922431866,0.30686582809224316,0.9737447274247697,0.8951081757640842
ASTERUSDT,S03_oi_surge,12h,200bp,233,0.23605150214592274,0.10300429184549356,0.33905579399141633,2.2916666666666665,0.24593815513626835,0.1555293501048218,0.9598002474041994,0.6622820179989949
ASTERUSDT,S03_oi_surge,12h,300bp,233,0.17167381974248927,0.034334763948497854,0.20600858369098712,5.0,0.18094863731656186,0.08634696016771488,0.9487433687723954,0.39763720554618454
ASTERUSDT,S03_oi_surge,24h,100bp,227,0.42731277533039647,0.3832599118942731,0.8105726872246696,1.1149425287356323,0.41452991452991456,0.32532051282051283,1.0308370044052864,1.1780994336060415
ASTERUSDT,S03_oi_surge,24h,200bp,227,0.30837004405286345,0.29515418502202645,0.6035242290748899,1.044776119402985,0.3060897435897436,0.23010149572649571,1.0074497774292501,1.2827130223127883
ASTERUSDT,S03_oi_surge,24h,300bp,227,0.2026431718061674,0.19383259911894274,0.3964757709251101,1.0454545454545454,0.22556089743589744,0.14289529914529914,0.8983967261602022,1.3564658899090125
ASTERUSDT,S09_stall_fund,12h,100bp,76,0.39473684210526316,0.39473684210526316,0.7894736842105263,1.0,0.3658280922431866,0.30686582809224316,1.0790227718292866,1.2863499483122838
ASTERUSDT,S09_stall_fund,12h,200bp,76,0.27631578947368424,0.19736842105263158,0.47368421052631576,1.4000000000000001,0.24593815513626835,0.1555293501048218,1.1235173709446766,1.2690107746197845
ASTERUSDT,S09_stall_fund,12h,300bp,76,0.2631578947368421,0.14473684210526316,0.40789473684210525,1.818181818181818,0.18094863731656186,0.08634696016771488,1.4543237166050533,1.676223943774459
ASTERUSDT,S09_stall_fund,24h,100bp,76,0.40789473684210525,0.40789473684210525,0.8157894736842105,1.0,0.41452991452991456,0.32532051282051283,0.9839934888768311,1.253824215711693
ASTERUSDT,S09_stall_fund,24h,200bp,76,0.34210526315789475,0.3684210526315789,0.7105263157894737,0.9285714285714286,0.3060897435897436,0.23010149572649571,1.1176632681179388,1.601124110333873
ASTERUSDT,S09_stall_fund,24h,300bp,76,0.3026315789473684,0.35526315789473684,0.6578947368421053,0.8518518518518519,0.22556089743589744,0.14289529914529914,1.3416845844629335,2.4861780619773732
ASTERUSDT,S10_thin_move,12h,100bp,49,0.46938775510204084,0.30612244897959184,0.7755102040816326,1.5333333333333334,0.3658280922431866,0.30686582809224316,1.283082860651424,0.9975775109360568
ASTERUSDT,S10_thin_move,12h,200bp,49,0.3877551020408163,0.12244897959183673,0.5102040816326531,3.1666666666666665,0.24593815513626835,0.1555293501048218,1.5766366216172136,0.7873046438457438
ASTERUSDT,S10_thin_move,12h,300bp,49,0.30612244897959184,0.04081632653061224,0.3469387755102041,7.500000000000001,0.18094863731656186,0.08634696016771488,1.6917643233977153,0.4727013718992908
ASTERUSDT,S10_thin_move,24h,100bp,49,0.46938775510204084,0.3673469387755102,0.8367346938775511,1.2777777777777777,0.41452991452991456,0.32532051282051283,1.1323374710709027,1.1291846787976274
ASTERUSDT,S10_thin_move,24h,200bp,49,0.32653061224489793,0.3469387755102041,0.673469387755102,0.9411764705882353,0.3060897435897436,0.23010149572649571,1.0667806389571535,1.507764103900411
ASTERUSDT,S10_thin_move,24h,300bp,49,0.2857142857142857,0.2653061224489796,0.5510204081632653,1.0769230769230769,0.22556089743589744,0.14289529914529914,1.2666835828469931,1.8566469578485603
ATHUSDT,S07_compress_oi,12h,100bp,60,0.25,0.7166666666666667,0.9666666666666667,0.3488372093023256,0.29782494758909855,0.5,0.8394192696876375,1.4333333333333333
ATHUSDT,S07_compress_oi,12h,200bp,60,0.25,0.45,0.7,0.5555555555555556,0.23807651991614256,0.36032494758909855,1.0500825536598788,1.2488727272727271
ATHUSDT,S07_compress_oi,12h,300bp,60,0.18333333333333332,0.08333333333333333,0.26666666666666666,2.2,0.1800314465408805,0.20623689727463312,1.0183406113537117,0.40406607369758574
ATHUSDT,S07_compress_oi,24h,100bp,60,0.18333333333333332,0.75,0.9333333333333333,0.24444444444444444,0.3125,0.5532852564102564,0.5866666666666667,1.3555394641564085
ATHUSDT,S07_compress_oi,24h,200bp,60,0.16666666666666666,0.75,0.9166666666666666,0.2222222222222222,0.2467948717948718,0.46060363247863245,0.6753246753246752,1.6282980574079444
ATHUSDT,S07_compress_oi,24h,300bp,60,0.16666666666666666,0.7,0.8666666666666667,0.2380952380952381,0.2013888888888889,0.3868856837606838,0.8275862068965516,1.8093199861926128
ATHUSDT,S03_oi_surge,12h,100bp,235,0.37872340425531914,0.4978723404255319,0.8765957446808511,0.7606837606837606,0.29782494758909855,0.5,1.2716308936544636,0.9957446808510638
ATHUSDT,S03_oi_surge,12h,200bp,235,0.30638297872340425,0.3574468085106383,0.6638297872340425,0.8571428571428571,0.23807651991614256,0.36032494758909855,1.2869096827831707,0.9920123791102514
ATHUSDT,S03_oi_surge,12h,300bp,235,0.24680851063829787,0.18723404255319148,0.4340425531914894,1.3181818181818181,0.1800314465408805,0.20623689727463312,1.3709188887856547,0.9078590932439373
ATHUSDT,S03_oi_surge,24h,100bp,223,0.3004484304932735,0.6098654708520179,0.9103139013452914,0.4926470588235294,0.3125,0.5532852564102564,0.9614349775784753,1.1022622847549868
ATHUSDT,S03_oi_surge,24h,200bp,223,0.27802690582959644,0.5291479820627802,0.8071748878923767,0.5254237288135594,0.2467948717948718,0.46060363247863245,1.1265505794653776,1.1488141750322118
ATHUSDT,S03_oi_surge,24h,300bp,223,0.2600896860986547,0.4977578475336323,0.757847533632287,0.5225225225225225,0.2013888888888889,0.3868856837606838,1.2914798206278024,1.2865760311811663
ATHUSDT,S09_stall_fund,12h,100bp,121,0.2644628099173554,0.48760330578512395,0.7520661157024794,0.5423728813559322,0.29782494758909855,0.5,0.8879807150414677,0.9752066115702479
ATHUSDT,S09_stall_fund,12h,200bp,121,0.2396694214876033,0.4049586776859504,0.6446280991735537,0.5918367346938775,0.23807651991614256,0.36032494758909855,1.0066907125995534,1.1238707738542448
ATHUSDT,S09_stall_fund,12h,300bp,121,0.19008264462809918,0.21487603305785125,0.4049586776859504,0.8846153846153846,0.1800314465408805,0.20623689727463312,1.055830235663503,1.041889380112783
ATHUSDT,S09_stall_fund,24h,100bp,94,0.2765957446808511,0.7021276595744681,0.9787234042553191,0.3939393939393939,0.3125,0.5532852564102564,0.8851063829787235,1.269015668571957
ATHUSDT,S09_stall_fund,24h,200bp,94,0.22340425531914893,0.6276595744680851,0.851063829787234,0.3559322033898305,0.2467948717948718,0.46060363247863245,0.9052224371373306,1.3626891544265065
ATHUSDT,S09_stall_fund,24h,300bp,94,0.18085106382978725,0.4787234042553192,0.6595744680851063,0.37777777777777777,0.2013888888888889,0.3868856837606838,0.8980190755685987,1.2373768902533069
ATHUSDT,S10_thin_move,12h,100bp,223,0.33183856502242154,0.45739910313901344,0.7892376681614349,0.7254901960784315,0.29782494758909855,0.5,1.1142067436212586,0.9147982062780269
ATHUSDT,S10_thin_move,12h,200bp,223,0.2600896860986547,0.3452914798206278,0.6053811659192825,0.7532467532467532,0.23807651991614256,0.36032494758909855,1.0924625670362864,0.9582780269058295
ATHUSDT,S10_thin_move,12h,300bp,223,0.21973094170403587,0.19730941704035873,0.4170403587443946,1.1136363636363638,0.1800314465408805,0.20623689727463312,1.2205142264084439,0.9567124973646873
ATHUSDT,S10_thin_move,24h,100bp,223,0.4439461883408072,0.4304932735426009,0.874439461883408,1.03125,0.3125,0.5532852564102564,1.420627802690583,0.7780674951211672
ATHUSDT,S10_thin_move,24h,200bp,223,0.3452914798206278,0.3542600896860987,0.6995515695067265,0.9746835443037974,0.2467948717948718,0.46060363247863245,1.3991031390134527,0.7691213544707182
ATHUSDT,S10_thin_move,24h,300bp,223,0.2600896860986547,0.29596412556053814,0.5560538116591929,0.8787878787878787,0.2013888888888889,0.3868856837606838,1.2914798206278024,0.764991153675288
ATOMUSDT,S06_compress_vol,12h,100bp,42,0.0,0.9761904761904762,0.9761904761904762,0.0,0.34931865828092246,0.40867400419287214,0.0,2.388677689735721
ATOMUSDT,S06_compress_vol,12h,200bp,42,0.0,0.8333333333333334,0.8333333333333334,0.0,0.24240041928721173,0.25563417190775684,0.0,3.259866735007688
ATOMUSDT,S06_compress_vol,12h,300bp,42,0.0,0.7142857142857143,0.7142857142857143,0.0,0.14792976939203353,0.12801362683438156,0.0,5.579763123263635
ATOMUSDT,S06_compress_vol,24h,100bp,28,0.0,1.0,1.0,0.0,0.375400641025641,0.44484508547008544,0.0,2.247973581507055
ATOMUSDT,S06_compress_vol,24h,200bp,28,0.0,1.0,1.0,0.0,0.30114850427350426,0.33373397435897434,0.0,2.9963985594237696
ATOMUSDT,S06_compress_vol,24h,300bp,28,0.0,1.0,1.0,0.0,0.22622863247863248,0.2517361111111111,0.0,3.972413793103448
ATOMUSDT,S07_compress_oi,12h,100bp,51,0.43137254901960786,0.39215686274509803,0.8235294117647058,1.1,0.34931865828092246,0.40867400419287214,1.2348969595340011,0.9595835769383098
ATOMUSDT,S07_compress_oi,12h,200bp,51,0.27450980392156865,0.29411764705882354,0.5686274509803921,0.9333333333333333,0.24240041928721173,0.25563417190775684,1.1324642289348172,1.1505412005909488
ATOMUSDT,S07_compress_oi,12h,300bp,51,0.23529411764705882,0.17647058823529413,0.4117647058823529,1.3333333333333333,0.14792976939203353,0.12801362683438156,1.5905798989214819,1.3785297128063099
ATOMUSDT,S07_compress_oi,24h,100bp,51,0.5882352941176471,0.29411764705882354,0.8823529411764706,2.0,0.375400641025641,0.44484508547008544,1.5669533555150983,0.6611687004432515
ATOMUSDT,S07_compress_oi,24h,200bp,51,0.4117647058823529,0.29411764705882354,0.7058823529411765,1.4,0.30114850427350426,0.33373397435897434,1.3673144645884963,0.8812936939481676
ATOMUSDT,S07_compress_oi,24h,300bp,51,0.23529411764705882,0.29411764705882354,0.5294117647058824,0.7999999999999999,0.22622863247863248,0.2517361111111111,1.0400722272380025,1.1683569979716024
ATOMUSDT,S01_fund_high,12h,100bp,96,0.052083333333333336,0.7708333333333334,0.8229166666666666,0.06756756756756757,0.34931865828092246,0.40867400419287214,0.14909977494373594,1.8861814684193652
ATOMUSDT,S01_fund_high,12h,200bp,96,0.0,0.5833333333333334,0.5833333333333334,0.0,0.24240041928721173,0.25563417190775684,0.0,2.2819067145053817
ATOMUSDT,S01_fund_high,12h,300bp,96,0.0,0.5104166666666666,0.5104166666666666,0.0,0.14792976939203353,0.12801362683438156,0.0,3.9872057318321388
ATOMUSDT,S01_fund_high,24h,100bp,96,0.0,1.0,1.0,0.0,0.375400641025641,0.44484508547008544,0.0,2.247973581507055
ATOMUSDT,S01_fund_high,24h,200bp,96,0.0,1.0,1.0,0.0,0.30114850427350426,0.33373397435897434,0.0,2.9963985594237696
ATOMUSDT,S01_fund_high,24h,300bp,96,0.0,1.0,1.0,0.0,0.22622863247863248,0.2517361111111111,0.0,3.972413793103448
ATOMUSDT,S03_oi_surge,12h,100bp,334,0.2934131736526946,0.47904191616766467,0.7724550898203593,0.6124999999999999,0.34931865828092246,0.40867400419287214,0.8399584926171662,1.1721859263198513
ATOMUSDT,S03_oi_surge,12h,200bp,334,0.218562874251497,0.3712574850299401,0.5898203592814372,0.5887096774193549,0.24240041928721173,0.25563417190775684,0.9016604628580677,1.4522999106860597
ATOMUSDT,S03_oi_surge,12h,300bp,334,0.12574850299401197,0.25748502994011974,0.38323353293413176,0.48837209302325585,0.14792976939203353,0.12801362683438156,0.8500554250224087,2.0113876647932383
ATOMUSDT,S03_oi_surge,24h,100bp,334,0.2964071856287425,0.562874251497006,0.8592814371257484,0.5265957446808511,0.375400641025641,0.44484508547008544,0.789575598003566,1.2653264470758274
ATOMUSDT,S03_oi_surge,24h,200bp,334,0.23952095808383234,0.5149700598802395,0.7544910179640718,0.4651162790697675,0.30114850427350426,0.33373397435897434,0.795358285646003,1.543055545571522
ATOMUSDT,S03_oi_surge,24h,300bp,334,0.15269461077844312,0.38023952095808383,0.5329341317365269,0.4015748031496063,0.22622863247863248,0.2517361111111111,0.6749570516581949,1.51046871773694
ATOMUSDT,S09_stall_fund,12h,100bp,153,0.24836601307189543,0.5816993464052288,0.8300653594771242,0.42696629213483145,0.34931865828092246,0.40867400419287214,0.7110012797316976,1.4233823057918262
ATOMUSDT,S09_stall_fund,12h,200bp,153,0.17647058823529413,0.42483660130718953,0.6013071895424836,0.4153846153846154,0.24240041928721173,0.25563417190775684,0.728012718600954,1.661892845298037
ATOMUSDT,S09_stall_fund,12h,300bp,153,0.1437908496732026,0.3006535947712418,0.4444444444444444,0.47826086956521735,0.14792976939203353,0.12801362683438156,0.9720210493409055,2.348606177373713
ATOMUSDT,S09_stall_fund,24h,100bp,153,0.10457516339869281,0.6209150326797386,0.7254901960784313,0.16842105263157894,0.375400641025641,0.44484508547008544,0.27856948542490634,1.3958005898246422
ATOMUSDT,S09_stall_fund,24h,200bp,153,0.032679738562091505,0.40522875816993464,0.43790849673202614,0.08064516129032258,0.30114850427350426,0.33373397435897434,0.10851702099908701,1.2142268672174754
ATOMUSDT,S09_stall_fund,24h,300bp,153,0.006535947712418301,0.32679738562091504,0.3333333333333333,0.02,0.22622863247863248,0.2517361111111111,0.02889089520105563,1.2981744421906694
ATOMUSDT,S10_thin_move,12h,100bp,67,0.4925373134328358,0.26865671641791045,0.7611940298507462,1.8333333333333333,0.34931865828092246,0.40867400419287214,1.4099942896171802,0.6573863609174391
ATOMUSDT,S10_thin_move,12h,200bp,67,0.3283582089552239,0.19402985074626866,0.5223880597014925,1.6923076923076923,0.24240041928721173,0.25563417190775684,1.3546107301331183,0.7590137472555214
ATOMUSDT,S10_thin_move,12h,300bp,67,0.2537313432835821,0.19402985074626866,0.44776119402985076,1.3076923076923077,0.14792976939203353,0.12801362683438156,1.7152148910011504,1.5156968484089277
ATOMUSDT,S10_thin_move,24h,100bp,67,0.5970149253731343,0.29850746268656714,0.8955223880597015,2.0,0.375400641025641,0.44484508547008544,1.5903407190302488,0.671036890002106
ATOMUSDT,S10_thin_move,24h,200bp,67,0.5522388059701493,0.19402985074626866,0.746268656716418,2.8461538461538463,0.30114850427350426,0.33373397435897434,1.8337756891815868,0.5813907652613285
ATOMUSDT,S10_thin_move,24h,300bp,67,0.4925373134328358,0.14925373134328357,0.6417910447761194,3.3000000000000003,0.22622863247863248,0.2517361111111111,2.177166117464625,0.5928975810602162
AUCTIONUSDT,S07_compress_oi,12h,100bp,38,0.3157894736842105,0.34210526315789475,0.6578947368421053,0.923076923076923,0.34250524109014674,0.39334381551362685,0.9219989530060806,0.8697359654966864
AUCTIONUSDT,S07_compress_oi,12h,200bp,38,0.3157894736842105,0.2894736842105263,0.6052631578947368,1.0909090909090908,0.22025681341719078,0.2638888888888889,1.4337330536334887,1.0969529085872576
AUCTIONUSDT,S07_compress_oi,12h,300bp,38,0.3157894736842105,0.10526315789473684,0.42105263157894735,3.0,0.1360062893081761,0.15579140461215932,2.3218740492850625,0.6756673011376212
AUCTIONUSDT,S07_compress_oi,24h,100bp,27,0.48148148148148145,0.07407407407407407,0.5555555555555556,6.5,0.36698717948717946,0.4405715811965812,1.311984473556526,0.16813175709811054
AUCTIONUSDT,S07_compress_oi,24h,200bp,27,0.4444444444444444,0.0,0.4444444444444444,444444.44444444444,0.2847222222222222,0.3346688034188034,1.5609756097560976,0.0
AUCTIONUSDT,S07_compress_oi,24h,300bp,27,0.4444444444444444,0.0,0.4444444444444444,444444.44444444444,0.20339209401709402,0.24692841880341881,2.1851608667104396,0.0
AUCTIONUSDT,S03_oi_surge,12h,100bp,172,0.42441860465116277,0.4069767441860465,0.8313953488372093,1.0428571428571427,0.34250524109014674,0.39334381551362685,1.239159445561467,1.0346590644996358
AUCTIONUSDT,S03_oi_surge,12h,200bp,172,0.32558139534883723,0.3430232558139535,0.6686046511627907,0.9491525423728814,0.22025681341719078,0.2638888888888889,1.4781898925058452,1.2998776009791921
AUCTIONUSDT,S03_oi_surge,12h,300bp,172,0.1686046511627907,0.18604651162790697,0.3546511627906977,0.90625,0.1360062893081761,0.15579140461215932,1.2396827530582066,1.1942026717781211
AUCTIONUSDT,S03_oi_surge,24h,100bp,165,0.41818181818181815,0.45454545454545453,0.8727272727272727,0.9199999999999999,0.36698717948717946,0.4405715811965812,1.1394998015085351,1.0317176003747692
AUCTIONUSDT,S03_oi_surge,24h,200bp,165,0.3333333333333333,0.40606060606060607,0.7393939393939394,0.8208955223880596,0.2847222222222222,0.3346688034188034,1.170731707317073,1.2133207574548357
AUCTIONUSDT,S03_oi_surge,24h,300bp,165,0.22424242424242424,0.3696969696969697,0.593939393939394,0.6065573770491803,0.20339209401709402,0.24692841880341881,1.1025129827493583,1.4971827523477064
AUCTIONUSDT,S09_stall_fund,12h,100bp,47,0.3617021276595745,0.5531914893617021,0.9148936170212766,0.6538461538461539,0.34250524109014674,0.39334381551362685,1.0560484461736315,1.4063815612286845
AUCTIONUSDT,S09_stall_fund,12h,200bp,47,0.3191489361702128,0.5106382978723404,0.8297872340425532,0.6250000000000001,0.22025681341719078,0.2638888888888889,1.4489855329274621,1.93505039193729
AUCTIONUSDT,S09_stall_fund,12h,300bp,47,0.3191489361702128,0.5106382978723404,0.8297872340425532,0.6250000000000001,0.1360062893081761,0.15579140461215932,2.346574837043414,3.277705205518673
AUCTIONUSDT,S09_stall_fund,24h,100bp,33,0.18181818181818182,0.7272727272727273,0.9090909090909091,0.25,0.36698717948717946,0.4405715811965812,0.4954346963080588,1.6507481605996308
AUCTIONUSDT,S09_stall_fund,24h,200bp,33,0.15151515151515152,0.7272727272727273,0.8787878787878788,0.20833333333333334,0.2847222222222222,0.3346688034188034,0.5321507760532151,2.173111804396721
AUCTIONUSDT,S09_stall_fund,24h,300bp,33,0.09090909090909091,0.7272727272727273,0.8181818181818182,0.125,0.20339209401709402,0.24692841880341881,0.44696472273622634,2.9452775456020452
AUCTIONUSDT,S10_thin_move,12h,100bp,64,0.3125,0.4375,0.75,0.7142857142857143,0.34250524109014674,0.39334381551362685,0.9123947972456007,1.1122584943371085
AUCTIONUSDT,S10_thin_move,12h,200bp,64,0.125,0.34375,0.46875,0.36363636363636365,0.22025681341719078,0.2638888888888889,0.5675193337299227,1.3026315789473684
AUCTIONUSDT,S10_thin_move,12h,300bp,64,0.09375,0.125,0.21875,0.75,0.1360062893081761,0.15579140461215932,0.6893063583815029,0.8023549201009252
AUCTIONUSDT,S10_thin_move,24h,100bp,59,0.3559322033898305,0.4745762711864407,0.8305084745762712,0.75,0.36698717948717946,0.4405715811965812,0.9698763970098438,1.0771831217472168
AUCTIONUSDT,S10_thin_move,24h,200bp,59,0.3050847457627119,0.4067796610169492,0.711864406779661,0.75,0.2847222222222222,0.3346688034188034,1.0715171558495247,1.2154693143235897
AUCTIONUSDT,S10_thin_move,24h,300bp,59,0.13559322033898305,0.2542372881355932,0.3898305084745763,0.5333333333333333,0.20339209401709402,0.24692841880341881,0.6666592474709817,1.029599142000715
AVNTUSDT,S03_oi_surge,12h,100bp,145,0.296551724137931,0.5172413793103449,0.8137931034482758,0.5733333333333333,0.29271488469601675,0.4921383647798742,1.0131077701972648,1.0510080423047263
AVNTUSDT,S03_oi_surge,12h,200bp,145,0.23448275862068965,0.3310344827586207,0.5655172413793104,0.7083333333333334,0.2140985324947589,0.3463050314465409,1.0952095555649348,0.9559043406786958
AVNTUSDT,S03_oi_surge,12h,300bp,145,0.2206896551724138,0.1793103448275862,0.4,1.2307692307692308,0.1540880503144654,0.2120020964360587,1.4322308233638283,0.8457951493968714
AVNTUSDT,S03_oi_surge,24h,100bp,144,0.4166666666666667,0.4236111111111111,0.8402777777777778,0.9836065573770493,0.33373397435897434,0.4967948717948718,1.248499399759904,0.8526881720430107
AVNTUSDT,S03_oi_surge,24h,200bp,144,0.3541666666666667,0.3611111111111111,0.7152777777777778,0.9807692307692308,0.265224358974359,0.4305555555555556,1.3353474320241692,0.8387096774193548
AVNTUSDT,S03_oi_surge,24h,300bp,144,0.3194444444444444,0.3125,0.6319444444444444,1.0222222222222221,0.20726495726495728,0.3608440170940171,1.5412371134020617,0.8660251665433013
AVNTUSDT,S09_stall_fund,12h,100bp,69,0.0,0.9420289855072463,0.9420289855072463,0.0,0.29271488469601675,0.4921383647798742,0.0,1.9141547437144046
AVNTUSDT,S09_stall_fund,12h,200bp,69,0.0,0.5217391304347826,0.5217391304347826,0.0,0.2140985324947589,0.3463050314465409,0.0,1.5065883630262054
AVNTUSDT,S09_stall_fund,12h,300bp,69,0.0,0.2753623188405797,0.2753623188405797,0.0,0.1540880503144654,0.2120020964360587,0.0,1.2988660181652067
AVNTUSDT,S09_stall_fund,24h,100bp,69,0.2028985507246377,0.43478260869565216,0.6376811594202898,0.46666666666666673,0.33373397435897434,0.4967948717948718,0.6079649251004751,0.8751753155680224
AVNTUSDT,S09_stall_fund,24h,200bp,69,0.17391304347826086,0.37681159420289856,0.5507246376811594,0.4615384615384615,0.265224358974359,0.4305555555555556,0.6557204781295153,0.8751753155680224
AVNTUSDT,S09_stall_fund,24h,300bp,69,0.14492753623188406,0.37681159420289856,0.5217391304347826,0.38461538461538464,0.20726495726495728,0.3608440170940171,0.6992380098610489,1.0442506356000387
AVNTUSDT,S10_thin_move,12h,100bp,201,0.3681592039800995,0.43283582089552236,0.8009950248756219,0.8505747126436782,0.29271488469601675,0.4921383647798742,1.257739948422614,0.87950026226694
AVNTUSDT,S10_thin_move,12h,200bp,201,0.25870646766169153,0.34328358208955223,0.6019900497512438,0.7536231884057971,0.2140985324947589,0.3463050314465409,1.208352363031842,0.9912751791553017
