symbol,state,target,variant,nS_test,p0_test,pS_test,uplift_test
BERAUSDT,S03_oi_surge,big_A_k3.0_24h,normal,206,0.005742521367521368,0.0,0.0
BERAUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,206,0.005742521367521368,0.0,0.0
BERAUSDT,S03_oi_surge,big_B_24h,normal,206,0.4511217948717949,0.6699029126213593,1.4849712876580041
BERAUSDT,S03_oi_surge,big_B_24h,leaked,206,0.4511217948717949,0.6650485436893204,1.474210626153236
BERAUSDT,S07_compress_oi,big_A_k3.0_24h,normal,12,0.005742521367521368,0.0,0.0
BERAUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,12,0.005742521367521368,0.0,0.0
BERAUSDT,S07_compress_oi,big_B_24h,normal,12,0.4511217948717949,0.0,0.0
BERAUSDT,S07_compress_oi,big_B_24h,leaked,12,0.4511217948717949,0.0,0.0
BERAUSDT,S08_stall_oi,big_A_k3.0_24h,normal,22,0.005742521367521368,0.0,0.0
BERAUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,18,0.005742521367521368,0.0,0.0
BERAUSDT,S08_stall_oi,big_B_24h,normal,22,0.4511217948717949,0.4090909090909091,0.9068302922654611
BERAUSDT,S08_stall_oi,big_B_24h,leaked,18,0.4511217948717949,0.3888888888888889,0.8620485494375371
BIOUSDT,S03_oi_surge,big_A_k3.0_24h,normal,267,0.029513888888888888,0.02247191011235955,0.7614011896893589
BIOUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,267,0.029513888888888888,0.02247191011235955,0.7614011896893589
BIOUSDT,S03_oi_surge,big_B_24h,normal,267,0.4099893162393162,0.5730337078651685,1.3976796105844893
BIOUSDT,S03_oi_surge,big_B_24h,leaked,267,0.4099893162393162,0.5655430711610487,1.3794092888775027
BIOUSDT,S07_compress_oi,big_A_k3.0_24h,normal,7,0.029513888888888888,0.0,0.0
BIOUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,7,0.029513888888888888,0.0,0.0
BIOUSDT,S07_compress_oi,big_B_24h,normal,7,0.4099893162393162,0.0,0.0
BIOUSDT,S07_compress_oi,big_B_24h,leaked,7,0.4099893162393162,0.0,0.0
BIOUSDT,S08_stall_oi,big_A_k3.0_24h,normal,36,0.029513888888888888,0.0,0.0
BIOUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,31,0.029513888888888888,0.0,0.0
BIOUSDT,S08_stall_oi,big_B_24h,normal,36,0.4099893162393162,0.5277777777777778,1.287296416938111
BIOUSDT,S08_stall_oi,big_B_24h,leaked,31,0.4099893162393162,0.5161290322580645,1.258884102133025
BREVUSDT,S03_oi_surge,big_A_k3.0_24h,normal,159,0.0,0.0,0.0
BREVUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,159,0.0,0.0,0.0
BREVUSDT,S03_oi_surge,big_B_24h,normal,159,0.42988782051282054,0.5849056603773585,1.3606006787529232
BREVUSDT,S03_oi_surge,big_B_24h,leaked,159,0.42988782051282054,0.5974842767295597,1.3898609084035238
BREVUSDT,S07_compress_oi,big_A_k3.0_24h,normal,2,,,
BREVUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,2,,,
BREVUSDT,S07_compress_oi,big_B_24h,normal,2,,,
BREVUSDT,S07_compress_oi,big_B_24h,leaked,2,,,
BREVUSDT,S08_stall_oi,big_A_k3.0_24h,normal,28,0.0,0.0,0.0
BREVUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,27,0.0,0.0,0.0
BREVUSDT,S08_stall_oi,big_B_24h,normal,28,0.42988782051282054,0.5357142857142857,1.2461722806550393
BREVUSDT,S08_stall_oi,big_B_24h,leaked,27,0.42988782051282054,0.48148148148148145,1.1200165682924301
BTRUSDT,S03_oi_surge,big_A_k3.0_24h,normal,245,0.03565705128205128,0.02857142857142857,0.8012841091492777
BTRUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,245,0.03565705128205128,0.02857142857142857,0.8012841091492777
BTRUSDT,S03_oi_surge,big_B_24h,normal,245,0.4440438034188034,0.6653061224489796,1.4982893969617923
BTRUSDT,S03_oi_surge,big_B_24h,leaked,245,0.4440438034188034,0.6571428571428571,1.479905477980666
BTRUSDT,S07_compress_oi,big_A_k3.0_24h,normal,35,0.03565705128205128,0.0,0.0
BTRUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,36,0.03565705128205128,0.0,0.0
BTRUSDT,S07_compress_oi,big_B_24h,normal,35,0.4440438034188034,0.4,0.9008120300751881
BTRUSDT,S07_compress_oi,big_B_24h,leaked,36,0.4440438034188034,0.3888888888888889,0.8757894736842106
BTRUSDT,S08_stall_oi,big_A_k3.0_24h,normal,40,0.03565705128205128,0.0,0.0
BTRUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,37,0.03565705128205128,0.0,0.0
BTRUSDT,S08_stall_oi,big_B_24h,normal,40,0.4440438034188034,0.675,1.52012030075188
BTRUSDT,S08_stall_oi,big_B_24h,leaked,37,0.4440438034188034,0.6486486486486487,1.4607762649867915
CAKEUSDT,S03_oi_surge,big_A_k3.0_24h,normal,309,0.0,0.0,0.0
CAKEUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,309,0.0,0.0,0.0
CAKEUSDT,S03_oi_surge,big_B_24h,normal,309,0.16533119658119658,0.27184466019417475,1.6442429850839908
CAKEUSDT,S03_oi_surge,big_B_24h,leaked,309,0.16533119658119658,0.2783171521035599,1.6833916275859908
CAKEUSDT,S07_compress_oi,big_A_k3.0_24h,normal,17,0.0,0.0,0.0
CAKEUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,18,0.0,0.0,0.0
CAKEUSDT,S07_compress_oi,big_B_24h,normal,17,0.16533119658119658,0.0,0.0
CAKEUSDT,S07_compress_oi,big_B_24h,leaked,18,0.16533119658119658,0.0,0.0
CAKEUSDT,S08_stall_oi,big_A_k3.0_24h,normal,45,0.0,0.0,0.0
CAKEUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,43,0.0,0.0,0.0
CAKEUSDT,S08_stall_oi,big_B_24h,normal,45,0.16533119658119658,0.15555555555555556,0.9408723747980614
CAKEUSDT,S08_stall_oi,big_B_24h,leaked,43,0.16533119658119658,0.11627906976744186,0.7033099147161589
CCUSDT,S03_oi_surge,big_A_k3.0_24h,normal,278,0.0,0.0,0.0
CCUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,278,0.0,0.0,0.0
CCUSDT,S03_oi_surge,big_B_24h,normal,278,0.1700053418803419,0.1618705035971223,0.9521495136961914
CCUSDT,S03_oi_surge,big_B_24h,leaked,278,0.1700053418803419,0.17625899280575538,1.0367850260247418
CCUSDT,S07_compress_oi,big_A_k3.0_24h,normal,111,0.0,0.0,0.0
CCUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,111,0.0,0.0,0.0
CCUSDT,S07_compress_oi,big_B_24h,normal,111,0.1700053418803419,0.17117117117117117,1.0068576038725292
CCUSDT,S07_compress_oi,big_B_24h,leaked,111,0.1700053418803419,0.18018018018018017,1.0598501093395043
CCUSDT,S08_stall_oi,big_A_k3.0_24h,normal,50,0.0,0.0,0.0
CCUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,47,0.0,0.0,0.0
CCUSDT,S08_stall_oi,big_B_24h,normal,50,0.1700053418803419,0.1,0.588216810683425
CCUSDT,S08_stall_oi,big_B_24h,leaked,47,0.1700053418803419,0.10638297872340426,0.6257625645568351
COAIUSDT,S03_oi_surge,big_A_k3.0_24h,normal,223,0.010283119658119658,0.04035874439461883,3.9247568574922833
COAIUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,223,0.010283119658119658,0.04035874439461883,3.9247568574922833
COAIUSDT,S03_oi_surge,big_B_24h,normal,223,0.3854166666666667,0.6547085201793722,1.698703187492425
COAIUSDT,S03_oi_surge,big_B_24h,leaked,223,0.3854166666666667,0.6591928251121076,1.7103381408314142
COAIUSDT,S07_compress_oi,big_A_k3.0_24h,normal,21,0.010283119658119658,0.0,0.0
COAIUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,21,0.010283119658119658,0.0,0.0
COAIUSDT,S07_compress_oi,big_B_24h,normal,21,0.3854166666666667,0.2857142857142857,0.7413127413127413
COAIUSDT,S07_compress_oi,big_B_24h,leaked,21,0.3854166666666667,0.2857142857142857,0.7413127413127413
COAIUSDT,S08_stall_oi,big_A_k3.0_24h,normal,20,0.010283119658119658,0.0,0.0
COAIUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,21,0.010283119658119658,0.0,0.0
COAIUSDT,S08_stall_oi,big_B_24h,normal,20,0.3854166666666667,0.75,1.9459459459459458
COAIUSDT,S08_stall_oi,big_B_24h,leaked,21,0.3854166666666667,0.7142857142857143,1.8532818532818531
CYBERUSDT,S03_oi_surge,big_A_k3.0_24h,normal,110,0.023370726495726496,0.00909090909090909,0.38898701298701294
CYBERUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,110,0.023370726495726496,0.00909090909090909,0.38898701298701294
CYBERUSDT,S03_oi_surge,big_B_24h,normal,110,0.43336004273504275,0.7636363636363637,1.76212914974086
CYBERUSDT,S03_oi_surge,big_B_24h,leaked,110,0.43336004273504275,0.7545454545454545,1.7411514217677544
CYBERUSDT,S07_compress_oi,big_A_k3.0_24h,normal,22,0.023370726495726496,0.5,21.394285714285715
CYBERUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,22,0.023370726495726496,0.5,21.394285714285715
CYBERUSDT,S07_compress_oi,big_B_24h,normal,22,0.43336004273504275,1.0,2.3075500770416024
CYBERUSDT,S07_compress_oi,big_B_24h,leaked,22,0.43336004273504275,1.0,2.3075500770416024
CYBERUSDT,S08_stall_oi,big_A_k3.0_24h,normal,7,0.023370726495726496,0.0,0.0
CYBERUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,7,0.023370726495726496,0.0,0.0
CYBERUSDT,S08_stall_oi,big_B_24h,normal,7,0.43336004273504275,0.2857142857142857,0.6593000220118863
CYBERUSDT,S08_stall_oi,big_B_24h,leaked,7,0.43336004273504275,0.2857142857142857,0.6593000220118863
DOGEUSDT,S03_oi_surge,big_A_k3.0_24h,normal,262,0.010416666666666666,0.0,0.0
DOGEUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,262,0.010416666666666666,0.0,0.0
DOGEUSDT,S03_oi_surge,big_B_24h,normal,262,0.2516025641025641,0.2366412213740458,0.9405358097923859
DOGEUSDT,S03_oi_surge,big_B_24h,leaked,262,0.2516025641025641,0.24045801526717558,0.9557057422083921
DOGEUSDT,S07_compress_oi,big_A_k3.0_24h,normal,27,0.010416666666666666,0.0,0.0
DOGEUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,26,0.010416666666666666,0.0,0.0
DOGEUSDT,S07_compress_oi,big_B_24h,normal,27,0.2516025641025641,0.0,0.0
DOGEUSDT,S07_compress_oi,big_B_24h,leaked,26,0.2516025641025641,0.0,0.0
DOGEUSDT,S08_stall_oi,big_A_k3.0_24h,normal,45,0.010416666666666666,0.0,0.0
DOGEUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,47,0.010416666666666666,0.0,0.0
DOGEUSDT,S08_stall_oi,big_B_24h,normal,45,0.2516025641025641,0.15555555555555556,0.6182590233545647
DOGEUSDT,S08_stall_oi,big_B_24h,leaked,47,0.2516025641025641,0.19148936170212766,0.7610787369562272
EIGENUSDT,S03_oi_surge,big_A_k3.0_24h,normal,236,0.0,0.0,0.0
EIGENUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,235,0.0,0.0,0.0
EIGENUSDT,S03_oi_surge,big_B_24h,normal,236,0.3016826923076923,0.3347457627118644,1.1095955162401243
EIGENUSDT,S03_oi_surge,big_B_24h,leaked,235,0.3016826923076923,0.3276595744680851,1.0861066372806645
EIGENUSDT,S07_compress_oi,big_A_k3.0_24h,normal,44,0.0,0.0,0.0
EIGENUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,43,0.0,0.0,0.0
EIGENUSDT,S07_compress_oi,big_B_24h,normal,44,0.3016826923076923,0.75,2.4860557768924303
EIGENUSDT,S07_compress_oi,big_B_24h,leaked,43,0.3016826923076923,0.7674418604651163,2.543871027517836
EIGENUSDT,S08_stall_oi,big_A_k3.0_24h,normal,47,0.0,0.0,0.0
EIGENUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,52,0.0,0.0,0.0
EIGENUSDT,S08_stall_oi,big_B_24h,normal,47,0.3016826923076923,0.2553191489361702,0.8463168602186997
EIGENUSDT,S08_stall_oi,big_B_24h,leaked,52,0.3016826923076923,0.25,0.8286852589641435
ENAUSDT,S03_oi_surge,big_A_k3.0_24h,normal,212,0.0,0.0,0.0
ENAUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,212,0.0,0.0,0.0
ENAUSDT,S03_oi_surge,big_B_24h,normal,212,0.3486912393162393,0.28773584905660377,0.8251880650079851
ENAUSDT,S03_oi_surge,big_B_24h,leaked,212,0.3486912393162393,0.2971698113207547,0.8522434114016896
ENAUSDT,S07_compress_oi,big_A_k3.0_24h,normal,61,0.0,0.0,0.0
ENAUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,62,0.0,0.0,0.0
ENAUSDT,S07_compress_oi,big_B_24h,normal,61,0.3486912393162393,0.14754098360655737,0.42312787638678734
ENAUSDT,S07_compress_oi,big_B_24h,leaked,62,0.3486912393162393,0.14516129032258066,0.4163032332192585
ENAUSDT,S08_stall_oi,big_A_k3.0_24h,normal,25,0.0,0.0,0.0
ENAUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,22,0.0,0.0,0.0
ENAUSDT,S08_stall_oi,big_B_24h,normal,25,0.3486912393162393,0.16,0.45885867483722714
ENAUSDT,S08_stall_oi,big_B_24h,leaked,22,0.3486912393162393,0.18181818181818182,0.5214303123150309
ENSOUSDT,S03_oi_surge,big_A_k3.0_24h,normal,219,0.009748931623931624,0.0,0.0
ENSOUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,219,0.009748931623931624,0.0,0.0
ENSOUSDT,S03_oi_surge,big_B_24h,normal,219,0.47582799145299143,0.6301369863013698,1.3242957489263703
ENSOUSDT,S03_oi_surge,big_B_24h,leaked,219,0.47582799145299143,0.639269406392694,1.343488440939796
ENSOUSDT,S07_compress_oi,big_A_k3.0_24h,normal,0,,,
ENSOUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,0,,,
ENSOUSDT,S07_compress_oi,big_B_24h,normal,0,,,
ENSOUSDT,S07_compress_oi,big_B_24h,leaked,0,,,
ENSOUSDT,S08_stall_oi,big_A_k3.0_24h,normal,29,0.009748931623931624,0.0,0.0
ENSOUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,29,0.009748931623931624,0.0,0.0
ENSOUSDT,S08_stall_oi,big_B_24h,normal,29,0.47582799145299143,0.5862068965517241,1.231972282172133
ENSOUSDT,S08_stall_oi,big_B_24h,leaked,29,0.47582799145299143,0.6206896551724138,1.3044412399469647
ETHFIUSDT,S03_oi_surge,big_A_k3.0_24h,normal,228,0.0,0.0,0.0
ETHFIUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,227,0.0,0.0,0.0
ETHFIUSDT,S03_oi_surge,big_B_24h,normal,228,0.24292200854700854,0.34210526315789475,1.4082925841266167
ETHFIUSDT,S03_oi_surge,big_B_24h,leaked,227,0.24292200854700854,0.3524229074889868,1.4507656576566978
ETHFIUSDT,S07_compress_oi,big_A_k3.0_24h,normal,6,0.0,0.0,0.0
ETHFIUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,6,0.0,0.0,0.0
ETHFIUSDT,S07_compress_oi,big_B_24h,normal,6,0.24292200854700854,0.3333333333333333,1.3721825178669598
ETHFIUSDT,S07_compress_oi,big_B_24h,leaked,6,0.24292200854700854,0.5,2.0582737768004398
ETHFIUSDT,S08_stall_oi,big_A_k3.0_24h,normal,20,0.0,0.0,0.0
ETHFIUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,19,0.0,0.0,0.0
ETHFIUSDT,S08_stall_oi,big_B_24h,normal,20,0.24292200854700854,0.25,1.0291368884002199
ETHFIUSDT,S08_stall_oi,big_B_24h,leaked,19,0.24292200854700854,0.3157894736842105,1.299962385347646
FARTCOINUSDT,S03_oi_surge,big_A_k3.0_24h,normal,246,0.0,0.0,0.0
FARTCOINUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,247,0.0,0.0,0.0
FARTCOINUSDT,S03_oi_surge,big_B_24h,normal,246,0.4325587606837607,0.45934959349593496,1.0619357073471938
FARTCOINUSDT,S03_oi_surge,big_B_24h,leaked,247,0.4325587606837607,0.4574898785425101,1.0576363724996343
FARTCOINUSDT,S07_compress_oi,big_A_k3.0_24h,normal,38,0.0,0.0,0.0
FARTCOINUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,39,0.0,0.0,0.0
FARTCOINUSDT,S07_compress_oi,big_B_24h,normal,38,0.4325587606837607,0.9210526315789473,2.1293121658731575
FARTCOINUSDT,S07_compress_oi,big_B_24h,leaked,39,0.4325587606837607,0.8974358974358975,2.0747144180302564
FARTCOINUSDT,S08_stall_oi,big_A_k3.0_24h,normal,46,0.0,0.0,0.0
FARTCOINUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,44,0.0,0.0,0.0
FARTCOINUSDT,S08_stall_oi,big_B_24h,normal,46,0.4325587606837607,0.5,1.155912318616857
FARTCOINUSDT,S08_stall_oi,big_B_24h,leaked,44,0.4325587606837607,0.4772727272727273,1.1033708495888181
FFUSDT,S03_oi_surge,big_A_k3.0_24h,normal,257,0.0,0.0,0.0
FFUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,257,0.0,0.0,0.0
FFUSDT,S03_oi_surge,big_B_24h,normal,257,0.05568910256410257,0.1556420233463035,2.7948380595134785
FFUSDT,S03_oi_surge,big_B_24h,leaked,257,0.05568910256410257,0.1517509727626459,2.7249671080256412
FFUSDT,S07_compress_oi,big_A_k3.0_24h,normal,57,0.0,0.0,0.0
FFUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,58,0.0,0.0,0.0
FFUSDT,S07_compress_oi,big_B_24h,normal,57,0.05568910256410257,0.0,0.0
FFUSDT,S07_compress_oi,big_B_24h,leaked,58,0.05568910256410257,0.0,0.0
FFUSDT,S08_stall_oi,big_A_k3.0_24h,normal,40,0.0,0.0,0.0
FFUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,40,0.0,0.0,0.0
FFUSDT,S08_stall_oi,big_B_24h,normal,40,0.05568910256410257,0.1,1.79568345323741
FFUSDT,S08_stall_oi,big_B_24h,leaked,40,0.05568910256410257,0.075,1.3467625899280575
FIOUSDT,S03_oi_surge,big_A_k3.0_24h,normal,118,0.0025373931623931625,0.0,0.0
FIOUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,118,0.0025373931623931625,0.0,0.0
FIOUSDT,S03_oi_surge,big_B_24h,normal,118,0.13327991452991453,0.2966101694915254,2.225467884922387
FIOUSDT,S03_oi_surge,big_B_24h,leaked,118,0.13327991452991453,0.288135593220339,2.161883088210319
FIOUSDT,S07_compress_oi,big_A_k3.0_24h,normal,31,0.0025373931623931625,0.0,0.0
FIOUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,30,0.0025373931623931625,0.0,0.0
FIOUSDT,S07_compress_oi,big_B_24h,normal,31,0.13327991452991453,0.0,0.0
FIOUSDT,S07_compress_oi,big_B_24h,leaked,30,0.13327991452991453,0.0,0.0
FIOUSDT,S08_stall_oi,big_A_k3.0_24h,normal,25,0.0025373931623931625,0.0,0.0
FIOUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,25,0.0025373931623931625,0.0,0.0
FIOUSDT,S08_stall_oi,big_B_24h,normal,25,0.13327991452991453,0.32,2.4009619238476954
FIOUSDT,S08_stall_oi,big_B_24h,leaked,25,0.13327991452991453,0.28,2.100841683366734
GPSUSDT,S03_oi_surge,big_A_k3.0_24h,normal,207,0.0,0.0,0.0
GPSUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,207,0.0,0.0,0.0
GPSUSDT,S03_oi_surge,big_B_24h,normal,207,0.49292200854700857,0.7584541062801933,1.5386898802021367
GPSUSDT,S03_oi_surge,big_B_24h,leaked,207,0.49292200854700857,0.7681159420289855,1.5582910251728646
GPSUSDT,S07_compress_oi,big_A_k3.0_24h,normal,0,,,
GPSUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,0,,,
GPSUSDT,S07_compress_oi,big_B_24h,normal,0,,,
GPSUSDT,S07_compress_oi,big_B_24h,leaked,0,,,
GPSUSDT,S08_stall_oi,big_A_k3.0_24h,normal,18,0.0,0.0,0.0
GPSUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,18,0.0,0.0,0.0
GPSUSDT,S08_stall_oi,big_B_24h,normal,18,0.49292200854700857,0.6111111111111112,1.239772419398537
GPSUSDT,S08_stall_oi,big_B_24h,leaked,18,0.49292200854700857,0.6666666666666666,1.352479002980222
GRASSUSDT,S03_oi_surge,big_A_k3.0_24h,normal,261,0.010016025641025642,0.0,0.0
GRASSUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,261,0.010016025641025642,0.0,0.0
GRASSUSDT,S03_oi_surge,big_B_24h,normal,261,0.40037393162393164,0.36398467432950193,0.9091118216742196
GRASSUSDT,S03_oi_surge,big_B_24h,leaked,261,0.40037393162393164,0.3563218390804598,0.8899726254284466
GRASSUSDT,S07_compress_oi,big_A_k3.0_24h,normal,34,0.010016025641025642,0.0,0.0
GRASSUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,34,0.010016025641025642,0.0,0.0
GRASSUSDT,S07_compress_oi,big_B_24h,normal,34,0.40037393162393164,0.23529411764705882,0.5876859082525605
GRASSUSDT,S07_compress_oi,big_B_24h,leaked,34,0.40037393162393164,0.23529411764705882,0.5876859082525605
GRASSUSDT,S08_stall_oi,big_A_k3.0_24h,normal,34,0.010016025641025642,0.0,0.0
GRASSUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,29,0.010016025641025642,0.0,0.0
GRASSUSDT,S08_stall_oi,big_B_24h,normal,34,0.40037393162393164,0.2647058823529412,0.6611466467841306
GRASSUSDT,S08_stall_oi,big_B_24h,leaked,29,0.40037393162393164,0.2413793103448276,0.6028846817418508
GUNUSDT,S03_oi_surge,big_A_k3.0_24h,normal,232,0.0,0.0,0.0
GUNUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,232,0.0,0.0,0.0
GUNUSDT,S03_oi_surge,big_B_24h,normal,232,0.3659188034188034,0.6163793103448276,1.6844701736722882
GUNUSDT,S03_oi_surge,big_B_24h,leaked,232,0.3659188034188034,0.6120689655172413,1.672690661968286
GUNUSDT,S07_compress_oi,big_A_k3.0_24h,normal,77,0.0,0.0,0.0
GUNUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,76,0.0,0.0,0.0
GUNUSDT,S07_compress_oi,big_B_24h,normal,77,0.3659188034188034,0.6233766233766234,1.7035927576073562
GUNUSDT,S07_compress_oi,big_B_24h,leaked,76,0.3659188034188034,0.618421052631579,1.690049942374184
GUNUSDT,S08_stall_oi,big_A_k3.0_24h,normal,27,0.0,0.0,0.0
GUNUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,25,0.0,0.0,0.0
GUNUSDT,S08_stall_oi,big_B_24h,normal,27,0.3659188034188034,0.6296296296296297,1.7206812652068129
GUNUSDT,S08_stall_oi,big_B_24h,leaked,25,0.3659188034188034,0.68,1.858335766423358
HANAUSDT,S03_oi_surge,big_A_k3.0_24h,normal,198,0.0,0.0,0.0
HANAUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,198,0.0,0.0,0.0
HANAUSDT,S03_oi_surge,big_B_24h,normal,198,0.3231837606837607,0.41414141414141414,1.281442524417731
HANAUSDT,S03_oi_surge,big_B_24h,leaked,198,0.3231837606837607,0.41919191919191917,1.2970698722764837
HANAUSDT,S07_compress_oi,big_A_k3.0_24h,normal,45,0.0,0.0,0.0
HANAUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,46,0.0,0.0,0.0
HANAUSDT,S07_compress_oi,big_B_24h,normal,45,0.3231837606837607,0.4222222222222222,1.3064462809917354
HANAUSDT,S07_compress_oi,big_B_24h,leaked,46,0.3231837606837607,0.391304347826087,1.2107797340998923
HANAUSDT,S08_stall_oi,big_A_k3.0_24h,normal,20,0.0,0.0,0.0
HANAUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,18,0.0,0.0,0.0
HANAUSDT,S08_stall_oi,big_B_24h,normal,20,0.3231837606837607,0.4,1.2376859504132232
HANAUSDT,S08_stall_oi,big_B_24h,leaked,18,0.3231837606837607,0.3888888888888889,1.2033057851239668
HUSDT,S03_oi_surge,big_A_k3.0_24h,normal,219,0.0,0.0,0.0
HUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,219,0.0,0.0,0.0
HUSDT,S03_oi_surge,big_B_24h,normal,219,0.5559561965811965,0.547945205479452,0.9855906074057499
HUSDT,S03_oi_surge,big_B_24h,leaked,219,0.5559561965811965,0.547945205479452,0.9855906074057499
HUSDT,S07_compress_oi,big_A_k3.0_24h,normal,0,,,
HUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,0,,,
HUSDT,S07_compress_oi,big_B_24h,normal,0,,,
HUSDT,S07_compress_oi,big_B_24h,leaked,0,,,
HUSDT,S08_stall_oi,big_A_k3.0_24h,normal,25,0.0,0.0,0.0
HUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,25,0.0,0.0,0.0
HUSDT,S08_stall_oi,big_B_24h,normal,25,0.5559561965811965,0.44,0.7914292577468173
HUSDT,S08_stall_oi,big_B_24h,leaked,25,0.5559561965811965,0.44,0.7914292577468173
IMXUSDT,S03_oi_surge,big_A_k3.0_24h,normal,270,0.0,0.0,0.0
IMXUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,270,0.0,0.0,0.0
IMXUSDT,S03_oi_surge,big_B_24h,normal,270,0.296875,0.26296296296296295,0.8857699805068225
IMXUSDT,S03_oi_surge,big_B_24h,leaked,270,0.296875,0.25925925925925924,0.8732943469785575
IMXUSDT,S07_compress_oi,big_A_k3.0_24h,normal,71,0.0,0.0,0.0
IMXUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,72,0.0,0.0,0.0
IMXUSDT,S07_compress_oi,big_B_24h,normal,71,0.296875,0.19718309859154928,0.6641957005189029
IMXUSDT,S07_compress_oi,big_B_24h,leaked,72,0.296875,0.19444444444444445,0.6549707602339181
IMXUSDT,S08_stall_oi,big_A_k3.0_24h,normal,46,0.0,0.0,0.0
IMXUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,44,0.0,0.0,0.0
IMXUSDT,S08_stall_oi,big_B_24h,normal,46,0.296875,0.32608695652173914,1.0983981693363845
IMXUSDT,S08_stall_oi,big_B_24h,leaked,44,0.296875,0.3181818181818182,1.0717703349282297
INITUSDT,S03_oi_surge,big_A_k3.0_24h,normal,180,0.03859508547008547,0.06111111111111111,1.5833910034602074
INITUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,180,0.03859508547008547,0.06666666666666667,1.7273356401384081
INITUSDT,S03_oi_surge,big_B_24h,normal,180,0.40731837606837606,0.5333333333333333,1.3093770491803278
INITUSDT,S03_oi_surge,big_B_24h,leaked,180,0.40731837606837606,0.5277777777777778,1.2957377049180328
INITUSDT,S07_compress_oi,big_A_k3.0_24h,normal,25,0.03859508547008547,0.0,0.0
INITUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,24,0.03859508547008547,0.0,0.0
INITUSDT,S07_compress_oi,big_B_24h,normal,25,0.40731837606837606,0.16,0.39281311475409836
INITUSDT,S07_compress_oi,big_B_24h,leaked,24,0.40731837606837606,0.125,0.30688524590163935
