feature,target,mean_oos,pct_positive,n_folds,snr,metric
poc_migration_bps_z,tgt_breakout_down_3,0.06927855538139045,1.0,5,3.588616794608569,AUC_dev
taylor_price_r2_z,tgt_breakout_down_3,0.06926272754042813,1.0,5,2.2555526334240725,AUC_dev
quartile_count_ratio_z,tgt_breakout_down_3,0.06907377601899616,1.0,5,1.8218695229589532,AUC_dev
atr_percentile_14,tgt_breakout_down_3,0.06624248813839928,1.0,5,3.2272687918052405,AUC_dev
mi_side_return,tgt_breakout_down_3,0.06526509740634272,1.0,5,1.1761223293604046,AUC_dev
bos_net_z,tgt_breakout_down_3,0.06474304515096804,1.0,5,2.2830186596418556,AUC_dev
atr_percentile_10,tgt_breakout_down_3,0.06280077582373018,1.0,5,1.9692858021730282,AUC_dev
vpin,tgt_breakout_down_3,0.060533529236519557,0.8,5,1.4880776307462285,AUC_dev
liq_void_down_bps_z,tgt_breakout_down_3,0.059017416741366735,1.0,5,1.8174592279658095,AUC_dev
max_down_sweep_z,tgt_breakout_down_3,0.05856007445612101,0.8,5,1.2920402939608149,AUC_dev
gap_abs_bps,tgt_breakout_down_3,0.058160709400573954,0.8,5,1.3522021183757982,AUC_dev
atr_percentile_5_z,tgt_breakout_down_3,0.05759160782502002,1.0,5,1.452394511595153,AUC_dev
donchian_width_change_20_z,tgt_breakout_down_3,0.0565573729675255,1.0,5,2.500631677866889,AUC_dev
max_down_sweep,tgt_breakout_down_3,0.05642622625480391,0.8,5,1.318778107258631,AUC_dev
ofi_field_gradient_z,tgt_breakout_down_3,0.055300060517725014,0.8,5,1.20903154440916,AUC_dev
twap_vwap_spread_bps_z,tgt_breakout_down_3,0.055017119994857214,1.0,5,1.5859806383102375,AUC_dev
contrarian_ratio_z,tgt_breakout_down_3,0.05405901779830293,0.8,5,1.5402639633331816,AUC_dev
golden_ratio_half_dist_z,tgt_breakout_down_3,0.05148939390733842,1.0,5,4.5207942377543455,AUC_dev
vol_price_feedback,tgt_breakout_down_3,0.050912833247213664,0.8,5,0.9651691733354583,AUC_dev
volume_profile_skew_z,tgt_breakout_down_3,0.049683063783993786,1.0,5,1.5361031647993872,AUC_dev
overlap_asia_europe,tgt_breakout_down_3,0.04960771089027207,1.0,5,1.9424314924955277,AUC_dev
equal_highs_10,tgt_breakout_down_3,0.049117407475066543,1.0,5,7.220009608967109,AUC_dev
ew_wave_symmetry,tgt_breakout_down_3,0.048706151876477755,0.8,5,1.2211055083294824,AUC_dev
pv_principal_angle_z,tgt_breakout_down_3,0.04730432952779697,0.8,5,0.8133007143108214,AUC_dev
arrival_time_kurtosis_z,tgt_breakout_down_3,0.046795821562880605,1.0,5,2.130012991254845,AUC_dev
session_us,tgt_breakout_down_3,0.04640837968884146,1.0,5,2.6500649801138016,AUC_dev
near_resistance_5,tgt_breakout_down_3,0.045850003836923635,1.0,5,3.4045203373613178,AUC_dev
atr_5,tgt_breakout_down_3,0.04493742600942674,1.0,5,1.451959190328676,AUC_dev
dist_to_swing_high_bps,tgt_breakout_down_3,0.04450760862103433,0.8,5,1.6403539648123593,AUC_dev
side_switch_rate,tgt_breakout_down_3,0.043999633286589936,0.8,5,1.2084817392170772,AUC_dev
std_trade_size_z,tgt_breakout_down_3,0.043766977308270415,0.8,5,1.1295240061635994,AUC_dev
side_sequence_entropy_z,tgt_breakout_down_3,0.042918977247337085,0.8,5,1.1319517660292662,AUC_dev
micro_fear_greed_z,tgt_breakout_down_3,0.042870021775973946,1.0,5,1.488331754051168,AUC_dev
atr_percentile_10_z,tgt_breakout_down_3,0.04184133660647822,1.0,5,1.4201585179658731,AUC_dev
breakout_any_20,tgt_breakout_down_3,0.04173500185717547,1.0,5,2.2422755576967326,AUC_dev
breakout_up_bps_20,tgt_breakout_down_3,0.04148011825300344,1.0,5,3.504113141778504,AUC_dev
breakout_vol_confirm_20_z,tgt_breakout_down_3,0.04100070564814227,1.0,5,2.1510291629847123,AUC_dev
max_sell_run,tgt_breakout_down_3,0.0409793410777455,0.8,5,1.0819275898023732,AUC_dev
engulfing_bullish,tgt_breakout_down_3,0.04029585275804726,1.0,5,3.2982785704136224,AUC_dev
value_area_overlap_pct_z,tgt_breakout_down_3,0.040003903729868354,1.0,5,1.8883080711387856,AUC_dev
near_resistance_10,tgt_breakout_down_3,0.03983041021520204,1.0,5,7.251584076199688,AUC_dev
trade_pct_q4,tgt_breakout_down_3,0.039032093824528394,1.0,5,1.147783781924327,AUC_dev
hh_count_10_z,tgt_breakout_down_3,0.03888958200581111,0.8,5,0.7239680280608699,AUC_dev
hh_count_5_z,tgt_breakout_down_3,0.03845884973550177,0.8,5,1.1187757835382348,AUC_dev
gap_up,tgt_breakout_down_3,0.038052933494759314,1.0,5,1.8459959233069454,AUC_dev
avg_surprise,tgt_breakout_down_3,0.037516477168149355,0.6,5,0.7467752452154793,AUC_dev
near_support_5,tgt_breakout_down_3,0.03699013628262804,1.0,5,2.6050451972713167,AUC_dev
hilbert_std_freq,tgt_breakout_down_3,0.03691911737814017,1.0,5,1.0704663816847768,AUC_dev
te_price_to_volume,tgt_breakout_down_3,0.03504078451343864,0.8,5,0.7535832709780548,AUC_dev
price_tick_entropy_z,tgt_breakout_down_3,0.03420866592417304,1.0,5,0.9679180469456573,AUC_dev
liq_pool_above_20,tgt_breakout_down_3,0.034100242307740426,1.0,5,1.5163836950588128,AUC_dev
fib_intertime_ratio_pct_z,tgt_breakout_down_3,0.03323867809581242,0.8,5,1.0788255405815232,AUC_dev
failed_breakout_up_10,tgt_breakout_down_3,0.03287564527635747,1.0,5,3.52163183129387,AUC_dev
ll_streak_z,tgt_breakout_down_3,0.03278428987919065,0.6,5,0.7871678362009987,AUC_dev
micro_fear_score_z,tgt_breakout_down_3,0.03157380640442757,1.0,5,2.8822008612618677,AUC_dev
nash_balance_z,tgt_breakout_down_3,0.0315165058139109,0.8,5,0.7951937871692308,AUC_dev
three_crows,tgt_breakout_down_3,0.031203919321507057,1.0,5,1.3992250806106898,AUC_dev
time_at_low_pct,tgt_breakout_down_3,0.030824546947569486,0.8,5,0.8356814060867186,AUC_dev
choch_net,tgt_breakout_down_3,0.03042907683280227,1.0,5,3.0299247620398315,AUC_dev
shannon_size_diversity,tgt_breakout_down_3,0.03039080391042275,1.0,5,1.5964244469532443,AUC_dev
tortuosity_z,tgt_breakout_down_3,0.03002971264616693,0.6,5,0.6655118380503431,AUC_dev
inside_bar,tgt_breakout_down_3,0.029904267203036804,1.0,5,1.9722124923989943,AUC_dev
failed_breakout_down_5,tgt_breakout_down_3,0.029465576279444173,1.0,5,1.3464247732821593,AUC_dev
choch_net_z,tgt_breakout_down_3,0.028532622474281677,1.0,5,1.5508384532104633,AUC_dev
avg_sell_size,tgt_breakout_down_3,0.028164801126035355,0.8,5,0.8115074133485842,AUC_dev
fib_updown_golden_dist_z,tgt_breakout_down_3,0.02742657320724662,0.8,5,0.7405419389501565,AUC_dev
predator_prey_ratio_z,tgt_breakout_down_3,0.026451512035625922,0.6,5,0.6217669715926062,AUC_dev
bullish_patterns_5,tgt_breakout_down_3,0.026111553665768183,0.6,5,0.565903688926206,AUC_dev
rqa_recurrence_rate,tgt_breakout_down_3,0.025420641643071507,0.6,5,0.40327127259985335,AUC_dev
herding_ratio_z,tgt_breakout_down_3,0.024635840579288037,0.6,5,0.5282712034081063,AUC_dev
size_escalation_z,tgt_breakout_down_3,0.024244929722265374,0.6,5,0.8934829884221369,AUC_dev
fvg_bearish_count_10,tgt_breakout_down_3,0.02411716488850315,0.6,5,0.5414564866024439,AUC_dev
donchian_mid_dist_bps_20,tgt_breakout_down_3,0.02402160183685358,0.8,5,0.9209352497748834,AUC_dev
engulfing_bearish,tgt_breakout_down_3,0.023415602461274256,1.0,5,2.1679913341442765,AUC_dev
max_buy_run,tgt_breakout_down_3,0.023184218817374848,0.6,5,0.22104357079751402,AUC_dev
round_level_magnet_pct_z,tgt_breakout_down_3,0.022681096636032995,0.6,5,0.6205177437813139,AUC_dev
outside_bar,tgt_breakout_down_3,0.02263699682791138,0.8,5,1.1003979891309505,AUC_dev
bearish_patterns_5_z,tgt_breakout_down_3,0.02193051203485723,0.8,5,1.11365346001389,AUC_dev
ew_correction_quality_z,tgt_breakout_down_3,0.021080428082310365,0.6,5,0.4214004905772652,AUC_dev
price_volume_angle_cos_z,tgt_breakout_down_3,0.02104373626050382,1.0,5,1.4828782438178787,AUC_dev
trade_size_p75,tgt_breakout_down_3,0.02095948984792533,0.6,5,0.4712624092312833,AUC_dev
avg_body_ratio_5_z,tgt_breakout_down_3,0.02094404021791354,0.6,5,0.5895630022732682,AUC_dev
liq_void_down_bps,tgt_breakout_down_3,0.02074718517659504,1.0,5,1.7611137275732638,AUC_dev
range,tgt_breakout_any_3,0.34419335760122816,1.0,5,12.703885633584054,AUC_dev
inter_trade_skew,tgt_breakout_any_3,0.321379058616665,1.0,5,4.560479931367732,AUC_dev
range_atr_ratio_14_z,tgt_breakout_any_3,0.303708866005874,1.0,5,13.431649487962918,AUC_dev
max_trades_per_second,tgt_breakout_any_3,0.2689920026937663,1.0,5,4.745356296788826,AUC_dev
vol_price_feedback,tgt_breakout_any_3,0.2555386907685758,1.0,5,5.60636763645414,AUC_dev
max_drawup_z,tgt_breakout_any_3,0.24980255450339683,1.0,5,3.5807031128407054,AUC_dev
max_down_sweep,tgt_breakout_any_3,0.2386857741340939,1.0,5,5.380703913645256,AUC_dev
value_area_overlap_pct_z,tgt_breakout_any_3,0.22830791472589745,1.0,5,8.322609141773505,AUC_dev
is_swing_low,tgt_breakout_any_3,0.2218687778835186,1.0,5,9.011424756530024,AUC_dev
chebyshev_distance_z,tgt_breakout_any_3,0.2124209163605058,1.0,5,2.280168997649258,AUC_dev
quartile_count_ratio_z,tgt_breakout_any_3,0.2121806880753095,1.0,5,2.83727871536153,AUC_dev
max_down_sweep_z,tgt_breakout_any_3,0.21198354473999387,1.0,5,3.8472318774513514,AUC_dev
atr_percentile_10,tgt_breakout_any_3,0.20551008493763162,1.0,5,2.073805716430286,AUC_dev
monotonicity_score_z,tgt_breakout_any_3,0.20070934833903156,1.0,5,2.231798827494624,AUC_dev
golden_angle_deviation,tgt_breakout_any_3,0.19808466103065556,1.0,5,5.02692350838599,AUC_dev
max_sell_run,tgt_breakout_any_3,0.1974409684334884,1.0,5,3.9088758371042074,AUC_dev
donchian_width_bps_10_z,tgt_breakout_any_3,0.19063681688113557,1.0,5,2.376751944857691,AUC_dev
trade_pct_q4,tgt_breakout_any_3,0.1715096017920445,1.0,5,1.1844203372605682,AUC_dev
breakout_any_20,tgt_breakout_any_3,0.1664258700557726,1.0,5,2.823717323632462,AUC_dev
atr_percentile_14,tgt_breakout_any_3,0.1651640610177067,1.0,5,2.8923079493903328,AUC_dev
breakout_down_bps_10_z,tgt_breakout_any_3,0.16450697764468936,1.0,5,1.7156168433629395,AUC_dev
donchian_width_change_20_z,tgt_breakout_any_3,0.16122452277264948,1.0,5,3.6734150009442703,AUC_dev
atr_5,tgt_breakout_any_3,0.15851559289731615,1.0,5,3.5197075960427737,AUC_dev
volume_autocorr,tgt_breakout_any_3,0.15761540048900755,1.0,5,2.6851021544551577,AUC_dev
atr_percentile_10_z,tgt_breakout_any_3,0.15570635647357595,1.0,5,1.9188323150802424,AUC_dev
vol_asymmetry_z,tgt_breakout_any_3,0.15069508582630456,1.0,5,3.3234604391825804,AUC_dev
breakout_vol_confirm_20_z,tgt_breakout_any_3,0.15062056472850988,1.0,5,3.4989923260810714,AUC_dev
contrarian_ratio_z,tgt_breakout_any_3,0.1491402402091619,1.0,5,2.2731655825638764,AUC_dev
te_price_to_volume,tgt_breakout_any_3,0.13817609809849002,0.8,5,1.5985149120858109,AUC_dev
side_sequence_entropy_z,tgt_breakout_any_3,0.13812007695832382,0.8,5,1.7198417062386566,AUC_dev
shock_attention_ratio,tgt_breakout_any_3,0.136650357706469,1.0,5,2.4931660747778723,AUC_dev
max_buy_run,tgt_breakout_any_3,0.13403850172247558,1.0,5,2.0317203966017976,AUC_dev
fib_intertime_ratio_pct_z,tgt_breakout_any_3,0.1315670665569762,1.0,5,2.9228777609072587,AUC_dev
dist_to_swing_high_bps,tgt_breakout_any_3,0.1261997659203064,0.8,5,1.1296398175173687,AUC_dev
close,tgt_breakout_any_3,0.12578472255031878,1.0,5,2.029433524150622,AUC_dev
hour_sin,tgt_breakout_any_3,0.12508989095195994,0.8,5,1.1372008025380442,AUC_dev
atr_percentile_5_z,tgt_breakout_any_3,0.12325091110846134,1.0,5,8.389005136247743,AUC_dev
contrarian_ratio,tgt_breakout_any_3,0.12106982269288138,1.0,5,2.8108686912575496,AUC_dev
arrival_time_kurtosis_z,tgt_breakout_any_3,0.12078240250158304,1.0,5,3.883003334625525,AUC_dev
wavelet_energy_s1_z,tgt_breakout_any_3,0.1149801759697346,0.8,5,0.6266485305406926,AUC_dev
hilbert_std_amplitude,tgt_breakout_any_3,0.1147942301005388,1.0,5,2.1943539504683,AUC_dev
is_swing_high,tgt_breakout_any_3,0.11057935849065095,1.0,5,3.3028413970210364,AUC_dev
volume_skewness,tgt_breakout_any_3,0.10920925384722875,1.0,5,2.183166799468924,AUC_dev
mi_side_return,tgt_breakout_any_3,0.10673696431834538,0.8,5,1.0473472315635917,AUC_dev
liq_pool_above_20,tgt_breakout_any_3,0.10631872972519636,0.8,5,1.3694921670522349,AUC_dev
vwap_spread,tgt_breakout_any_3,0.10373712180468346,0.8,5,0.969632952328384,AUC_dev
taylor_price_r2_z,tgt_breakout_any_3,0.10115680177244624,1.0,5,1.3796237295655225,AUC_dev
range_compression_10,tgt_breakout_any_3,0.09892956136055195,0.8,5,1.7372921902166292,AUC_dev
std_trade_size_z,tgt_breakout_any_3,0.09888941646812141,1.0,5,2.1690416840513853,AUC_dev
hilbert_std_freq,tgt_breakout_any_3,0.09877887555754539,1.0,5,1.7134737962100153,AUC_dev
side_switch_rate,tgt_breakout_any_3,0.09828483004099395,0.8,5,1.1085888943691815,AUC_dev
avg_sell_size,tgt_breakout_any_3,0.09757485375643662,0.8,5,0.9123718123344471,AUC_dev
fomo_buy_ratio,tgt_breakout_any_3,0.09476530111012871,0.8,5,0.9839997351713727,AUC_dev
bos_bearish,tgt_breakout_any_3,0.09145073602364995,0.8,5,0.77254434410826,AUC_dev
inside_bar,tgt_breakout_any_3,0.08808078149220555,1.0,5,9.091412056419719,AUC_dev
aggression_imbalance,tgt_breakout_any_3,0.08721454838792733,1.0,5,1.3763045064951527,AUC_dev
session_asia,tgt_breakout_any_3,0.08474062000121486,0.6,5,0.6502005736159057,AUC_dev
liq_void_count_10,tgt_breakout_any_3,0.0827554200298124,0.8,5,0.9108825729660646,AUC_dev
dist_to_swing_low_bps,tgt_breakout_any_3,0.0824022463551287,0.8,5,0.9537477235612094,AUC_dev
range_compression_20_z,tgt_breakout_any_3,0.07859994745455835,0.8,5,1.0710339027829756,AUC_dev
vpin,tgt_breakout_any_3,0.07728686148976578,0.8,5,1.1434135310411202,AUC_dev
path_hull_ratio_z,tgt_breakout_any_3,0.07380253225532683,0.8,5,0.7342415347695592,AUC_dev
poc_migration_bps_z,tgt_breakout_any_3,0.06832815265775696,0.6,5,0.542704731554675,AUC_dev
liq_sweep_count_10_z,tgt_breakout_any_3,0.06648406232009375,0.8,5,0.70234912153502,AUC_dev
ll_count_10,tgt_breakout_any_3,0.06557125944324331,0.8,5,0.7672443694999778,AUC_dev
breakout_down_count_10,tgt_breakout_any_3,0.0653865222191975,0.8,5,0.4591506271076656,AUC_dev
dipole_strength_z,tgt_breakout_any_3,0.06502738949896095,0.8,5,0.7360563775857387,AUC_dev
ew_impulse_quality_z,tgt_breakout_any_3,0.06358617508681123,1.0,5,2.877279521322587,AUC_dev
ew_vol_exhaustion_z,tgt_breakout_any_3,0.06338338111668816,0.8,5,0.5135620941480727,AUC_dev
ew_first_wave_pct,tgt_breakout_any_3,0.06276853082995051,0.6,5,0.5609316827545756,AUC_dev
taylor_dominant_order,tgt_breakout_any_3,0.06269278777566048,1.0,5,1.2118198802151232,AUC_dev
uptick_pct,tgt_breakout_any_3,0.06252799657129744,0.8,5,0.9144880144286759,AUC_dev
shannon_size_diversity,tgt_breakout_any_3,0.06185725188339915,0.8,5,1.0662208148874843,AUC_dev
large_trade_volume_pct,tgt_breakout_any_3,0.06145997659703023,0.6,5,0.7737939053755654,AUC_dev
median_trade_size,tgt_breakout_any_3,0.06014475438005755,1.0,5,1.5195320994905201,AUC_dev
bos_bullish_count_5,tgt_breakout_any_3,0.06007360961436594,0.8,5,0.9154253012835151,AUC_dev
gap_fill_rate_10,tgt_breakout_any_3,0.06002872450814893,0.8,5,1.0129566964939227,AUC_dev
equal_highs_10,tgt_breakout_any_3,0.05990531327657328,0.8,5,0.4340135104068523,AUC_dev
low_volume_node_pct,tgt_breakout_any_3,0.05858122570367021,0.8,5,0.9062746711000877,AUC_dev
avg_surprise,tgt_breakout_any_3,0.05736064771381082,0.8,5,0.9052608182462938,AUC_dev
failed_breakout_down_5,tgt_breakout_any_3,0.05689762038143191,0.8,5,0.9048196735603901,AUC_dev
breakout_down_bps_20,tgt_breakout_any_3,0.051712610181066765,0.8,5,0.4535242888192468,AUC_dev
support_touches_20,tgt_breakout_any_3,0.04994262710209888,0.6,5,0.42566443321148656,AUC_dev
first_half_return_z,tgt_breakout_any_3,0.04879923904101319,0.6,5,0.39462998430931445,AUC_dev
session_us,tgt_breakout_any_3,0.04855338674369998,0.6,5,0.43193633628108596,AUC_dev
ofi_field_gradient_z,tgt_breakout_any_3,0.04843618766072042,0.8,5,0.8965953227778996,AUC_dev
pv_principal_angle_z,tgt_breakout_any_3,0.04751615159884879,0.6,5,0.8138105303203276,AUC_dev
overlap_asia_europe,tgt_breakout_any_3,0.04749655779861099,0.8,5,0.9182562852694136,AUC_dev
breakout_up_bps_20,tgt_breakout_any_3,0.047228254073959065,0.8,5,0.9956800963354695,AUC_dev
herding_ratio_z,tgt_breakout_any_3,0.04705729790440684,0.6,5,0.4473841858385426,AUC_dev
intracandle_reversal_z,tgt_breakout_any_3,0.04639344574358175,0.6,5,0.3526091968104596,AUC_dev
market_pressure,tgt_breakout_any_3,0.04601119890349512,0.6,5,0.40468563552893033,AUC_dev
temperature_change_z,tgt_breakout_any_3,0.04501427226188128,0.6,5,0.3162978306077624,AUC_dev
turbulence,tgt_breakout_any_3,0.04387844941951284,0.6,5,0.30690713496178446,AUC_dev
upper_wick_ratio_z,tgt_breakout_any_3,0.04346551474159619,0.6,5,0.2798813318644862,AUC_dev
simpson_diversity_z,tgt_breakout_any_3,0.04346345117061094,0.8,5,0.8828105387179624,AUC_dev
ew_alternation_score,tgt_breakout_any_3,0.04219863076878081,0.6,5,0.38475978862866195,AUC_dev
time_at_low_pct,tgt_breakout_any_3,0.041109994707959084,0.6,5,0.395246170296467,AUC_dev
choch_bearish,tgt_breakout_any_3,0.0402813043468479,0.6,5,0.6937627238902938,AUC_dev
three_crows,tgt_breakout_any_3,0.036206024752352774,0.8,5,0.4258647816051097,AUC_dev
te_net_direction_z,tgt_breakout_any_3,0.035006831532364543,0.8,5,0.7206364219301298,AUC_dev
ew_impulse_correction_ratio_z,tgt_breakout_any_3,0.032391675522148444,0.6,5,0.22255036081278012,AUC_dev
trade_size_p75,tgt_breakout_any_3,0.03175891035202696,0.6,5,0.2517103633712248,AUC_dev
breakout_up_bps_5_z,tgt_breakout_any_3,0.03143667124376961,0.8,5,0.5682170010028804,AUC_dev
fvg_bearish_count_10,tgt_breakout_any_3,0.031093024555119853,0.8,5,0.21872408025782245,AUC_dev
stackelberg_buy_leader_z,tgt_breakout_any_3,0.028850467846914307,0.6,5,0.2939298881284513,AUC_dev
avg_surprise_z,tgt_breakout_any_3,0.027599537740101078,0.8,5,0.796839150966097,AUC_dev
failed_breakout_up_10,tgt_breakout_any_3,0.02680810064726884,0.6,5,0.43064559744261643,AUC_dev
taylor_price_vol_divergence_z,tgt_breakout_any_3,0.02669075482701876,0.8,5,0.2762774742969701,AUC_dev
volume_profile_skew_z,tgt_breakout_any_3,0.026578924403308057,0.6,5,0.5842134354724762,AUC_dev
lower_wick_rejection_z,tgt_breakout_any_3,0.025308869080607265,0.8,5,0.4859468163099516,AUC_dev
size_escalation_z,tgt_breakout_any_3,0.02465163222090483,0.6,5,0.5785786228770631,AUC_dev
time_at_high_pct,tgt_breakout_any_3,0.024017465984825827,0.6,5,0.3661123051285027,AUC_dev
busiest_quartile,tgt_breakout_any_3,-0.0238941418706927,0.6,5,0.29823415306969225,AUC_dev
ew_impulse_detected,tgt_breakout_any_3,0.02138567166798281,0.6,5,0.6455346333741507,AUC_dev
ew_last_wave_pct_z,tgt_breakout_any_3,0.020072620325186818,0.6,5,0.29349144200415517,AUC_dev
dist_to_s1_bps,tgt_breakout_up_5,0.1858840741641144,1.0,5,4.481373269733115,AUC_dev
uptick_pct,tgt_breakout_up_5,0.16578921353239645,1.0,5,3.868773463946296,AUC_dev
second_half_return,tgt_breakout_up_5,0.1624160832067126,1.0,5,3.7300525653786756,AUC_dev
range,tgt_breakout_up_5,0.1490824193336535,1.0,5,5.423062874185806,AUC_dev
time_to_low_pct,tgt_breakout_up_5,0.14715389803565448,1.0,5,2.400928022970093,AUC_dev
is_swing_high,tgt_breakout_up_5,0.1455464512787398,1.0,5,5.420043781186062,AUC_dev
large_buy_pct,tgt_breakout_up_5,0.1402665924226477,1.0,5,5.369272424276115,AUC_dev
fomo_buy_ratio,tgt_breakout_up_5,0.13372309791079065,1.0,5,2.1042914094809846,AUC_dev
max_down_sweep,tgt_breakout_up_5,0.12801554957508707,1.0,5,3.735715182005718,AUC_dev
donchian_position_10,tgt_breakout_up_5,0.12464591447950377,1.0,5,4.9312284207930945,AUC_dev
first_half_return_z,tgt_breakout_up_5,0.12439697946051598,1.0,5,4.827339053118293,AUC_dev
aggression_imbalance,tgt_breakout_up_5,0.12409934642099692,1.0,5,5.045737091232252,AUC_dev
max_sell_run,tgt_breakout_up_5,0.12086718514673134,1.0,5,2.2934274159090835,AUC_dev
ofi_second_half,tgt_breakout_up_5,0.12029153634825322,1.0,5,3.962762725683714,AUC_dev
poc_migration_bps_z,tgt_breakout_up_5,0.11563430283617493,1.0,5,4.27454658598077,AUC_dev
atr_5,tgt_breakout_up_5,0.1142115684822661,1.0,5,2.6395362158782736,AUC_dev
dist_to_swing_high_bps,tgt_breakout_up_5,0.11166204970507199,1.0,5,2.7485967870303063,AUC_dev
vol_price_feedback,tgt_breakout_up_5,0.11100467103513452,1.0,5,2.198400074272577,AUC_dev
golden_ratio_composite_z,tgt_breakout_up_5,0.10750779077523169,1.0,5,3.380389920372461,AUC_dev
range_atr_ratio_14_z,tgt_breakout_up_5,0.10677844256360283,1.0,5,4.003283819323753,AUC_dev
max_trades_per_second,tgt_breakout_up_5,0.1051654760326098,1.0,5,2.3296367224305183,AUC_dev
vol_asymmetry_z,tgt_breakout_up_5,0.10128374168282264,1.0,5,2.0149067256221382,AUC_dev
liq_void_down_bps_z,tgt_breakout_up_5,0.09797099356566863,1.0,5,1.932034357310955,AUC_dev
atr_percentile_10_z,tgt_breakout_up_5,0.09715932093771903,1.0,5,2.4399516659696223,AUC_dev
max_down_sweep_z,tgt_breakout_up_5,0.09702391891749432,1.0,5,2.6221020429414117,AUC_dev
atr_percentile_10,tgt_breakout_up_5,0.09679858221424871,1.0,5,1.8686567068744129,AUC_dev
contrarian_ratio,tgt_breakout_up_5,0.09291321414649263,1.0,5,2.5512606155706927,AUC_dev
bos_net_z,tgt_breakout_up_5,0.09013817442095425,1.0,5,3.2135703012061962,AUC_dev
ll_streak_z,tgt_breakout_up_5,0.0895926913789046,1.0,5,8.884515150540045,AUC_dev
twap_vwap_spread_bps_z,tgt_breakout_up_5,0.08937894918139806,1.0,5,2.6615235671466735,AUC_dev
tail_volume_ratio_z,tgt_breakout_up_5,0.08682035024889256,1.0,5,2.6695301112990704,AUC_dev
side_switch_rate,tgt_breakout_up_5,0.0828781019324305,1.0,5,1.7878430403389016,AUC_dev
dist_to_swing_low_bps,tgt_breakout_up_5,0.08255341855465108,1.0,5,1.5152116068238157,AUC_dev
side_sequence_entropy_z,tgt_breakout_up_5,0.08165816363800463,1.0,5,1.6353599865373734,AUC_dev
contrarian_ratio_z,tgt_breakout_up_5,0.07802512765379181,1.0,5,2.488951879813267,AUC_dev
inter_trade_skew,tgt_breakout_up_5,0.07622381487417904,0.8,5,1.4019730012819294,AUC_dev
volume_profile_skew_z,tgt_breakout_up_5,0.07519370318717737,1.0,5,2.1966783523438886,AUC_dev
monotonicity_score_z,tgt_breakout_up_5,0.07482083051004837,1.0,5,3.7687517526790217,AUC_dev
volume_autocorr,tgt_breakout_up_5,0.0727011016983536,1.0,5,2.1179781808141818,AUC_dev
value_area_overlap_pct_z,tgt_breakout_up_5,0.07239774814220808,1.0,5,2.593318708479405,AUC_dev
volume_skewness,tgt_breakout_up_5,0.07057764446743256,1.0,5,2.4026291891332936,AUC_dev
ob_net_10_z,tgt_breakout_up_5,0.07040495437797326,1.0,5,2.003683385578216,AUC_dev
shannon_size_diversity,tgt_breakout_up_5,0.06935944822646349,1.0,5,3.6777423394466844,AUC_dev
bearish_patterns_5_z,tgt_breakout_up_5,0.0666896791442464,1.0,5,2.274474837694866,AUC_dev
atr_percentile_5_z,tgt_breakout_up_5,0.06589754918586944,0.8,5,1.4229709776532948,AUC_dev
donchian_mid_dist_bps_20,tgt_breakout_up_5,0.06553641553645147,1.0,5,2.0948993237404614,AUC_dev
shock_attention_ratio,tgt_breakout_up_5,0.06472766323255683,1.0,5,1.5010502021292265,AUC_dev
chebyshev_distance_z,tgt_breakout_up_5,0.0641348591612534,0.8,5,0.9312282354209306,AUC_dev
liq_pool_below_20,tgt_breakout_up_5,0.062215344278096385,1.0,5,3.2906329006142343,AUC_dev
simpson_diversity_z,tgt_breakout_up_5,0.06195648217045966,1.0,5,2.4991398126841142,AUC_dev
three_crows,tgt_breakout_up_5,0.06103430802930432,1.0,5,2.0257234862838085,AUC_dev
is_swing_low,tgt_breakout_up_5,0.06023827607681609,1.0,5,1.8916004983667338,AUC_dev
taylor_ofi_r2_z,tgt_breakout_up_5,0.05904664792840434,0.8,5,1.4150116595211066,AUC_dev
breakout_down_bps_10_z,tgt_breakout_up_5,0.05833527609849036,1.0,5,7.073977731076539,AUC_dev
close,tgt_breakout_up_5,0.056664296975998285,1.0,5,1.3891778643645303,AUC_dev
bos_bearish,tgt_breakout_up_5,0.05589151303666466,0.8,5,1.6273102738036658,AUC_dev
busiest_quartile,tgt_breakout_up_5,0.05584796503317112,0.8,5,1.3061132807467863,AUC_dev
near_resistance_5,tgt_breakout_up_5,0.055270826119029406,1.0,5,4.2043249196246855,AUC_dev
near_support_5,tgt_breakout_up_5,0.05455459440090911,1.0,5,3.7414702809378313,AUC_dev
mi_side_return,tgt_breakout_up_5,0.05440414574380518,0.8,5,0.9594062205958982,AUC_dev
quartile_count_ratio_z,tgt_breakout_up_5,0.05261317780940293,1.0,5,2.606720049964817,AUC_dev
hh_count_10_z,tgt_breakout_up_5,0.05240762870572481,0.8,5,0.9892445053509685,AUC_dev
stop_hunt_up_score_z,tgt_breakout_up_5,0.0518873475573214,0.6,5,0.8523455770647763,AUC_dev
dipole_strength_z,tgt_breakout_up_5,0.05168936367992925,1.0,5,1.8948297461683807,AUC_dev
std_trade_size_z,tgt_breakout_up_5,0.05079040747883856,1.0,5,1.0136098463405743,AUC_dev
hh_streak_z,tgt_breakout_up_5,0.05035720016442917,1.0,5,1.6634278488039096,AUC_dev
bos_net_5_z,tgt_breakout_up_5,0.04924416559987247,0.8,5,1.2751873291572398,AUC_dev
