feature,cluster,n_targets,mean_avg_r,mean_avg_sign,mean_avg_snr,composite
inter_trade_entropy_z,200,1,0.06137742599789,1.0,2.116478808106164,0.04254358978046414
max_down_sweep_z,203,3,0.039521340735740734,0.7666666666666666,0.9283059103764834,0.042004295717822326
price_dipole,155,2,0.042476040661870704,0.9,1.6092878097043568,0.04199823022058772
boltzmann_entropy_z,209,3,0.037301167448135636,0.8000000000000002,0.9156848163457063,0.04136831847723141
time_to_high_pct,120,1,0.0594475927917791,1.0,2.463420425236877,0.04120593133469741
max_monotonic_run,150,3,0.036764055587048365,0.8000000000000002,1.0030249767730013,0.040772642361778695
dist_to_equal_low_bps,161,2,0.0436158597101579,0.8500000000000001,1.3963147450109674,0.04072938153964321
overlap_count,25,2,0.0386610974453811,0.95,1.3625685999671453,0.04034987890954639
disposition_buy,98,1,0.0571076183858325,1.0,1.197481246935863,0.03958398467263309
market_force_z,76,3,0.038935824739819,0.7333333333333334,1.054133369011063,0.03958277714039984
fvg_bullish,49,2,0.04226256318867645,0.85,1.3238132635571498,0.039465645579238574
hilbert_mean_freq_z,140,3,0.03359012590822657,0.8333333333333334,1.1302139806377225,0.0388048351132347
bos_net,130,1,0.0557250389275621,1.0,1.8279712688083884,0.03862565361923287
donchian_width_change_10,180,1,0.0556557676163972,1.0,2.0278631785059384,0.03857763840520523
post_shock_pause_ratio,153,3,0.03614955022675307,0.7666666666666666,0.9993739496635564,0.03842067018788216
fib_nearest_level,116,2,0.03868875894889945,0.9,1.1399675786550327,0.03825355141312132
vol_price_feedback,151,2,0.03850950928364045,0.9,1.4459516644215107,0.03807631811662745
ofi_persistence,103,2,0.04916298797291105,0.7,0.7457650689053597,0.03780774391427779
taylor_price_vol_divergence_z,21,2,0.0338685875959288,1.0,2.059174301573539,0.037208446532719694
permutation_entropy,135,3,0.036130780308435674,0.7333333333333334,0.6749308387100594,0.03673112446992704
liq_pool_above_10,164,2,0.04086731580672305,0.8,0.9323413479118812,0.03591786828011714
lower_low,112,1,0.0518087252811395,1.0,1.7021852174563348,0.035911071857026605
fib_size_ratio_pct_z,78,2,0.0382877603187727,0.85,1.492295000526022,0.035753893393015476
temporal_dipole,73,2,0.0341612572876539,0.95,1.3999009722192928,0.03565347819994112
fib_updown_golden_dist_z,211,2,0.0373175414138196,0.8500000000000001,0.950205770830566,0.03484788314308783
size_escalation_z,47,2,0.03951243076297125,0.8,0.6610473230082293,0.03472707359307846
wavelet_energy_s2,212,2,0.03499573760146215,0.9,1.3254789826487716,0.03460207264197386
equal_highs_10,163,3,0.0331733696569259,0.7333333333333334,0.7603861685664238,0.03372457388281084
simpson_diversity_z,79,2,0.03755043565371405,0.8,1.0103021060385267,0.03300269604320911
time_to_low_pct,121,2,0.037405138361301896,0.8,0.9326835747996722,0.03287499573044575
price_jerk_z,11,2,0.034465015087890946,0.85,1.6090227720313632,0.032184135738985487
taylor_price_rmse_z,171,1,0.0505156243765638,0.9,1.2072685631257971,0.0315132863497564
sample_entropy_z,93,2,0.03488182814501285,0.8,1.098547919664789,0.030657284041056203
ob_demand_count_10,55,1,0.0490807677129529,0.9,1.196307404093524,0.03061817618395581
wick_dominance_z,75,1,0.0436510649607328,1.0,1.5528592949497648,0.03025661260597096
bos_net_5,56,1,0.0482757170560883,0.9,1.130682795057087,0.03011595945024354
bos_bullish,131,2,0.0321875020026722,0.85,1.0471213689382908,0.03005734745541531
volume_skewness,144,2,0.0339990026877504,0.8,0.9280537009941057,0.029881377724178145
breakout_up_bps_20_z,66,2,0.036146964152647204,0.75,0.9464193714409994,0.0297836242621079
fib_wave_avg_dist_z,154,2,0.03540484208224605,0.75,0.5511759093053504,0.029172145942432004
range_atr_ratio_5_z,199,2,0.0330169714243519,0.8,1.0478630391345651,0.02901828043311746
morning_star,133,2,0.0328706636607402,0.8,0.7984780892421024,0.028889692027492368
price_tick_entropy,186,2,0.0347339779540348,0.75,0.9492931827288091,0.028619381260972385
equal_lows_20,162,1,0.0511468756031239,0.8,0.5474177871219854,0.028361850095004467
ew_last_wave_pct,1,1,0.0446940471875692,0.9,1.8087142715855864,0.027881597516289068
chebyshev_distance_z,160,2,0.0356663463217636,0.7,0.8513053129341318,0.02742844045268749
taylor_ofi_r2,166,1,0.0487998083179284,0.8,1.4263243252003426,0.02706035963795027
stackelberg_buy_leader,141,1,0.0552508589811807,0.7,0.5362882503829343,0.026807883988424375
choch_net,96,1,0.0478627092637289,0.8,0.91396528151748,0.02654072158409125
stop_hunt_up_score,38,1,0.038204194993708,1.0,2.152300989756738,0.02648113004545108
volume_pct_q4_z,35,1,0.046929744439692,0.8,1.4053766192539958,0.026023376034217026
half_cosine_similarity,6,1,0.0416621962444814,0.9,1.40401028773238,0.025990230476517683
volume_per_second_std_z,206,1,0.0369089506015445,1.0,1.268071574091347,0.025583335046886865
taylor_vol_accel_ratio,24,2,0.03254283649199205,0.7,0.7768654954041501,0.025026372054753627
rle_compression_ratio,89,1,0.0353658928034101,1.0,2.1237259277428007,0.02451376888466897
avg_sell_size_z,82,1,0.044010096466193,0.8,1.1358820616130203,0.02440437942537031
overlap_europe_us,30,1,0.0383926339240837,0.9,0.8871803177791042,0.023950571362873853
contrarian_ratio_z,175,1,0.0344446138085669,1.0,1.4351696322879948,0.023875186946884307
breakout_down_bps_20_z,68,1,0.0380871312524095,0.9,1.3290098966890798,0.0237599888789018
dow_sin,176,1,0.0426658974021922,0.8,0.5148184901891573,0.023658997192311532
rqa_recurrence_rate_z,92,1,0.0376201847322908,0.9,1.207653078669629,0.0234686924813985
sub_regime_transitions,8,1,0.0372649504563023,0.9,0.9210369901708018,0.023247085808242786
choch_bullish,97,1,0.0333489475641751,1.0,2.6768757829214294,0.023115728978749424
failed_breakout_up_5,51,1,0.0465494216100452,0.7,0.9840919218474434,0.022585920241989316
taylor_price_a3_z,9,1,0.0360513723165445,0.9,1.194940213505219,0.022490016368876715
convex_hull_area,172,1,0.0359815990988024,0.9,1.178428188785955,0.022446489570635837
avg_lower_wick_5_z,42,1,0.0359058162625415,0.9,1.2586040603607378,0.02239921377727567
support_touches_10_z,62,1,0.0461335958268408,0.7,0.8580167356385893,0.022384160313526726
breakout_down_bps_5_z,69,1,0.0461140560856017,0.7,0.6752447223931738,0.022374679571942602
ew_wave_symmetry,213,1,0.0321023791058046,1.0,1.3977766631623714,0.022251673566454955
auction_clearing_speed_z,14,1,0.0400848059884193,0.8,0.8823160672868625,0.0222277362033322
predator_follows_prey,48,1,0.035468802492227,0.9,1.5451660551487694,0.022126590400792238
tortuosity_z,173,1,0.0354526008281218,0.9,1.2366185532338057,0.022116483276776826
trade_pct_q3,33,1,0.0454450054935417,0.7,0.7060265458013791,0.022050054199865755
hilbert_amp_freq_corr_z,147,1,0.0316177072742802,1.0,2.1394712433444165,0.02191572465293699
ew_correction_quality_z,5,1,0.0314854961385907,1.0,1.1482998280549002,0.02182408287699519
wavelet_energy_s4,159,1,0.0349654574229506,0.9,1.1268323519744663,0.021812587406736316
ob_supply_count_10,53,1,0.0439461093662837,0.7,0.8542761259277138,0.021322785262672984
hh_count_10_z,63,1,0.0303052772143309,1.0,1.4880305241536804,0.021006017457201015
fib_time_scaling_score_z,177,1,0.0377771349692259,0.8,1.1930530572205449,0.02094809167484116
orbital_energy,197,1,0.0300345628787044,1.0,1.6710011201132986,0.02081837257872435
stackelberg_buy_leader_z,142,1,0.0332121694920047,0.9,1.331859580210146,0.02071882947929588
hurst_regime_z,20,1,0.0331441532109108,0.9,1.311448090198586,0.02067639871517071
upper_wick_ratio_z,74,1,0.0366989046043057,0.8,0.8072486539954846,0.020350193804890313
energy_ratio,174,1,0.0325812435846334,0.9,1.0244274647617329,0.020325237416842903
max_buy_run_z,87,1,0.0315258496858165,0.9,1.0696319250771638,0.01966684844203231
bearish_patterns_5_z,123,1,0.0354463877553396,0.8,0.7487940181938201,0.01965565098691857
hilbert_std_freq,136,1,0.0397539022192358,0.7,0.7232801648909917,0.01928871366766333
lz_complexity_z,210,1,0.0389347325511076,0.7,0.6296351047378389,0.01889125006555903
size_imbalance,108,1,0.0302456507999987,0.9,1.4105235068847002,0.01886821881859778
ll_count_10_z,125,1,0.038205863020417,0.7,0.8971515414304724,0.018537600363423064
taylor_asymmetry_curvature_ratio_z,23,1,0.0327003143318851,0.8,0.8645591824892944,0.0181329045460561
ll_count_5_z,124,1,0.0360544578832895,0.7,0.7756787935426785,0.017493732079893586
ob_net_10_z,54,1,0.0313281692147418,0.8,1.39809820087652,0.01737202573064252
liq_sweep_bull,41,1,0.0308087847126133,0.8,0.8704011183381696,0.017084017808021004
liq_void_any,18,1,0.0307881366490905,0.8,0.7104648030615752,0.017072568090409124
liq_void_down_bps_z,71,1,0.0300195363105918,0.8,0.8195596402246648,0.01664636556432289
ew_first_wave_pct,7,1,0.0340129432208112,0.7,0.6549756015690268,0.016503182987235552
lyapunov_exponent,39,1,0.0330759990706444,0.7,0.584047764293209,0.016048574850014374
range_compression_5,43,1,0.0322687961105846,0.7,0.666107044667549,0.01565691753088081
outside_bar,111,1,0.0316769327506908,0.7,0.5509462811406023,0.015369743637449824
