feature,target,is_binary,mean_oos,std_oos,snr,pct_positive,n_folds,metric
low_volume_node_pct,tgt_ret_1,False,-0.008929189635103007,0.009123514018570015,0.9787007086226339,0.0,5,R2
cvd_max,tgt_ret_1,False,-0.0034939381073178176,0.002770852665220768,1.2609613463657179,0.2,5,R2
volume_autocorr,tgt_ret_1,False,-0.003540162894618115,0.0024257851354625532,1.4593884853462384,0.2,5,R2
donchian_mid_dist_bps_20,tgt_ret_1,False,-0.00431443574785031,0.0014125618789771694,3.054333981442552,0.0,5,R2
near_support_20,tgt_ret_1,False,-0.005333119193536495,0.0021760128338224726,2.450867527361096,0.0,5,R2
fair_value_change_bps_z,tgt_ret_1,False,-0.007678287628263347,0.010959174703850053,0.7006264464025652,0.4,5,R2
near_support_5,tgt_ret_1,False,-0.004006311681012819,0.002069169099585012,1.9361934613349465,0.0,5,R2
downtick_pct,tgt_ret_1,False,-0.005296424549412038,0.0013744666901745724,3.853439728495227,0.0,5,R2
taylor_complexity_z,tgt_ret_1,False,-0.00435188041683574,0.005285901682500894,0.8232995387036323,0.2,5,R2
dist_to_swing_high_bps,tgt_ret_1,False,-0.00842363423519843,0.004927790468440507,1.709414044518871,0.0,5,R2
dist_to_support_10_bps_z,tgt_ret_1,False,-0.003170949397964762,0.0009872520822564609,3.2118943631065817,0.0,5,R2
ll_streak_z,tgt_ret_1,False,-0.009942805016588351,0.007055383958582869,1.4092507331926192,0.0,5,R2
stop_hunt_down_score_z,tgt_ret_1,False,-0.00468810886387927,0.002645028264652193,1.7724229742761297,0.0,5,R2
taylor_vol_a1,tgt_ret_1,False,-0.007652536311197578,0.002884613051568904,2.652881400170973,0.0,5,R2
resistance_touches_20,tgt_ret_1,False,-0.0039014624945255426,0.0020949033579454926,1.8623591774428072,0.0,5,R2
fib_wave_avg_dist_z,tgt_ret_1,False,-0.007792439738369827,0.0054193332838087865,1.43789638508691,0.0,5,R2
max_drawup_z,tgt_ret_1,False,-0.0059936524227504505,0.004186306148118484,1.4317281657587966,0.0,5,R2
overlap_asia_europe,tgt_ret_1,False,-0.005051479397994729,0.002857152174743002,1.7680120235279748,0.0,5,R2
breakout_up_count_10,tgt_ret_1,False,-0.005329665254198934,0.005201807443872825,1.0245794969740205,0.2,5,R2
sell_urgency_ratio_z,tgt_ret_1,False,-0.0070512334995225245,0.004620717302351581,1.5260040894373699,0.0,5,R2
breakout_vol_confirm_20,tgt_ret_1,False,-0.005770303043194325,0.002574745560947055,2.2411158332366887,0.0,5,R2
predator_follows_prey,tgt_ret_1,False,-0.003478092159348911,0.0017490106757101457,1.9886054485840754,0.0,5,R2
graph_transition_entropy,tgt_ret_1,False,-0.01046422538964129,0.007406596099511356,1.4128251694907001,0.0,5,R2
ew_impulse_quality,tgt_ret_1,False,-0.0026817200957862664,0.01002217749159243,0.2675785873914079,0.4,5,R2
engulfing_bullish,tgt_ret_1,False,-0.0014409454242163555,0.0034305435396561803,0.42003414548143925,0.6,5,R2
ew_correction_quality_z,tgt_ret_1,False,-0.003893137155716442,0.0016149615715355065,2.41066860310171,0.0,5,R2
time_at_low_pct,tgt_ret_1,False,-0.004740273713875665,0.00198876423124074,2.383527237373093,0.0,5,R2
hh_count_10_z,tgt_ret_1,False,-0.004209401999770668,0.008258816004807507,0.5096858916968666,0.2,5,R2
vwap_flux_z,tgt_ret_1,False,0.00010761915332071492,0.002519881209189782,0.042708026445150454,0.6,5,R2
hurst_exponent_z,tgt_ret_1,False,-0.004334477364808386,0.005623392296162668,0.7707940574884272,0.4,5,R2
close_to_fair_price_bps_z,tgt_ret_1,False,-0.00564767649808533,0.0024373477243271797,2.3171402429435255,0.0,5,R2
breakout_down_bps_20,tgt_ret_1,False,-0.0035253563512561924,0.002025136295372232,1.7407995497943562,0.0,5,R2
choch_net,tgt_ret_1,False,-0.003259140583687592,0.0089110587406229,0.36574111770020407,0.4,5,R2
taylor_ofi_a2,tgt_ret_1,False,-0.0050056221004502795,0.0011636424029525753,4.3016841666728824,0.0,5,R2
inter_trade_entropy,tgt_ret_1,False,-0.0029501873681107237,0.005788313249003615,0.5096799777756604,0.2,5,R2
upper_wick_ratio_z,tgt_ret_1,False,-0.003611782719805068,0.004556950764378171,0.7925876110048168,0.2,5,R2
time_weighted_position,tgt_ret_1,False,-0.006145328735361421,0.004750353898568726,1.2936570341028695,0.2,5,R2
fib_wave_ratio_pct,tgt_ret_1,False,-0.005521619977857162,0.0016238900532442304,3.4002425021484624,0.0,5,R2
absorption_ratio_z,tgt_ret_1,False,-0.003925452769330651,0.002136597313669795,1.8372450176810988,0.0,5,R2
avg_trade_size_z,tgt_ret_1,False,-0.005216730028272209,0.002712770254754103,1.9230268464975764,0.0,5,R2
buy_volume_z,tgt_ret_1,False,-0.005690309421605999,0.0033105275582350304,1.7188527573048575,0.0,5,R2
liq_void_down_bps_z,tgt_ret_1,False,-0.004138800749285254,0.0020582349139083057,2.010849549445374,0.0,5,R2
true_range,tgt_ret_1,False,-0.006830310917552085,0.0035472045541912437,1.9255475158548851,0.0,5,R2
side_sequence_entropy_z,tgt_ret_1,False,-0.005394800337449368,0.0011848395114474719,4.553190778436104,0.0,5,R2
hilbert_mean_amplitude,tgt_ret_1,False,-0.00498220015591031,0.004902414077302143,1.016274855071417,0.2,5,R2
taylor_ofi_r2,tgt_ret_1,False,-0.004707718878714973,0.002296336254901122,2.0500999662689567,0.0,5,R2
overlap_europe_us,tgt_ret_1,False,-0.00407524279920155,0.0017972046446214653,2.267545218847292,0.0,5,R2
range_atr_ratio_14_z,tgt_ret_1,False,-0.0041282803496873076,0.004355228546340108,0.9478906343862219,0.2,5,R2
fib_size_ratio_pct_z,tgt_ret_1,False,-0.004704516111854029,0.005598365971463233,0.8403373655517594,0.4,5,R2
te_net_direction,tgt_ret_1,False,-0.00515593330948465,0.002398216096267785,2.1499035543579885,0.0,5,R2
volume_pct_q4_z,tgt_ret_1,False,-0.004469970686373026,0.00113977753586527,3.9217922320074656,0.0,5,R2
mi_side_return_z,tgt_ret_1,False,-0.005153984800708366,0.004689596591392382,1.099025193375557,0.2,5,R2
volume_profile_skew_z,tgt_ret_1,False,-0.004668865868687799,0.0035419896145009277,1.3181478143169683,0.0,5,R2
trade_size_p25_z,tgt_ret_1,False,-0.004815591359892979,0.002585339522657264,1.8626533643609862,0.0,5,R2
bos_net,tgt_ret_1,False,-0.003026247593744902,0.004584396612874406,0.6601190623966219,0.2,5,R2
ob_net_10_z,tgt_ret_1,False,-0.0004972839419993491,0.00466115547795492,0.1066868385642292,0.4,5,R2
taylor_price_rmse_z,tgt_ret_1,False,-0.003996451203890317,0.0027238557123338,1.4672037089902081,0.2,5,R2
path_hull_ratio_z,tgt_ret_1,False,-0.00307380893623721,0.005483539040048551,0.5605520292256357,0.4,5,R2
time_to_high_pct,tgt_ret_1,False,-0.005718177582919948,0.004267681584431641,1.3398791521325462,0.2,5,R2
ob_supply,tgt_ret_1,False,-0.004341976040704143,0.0024175998215414654,1.795986251329094,0.2,5,R2
wick_dominance_z,tgt_ret_1,False,-0.004862151192514985,0.010233434182772744,0.47512409868234357,0.4,5,R2
fib_updown_golden_dist_z,tgt_ret_1,False,-0.0035043565228966233,0.003846222040255499,0.9111165414318706,0.2,5,R2
time_to_low_pct,tgt_ret_1,False,-0.007208247509269183,0.006472422077758627,1.1136862557278355,0.0,5,R2
donchian_width_change_10,tgt_ret_1,False,-0.006755467061275322,0.0042263081241757615,1.5984322162011817,0.0,5,R2
trade_pct_q3,tgt_ret_1,False,-0.009646648981316707,0.008431766305626011,1.1440840070342175,0.2,5,R2
tortuosity_z,tgt_ret_1,False,-0.007658644094367295,0.004838807188096676,1.5827545501724756,0.0,5,R2
choch_net_z,tgt_ret_1,False,-0.003542651371215255,0.010268587005932807,0.34499891457008086,0.2,5,R2
breakout_down_bps_10_z,tgt_ret_1,False,-0.0022471213241245236,0.007605529033700745,0.2954589107696964,0.6,5,R2
three_crows,tgt_ret_1,False,-0.0037326221989703702,0.001875812723268524,1.9898693257962525,0.0,5,R2
price_tick_entropy_z,tgt_ret_1,False,-0.004473859167650795,0.003861264614574894,1.1586512747050735,0.0,5,R2
ew_amplitude_trend_z,tgt_ret_1,False,-0.004544171003044805,0.0016384864430839996,2.7733955457645743,0.0,5,R2
micro_fear_score,tgt_ret_1,False,-0.003378932727800943,0.0035580945217618828,0.949646701945337,0.2,5,R2
micro_greed_score_z,tgt_ret_1,False,-0.005751071527829943,0.0032521129779485283,1.768410743054132,0.0,5,R2
intracandle_reversal_z,tgt_ret_1,False,-0.007155590180294036,0.0031895539340581897,2.243445424730507,0.0,5,R2
volume_per_second_std_z,tgt_ret_1,False,-0.005315699304848875,0.003988369884259152,1.3327999807210151,0.0,5,R2
large_trade_time_std,tgt_ret_1,False,-0.007707243141697795,0.0037029733458020303,2.0813660866436714,0.0,5,R2
market_force,tgt_ret_1,False,-0.042915315752046504,0.067293585975262,0.6377326327626935,0.0,5,R2
liq_void_any,tgt_ret_1,False,-0.005486564405317385,0.002537293125731288,2.1623691601403245,0.0,5,R2
ofi_second_half,tgt_ret_1,False,-0.003240345675989342,0.0030372666769176602,1.0668624196271677,0.2,5,R2
lower_wick_rejection,tgt_ret_1,False,-0.00413743330092795,0.001642344327682259,2.5192240331032525,0.0,5,R2
range_compression_5_z,tgt_ret_1,False,-0.003955833352591131,0.0016064798816127174,2.462423213554308,0.0,5,R2
dist_to_swing_low_bps,tgt_ret_1,False,-0.008947665049006081,0.005738616861836109,1.5592023765362888,0.0,5,R2
ll_count_5,tgt_ret_1,False,-0.004226175261199528,0.0014479866376529143,2.918656257802119,0.0,5,R2
liq_void_down_bps,tgt_ret_1,False,-0.004277687292492294,0.002565393295104956,1.6674586702376502,0.0,5,R2
ew_wave_symmetry_z,tgt_ret_1,False,-0.004327707698904071,0.0022477617962824463,1.9253408906858498,0.0,5,R2
breakout_vol_confirm_5,tgt_ret_1,False,-0.005509140145558833,0.0017648265799009972,3.121632577557781,0.0,5,R2
failed_breakout_up_10,tgt_ret_1,False,-0.0049296368515679536,0.00510741955112137,0.9651912873469768,0.2,5,R2
disposition_effect_z,tgt_ret_1,False,-0.002128628462889903,0.0019294746949535422,1.1032165741573283,0.2,5,R2
equal_lows_20,tgt_ret_1,False,-0.004676249354525952,0.0021193360656242242,2.206469011864157,0.0,5,R2
eigen_ratio_z,tgt_ret_1,False,-0.004420502069812859,0.005677399837677917,0.7786138366504173,0.2,5,R2
stackelberg_buy_leader_z,tgt_ret_1,False,-0.004778265686770799,0.0015620689931670738,3.0589338292177035,0.0,5,R2
activity_peak_to_mean_z,tgt_ret_1,False,-0.004810724036367953,0.0012958274931739791,3.712472579652282,0.0,5,R2
taylor_complexity,tgt_ret_1,False,-0.004214269183752339,0.006995278333973368,0.6024448181404392,0.2,5,R2
heat_capacity,tgt_ret_1,False,-0.0054046601081273234,0.0037450999969586246,1.4431283844266958,0.0,5,R2
breakout_up_bps_5_z,tgt_ret_1,False,-0.005067261445213189,0.0009780126127243167,5.181182102649994,0.0,5,R2
close_below_value_area,tgt_ret_1,False,-0.004175215886007821,0.0016742935107517591,2.4937180125204845,0.0,5,R2
inside_bar,tgt_ret_1,False,-0.003576287384539456,0.0038424227779171203,0.9307376078168239,0.2,5,R2
taylor_price_rate_divergence,tgt_ret_1,False,-0.008955168456209384,0.005664489670486308,1.5809312007167213,0.0,5,R2
standing_wave_ratio_z,tgt_ret_1,False,-0.004888870944859835,0.0024073571874883458,2.030804140851451,0.0,5,R2
bearish_patterns_5_z,tgt_ret_1,False,-0.005105835306557482,0.002082095248277778,2.45225827722378,0.0,5,R2
boltzmann_entropy,tgt_ret_1,False,-0.0039048211281944136,0.0016943728266968423,2.3045820061968367,0.0,5,R2
price_dipole,tgt_ret_1,False,-0.004354017640966301,0.0028272743495755194,1.540005355907538,0.0,5,R2
fvg_bullish_count_10_z,tgt_ret_1,False,-0.002696647695387333,0.004804615243694358,0.5612619447366676,0.4,5,R2
lz_complexity_norm,tgt_ret_1,False,-0.006217495678937324,0.00725307705109545,0.8572217880958923,0.0,5,R2
half_cosine_similarity,tgt_ret_1,False,-0.0035042266166605885,0.0030622323767238316,1.1443372630034139,0.0,5,R2
dist_to_equal_low_bps_z,tgt_ret_1,False,-0.00507560147773034,0.004271939492290286,1.1881257885067076,0.2,5,R2
hilbert_std_amplitude_z,tgt_ret_1,False,-0.006079110335813676,0.003941720630625409,1.5422478926034746,0.0,5,R2
liq_sweep_count_10,tgt_ret_1,False,-0.0024684773975575114,0.0030678165232646336,0.8046365807205015,0.2,5,R2
temporal_dipole_z,tgt_ret_1,False,-0.003085701558266418,0.0066091720550911235,0.4668817111349773,0.4,5,R2
post_shock_pause_ratio,tgt_ret_1,False,-0.006702493105216689,0.00431562730976767,1.5530750512322427,0.0,5,R2
fractal_dimension_z,tgt_ret_1,False,-0.005157075286129675,0.001131467824336473,4.5578629592528985,0.0,5,R2
size_imbalance,tgt_ret_1,False,-0.0038768350780791216,0.0023732678408872614,1.6335430039913834,0.0,5,R2
ob_demand_count_10,tgt_ret_1,False,-0.004201190557173717,0.0022849137354653717,1.8386648440878905,0.0,5,R2
post_shock_pause_ratio_z,tgt_ret_1,False,-0.007004547725566512,0.004756612675210107,1.4725915696419638,0.2,5,R2
tail_volume_ratio,tgt_ret_1,False,-0.004645442601238381,0.002668015771628583,1.7411600975667236,0.0,5,R2
evening_star,tgt_ret_1,False,-0.004181133741495024,0.0012669767204809695,3.300087265934754,0.0,5,R2
pv_principal_angle,tgt_ret_1,False,-0.004221925823615536,0.0018885924911887265,2.235487985530511,0.0,5,R2
bullish_patterns_5,tgt_ret_1,False,-0.004086653908572391,0.0035916460099756227,1.1378220173207236,0.0,5,R2
rubberneck_ratio_z,tgt_ret_1,False,-0.004561544429709552,0.0028008472257604815,1.628630218655003,0.2,5,R2
dist_to_resistance_20_bps_z,tgt_ret_1,False,-0.002777204578009207,0.003658800721589474,0.7590477835050606,0.2,5,R2
near_resistance_5,tgt_ret_1,False,-0.005959985023368963,0.004446521986709554,1.3403700782731043,0.0,5,R2
auction_clearing_speed_z,tgt_ret_1,False,-0.004478136065925176,0.004989596188983224,0.8974946862058043,0.2,5,R2
stackelberg_buy_leader,tgt_ret_1,False,-0.004676872717648628,0.002565777963952346,1.822789338499242,0.0,5,R2
trade_pct_q2,tgt_ret_1,False,-0.008797303604940132,0.005983196600816738,1.4703350385877765,0.2,5,R2
rqa_recurrence_rate,tgt_ret_1,False,-0.008570251398715723,0.007098663604356232,1.2073049064413228,0.0,5,R2
dist_to_funding_hrs,tgt_ret_1,False,-0.005433961683706201,0.0018446476191046604,2.9457993100837827,0.0,5,R2
fib_vol_ratio_z,tgt_ret_1,False,-0.005357944995977371,0.00539005020592917,0.9940436157873849,0.2,5,R2
taylor_curvature_trend_ratio,tgt_ret_1,False,-0.003913856450589659,0.0015758017409951343,2.4837239030577667,0.0,5,R2
max_up_sweep_z,tgt_ret_1,False,-0.007836027324377404,0.007217631951487839,1.0856784298570514,0.2,5,R2
ew_impulse_correction_ratio_z,tgt_ret_1,False,-0.007427865667869971,0.007881782764470551,0.9424093368004577,0.2,5,R2
equal_highs_20_z,tgt_ret_1,False,-0.0019701788228094095,0.0013244650226874027,1.4875280124890145,0.2,5,R2
hl_count_10_z,tgt_ret_1,False,-0.006447570624449806,0.0075752953930987394,0.8511312483370199,0.4,5,R2
ob_demand,tgt_ret_1,False,-0.0006663606911129216,0.0026617859420004497,0.2503434557221089,0.2,5,R2
liq_sweep_bear,tgt_ret_1,False,-0.0069127252637458,0.007973167915076877,0.8669985804104501,0.2,5,R2
is_swing_low,tgt_ret_2,False,-0.0073671027805675806,0.008249003852327299,0.8930899915253517,0.4,5,R2
is_swing_high,tgt_ret_2,False,-0.003008076589638664,0.004310136662675751,0.6979074737206215,0.2,5,R2
close,tgt_ret_2,False,-0.0024592553200819987,0.004528156689660777,0.5431029641039723,0.6,5,R2
avg_buy_size,tgt_ret_2,False,-0.0027766258025512915,0.003967370539981969,0.6998655090492027,0.4,5,R2
market_pressure,tgt_ret_2,False,-0.00440212702947651,0.012162668850340664,0.3619375881760697,0.4,5,R2
hilbert_std_amplitude,tgt_ret_2,False,-0.004220916684200016,0.0049243845303072594,0.8571460368747137,0.2,5,R2
trade_size_p25,tgt_ret_2,False,-0.006148591111546642,0.003826433181153302,1.6068727246645482,0.0,5,R2
atr_percentile_14,tgt_ret_2,False,-0.00274894514724211,0.006937156644195066,0.3962639577329418,0.6,5,R2
fvg_bearish_count_10,tgt_ret_2,False,-0.0038878843332487813,0.0024687978722759975,1.5748086860041404,0.0,5,R2
atr_percentile_14_z,tgt_ret_2,False,-0.004958721949834622,0.003349413069905441,1.480474891075353,0.2,5,R2
donchian_width_bps_10_z,tgt_ret_2,False,-0.0027203823715904684,0.0037162607734020454,0.7320213885582896,0.2,5,R2
golden_ratio_half_dist,tgt_ret_2,False,-0.00363906110883645,0.0033969713732561273,1.0712663455118465,0.2,5,R2
fvg_bearish_size_bps_z,tgt_ret_2,False,-0.006877652257473432,0.004246016535253195,1.6197893249756996,0.0,5,R2
range_compression_10,tgt_ret_2,False,-0.00356270540057495,0.002014588653144498,1.7684530263853384,0.0,5,R2
price_volume_angle_cos_z,tgt_ret_2,False,-0.0037521090242389698,0.005674296401563749,0.6612465685093479,0.2,5,R2
busiest_quartile,tgt_ret_2,False,-0.005102784339007726,0.0031316851787363993,1.629405271530724,0.0,5,R2
breakout_down_count_10,tgt_ret_2,False,-0.003931633239275811,0.0017734950025967782,2.2168843067045887,0.0,5,R2
vpin,tgt_ret_2,False,-0.006355862995428563,0.00275334078086768,2.308418572664149,0.0,5,R2
aggression_imbalance,tgt_ret_2,False,-0.006657697825335473,0.003194902162725909,2.083850298456428,0.0,5,R2
max_monotonic_run,tgt_ret_2,False,-0.00286245416060098,0.007573461005243363,0.37795852630906873,0.6,5,R2
trade_size_p75,tgt_ret_2,False,-0.0068496140408366825,0.006672817467767465,1.026495041101187,0.0,5,R2
session_asia,tgt_ret_2,False,-0.005619440568956557,0.0022409136793616917,2.5076559711827966,0.0,5,R2
area_above_vwap_pct_z,tgt_ret_2,False,-0.005351651903298449,0.0062782160761872,0.8524160109106248,0.2,5,R2
hour_cos,tgt_ret_2,False,-0.006650384053930347,0.005970588443443456,1.1138573889200822,0.0,5,R2
consecutive_direction_z,tgt_ret_2,False,-0.004299254648362383,0.004309484360526041,0.9976262329068043,0.2,5,R2
size_gini_z,tgt_ret_2,False,-0.004985560936417244,0.002662964064188004,1.8721848347350682,0.0,5,R2
engulfing_bearish,tgt_ret_2,False,-0.004648606319007586,0.00332189919846839,1.3993821128440305,0.2,5,R2
fomo_buy_ratio,tgt_ret_2,False,-0.005379605680042676,0.002085355583199891,2.579706656927974,0.0,5,R2
liq_pool_above_20,tgt_ret_2,False,-0.004627177910089308,0.003399178827450455,1.3612634536088561,0.0,5,R2
fib_time_vol_pct,tgt_ret_2,False,-0.00509748506890455,0.004957843706155093,1.0281657452364008,0.2,5,R2
vol_price_feedback,tgt_ret_2,False,-0.00554840380883106,0.003878293730588515,1.4306301157826724,0.0,5,R2
taylor_asymmetry_curvature_ratio,tgt_ret_2,False,-0.00412540100323242,0.0020318960368522682,2.030320906390135,0.0,5,R2
large_buy_pct,tgt_ret_2,False,-0.004761582650674945,0.00420243137330773,1.1330542316333194,0.2,5,R2
hh_streak_z,tgt_ret_2,False,-0.0030869238573027146,0.002665626060956238,1.1580483483851238,0.0,5,R2
failed_breakout_down_5,tgt_ret_2,False,-0.004171953370348547,0.002828931468905041,1.4747452938346834,0.2,5,R2
permutation_entropy,tgt_ret_2,False,-0.004728769605005079,0.0026110405737729742,1.8110670713063526,0.0,5,R2
volume_skewness,tgt_ret_2,False,-0.0027392067767584736,0.001241413477828688,2.2065225049348767,0.0,5,R2
hilbert_std_freq,tgt_ret_2,False,-0.003506345951245704,0.0025109250550334676,1.3964359247667664,0.0,5,R2
first_half_return_z,tgt_ret_2,False,-0.004626651536580128,0.005411934511848738,0.8548979161611558,0.2,5,R2
support_touches_20,tgt_ret_2,False,-0.004116096511885492,0.0035992179071858044,1.1436085888736396,0.2,5,R2
hour_sin,tgt_ret_2,False,-0.004050885838644236,0.0018458584937232445,2.1945809239544007,0.0,5,R2
dist_to_pivot_bps_z,tgt_ret_2,False,-0.006454426841221506,0.008327104306121245,0.7751106031513096,0.2,5,R2
gap_abs_bps,tgt_ret_2,False,-0.005773824594290433,0.003075943747103179,1.8770904376024522,0.0,5,R2
session_us,tgt_ret_2,False,-0.004847784656787035,0.003766309535039671,1.2871445141951068,0.2,5,R2
vol_price_feedback_z,tgt_ret_2,False,-0.0022444886242162453,0.0047654866125770735,0.4709883390066799,0.2,5,R2
vol_asymmetry,tgt_ret_2,False,-0.004222253280218968,0.0015067595192505359,2.8022078017593164,0.0,5,R2
ew_impulse_detected,tgt_ret_2,False,-0.003288695327191893,0.004873255983083377,0.6748455937073696,0.4,5,R2
turbulence,tgt_ret_2,False,-0.004712277385450036,0.002178991664510061,2.162595416127751,0.0,5,R2
low_volume_node_pct,tgt_ret_2,False,-0.0061456148467156965,0.006848617827828629,0.8973511153949407,0.0,5,R2
cvd_max,tgt_ret_2,False,-0.007330315853344515,0.004141679807760058,1.7698895601755764,0.0,5,R2
volume_autocorr,tgt_ret_2,False,-0.0025655151351024587,0.004262344134131556,0.6019023932297238,0.4,5,R2
donchian_mid_dist_bps_20,tgt_ret_2,False,-0.004181258781243802,0.0011627912081978965,3.5958809730974415,0.0,5,R2
near_support_20,tgt_ret_2,False,-0.004991758053658657,0.0029809882262341217,1.6745312878892977,0.0,5,R2
fair_value_change_bps_z,tgt_ret_2,False,-0.004904501979496834,0.0038216714812090453,1.283339503045201,0.0,5,R2
near_support_5,tgt_ret_2,False,-0.004561714045145537,0.000818953809121219,5.5701725718090245,0.0,5,R2
downtick_pct,tgt_ret_2,False,-0.008342564577311463,0.005541207517801935,1.5055499276123048,0.0,5,R2
taylor_complexity_z,tgt_ret_2,False,-0.00287559551620713,0.0051380393804015476,0.5596678622541809,0.4,5,R2
dist_to_swing_high_bps,tgt_ret_2,False,-0.007732357092919173,0.0047113478260750324,1.6412197482266784,0.0,5,R2
