,tgt_ret_1,tgt_ret_2,tgt_ret_3,tgt_ret_5,tgt_ret_10,tgt_ret_magnitude_1,tgt_ret_magnitude_3,tgt_ret_magnitude_5,tgt_cum_ret_3,tgt_cum_ret_5,tgt_cum_ret_10,tgt_max_drawdown_long_3,tgt_max_drawup_long_3,tgt_max_drawdown_short_3,tgt_max_drawup_short_3,tgt_max_drawdown_long_5,tgt_max_drawup_long_5,tgt_max_drawdown_short_5,tgt_max_drawup_short_5,tgt_max_drawdown_long_10,tgt_max_drawup_long_10,tgt_max_drawdown_short_10,tgt_max_drawup_short_10,tgt_sharpe_5,tgt_sharpe_10,tgt_ret_risk_adj_1,tgt_ret_risk_adj_3,tgt_ret_risk_adj_5,tgt_realized_vol_5,tgt_realized_vol_10,tgt_range_bps_1,tgt_range_bps_3,tgt_range_bps_5,tgt_trend_strength_5,tgt_trend_strength_10,tgt_best_long_entry_pct,tgt_best_short_entry_pct,tgt_slippage_long_bps,tgt_slippage_short_bps,tgt_fwd_spread_bps_1,tgt_fwd_spread_bps_3,tgt_recovery_time_5,tgt_recovery_time_10,tgt_inventory_cost_3,tgt_inventory_cost_5,tgt_inventory_cost_10,tgt_relative_ret_1,tgt_relative_ret_3,tgt_relative_ret_5,tgt_alpha_1,tgt_alpha_3,tgt_alpha_5,tgt_kelly_5,tgt_kelly_10,tgt_optimal_horizon,tgt_pnl_long_bps_1,tgt_pnl_short_bps_1,tgt_pnl_long_bps_3,tgt_pnl_short_bps_3,tgt_pnl_long_bps_5,tgt_pnl_short_bps_5,tgt_pnl_long_bps_10,tgt_pnl_short_bps_10
sell_volume,0.015899118027972583,0.027364874129161935,0.021451925652835373,0.0027126342642126754,-0.012183645741386032,0.22741639248617868,0.13017118356991125,0.08691337836801621,0.030250832486904845,0.03306141268617828,0.029552432317868724,-0.1728335155936581,0.2089263026891118,-0.2089263026891118,0.1728335155936581,-0.14636708219388214,0.18883548438563721,-0.18883548438563721,0.14636708219388214,-0.09163039697298615,0.15705924361580612,-0.15705924361580612,0.09163039697298615,0.03824529134607177,0.03437714576368441,0.014078843838009013,0.018837754622953014,-0.0013324163344048854,0.2683679592343562,0.22528127572568696,0.42745904656334793,0.28170013721612824,0.2246905688122875,0.026976811932125547,0.022138135910850603,-0.021284332490922545,0.021284332490922545,0.00528974244923619,-0.00528974244923619,0.3806934884432465,0.3847877502411624,-0.010250393033787528,-0.03574166136216833,0.2704635047574881,0.26994329853856586,0.2522548049455008,-0.006990465046510465,0.009021382950039845,-0.009501140532897072,-0.006990465046510465,0.009021382950039845,-0.009501140532897072,0.042145799951131956,0.03367266648501955,0.01358316391142183,0.015899118027972583,-0.015899118027972583,0.030250832486904845,-0.030250832486904845,0.03306141268617828,-0.03306141268617828,0.029552432317868724,-0.029552432317868724
net_volume_delta,0.020934689962532744,-0.003774277823053363,-0.008305484860550416,-0.056400062433970416,0.038116349647377645,-0.06737052217340467,-0.01747911115568741,-0.027644746601816185,0.019492983672543915,0.012866132549996818,0.030318482754165495,0.07159054076759855,-0.012628721311172696,0.012628721311172696,-0.07159054076759855,0.07526889774267384,-0.0046926978940208365,0.0046926978940208365,-0.07526889774267384,0.06520169356817697,0.01270861905933347,-0.01270861905933347,-0.06520169356817697,0.010564287198256547,0.02718179844918076,0.027948374821702947,0.0008893906794131241,-0.05286252628521135,-0.08977168656551802,-0.0666218950939536,-0.09939936959572368,-0.07132055555979541,-0.07096307532783964,0.007306637720781456,0.014027464834652574,-0.020580580849359754,0.020580580849359754,0.019490193871470732,-0.019490193871470732,-0.09567705825282914,-0.0946502367198749,-0.019039286802502036,-0.030193205010757576,-0.06442593279496966,-0.08574045012444706,-0.07066061820407661,0.018703595038535584,-0.01928216713448717,-0.06427019829401058,0.018703595038535584,-0.01928216713448717,-0.06427019829401058,0.02193785315987324,0.027098646419817154,0.022768258730307665,0.020934689962532744,-0.020934689962532744,0.019492983672543915,-0.019492983672543915,0.012866132549996818,-0.012866132549996818,0.030318482754165495,-0.030318482754165495
buy_sell_volume_ratio,0.023795074043631872,0.004550810393841971,0.01567227206766035,-0.06018114364150326,0.026253669772741142,-0.041352906272747944,-0.007783072411088149,-0.0260434781667572,0.038862692262639345,0.028433311838196577,0.04135462613626308,0.055307024615386634,0.01750982845294848,-0.01750982845294848,-0.055307024615386634,0.06240772576764121,0.021600993849825428,-0.021600993849825428,-0.06240772576764121,0.05950390948659434,0.03723084045066045,-0.03723084045066045,-0.05950390948659434,0.027236988129244296,0.039404088792121594,0.032263727374922266,0.0262057406921961,-0.06150013675890617,-0.05399291102978816,-0.04279971077004256,-0.05193271953638585,-0.038754137816659436,-0.0478445767051539,0.027505631163226508,0.02720561482728517,-0.020159366349711053,0.020159366349711053,0.02117316126708367,-0.02117316126708367,-0.05165144876819507,-0.0520312915570968,-0.02491974829626621,-0.04384696091807052,-0.03485199230920676,-0.05351436477570597,-0.043838117546585134,0.019916651855084587,0.0058342171699123,-0.06648952824687543,0.019916651855084587,0.0058342171699123,-0.06648952824687543,0.03433215660115449,0.04186686294730894,0.027760622868730298,0.023795074043631872,-0.023795074043631872,0.038862692262639345,-0.038862692262639345,0.028433311838196577,-0.028433311838196577,0.04135462613626308,-0.04135462613626308
buy_trades,0.012422021481220876,0.017297928634401275,0.01057541986546725,-0.017187157205957197,-0.020267298892513306,0.2436761902149958,0.16336396012357526,0.12609805205350738,0.016263682651925,0.012091200038530907,0.0005849913480771005,-0.20764697464757345,0.22901139231926185,-0.22901139231926185,0.20764697464757345,-0.1875933343402717,0.20349891232122558,-0.20349891232122558,0.1875933343402717,-0.14191478235736524,0.16079077527215319,-0.16079077527215319,0.14191478235736524,0.01776847310576297,0.009236715097841557,0.013949894047017108,0.008290222608727008,-0.0178463642537115,0.31484934329307307,0.3005922907937809,0.47257253524629145,0.348631298463238,0.2975425734212472,0.004360679362052723,-0.0058041186806307874,-0.017689240235257725,0.017689240235257725,0.001316914384360803,-0.001316914384360803,0.419845859698751,0.44477817030795014,0.007052157154431698,-0.023670113818977396,0.30741789448013745,0.31770937609691596,0.32414968261360166,-0.010942182168793153,-0.00415908660425232,-0.030188948340848166,-0.010942182168793153,-0.00415908660425232,-0.030188948340848166,0.026269074520902626,0.020825958895674408,-0.012967784271241635,0.012422021481220876,-0.012422021481220876,0.016263682651925,-0.016263682651925,0.012091200038530907,-0.012091200038530907,0.0005849913480771005,-0.0005849913480771005
sell_trades,0.012339318822752136,0.014638620010914063,0.0008244259534406278,-0.008478700379870896,-0.024557155192461808,0.24677217563633763,0.15500598119934325,0.1250503834588755,0.005771660393435895,0.005742353374115029,-0.003559147978248145,-0.2070549503086213,0.21495608754513074,-0.21495608754513074,0.2070549503086213,-0.18971838343681888,0.18953197940982766,-0.18953197940982766,0.18971838343681888,-0.1422107323361816,0.14951312204667558,-0.14951312204667558,0.1422107323361816,0.01183673373591007,0.003878353508381023,0.01367402382285708,-0.002673606598560027,-0.010314119013356444,0.30263229860062363,0.29250506195416265,0.4633363428309627,0.3371339745480702,0.2920240522473752,-0.0030347015398137526,-0.006308772524753922,-0.016631445057119765,0.016631445057119765,0.0029761294306954594,-0.0029761294306954594,0.4141475003242664,0.4345332651130869,0.01465527536976012,-0.01969175063001863,0.29889072326162436,0.30967362078876337,0.31690038619504285,-0.011488667079461794,-0.012925135307740608,-0.021746751030163814,-0.011488667079461794,-0.012925135307740608,-0.021746751030163814,0.017904483986687012,0.017589584604878767,-0.015144480288099253,0.012339318822752136,-0.012339318822752136,0.005771660393435895,-0.005771660393435895,0.005742353374115029,-0.005742353374115029,-0.003559147978248145,0.003559147978248145
buy_sell_trade_ratio,-0.012561056809847088,0.007059571451780483,0.05107807073236522,-0.05458728228251467,0.041767901394575944,-0.040338632014887875,-0.004600907167581101,-0.01800403691407297,0.042121295280012475,0.018051380045400356,0.02607743714377876,0.040582820113996554,0.0012447530773715795,-0.0012447530773715795,-0.040582820113996554,0.04043416288397143,0.013430121169557859,-0.013430121169557859,-0.04043416288397143,0.026929943663273927,0.0222650144604441,-0.0222650144604441,-0.026929943663273927,0.014314240406574969,0.03015568991182224,-0.00998177749048348,0.06089731088863103,-0.0544708354975401,-0.007672983655577101,-0.022881916707843633,-0.041779999703003494,-0.03198959521839921,-0.034574486971810585,0.028013319562712132,0.009863777693997038,0.005249549263885132,-0.005249549263885132,-0.00946652304545346,0.00946652304545346,-0.049222011629674094,-0.054991116195217,-0.007206216961502686,-0.020398692664905346,-0.024905742275729493,-0.025867067069183635,-0.026311009433525958,-0.0026372553773805004,0.053985734841638225,-0.04702478814366807,-0.0026372553773805004,0.053985734841638225,-0.04702478814366807,0.016949237914911194,0.024377285108693428,0.042349635473109284,-0.012561056809847088,0.012561056809847088,0.042121295280012475,-0.042121295280012475,0.018051380045400356,-0.018051380045400356,0.02607743714377876,-0.02607743714377876
order_flow_imbalance,0.023795074043631872,0.004550810393841971,0.01567227206766035,-0.06018114364150326,0.026253669772741142,-0.041352906272747944,-0.007783072411088149,-0.0260434781667572,0.038862692262639345,0.028433311838196577,0.04135462613626308,0.055307024615386634,0.01750982845294848,-0.01750982845294848,-0.055307024615386634,0.06240772576764121,0.021600993849825428,-0.021600993849825428,-0.06240772576764121,0.05950390948659434,0.03723084045066045,-0.03723084045066045,-0.05950390948659434,0.027236988129244296,0.039404088792121594,0.032263727374922266,0.0262057406921961,-0.06150013675890617,-0.05399291102978816,-0.04279971077004256,-0.05193271953638585,-0.038754137816659436,-0.0478445767051539,0.027505631163226508,0.02720561482728517,-0.020159366349711053,0.020159366349711053,0.02117316126708367,-0.02117316126708367,-0.05165144876819507,-0.0520312915570968,-0.02491974829626621,-0.04384696091807052,-0.03485199230920676,-0.05351436477570597,-0.043838117546585134,0.019916651855084587,0.0058342171699123,-0.06648952824687543,0.019916651855084587,0.0058342171699123,-0.06648952824687543,0.03433215660115449,0.04186686294730894,0.027760622868730298,0.023795074043631872,-0.023795074043631872,0.038862692262639345,-0.038862692262639345,0.028433311838196577,-0.028433311838196577,0.04135462613626308,-0.04135462613626308
trade_imbalance,-0.012561056809847088,0.007059571451780483,0.05107807073236522,-0.05458728228251467,0.041767901394575944,-0.040338632014887875,-0.004600907167581101,-0.01800403691407297,0.042121295280012475,0.018051380045400356,0.02607743714377876,0.040582820113996554,0.0012447530773715795,-0.0012447530773715795,-0.040582820113996554,0.04043416288397143,0.013430121169557859,-0.013430121169557859,-0.04043416288397143,0.026929943663273927,0.0222650144604441,-0.0222650144604441,-0.026929943663273927,0.014314240406574969,0.03015568991182224,-0.00998177749048348,0.06089731088863103,-0.0544708354975401,-0.007672983655577101,-0.022881916707843633,-0.041779999703003494,-0.03198959521839921,-0.034574486971810585,0.028013319562712132,0.009863777693997038,0.005249549263885132,-0.005249549263885132,-0.00946652304545346,0.00946652304545346,-0.049222011629674094,-0.054991116195217,-0.007206216961502686,-0.020398692664905346,-0.024905742275729493,-0.025867067069183635,-0.026311009433525958,-0.0026372553773805004,0.053985734841638225,-0.04702478814366807,-0.0026372553773805004,0.053985734841638225,-0.04702478814366807,0.016949237914911194,0.024377285108693428,0.042349635473109284,-0.012561056809847088,0.012561056809847088,0.042121295280012475,-0.042121295280012475,0.018051380045400356,-0.018051380045400356,0.02607743714377876,-0.02607743714377876
avg_trade_size,0.006834398575609476,0.02051637586782993,0.04418148815745989,0.02176300315605057,0.03838152696819611,-0.09623140434576026,-0.10923413157291026,-0.11939628090772138,0.0551403776382443,0.05712566786467538,0.07579338309560328,0.12147702183398194,-0.06619917322549602,0.06619917322549602,-0.12147702183398194,0.13692556225738678,-0.053548551345339195,0.053548551345339195,-0.13692556225738678,0.14096495883166554,-0.026148241609195235,0.026148241609195235,-0.14096495883166554,0.056480761637301556,0.06725454072511988,0.0028955823031958437,0.04183969159319922,0.014147213092812016,-0.16403358748404803,-0.21853278295041043,-0.1702535080531749,-0.2043917942866404,-0.2082289801638908,0.06495947949440498,0.06266692024117863,-0.0008176063834231896,0.0008176063834231896,0.0064860752233242966,-0.0064860752233242966,-0.1603210676209898,-0.2050564523118417,-0.04561193062180509,-0.034807323156980624,-0.14633123669772766,-0.17843615630784818,-0.223679211267914,0.021167872893469945,0.06027244506526273,0.036367541376920144,0.021167872893469945,0.06027244506526273,0.036367541376920144,0.05018074474402791,0.04279344832190842,0.05850804610050396,0.006834398575609476,-0.006834398575609476,0.0551403776382443,-0.0551403776382443,0.05712566786467538,-0.05712566786467538,0.07579338309560328,-0.07579338309560328
median_trade_size,0.004964827843467966,0.008055597125545115,0.04419347252320012,0.031462298453336916,0.02602333586718211,-0.1133705459731915,-0.09058658677642714,-0.08314286074484382,0.03398994328969677,0.03228913030127192,0.03922822683081411,0.09277759810177139,-0.08449015804484865,0.08449015804484865,-0.09277759810177139,0.09838527542632432,-0.07550665690281896,0.07550665690281896,-0.09838527542632432,0.07847209834552842,-0.05291171121244629,0.05291171121244629,-0.07847209834552842,0.040608251288706244,0.036882433838476815,0.004419785152420274,0.041938595033462506,0.028236181210277867,-0.12764862026014032,-0.15020968934761253,-0.1788295395240555,-0.17511167886827836,-0.16309003850501297,0.04359107514980672,0.031111115039778904,0.008808266551245421,-0.008808266551245421,-0.006596593983441806,0.006596593983441806,-0.16807859844152395,-0.18954035891537566,-0.0363718502056285,-0.0064005376350619305,-0.12889579537610513,-0.14372121359273307,-0.17595502315012349,0.04346556836182565,0.08294518048610376,0.06859717390311197,0.04346556836182565,0.08294518048610376,0.06859717390311197,0.03442322001329191,0.02268235287680248,0.027953754731226972,0.004964827843467966,-0.004964827843467966,0.03398994328969677,-0.03398994328969677,0.03228913030127192,-0.03228913030127192,0.03922822683081411,-0.03922822683081411
