feature,target,is_binary,full_r,mean_r,std_r,sign_pct,snr,max_wrong_streak,regime_high_r,regime_low_r,regime_consistent,n_windows,tier2_pass
vwap_spread_bps,tgt_ret_1,False,0.05509135369580359,0.0648105499831615,0.0695165745349284,0.8695652173913043,0.9323035609385159,1,0.04537130510187047,0.0627128306855713,True,23,True
twap,tgt_ret_1,False,-0.03838425897352256,-0.12666230449616506,0.04017812025245829,1.0,3.152519423514226,0,-0.08090040025477852,-0.003743980522201695,True,23,True
twap_vwap_spread_bps,tgt_ret_1,False,-0.04806040824342562,-0.04570766359428195,0.06790689821413737,0.7391304347826086,0.6730930847429899,2,-0.051820736274100436,-0.04836240336510928,True,23,True
time_weighted_position,tgt_ret_1,False,-0.02046513178783073,-0.02142117344803163,0.047054769918716224,0.6086956521739131,0.45523914971925666,3,-0.025138367090216742,-0.020337989588154595,True,23,False
time_at_high_pct,tgt_ret_1,False,-0.024211483326657474,-0.02129972575798405,0.05257780933954153,0.7391304347826086,0.40510865754091874,3,-0.014196020635407633,-0.048546221773299286,True,23,False
volume_q1_pct,tgt_ret_1,False,0.03327202148509499,0.026277337526265175,0.07516223085527907,0.6521739130434783,0.3496082703673446,3,0.0037647713902647954,0.08038556893552573,True,23,False
volume_q2_pct,tgt_ret_1,False,0.0070705748270283066,0.000570868983348356,0.09120647182323897,0.43478260869565216,0.006259084162960695,5,0.04756322005311189,-0.04737892615615677,False,23,False
volume_q3_pct,tgt_ret_1,False,-0.030393253874998076,-0.01805042981337331,0.07386315730135919,0.5652173913043478,0.24437663475077523,4,-0.020318222862773176,-0.0381793711993105,True,23,False
volume_q4_pct,tgt_ret_1,False,-0.015663337809677602,-0.006600448019582875,0.07348171176081746,0.5217391304347826,0.08982436393244751,4,-0.027232219873411324,0.005569777088146126,False,23,False
first_half_volume_pct,tgt_ret_1,False,0.040319902877584586,0.02752348363464346,0.07639666721197388,0.6521739130434783,0.36027073744297605,3,0.03760343521904964,0.03804803996081203,True,23,False
buy_time_std,tgt_ret_1,False,0.008178129899685584,0.008251194451457644,0.04156210093600358,0.6086956521739131,0.1985268854469762,3,-0.010036376214494682,0.042874878839000485,False,23,False
sell_time_std,tgt_ret_1,False,0.011044299237190431,0.007611795163027194,0.06675976096606336,0.4782608695652174,0.11401771146089892,4,-0.022763331748346223,0.06959744763505675,False,23,False
time_to_low_pct,tgt_ret_1,False,-0.0312585436543074,-0.020732319610371655,0.06327708795482752,0.5652173913043478,0.3276433900556884,8,-0.008610609448512262,-0.06354762965939752,True,23,False
high_before_low,tgt_ret_1,False,-0.01731301038195841,-0.011126373422670852,0.05302492796710982,0.5652173913043478,0.2098328814246064,5,0.018904197542410003,-0.06855558949463503,False,23,False
trades_per_second,tgt_ret_1,False,0.012059904936883173,0.010080961940919146,0.06343914354109716,0.5217391304347826,0.15890759834089652,5,-0.023676332005884627,0.01944026861845631,False,23,False
inter_trade_std,tgt_ret_1,False,-0.008749768869842307,-0.0073238542134686,0.060952337566913636,0.5217391304347826,0.12015706871665838,5,0.022401913622359673,-0.018524884220408464,False,23,False
inter_trade_skew,tgt_ret_1,False,0.041737418742030595,0.044383639968113675,0.08386811036166258,0.7391304347826086,0.5292075829146393,3,0.026442782026925616,0.04409526899031975,True,23,True
max_trades_per_second,tgt_ret_1,False,-0.014634653803974426,-0.018584775253896558,0.08408010515577545,0.43478260869565216,0.22103653675818424,6,-0.056611384199924855,0.0025679293517426437,False,23,False
volume_per_second_std,tgt_ret_1,False,0.03590095904942174,0.023577040493821123,0.06780930653993388,0.5652173913043478,0.3476962337011405,6,0.025904176645413887,0.027555764088057762,True,23,False
side_switches,tgt_ret_1,False,0.008545970809239713,0.009024629584735553,0.06010887324076332,0.4782608695652174,0.15013805946066922,5,-0.022650116521297264,0.015990677044050113,False,23,False
side_switch_rate,tgt_ret_1,False,-0.006021089881689408,0.006675061067939752,0.08594444546282409,0.4782608695652174,0.07766716082689834,3,0.004028535279571467,-0.002703896036713987,False,23,False
max_buy_run,tgt_ret_1,False,0.008139844354201863,-0.001995852783641707,0.06222113727156964,0.4782608695652174,0.032076764764530606,4,0.001841697997100495,-0.0007491989415642115,False,23,False
cvd_final,tgt_ret_1,False,0.020940064454968807,0.020719328542229146,0.06169221447558047,0.6086956521739131,0.3358499726157576,3,0.008411621840452299,0.04557594655154457,True,23,False
