,max_|spearman|,max_|auc-0.5|,max_mi,max_|spearman|_norm,max_|auc-0.5|_norm,max_mi_norm,composite
atr_20,0.32107159987194345,0.23096215230278155,0.06784449972273521,0.6738680840289974,0.4619243046055631,0.4615549246483164,0.5324491044276256
candle_aspect_ratio_z,0.2243886771263717,0.4462450592885375,0.03416013503981308,0.4709490593165435,0.892490118577075,0.23239582602440018,0.5319450013060062
buy_trades_z,0.27793569225504655,0.4263990014562097,0.022798502543843746,0.5833340367004775,0.8527980029124194,0.15510116762187565,0.5304110690782574
sell_trades_z,0.27582700681753175,0.4401289785729145,0.01935996602335166,0.578908307934169,0.880257957145829,0.13170835801900127,0.5302915410329998
te_net_direction,0.23986886283859696,0.4093394077448747,0.03761182515202588,0.5034390182243723,0.8186788154897494,0.2558781212165312,0.525998651643551
parkinson_vol_z,0.22436855479111725,0.44607863532348657,0.031270580684997995,0.47090682637065384,0.8921572706469731,0.21273781324584976,0.5252673034211589
atr_14,0.324959064962045,0.18901048791609665,0.07514590694832712,0.6820271322071645,0.3780209758321933,0.5112273443080849,0.5237584841158142
max_visits_level_z,0.2563217002314936,0.44046182650301646,0.02194960403786439,0.5379703875987233,0.8809236530060329,0.1493260010636046,0.5227400138894537
wave_energy_z,0.2271891151469361,0.4397961306428126,0.03074537012406431,0.4768266448897065,0.8795922612856252,0.2091647377295303,0.521861214634954
fib_bounce_count_z,0.2851854609793524,0.3969419596421885,0.02375569836741498,0.5985499192695051,0.793883919284377,0.16161309486767497,0.5180156444738523
total_volume_z,0.26842061520895577,0.42972748075722905,0.019095679392828302,0.563363703787212,0.8594549615144581,0.12991038181849449,0.5175763490400549
pv_work_z,0.26842061520895577,0.42972748075722905,0.019095679392828302,0.563363703787212,0.8594549615144581,0.12991038181849449,0.5175763490400549
market_inertia_z,0.26880714693495666,0.4297690867484918,0.018811005202016062,0.5641749601976841,0.8595381734969836,0.12797370640299824,0.5172289466992219
true_range_z,0.22056764192174108,0.4423340961098398,0.02822575920240933,0.4629294348048186,0.8846681922196796,0.19202349807354932,0.5132070416993492
wave_amplitude_z,0.22056699603081334,0.4423340961098398,0.028154736573858585,0.4629280792028838,0.8846681922196796,0.1915403219265804,0.5130455311163812
range_z,0.22056699603081334,0.4423340961098398,0.028154736573858585,0.4629280792028838,0.8846681922196796,0.1915403219265804,0.5130455311163812
