,tgt_ret_1,tgt_ret_3,tgt_ret_5,tgt_cum_ret_5,tgt_cum_ret_10,tgt_sharpe_5,tgt_sharpe_10,tgt_profitable_long_3,tgt_profitable_long_5,tgt_profitable_short_3,tgt_profitable_short_5
sell_urgency_ratio_z,0.0,0.01686766442507981,0.013874758551303046,0.012878837975673463,0.00745865698708581,0.007410148403095285,0.00325956037118047,0.0,0.0,0.0,0.0
panic_sell_ratio_z,0.0007960600798879724,0.0010546407496949683,0.0,0.0220303699344635,0.0021002665989273694,0.0,0.0016494900866677042,0.004509684127785629,0.009134994987700651,0.0037419779152205734,0.009495549019460814
fomo_buy_ratio_z,0.015275902636303407,0.0,0.0,0.0,0.0,0.0,0.008861936906638057,0.007227641036238186,0.0,0.0069967241009063486,0.0
contrarian_ratio_z,0.020526656324894255,0.013613075671851327,0.0,0.0,0.0,0.0055083846494943245,0.0,0.0016193401102757576,0.021432828660667536,0.0,0.020791728287945954
loss_aversion_ratio_z,0.017727463681152855,0.0,0.02065435965013851,0.0,0.0,0.0016830140178827335,0.0,0.006976161360813471,0.0053532442319697005,0.009085566872845341,0.005196473207795815
down_move_vol_pct_z,0.022509668397937332,0.004727823743669646,0.028556695715404423,0.0,0.0,0.002251301080768542,0.0,0.005365584266081136,0.018564327974709638,0.008246530826382603,0.019440224286641605
vol_price_feedback_z,0.0014640438586042137,0.0,0.006051918912874932,0.0,0.01210471373949229,0.0,0.004315992164036331,0.0,0.0,0.0,0.0
herding_ratio_z,0.012415926735411809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051072402373431025,0.0,0.0027444331662476174
attention_effect_z,0.00012924837652938947,0.0002527185362755091,5.61175061422059e-05,0.0,0.0,0.0,0.0,0.002381494087623448,0.0,0.0013789582426313451,0.0005761962225783179
disposition_sell_z,0.0,0.0,0.0,0.0,0.01280249417844015,0.007151250331455472,0.011624841745438097,0.015082910517585368,0.0012520233322881325,0.013097160458156676,0.003337580516967531
disposition_buy_z,0.023340943257029068,0.0011341021711164245,0.00198381698596517,0.0,0.024010024345029635,0.020433575486425326,0.00048139317374129575,0.0,0.0,0.0,0.00041119136076783747
disposition_effect_z,0.02495100054208077,0.012959003986003026,0.0,0.016783358425561445,0.0,0.0,0.0,0.0,0.00249796723877882,0.0,0.0010651996592154767
post_shock_size_ratio_z,0.02152086054146629,0.0,0.005334235923596609,0.0005056746432705594,0.015556478993137723,0.0,0.0069103336339360055,0.0,0.0,0.001156435113973231,0.0
trade_rate_decay_z,0.008756206281902656,0.0024105429392102806,0.0177721072685868,0.0,0.006534395716104591,0.0,0.016012250046332,0.0005418662270919583,0.0,0.0,0.0011739618017734266
post_shock_pause_ratio_z,0.0,0.006525540526901352,0.0,0.012598722469713053,0.002597517132477023,0.006968480084771578,0.0,0.0,0.0,0.0,0.0
size_escalation_z,0.019451767811640153,0.0,0.007723740221028841,0.005765369220494421,0.0,0.016118509198248532,0.0,0.0,0.009300528481710924,0.0,0.009140016068134749
size_gini_z,0.0,0.0,0.007099092801596818,0.002397315838536862,0.0022891074012862944,0.009526176286613897,0.02417715070844917,0.004533553410454694,0.017826331490827574,0.003662119718860879,0.014641477152737004
extreme_price_pct_z,0.008900445023388492,0.0048818845218390194,0.013180746737156745,0.01151579974022443,0.002280264587682268,0.0,0.027940031297563728,0.012239035252743058,0.0020980666995260577,0.012414696900289623,0.0
