,max_|spearman|,max_|auc-0.5|,max_mi,max_|spearman|_norm,max_|auc-0.5|_norm,max_mi_norm,composite
poc_price,0.25002411274410286,0.1029300683331284,0.1112939452331867,0.42284988834074655,0.22870379127402676,0.868578874806304,0.5067108514736924
potential_energy,0.42295243278447237,0.3129247297365456,0.013871262593717404,0.7153125633102744,0.6952980138177375,0.10825643417123795,0.5062890037664166
wave_frequency_z,0.3194123959246896,0.3577452624091856,0.02222802505568211,0.5402018808067582,0.7948862674267652,0.1734756814629806,0.5028546098988347
candle_aspect_ratio_z,0.27335694326062876,0.4373317075649037,0.007779682544016175,0.4623112213709915,0.9717220748433707,0.06071550340203833,0.4982495998721335
range_z,0.27045925420534606,0.43655692729766804,0.008603766557669701,0.45741054407221204,0.9700005644296438,0.06714695808562703,0.4981860221958276
wave_amplitude_z,0.27045925420534606,0.43655692729766804,0.008603766557669701,0.45741054407221204,0.9700005644296438,0.06714695808562703,0.4981860221958276
buy_trades_z,0.29853358583959305,0.3886602652034751,0.015250484734194991,0.5048908765349154,0.8635773550826888,0.11902039093792417,0.4958295408518428
large_trade_count_z,0.29612811559459634,0.3793756033125032,0.01798360324453885,0.5008226576205865,0.842947451600158,0.1403506528443811,0.49470692068837524
spectral_entropy_z,0.30737963862181017,0.37421886907483615,0.016600206158124742,0.5198516432792225,0.8314895298301066,0.1295541132643503,0.49363176212455984
range_surprise,0.23154509304841925,0.4500584260529391,0.010100802014846089,0.39159749700454105,1.0,0.07883037329941059,0.4901426234346506
inter_trade_std_z,0.32558483348553025,0.3464029873494894,0.01860919651634152,0.5506409320836365,0.7696844838290906,0.14523301278741538,0.4885194762333808
manhattan_distance_z,0.3211763754736455,0.35486206370980033,0.01679088313059296,0.543185187285181,0.7884799909691257,0.13104222647527933,0.4875691349098619
kinetic_energy_z,0.16378031752797031,0.42258547985571304,0.031249020204139555,0.276991239840917,0.9389569340181746,0.24387884489889988,0.4866090062526638
price_path_length_z,0.31983801319240457,0.35451912818167963,0.016320370479696145,0.5409217002359881,0.7877180109499351,0.1273701727257082,0.4853366279705438
sunflower_score_z,0.30669388825682853,0.367322054564853,0.01507080494566182,0.5186918772787372,0.816165264999718,0.11761810379442698,0.48415841535762744
fib_size_ratio_count_z,0.29310412556253207,0.3737997256515775,0.01606051897872396,0.4957083755084823,0.8305582209177625,0.1253421960567326,0.48386959749432584
fib_respect_score_z,0.23775939934899795,0.40649291266575216,0.01658974003228053,0.40210735821942456,0.9032003160806005,0.1294724317695457,0.4782600353565236
graph_self_loop_ratio_z,0.2180322932036912,0.4276787075140985,0.014164240238843995,0.3687441576093835,0.9502737483772647,0.11054293945069653,0.47652028181244827
trade_rate_std,0.30790181486849405,0.32947213331301123,0.02263944742885382,0.5207347667715172,0.7320652480668284,0.17668657295587253,0.4764955292647393
buy_volume_z,0.2841237712558383,0.3728598282782096,0.015373517189648744,0.48052047313311286,0.8284698312355364,0.119980581463103,0.4763236286105841
open,0.2507207756001258,0.09001879600189716,0.10309886710890748,0.4240281099436443,0.2000157997070996,0.8046214715421626,0.4762217937309689
realized_vol_z,0.3121233384772561,0.3513692018493116,0.015253966037865219,0.5278743612970255,0.7807190833662584,0.11904756031194905,0.47588033499174426
market_temperature_z,0.3121233384772561,0.3513692018493116,0.015253966037865219,0.5278743612970255,0.7807190833662584,0.11904756031194905,0.47588033499174426
cvd_range,0.33560556862357477,0.3332622718044804,0.015221903036314544,0.567588364424097,0.7404866846449837,0.11879732885729581,0.47562412597545883
extrema_density_z,0.3050393364950046,0.35282440239862,0.015095709222508802,0.5158936390605806,0.783952442559354,0.11781246592900936,0.47255284918298135
monotonicity_score_z,0.2718145148886418,0.3594853426815017,0.02014992704005092,0.45970261031460175,0.7987526104871024,0.15725744036844236,0.4719042203900488
path_length_over_range,0.45644725242433165,0.18256871411878267,0.030289696343952066,0.7719602225670594,0.40565558503132576,0.23639192872110926,0.47133591210649817
num_extrema_z,0.30503519032915005,0.3528204907548299,0.014470209640244036,0.5158866269138345,0.7839437511460537,0.11293083717358146,0.4709204050778233
sell_trades_z,0.2888421883097489,0.3660519229792206,0.013751400527747926,0.4885004319558573,0.8133431167804932,0.10732098653144412,0.4697215117559315
total_notional_z,0.2874316681251094,0.3572245084590764,0.015919666561661217,0.4861149088315832,0.7937291866568832,0.12424293199820928,0.46802900916222523
wave_energy_z,0.24217246060781175,0.3897398770512625,0.015249559389291178,0.40957088819679194,0.8659761810690297,0.11901316920601704,0.46485341282394627
side_switches_z,0.3058442099500213,0.3542905044962658,0.01133190585810695,0.5172548703708206,0.7872100242704746,0.08843836040696419,0.46430108501608647
volume_surprise,0.20606061564338024,0.35740102563300175,0.031227258791955315,0.3484972203677342,0.7941213961206043,0.24370901083587354,0.4621092091080707
vpin,0.3482565134196883,0.26197734085251245,0.027387841269550073,0.5889841031619708,0.5820962916972402,0.2137447846191185,0.4616083931594432
market_inertia_z,0.29009065661045924,0.35446832291825436,0.012850022156572827,0.49061188703016306,0.7876051250211661,0.10028629825824462,0.4595011034365246
max_drawup_z,0.2074735725078228,0.37768632830361226,0.02199685765004933,0.3508868644936643,0.8391939944685894,0.17167156602205774,0.45391747499477053
range_surprise_z,0.1742088436301817,0.42745008382868466,0.014122526101769672,0.2946283431165995,0.9497657616978044,0.11021738698539739,0.45153716393326704
fib_bounce_count_z,0.29707667298821266,0.32563065477005404,0.016381821104197947,0.5024268924424734,0.7235297372962661,0.1278497559966048,0.4512687952451147
pv_work_z,0.28958377012939907,0.3578849768836051,0.0085282436819627,0.4897546221465272,0.7951967037308798,0.06655754979152548,0.4505029585563108
total_volume_z,0.28958377012939907,0.3578849768836051,0.0085282436819627,0.4897546221465272,0.7951967037308798,0.06655754979152548,0.4505029585563108
energy_ratio,0.17582534066594635,0.41184016664126405,0.017604797325832422,0.2973622217956365,0.9150815600835356,0.13739431215620967,0.4499460313451273
dominant_freq_power_pct_z,0.27603280281098735,0.3570020379664146,0.010853285031670268,0.4668367325293601,0.7932348719639825,0.08470302747385443,0.4482582106557323
escape_velocity_z,0.27853024111094105,0.34418358126635556,0.013714240139083067,0.4710604911688085,0.7647531105791812,0.10703097319328578,0.44761485831375847
down_volatility,0.32757125071724985,0.2708174566885129,0.02205492830351563,0.5540004332749895,0.6017384433030423,0.172124770756074,0.4426212157780353
sell_volume_z,0.287142219941204,0.3394622272117412,0.01018364171225361,0.4856253835177983,0.7542625747258228,0.07947688476068336,0.4397882810014348
max_visits_level_z,0.2646561296541349,0.36751257430269774,0.006987285301699231,0.44759608841201504,0.8165885872326014,0.05453134393416067,0.439572006526259
inter_trade_skew,0.2024632455194414,0.3765940151399685,0.017696382303100222,0.34241321695489235,0.8367669470000564,0.13810907499742042,0.43909641298412305
spectral_flatness_z,0.2748900723627726,0.31794818636635674,0.01839604446383447,0.46490410516343184,0.7064598015746457,0.14356949578708517,0.43831113417505424
max_down_sweep_z,0.22663443709217523,0.32043403599494613,0.027351802909179046,0.3832924167465307,0.7119831947269317,0.21346352800236953,0.43624637982527736
burstiness,0.21969555429340745,0.35712289793222574,0.017902998106995582,0.37155712536016944,0.7935034147993452,0.1397215807100054,0.43492737362317335
flash_event_count_z,0.2729972643642451,0.33267286490880454,0.012542779415177563,0.4617029193176211,0.7391770615792741,0.0978884629217907,0.43292281460622867
max_up_sweep_z,0.23296558220230035,0.34364045115073927,0.018033234707473422,0.3939998800127857,0.7635463114522776,0.14073799503213788,0.43276139549906706
up_volatility,0.32273296763383974,0.25774798843718094,0.022990380462494464,0.5458177526562012,0.572698950884352,0.17942538339927358,0.4326473623132756
te_volume_to_price,0.3863066478617365,0.17065487984555194,0.03346459689464165,0.6533358767712544,0.3791838347350001,0.26117002012726753,0.4312299105445074
temporal_clustering_z,0.21144608112339672,0.37994716252603766,0.01050476695710234,0.3576053157905891,0.8442174182988089,0.08198306425911162,0.4279352661161699
reynolds_number_z,0.16827788921061212,0.39300411522633744,0.01513831581401437,0.2845976969259425,0.8732291019924365,0.11814498343687288,0.4253239274517506
cvd_range_z,0.2050530943662258,0.3329522938576437,0.0231426152249794,0.34679326367783797,0.7397979341875036,0.18061347946711018,0.4224015591108172
graph_asymmetry,0.3723093119858409,0.18615048519026567,0.02817178621407912,0.62966307238759,0.41361404300953875,0.21986297924688955,0.4210466982146728
volume_per_second_std_z,0.16934926458639524,0.3220672661687751,0.03277667983368815,0.28640964599376934,0.7156121239487498,0.2558012624153262,0.4192743441192818
volume_per_second_std,0.214545397181696,0.34208453995833965,0.016682629659232617,0.36284699202253656,0.7600891798837274,0.13019737657665245,0.4177111828276388
total_energy_z,0.20977578718908457,0.3472285728801504,0.015624273495182806,0.35478045383680223,0.7715188801715867,0.12193757588229638,0.4160789699635618
te_net_direction,0.3963591327832246,0.16290707717319514,0.02655438866649984,0.6703370055021812,0.36196873059773094,0.20724021401875944,0.4131819833728905
max_trades_per_second,0.2929700438089521,0.29270817456688514,0.01071523127615226,0.495481611561967,0.650378167861376,0.08362560519918014,0.409828461540841
fib_size_max_med_dist,0.3015294795475787,0.22344154854442916,0.027009325784695726,0.5099576411201339,0.49647231472596925,0.21079071058353013,0.4057402221432111
sweep_count_z,0.22787984562817046,0.30926238133050654,0.01752138434158379,0.385398697035277,0.6871605183415206,0.13674332655361365,0.4031008473101371
volume_surprise_z,0.16441827154680347,0.3328750190692635,0.024510693077442802,0.2780701709194815,0.7396262347282624,0.19129046211203624,0.4029956225865933
boltzmann_entropy,0.26766640330563557,0.27018239089569684,0.01937852945576335,0.4526871728815956,0.6003273691934301,0.15123716995404604,0.40141723734302387
max_buy_run,0.27679431726430903,0.20421909899196938,0.03562426673522179,0.46812463351628014,0.4537613055775733,0.2780248777401761,0.39997027227800985
max_drawdown_z,0.25414539666373687,0.30358071872543,0.012136665906868238,0.4298199538520734,0.6745362405229597,0.09471900376251767,0.3996917327125169
orbital_energy_z,0.1908606925839353,0.3308184727937815,0.017073658572205552,0.3227905567266457,0.7350567251792065,0.13324911000685066,0.39703213063756765
contrarian_ratio,0.32200846671146766,0.1809697839848594,0.030594354471610075,0.5445924503012985,0.40210286822531893,0.2387695927815157,0.3951549704360444
volume_entropy,0.30782220854074366,0.2243306406543718,0.019994619472635478,0.5206001336498114,0.49844781847942654,0.15604536300096322,0.3916977717100671
golden_angle_uniformity,0.3259544870042713,0.17848568402293247,0.028910828839869396,0.5512661035817329,0.396583362716417,0.2256307396672597,0.3911600686551365
golden_angle_deviation,0.3259544870042713,0.17848568402293252,0.028881439665277675,0.5512661035817329,0.3965833627164171,0.22540137574144253,0.3910836140131975
boltzmann_entropy_z,0.08298589232684433,0.340484174160443,0.03444540211087599,0.14034876444168484,0.7565332731275046,0.26882458470700304,0.38856887409206414
inter_trade_entropy_z,0.1785110143574395,0.33857897678199467,0.014083001644673132,0.3019043309870402,0.752300050798668,0.10990892358785755,0.3880377684578553
wavelet_entropy,0.1815778756764514,0.29683704483134954,0.02380436727269153,0.3070911185815153,0.6595522439933909,0.1857780357940358,0.38414046612298064
max_monotonic_run_z,0.22233485539305137,0.3077655845145557,0.011533771126604364,0.3760208075347935,0.6838347350002821,0.09001379119438563,0.3832897779098205
potential_energy_z,0.20876574509634818,0.3243789056546258,0.009261090885193113,0.3530722338517556,0.7207484337077382,0.07227695885599102,0.38203254213849497
roll_spread,0.11473500312029425,0.31536258982112053,0.030158170915854488,0.19404401729783136,0.7007147773832043,0.23536545591429078,0.3767080835317755
wavelet_energy_s1,0.1838724509989676,0.28981955587196406,0.02215797490507576,0.31097178796282593,0.6439598485328067,0.17292898432805387,0.3759535402745622
down_volatility_z,0.18029332686597183,0.31536097139663666,0.014690551074107105,0.3049186428346042,0.7007111813512444,0.1146504627497707,0.37342676231187305
inter_trade_skew_z,0.14950663505927383,0.3304120306863791,0.015586074711101183,0.2528510680316604,0.7341536377490545,0.1216394585244557,0.36954805476839026
burstiness_z,0.13500193429713575,0.332888787278362,0.017688327001408766,0.2283201896680867,0.7396568267765422,0.13804620846083812,0.3686744083018223
fvg_bullish_size_bps_z,0.09802211433180982,0.13970523653099587,0.08032696051581922,0.16577857089548775,0.31041577813846494,0.626901138559296,0.3676984958644162
wavelet_energy_s4,0.18967203759818663,0.29679792839344876,0.014891056334049857,0.32078026010971933,0.6594653298603885,0.11621527953031456,0.36548695650014085
wavelet_hf_lf_ratio,0.19075970826130026,0.2907896435319014,0.016354097222947672,0.32261976836114875,0.6461153190312598,0.1276333886324039,0.36545615867493747
fvg_bearish_size_bps_z,0.12108667717853774,0.1145173921555831,0.08139880048589099,0.2047861998690539,0.2544500569846297,0.6352661718342576,0.36483414289598043
spectral_energy_ratio,0.15869546253408767,0.29923488247466246,0.018500825095498108,0.26839154782404023,0.6648800803464222,0.144387242367649,0.3592196235127038
fib_crosses_per_level,0.37652590439245653,0.12176832096589635,0.02095671602316518,0.6367943270843749,0.27056114032530765,0.16355391827378798,0.3569697952278235
chebyshev_distance,0.35934575916068245,0.12029282565412464,0.02504293764615184,0.6077386395620729,0.26728268751483153,0.1954442944489387,0.3568218738419477
fib_total_crosses,0.37652590439245653,0.12176832096589635,0.02050170570822374,0.6367943270843749,0.27056114032530765,0.1600028504546983,0.3557861059547936
eigen_ratio,0.24739317831790872,0.23905424276443688,0.014468177992886133,0.4184003561890751,0.5311626867226292,0.11291498145050116,0.3541593414540685
trade_rate_std_z,0.16807921191734956,0.33790580704160955,0.002451363075781643,0.28426168664937407,0.750804312242479,0.019131338884994745,0.3513991125922826
max_trades_per_second_z,0.15010364399058052,0.3188517760818629,0.010410002708724164,0.2538607512864905,0.7084675180469951,0.08124348921703972,0.3478572528501751
vpin_z,0.17635444720787796,0.24229030127521212,0.025543174572935534,0.29825706605573843,0.5383529942992605,0.19934832737806144,0.3453194625776868
spectral_centroid,0.1521710590842065,0.2994578461706963,0.013761416262703552,0.25735723901281016,0.6653754909045341,0.1073991530101316,0.34337729430915864
max_trade_size,0.24106918096647956,0.2452483307060126,0.009448483279427933,0.4077049814727336,0.5449255396835182,0.07373943801054618,0.342123319722266
return_kurtosis,0.22030269223764204,0.24433521312808004,0.014084411814632602,0.37258393917068294,0.5428966529322119,0.10991992907278411,0.3418001737252263
wavelet_energy_s3,0.21296495770959412,0.22894655521089624,0.018210908522597435,0.36017409520881377,0.5087040747548761,0.14212462682149188,0.3370009322617273
up_volatility_z,0.17532030899635873,0.2819962682918243,0.009618977246678817,0.29650809383673743,0.6265770219323787,0.07507003562684739,0.33271838379865454
fib_intertime_ratio_pct,0.06932420693446553,0.3367372859828278,0.016312409562138974,0.11724362438414837,0.7482079358807924,0.12730804279761782,0.3309198676875195
te_volume_to_price_z,0.17679154490176277,0.24606259208453996,0.01873980487091753,0.29899630159996116,0.5467347745103572,0.14625232841523542,0.3306611348418513
max_sell_run,0.24842488230170875,0.17410102460353705,0.02331265879282718,0.42014521155347373,0.3868409400317683,0.18194056200084383,0.3296422378620286
heat_capacity_z,0.21429541165255422,0.222312917164041,0.01690950520608947,0.36242420738818976,0.49396457058642196,0.13196799677343948,0.3294522582493504
return_autocorr_1,0.15913103260556075,0.2985386098800299,0.0066434227474090335,0.26912819979758595,0.6633330087789838,0.05184771411164324,0.3281029742294043
avg_surprise,0.31363292188424746,0.13084905044704043,0.020728731700599745,0.5304274237520082,0.2907379195065865,0.16177464478364026,0.327646662680745
quartile_count_ratio,0.10238355389444183,0.3125031753289641,0.013799862925452988,0.17315479637959302,0.6943613478579895,0.10769920490424853,0.325071783047277
te_net_direction_z,0.176046416064986,0.2346187064979932,0.018626018596215044,0.29773611256470195,0.5213072190551448,0.1453642984847445,0.32146921003486373
trade_time_uniformity_z,0.06864877995022997,0.30668597266676834,0.02129129156481291,0.11610131766128182,0.6814359090139415,0.16616506883452345,0.3212340985032489
trade_time_entropy_z,0.06864877995022997,0.30668597266676834,0.02129129156481291,0.11610131766128182,0.6814359090139415,0.16616506883452345,0.3212340985032489
trade_time_uniformity,0.05735731084163116,0.34141137021795465,0.013772799395083801,0.09700477373449366,0.7585934413275386,0.10748799116115494,0.3210287354077291
trade_time_entropy,0.05735731084163116,0.34141137021795465,0.013772799395083801,0.09700477373449366,0.7585934413275386,0.10748799116115494,0.3210287354077291
fib_wave_avg_dist_z,0.06439752505136316,0.08394008737258163,0.08486823395043075,0.10891144049477927,0.18650931193255338,0.6623429064089135,0.3192545529454154
wavelet_energy_s5,0.10893620373097991,0.3003027612293515,0.013020388676755701,0.1842368765090084,0.6672528361773805,0.10161590123076086,0.31770187130571664
price_tick_entropy,0.1920926787705605,0.20084590763603116,0.022586572727303356,0.324874136649135,0.44626629790596617,0.17627391934131878,0.31580478463213996
volume_kurtosis,0.259447103134583,0.1857440430828634,0.012243669307503424,0.4387863929871147,0.4127109555793871,0.09555409764951597,0.31568381540533924
volume_time_entropy,0.12842378765054718,0.295889854188894,0.00889355126028235,0.2171949884046152,0.6574476491505334,0.06940854446756364,0.31468372734090405
volume_time_uniformity,0.12842378765054718,0.295889854188894,0.00889355126028235,0.2171949884046152,0.6574476491505334,0.06940854446756364,0.31468372734090405
