,tgt_ret_1,tgt_ret_2,tgt_ret_3,tgt_ret_5,tgt_ret_10,tgt_ret_magnitude_1,tgt_ret_magnitude_3,tgt_ret_magnitude_5,tgt_cum_ret_3,tgt_cum_ret_5,tgt_cum_ret_10,tgt_max_drawdown_long_3,tgt_max_drawup_long_3,tgt_max_drawdown_short_3,tgt_max_drawup_short_3,tgt_max_drawdown_long_5,tgt_max_drawup_long_5,tgt_max_drawdown_short_5,tgt_max_drawup_short_5,tgt_max_drawdown_long_10,tgt_max_drawup_long_10,tgt_max_drawdown_short_10,tgt_max_drawup_short_10,tgt_sharpe_5,tgt_sharpe_10,tgt_ret_risk_adj_1,tgt_ret_risk_adj_3,tgt_ret_risk_adj_5,tgt_realized_vol_5,tgt_realized_vol_10,tgt_range_bps_1,tgt_range_bps_3,tgt_range_bps_5,tgt_trend_strength_5,tgt_trend_strength_10,tgt_best_long_entry_pct,tgt_best_short_entry_pct,tgt_slippage_long_bps,tgt_slippage_short_bps,tgt_fwd_spread_bps_1,tgt_fwd_spread_bps_3,tgt_recovery_time_5,tgt_recovery_time_10,tgt_inventory_cost_3,tgt_inventory_cost_5,tgt_inventory_cost_10,tgt_relative_ret_1,tgt_relative_ret_3,tgt_relative_ret_5,tgt_alpha_1,tgt_alpha_3,tgt_alpha_5,tgt_kelly_5,tgt_kelly_10,tgt_optimal_horizon,tgt_pnl_long_bps_1,tgt_pnl_short_bps_1,tgt_pnl_long_bps_3,tgt_pnl_short_bps_3,tgt_pnl_long_bps_5,tgt_pnl_short_bps_5,tgt_pnl_long_bps_10,tgt_pnl_short_bps_10
dow_cos,-0.012375763096010135,-0.006146581457183508,0.014035048211889868,0.003361931119661394,0.004682714859111877,0.05162044238690163,0.08540115177618852,0.1322566380444933,0.007957925841397533,0.011433697074647345,0.013582558866129303,-0.06919957051841047,0.0533211423224609,-0.0533211423224609,0.06919957051841047,-0.07408345662497584,0.08360796079169028,-0.08360796079169028,0.07408345662497584,-0.0821652396963508,0.10619341728365068,-0.10619341728365068,0.0821652396963508,0.028351996009955832,0.02469283444634201,-0.007279418785573141,0.018220255743843675,-0.008319748650355766,0.14422075377642052,0.2176496217542565,0.06460148842218824,0.10291242535725671,0.1908577830704838,0.01638501617612265,0.019780955565932175,0.020713623066197184,-0.020714162302419754,-0.020954795875258996,0.020954795875258996,0.057902678672457825,0.10628929719311553,-0.016197939073554584,-0.012811042722877962,0.11383811360217391,0.16279673038945017,0.24046179684633012,-0.002444781941456227,0.020484243778577715,0.010924419166548035,-0.002444781941456227,0.020484243778577715,0.010924419166548035,0.016495243117234645,0.014645041542787262,0.04825769657673402,-0.012375763096010135,0.012375763096010135,0.007957925841397533,-0.007957925841397533,0.011433697074647345,-0.011433697074647345,0.013582558866129303,-0.013582558866129303
dist_to_funding_hrs,0.009306726260049301,-0.00938861625647147,0.009437462921003992,0.009678822910458806,-0.00972623290838743,0.011990419476130203,0.01196168614405225,0.012432912790130696,0.017872132375285333,0.01628892579348755,0.0006400349658717962,0.011154279528460972,0.006155398026037527,-0.006155398026037527,-0.011154279528460972,0.007125866333127392,0.009940296181681236,-0.009940296181681236,-0.007125866333127392,0.003708036485752171,0.007278152969986256,-0.007278152969986256,-0.003708036485752171,0.012968789304799092,0.0019193865637766243,0.015971422635530735,0.012428602790319005,0.01063276953544688,0.003027056504399212,0.0029408565090200223,-0.003093143167523258,-0.002410726538120929,-0.0024337132028724564,-0.003251176492385105,-0.0032267531603610016,-0.006226515230867233,0.006226515229103351,0.008931756187873707,-0.008931756187873707,0.0030284931709888656,-0.002751216519185805,0.0022456084904178566,-0.01066088915480953,-0.0028704598461270175,-0.00047266330799589025,0.0013921299253739138,0.006516719650666742,0.007602839592444534,0.007097132952886619,0.006516719650666742,0.007602839592444534,0.007097132952886619,0.009196161655823052,-0.004968737082455662,0.019031379314715248,0.009306726260049301,-0.009306726260049301,0.017872132375285333,-0.017872132375285333,0.01628892579348755,-0.01628892579348755,0.0006400349658717962,-0.0006400349658717962
session_asia,-0.023594375635811928,-0.06046570569154446,-0.04623264964672994,0.05988960238338148,0.02443195226588429,-0.033684085194985475,0.08290356471121874,-0.06239371227397517,-0.07961144239904032,-0.014796229206837916,-0.020834538889052276,-0.09884409915477117,-0.003527016490587496,0.003527016490587496,0.09884409915477117,-0.0632478103729033,-0.026944682018706683,0.026944682018706683,0.0632478103729033,-0.04139467464702723,-0.006200653023778262,0.006200653023778262,0.04139467464702723,-0.02414030870594208,-0.03270140491368527,-0.027652958791822932,-0.042130966492602014,0.06430878885697082,0.032942764900747004,0.02994587839473051,-0.06035580009791899,0.17901727712103488,-0.12017428689130769,-0.005019713064248148,-0.0011751932703362863,0.028032248542842978,-0.028032966868453885,-0.019494128955003753,0.019494128955003753,-0.05836889020442866,0.10587945432425871,0.01652223459010472,0.03190672858252923,0.06261136664367445,0.030668521689326045,0.03581035141369471,-0.02024694224798201,-0.054752800398271656,0.05651702697036573,-0.02024694224798201,-0.054752800398271656,0.05651702697036573,-0.005658931162796295,-0.030945616110614495,-0.026471389478818035,-0.023594375635811928,0.023594375635811928,-0.07961144239904032,0.07961144239904032,-0.014796229206837916,0.014796229206837916,-0.020834538889052276,0.020834538889052276
session_europe,-0.06772152904343558,0.0050197188223353745,0.051541834234122307,-0.010565285049753443,0.05168904221242541,0.11273348101611314,-0.03161236405708843,-0.07834540433330964,-0.010723478591755948,0.012845910019082049,-0.000994569316468373,-0.06860331225442273,-0.005781391907872365,0.005781391907872365,0.06860331225442273,-0.002521577451334224,-0.014233766386726725,0.014233766386726725,0.002521577451334224,-0.02721809590925197,-0.0055638756427801314,0.0055638756427801314,0.02721809590925197,0.01915900832948611,0.007290090554728775,-0.06198993880363448,0.05476283268475419,-0.0185101216101115,0.011442673782105926,0.04008451238109456,0.22501142068430183,-0.05143197703851838,-0.13131830388035848,0.06051932317655793,-0.012900105990656281,0.04548068974098994,-0.04548142210636241,-0.053604210154883314,0.053604210154883314,0.20765259746467338,0.08174949647377289,-0.005263841977094159,-0.002201833025914703,0.053425509924287184,0.003595975951749877,0.03951325754558237,-0.06176143625479984,0.05652493359593799,0.0019862091203962664,-0.06176143625479984,0.05652493359593799,0.0019862091203962664,0.007146144829420279,0.009901645341667674,-0.006206019895773885,-0.06772152904343558,0.06772152904343558,-0.010723478591755948,0.010723478591755948,0.012845910019082049,-0.012845910019082049,-0.000994569316468373,0.000994569316468373
session_us,0.029298184301416955,0.03286877362461916,0.02634097954619771,-0.07421607703823092,-0.012678918196785752,-0.02349262895374727,-0.07813482689790795,0.125505393984727,0.04884614525337594,-0.00953769797660542,0.004200388367336245,0.072013076227054,0.008459523453882269,-0.008459523453882269,-0.072013076227054,0.02088963212339499,0.038161159153218265,-0.038161159153218265,-0.02088963212339499,0.010518249404383598,0.005904042410521999,-0.005904042410521999,-0.010518249404383598,-0.0015066798252898414,0.0104931956181023,0.030654541726393356,0.017449495076225036,-0.07414696328409198,0.006334275504028164,0.0014773064800720347,-0.026334067909681735,-0.1522230420248141,0.22823262018619317,-0.011894476969375307,-0.009195584897009789,-0.03095606126519235,0.030956925178650466,0.022601925223183963,-0.022601925223183963,-0.028440309546182097,-0.07885533700295617,-0.0028798249170617638,-0.009195423736858492,-0.042069541727244336,0.011059928396422334,-0.007649164663484092,0.03345278451540897,0.04064752624993523,-0.06508614947115027,0.03345278451540897,0.04064752624993523,-0.06508614947115027,-0.010672736205528293,0.01670391932069354,-0.001526085623136058,0.029298184301416955,-0.029298184301416955,0.04884614525337594,-0.04884614525337594,-0.00953769797660542,0.00953769797660542,0.004200388367336245,-0.004200388367336245
overlap_asia_europe,-0.056708698365067756,-0.03496178665901164,0.029650586552117105,0.014163200285052104,0.03629175511256172,0.09870678913956425,-0.03655871254852793,-0.0785433108894377,-0.04461754993845376,0.0016075270713958197,-0.004363838478022945,-0.09336474931671586,-0.003629464612213187,0.003629464612213187,0.09336474931671586,-0.041662707295513544,-0.011012716986392961,0.011012716986392961,0.041662707295513544,-0.03281167082512775,0.0016306569633204229,-0.0016306569633204229,0.03281167082512775,-0.002241671443685058,-0.004847638590600103,-0.05755486670000759,0.03508225481603611,0.006561177704180369,0.02787729500431384,0.029737323330329385,0.193038172902028,-0.04980057188899242,-0.1421620613318929,0.039694739218615716,-0.0011198719765958887,0.04202412653935195,-0.042025090273038856,-0.044577072638094864,0.044577072638094864,0.18153105465714423,0.09468411550141109,-0.004744220085748082,0.010657138473309232,0.06071595053833132,0.025999919263858768,0.03315283648442218,-0.05479084476198749,0.02526940036690551,0.01737439930642916,-0.05479084476198749,0.02526940036690551,0.01737439930642916,0.009527742668589263,-0.005388595000034074,-0.028593600927104782,-0.056708698365067756,0.056708698365067756,-0.04461754993845376,0.04461754993845376,0.0016075270713958197,-0.0016075270713958197,-0.004363838478022945,0.004363838478022945
overlap_europe_us,0.0037993595199394287,0.017468563602850002,0.001722093309410162,-0.056502206938987484,0.030369405592901313,0.0005702576858605549,-0.054743322811134705,0.06056617734541805,0.0016782273169351238,-0.013929569736854434,-0.014322948488051853,0.01380080202996469,-0.002828647908016851,0.002828647908016851,-0.01380080202996469,-0.005163449849183326,0.02254994152738147,-0.02254994152738147,0.005163449849183326,-0.02585970013886147,-0.007293072195056955,0.007293072195056955,0.02585970013886147,-0.0063053802059552366,-0.010779709696805879,0.003889921534567408,-0.004812522058589943,-0.05101754492808051,0.022646163558372446,0.042708479662509194,0.007655320223118903,-0.07202227150215997,0.14924619862713437,0.004624322826091049,-0.022046190217410815,-0.008580753875889404,0.0085807538734586,-0.0012791884439370589,0.0012791884439370589,-0.0005179015160187649,-0.021423576373016673,0.0027456175841297325,0.014398858292599502,-0.013360727088112511,0.025280952145331298,0.0364710209668515,0.018961421624730742,0.01756337053777298,-0.043684851373036376,0.018961421624730742,0.01756337053777298,-0.043684851373036376,-0.014573294014578983,-0.00874935163114348,-0.007788694249047614,0.0037993595199394287,-0.0037993595199394287,0.0016782273169351238,-0.0016782273169351238,-0.013929569736854434,0.013929569736854434,-0.014322948488051853,0.014322948488051853
overlap_count,-0.04750850692248869,-0.020246337725822235,0.027057438554444785,-0.02134782242075039,0.050014342303730766,0.08698768109569696,-0.06482093610605989,-0.03273659889012273,-0.038162806525002375,-0.00691685005871025,-0.012393817684541463,-0.07370641528175799,-0.004877157624182371,0.004877157624182371,0.07370641528175799,-0.03965937085455474,0.003814588682108821,-0.003814588682108821,0.03965937085455474,-0.04426327221925385,-0.0029288325576616423,0.0029288325576616423,0.04426327221925385,-0.005737533891655201,-0.010700136930353136,-0.04819714635541612,0.027918660842798745,-0.024741951910805495,0.03801052753642997,0.0516378050248968,0.17402950410681084,-0.08677533566817658,-0.03556391178670028,0.03760952619985602,-0.014163637925994005,0.03175948643674279,-0.03176033242242968,-0.03989540301720376,0.03989540301720376,0.15904186765376405,0.07030720902387158,-0.002523066905876239,0.017963582840429346,0.045309767055333114,0.03793777201966762,0.05090686587974933,-0.03676014784137448,0.03268245492515831,-0.010865951829020845,-0.03676014784137448,0.03268245492515831,-0.010865951829020845,-0.0003491889436557773,-0.009961123882632187,-0.029756589720321427,-0.04750850692248869,0.04750850692248869,-0.038162806525002375,0.038162806525002375,-0.00691685005871025,0.00691685005871025,-0.012393817684541463,0.012393817684541463
poc_price,-0.05217067875078294,-0.052744662194146176,-0.0522821872880288,-0.049014304938589964,-0.04916710063738603,0.009720380942031159,0.009277289562795929,0.0077140244369956834,-0.05965718808122775,-0.08033966375007244,-0.12341638585477362,-0.06202089179045848,-0.04195962043671039,0.04195962043671039,0.06202089179045848,-0.07461554429361303,-0.06023438596620286,0.06023438596620286,0.07461554429361303,-0.10131650129782349,-0.10245717912678383,0.10245717912678383,0.10131650129782349,-0.0843094635004769,-0.11588023018914713,-0.04913563555060575,-0.05097531083489883,-0.051012161178986916,-0.014382959805936452,-0.03210604992833927,0.03093652842627348,0.03610397370631516,0.03316186346568389,-0.06836387201060613,-0.10874465441227574,0.0454289750922568,-0.045428738819200246,-0.04129251806954729,0.04129251806954729,0.039693027543325425,0.027155305597415802,0.065822237260256,0.09701489174591986,0.0050909179597023214,0.0009445372953100228,-0.002566994909729914,-0.0855915178990318,-0.08608478423412563,-0.08298960068665617,-0.0855915178990318,-0.08608478423412563,-0.08298960068665617,-0.06202453704131067,-0.09965559472827028,-0.08484379067416262,-0.05217067875078294,0.05217067875078294,-0.05965718808122775,0.05965718808122775,-0.08033966375007244,0.08033966375007244,-0.12341638585477362,0.12341638585477362
close_to_poc,-0.0048520766064211575,-0.015471108265231303,0.01920846210494646,-0.04361092754486294,-0.01551873308991848,-0.032184014372467054,0.02341563701016753,0.008142265421573461,0.022702744298200954,-0.011316946162651236,-0.014649232306975039,0.02275554387311344,0.012403195938917038,-0.012403195938917038,-0.02275554387311344,0.014382527605981838,0.014270057003271242,-0.014270057003271242,-0.014382527605981838,0.007142567861825973,-0.016726326370148183,0.016726326370148183,-0.007142567861825973,-0.022526816074042767,-0.01809106834319782,-0.010694577102124745,0.023699082280625425,-0.04693898596531267,-0.0027447078317770737,-0.011240990522689447,-0.03201287108777987,-0.01413898017361848,-0.001124710269052155,-0.0260824139033484,-0.01491014617537189,0.0018906786635209448,-0.0018918474993547092,0.01944570785053624,-0.01944570785053624,-0.03280648406956203,-0.017531129633940924,-0.004056796703405178,-0.0013442087895241316,-0.0026014356262976848,0.00644233254352771,-0.01086278512394667,-0.014644040246279575,0.01206505556200219,-0.04867915843516924,-0.014644040246279575,0.01206505556200219,-0.04867915843516924,-0.007275144869653936,-0.013600775649083643,-0.033145071767344964,-0.0048520766064211575,0.0048520766064211575,0.022702744298200954,-0.022702744298200954,-0.011316946162651236,0.011316946162651236,-0.014649232306975039,0.014649232306975039
close_to_poc_bps,-0.0048520766064211575,-0.015471108265231303,0.01920846210494646,-0.04361092754486294,-0.01551873308991848,-0.032184014372467054,0.02341563701016753,0.008142265421573461,0.022702744298200954,-0.011316946162651236,-0.014649232306975039,0.02275554387311344,0.012403195938917038,-0.012403195938917038,-0.02275554387311344,0.014382527605981838,0.014270057003271242,-0.014270057003271242,-0.014382527605981838,0.007142567861825973,-0.016726326370148183,0.016726326370148183,-0.007142567861825973,-0.022526816074042767,-0.01809106834319782,-0.010694577102124745,0.023699082280625425,-0.04693898596531267,-0.0027447078317770737,-0.011240990522689447,-0.03201287108777987,-0.01413898017361848,-0.001124710269052155,-0.0260824139033484,-0.01491014617537189,0.0018906786635209448,-0.0018918474993547092,0.01944570785053624,-0.01944570785053624,-0.03280648406956203,-0.017531129633940924,-0.004056796703405178,-0.0013442087895241316,-0.0026014356262976848,0.00644233254352771,-0.01086278512394667,-0.014644040246279575,0.01206505556200219,-0.04867915843516924,-0.014644040246279575,0.01206505556200219,-0.04867915843516924,-0.007275144869653936,-0.013600775649083643,-0.033145071767344964,-0.0048520766064211575,0.0048520766064211575,0.022702744298200954,-0.022702744298200954,-0.011316946162651236,0.011316946162651236,-0.014649232306975039,0.014649232306975039
value_area_low,-0.052105458332060726,-0.05259004962135302,-0.05247324364503886,-0.0487251079497351,-0.04951008866570937,0.005556774507873203,0.007099204838683107,0.005601256280079721,-0.05971302945327143,-0.07998909473222234,-0.12310954658323599,-0.058760886322829414,-0.04465805879398864,0.04465805879398864,0.058760886322829414,-0.07147825927986554,-0.062387836896519167,0.062387836896519167,0.07147825927986554,-0.09887942019517727,-0.10356096333542392,0.10356096333542392,0.09887942019517727,-0.08407768573153093,-0.11554077737467962,-0.04919359785788299,-0.05109764552651961,-0.050937814715315964,-0.01873740690980479,-0.0360721659159203,0.023662824395521708,0.031067854561691234,0.028370216298880778,-0.06775144745141697,-0.10808465271222771,0.04509365428348309,-0.0450934435062247,-0.040470536403246916,0.040470536403246916,0.033367400198847895,0.021004413817195533,0.06563996828304089,0.09685658906942458,0.0006578353790258555,-0.003854743355464415,-0.006621422817258722,-0.08602204575713383,-0.08692561487281782,-0.08306920409892776,-0.08602204575713383,-0.08692561487281782,-0.08306920409892776,-0.0617420575015415,-0.09909439935236346,-0.0852801076397615,-0.052105458332060726,0.052105458332060726,-0.05971302945327143,0.05971302945327143,-0.07998909473222234,0.07998909473222234,-0.12310954658323599,0.12310954658323599
value_area_high,-0.051640311090388455,-0.05289704884366878,-0.05233111014170374,-0.04830015184473775,-0.049461415586475675,0.013061508460266286,0.011533972434122223,0.009818844751468865,-0.05970825370798942,-0.07995863968320129,-0.12288170491472546,-0.0650902658162955,-0.0393646369216981,0.0393646369216981,0.0650902658162955,-0.07725304730307966,-0.05779666386404864,0.05779666386404864,0.07725304730307966,-0.1036585517014108,-0.10059415889131902,0.10059415889131902,0.1036585517014108,-0.08390546611424492,-0.11564908682192711,-0.04889500266458764,-0.05073113008182997,-0.050541429648076557,-0.00972918876101128,-0.027467227297423822,0.037793951852306655,0.04066925431025757,0.03721836671828433,-0.06809835136856178,-0.10826247306925907,0.04533941804656671,-0.045339182906677836,-0.04115892517447026,0.04115892517447026,0.04524857338713774,0.03320221862695284,0.0659100264926449,0.09666870321795462,0.009815722281391529,0.005530612743029486,0.0020678130075213676,-0.08478798768244528,-0.08574971700813062,-0.0819879286962863,-0.08478798768244528,-0.08574971700813062,-0.0819879286962863,-0.06177524849630961,-0.09918705026732842,-0.08383461926702432,-0.051640311090388455,0.051640311090388455,-0.05970825370798942,0.05970825370798942,-0.07995863968320129,0.07995863968320129,-0.12288170491472546,0.12288170491472546
value_area_width_bps,0.001988153144972774,-0.0042490031420596795,0.026369593701840454,-0.0032624036069926537,-0.01449807753892053,0.20563502984608895,0.13468524726990366,0.1054392536467367,0.009051492798692926,0.0033569127147929406,0.0016942370596402022,-0.1643458617459009,0.14569975307365945,-0.14569975307365945,0.1643458617459009,-0.14932219032778804,0.13117157499010296,-0.13117157499010296,0.14932219032778804,-0.13127062916320278,0.09460701393408577,-0.09460701393408577,0.13127062916320278,0.001922314176882636,-0.010697936762054392,0.003134504170896657,0.03631923532791003,-0.004925418655136691,0.25440649538738414,0.23982586123365432,0.3682481300366993,0.26462016530304083,0.23275366378937562,0.009655954922569605,-0.013758046731557066,-0.008670595895487168,0.008670823088078958,0.0008252548383901863,-0.0008252548383901863,0.31787025013298986,0.3384405628703743,0.012012218486016997,0.010620127697491502,0.26538348309249343,0.26526402046626657,0.2474213085162096,0.014563677817163343,0.04584705816144123,0.014924982403296577,0.014563677817163343,0.04584705816144123,0.014924982403296577,-0.002924493361810328,-0.008108912235236122,0.011817450475414578,0.001988153144972774,-0.001988153144972774,0.009051492798692926,-0.009051492798692926,0.0033569127147929406,-0.0033569127147929406,0.0016942370596402022,-0.0016942370596402022
close_in_value_area,0.003362159762060239,-0.015394152060139462,0.00965857314287564,-0.04605738336701583,-0.012029273890445814,-0.01944947857331118,0.01290532182670891,-0.0033793546251836915,0.024020577087793277,-0.008954494712190125,-0.01747286857749443,0.031781353544567584,0.019231844370046682,-0.019231844370046682,-0.031781353544567584,0.021121526963579853,0.018726365050206265,-0.018726365050206265,-0.021121526963579853,0.00943770332439351,-0.01889527117292601,0.01889527117292601,-0.00943770332439351,-0.02306914349066959,-0.02054243177900305,-0.0012336001262796099,0.016381206551715374,-0.050583036893591865,-0.015381647685773658,-0.0248352347824004,-0.027910711290273706,-0.016989250379779407,-0.009241675948940828,-0.028158973632630355,-0.02209195584265823,-0.004388797565718089,0.004387770937474665,0.0262930491331665,-0.0262930491331665,-0.02682257431172008,-0.02631099923524815,-0.006302165707468773,0.0077134884210934545,-0.009652225752318316,-0.0041550661964830015,-0.027017504193715975,-0.005880406303240499,0.0012830713931174399,-0.05329617262203314,-0.005880406303240499,0.0012830713931174399,-0.05329617262203314,-0.010825499311411677,-0.02333722907885328,-0.03381358173894162,0.003362159762060239,-0.003362159762060239,0.024020577087793277,-0.024020577087793277,-0.008954494712190125,0.008954494712190125,-0.01747286857749443,0.01747286857749443
close_above_value_area,-0.019257877099252196,-0.006365166798403762,0.019237464027887053,-0.002216673976878511,0.011869273131950572,-0.020311933875197773,0.013083850878176595,-0.013022611664081165,0.009635897455688002,0.010177771708371853,-0.010252928927830111,0.014119350336516533,-0.007861816027223809,0.007861816027223809,-0.014119350336516533,0.02253695858377006,0.0026073059201619187,-0.0026073059201619187,-0.02253695858377006,0.006701054574878782,-0.017898552008160897,0.017898552008160897,-0.006701054574878782,-0.005477198139713652,-0.01407295683297255,-0.023971440850839822,0.02201920893482794,-0.014505342938694753,-0.02082597192035794,-0.03155211294951088,-0.034200244999441895,-0.012155983880859937,-0.03271380227204544,0.011007284691076242,-0.016375922406878917,0.02672443119638703,-0.026725359056019665,-0.015167839740792659,0.015167839740792659,-0.03285112656895847,-0.0264562680937922,-0.027875091140076632,0.005835342474764468,-0.010810576914417034,-0.016505823768823674,-0.03419838926569982,-0.01997975733397494,0.01840423938695922,-0.000876834193127122,-0.01997975733397494,0.01840423938695922,-0.000876834193127122,0.00848017472616843,-0.025687330152334955,-0.026102470930730634,-0.019257877099252196,0.019257877099252196,0.009635897455688002,-0.009635897455688002,0.010177771708371853,-0.010177771708371853,-0.010252928927830111,0.010252928927830111
close_below_value_area,-0.0018480638900185199,0.008403514587029235,6.230505853278206e-05,0.023715222356300934,0.022524716468643777,-0.006450969906548049,0.007519741295225772,0.019735366925099227,-0.011752651001479337,0.017850878362331755,0.03318654947300273,-0.01592229736544574,0.00021662989447157458,-0.00021662989447157458,0.01592229736544574,-0.011928063784091092,0.007126740120447984,-0.007126740120447984,0.011928063784091092,0.008150460153889606,0.028488748201724198,-0.028488748201724198,-0.008150460153889606,0.02000184066942903,0.032773419002657206,2.4922023413112818e-05,-0.004910597151745268,0.019896401537922416,0.01955132717373575,0.0066072117570505715,0.0029916013192738773,0.01854294378011778,0.0194861464977631,0.035430490087895006,0.028233776629033015,-0.004208947805300871,0.004209906343804303,-0.0097972307223,0.0097972307223,-0.0006872727157703843,0.018648383103644115,-0.02630960161043943,-0.01645823616694994,0.013602631951879395,0.01842408489515001,0.005493389029400381,0.0008751464288680069,0.004724640468664191,0.024217496741895068,0.0008751464288680069,0.004724640468664191,0.024217496741895068,0.017666714529657856,0.026210533204605212,0.028428124958185624,-0.0018480638900185199,0.0018480638900185199,-0.011752651001479337,0.011752651001479337,0.017850878362331755,-0.017850878362331755,0.03318654947300273,-0.03318654947300273
low_volume_node_pct,-0.007954779713946493,-0.016703790546499214,-0.009312341041336726,-0.027673805004640298,-0.0382521285374687,0.06917047316563325,0.017338944393732486,-0.006627857979388089,-0.017821661571522093,-0.03013736360660373,-0.0509679500057555,-0.021995965368619846,-0.009235002909839208,0.009235002909839208,0.021995965368619846,-0.024115229167785433,-0.015830450172298956,0.015830450172298956,0.024115229167785433,-0.0449989792274573,-0.04432812682816968,0.04432812682816968,0.0449989792274573,-0.030563723006865447,-0.04999433174053798,-0.009217142949922905,-0.005174016976554821,-0.03379591848459245,0.02164066845201118,0.0010580146653387831,0.053044916518569275,0.030541669806331613,0.013774771907159936,-0.01862475895166441,-0.04237714059655699,0.007913831853084214,-0.007913149699127013,-0.011238738969578136,0.011238738969578136,0.051083423957779504,0.04015816984969932,0.02723539261127909,0.04570320152142808,0.05487859293046658,0.03251366998403613,0.014241577677202742,-0.007156968928833354,0.003132235589577086,-0.01862297878561616,-0.007156968928833354,0.003132235589577086,-0.01862297878561616,-0.03552304116571816,-0.04686607173757124,-0.03681005708852602,-0.007954779713946493,0.007954779713946493,-0.017821661571522093,0.017821661571522093,-0.03013736360660373,0.03013736360660373,-0.0509679500057555,0.0509679500057555
high_volume_node_pct,0.020819357154129987,-0.0036896542276566597,-0.010474417811794349,0.038337706819960536,0.03964678440103536,-0.05477723845617229,0.02300555179093524,0.013739489968172862,0.001289248150042321,0.0184497440399409,0.035834234347164595,0.017283190999462232,0.004790503340555398,-0.004790503340555398,-0.017283190999462232,0.013595737833274042,0.010677765753117411,-0.010677765753117411,-0.013595737833274042,0.033040834420397285,0.024672179708549638,-0.024672179708549638,-0.033040834420397285,0.013260614400118971,0.0318030041282232,0.017665538578018055,-0.012205106365850201,0.039723768368105955,-0.025338546987565,-0.00529355547199389,-0.07294167040051115,-0.008132563381526759,-0.028601793053271974,9.641905095178008e-05,0.025730549523038167,-0.011893506661135072,0.011893161049338612,0.0165234196735963,-0.0165234196735963,-0.07325815128940029,-0.034050445067291046,-0.021794685912252428,-0.04504623168379347,-0.0328351650261802,-0.01940133741008356,-0.011703871088918679,0.018516843042198625,-0.023011333986351728,0.02805049795102718,0.018516843042198625,-0.023011333986351728,0.02805049795102718,0.020942811653180397,0.03338679580809801,0.014399613908419559,0.020819357154129987,-0.020819357154129987,0.001289248150042321,-0.001289248150042321,0.0184497440399409,-0.0184497440399409,0.035834234347164595,-0.035834234347164595
volume_profile_skew,-0.018285264130489892,-0.01051954179211015,0.006663595011460804,-0.028958465642120006,-0.01499843338162421,-0.017681127212371035,-0.01170683153841069,-0.04086701288526493,-0.01699721239707863,-0.008739842494058188,0.017381974160233148,-0.0013825012179718341,-0.0032567395764599746,0.0032567395764599746,0.0013825012179718341,-0.0013845918586701258,-0.0011883027691800576,0.0011883027691800576,0.0013845918586701258,0.01196183488393082,0.009012409631902094,-0.009012409631902094,-0.01196183488393082,-0.0020373144899980935,0.014500919881825306,-0.012998582245320259,0.003946827034511224,-0.014647936133635879,-0.015159501999737804,-0.03206105568413224,-0.0189306211670729,0.007504821422094662,-0.01801867303533252,0.004240329464656308,0.029984162811108595,0.002889253591080314,-0.0028884796540133793,-0.008291344898962235,0.008291344898962235,-0.01923842445469058,-0.007261496743783381,7.169958652964857e-06,-0.0095330163033248,-0.010497796693241282,-0.028230740046697584,-0.036297626516845816,-0.03457249037564445,-0.01499765533094661,-0.048134752836153816,-0.03457249037564445,-0.01499765533094661,-0.048134752836153816,-0.010679076934954283,0.007961184291176236,0.013066636948456146,-0.018285264130489892,0.018285264130489892,-0.01699721239707863,0.01699721239707863,-0.008739842494058188,0.008739842494058188,0.017381974160233148,-0.017381974160233148
fair_price,-0.05209073504632557,-0.05250872789728857,-0.05243824079975631,-0.04847621606151141,-0.04939263444822213,0.009442115268879205,0.009959219517201842,0.0076551344855379086,-0.05956986932723123,-0.08013906877010261,-0.12336392428388804,-0.06202063176951048,-0.0419279338446237,0.0419279338446237,0.06202063176951048,-0.07459893020807198,-0.06019708296618589,0.06019708296618589,0.07459893020807198,-0.10149139162232323,-0.10234988423668522,0.10234988423668522,0.10149139162232323,-0.0840327474440009,-0.11586067619023267,-0.0491906331915348,-0.05096916583476435,-0.050686574953126555,-0.013896802811491372,-0.031477628668125174,0.031043748037612333,0.03609734937875672,0.0327764660332645,-0.0678926878182909,-0.10847093553017972,0.04545500339859153,-0.04545477789038013,-0.04108252252159274,0.04108252252159274,0.03955702503258253,0.027338586228842755,0.06567363887825607,0.09705076173419609,0.0056462436513209984,0.0011629028204262794,-0.0019554597145580175,-0.08558969358893853,-0.08648941511949537,-0.08242066261034191,-0.08558969358893853,-0.08648941511949537,-0.08242066261034191,-0.061855631895294826,-0.09946481767899515,-0.08496323461248796,-0.05209073504632557,0.05209073504632557,-0.05956986932723123,0.05956986932723123,-0.08013906877010261,0.08013906877010261,-0.12336392428388804,0.12336392428388804
