,tgt_ret_1,tgt_ret_3,tgt_ret_5,tgt_cum_ret_5,tgt_cum_ret_10,tgt_sharpe_5,tgt_sharpe_10,tgt_profitable_long_3,tgt_profitable_long_5,tgt_profitable_short_3,tgt_profitable_short_5
bos_net_5,0.011773420269801438,0.0,0.0,0.010278512528277162,0.0351155800977927,0.014333678678424722,0.021686060079824987,0.0,0.010840586880204395,0.0,0.012076967346306144
choch_count_5,0.015199235300394243,0.006539365097916416,0.0,0.0,0.0015095098619686276,0.0,0.01961626524570237,0.0,0.019511269094768746,0.0,0.018406195420012317
ob_demand,0.0,0.0,0.0028307820383273175,0.0,0.002452639899348963,0.002961066990084804,0.002762121313472088,0.0,0.004157945349272829,0.0,0.0042981241432462625
ob_supply,0.0005857407960783156,9.735265663168846e-05,0.0,0.0,0.0,0.0008315203448876485,0.006761389742495627,0.014385749741764542,0.012028759126198274,0.01733737257521284,0.01251563449725035
ob_demand_count_10,8.472491745159516e-05,0.0,0.008844729290111708,0.0,0.015096724620609958,0.014643569094544784,0.0057257633008283015,0.0,4.632032334406233e-05,0.0,0.0
ob_supply_count_10,0.007641108938575503,0.006019280453787967,0.006797147200366727,0.0,0.0,0.0033565349367168373,0.00945790223758447,0.0,0.0,0.0,0.0
ob_net_10,0.013690372188198907,0.0,0.0012783582240265545,0.0,0.012752299506059384,0.009916784127370626,0.017549363058147804,0.00847966785047971,0.016769867762600477,0.0146676330497848,0.015378381298156718
liq_sweep_bull,0.011315842147979982,0.0013285218621286177,0.0014126055314089836,0.0,0.0,0.0040543792317231375,0.0,0.0,0.0,0.0,0.0
liq_sweep_bear,0.0,0.0,0.0,0.00031499933152212556,0.0,0.0,0.002127375703532275,0.0,0.0,0.0,0.0
liq_sweep_count_10,0.0,0.0,0.0,0.013658372570428678,0.01730804315991774,0.019985099533667228,0.0,0.001209688869723724,0.0,0.002079428149107887,0.0
dist_to_swing_high_bps,0.023441703511334566,0.0032558924178163196,0.0,0.02886429409466995,0.011923146947104613,0.006909605053005308,0.020229701015750834,0.004309555749183236,0.009521149265545592,0.0,0.007810579750903379
dist_to_swing_low_bps,0.027768595213141012,0.027929466532222946,0.006605213855686465,0.002928199085852512,0.03130530135269538,0.01680701133275786,0.01914448222213494,0.009386037326201357,0.0,0.011647680862020504,0.00011791279747708217
sr_position_5,0.0,0.009495751005030861,0.0,0.0,0.01026189188544624,0.011763802645395671,0.0,0.0003012455040263262,0.0014997945372421384,0.0,0.0007345023128557671
dist_to_resistance_5_bps,0.013861273452784317,0.0,0.0,0.02233938392831991,0.0,0.02554174286594879,0.0,0.008201754747072965,0.0098643586254763,0.006496465473167845,0.007734862623636651
dist_to_support_5_bps,0.0,0.0084968290081191,0.00948351559791849,0.03433384176907417,0.02453202357672435,0.01779711794106742,0.025549880800708635,0.01265708786220543,0.0,0.00823325361657723,0.0
near_resistance_5,0.0026856531167283038,0.0,0.0,0.0,0.007614325242804698,0.0,0.0039440281641240915,0.009447355087371712,0.0,0.009670762424798252,0.0
near_support_5,0.0014679073564651812,0.0006361116840192249,0.005687109846719718,0.007023411617486985,0.0,0.006257499768834274,0.0,0.0,0.0,0.0,0.0
sr_position_10,0.008696230606535238,0.0,0.0,0.0182391418713701,0.029355105616054367,0.009916845280876885,0.008654145805071956,0.00573539144556845,0.00015992239832440802,0.0028605637247642868,0.0
dist_to_resistance_10_bps,0.0,0.008787437523069208,0.0,0.0,0.045803632026035324,0.0,0.031966005056026425,0.0,0.0,0.0,0.0
dist_to_support_10_bps,0.0035627074261483926,0.021330166766610148,0.0035343948131165703,0.004060201552615439,0.027298483194011958,0.00977057760985911,0.010520602207808594,0.0,0.0,0.0,0.0
near_resistance_10,0.0,0.0072896618909632505,0.0,0.0,0.003484657390111945,0.005628892275249431,0.0,0.01369425237659705,0.004948835996406942,0.012130594143333617,0.00512909664770822
near_support_10,0.002534088501602527,0.0,0.0,0.0039134009651433654,0.00010283622533413528,0.0017358771103954673,0.0,0.0,0.0,0.0,0.0
sr_position_20,0.005128661964872272,0.0,0.0,0.005964628902517255,0.03176493289252136,0.008615110827829398,0.006752369760461008,0.007210683905778836,0.0,0.006561155733803226,0.0
dist_to_resistance_20_bps,0.018957038463296882,0.008981653834673864,0.009342821133345502,0.02488828992126102,0.02941514383288446,0.008602197657887167,0.033474312261266626,0.004107464753159373,0.0,0.006446015469896871,0.0
dist_to_support_20_bps,0.011876174373478321,0.0077965521764058465,0.01363834754526394,0.0,0.06540935497592937,0.0065085634831563155,0.03580025438944201,0.005600187420805369,0.0,0.00163443237221772,0.0
near_resistance_20,0.0,0.0013991806685234032,0.001428706247229794,0.00580181630828136,0.004175068263182924,0.0,0.0,0.011142512153337947,0.024166259302385473,0.009521738028479554,0.018129090915745216
near_support_20,0.0,0.004291584515762947,0.005020480597878851,0.0050347858371919685,0.007881123954244451,0.004439458777047989,0.0,0.003371801456327095,0.017404757325135023,0.0016806646398470626,0.0169889754811976
pivot_pp,0.04926674951562671,0.0,0.00016975786448814034,0.056274214179336646,0.10067590155893225,0.05263960873290152,0.0903486975067942,0.0025761455953872137,0.026949271306579092,0.007593978054773576,0.02571772100130243
pivot_r1,0.029652665573682846,0.0,0.0,0.042539387416288044,0.10561010246586555,0.04017980222972106,0.07779348286947929,0.0070658423486320565,0.012845026588204078,0.007975700426562149,0.013196253450890705
pivot_s1,0.021874661845829202,0.0018776230083235035,0.0,0.05627130706746719,0.0896158802171767,0.05479820613646336,0.08022058537440557,0.009971534249846759,0.02189984817394519,0.009144649221226153,0.01973592662059831
pivot_r2,0.014232597693458082,0.0,0.007984342676212286,0.051477089507344864,0.0913470988312417,0.03437515583317907,0.07916268261317061,0.01950315961978344,0.03330025623631849,0.018108339685074082,0.033494146842308226
pivot_s2,0.020448507781476444,0.015493536701736588,0.007203586635527337,0.04448903107648139,0.07876813012611894,0.042190906687638474,0.07013972735539209,0.025369213806486268,0.02638405568029123,0.021154962397157195,0.023197439570164402
dist_to_pivot_bps,0.004608839905901441,0.0059142140321721826,0.02473656890254361,0.0,0.0012711314678979235,0.008699224935566185,0.0,0.0,0.0041615505932570684,0.0,0.005273366056536055
dist_to_r1_bps,0.0,0.0,0.0,0.0,0.0015023930738520264,0.002133419804086323,0.011229598760001736,0.018424743462394755,0.00041431483261789026,0.01958438570884713,0.0
dist_to_s1_bps,0.009837192041683984,0.0,0.002263957825697105,0.0,0.0,0.009205501687358897,0.025756319403852146,0.01386553234501342,0.004374505538904838,0.016428876075647025,0.006527350511746022
resistance_touches_10,0.002193740052050863,0.0,0.0026742473715737347,0.0,0.024814378509477653,0.0033537219386392536,0.0021576928519095873,0.00862588009131482,0.013660338390495408,0.005386730663257122,0.013381099900378945
support_touches_10,0.0,0.0,0.0,0.0,0.044512428191037845,0.0,0.031116301396074242,0.010101524598255196,0.001904067174189894,0.010190059787843708,0.003159517271779766
resistance_touches_20,0.0,0.0,0.00966572422818368,0.02367080357612794,0.06740548290435777,0.02411526533331232,0.03957026800801833,0.01747556884552992,0.03262855675500864,0.02225276228965356,0.029065502859012327
support_touches_20,0.013307916368163752,0.0008106365905766744,0.0,0.006639969207431928,0.06771380204220234,0.018755782339497706,0.05528575182892226,0.006186512180069492,0.01760086487175494,0.009275472126130335,0.020508737966702828
breakout_up_5,0.0016975765077456018,0.0,0.0,0.0032717512983033714,0.0,0.0,0.0,0.0003469377955980235,0.0,0.0003069795323442648,0.0
breakout_down_5,0.0,0.0,0.0034901220305865177,0.002745996697927966,0.0,0.0013194516448487015,0.0024996522175075864,0.0036100526764171192,0.0036941982689842057,0.00882671931379253,0.0009876651764946232
breakout_any_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036719820801600633,0.0,0.0
breakout_up_bps_5,0.0,0.0012942731582397116,0.0,0.0,0.0026215041828945296,0.0004040920856707153,0.0,0.0,0.007095568752447878,0.0,0.008945005487809965
breakout_down_bps_5,0.0,0.001676963553149946,0.0,0.005274876120459293,0.0,0.004297418581503898,0.005476610350779065,0.000702110720211202,0.0,0.0,0.0
breakout_vol_confirm_5,0.0062594229307744165,0.003804668584983961,0.0,0.0,0.0,0.0,0.0,0.0007631668378995649,0.0,0.0,0.0
range_compression_5,0.0,0.018685365194416548,0.013428644616755747,0.006221888603720416,0.02801182741897268,0.0,0.016281867336438438,0.0,0.0,0.0,0.0
breakout_up_10,0.0,0.006796623701367244,0.0,0.001558036264933671,0.006938535736062734,0.0,0.00032857160878174696,0.007927894392271373,0.0,0.013331595093861281,0.0
breakout_down_10,0.0,0.0,0.0,0.0016098298093321084,0.002084295443151696,0.0,0.0023706764329931573,0.008132857625936296,0.016014508616470913,0.0029823692090289455,0.015455010268936586
breakout_any_10,0.0,0.0,0.0,0.0016367569909532254,0.0014975445193383674,0.0,0.0021016976139722754,0.0,0.0,0.0,0.0
breakout_up_bps_10,0.0,0.003480894819116953,0.0,0.0,0.0,0.0012180908601207019,0.0,0.0032684632235522315,0.0010856465410942207,0.004705132983803484,0.002088402708056769
breakout_down_bps_10,0.0016844614882802755,0.002189149200568341,0.0,0.005251502591139712,0.00169875769868022,0.0011916707491546052,0.0002713231081465928,0.0,0.0,0.0,0.0
breakout_vol_confirm_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0003411875352976601,0.008181186887847414,0.0,0.00825401864696751,0.0
range_compression_10,0.021891936193778605,0.029062065444679597,0.015125447083253363,0.022565014382109894,0.04146099392209024,0.007289573565230967,0.006465722871196178,0.04401505276458684,0.03389419435750929,0.045051922455518145,0.03479005686138681
breakout_up_20,0.0,0.006036493811839128,0.0,0.0006976020495328417,0.008461519853246724,0.0,0.001862432857788976,0.0107619349061987,0.002321743278056676,0.013725852918505588,0.0005958184203813666
breakout_down_20,0.001542838149361403,0.005895765986812185,0.0,0.0045044996443506236,0.0,0.00366894230920245,0.001098313727130984,0.0064066531657935855,0.011875911028360164,0.005626550492666027,0.009434568020028955
breakout_any_20,0.006259631732670634,0.0015128710175920101,0.0,0.0009433178882249926,0.006664676831899197,0.0025362313121515268,0.006364738680249671,0.0,0.0025832555449207817,0.0,0.007675031379266173
breakout_up_bps_20,0.0,0.0033975806113579754,0.0,0.0,0.0007264919730332053,0.0,0.0,0.004974667151576906,0.0,0.005187217176575221,0.0
breakout_down_bps_20,0.0,0.004376527196318092,0.0,0.0022521772011507846,0.0,0.0005356571588146508,0.0006836249149022589,0.009200614021046771,0.0,0.008454318231494895,0.0
breakout_vol_confirm_20,0.0023170535541128245,0.007315104014381735,0.0,0.0010429390354644852,0.0,0.0007767779402394481,0.0,0.008314945121768336,0.0,0.0018992262345185473,0.0
range_compression_20,0.01689262724930085,0.012721574379193079,0.0,0.056358644766915766,0.07670034371179923,0.038509963678967196,0.06533866010151268,0.05545155039999905,0.05925370016470888,0.05827947225368035,0.0596402441344579
breakout_up_count_10,0.003630814836321772,0.0,0.0,0.009963777487470793,0.023473967384773697,0.013653077840617645,0.02076283576124993,0.009485608728975858,0.0,0.01364451030440561,0.0
