feature,cluster,n_targets,mean_avg_r,mean_avg_sign,mean_avg_snr,composite
twap_vwap_spread_bps_z,63,3,0.049559421279016636,0.9333333333333332,1.2747053726483888,0.06412368317550148
micro_fear_score_z,74,3,0.04618844418552113,1.0,1.9639737796639836,0.06403077972328873
stackelberg_buy_leader_z,194,4,0.04250159474055125,0.925,1.2669128224051702,0.06327340207077647
range_compression_10,188,3,0.0505005012660259,0.9,0.7282087900246527,0.06300770412493764
breakout_up_bps_5_z,84,3,0.0473624583728178,0.9333333333333332,1.297927517166036,0.06128108837294533
breakout_down_bps_10_z,86,3,0.05490112896270937,0.7999999999999999,1.1160439320479,0.06088730040009593
shock_attention_ratio,170,5,0.04504201108929003,0.74,0.7846658171547213,0.059721292912909736
donchian_width_bps_10_z,189,2,0.06773665383706584,0.8,0.9380850328588783,0.059533056238926726
failed_breakout_down_5,93,2,0.0569240891716006,0.95,1.7398227734278526,0.05941062869090171
breakout_down_count_10,104,3,0.05349339013742427,0.8000000000000002,1.1558504327057515,0.05932606808375812
dist_to_s1_bps,81,1,0.0851387831728397,1.0,1.4620975166394603,0.05901370751255835
large_buy_pct,78,4,0.0396386577798441,0.925,1.9897715349092373,0.05901126173171584
contrarian_ratio_z,185,4,0.0418922723685472,0.875,1.2144856307795349,0.05899513496446093
choch_net,55,2,0.0593573092483671,0.9,1.2630141419080176,0.05868960242627641
breakout_any_20,159,3,0.04838483210567864,0.8666666666666667,1.8821607629232056,0.05813220392359029
breakout_up_count_10,106,3,0.04628440866226047,0.8666666666666667,1.4880527530151195,0.055608639438092265
trade_size_p75_z,198,5,0.03693779774684506,0.8399999999999999,1.0968211839109474,0.05559426506368588
chebyshev_distance_z,168,3,0.042170291336970034,0.9333333333333332,1.6039042536633417,0.05456307461474289
near_support_20,154,3,0.04506808037002827,0.8666666666666667,1.1869215215528615,0.05414727559233913
engulfing_bearish,57,3,0.04150625627285637,0.9333333333333332,1.568617606688947,0.053703896420774
micro_fear_greed_z,60,3,0.042945837334893204,0.9,1.4373592112560722,0.053582014917841064
volume_autocorr,163,3,0.041378828649141795,0.9333333333333332,1.351316418173486,0.053539021037648016
second_half_return,79,2,0.048295596460456156,1.0,2.0161779643146356,0.0530581357600132
price_tick_entropy_z,203,2,0.050539901934363196,0.95,1.3353407847435004,0.05274756946651395
fomo_buy_ratio,73,4,0.04093739295631192,0.8,1.167403426679663,0.05270895380808088
low_volume_node_pct,33,3,0.04384200158438626,0.8666666666666667,0.9221804049118018,0.05267419696642478
inter_trade_skew,171,4,0.03833107404780735,0.8500000000000001,1.0530592027482077,0.05243776122733098
session_us,31,1,0.0742160770382309,1.0,2.239001863106869,0.05144266455126944
hh_count_5_z,98,3,0.04618081044041753,0.8000000000000002,0.7767261074187571,0.051216157684397925
ll_streak_z,66,1,0.0735896129369061,1.0,1.5157110556183038,0.051008432725714134
hh_count_10_z,97,3,0.045721475865524275,0.8000000000000002,0.8820282910181145,0.05070673933956439
liq_pool_below_10,146,3,0.044807199044375,0.8000000000000002,0.8553550288621782,0.0496927738982349
failed_breakout_up_10,94,4,0.03508656755703375,0.875,1.5353143558785016,0.04941094553803663
ew_correction_quality_z,7,4,0.037077730934390145,0.8250000000000001,0.8347783605004222,0.04923130234509147
fib_intertime_ratio_pct_z,197,2,0.044515479515918346,1.0,1.9493382400381214,0.048905252832141415
hh_streak_z,67,2,0.0491955585903146,0.9,1.270815597444146,0.048642160693690456
taylor_complexity,217,3,0.038322988409189664,0.9,1.3288072444200398,0.0478142484596303
rqa_recurrence_rate,137,4,0.035927881994059226,0.8250000000000001,1.0283431515009849,0.04770454870062534
uptick_pct,77,2,0.0504249304416186,0.8500000000000001,1.1812273205645323,0.047087831002637325
max_trades_per_second,179,3,0.037708193679920766,0.9,1.7168950343251044,0.04704719063984177
avg_body_ratio_5_z,208,3,0.0483630412968079,0.6999999999999998,0.7202586900497022,0.04693178800546122
liq_pool_above_20,151,3,0.037248116752212936,0.9,1.1262412335556788,0.046473168794335315
choch_bearish,56,2,0.046838324609809495,0.9,1.2816008871533533,0.0463114430972664
ew_last_wave_pct_z,24,3,0.03961163182818267,0.8333333333333334,1.270644421668372,0.04576115153180568
cvd_max,76,4,0.03662381277906633,0.7749999999999999,0.9552807233216858,0.04568140840800132
fib_wave_ratio_pct,4,3,0.04102213444479524,0.8000000000000002,1.0833912732825721,0.04549500292953735
poc_migration_bps_z,65,2,0.051188340381389155,0.8,0.6892927458154385,0.04498891182361613
contrarian_ratio,139,3,0.04049497792246614,0.8000000000000002,0.8214765527437491,0.04491036763807142
vol_asymmetry_z,75,1,0.0715593223153112,0.9,1.00833101312082,0.0446410282550745
nash_balance_z,213,3,0.0370551651580016,0.8666666666666667,1.235796928198101,0.04452011764105002
vwap_spread,206,4,0.03662467028166708,0.75,0.7597386706276155,0.04420884966128512
near_resistance_10,90,2,0.04380352849000585,0.9,1.5306262315893617,0.04331078521752967
support_touches_20,87,2,0.046361916028305,0.8500000000000001,1.0034093984879064,0.043293705073660656
ew_impulse_detected,6,1,0.061733242391295,1.0,1.5680824674681042,0.04279022291034982
intracandle_reversal_z,209,2,0.042521153033364054,0.9,1.300485880211789,0.04204283512571192
ew_impulse_correction_ratio_z,2,2,0.040257489744116054,0.95,1.350722410028992,0.042016004296625484
range_compression_20_z,187,3,0.0378614741726269,0.8000000000000002,1.1027474783980455,0.041989718519359245
max_drawup_z,173,1,0.0602946835744123,1.0,3.7117580136447,0.041793089922357925
range_compression_5_z,184,3,0.0406028426769642,0.7333333333333334,0.6473816986115783,0.04127749402224325
range_atr_ratio_14_z,174,2,0.03924787837659885,0.95,1.4555289445041966,0.04096229141424874
predator_prey_ratio_z,202,3,0.03959848526218456,0.7333333333333334,0.7217352304949284,0.04025644834042741
ew_vol_exhaustion_z,26,3,0.03728402843400423,0.7666666666666666,0.9964511216861466,0.03962642275638519
overlap_asia_europe,27,1,0.0567086983650677,1.0,2.6682886461018582,0.03930747438497106
avg_lower_wick_5,207,2,0.04445191506065175,0.8,0.720941536307492,0.039068336112370435
time_at_high_pct,62,2,0.035469916071006496,1.0,2.5375633150568033,0.03896768567363421
three_crows,45,2,0.038791084522979746,0.9,1.2734682212898434,0.03835472593293798
time_at_low_pct,64,3,0.03599157185985807,0.7666666666666666,0.9600704853159768,0.038252766723157965
gap_abs_bps,49,2,0.034439720062365,1.0,4.1102648605964065,0.03783589967880383
breakout_vol_confirm_20_z,157,1,0.0539318293063092,1.0,2.099949357284919,0.037382695426108455
first_half_return_z,80,2,0.042123437607358497,0.8,0.8867441689135207,0.037021860957110755
quartile_count_ratio_z,172,2,0.0373142157828768,0.9,1.4548642000304595,0.03689447040097379
liq_void_count_10,52,1,0.0750275609277378,0.7,0.6084590633090495,0.03640359962494567
dist_to_equal_low_bps,148,2,0.0413998485881375,0.8,1.0220141199183217,0.03638590592634156
large_trade_volume_pct,129,2,0.038487707530671905,0.8500000000000001,0.9723026510311794,0.035940608187481266
dipole_strength_z,115,2,0.04087555433606755,0.8,0.7362642250707561,0.035925109039779884
bos_net_5_z,95,2,0.04654821804396845,0.7,0.7401290265293397,0.03579691105109446
taylor_ofi_r2_z,212,2,0.03616213085674115,0.9,1.4008890678758865,0.03575534520927606
overlap_europe_us,32,1,0.0565022069389874,0.9,0.912682178440334,0.035247910891656326
hammer,118,1,0.0563961267654215,0.9,1.2583935359579248,0.03518173463575786
taylor_curvature_trend_ratio,23,1,0.0507225091088291,1.0,3.203593870988477,0.03515816417971103
upper_wick_ratio_z,114,2,0.0374712277012298,0.85,1.3873205872122498,0.034991398540444155
taylor_vol_a1,38,1,0.0560066499230868,0.9,1.7049050456735555,0.03493876633811594
near_support_5,155,2,0.03665378680908105,0.8500000000000001,1.0521211896544158,0.03422805552247589
absorption_ratio_z,215,2,0.038303326953632,0.8,1.21605772840926,0.03366440455050604
trade_pct_q4,34,2,0.0355882346654738,0.85,1.1197123037184886,0.03323302114516984
golden_quartile_pairs_z,43,2,0.03742057536120645,0.8,1.2713465178398748,0.032888563152682
fib_updown_wave_ratio_z,12,1,0.0473181500327377,1.0,1.3849066787440856,0.03279844228450462
range,180,2,0.04259719122873065,0.7,0.755962356936438,0.03275845842264024
liq_sweep_count_10_z,18,3,0.033731312801436035,0.6999999999999998,0.6934464109155672,0.03273307011086136
arrival_time_kurtosis_z,36,2,0.0344049695030343,0.8500000000000001,1.2975900264712155,0.032128063944192285
gap_fill_rate_10,53,2,0.0389643672389042,0.75,0.6372430310486041,0.032105049501627944
taylor_price_vol_divergence_z,22,1,0.0497836363812284,0.9,1.2557721323207969,0.031056648476102986
hilbert_amp_freq_corr_z,120,1,0.0485389660242799,0.9,1.381096481372952,0.030280182702322134
price_clustering,183,2,0.03422793193805355,0.8,1.070909849356921,0.03008258131427304
taylor_complexity_z,218,1,0.0432219611662116,1.0,2.2710123665938595,0.029959180520631016
breakout_up_bps_20,158,2,0.033434389977386805,0.8,1.0307834970035206,0.029385145354623225
liq_void_down_bps,46,1,0.0467545459797198,0.9,1.6424134382376083,0.029167003551782793
choch_net_z,85,1,0.0514657669228066,0.8,1.5486781752882717,0.02853868099031895
engulfing_bullish,83,1,0.0514176169898337,0.8,1.3093621627000915,0.028511980998091498
side_sequence_entropy_z,143,1,0.0448298262869675,0.9,1.7218110389321224,0.027966300926223278
resistance_touches_20,88,1,0.0396871282979264,1.0,1.6035062869593073,0.027509021084228504
side_switch_rate,142,1,0.0391998380728765,1.0,2.098842183428878,0.027171257238620742
path_hull_ratio_z,61,1,0.0391548755652942,1.0,3.513538815226051,0.027140091603259166
shooting_star,119,1,0.0389038562239295,1.0,1.8812251103646167,0.026966098254526213
taylor_ofi_a2_z,11,1,0.0388558682893201,1.0,1.5714233730800096,0.02693283555295081
donchian_position_10,100,1,0.0430991611748218,0.9,1.0962186452916518,0.02688665584754375
donchian_width_change_20_z,156,1,0.0379412911483867,1.0,1.6140531506660474,0.02629889898630825
trade_pct_q3,37,1,0.0419146882070084,0.9,1.3977019078140311,0.026147743159263357
time_to_low_pct,82,1,0.0462260545826961,0.8,1.2010527073185906,0.025633167521924755
ew_impulse_quality_z,5,1,0.0461903782901102,0.8,1.1251284138723188,0.02561338438462975
fib_updown_golden_dist_z,13,1,0.040901683653899,0.9,1.032143904663892,0.025515798034369406
herding_ratio_z,196,2,0.03294986024552135,0.7,0.7742866336801613,0.025339384962938603
equal_lows_20_z,147,2,0.030676295622394198,0.75,0.9483000805825605,0.025276016506183507
bearish_patterns_5_z,103,1,0.0512079068006187,0.7,0.528174422686901,0.02484623135485771
flash_event_pct_z,186,1,0.0447164895483601,0.8,0.8710251819577244,0.02479608692398725
tail_volume_ratio_z,72,1,0.0447087404336559,0.8,1.095667198633765,0.024791789902380013
outside_bar,113,1,0.0392527137001173,0.9,1.1299298839849448,0.024487117047506737
ew_alternation_score,3,2,0.03169154942105065,0.7,0.7761510242504372,0.024371707948629275
bos_bullish_count_5,96,1,0.0386231939802295,0.9,1.3695123768496331,0.024094402210454335
std_trade_size_z,164,1,0.0385163914137531,0.9,1.1130189577041274,0.02402777530240762
liq_void_any,47,1,0.0382639084849861,0.9,1.6613135047595,0.023870268255214693
inside_bar,161,1,0.0377677812203885,0.9,1.1034933663063418,0.023560767962025428
wavelet_energy_s2_z,205,1,0.0423037955685845,0.8,1.1439153321850255,0.023458205300278923
ob_net_10_z,110,1,0.0474840436537201,0.7,0.6407170024047939,0.023039401686113015
liq_sweep_bull,19,1,0.0331962346699559,1.0,1.436889239433908,0.02300987646668624
bos_bearish,153,1,0.0368551606066248,0.9,1.341899702926561,0.022991445597209344
value_area_overlap_pct_z,160,1,0.0409099139204363,0.8,1.146362345747701,0.022685273192720387
temperature_change_z,59,1,0.0362455801726306,0.9,0.6270609910610879,0.02261116953397652
bos_net_z,68,1,0.0463724026947359,0.7,0.8130752728459303,0.02250003012855262
breakout_down_bps_20,152,1,0.0358397237950049,0.9,1.2902389269402177,0.022357983150499344
gap_up,51,1,0.0399523055899642,0.8,0.9965384591409286,0.02215426238124242
near_resistance_5,91,1,0.0354100940541939,0.9,1.2086334869608162,0.022089966171324287
ofi_field_gradient_z,116,1,0.0345534139304361,0.9,1.099682919424664,0.02155554130014227
te_price_to_volume,134,1,0.0342496437167416,0.9,1.305942288231808,0.021366039579697876
taylor_price_r2_z,216,1,0.030639162237872,1.0,2.155006680624443,0.02123744891989972
wavelet_energy_s1_z,167,1,0.0337323418535445,0.9,1.7078215078480337,0.021043329884521747
stop_hunt_down_score_z,15,1,0.0428454834205445,0.7,0.5708709960952388,0.020788758222874806
atr_percentile_10_z,192,1,0.0372491906257879,0.8,0.8583720821652551,0.020655337168323865
ob_supply,58,1,0.0324434298604689,0.9,1.0850210123006845,0.02023926474193052
liq_sweep_bear,112,1,0.0316974062149441,0.9,1.145200638010406,0.019773870974056612
ew_wave_symmetry,8,1,0.0407057480832807,0.7,0.9687013187922232,0.01975055216155659
round_level_magnet_pct_z,133,1,0.0398267291321006,0.7,0.8724375017339248,0.019324049506188115
volume_profile_skew_z,71,1,0.039621837146989,0.7,0.8546789472255852,0.01922463529492851
equal_highs_10,149,1,0.0346085087250074,0.8,0.9226826940063052,0.019191032196898515
size_escalation_z,42,1,0.030665029603214,0.9,1.1409500111769908,0.019129840930129538
dist_to_equal_high_bps,150,1,0.033802547458488,0.8,0.9031127321115592,0.01874411237327576
ofi_second_half,117,1,0.0335058358349295,0.8,1.2244700167281093,0.01857958051302861
hilbert_mean_amplitude_z,123,1,0.0327600941283487,0.8,0.8039977249566634,0.018166053503954657
taylor_price_a4,10,1,0.0321451620143454,0.8,0.9572116811890848,0.01782506273510893
gap_down,50,1,0.0356281445437885,0.7,0.7566473479890463,0.017286883557376436
half_cosine_similarity,1,1,0.0354334565348099,0.7,1.049566219430225,0.017192420346217794
stop_hunt_up_score,92,1,0.0308969747112616,0.8,0.9565947745255056,0.017132920727154326
bullish_patterns_5,102,1,0.0351961283818343,0.7,0.6487078319701597,0.017077268008146018
ll_count_10,108,1,0.0303104514595228,0.8,0.6254259759980769,0.016807683176533847
monotonicity_score_z,175,1,0.0342731901854335,0.7,0.5041245410894933,0.01662945560207961
fractal_dimension,195,1,0.0329354642818212,0.7,0.8302616729261432,0.015980386945164005
max_down_sweep_z,169,1,0.0329346385515884,0.7,0.8674742654880552,0.015979986298356067
golden_angle_deviation,176,1,0.0322409796865757,0.7,0.5285718582786775,0.01564342091776829
stop_hunt_up_score_z,16,1,0.0306507328614132,0.7,0.5573152872869358,0.014871828345489236
