timestamp,datetime,event_price,direction,flow_impact,imbalance,max_run,ret_5s,price_5s,ret_15s,price_15s,ret_30s,price_30s,ret_60s,price_60s,ret_120s,price_120s,ret_300s,price_300s,classification
1754035539557,2025-08-01 08:05:39,166.46,Sell,233.34210526316,0.7768629422137456,764,-30.037246185269733,166.96,-15.018623092634867,166.71,-4.2052144659373525,166.53,17.421602787457676,166.17,-39.64916496455584,167.12,-69.68641114982557,167.62,Exhaustion
1754035539566,2025-08-01 08:05:39,166.77,Sell,236.13523875915183,0.7794964219923494,764,-11.392936379444606,166.96,3.597769382982687,166.71,14.391077531930748,166.53,35.97769382982687,166.17,-20.98698806739787,167.12,-50.96839959225246,167.62,Continuation
1754035539567,2025-08-01 08:05:39,166.7,Sell,236.95137678633895,0.7802044237132699,764,-15.596880623876386,166.96,-0.5998800239963603,166.71,10.197960407917668,166.53,31.79364127174572,166.17,-25.194961007799396,167.12,-55.18896220755944,167.62,Continuation
1754035539568,2025-08-01 08:05:39,166.65,Sell,237.81108400139647,0.7789455941842073,764,-18.601860186018737,166.96,-3.6003600360037367,166.71,7.200720072007473,166.53,28.802880288029893,166.17,-28.20282028202813,167.12,-58.20582058205814,167.62,Exhaustion
1754035539578,2025-08-01 08:05:39,166.64,Sell,238.8429766469177,0.7773292734448725,764,-19.203072491599954,166.96,-4.800768122900415,166.72,6.601056168986151,166.53,28.20451272203546,166.17,-28.80460873739908,167.12,-58.80940950552198,167.62,Exhaustion
1754035539593,2025-08-01 08:05:39,166.7,Sell,239.2469501568515,0.7758812469997443,764,-15.596880623876386,166.96,-1.1997600479910158,166.72,10.197960407917668,166.53,31.79364127174572,166.17,-25.194961007799396,167.12,-55.18896220755944,167.62,Continuation
1754035539632,2025-08-01 08:05:39,166.7,Sell,240.11641686999204,0.7723626566641619,764,-15.596880623876386,166.96,-1.1997600479910158,166.72,10.197960407917668,166.53,31.79364127174572,166.17,-25.194961007799396,167.12,-55.18896220755944,167.62,Continuation
1754035539686,2025-08-01 08:05:39,166.67,Sell,242.3586615545512,0.7743378295391967,764,-17.39965200696109,166.96,-2.3999520009612088,166.71,7.799844003119666,166.54,29.999400011999764,166.17,-26.399472010561357,167.11,-56.998860022800564,167.62,Exhaustion
1754035539686,2025-08-01 08:05:39,166.62,Sell,245.9349947717,0.7776193597533985,764,-20.40571359980815,166.96,-5.401512423478779,166.71,4.80134437642615,166.54,27.007562117393896,166.17,-29.408234305606115,167.11,-60.01680470531749,167.62,Exhaustion
1754035539686,2025-08-01 08:05:39,166.56,Sell,250.77413733008277,0.7819105982034037,764,-24.015369836695825,166.96,-9.005763688761148,166.71,1.2007684918353885,166.54,23.414985590778986,166.17,-33.021133525456975,167.11,-63.64073006724317,167.62,Exhaustion
1754035539686,2025-08-01 08:05:39,166.52,Sell,252.91669571279465,0.7837581206640425,764,-26.42325246216657,166.96,-11.410040835935487,166.71,-1.2010569300973943,166.54,21.018496276724882,166.17,-35.431179437905556,167.11,-66.05813115541642,167.62,Exhaustion
1754035539686,2025-08-01 08:05:39,166.45,Sell,256.8170094109474,0.7870422145253596,764,-30.639831781316875,166.96,-15.620306398318975,166.71,-5.407029137879448,166.54,16.821868428957714,166.17,-39.65154701111595,167.11,-70.29137879243112,167.62,Exhaustion
1754035539686,2025-08-01 08:05:39,166.43,Sell,257.01847333566013,0.7872091414808545,764,-31.845220212702102,166.96,-16.82388992369171,166.71,-6.609385327163685,166.54,15.622183500571971,166.17,-40.85801838610868,167.11,-71.50153217568933,167.62,Exhaustion
1754035539686,2025-08-01 08:05:39,166.41,Sell,259.3678982223804,0.7891366588879732,764,-33.05089838351129,166.96,-18.027762754642833,166.71,-7.812030527011324,166.54,14.422210203714267,166.17,-42.06477976083271,167.11,-72.71197644372381,167.62,Exhaustion
1754035539702,2025-08-01 08:05:39,166.62,Sell,261.7635064482432,0.7890145066674498,764,-21.00588164686078,166.97,-6.001680470531408,166.72,4.80134437642615,166.54,27.007562117393896,166.17,-29.408234305606115,167.11,-60.01680470531749,167.62,Exhaustion
1754035539732,2025-08-01 08:05:39,166.68,Sell,262.43290345068306,0.7887225734473801,764,-17.398608111350615,166.97,-2.399808015358294,166.72,8.399328053756586,166.54,30.597552195825493,166.17,-25.7979361651072,167.11,-56.39548836093099,167.62,Exhaustion
1754035539797,2025-08-01 08:05:39,166.69,Sell,262.7293482049528,0.78920772304037,764,-16.797648329233976,166.97,-1.7997480352751298,166.72,10.798488211650778,166.51,29.995800587917692,166.19,-25.196472493851818,167.11,-55.79218909352731,167.62,Continuation
1754035539887,2025-08-01 08:05:39,166.68,Sell,264.810909724646,0.789714278192942,764,-17.398608111350615,166.97,-3.5997120230382933,166.74,11.999040076794879,166.48,29.397648188145492,166.19,-24.598032157427202,167.09,-56.39548836093099,167.62,Continuation
1754035539910,2025-08-01 08:05:39,166.68,Sell,264.7420704078109,0.7905785700649747,764,-17.398608111350615,166.97,-3.5997120230382933,166.74,11.999040076794879,166.48,29.397648188145492,166.19,-24.598032157427202,167.09,-56.39548836093099,167.62,Continuation
1754035541043,2025-08-01 08:05:41,166.8,Sell,95.15271340569193,0.7681379240608746,764,-13.189448441246935,167.02,6.594724220624319,166.69,18.585131894484547,166.49,32.374100719425684,166.26,-14.988009592326138,167.05,-48.56115107913683,167.61,Continuation
1754035541369,2025-08-01 08:05:41,166.86,Sell,95.3841595775898,0.7553054668312623,764,-10.188181709216558,167.03,12.585400934915974,166.65,20.376363418434817,166.52,34.1603739662005,166.29,-10.78748651564056,167.04,-44.947860481841055,167.61,Continuation
1754035541703,2025-08-01 08:05:41,166.87,Sell,96.08055148137392,0.7535252333618104,764,-9.588302271228896,167.03,10.786840055133148,166.69,23.970755678073093,166.47,34.75759573320624,166.29,-10.18757116318017,167.04,-44.94516689638641,167.62,Continuation
1754035541850,2025-08-01 08:05:41,166.84,Sell,96.3517747139934,0.7540047104211389,764,-11.987532965714975,167.04,10.18940302085926,166.67,23.37568928314641,166.45,32.96571565571873,166.29,-11.987532965714975,167.04,-46.75137856629112,167.62,Continuation
1754035541862,2025-08-01 08:05:41,166.82,Sell,97.27257260193709,0.7553285231521403,764,-13.187867162210699,167.04,8.991727610598591,166.67,22.17959477280929,166.45,31.77077089078055,166.29,-13.187867162210699,167.04,-47.95588058985801,167.62,Continuation
1754035541873,2025-08-01 08:05:41,166.8,Sell,98.011909650925,0.74630270445639,764,-14.388489208631933,167.04,7.793764988011024,166.67,20.983213429257955,166.45,30.575539568346482,166.29,-14.388489208631933,167.04,-49.16067146282933,167.62,Continuation
1754035541886,2025-08-01 08:05:41,166.84,Sell,98.51076562041747,0.7281819719423813,764,-11.987532965714975,167.04,10.18940302085926,166.67,23.37568928314641,166.45,32.96571565571873,166.29,-11.987532965714975,167.04,-46.75137856629112,167.62,Continuation
1754035541980,2025-08-01 08:05:41,166.89,Sell,171.69464163041144,0.6844038434736128,764,-9.587153214693812,167.05,12.583138594282435,166.68,25.166277188566575,166.47,35.352627479176405,166.3,-10.785547366529261,167.07,-43.74138654203477,167.62,Continuation
1754035542296,2025-08-01 08:05:42,166.92,Sell,170.43050148843753,0.6952114152122241,764,-5.990893841362494,167.02,11.382698298586014,166.73,25.760843517851573,166.49,37.14354181643758,166.3,-10.783608914450445,167.1,-41.93625688952894,167.62,Continuation
1754035542301,2025-08-01 08:05:42,166.92,Sell,170.27261277765209,0.6942402335725616,764,-5.990893841362494,167.02,11.382698298586014,166.73,25.760843517851573,166.49,36.544452432302016,166.31,-10.783608914450445,167.1,-41.93625688952894,167.62,Continuation
1754035542301,2025-08-01 08:05:42,166.92,Sell,170.27833753148758,0.6941832732544376,764,-5.990893841362494,167.02,11.382698298586014,166.73,25.760843517851573,166.49,36.544452432302016,166.31,-10.783608914450445,167.1,-41.93625688952894,167.62,Continuation
1754035542419,2025-08-01 08:05:42,166.94,Sell,169.10464850011616,0.6977751597876763,764,-4.193123277823959,167.01,14.37642266682695,166.7,26.356774889181608,166.5,34.74302144482952,166.36,-10.18329938900299,167.11,-40.73319755600856,167.62,Continuation
1754035542425,2025-08-01 08:05:42,166.94,Sell,169.1029310739655,0.6977883401209974,764,-4.193123277823959,167.01,14.37642266682695,166.7,26.356774889181608,166.5,34.74302144482952,166.36,-10.18329938900299,167.11,-40.73319755600856,167.62,Continuation
1754035542647,2025-08-01 08:05:42,166.93,Sell,169.64861460957343,0.6917509554832261,764,-1.7971604864315063,166.96,13.179176900497147,166.71,25.16024681004109,166.51,32.34888875576711,166.39,-11.382016414065639,167.12,-42.53279817887615,167.64,Continuation
1754056456052,2025-08-01 13:54:16,164.84,Sell,99.80930747922405,0.8061921958660214,957,-10.31303081776192,165.01,-12.132977432661285,165.04,-10.31303081776192,165.01,-43.67871875758304,165.56,-27.905848095123027,165.3,-38.82552778451749,165.48,Reversal
1754056456207,2025-08-01 13:54:16,164.82,Sell,100.85584487534597,0.8031978941447372,957,-12.134449702707018,165.02,-13.347894672976512,165.04,-12.134449702707018,165.02,-44.29074141487794,165.55,-29.72940177163021,165.31,-40.650406504066005,165.49,Reversal
1754078880079,2025-08-01 20:08:00,163.58,Sell,271.5715689026193,0.7551036859394297,2973,-14.671720259199208,163.82,15.283041936667074,163.33,6.11321677466822,163.48,-11.003790194398972,163.76,-20.173615356399566,163.91,-6.724538452132609,163.69,Exhaustion
1754078880166,2025-08-01 20:08:00,163.53,Sell,272.8480213303488,0.751400364652856,2973,-19.56827493426241,163.85,10.395646058826362,163.36,3.669051550174419,163.47,-13.453189017305622,163.75,-20.79129211765446,163.87,-9.784137467131204,163.69,Exhaustion
1754078880167,2025-08-01 20:08:00,163.5,Sell,273.98203760876584,0.7522326413289196,2973,-21.40672782874583,163.85,8.562691131497637,163.36,1.8348623853211705,163.47,-15.290519877675841,163.75,-22.629969418960524,163.87,-11.6207951070335,163.69,Exhaustion
1754078880174,2025-08-01 20:08:00,163.52,Sell,275.2034802133128,0.7532486869614081,2973,-20.18101761252349,163.85,9.173189823875102,163.37,3.05772994129228,163.47,-14.065557729940664,163.75,-21.404109589040747,163.87,-10.396281800390623,163.69,Exhaustion
1754078880214,2025-08-01 20:08:00,163.48,Sell,276.3304799326505,0.7495453578253644,2973,-21.409346709078953,163.83,6.116956202593243,163.38,0.6116956202588026,163.47,-15.904086126744515,163.74,-20.797651088818412,163.82,-12.845608025447024,163.69,Exhaustion
1754078880231,2025-08-01 20:08:00,163.54,Sell,277.7250912152775,0.7409559747537949,2973,-17.732664791489572,163.83,10.39501039500963,163.37,4.28029839794504,163.47,-12.229423994130919,163.74,-15.286779992662346,163.79,-10.395010395011369,163.71,Exhaustion
1754078880264,2025-08-01 20:08:00,163.52,Sell,279.7984844232483,0.7289918368739073,2973,-18.957925636007964,163.83,9.173189823875102,163.37,3.05772994129228,163.47,-11.619373776907883,163.71,-15.900195694715684,163.78,-12.842465753423406,163.73,Exhaustion
1754078880289,2025-08-01 20:08:00,163.51,Sell,281.00084198709897,0.7237301814012401,2973,-19.570668460645933,163.83,8.562167451531183,163.37,2.4463335575800893,163.47,-12.231667787903923,163.71,-15.289584734878602,163.76,-14.066417956089426,163.74,Exhaustion
1754078880332,2025-08-01 20:08:00,163.52,Sell,282.30718495650694,0.7226096461686388,2973,-18.957925636007964,163.83,9.784735812132864,163.36,3.05772994129228,163.47,-11.619373776907883,163.71,-14.065557729940664,163.75,-14.065557729940664,163.75,Exhaustion
1754078880332,2025-08-01 20:08:00,163.56,Sell,283.5794274487888,0.7232672221268349,2973,-16.50770359501163,163.83,12.227928588896347,163.36,5.5025678650038765,163.47,-9.170946441673129,163.71,-11.61653215945205,163.75,-11.61653215945205,163.75,Exhaustion
1754078880396,2025-08-01 20:08:00,163.55,Sell,283.9500420993642,0.7217780914369184,2973,-17.12014674411502,163.83,11.617242433506433,163.36,4.891470498319321,163.47,-6.1143381228978475,163.65,-12.84011005808496,163.76,-12.228676245795695,163.75,Exhaustion
1754078880399,2025-08-01 20:08:00,163.59,Sell,286.0369071007675,0.7092163612894976,2973,-14.670823399963878,163.83,14.059539091630892,163.36,7.335411699981939,163.47,-3.6677058499909694,163.65,-10.391833241639922,163.76,-9.780548933308673,163.75,Exhaustion
1754078880423,2025-08-01 20:08:00,163.61,Sell,287.5600617457296,0.7038171381053648,2973,-13.446610842857945,163.83,14.669030010391118,163.37,9.779353340261903,163.45,-2.444838335064607,163.65,-11.001772507791602,163.79,-8.556934172726994,163.75,Exhaustion
1754078880451,2025-08-01 20:08:00,163.56,Sell,287.9570586584435,0.7031348228200942,2973,-16.50770359501163,163.83,11.61653215945205,163.37,7.336757153338502,163.44,-4.891171435557843,163.64,-14.673514306677005,163.8,-11.61653215945205,163.75,Exhaustion
1754078880492,2025-08-01 20:08:00,163.56,Sell,289.83132191974016,0.6941101166007806,2973,-16.50770359501163,163.83,12.227928588896347,163.36,7.336757153338502,163.44,-4.891171435557843,163.64,-15.896307165565597,163.82,-11.61653215945205,163.75,Exhaustion
1754078880535,2025-08-01 20:08:00,163.58,Sell,291.1262980634394,0.6897028101299374,2973,-15.8943636141332,163.84,14.671720259200946,163.34,9.169825162000592,163.43,-3.6679300647984987,163.64,-14.671720259199208,163.82,-10.392468516932844,163.75,Exhaustion
1754078880575,2025-08-01 20:08:00,163.53,Sell,294.3728599494904,0.6928904548360437,2973,-18.956766342567253,163.84,13.453189017305622,163.31,6.115085916956786,163.43,-6.115085916956786,163.63,-17.733749159175197,163.82,-13.453189017305622,163.75,Exhaustion
1754078880670,2025-08-01 20:08:00,163.56,Sell,295.15562728039146,0.6914693675922329,2973,-17.730496453900223,163.85,18.953289312790552,163.25,7.336757153338502,163.44,-3.668378576669251,163.62,-15.2849107361213,163.81,-11.61653215945205,163.75,Exhaustion
1754078880721,2025-08-01 20:08:00,163.57,Sell,295.5356441201333,0.6915745443822894,2973,-18.340771535123274,163.87,21.397566790975993,163.22,7.947667665219505,163.44,-3.056795255854458,163.62,-14.67261722809862,163.81,-11.004462921073964,163.75,Exhaustion
