timestamp,datetime,classification,ret_30s,flow_impact,imbalance,direction,hour,10s_vol,10s_vol_mean,10s_drift,10s_distance,10s_range,10s_position,10s_trade_rate,10s_volume,10s_imbalance,10s_slope,30s_vol,30s_vol_mean,30s_drift,30s_distance,30s_range,30s_position,30s_trade_rate,30s_volume,30s_imbalance,30s_slope,2m_vol,2m_vol_mean,2m_drift,2m_distance,2m_range,2m_position,2m_trade_rate,2m_volume,2m_imbalance,2m_slope,5m_vol,5m_vol_mean,5m_drift,5m_distance,5m_range,5m_position,5m_trade_rate,5m_volume,5m_imbalance,5m_slope,15m_vol,15m_vol_mean,15m_drift,15m_distance,15m_range,15m_position,15m_trade_rate,15m_volume,15m_imbalance,15m_slope
1753820353200,2025-07-29 20:19:13,Continuation,25.44388517064041,110.84687192924883,0.9795990431880336,Buy,20,1.6586701962843593,0.01787293470974821,26.62081969940601,0.0,26.58436050194613,1.0,153.04560759106212,67978.6,0.9797318567902253,1.7634255334483322,1.5896238802149574,0.01467290288570203,23.841206475935817,0.0,28.802987914349664,1.0,55.523541574861866,69304.5,0.953922183985167,0.655313737365375,1.4155498627798715,0.02001055418425066,53.94283172060943,0.0,53.7603795490054,1.0,22.764789111979518,82726.1,0.7744049338721394,0.23439134541740628,1.0365750742706454,0.005941192480798497,27.73309667757502,0.0,58.25761906532362,1.0,15.756443229920162,102950.7,0.5787323447047956,0.12698353805407203,0.6166427165274013,-0.0008415494310338258,-11.602209944751822,0.0,72.10008810876263,0.8076923076923052,15.005472309225512,196489.2,0.10903194679402231,-0.02297906436299462
1753820353251,2025-07-29 20:19:13,Continuation,25.44388517064041,111.68833933835472,0.9738140589968164,Buy,20,1.6572636020145226,0.017355801404391163,26.62081969940601,0.0,27.13717581595736,0.9795918367346548,156.82095006090134,68211.8,0.9733535839840027,1.8570556878159283,1.590394918087889,0.014283847668658539,23.841206475935817,0.0,29.355784046163674,0.9811320754716617,56.950460205739034,69537.70000000001,0.9477520826832062,0.675198897537123,1.0300277339193444,0.01963727042426732,53.94283172060943,0.0,54.31282938512458,0.9897959183673274,23.13384461262596,82959.3,0.7697376906507167,0.23854782243514525,0.9686425268777783,0.005878596944937587,27.73309667757502,0.0,58.81072977294316,0.9905660377358309,15.904426118081156,103183.9,0.5754221346547282,0.12894673657452058,0.6493231414492128,-0.0008366199561797259,-11.602209944751822,0.0,72.0994411777039,0.8076923076923052,15.054669939485475,196722.4,0.10785248654957441,-0.022309380249508366
1753820353364,2025-07-29 20:19:13,Continuation,24.33359141687854,113.03209957418838,0.9672140648590064,Buy,20,1.588808240791331,0.01789009882702881,28.284620930618985,0.0,28.24372720432231,1.0,159.6588058203713,69014.9,0.96725634609338,1.9666075991600616,1.5264260594535572,0.014857216451942991,25.504546462629158,0.0,30.462377210303277,1.0,58.28417326816113,70340.79999999999,0.942062074926643,0.6959178717390189,1.3525775965254603,0.019947206444690207,55.61116672227784,0.0,55.41939060211303,1.0,23.49873843566022,83762.40000000001,0.7666661891254309,0.2427783801626987,0.7874502740556705,0.006152783112624828,29.397082478229585,0.0,59.91856286604911,1.0,16.052374385819288,103986.99999999999,0.5744487291680691,0.1309311235525859,0.6989334874484576,-0.0007081957537962632,-9.944751381215847,0.0,72.09876640001225,0.8307692307692294,15.103932671734674,197525.5,0.10924108532822349,-0.02162286988885493
1753820353478,2025-07-29 20:19:13,Continuation,23.779240170324524,113.64051752374633,0.9673060100390694,Buy,20,1.6233466446199247,0.01736362267760189,28.283052351376405,0.0,28.242506694680635,1.0,166.88714765442148,69385.3,0.967379257566084,2.1401316658016145,1.5611349800327836,0.014759084583406126,26.058993124861324,0.0,31.014929187964313,1.0,59.74008529500655,70712.3,0.9422844399064942,0.7200122287751461,1.0230634207474507,0.01975339951520189,56.16727838950169,0.0,55.9715147071477,1.0,23.896348328768045,84133.90000000001,0.7676275555988729,0.2474921021717272,0.8959151290123443,0.006212877130467436,29.95174441178216,0.0,60.47136650217811,1.0,16.213539610420025,104358.5,0.5759080477392833,0.13312324991284785,0.6110150433219285,-0.000670695471890196,-9.392265193369475,0.0,72.09801316751222,0.8384615384615521,15.157613832212153,197897.0,0.1108839446782923,-0.02087786852623835
1753820353529,2025-07-29 20:19:13,Continuation,21.563640384827288,114.4764166393704,0.9673215611601256,Buy,20,1.5944634195650835,0.017885011331107866,30.50133096717011,-0.5528832863377512,30.455565304406228,0.9818181818181987,173.7193763919822,70432.9,0.9676429623088074,2.4257792887604577,1.535677618012813,0.015348099772042972,28.276779773785254,-0.5528832863377512,33.22806634149105,0.9833333333333484,62.18571907475696,71759.9,0.9429096194392692,0.759689914623216,1.2452840776550542,0.01964453023601666,57.27950172394624,0.5529444290859457,58.18482586426021,0.9904761904761993,24.524419434762525,85181.5,0.7703022369880784,0.2549999465974386,0.9462341259922749,0.006459280067941408,31.615730212436723,0.0,62.68726983023662,0.9911504424778841,16.465007677202887,105406.1,0.5799749729854344,0.13655278729614231,0.6489033490914543,-0.0005838021466181368,-8.287292817679873,0.5529444290859457,72.09681191817123,0.8615384615384764,15.241255013058693,198944.59999999998,0.11548742715308687,-0.019728272988221413
1753820353559,2025-07-29 20:19:13,Continuation,21.0095648808534,116.15099901735935,0.9651729087530208,Buy,20,1.1261987535417757,0.017566211479840815,30.50133096717011,0.0,31.008596126330065,0.9821428571428734,175.7165926524021,70918.29999999999,0.9652416936108169,2.5251622046755675,1.0867650003562943,0.015086636785226553,28.276779773785254,0.0,33.78110281338062,0.9836065573770637,62.960482250502345,72245.3,0.9407186349838677,0.7733066196660506,1.0451853565810898,0.019831079436997332,58.39172505839236,0.0,58.73781160303699,0.9905660377358576,24.72815819303917,85666.90000000001,0.7694325346195555,0.2575682604534995,1.0962190428652399,0.006553958173499713,32.17039214598771,0.0,63.240929249334386,0.9912280701754465,16.546976756632002,105891.5,0.5801438264638806,0.13771178109971857,0.7056883824045314,-0.0004983266194810542,-7.182320441988699,0.0,72.0964010323358,0.8692307692307771,15.268542000442501,199430.0,0.1167076167076167,-0.019345480765763527
1753820353610,2025-07-29 20:19:13,Continuation,19.348775498923256,117.29069767441813,0.9619982211101444,Buy,20,1.5240030893029468,0.017807000206554728,31.61047027506617,0.0,32.114775160281425,0.9827586206896223,179.234862938046,71586.1,0.9620540859189145,2.7050810282363837,1.4701681092192413,0.015366771540758295,29.385673098246432,0.0,34.88730730844336,0.9841269841269533,64.32416167964962,72913.1,0.9378136439130964,0.7972791984127593,1.336080245027175,0.01994453465868151,59.503948392836904,0.0,59.84401203665345,0.9907407407407229,25.08686821210951,86334.7,0.7683040538740507,0.26204291292904214,0.768133474205936,0.006687705290330467,33.27971601308971,0.0,64.34846182095093,0.9913793103448109,16.691302864710487,106559.30000000002,0.5804157872658697,0.1397312587880218,0.8007304681756137,-0.00040923294081574865,-6.077348066299097,0.0,72.0956720569659,0.8846153846153787,15.316593328159986,200097.8,0.11839910283871184,-0.0186755002584547
1753820353731,2025-07-29 20:19:13,Continuation,18.794914317302563,118.68621028496524,0.9528079282680508,Buy,20,1.4351726218181582,0.0173200004219535,31.60871735152183,0.0,32.113004737461296,0.9827586206896703,189.34544703696056,72196.8,0.9527015047758352,3.291001567301116,1.3845641718077069,0.015225057172018419,29.9401197604786,0.0,35.43927200036112,0.9843750000000139,65.94616231361954,73785.9,0.929281881768739,0.8379701094260174,1.0801422606051334,0.019736422212857947,60.06006006006076,0.0,60.39549734671646,0.9908256880734029,25.52256701350751,87214.8,0.7626343235322447,0.267736036367928,0.8267739052083434,0.006729369356143676,33.83437794664228,0.0,64.90069824463254,0.9914529914529991,16.868412343425632,107439.4,0.5773524424000879,0.14228689419402157,0.8167873831775099,-0.0003662121692366208,-5.524861878452724,0.0,72.09473804115669,0.8923076923077014,15.37567126832614,200977.9,0.11878470219859998,-0.017837435031034774
1753820353994,2025-07-29 20:19:13,Continuation,16.582831242054688,119.8498198493282,0.9527823744914956,Buy,20,0.9710215315099872,0.017073456445239225,32.16325625242522,0.0,32.111522272933684,1.0,189.66730324655745,72908.4,0.9526776064212078,3.6281762910000857,1.6788099936419916,0.015428151486380522,31.05073468256181,0.0,35.43761743370455,1.0,69.76344381790675,74494.8,0.9294796415320264,0.8749877310095705,1.3673289336148442,0.019613232613651436,60.61617172728303,0.0,60.393023289348164,1.0,25.9098134359575,87926.4,0.764152745932962,0.2730605842260742,1.0473474383312993,0.006788859805705882,34.38903988019327,0.0,64.89832722677647,1.0,17.03061435795352,108151.0,0.579806011964753,0.14468120540944673,0.7438323557375704,-0.0003305637914043079,-4.972375690607923,0.0,72.09383646365126,0.9000000000000021,15.430075144521519,201689.5,0.12171828478924282,-0.01704311280314845
1753820354141,2025-07-29 20:19:14,Continuation,15.476453681185118,121.49213887979012,0.9534044816137368,Buy,20,1.5570552559344972,0.016479575987829908,31.605212087607054,0.0,32.110088321961015,1.0,200.74890784272932,73909.79999999999,0.953302539040831,4.508335401536334,1.8943143972557859,0.0153794225584311,31.605212087607054,0.0,35.98987319797588,1.0,71.05470219971947,75496.70000000001,0.9303996068702339,0.9047321203498847,1.5468166631563984,0.019517172009542318,61.1722833945053,0.0,60.94486652026009,1.0,26.279067824226875,88928.29999999999,0.7667963966476364,0.27776636713101677,1.0802328086110151,0.006836955064944804,34.943701813744276,0.0,65.45086920533606,1.0,17.182497688191248,109152.9,0.5836519231280158,0.14680014989155837,0.6789539946057783,-0.00029429255117361107,-4.419889502763121,0.0,72.09303655805404,0.907692307692303,15.498581076646333,202691.3,0.12605326424962499,-0.01632093088104892
