timestamp,datetime,date,hour,direction,flow_impact,imbalance,max_run,event_price,spread,spread_bps,depth_l1,depth_l2,depth_l3,depth_l4,depth_l5,top_depth,total_depth_l5,best_bid,best_ask,pre_10s_vol,pre_10s_range,pre_10s_drift,pre_10s_imbalance,pre_30s_vol,pre_30s_range,pre_30s_drift,pre_30s_imbalance,pre_2m_vol,pre_2m_range,pre_2m_drift,pre_2m_imbalance,pre_5m_vol,pre_5m_range,pre_5m_drift,pre_5m_imbalance,pre_15m_vol,pre_15m_range,pre_15m_drift,pre_15m_imbalance
1753902009004,2025-07-30 19:00:09,2025-07-30,19,Sell,72.06080502426485,0.7788229561579684,549,175.3,-0.01999999999998181,-1.1405759908743547,339.3,300.8,125.3,186.4,449.4,339.3,1401.1999999999998,175.35,175.33,0.40216509706767745,0.5687376299576477,0.0,0.5072463768115942,0.3044262143865226,7.391694785141259,-1.7059024223815045,0.6274782940559106,0.5699227245381502,23.88760969441749,-10.794227928644343,-0.17569574723748405,0.49346614067116334,66.43750282398369,-46.9829050152827,-0.3270789590143606,0.5003168592697428,160.66910396297936,-134.10391650768636,-0.2614853684354744
1753902009007,2025-07-30 19:00:09,2025-07-30,19,Sell,72.35376819868681,0.7797125922623414,549,175.26,-0.01999999999998181,-1.1405759908743547,339.3,300.8,125.3,186.4,449.4,339.3,1401.1999999999998,175.35,175.33,0.40216509706767745,0.5687376299576477,0.0,0.5072463768115942,0.3044262143865226,7.391694785141259,-1.7059024223815045,0.6274782940559106,0.5699227245381502,23.88760969441749,-10.794227928644343,-0.17569574723748405,0.49346614067116334,66.43750282398369,-46.9829050152827,-0.3270789590143606,0.5030751976667404,160.6692076764186,-134.10391650768636,-0.26146285001288866
1753902009033,2025-07-30 19:00:09,2025-07-30,19,Sell,72.79660291178989,0.7761351181244392,549,175.28,-0.01999999999998181,-1.1405759908743547,339.3,300.8,125.3,186.4,449.4,339.3,1401.1999999999998,175.35,175.33,0.40216509706767745,0.5687376299576477,0.0,0.5072463768115942,0.3044262143865226,7.391694785141259,-1.7059024223815045,0.6274782940559106,0.5699227245381502,23.88760969441749,-10.794227928644343,-0.17569574723748405,0.49346614067116334,66.43750282398369,-46.9829050152827,-0.3270789590143606,0.5042510916578378,160.6692768277972,-132.99663299663166,-0.26144640477090336
1753902009207,2025-07-30 19:00:09,2025-07-30,19,Sell,73.37860405366828,0.7627616149296663,549,175.35,-0.010000000000019327,-0.5703530485381467,326.8,28.4,247.5,544.7,759.9000000000001,326.8,1907.3000000000002,175.33,175.32,0.3283664267453007,0.5687352039993077,0.0,0.9104477611940299,0.3251515164807421,7.39168964224649,-1.7059024223815045,0.6233818848268544,0.5698086581690571,23.887646662397916,-10.226691665245065,-0.17562782531428067,0.4886387476348739,66.4375163437562,-47.54627271183421,-0.3270775882483252,0.5042510916578378,160.6692768277972,-132.99663299663166,-0.26144640477090336
1753902009285,2025-07-30 19:00:09,2025-07-30,19,Sell,73.96445903511277,0.7536564420729641,549,175.35,-0.030000000000001137,-1.7106688715288327,231.1,0.1,283.9,29.2,494.7,231.1,1039.0,175.37,175.34,0.3597073981046118,0.5687357816065591,0.0,0.9069767441860466,0.30881032359403804,7.391671037391662,-0.5686988171059432,0.6424570101301895,0.5541281384428952,23.887651912156127,-10.226691665245065,-0.17523379814032577,0.4886387476348739,66.4375163437562,-47.54627271183421,-0.3270775882483252,0.5093154239084369,160.66931093233634,-132.99663299663166,-0.26144507134080597
1753902009285,2025-07-30 19:00:09,2025-07-30,19,Sell,74.48665429631755,0.7553834553183983,549,175.3,-0.030000000000001137,-1.7106688715288327,231.1,0.1,283.9,29.2,494.7,231.1,1039.0,175.37,175.34,0.3597073981046118,0.5687357816065591,0.0,0.9069767441860466,0.30881032359403804,7.391671037391662,-0.5686988171059432,0.6424570101301895,0.5541281384428952,23.887651912156127,-10.226691665245065,-0.17523379814032577,0.4886387476348739,66.4375163437562,-47.54627271183421,-0.3270775882483252,0.5093154239084369,160.66931093233634,-132.99663299663166,-0.26144507134080597
1753902009285,2025-07-30 19:00:09,2025-07-30,19,Sell,75.57522123893825,0.7589068520057414,549,175.25,-0.030000000000001137,-1.7106688715288327,231.1,0.1,283.9,29.2,494.7,231.1,1039.0,175.37,175.34,0.3597073981046118,0.5687357816065591,0.0,0.9069767441860466,0.30881032359403804,7.391671037391662,-0.5686988171059432,0.6424570101301895,0.5541281384428952,23.887651912156127,-10.226691665245065,-0.17523379814032577,0.4886387476348739,66.4375163437562,-47.54627271183421,-0.3270775882483252,0.5093154239084369,160.66931093233634,-132.99663299663166,-0.26144507134080597
1753902009285,2025-07-30 19:00:09,2025-07-30,19,Sell,77.11033399942937,0.7637065351189762,549,175.19,-0.030000000000001137,-1.7106688715288327,231.1,0.1,283.9,29.2,494.7,231.1,1039.0,175.37,175.34,0.3597073981046118,0.5687357816065591,0.0,0.9069767441860466,0.30881032359403804,7.391671037391662,-0.5686988171059432,0.6424570101301895,0.5541281384428952,23.887651912156127,-10.226691665245065,-0.17523379814032577,0.4886387476348739,66.4375163437562,-47.54627271183421,-0.3270775882483252,0.5093154239084369,160.66931093233634,-132.99663299663166,-0.26144507134080597
1753902009285,2025-07-30 19:00:09,2025-07-30,19,Sell,78.48322866114798,0.7678399791944587,549,175.15,-0.030000000000001137,-1.7106688715288327,231.1,0.1,283.9,29.2,494.7,231.1,1039.0,175.37,175.34,0.3597073981046118,0.5687357816065591,0.0,0.9069767441860466,0.30881032359403804,7.391671037391662,-0.5686988171059432,0.6424570101301895,0.5541281384428952,23.887651912156127,-10.226691665245065,-0.17523379814032577,0.4886387476348739,66.4375163437562,-47.54627271183421,-0.3270775882483252,0.5093154239084369,160.66931093233634,-132.99663299663166,-0.26144507134080597
1753902009372,2025-07-30 19:00:09,2025-07-30,19,Sell,78.69155009991476,0.767734481138664,549,175.32,-0.030000000000001137,-1.7106688715288327,231.1,0.1,283.9,29.2,494.7,231.1,1039.0,175.37,175.34,0.2843817540676419,0.5687376299576475,0.5687635081344175,0.8991596638655462,0.3306387032129622,7.391660845232332,-1.1373329542213142,0.6521312312253353,0.5541281384428952,23.887651912156127,-10.226691665245065,-0.17523379814032577,0.5042245591004922,66.43769835945756,-48.672816797780584,-0.33183006682925925,0.5093154239084369,160.66931093233634,-132.99663299663166,-0.26144507134080597
1753902009407,2025-07-30 19:00:09,2025-07-30,19,Sell,79.49743077362308,0.7684964243328511,549,175.28,-0.05000000000001137,-2.851114785881928,84.1,445.9,104.2,356.8,304.8,84.1,1295.8,175.37,175.32,0.2843817540676419,0.5687376299576475,0.5687635081344175,0.8991596638655462,0.29512574642801015,7.391655998757085,-0.5686988171059432,0.6519056974459726,0.5888124204933868,23.887802225173374,-9.091425649184417,-0.1747332715298505,0.5041789478276375,66.43771263612818,-49.235993208827175,-0.3318307475057842,0.5093154239084369,160.66931093233634,-132.99663299663166,-0.26144507134080597
1753902009407,2025-07-30 19:00:09,2025-07-30,19,Sell,80.22851841278955,0.7706060158589252,549,175.25,-0.05000000000001137,-2.851114785881928,84.1,445.9,104.2,356.8,304.8,84.1,1295.8,175.37,175.32,0.2843817540676419,0.5687376299576475,0.5687635081344175,0.8991596638655462,0.29512574642801015,7.391655998757085,-0.5686988171059432,0.6519056974459726,0.5888124204933868,23.887802225173374,-9.091425649184417,-0.1747332715298505,0.5041789478276375,66.43771263612818,-49.235993208827175,-0.3318307475057842,0.5093154239084369,160.66931093233634,-132.99663299663166,-0.26144507134080597
1753902009422,2025-07-30 19:00:09,2025-07-30,19,Sell,80.38431344561855,0.7676182697130997,549,175.31,-0.05000000000001137,-2.851114785881928,84.1,445.9,104.2,356.8,304.8,84.1,1295.8,175.37,175.32,0.2843817540676419,0.5687376299576475,0.5687635081344175,0.8991596638655462,0.29512574642801015,7.391655998757085,-0.5686988171059432,0.6519056974459726,0.5888124204933868,23.887802225173374,-9.091425649184417,-0.1747332715298505,0.5041789478276375,66.43771263612818,-49.235993208827175,-0.3318307475057842,0.5093154239084369,160.66931093233634,-132.99663299663166,-0.26144507134080597
1753902009726,2025-07-30 19:00:09,2025-07-30,19,Sell,81.19183556951239,0.7672977866849511,549,175.3,0.0,0.0,400.0,680.5,508.1,342.4,831.8000000000001,400.0,2762.8,175.31,175.31,,,,,0.2839111303549767,7.39158023934237,-1.1373329542213142,0.6139701076299621,0.5981098941355415,23.887806975839634,-9.091425649184417,-0.17472995475913297,0.494443841125365,66.43779882321931,-47.54627271183421,-0.3318474208805284,0.5093154239084369,160.66931093233634,-132.99663299663166,-0.26144507134080597
1753902009852,2025-07-30 19:00:09,2025-07-30,19,Sell,81.8318584070802,0.7547399854181143,549,175.37,0.0,0.0,653.4,726.0,452.0,303.0,699.1,653.4,2833.5,175.31,175.31,,,,,0.2798163265656664,7.391577431560625,-0.5686988171059432,0.6146736998125463,0.5684937604940486,23.88783132486659,-10.794227928644343,-0.1756024245804513,0.494443841125365,66.43779882321931,-47.54627271183421,-0.3318474208805284,0.5093154239084369,160.66931093233634,-132.99663299663166,-0.26144507134080597
1753902268456,2025-07-30 19:04:28,2025-07-30,19,Sell,128.27835546312306,0.6342789586315865,297,173.91,0.0,0.0,102.0,331.8,171.6,393.2,586.9,102.0,1585.5,173.89,173.89,0.615509271815953,46.563748903197755,-25.233698457303305,-0.6785125429403653,0.5833171053680096,59.14257008767306,-41.7954883774184,-0.5710753447090791,0.6128846316446471,93.96402819540278,-71.35517753168169,-0.4403718127794312,0.36740860272943593,15.92587101210865,-0.5686988171059432,0.31284063254712174,0.4707136404744954,94.66450341885754,-56.55149013176497,-0.1653081204896432
1753902268638,2025-07-30 19:04:28,2025-07-30,19,Sell,128.54951207806468,0.6249553550872711,297,173.95,0.009999999999990905,0.5749439429650379,191.7,70.6,285.8,400.29999999999995,547.0,191.7,1495.3999999999999,173.93,173.94,0.6252015970637326,46.56396193815016,-24.086712163790555,-0.6804144380340831,0.5922248294055896,59.142971292233746,-40.650406504065494,-0.5702095337471323,0.6222542703696782,93.96471911253275,-70.21349469117582,-0.4402558191760733,0.36740860272943593,15.92587101210865,-0.5686988171059432,0.31284063254712174,0.4707136404744954,94.66450341885754,-56.55149013176497,-0.1653081204896432
1754035539141,2025-08-01 08:05:39,2025-08-01,8,Sell,167.98204949459648,0.7075261365251497,764,166.79,-0.060000000000002274,-3.5975536635089505,497.0,140.4,8.1,91.6,22.8,497.0,759.9,166.78,166.72,1.8183033953571128,43.736262557072926,-23.924875889706662,-0.7128990658890967,1.62448668294337,71.80210368548506,-60.78302842500508,-0.6664788653041678,1.336262330743768,87.8460883371985,-71.4328233823452,-0.5682964848099253,1.143467443675185,149.07434278659665,-130.76923076923126,-0.47808345495697846,0.3915321532916606,46.772555544612366,21.305557199503678,0.05142991110085952
1754035539186,2025-08-01 08:05:39,2025-08-01,8,Sell,168.34175670965402,0.7083643478665945,764,166.78,0.0,0.0,179.4,1775.2,337.1,227.2,248.8,179.4,2767.7000000000003,166.79,166.79,1.9051587247888477,46.13921228720518,-36.48543573180126,-0.7560528726606465,1.5989636873095756,74.2053235952992,-73.29718133603419,-0.6977193956685752,1.2567627735928095,90.248437736169,-84.52884100244155,-0.5983009205813575,1.1756217193752039,151.4801560659452,-143.1952662721886,-0.5031587045975858,0.3915321532916606,46.772555544612366,21.305557199503678,0.05142991110085952
1754035539186,2025-08-01 08:05:39,2025-08-01,8,Sell,171.93081212966104,0.7144522416245053,764,166.73,0.0,0.0,179.4,1775.2,337.1,227.2,248.8,179.4,2767.7000000000003,166.79,166.79,1.9051587247888477,46.13921228720518,-36.48543573180126,-0.7560528726606465,1.5989636873095756,74.2053235952992,-73.29718133603419,-0.6977193956685752,1.2567627735928095,90.248437736169,-84.52884100244155,-0.5983009205813575,1.1756217193752039,151.4801560659452,-143.1952662721886,-0.5031587045975858,0.3915321532916606,46.772555544612366,21.305557199503678,0.05142991110085952
1754035539186,2025-08-01 08:05:39,2025-08-01,8,Sell,176.51655629138992,0.7218705200759814,764,166.67,0.0,0.0,179.4,1775.2,337.1,227.2,248.8,179.4,2767.7000000000003,166.79,166.79,1.9051587247888477,46.13921228720518,-36.48543573180126,-0.7560528726606465,1.5989636873095756,74.2053235952992,-73.29718133603419,-0.6977193956685752,1.2567627735928095,90.248437736169,-84.52884100244155,-0.5983009205813575,1.1756217193752039,151.4801560659452,-143.1952662721886,-0.5031587045975858,0.3915321532916606,46.772555544612366,21.305557199503678,0.05142991110085952
1754035539186,2025-08-01 08:05:39,2025-08-01,8,Sell,180.26333217148755,0.7276514452057358,764,166.62,0.0,0.0,179.4,1775.2,337.1,227.2,248.8,179.4,2767.7000000000003,166.79,166.79,1.9051587247888477,46.13921228720518,-36.48543573180126,-0.7560528726606465,1.5989636873095756,74.2053235952992,-73.29718133603419,-0.6977193956685752,1.2567627735928095,90.248437736169,-84.52884100244155,-0.5983009205813575,1.1756217193752039,151.4801560659452,-143.1952662721886,-0.5031587045975858,0.3915321532916606,46.772555544612366,21.305557199503678,0.05142991110085952
1754035539186,2025-08-01 08:05:39,2025-08-01,8,Sell,185.6118856744503,0.7354993845307345,764,166.6,0.0,0.0,179.4,1775.2,337.1,227.2,248.8,179.4,2767.7000000000003,166.79,166.79,1.9051587247888477,46.13921228720518,-36.48543573180126,-0.7560528726606465,1.5989636873095756,74.2053235952992,-73.29718133603419,-0.6977193956685752,1.2567627735928095,90.248437736169,-84.52884100244155,-0.5983009205813575,1.1756217193752039,151.4801560659452,-143.1952662721886,-0.5031587045975858,0.3915321532916606,46.772555544612366,21.305557199503678,0.05142991110085952
1754035539186,2025-08-01 08:05:39,2025-08-01,8,Sell,187.39909376089184,0.7380219028062956,764,166.58,0.0,0.0,179.4,1775.2,337.1,227.2,248.8,179.4,2767.7000000000003,166.79,166.79,1.9051587247888477,46.13921228720518,-36.48543573180126,-0.7560528726606465,1.5989636873095756,74.2053235952992,-73.29718133603419,-0.6977193956685752,1.2567627735928095,90.248437736169,-84.52884100244155,-0.5983009205813575,1.1756217193752039,151.4801560659452,-143.1952662721886,-0.5031587045975858,0.3915321532916606,46.772555544612366,21.305557199503678,0.05142991110085952
1754035539186,2025-08-01 08:05:39,2025-08-01,8,Sell,187.4111188567445,0.7380387124371718,764,166.58,0.0,0.0,179.4,1775.2,337.1,227.2,248.8,179.4,2767.7000000000003,166.79,166.79,1.9051587247888477,46.13921228720518,-36.48543573180126,-0.7560528726606465,1.5989636873095756,74.2053235952992,-73.29718133603419,-0.6977193956685752,1.2567627735928095,90.248437736169,-84.52884100244155,-0.5983009205813575,1.1756217193752039,151.4801560659452,-143.1952662721886,-0.5031587045975858,0.3915321532916606,46.772555544612366,21.305557199503678,0.05142991110085952
1754035539186,2025-08-01 08:05:39,2025-08-01,8,Sell,187.84419658417605,0.7386426682748061,764,166.58,0.0,0.0,179.4,1775.2,337.1,227.2,248.8,179.4,2767.7000000000003,166.79,166.79,1.9051587247888477,46.13921228720518,-36.48543573180126,-0.7560528726606465,1.5989636873095756,74.2053235952992,-73.29718133603419,-0.6977193956685752,1.2567627735928095,90.248437736169,-84.52884100244155,-0.5983009205813575,1.1756217193752039,151.4801560659452,-143.1952662721886,-0.5031587045975858,0.3915321532916606,46.772555544612366,21.305557199503678,0.05142991110085952
1754035539204,2025-08-01 08:05:39,2025-08-01,8,Sell,189.0027884280241,0.73712630175436,764,166.71,0.0,0.0,179.4,1775.2,337.1,227.2,248.8,179.4,2767.7000000000003,166.79,166.79,1.8569253198449562,46.14007401044348,-34.092948142831105,-0.7566395888906915,1.612148956315433,74.20688684022184,-73.29718133603419,-0.6988102470516205,1.393384273816578,90.25045071021285,-80.95719983332422,-0.6000305005909489,1.2103108906949234,151.48376345929861,-135.50295857988118,-0.5049664538689872,0.3915321532916606,46.772555544612366,21.305557199503678,0.05142991110085952
1754035539218,2025-08-01 08:05:39,2025-08-01,8,Sell,191.4444057162779,0.7403824095955605,764,166.72,0.0,0.0,179.4,1775.2,337.1,227.2,248.8,179.4,2767.7000000000003,166.79,166.79,1.910977302667126,46.140244418143,-28.11172917040486,-0.7562252873621096,1.5260885717917752,74.20720419063363,-63.76258864191605,-0.6992203354634094,1.2956216048506402,90.25087644255296,-75.5997380796482,-0.6004648781510783,1.1910147109241238,151.4857176980217,-134.3274749985212,-0.5050916074749261,0.39988364403707966,46.772558791381144,20.11953370021915,0.05140838945589164
1754035539224,2025-08-01 08:05:39,2025-08-01,8,Sell,192.29121645172583,0.7385620559614342,764,166.75,0.0,0.0,179.4,1775.2,337.1,227.2,248.8,179.4,2767.7000000000003,166.79,166.79,1.9044791798969019,46.14097625458364,-33.49482624558899,-0.7538408876829247,1.6250775603406773,74.20856941477355,-69.72170907574137,-0.6979977313310385,1.3641137810636845,90.25265090289234,-80.36192630513855,-0.5999040391688297,1.1607715811223003,151.48891887035305,-133.1439730161548,-0.5049373355336515,0.39988364403707966,46.772558791381144,20.11953370021915,0.05140838945589164
1754035539307,2025-08-01 08:05:39,2025-08-01,8,Sell,196.22499128616292,0.7380000159866563,764,166.77,-0.03999999999999204,-2.3982253132677043,66.4,39.5,330.3,117.4,369.3,66.4,922.9000000000001,166.79,166.75,1.9029514327048926,46.14131796380241,-25.121119684190887,-0.7523844568019767,1.5740166777971512,74.20921931593567,-61.97485251176879,-0.6978821941614746,1.4266422249391524,90.25354299724333,-72.62337043871652,-0.6009905798029223,1.1915926582861325,151.490589539713,-131.368720042606,-0.5064866136318402,0.39988364403707966,46.772558791381144,20.11953370021915,0.05140838945589164
1754035539315,2025-08-01 08:05:39,2025-08-01,8,Sell,195.64743813175372,0.7452096648480124,764,166.73,-0.03999999999999204,-2.3982253132677043,66.4,39.5,330.3,117.4,369.3,66.4,922.9000000000001,166.79,166.75,1.8855492768529374,46.141452858266106,-25.7192415814347,-0.7528818654059417,1.58012600660615,74.20952012963308,-64.35850068529959,-0.6982661787922337,1.3784560264078354,90.25395380646431,-75.00446455146255,-0.6013703728884653,1.1880191207139053,151.49135646801503,-133.1439730161548,-0.5068142083990136,0.39988364403707966,46.772558791381144,20.11953370021915,0.05140838945589164
1754035539363,2025-08-01 08:05:39,2025-08-01,8,Sell,197.90484489369183,0.7469271155305933,764,166.68,-0.03999999999999204,-2.3982253132677043,66.4,39.5,330.3,117.4,369.3,66.4,922.9000000000001,166.79,166.75,1.8942141334856877,46.14197204477337,-29.307972964890787,-0.7546329557244034,1.734175731936485,74.21044541907732,-65.5503247720633,-0.7001970042554748,1.3906629962788999,90.2551957034074,-73.81391749508953,-0.6035333951019753,1.156423891828951,151.4936487301289,-136.10272797207003,-0.5088126621231219,0.39988364403707966,46.772558791381144,20.11953370021915,0.05140838945589164
1754035539557,2025-08-01 08:05:39,2025-08-01,8,Sell,202.69170442663017,0.7431208594680343,764,166.73,0.009999999999990905,0.599700149924492,283.70000000000005,205.9,148.20000000000002,550.0,840.7,283.70000000000005,2028.5000000000002,166.75,166.76,1.9293641125191727,53.34470348289483,-44.25572633215771,-0.7973945134297892,1.5381192078830128,79.61512568671975,-77.48241745142516,-0.7329816640590615,1.3836553736845791,97.44804358877464,-89.29102922793022,-0.6415169985652214,1.2524455703237907,158.68473849891933,-147.93774779572755,-0.5438324288096852,0.39271748133375545,46.772575638535955,19.52662721893565,0.05027533216852711
1754035539557,2025-08-01 08:05:39,2025-08-01,8,Sell,206.25723248518733,0.7475614784571918,764,166.65,0.009999999999990905,0.599700149924492,283.70000000000005,205.9,148.20000000000002,550.0,840.7,283.70000000000005,2028.5000000000002,166.75,166.76,1.9293641125191727,53.34470348289483,-44.25572633215771,-0.7973945134297892,1.5381192078830128,79.61512568671975,-77.48241745142516,-0.7329816640590615,1.3836553736845791,97.44804358877464,-89.29102922793022,-0.6415169985652214,1.2524455703237907,158.68473849891933,-147.93774779572755,-0.5438324288096852,0.39271748133375545,46.772575638535955,19.52662721893565,0.05027533216852711
1754035539557,2025-08-01 08:05:39,2025-08-01,8,Sell,207.96061345416612,0.7496291727493513,764,166.6,0.009999999999990905,0.599700149924492,283.70000000000005,205.9,148.20000000000002,550.0,840.7,283.70000000000005,2028.5000000000002,166.75,166.76,1.9293641125191727,53.34470348289483,-44.25572633215771,-0.7973945134297892,1.5381192078830128,79.61512568671975,-77.48241745142516,-0.7329816640590615,1.3836553736845791,97.44804358877464,-89.29102922793022,-0.6415169985652214,1.2524455703237907,158.68473849891933,-147.93774779572755,-0.5438324288096852,0.39271748133375545,46.772575638535955,19.52662721893565,0.05027533216852711
1754035539557,2025-08-01 08:05:39,2025-08-01,8,Sell,211.55036598117908,0.7538776613097222,764,166.56,0.009999999999990905,0.599700149924492,283.70000000000005,205.9,148.20000000000002,550.0,840.7,283.70000000000005,2028.5000000000002,166.75,166.76,1.9293641125191727,53.34470348289483,-44.25572633215771,-0.7973945134297892,1.5381192078830128,79.61512568671975,-77.48241745142516,-0.7329816640590615,1.3836553736845791,97.44804358877464,-89.29102922793022,-0.6415169985652214,1.2524455703237907,158.68473849891933,-147.93774779572755,-0.5438324288096852,0.39271748133375545,46.772575638535955,19.52662721893565,0.05027533216852711
1754035539557,2025-08-01 08:05:39,2025-08-01,8,Sell,223.57947019867663,0.7671196251614512,764,166.55,0.009999999999990905,0.599700149924492,283.70000000000005,205.9,148.20000000000002,550.0,840.7,283.70000000000005,2028.5000000000002,166.75,166.76,1.9293641125191727,53.34470348289483,-44.25572633215771,-0.7973945134297892,1.5381192078830128,79.61512568671975,-77.48241745142516,-0.7329816640590615,1.3836553736845791,97.44804358877464,-89.29102922793022,-0.6415169985652214,1.2524455703237907,158.68473849891933,-147.93774779572755,-0.5438324288096852,0.39271748133375545,46.772575638535955,19.52662721893565,0.05027533216852711
