timestamp,datetime,date,hour,direction,event_price,flow_impact,agg_vol,agg_trades_count,imbalance,same_side_share,max_run,burst_zscore,ob_depth_l5,ob_spread,ob_delay_ms,pre_10s_vol,pre_10s_range,pre_10s_drift,pre_10s_imbalance,pre_30s_vol,pre_30s_range,pre_30s_drift,pre_30s_imbalance,pre_2m_vol,pre_2m_range,pre_2m_drift,pre_2m_imbalance,pre_5m_vol,pre_5m_range,pre_5m_drift,pre_5m_imbalance,pre_15m_vol,pre_15m_range,pre_15m_drift,pre_15m_imbalance,ret_5s,ret_15s,ret_30s,ret_60s,ret_120s,ret_300s,label
1747793152647,2025-05-21 02:05:52.647,2025-05-21,2,Sell,167.47,273.060552224443,14755.1,825,0.866120866683384,0.933060433341692,535,11.691173164260983,5403.6,0.009999999999990905,2663,0.2517101251050129,1.7899843491112721,1.7900829405096446,-0.23797468354430376,0.21774693714620033,19.67506483765155,-15.487252799618235,-0.47443667676798246,0.22776128188301356,24.43509984895443,-20.242914979757288,-0.31009695426501194,0.2548735493738939,54.18247564088469,-49.86346907277712,-0.3279041202246918,0.26074799043069785,80.85067785644196,-77.54691292251242,-0.2060069379155672,1.1942437451489958,-7.1654624708905805,-2.3884874902962943,-24.481996775541685,-25.67624052069068,-25.67624052069068,NO_TRADE
1747793379647,2025-05-21 02:09:39.647,2025-05-21,2,Buy,167.24,741.4660282408477,54663.100000000006,2049,0.7838871194645017,0.8919435597322509,1193,30.03732182202437,7372.299999999999,0.020000000000010232,4663,0.20069637341123803,8.385551050498488,8.389261744967328,0.5211391018619936,0.25953710371802563,19.78218303967035,5.990893841362494,-0.08045267823799572,0.2699802836745065,28.1608244732351,5.990893841362494,-0.07631943744933965,0.32565609301590503,75.32451159410715,-55.37362310211245,-0.5234317825965938,0.3053418911289485,118.11069451708859,-88.42205210373157,-0.4303103979253001,-0.5979430758203376,-2.3917723032779517,-7.773259985649094,-14.948576895479551,0.0,10.165032288925346,NO_TRADE
1747797198647,2025-05-21 03:13:18.647,2025-05-21,3,Buy,169.48,263.3319007369912,16543.3,1468,0.9061976751917695,0.9530988375958848,447,32.330590404244795,6282.3,0.010000000000019327,3263,0.2804803104260799,2.9544237253557637,-2.954035212098721,0.7362100549562385,0.2507331912323846,2.9544236178869223,-0.5909466966074285,0.456373696531177,0.2405360242460184,8.272281606847134,-1.772630583786406,0.29573126587776993,0.20358692605086706,31.941853669490882,23.10152825494697,0.320156410369426,0.24036878915455823,43.212262493419,30.231179608774116,0.093585275010166,0.0,1.180080245457295,9.440641963653327,-1.7701203681851037,10.620722209110623,-2.9502006136407215,NO_TRADE
1747798389647,2025-05-21 03:33:09.647,2025-05-21,3,Buy,170.24,245.61220193072478,15748.900000000003,804,0.8216256373461004,0.9108128186730502,427,11.376410809838573,6412.099999999999,0.020000000000010232,4062,0.24352705525221463,8.234514136520064,-7.054259008876875,-0.6915040410013802,0.25203387736775335,19.98401024421656,-17.617006283397906,-0.8289008308962494,0.25815420906148534,25.25980832921648,-4.116194284369821,-0.33738234846377285,0.2573093305941367,32.329483435717975,2.353633421595791,-0.02693359298162427,0.2742564920278514,71.83439152885711,37.79155594921847,0.09891116954582217,0.0,-5.286654135338546,4.699248120299816,-0.5874060150387292,4.699248120299816,-1.7622180451128486,NO_TRADE
1747798599647,2025-05-21 03:36:39.647,2025-05-21,3,Sell,170.15,219.2740727289236,9659.9,596,0.6158138283005001,0.8079069141502501,221,8.25876463270231,4405.4,0.010000000000019327,3963,0.3004762902532204,4.116307838843607,-1.7637721206420798,-0.880453752181501,0.2971430822696497,7.643324369659892,-0.5879931792785856,-0.10529618473895574,0.2725854724097594,23.500983607467134,-12.333352910084452,0.11762122705493407,0.28455315160677896,28.784612123130383,-8.812643205452423,0.3727887034153258,0.2799899700480365,65.2936508537327,36.59112370160556,0.28046314975073533,-2.938583602704165,2.3508668821623298,4.114017043784495,12.342051131355154,-1.763150161622165,-3.52630032324433,NO_TRADE
1747802348647,2025-05-21 04:39:08.647,2025-05-21,4,Buy,170.42,262.78615794143747,16288.8,1023,0.9117798732871666,0.9558899366435833,483,14.658932505958003,6198.5,0.030000000000001137,1763,0.29410709745902525,4.114708941490724,2.351419669625068,-0.22884100830868878,0.2490929411001703,8.814756696833058,-0.5876821814757232,0.2109353570448929,0.22535860983061923,19.401391894571535,12.946507385393918,0.636408260579926,0.25079009778284955,40.60988495254628,24.154589371980475,0.5450582748609794,0.2536570695156711,70.17104465427228,51.98794824836033,0.36335764225501743,11.735711770919908,14.082854125103221,17.016782067833617,18.190353244924438,31.09963619293517,44.008919140945906,NO_TRADE
1747802432147,2025-05-21 04:40:32.147,2025-05-21,4,Buy,170.81,655.9227311383793,16196.7,765,0.8523155951520989,0.9261577975760494,240,7.925266423849994,2469.3,-0.009999999999990905,262,0.18729727645830244,9.371821876810253,-1.171783454418223,-0.3299425033171174,0.2464570084999644,9.95748679970293,-2.343292325717167,-0.11649015027890613,0.258352683905825,42.80006074875395,29.973552747575134,0.05479496061386379,0.2512339041459105,69.83829710861527,60.12732846026941,0.177222988454394,0.2565380583676295,104.10907144859681,73.1908865541264,0.17881031448386206,-0.5854458169891051,9.952578888823107,2.927229084948854,-11.123470522802982,25.174170130554817,1.1708916339798743,NO_TRADE
1747805839147,2025-05-21 05:37:19.147,2025-05-21,5,Sell,170.91,317.5549703202073,15193.099999999999,1123,0.9323640336731807,0.9661820168365903,554,9.289986060524305,4784.400000000001,0.020000000000010232,4063,0.23197811914069713,3.5007895685099526,1.7507002801104523,0.9875222816399288,0.2855750555191917,7.584474722421198,-4.0825848594436955,0.701403370343234,0.268236509254127,19.826713525809875,-13.983569306065904,-0.1997322367791938,0.2673941643589085,23.318438076525712,2.9181743901005572,-0.12262255353089009,0.2811778112785919,50.75043268642724,16.949152542372417,-0.017140025908743892,0.5851032707267513,5.2659294365457505,-0.5851032707267513,8.191445790182833,11.11696214381825,-1.7553098121819166,NO_TRADE
1747811859147,2025-05-21 07:17:39.147,2025-05-21,7,Sell,169.48,339.04170918101744,16281.800000000001,826,0.7547445614121289,0.8773722807060644,497,8.610998695984533,4802.3,0.009999999999990905,4062,0.336195897848231,2.947891801139828,0.5896226415105735,0.19827200953374075,0.3162329695732356,8.25344369736442,0.0,0.5766109454116661,0.28526430306137557,20.632156812313106,-10.012957945575891,-0.18098142236506834,0.2663641470284027,50.627989518901956,-38.17690590860903,-0.30882517335103493,0.2802556720472576,98.0699031827351,-83.026369642752,-0.3679795784273154,-8.260561718196033,-18.881283927306654,-9.440641963653327,-6.490441350010928,-1.1800802454556178,-33.04224687278749,NO_TRADE
1747812284147,2025-05-21 07:24:44.147,2025-05-21,7,Sell,168.5,264.05737206758226,10861.999999999998,926,0.8156693058368624,0.9078346529184311,257,9.56652727190971,4113.5,0.010000000000019327,4062,0.22948633662464088,7.101764969550783,4.736250074004648,-0.49281311386574583,0.2763558362502605,18.946016275038147,15.409233686956636,-0.05163186235881207,0.39037444502380403,42.04451859040846,-16.541619897205713,-0.3882173836253294,0.3769626711418087,62.720978243161795,-29.50026550238952,-0.33857388451650333,0.32792702354887604,132.18950746482383,-96.11439957803356,-0.31196047753632417,-1.78041543026713,-0.593471810088481,-10.68249258160278,11.27596439169126,26.70623145400526,22.55192878338252,NO_TRADE
1747812314147,2025-05-21 07:25:14.147,2025-05-21,7,Sell,168.32,226.99611227218588,10101.099999999999,649,0.681579233944818,0.8407896169724091,198,6.452628265659428,4449.9,0.009999999999990905,4063,0.3046570179646347,5.935823975019795,1.7808381811706717,-0.27024448841153176,0.3195442917750337,42.131677134595854,-28.997514498756107,-0.7276789745921314,0.2957057862563069,50.38171654367669,-20.138600959545304,-0.42415691660405763,0.36675448361438134,78.15870907747922,-66.03384234420167,-0.4425422678025959,0.32735424507563915,148.212775075813,-132.9351136097436,-0.37093999487367363,5.941064638782932,13.664448669202603,21.981939163498367,36.834600760456546,35.64638783269928,24.95247148289068,NO_TRADE
1747812786647,2025-05-21 07:33:06.647,2025-05-21,7,Sell,168.5,939.1597361628909,19649.100000000002,965,0.9408420741916932,0.9704210370958466,691,7.869058860560277,2092.2,-0.009999999999990905,1560,0.23246388936543008,13.040821432276138,11.268608030365797,0.20407477890966091,0.2819018081488483,13.041517284634331,7.7073575621049315,-0.074098845395664,0.28603763202913624,32.01466672273772,21.37259558299772,-0.0704053758221257,0.29363180488601504,42.08364789410176,-10.65214818321567,-0.14287352367847156,0.3501026826075564,78.76033183543622,-24.819761257533834,-0.25813485460490315,0.0,1.1869436201786487,11.86943620177974,21.95845697329404,27.299703264095427,10.68249258160278,NO_TRADE
1747815067647,2025-05-21 08:11:07.647,2025-05-21,8,Buy,169.29,308.78117545001083,14237.9,781,0.9526615582354139,0.9763307791177069,503,6.2143081973110315,4611.0,0.009999999999990905,2063,0.26439970867011614,2.3647787077175186,0.0,0.5342939481268013,0.35267133428564945,5.913133117930697,5.323238895132396,0.6493220535403871,0.276495122173299,17.15622989653353,4.13980720326413,0.24407503088846455,0.27786340546603655,17.15779928271789,7.0989115002369,0.19336123129299795,0.2811404907112808,30.786500549804412,23.108372341055063,0.12240084087082428,1.7721070352649972,1.7721070352649972,6.497725795972216,0.0,0.5907023450894517,-16.539665662472746,NO_TRADE
1747816277147,2025-05-21 08:31:17.147,2025-05-21,8,Buy,168.8,229.2849292605063,13143.3,606,0.8919145115762405,0.9459572557881203,360,5.969243221367868,5732.299999999999,0.010000000000019327,1063,0.413354859914385,5.336955544826626,2.9652473016239442,-0.1841779975278121,0.34761226917683374,9.490999909292654,7.713302480123144,-0.31764705882352867,0.30588919761325456,18.970354457886227,-1.7783046828690656,0.3147084564052104,0.2933603451801389,23.116468697972863,-2.9634898055957426,0.3244373872064109,0.27789206655840515,41.49981561818028,-24.24887627158889,0.2363699134597623,-2.36966824644671,-1.184834123223355,-5.9241706161150915,-8.293838862560117,-7.109004739336761,-8.886255924170952,NO_TRADE
1747819878147,2025-05-21 09:31:18.147,2025-05-21,9,Buy,167.77,201.6270364541239,9480.1,491,0.9679117308889146,0.9839558654444573,362,6.684952860590254,4701.800000000001,0.01999999999998181,1263,0.24996366367986775,5.3652442632653745,3.578030890333489,0.5324359882602979,0.25587361411052145,5.962106136717974,2.981514609422264,0.3034810611869345,0.2825398302325295,19.66567174074843,-9.528914299326818,-0.05433850471661349,0.2823778483472127,22.040049840322627,-17.25779576291312,-0.04023265750554727,0.2710284101250825,35.13702073590099,-16.663691007558242,0.03942075979870904,2.9802706085702413,9.536865947427822,8.34475770399871,1.192108243427419,7.748703582285001,12.517136555998064,NO_TRADE
1747821236147,2025-05-21 09:53:56.147,2025-05-21,9,Sell,167.66,1098.9418591421095,9658.6,378,0.6481477646863936,0.8240738823431968,298,7.824092809928504,878.9000000000001,1.740000000000009,2663,0.1783527209772453,2.384477485114493,1.7884821747943922,0.6401655875172487,0.26332948837051634,5.3650939831996425,4.77070785377855,0.9061208098084146,0.272203894196619,10.136389330100805,5.3673664122139435,0.6420425131382851,0.28179454808153914,22.673513047061963,14.923591212989493,0.420584153419124,0.26640757079489585,56.66586155140942,-19.63117192147437,-0.10526435252753036,-1.1928903733752971,1.7893355600620982,6.560897053561591,4.771561493499494,2.385780746748899,5.9644518668730955,NO_TRADE
1747825660147,2025-05-21 11:07:40.147,2025-05-21,11,Sell,168.48,541.1576497963931,13023.499999999998,312,0.9732176450262987,0.9866088225131493,242,13.354917037636586,2406.6,0.009999999999990905,4662,0.25278590721608424,1.1870524946993388,-1.1869436201786487,0.9571428571428571,0.29748675000010477,5.934389708165708,1.7809439002672092,0.3593495934959351,0.26501026505933295,15.427541202675242,4.750593824227083,-0.17578229832000633,0.32679488503790455,40.391046464536394,20.817224766549355,0.05459915541801635,0.2973372268274143,40.41839733901152,16.051364365970027,-0.10409232025424059,2.967711301045309,0.0,4.748338081672157,13.057929724596324,14.838556505223172,19.58689458689533,NO_TRADE
1747826696147,2025-05-21 11:24:56.147,2025-05-21,11,Sell,169.16,322.8255568200293,17871.3,293,0.9981870373168151,0.9990935186584076,85,5.913035658078152,5535.9,0.010000000000019327,462,0.2303898664538233,2.3617677044006835,0.5905279319706451,0.030220315851043254,0.25999545216427195,5.904032897270968,-5.311614730878388,-0.2055783182347852,0.2969398054730466,11.21898029962955,-2.9515938606854406,-0.02455367602267995,0.27518854792771974,15.945581539034917,0.0,-0.17710968177109662,0.2535337046547527,49.68956457927678,36.15029038757764,0.002399349106921787,0.5911563017256388,-1.7734689051785963,-1.7734689051785963,-3.5469378103571927,1.1823126034529576,11.823126034524536,NO_TRADE
1747836104147,2025-05-21 14:01:44.147,2025-05-21,14,Buy,169.5,471.4705545589862,12352.999999999998,866,0.6477131061280661,0.823856553064033,221,6.978731058051172,2620.1000000000004,0.0,4161,0.28163415542600057,9.444785994587884,5.315693107318138,0.5937431474307437,0.278869954587646,14.173801516496061,5.906674542232387,-0.44008293342030613,0.26109813696819534,22.4325648790503,-6.4892926670984155,-0.19340613270790794,0.25741048427148966,67.7625499510866,-41.15226337448493,-0.1380416905034335,0.25747826081868835,67.71676125605136,-37.63820277581665,-0.014405135676273707,-4.719764011800148,-7.079646017699383,-2.3598820058992356,6.4896755162249935,-3.5398230088496914,10.619469026549075,NO_TRADE
1747839008147,2025-05-21 14:50:08.147,2025-05-21,14,Buy,171.26,218.89499831187004,9076.7,891,0.7615432921656549,0.8807716460828274,401,5.778137506182832,4146.599999999999,0.010000000000019327,2962,0.2308395265917916,4.673340584215577,2.921243281141118,-0.14327887550739693,0.40960638483396544,16.364523237463633,0.5841121495338393,-0.7325810802056526,0.3097927605179542,38.602443995358314,36.34445160912155,-0.23729630835272647,0.28615875557734105,42.731475991201975,32.815704658658206,-0.3054837285737937,0.2898077656298922,123.78820736889944,122.38382405108322,-0.07365715450049581,2.919537545253496,12.26205769006236,21.604577834871222,40.289618124488946,57.22293588695657,33.28272801588355,NO_TRADE
1747839057647,2025-05-21 14:50:57.647,2025-05-21,14,Buy,171.77,552.6587925178687,21804.6,1734,0.6471845390422204,0.8235922695211102,102,12.09586761994694,3945.4000000000005,0.0,2463,0.25623435454315757,9.904884528948244,7.578407368543515,-0.15182316215145567,0.32503805198051294,23.32306113047708,21.59953298306924,0.052928443574910805,0.32619272747358213,53.73380232488805,51.525264945254136,-0.06932165331826273,0.30468597177058165,70.73876797501214,63.89963653417604,-0.11946961841793634,0.29765759389803254,145.3128274664431,136.39584317430172,-0.019417238721657522,8.15043371950785,16.883041276124587,23.28695348430909,16.300867439017356,11.643476742154546,48.902602317052065,NO_TRADE
1747839087647,2025-05-21 14:51:27.647,2025-05-21,14,Buy,172.17,672.4378109452738,23653.0,1613,0.6350145858876253,0.8175072929438126,288,9.49426040482293,3517.4999999999995,0.009999999999990905,2462,0.4952921804716823,12.78895014316672,9.307737056427957,0.4711464310455261,0.46927806308704606,25.59412307588598,22.134203168685662,0.5975959508708183,0.4006146459921455,68.78299937262818,61.39991813344316,0.09520694538825351,0.3628911247805993,95.14204831036905,87.94559099437149,0.07403279290731833,0.3348405584139432,164.41644096917395,161.8237656508392,0.08990984114275842,1.1616425625840874,7.550676656794091,-6.969855375499573,-2.323285125166524,-9.873961781958966,20.32874484521245,NO_TRADE
1747839123647,2025-05-21 14:52:03.647,2025-05-21,14,Sell,172.19,667.1483185381974,20592.2,1211,0.6180786899894135,0.8090393449947068,502,6.911924354255395,3086.6000000000004,-0.020000000000010232,3461,0.2634581583838413,14.500842662881283,-0.580484123760337,-0.0013480994317836875,0.32474642903450335,31.35275233609184,12.787723785166174,0.15633323190935877,0.37960835153251904,87.85507530439831,62.50365091418852,0.3342949328689469,0.3546603021687607,117.15884564359033,102.63327664066624,0.10992291849769847,0.3335532219482295,181.13099433046446,158.63655127675875,0.09474908799440483,0.0,6.9690458214765405,-14.518845461408908,-8.130553458388196,-24.39166037516624,7.549799639932369,NO_TRADE
1747839163647,2025-05-21 14:52:43.647,2025-05-21,14,Sell,171.99,1274.7680588560825,39159.6,1852,0.7704317715196273,0.8852158857598137,861,11.029529847822038,3071.9,0.0,3462,0.2874659027185582,16.264882590354247,-11.027278003482165,-0.6869388243744754,0.3363253932466332,20.320249687061448,1.162182578883737,0.0132564111838573,0.3880184962800951,56.95276489785203,32.64354415622281,0.14394858113025952,0.36543463453511094,112.98312773653802,89.10252652558827,0.06135589473015031,0.33830037047838085,181.0050500885675,158.77700389564552,0.04738501413407108,-5.232862375719717,-0.581429152858848,7.558578987150152,-6.977149834292955,-15.69858712715915,22.094307808593257,NO_TRADE
1747839443647,2025-05-21 14:57:23.647,2025-05-21,14,Sell,172.26,766.6315067770687,29072.2,1493,0.761036316481037,0.8805181582405185,868,7.548675749808894,3792.2000000000003,0.009999999999990905,3462,0.28338775898177,10.447806812852109,-3.4816921023618796,0.4596941160756015,0.30466104079287654,27.262077474202023,-23.165575954130848,-0.34008891871487573,0.266649043731004,50.45503426357881,25.606704300762246,0.2893929621997385,0.30458313676135923,66.22264602318701,4.0650406504077585,-0.1438584347438,0.330796184947269,145.04943041442232,116.27224147043387,-0.04405225369975672,0.5805178218982542,2.902589109486321,12.190874259840239,5.224660397074388,10.449320794148775,-2.322071287588067,NO_TRADE
1747839722147,2025-05-21 15:02:02.147,2025-05-21,15,Sell,172.15,373.2882041705571,23987.5,1175,0.8798457529963524,0.9399228764981762,638,5.761275237195917,6426.0,0.010000000000019327,2163,0.3073581795322266,9.289559012297252,-1.7413512886000195,-0.1701993325516367,0.2866109874189802,36.615902048040404,32.03261502620917,0.3009330647067452,0.30346139353790175,87.70805480057102,-19.699866736195805,-0.24915816324559764,0.333213901485281,87.67335750100285,-12.755841595639755,-0.3269143906545113,0.33595877692733267,144.7981355164148,102.04680077414869,-0.13360237509266307,0.5808887598019694,8.713331397037798,10.455997676445357,10.455997676445357,20.91199535288906,42.985768225383715,NO_TRADE
1747840120647,2025-05-21 15:08:40.647,2025-05-21,15,Buy,173.53,354.1169922962008,24178.4,1982,0.6000397048605366,0.8000198524302683,280,8.102882323845497,6827.8,0.009999999999990905,763,0.24149982533213954,12.119584319811585,6.928806513078385,0.1923029632361973,0.2584643658022701,24.827940439572597,23.133422011451373,-0.06044933764842158,0.3003967764174851,40.46022725752199,6.351039260970764,-0.23536057652755135,0.3261536888958957,64.21471216484578,49.286791139974156,0.3072679195858529,0.3205318197763066,108.45601865923494,73.82004185073299,-0.04200702541206198,4.033884630899163,-2.88134616492891,-5.762692329856181,-16.71180775658342,-17.86434622255531,-80.10142338500633,NO_TRADE
1747840271647,2025-05-21 15:11:11.647,2025-05-21,15,Sell,172.97,1018.3591673142199,49799.799999999996,1854,0.631018598468267,0.8155092992341335,1149,7.459867799811143,4890.200000000001,0.0,1762,0.256724228369161,9.245540487147416,2.3106695164919437,0.1731730557795207,0.2824116128880306,17.327920196590924,-8.078942812625447,0.05918320364657674,0.2807187835200192,36.940896570702385,-24.197730022468605,0.014552892677915739,0.324041578451562,57.159927185700695,17.356089094591344,0.1954242904559703,0.3325983346213871,125.1083091111311,28.960324355632782,-0.006444174371864399,1.734404810082739,3.468809620165478,-15.609643290744652,-11.562698733883833,-45.67265999884327,-23.703532404463004,NO_TRADE
1747840301647,2025-05-21 15:11:41.647,2025-05-21,15,Sell,172.7,854.0844977372574,51711.399999999994,2267,0.7894390791972371,0.8947195395986185,1262,9.316965690903368,6054.6,0.01999999999998181,1763,0.2676398885031628,8.091800894789852,1.7341040462428403,-0.48991231803864793,0.447257355956739,26.012051059885525,-6.930407161420996,-0.705653837253381,0.35575705743540587,35.23953011586219,-12.121911798661277,-0.49105429049215193,0.35049700088185254,57.16747472670934,-8.661508257304867,-0.2234274070240096,0.3421453682712417,125.08965779679778,28.9804671651307,-0.11533557651914841,1.1580775911992027,-4.053271569194742,4.053271569196387,-28.95193977996526,-31.268094962362017,-10.422698320786242,NO_TRADE
1747845898647,2025-05-21 16:44:58.647,2025-05-21,16,Buy,174.68,1027.5908044119428,25433.899999999998,1724,0.8671379536759994,0.9335689768379998,438,12.020924202227318,2475.1,0.0,3563,0.2552816086552072,5.733836110525335,3.4403669724771944,0.1795478888325151,0.2606220263992861,9.747626978246373,9.753858511676857,0.6027709202349535,0.28232847416485457,29.843346368828524,24.132383360148008,0.06570993196500353,0.27262355787259984,32.72367145900322,32.779343262983595,0.29554786387311477,0.2703190842541989,120.33511875501281,111.86460325740491,0.25397220853761887,-2.2899015342351996,-5.724753835584744,0.0,-8.587130753377929,3.4348523013511723,-11.449507671171116,NO_TRADE
