vol_1m,vol_range,vol_expanding,vol_ratio,vwap_distance,drift_5m,trend_slope,high_5m,low_5m,range_5m,price_position,trade_rate,volume_5m,buy_imbalance,timestamp,datetime,classification,ret_30s,flow_impact,imbalance,direction,hour
30.266350052482323,35.858464642780625,True,2.146959564391717,-62.0134215127829,-143.1952662721886,-0.42593117320561913,169.11,166.57,152.479289230401,0.003937007874023325,57.8485397019065,244356.5,-0.5031587045975858,1754035539186,2025-08-01 08:05:39,Exhaustion,3.6018729739465885,187.84419658417605,0.7386426682748061,Sell,8
27.46007011405624,35.858464642780625,True,2.146959564391717,-53.89082693202597,-135.50295857988118,-0.42665033505653693,169.11,166.57,152.36038629956334,0.05511811023622585,58.078409018937236,245930.0,-0.5049664538689872,1754035539204,2025-08-01 08:05:39,Continuation,11.397036770439549,189.0027884280241,0.73712630175436,Sell,8
27.316875338550435,35.75990367147808,True,2.1592656281544396,-53.202945578627585,-134.3274749985212,-0.4271882629324607,169.11,166.57,152.35124760076897,0.05905511811023798,58.13204670050084,246022.49999999997,-0.5050916074749261,1754035539218,2025-08-01 08:05:39,Continuation,11.996161228406228,191.4444057162779,0.7403824095955605,Sell,8
26.90233407358565,35.759597425058665,True,2.159304085131862,-51.27772391181516,-132.55222202497242,-0.428032442690148,169.11,166.57,152.32383808096074,0.07086614173228557,58.34109101343664,246631.0,-0.5049373355336515,1754035539224,2025-08-01 08:05:39,Continuation,13.79310344827525,192.29121645172583,0.7385620559614342,Sell,8
26.27267667129918,35.759597425058665,True,2.159304085131862,-49.656882397899146,-131.368720042606,-0.42841539395905315,169.11,166.57,152.30557054626254,0.07874015748032104,58.44168840439514,248704.5,-0.5064866136318402,1754035539307,2025-08-01 08:05:39,Continuation,14.990705762427297,196.2249912861629,0.7380000159866563,Sell,8
26.90233407358565,35.759597425058665,True,2.159304085131862,-52.00950647418406,-133.73572400733886,-0.42871953031270976,169.11,166.57,152.34210999820192,0.06299212598425012,58.49349886922354,248869.7,-0.5068142083990136,1754035539315,2025-08-01 08:05:39,Continuation,12.595213818747649,195.6474381317537,0.7452096648480124,Sell,8
27.96253861692883,35.759597425058665,True,2.159304085131862,-54.72625578585187,-136.69447896325238,-0.4294701580881158,169.11,166.57,152.3878089752832,0.04330708661417825,58.64088419901148,250157.09999999998,-0.5088126621231219,1754035539363,2025-08-01 08:05:39,Exhaustion,9.59923206143488,197.90484489369183,0.7469271155305933,Sell,8
32.31304495670526,36.95071171247459,True,2.2978460956198297,-46.908485714888336,-133.73572400733886,-0.4399386648446306,169.11,166.45,159.53937503748728,0.10526315789473628,60.70315292891292,271855.80000000005,-0.5438324288096852,1754035539557,2025-08-01 08:05:39,Continuation,11.995441732141105,202.69170442663017,0.7431208594680343,Sell,8
32.31304495670526,36.95071171247459,True,2.2978460956198297,-51.68415488745867,-138.4697319368012,-0.44014985652292377,169.11,166.45,159.6159615961611,0.07518796992481773,60.70315292891292,271855.80000000005,-0.5438324288096852,1754035539557,2025-08-01 08:05:39,Exhaustion,7.200720072007473,206.25723248518733,0.7475614784571918,Sell,8
32.31304495670526,36.95071171247459,True,2.2978460956198297,-54.66894812031639,-141.42848689271642,-0.4402819543189992,169.11,166.45,159.66386554622,0.05639097744361063,60.70315292891292,271855.80000000005,-0.5438324288096852,1754035539557,2025-08-01 08:05:39,Exhaustion,4.201680672268498,207.9606134541661,0.7496291727493513,Sell,8
32.31304495670526,36.95071171247459,True,2.2978460956198297,-57.05678270660155,-143.7954908574476,-0.4403876896586531,169.11,166.45,159.70220941402647,0.041353383458651354,60.70315292891292,271855.80000000005,-0.5438324288096852,1754035539557,2025-08-01 08:05:39,Exhaustion,1.8011527377522296,211.55036598117908,0.7538776613097222,Sell,8
32.31304495670526,36.95071171247459,True,2.2978460956198297,-57.65374135317242,-144.38724184862994,-0.440414131429272,169.11,166.45,159.71179825878264,0.03759398496241421,60.70315292891292,271855.80000000005,-0.5438324288096852,1754035539557,2025-08-01 08:05:39,Exhaustion,1.2008405884125026,223.57947019867663,0.7671196251614512,Sell,8
32.31304495670526,36.95071171247459,True,2.2978460956198297,-58.84765864631585,-145.57074383099638,-0.44046702449735936,169.11,166.45,159.73097940311206,0.03007518796992923,60.70315292891292,271855.80000000005,-0.5438324288096852,1754035539557,2025-08-01 08:05:39,Exhaustion,-0.0,224.9090275357281,0.7684963053881828,Sell,8
32.31304495670526,36.95071171247459,True,2.2978460956198297,-60.041575939459285,-146.75424581336281,-0.440519930271727,169.11,166.45,159.75016515524743,0.022556390977444253,60.70315292891292,271855.80000000005,-0.5438324288096852,1754035539557,2025-08-01 08:05:39,Exhaustion,-1.201129061318253,226.51359358661705,0.7701362200756315,Sell,8
32.31304495670526,36.95071171247459,True,2.2978460956198297,-60.638534586030154,-147.3459968045452,-0.4405463879251967,169.11,166.45,159.75975975976127,0.018796992481207104,60.70315292891292,271855.80000000005,-0.5438324288096852,1754035539557,2025-08-01 08:05:39,Exhaustion,-1.8018018018018704,228.51028232833912,0.7721447354773378,Sell,8
32.31304495670526,36.95071171247459,True,2.2978460956198297,-60.638534586030154,-147.3459968045452,-0.4405463879251967,169.11,166.45,159.75975975976127,0.018796992481207104,60.70315292891292,271855.80000000005,-0.5438324288096852,1754035539557,2025-08-01 08:05:39,Exhaustion,-1.8018018018018704,229.2540955036617,0.7728840101561443,Sell,8
32.31304495670526,36.95071171247459,True,2.2978460956198297,-61.83245187917358,-148.5294987869116,-0.44059931276757125,169.11,166.45,159.77895242671943,0.011278195488722127,60.70315292891292,271855.80000000005,-0.5438324288096852,1754035539557,2025-08-01 08:05:39,Exhaustion,-3.003363767420193,231.088706866506,0.774687082150882,Sell,8
32.31304495670526,36.95071171247459,True,2.2978460956198297,-63.02636917231531,-149.71300076927633,-0.44065225032767785,169.11,166.45,159.7981497056365,0.003759398496247832,60.70315292891292,271855.80000000005,-0.5438324288096852,1754035539557,2025-08-01 08:05:39,Exhaustion,-4.2052144659373525,233.34210526316,0.7768629422137456,Sell,8
26.27267667129918,36.95071171247459,True,2.2978460956198297,-44.49275762663632,-131.368720042606,-0.43992629117926485,169.11,166.45,159.5011093122279,0.12030075187970624,60.734736968708866,272027.0,-0.544116576663346,1754035539566,2025-08-01 08:05:39,Continuation,14.391077531930748,236.13523875915183,0.7794964219923494,Sell,8
27.955997448157266,36.951017958894,True,2.29780517122385,-48.52797083308369,-135.51097698088765,-0.4410793243142362,169.11,166.45,159.56808638272497,0.09398496240601416,61.02853477393683,272860.0,-0.544744557648611,1754035539567,2025-08-01 08:05:39,Continuation,10.197960407917668,236.95137678633893,0.7802044237132699,Sell,8
29.4635949168927,36.951017958894,True,2.29780517122385,-51.46930943714754,-138.4697319368012,-0.44159012745385734,169.11,166.45,159.6159615961611,0.07518796992481773,61.12187625283977,273095.69999999995,-0.5448489302467963,1754035539568,2025-08-01 08:05:39,Exhaustion,7.200720072007473,237.81108400139647,0.7789455941842073,Sell,8
29.030660352404688,36.951017958894,True,2.29780517122385,-51.97022673528036,-139.06148292798522,-0.4420985446155786,169.11,166.45,159.62554008641536,0.0714285714285699,61.23676210202787,273605.5,-0.5444090122457335,1754035539578,2025-08-01 08:05:39,Exhaustion,6.601056168986151,238.8429766469177,0.7773292734448725,Sell,8
28.17001284845547,36.951017958894,True,2.29780517122385,-48.34533430122353,-135.51097698088765,-0.44257348291046783,169.11,166.45,159.56808638272497,0.09398496240601416,61.40406554310243,273837.60000000003,-0.543878561600014,1754035539593,2025-08-01 08:05:39,Continuation,10.197960407917668,239.2469501568515,0.7758812469997443,Sell,8
27.742461898644553,36.951017958894,True,2.29780517122385,-48.254192913517834,-135.51097698088765,-0.44313629451249037,169.11,166.45,159.56808638272497,0.09398496240601416,61.5697565668172,274367.4,-0.542587056625532,1754035539632,2025-08-01 08:05:39,Continuation,10.197960407917668,240.11641686999204,0.7723626566641619,Sell,8
33.64921923272776,37.348056054699214,True,2.343985018913643,-47.71189681238749,-137.28622995443646,-0.4488316232064136,169.11,166.41,161.99676006479973,0.09629629629629231,62.72416994503036,286163.80000000005,-0.5613791821327504,1754035539686,2025-08-01 08:05:39,Exhaustion,7.799844003119666,242.3586615545512,0.7743378295391967,Sell,8
33.64921923272776,37.348056054699214,True,2.343985018913643,-50.69752353080838,-140.24498491034998,-0.4489663104057913,169.11,166.41,162.04537270435824,0.07777777777778024,62.72416994503036,286163.80000000005,-0.5613791821327504,1754035539686,2025-08-01 08:05:39,Exhaustion,4.80134437642615,245.9349947717,0.7776193597533985,Sell,8
33.64921923272776,37.348056054699214,True,2.343985018913643,-54.28027559291482,-143.7954908574476,-0.44912804178562044,169.11,166.41,162.10374639769552,0.05555555555555731,62.72416994503036,286163.80000000005,-0.5613791821327504,1754035539686,2025-08-01 08:05:39,Exhaustion,1.2007684918353885,250.7741373300828,0.7819105982034037,Sell,8
33.64921923272776,37.348056054699214,True,2.343985018913643,-56.66877696765188,-146.16249482217876,-0.44923592745503804,169.11,166.41,162.1426855632967,0.04074074074074554,62.72416994503036,286163.80000000005,-0.5613791821327504,1754035539686,2025-08-01 08:05:39,Exhaustion,-1.2010569300973943,252.91669571279465,0.7837581206640425,Sell,8
33.64921923272776,37.348056054699214,True,2.343985018913643,-60.84865437344385,-150.3047517604604,-0.4494248521466684,169.11,166.41,162.21087413637832,0.014814814814811774,62.72416994503036,286163.80000000005,-0.5613791821327504,1754035539686,2025-08-01 08:05:39,Exhaustion,-5.407029137879448,256.8170094109474,0.7870422145253596,Sell,8
33.64921923272776,37.348056054699214,True,2.343985018913643,-62.04290506081153,-151.48825374282515,-0.4494788598198218,169.11,166.41,162.2303671213133,0.00740740740741115,62.72416994503036,286163.80000000005,-0.5613791821327504,1754035539686,2025-08-01 08:05:39,Exhaustion,-6.609385327163685,257.01847333566013,0.7872091414808545,Sell,8
33.64921923272776,37.348056054699214,True,2.343985018913643,-63.2371557481809,-152.6717557251916,-0.4495328804748089,169.11,166.41,162.24986479178037,0.0,62.72416994503036,286163.80000000005,-0.5613791821327504,1754035539686,2025-08-01 08:05:39,Exhaustion,-7.812030527011324,259.3678982223804,0.7891366588879732,Sell,8
29.68068163043935,37.348056054699214,True,2.343985018913643,-50.584810869264956,-140.24498491034998,-0.44971173272307396,169.11,166.41,162.04537270435824,0.07777777777778024,62.9011467537585,286781.9,-0.5610992186048004,1754035539702,2025-08-01 08:05:39,Exhaustion,4.80134437642615,261.7635064482432,0.7890145066674498,Sell,8
28.17001284845547,37.348056054699214,True,2.343985018913643,-46.94089470711645,-136.69447896325238,-0.45007732199935235,169.11,166.41,161.9870410367181,0.10000000000000316,63.04510424596974,287144.4,-0.5613684264781064,1754035539732,2025-08-01 08:05:39,Exhaustion,8.399328053756586,262.43290345068306,0.7887225734473801,Sell,8
27.955997448157266,37.348056054699214,True,2.343985018913643,-46.29924432986816,-136.10272797207003,-0.4506402026040617,169.11,166.41,161.97732317475655,0.10370370370370346,63.221709970655894,287422.4,-0.5611914728984241,1754035539797,2025-08-01 08:05:39,Continuation,10.798488211650778,262.7293482049528,0.78920772304037,Sell,8
28.17001284845547,37.348056054699214,True,2.343985018913643,-46.69545992276052,-136.69447896325238,-0.4512182664829708,169.11,166.41,161.9870410367181,0.10000000000000316,63.36958807097874,288624.10000000003,-0.5623442394450082,1754035539887,2025-08-01 08:05:39,Continuation,11.99904007679488,264.810909724646,0.789714278192942,Sell,8
28.17001284845547,37.348056054699214,True,2.343985018913643,-46.68781220532415,-136.69447896325238,-0.4512708192588028,169.11,166.41,161.9870410367181,0.10000000000000316,63.3814097216197,288671.6,-0.5624162543180555,1754035539910,2025-08-01 08:05:39,Continuation,11.99904007679488,264.7420704078109,0.7905785700649747,Sell,8
25.70855641156704,37.249483417995584,True,2.357499466489211,-37.89233541681045,-129.00935021895955,-0.4543076328524497,169.11,166.41,161.8705035971233,0.144444444444449,64.69185902458298,299307.1,-0.5576122317178578,1754035541043,2025-08-01 08:05:41,Continuation,18.585131894484547,95.15271340569193,0.7681379240608746,Sell,8
