timestamp,datetime,classification,ret_30s,flow_impact,imbalance,direction,hour,10s_vol,10s_vol_mean,10s_drift,10s_distance,10s_range,10s_position,10s_trade_rate,10s_volume,10s_imbalance,10s_slope,30s_vol,30s_vol_mean,30s_drift,30s_distance,30s_range,30s_position,30s_trade_rate,30s_volume,30s_imbalance,30s_slope,2m_vol,2m_vol_mean,2m_drift,2m_distance,2m_range,2m_position,2m_trade_rate,2m_volume,2m_imbalance,2m_slope,5m_vol,5m_vol_mean,5m_drift,5m_distance,5m_range,5m_position,5m_trade_rate,5m_volume,5m_imbalance,5m_slope,15m_vol,15m_vol_mean,15m_drift,15m_distance,15m_range,15m_position,15m_trade_rate,15m_volume,15m_imbalance,15m_slope,regime_pred
1747848260174,2025-05-21 17:24:20,Reversal,-17.776724342261875,70.70387243735725,0.8183145934684314,Sell,17,1.117030790043774,-0.0134659404320691,-27.181941736097592,-0.5925223677205266,34.92257457592955,0.1016949152542405,201.90571715145435,26479.2,-0.8748149490921175,-3.3211775034757145,0.8892493570683575,-0.0093037676662887,-37.77817130039468,-0.5925223677205266,66.77880571418662,0.0530973451327442,135.08467795706096,44466.6,-0.4181070736237984,-1.7372269087104628,0.6480736079692946,-0.0059019666095246,-67.09434406450393,-0.5925223677205266,77.33796403644483,0.0458015267175589,94.7700157574848,132196.9,-0.1633419543120906,-0.3182274656631566,0.6333017430955363,-0.0052575447407462,-136.75413476710906,-0.5925223677205266,162.3400111139494,0.0217391304347832,87.04325808399413,317585.1,-0.1660112517873162,-0.4458037680598307,0.75602671832057,-0.0054399938177914,-266.4513524424694,-0.5925223677205266,274.1697246621377,0.0127931769722819,54.88394422921765,553235.8,-0.1557542010115758,-0.2782109422310482,NO_TRADE
1747848260340,2025-05-21 17:24:20,Reversal,-13.629629629629022,70.83548468742053,0.8205744789563755,Sell,17,0.9746316948219038,-0.014299358159859,-28.95296620184407,0.0,34.922888062949106,0.0847457627118831,202.3618895116093,26539.5,-0.8740820286742402,-3.3631935704420157,0.7775316192245596,-0.0095795307951953,-38.95873915353265,0.0,66.77935440607389,0.0442477876106285,135.5824740547936,44541.5,-0.4178238272173142,-1.740316784420825,0.6341134306547545,-0.0060530325931776,-68.8559322033891,0.0,77.33828628615012,0.0381679389313063,94.89574645537948,132263.1,-0.1632964901019256,-0.3189396351407328,0.6350436681242392,-0.0053004093775981,-137.9229735258029,0.0,162.34056099298593,0.0181159420289894,87.03509210635993,317662.60000000003,-0.1660214328032321,-0.445947971852094,0.7617893581981043,-0.0054622195546973,-267.60482150066247,0.0,274.17062058942514,0.0106609808102369,54.88715455248492,553313.3,-0.1557614826898251,-0.2782777725001077,NO_TRADE
1747848759996,2025-05-21 17:32:39,Continuation,22.62982372558504,100.78496775628192,0.635392626260395,Buy,17,1.2210948745652104,0.0027565060988224,10.730893048764658,0.0,61.34218030506575,0.514563106796117,402.9820672980052,79078.5,0.7076525224934718,4.26696390186369,1.1406154065241834,0.0052978586311045,37.05917513448751,0.0,76.30606662151348,0.6093750000000003,235.81601681064677,117554.69999999998,0.5602285574290096,1.4287014293974163,0.8931546714913008,0.0058615872937376,137.03591910654885,0.0,174.1020820450052,0.8281786941580754,194.91129785247432,323831.10000000003,0.3556381706389535,0.8656032984654458,0.7543537739663545,0.0001631643032686,7.151370679378791,0.0,179.6627483515285,0.8333333333333334,176.91848661334896,696510.4,0.1603846834160695,0.0024228758921416,0.7833700869473145,-0.0020716303766706,-233.2344558832094,0.0,389.9455070732109,0.3810975609756096,124.823201323655,1408813.8999999997,-0.0232362131009638,-0.34274669592733,NO_TRADE
1747848760020,2025-05-21 17:32:40,Continuation,23.22811197141074,101.190793862575,0.6339365571194668,Buy,17,1.2898032894445532,0.003286254999647,13.115535948491646,-3.572279114074915,61.34211089154483,0.4951456310679794,411.356783919598,81530.7,0.7137593569048224,4.224501414454746,1.2394858561190831,0.0053256529359979,37.65240258187877,-2.977076510865314,76.30498555158653,0.5937500000000145,239.0665687387327,119998.0,0.5673577892964882,1.424159809678759,0.8658575640543565,0.0058107493361861,136.43223664352493,-0.5955571437073972,174.09888122101228,0.8213058419244047,195.6474628258985,326283.3,0.3598097113765859,0.8652523516285198,0.7778453472500804,0.000164728803027,7.151370679378791,-1.1910433539770016,179.66098018324723,0.8266666666666728,177.21434595499136,698962.6,0.1630170197947643,0.0043965486133469,0.7811853638717562,-0.0020488608632458,-230.9079276449717,-3.572279114074915,389.9461013226452,0.3780487804878075,124.9232780935607,1411266.1,-0.0216134292462633,-0.3423042103541756,NO_TRADE
1747848760022,2025-05-21 17:32:40,Continuation,22.03430204859484,103.8248832555037,0.6432237703750566,Buy,17,1.1984654174493958,0.0026896187031166,10.730893048764658,0.0,61.34210855254421,0.514563106796117,411.7765273311897,81893.5,0.7150274441805516,4.22170063277365,1.0333967990500494,0.0050492531003942,35.859431030360646,0.0,76.30493219436192,0.6093750000000003,239.2175190279076,120360.8,0.5686618899176475,1.4237250712995215,0.8778824078375246,0.0058359349301681,137.03591910654885,0.0,174.09871050410652,0.8281786941580754,195.6858757438864,326646.1,0.3605207593171938,0.865123732765722,0.7752266709795395,0.0001645129827065,7.151370679378791,0.0,179.660885592582,0.8333333333333334,177.2298317604979,699325.3999999999,0.1634512345754923,0.0045010646316207,0.7905279408092298,-0.0020692337238552,-233.2344558832094,0.0,389.94613354541934,0.3810975609756096,124.92855983294676,1411628.9,-0.0213508663643823,-0.342237569755937,NO_TRADE
1747848760027,2025-05-21 17:32:40,Continuation,16.06951553386393,104.70035579275076,0.6462070247165935,Buy,17,1.2482546616672148,0.0039552933542859,16.096339573147834,0.5952026665090963,61.34172981935512,0.6116504854369157,416.6917746309129,82667.8,0.7176966122238647,4.209994177179433,1.017041148232532,0.00567232964502,40.64068850107619,1.1904761904767995,76.3041379244607,0.687500000000018,240.87981042021292,121135.1,0.5714190189301036,1.423364488898572,0.8421010915556858,0.0059974289685158,141.2616963477213,1.7858205845586723,174.09679477978332,0.8625429553264682,196.10278122734053,327420.4,0.3620330315398796,0.8647403509216716,0.7625861451705229,0.0002529133814943,11.91895113229968,1.1904761904767995,179.6598402322876,0.8666666666666742,177.39688127095874,700099.7,0.1643764452405851,0.0056563056308225,0.8000789051167442,-0.0020251467536235,-228.5813994067357,1.1904761904767995,389.946378867857,0.3963414634146375,124.98457234541488,1412403.2,-0.020790946947727,-0.3417584916974477,NO_TRADE
1747848760036,2025-05-21 17:32:40,Continuation,15.47342736416062,105.68934845452534,0.6460039765614298,Buy,17,1.3307561885239756,0.0041993776228361,17.28866102301133,0.0,61.34119239981289,0.6213592233009846,421.73389524382907,83500.0,0.7157101796407186,4.205946901778964,1.1047261924163208,0.0058854988901462,42.43366005259431,0.0,76.30320370350215,0.6953125000000109,242.6092759426093,121967.3,0.5710571604028293,1.425073927955148,0.8506577820866983,0.0060602246777998,143.0727437367947,0.5951672419944593,174.0947010374565,0.8659793814433036,196.53810254016932,328252.6,0.3624294217319223,0.8649875867271113,0.7999067304311235,0.0003226680738604,15.495559926099252,-1.190121987504328,179.65875103710022,0.8700000000000045,177.5917480130154,700930.6,0.1647989116183542,0.0069838142249933,0.7899906967559793,-0.0020142552133158,-227.4049086890774,0.0,389.94660365462016,0.3978658536585385,125.04336378434634,1413235.4,-0.0204734469572443,-0.3414423595578688,NO_TRADE
1747848760046,2025-05-21 17:32:40,Continuation,14.281463850043478,106.29808761396497,0.6442071241416444,Buy,17,1.2223719454010342,0.0039816240420076,16.69250029808043,1.7855017259850694,61.3404137733853,0.6407766990291498,428.02726543704887,84285.4,0.7083717939287231,4.205855140212975,1.0528090813445186,0.0059889127002784,43.62897442027362,0.0,76.3019690001318,0.7109375000000189,244.7631754503002,122752.7,0.5669439450211686,1.4282110770711731,0.8540754299904201,0.0060936740520912,144.27139925147983,0.0,174.09198311823613,0.872852233676984,197.08321180049168,329033.69999999995,0.3614107004844794,0.8653318745833641,0.7470278525137568,0.0003182114276254,15.495559926099252,0.0,179.65731048443138,0.8766666666666746,177.80918916396078,701716.0,0.1645340850144502,0.0085617766373861,0.7732037325228125,-0.0020037722655861,-226.24171222519405,0.0,389.9468507785473,0.400914634146345,125.116469382173,1414020.7999999998,-0.0205019614987274,-0.3410313777658252,NO_TRADE
1747848760067,2025-05-21 17:32:40,Continuation,19.051021015657152,107.1599955525907,0.6316693245569334,Buy,17,1.2214228622071712,0.0032626686376915,13.711696673422544,0.0,61.34019849506878,0.5631067961165164,430.0290087026108,84789.2,0.6990017596580698,4.203465562961497,1.1143442251001288,0.0053265155256783,38.84771694955808,0.0,76.30149764170542,0.6484375000000092,245.53333333333333,123256.3,0.5610788251797272,1.4293556655302757,0.8598954339282054,0.0058863868770396,139.44223107569735,0.0,174.09070200813835,0.8453608247422718,197.3393570112777,329430.4,0.3593220297823151,0.8656504394126577,0.7798527192846363,0.0002313295403561,10.727695333452935,0.0,179.65671518725523,0.8500000000000038,177.8934139601244,702219.8,0.163792875108335,0.0092150362064472,0.7699842143067612,-0.0020458019976179,-230.89449808072573,0.0,389.9469853303187,0.3887195121951236,125.14579180096932,1414524.6,-0.0208040213651992,-0.3410378245419008,NO_TRADE
1747848760093,2025-05-21 17:32:40,Continuation,17.26293231739937,108.08983766955762,0.6309887261356146,Buy,17,1.222595805639003,0.0036420126904408,15.501102963096605,0.0,61.33998766204136,0.5825242718446816,434.3868773754752,85561.5,0.6988411844112129,4.215434705883678,1.1216902044409167,0.0055389200723933,40.643117566194896,0.0,76.30072300548433,0.6640625000000172,247.09806537691796,123964.2,0.5626382455579917,1.4283009392294097,0.8299396895691187,0.005921961913177,140.6495231196434,0.0,174.08899201158192,0.8522336769759523,197.7049426235656,330266.6,0.3598117399700726,0.8654481989331372,0.7915228343219072,0.0002878594534984,13.710061993324882,0.0,179.65586147397448,0.8566666666666739,178.0800906938748,702957.2000000001,0.1641380157995394,0.0103915208428875,0.7825447933822534,-0.0020333504140758,-229.73130161684244,0.0,389.94726655823536,0.39176829268293,125.19665341746116,1415360.7999999998,-0.0204651704356938,-0.3407420087757602,NO_TRADE
1747848760211,2025-05-21 17:32:40,Continuation,19.654556283501137,108.48421169668688,0.6264042381575609,Buy,17,1.3919501547590103,0.0028075865538221,11.926058437687365,0.0,61.33968541044971,0.4951456310679794,441.56626506024094,86053.6,0.6903395093290694,4.254946100310589,0.978355900873214,0.004489032867947,32.86525246489462,0.0,76.29782463204066,0.5937500000000145,246.34105684280712,122680.9,0.5534643127006731,1.438016585337827,0.8336654884198808,0.0056555319419657,134.60493752640903,0.0,174.08657683359408,0.8213058419244047,198.2895866501071,330774.19999999995,0.3581204338185988,0.8655567360276925,0.7824475168621119,0.0001866024866481,8.34475770399871,-0.5955571437073972,179.65459819416253,0.8266666666666728,178.29064502577305,703461.9,0.1634893090869597,0.0118012070753128,0.7876512359261647,-0.0020688357295227,-233.816087942768,-0.5955571437073972,389.9476707638773,0.3780487804878075,125.25471267076726,1415868.8,-0.0207239540838811,-0.3405792904459,NO_TRADE
1747848760341,2025-05-21 17:32:40,Continuation,21.44133412745593,111.28441183010916,0.6234898470564249,Buy,17,1.4391593083554393,0.0034740426462936,14.912019087384431,0.0,61.3392589370801,0.4951456310679794,442.90865384615387,88337.0,0.6926633234092169,4.357394816812417,1.0374103446928884,0.0048876769803637,35.86371787208573,0.0,76.29651346719221,0.5937500000000145,246.9740922276683,124702.3,0.5608773855815009,1.436513825366634,0.8446283143116092,0.0057316213317915,136.4404733156254,0.0,174.08185023460098,0.8213058419244047,198.41719899261136,332929.3,0.360296615527681,0.8622382028144185,0.7542871629041367,0.0001509045422851,6.55581381488847,0.0,179.65376836000766,0.8266666666666728,178.4383022705298,705953.5999999999,0.1650680724625527,0.0129338756298125,0.7812566078380843,-0.0020788306034591,-234.965685704315,0.0,389.9480263626326,0.3780487804878075,125.29330101047825,1418386.2000000002,-0.019596073340251,-0.340323986890485,NO_TRADE
1747848760476,2025-05-21 17:32:40,Continuation,19.05782859865364,114.42183678007584,0.6229207762046808,Buy,17,1.1841965369730088,0.0033952730765697,14.911129667183586,0.0,61.3391744660151,0.5048543689320482,450.3617363344051,91939.5,0.6731372261106487,4.337175026019886,1.03299817917982,0.0048525836597133,35.86157432311244,0.0,76.29560972411396,0.6015625000000074,249.0485410963477,128173.4,0.5502093258039501,1.4333242402227917,0.8604717504748449,0.0057928265149814,138.25163004105414,-1.190972428988878,174.0796729678464,0.8247422680412401,198.8845259235175,336552.6,0.3585876323641534,0.8617943222243047,0.7667264620760965,0.0001739542391889,7.7482417451421775,0.0,179.65263712131406,0.8300000000000031,178.5990479873065,709495.4,0.1651441291937905,0.0143079172067091,0.7845602334987635,-0.0020669381737403,-233.816087942768,0.0,389.9484331458858,0.3795731707317086,125.34562928980404,1422014.6,-0.0190360914719159,-0.3399783767163725,NO_TRADE
1747848760811,2025-05-21 17:32:40,Continuation,28.00953516090577,115.7480542583947,0.6044390310440148,Buy,17,1.342459264947302,0.0026016154938456,11.33583915040855,0.0,61.33833198714908,0.3980582524272083,451.3805522208883,92468.8,0.658749762081913,4.513943036317909,1.0604124485473412,0.0038171307207626,28.08820892846464,0.0,76.29294129916333,0.5156250000000191,248.83239925273557,127581.7,0.5453344797882455,1.436423067361855,0.8272180650454858,0.0055001887692427,131.62661514309906,0.0,174.07587815803896,0.7869415807560217,199.4049107366105,337449.19999999995,0.3548617095550974,0.8602007919904138,0.7970071755909502,3.176087360799902e-05,0.0,0.0,179.65137166427974,0.7933333333333413,178.90822995865014,710415.0999999999,0.1636641732418132,0.0162707844035787,0.7440289646863136,-0.0021265728767677,-240.2140405979175,0.0,389.9494861698702,0.362804878048784,125.44373042529212,1422943.8,-0.0196683804377939,-0.339763720469894,NO_TRADE
1747848760940,2025-05-21 17:32:40,Continuation,30.39513677811665,115.47831887925302,0.6028526533488917,Buy,17,1.388644383663479,0.0028781821642015,12.531328320800784,0.0,61.33794100436119,0.3883495145631119,454.8484848484848,92395.1,0.6601269980767378,4.580995626229687,1.1285913525893103,0.0034219406490342,25.094102885821084,0.0,76.29279702204863,0.507812500000004,248.8248824882488,127604.2,0.5446200046706927,1.4353832175737498,0.8669806692278378,0.0056890985618983,135.91881116346505,0.0,174.0724121607022,0.7835051546391766,199.0766589721581,337335.0,0.3553191930869906,0.8567889817581709,0.789144348998154,3.1138039018986697e-05,0.0,0.0,179.65122672883854,0.7900000000000015,178.87859190612707,710467.8,0.1635834868237519,0.0164660829298199,0.748903506736693,-0.0021312983487764,-240.79567265747772,0.0,389.949575070503,0.3612804878048786,125.43686040580651,1422997.5,-0.0197011589971169,-0.3397369609878046,NO_TRADE
1747848765313,2025-05-21 17:32:45,Continuation,21.44772117962548,98.2063492063492,0.6317931455659873,Buy,17,1.385049327527287,0.0030287319865654,13.12414245660078,0.0,48.82183542766285,0.3048780487804903,447.5685411246748,96634.1,0.6695452226491476,0.0440750462495041,1.0792764249041518,0.0045585043028857,33.47480423217182,0.0,68.52688400791453,0.5043478260869526,248.062792251169,132251.5,0.5513729522916564,1.1117328556159445,0.8053601922363803,0.0050035931868897,120.59089538739826,0.0,153.69776740038532,0.7782101167315196,200.97512189023627,344391.6,0.357145760814143,0.8146695817041179,0.8042335438610606,-1.1682828425621648e-05,-2.38251235928239,0.0,179.64465141585603,0.8100000000000023,180.4407759416744,719990.1,0.1671513261085118,0.0298224871119309,0.7811821858886957,-0.00207130553695,-235.6020942408384,0.0,385.20460991516273,0.375,126.0496544765812,1433211.8000000005,-0.0165259593871611,-0.336658834972099,NO_TRADE
1747848765416,2025-05-21 17:32:45,Continuation,19.06464104855485,98.18924056648606,0.6315973395260045,Buy,17,1.3043752934873336,0.0025021932941961,10.735373054214042,0.0,48.82112890707612,0.3048780487804903,446.2760076389587,96537.5,0.6689555872070438,-0.2332619366956222,1.1274641920510653,0.0045620092270368,33.47480423217182,0.0,68.52681762060332,0.5043478260869526,247.9973297730307,132262.09999999998,0.5512229126862495,1.109752487459874,0.8154157403189801,0.0049597134103817,119.37059142702054,0.0,153.0980060783974,0.7773437500000004,200.73835179212813,344252.8,0.3571880896829307,0.8129923485611571,0.8136120149832852,-3.292736623267574e-05,-3.573342862247768,0.0,179.6445843523086,0.8100000000000023,180.5534245478743,720002.6,0.1671316186913769,0.0299364606143153,0.7860531375319012,-0.0020606302507484,-234.465906446358,0.0,384.0159662819604,0.3761609907120748,126.04543409056818,1433224.1,-0.0165343996099422,-0.3366263720410246,NO_TRADE
1747848765982,2025-05-21 17:32:45,Continuation,18.46447078444233,97.9269080885848,0.6345607882836749,Buy,17,1.2269937762472352,0.0025072725360249,10.730893048764658,-1.786565030967195,48.82001317390675,0.3536585365853591,443.40570969039,96453.5,0.670386248295811,-0.8094588502252423,0.9663693329729464,0.0049939606638482,37.05917513448751,-1.786565030967195,66.73859782216671,0.5267857142857032,249.66613247863248,132676.6,0.5520822812764272,1.092038695959551,0.8721224281859525,0.0049373014335017,118.71760877425568,-1.1911142874164868,148.3093888478082,0.7862903225806438,200.7667305608801,343176.3,0.3553593298837945,0.8092728798374963,0.78592304924016,9.685034051253728e-05,3.574620196604246,-1.1911142874164868,179.6437004384803,0.8233333333333329,180.6358477859348,720453.7,0.1674573952496878,0.0312919259163715,0.7890967610418481,-0.0020330790471672,-231.55690016290376,-0.5955926146527294,384.016517103196,0.3823529411764699,126.13174280891148,1433704.3999999997,-0.016318287089026,-0.3362426387383679,NO_TRADE
1747848765990,2025-05-21 17:32:45,Continuation,16.078127791340545,113.92350869469524,0.6362624612480418,Buy,17,1.2698476052037495,0.0026366526936805,11.327053773697251,0.0,48.82006134399387,0.4024390243902625,444.95781438328646,96744.4,0.6713773613769893,-0.7880684378793614,1.069368490158256,0.0050713534715233,37.6569037656901,0.0,66.7384906517543,0.5625000000000079,250.23364485981307,132967.5,0.5530622144508995,1.088904412475605,0.8060754264699139,0.0049772998954213,119.92286368567008,0.0,148.30889449494606,0.8024193548387166,200.91168186136437,343467.2,0.3559053091532466,0.8089306383652716,0.7307548622021215,0.0001146184796111,4.766160262139559,0.0,179.64335047668942,0.8366666666666731,180.6943731372144,720744.6,0.1677934180845753,0.0316445577502803,0.7830385532178137,-0.0020174705481227,-229.8114963928316,0.0,384.0166304565172,0.3885448916408693,126.15173637003146,1433995.2999999996,-0.0161121169644,-0.3360661814602889,NO_TRADE
1747848766697,2025-05-21 17:32:46,Continuation,23.82938162754541,112.5636143517501,0.6521662610620534,Buy,17,1.2364933115382308,0.0020182164672875,8.347245409015907,0.0,48.81755973868002,0.3170731707317335,429.8,94648.4,0.6882652004682593,-1.7344509624057582,1.010539037394318,0.0038799433664434,28.67726132154488,0.0,61.970393396010216,0.4615384615384825,250.209065061047,133127.2,0.5504795413709594,1.071980997653479,0.8534861856023201,0.0047266077727935,113.26665863357177,0.0,146.50875550222491,0.771428571428581,200.1483506409081,342392.1,0.3555692435660753,0.8039416646641478,0.7869323730903808,-1.298528596936245e-05,-2.382370458605839,0.0,179.64308466212597,0.813333333333342,180.72630540295484,720952.9,0.1674354871171196,0.0324305471200542,0.77486782092635,-0.0020314573407588,-231.0423092591514,0.0,383.4332711279855,0.3782945736434139,125.99503095651863,1433751.1,-0.0159382615294941,-0.3356967795272065,NO_TRADE
1747848766811,2025-05-21 17:32:46,Continuation,28.60548271752025,113.13086066475915,0.6461936731630371,Buy,17,1.4229886596761652,0.001471638729211,5.963029218844528,0.0,48.81790937045158,0.243902439024413,435.49194274847366,94956.4,0.6858263371399927,-1.7690314461608625,1.0971804679984656,0.0033004223565023,24.493697353487367,0.0,61.374463074160296,0.3980582524272083,251.86791194129415,133793.3,0.5458412342023106,1.0490367579736184,0.8460479692219232,0.0045415035892524,109.042713416471,0.0,145.31041479708165,0.7448559670781969,200.593338277819,342804.69999999995,0.3540660323501982,0.802187077460227,0.7752656444828278,-9.068306313481584e-05,-6.551518761168174,0.595983074081848,179.64199140186608,0.7933333333333413,180.9442220318474,721618.5,0.1669304487066227,0.0338247209183661,0.7825453908811681,-0.0020508380434665,-233.397357546126,0.0,383.43406006475794,0.3689922480620182,126.0802361101388,1434426.0,-0.0160857374308607,-0.3354584728192911,NO_TRADE
1747848766862,2025-05-21 17:32:46,Continuation,29.797377830750893,112.97457627118663,0.6485118661999598,Buy,17,1.4594250366747767,0.000791600037443,2.9806259314462813,0.0,48.8178913353322,0.243902439024413,438.43208383716245,94958.1,0.6858235369073307,-1.784691748428712,1.096682074563426,0.0032250134261569,23.89486260454036,0.0,61.37421528289121,0.3980582524272083,251.40838027934265,133386.1,0.5444487843935761,1.0449233055484377,0.8596933769968591,0.0044683258126464,107.21599807252144,0.0,145.31004317739473,0.7448559670781969,200.5600046667056,342803.1,0.3540606838152864,0.8018398006883767,0.7779563475268559,-9.046339439518358e-05,-6.551128580786446,0.0,179.6419618286842,0.7933333333333413,181.01484892642893,721620.9,0.1669321107523355,0.0338997331581084,0.7670897377918212,-0.0020519809585072,-233.397357546126,0.0,383.434085377066,0.3689922480620182,126.07642476971456,1434428.5,-0.0160845242547816,-0.3354443461444494,NO_TRADE
1747848766912,2025-05-21 17:32:46,Continuation,30.9929669805704,113.09696235967442,0.648625582547276,Buy,17,1.473715382654591,0.0005186615710885,1.78837555886743,0.0,48.81803347033254,0.2195121951219613,437.3370763986365,95074.8,0.6858052817360647,-1.7850249591449003,0.9629523846502456,0.0028943834415233,21.5028073109553,0.0,61.37403652224771,0.378640776699043,251.4836300593452,133497.9,0.5445426482364143,1.0385270312308728,0.8583444206549973,0.0043687022755959,104.8003372884424,0.5960541217137095,145.3093889421022,0.7366255144032955,200.63521703248608,342907.9,0.3541461132858123,0.8012950617768995,0.7862626320995811,-0.0001117424766476,-7.742242868202934,0.0,179.64179218195542,0.7866666666666712,181.0213478163748,721737.6,0.1670136071613838,0.0340745616850195,0.7886295096258387,-0.0020526799707305,-233.42452994935627,0.0,383.44332874472553,0.3658914728682182,125.94347327052586,1433993.4,-0.0156500022942922,-0.3351309131419869,NO_TRADE
1747848770663,2025-05-21 17:32:50,Continuation,25.63185503099707,102.05522252497758,0.6354932415354543,Buy,17,0.4600090098656718,-0.0037255512155756,-5.957345406888045,0.0,19.667829964463245,0.4848484848484561,160.49879324215607,26610.5,0.4136675372503335,0.710568509176887,1.074502527174273,0.0007016976118768,4.770992366411265,0.0,61.36470226123511,0.3592233009708778,246.96626216828912,135441.5,0.5313962116485714,0.8122892617892238,0.8272388189269092,0.0035700498214251,84.76104598737582,0.0,127.3253406028281,0.6901408450704235,198.94162256760697,345881.0,0.3838106169462906,0.7586017093979756,0.7950275569053988,-0.0003059235671645,-18.444695662521703,0.0,179.6367714791919,0.7800000000000011,182.4288268096801,732948.3,0.1745335926149223,0.0551106869651676,0.7770596919633243,-0.0020967426335371,-238.56627487489945,0.0,382.8943777996988,0.3633540372670798,126.16650533505668,1446438.1999999995,-0.0113444183097487,-0.3303056821646545,NO_TRADE
1747848792339,2025-05-21 17:33:12,Exhaustion,-1.7825311942959676,72.28244808306644,0.6124511554861204,Buy,17,0.4102053948599042,0.0022225105845838,2.9717682020809133,0.0,15.452105972292852,0.576923076923119,134.60960208479503,20793.4,0.1354660613463887,0.2746671747503861,0.8682149307715725,0.0066012720046954,36.975190839694925,0.0,61.26506404967631,0.6796116504854527,187.52292354372975,103688.4,0.5409727606945426,1.5016494873159978,0.924373225437727,0.0036077492423609,81.46639511201712,0.0,114.53610715577828,0.8281250000000072,189.67773120098676,358007.0,0.3968481063219434,0.730280965408801,0.795352179868798,0.0006028913767705,32.78688524590232,0.0,192.14185262219897,0.8971962616822482,191.14159241851604,801440.8999999999,0.218198871557466,0.1960876707837886,0.7928079937208026,-0.0016786046778703,-197.46039142590956,0.5942123715027231,382.9754308601037,0.4472049689441013,129.5909863662122,1514698.4,0.0236958063730706,-0.3010140120766288,NO_TRADE
