timestamp,datetime,date,hour,flow_impact,imbalance,max_run,direction,pre_vol_15m,pre_range_15m,pre_vol_5m,pre_range_5m,pre_vol_2m,pre_drift_2m,pre_vol_30s,pre_range_30s,pre_imbalance_30s,pre_vol_10s,pre_range_10s,regime_pred,classification,ret_5s,ret_15s,ret_30s,ret_60s,ret_120s,ret_300s
1748026378460,2025-05-23 18:52:58,2025-05-23,18,73.59926543577402,0.8366716614583233,,Sell,1.0454569884734717,77.01043825879538,1.2603376934384156,58.11887135710383,1.259419929311818,-32.35704323570502,1.5917856058802466,39.71218021229934,-0.8251491214758074,1.477545365021987,35.24376062454225,NO_TRADE,Exhaustion,,,8.955056808641439,,,
1753820353200,2025-07-29 20:19:13,2025-07-29,20,110.84687192924883,0.9795990431880336,,Buy,0.6166427165274013,72.10008810876263,1.0365750742706454,58.25761906532362,1.4155498627798715,53.94283172060943,1.5896238802149574,28.802987914349664,0.953922183985167,1.6586701962843593,26.58436050194613,NO_TRADE,Continuation,,,25.44388517064041,,,
1753820353251,2025-07-29 20:19:13,2025-07-29,20,111.68833933835472,0.9738140589968164,,Buy,0.6493231414492128,72.0994411777039,0.9686425268777784,58.81072977294316,1.0300277339193444,53.94283172060943,1.590394918087889,29.35578404616368,0.9477520826832062,1.6572636020145226,27.13717581595736,NO_TRADE,Continuation,,,25.44388517064041,,,
1753820353364,2025-07-29 20:19:13,2025-07-29,20,113.03209957418838,0.9672140648590064,,Buy,0.6989334874484576,72.09876640001225,0.7874502740556705,59.91856286604911,1.3525775965254605,55.61116672227784,1.5264260594535572,30.46237721030328,0.942062074926643,1.588808240791331,28.24372720432231,NO_TRADE,Continuation,,,24.33359141687854,,,
1753820353478,2025-07-29 20:19:13,2025-07-29,20,113.64051752374633,0.9673060100390694,,Buy,0.6110150433219285,72.09801316751222,0.8959151290123443,60.47136650217811,1.0230634207474507,56.16727838950169,1.5611349800327836,31.01492918796432,0.9422844399064942,1.6233466446199247,28.242506694680635,NO_TRADE,Continuation,,,23.779240170324524,,,
1753820353529,2025-07-29 20:19:13,2025-07-29,20,114.4764166393704,0.9673215611601256,,Buy,0.6489033490914543,72.09681191817123,0.9462341259922749,62.68726983023662,1.2452840776550542,57.27950172394624,1.535677618012813,33.22806634149105,0.9429096194392692,1.5944634195650835,30.455565304406228,NO_TRADE,Continuation,,,21.563640384827288,,,
1753820353559,2025-07-29 20:19:13,2025-07-29,20,116.15099901735935,0.9651729087530208,,Buy,0.7056883824045314,72.0964010323358,1.09621904286524,63.24092924933439,1.0451853565810898,58.39172505839236,1.0867650003562943,33.78110281338062,0.9407186349838677,1.1261987535417757,31.008596126330065,NO_TRADE,Continuation,,,21.0095648808534,,,
1753820353610,2025-07-29 20:19:13,2025-07-29,20,117.29069767441813,0.9619982211101444,,Buy,0.8007304681756137,72.0956720569659,0.768133474205936,64.34846182095093,1.336080245027175,59.5039483928369,1.4701681092192411,34.88730730844336,0.9378136439130964,1.5240030893029468,32.114775160281425,NO_TRADE,Continuation,,,19.348775498923256,,,
1753820353731,2025-07-29 20:19:13,2025-07-29,20,118.68621028496524,0.9528079282680508,,Buy,0.8167873831775099,72.09473804115669,0.8267739052083434,64.90069824463254,1.0801422606051334,60.06006006006076,1.3845641718077069,35.43927200036112,0.929281881768739,1.4351726218181582,32.113004737461296,NO_TRADE,Continuation,,,18.794914317302563,,,
1753820353994,2025-07-29 20:19:13,2025-07-29,20,119.8498198493282,0.9527823744914956,,Buy,0.7438323557375704,72.09383646365126,1.0473474383312993,64.89832722677647,1.3673289336148442,60.61617172728303,1.6788099936419916,35.43761743370455,0.9294796415320264,0.9710215315099872,32.111522272933684,NO_TRADE,Continuation,,,16.582831242054688,,,
