timestamp,datetime,flow_impact,flow_direction,flow_imbalance,aggressive_volume,book_depth,burst_ratio,same_dir_trades,window_trades,robust_z,price,buy_volume,sell_volume,date,hour
1747007946587,2025-05-11 23:59:06.587,118.1666666666667,Buy,0.9152750491159136,779.9000000000002,6.6,0.6333333333333333,19,73,-1.0,173.19,779.9000000000002,34.500000000000014,2025-05-11,23
1747007946587,2025-05-11 23:59:06.587,118.31818181818186,Buy,0.9153789551140544,780.9000000000002,6.6,0.6666666666666666,20,74,-0.1818181818181818,173.19,780.9000000000002,34.500000000000014,2025-05-11,23
1747007946587,2025-05-11 23:59:06.587,118.46969696969701,Buy,0.9154826065654091,781.9000000000002,6.6,0.7,21,75,-0.1818181818181818,173.19,781.9000000000002,34.500000000000014,2025-05-11,23
1747007946587,2025-05-11 23:59:06.587,118.62121212121215,Buy,0.9155860044042085,782.9000000000002,6.6,0.7333333333333333,22,76,-0.1428571428571428,173.19,782.9000000000002,34.500000000000014,2025-05-11,23
1747007997526,2025-05-11 23:59:57.526,0.7546315789473688,Sell,0.9313038793103449,1433.8000000000006,1900.0,1.0,30,88,360.6666666666667,173.11,51.0,1433.8000000000006,2025-05-11,23
1747007997626,2025-05-11 23:59:57.626,1.7822249844623999,Sell,0.9311738164186142,1433.8000000000006,804.5,0.9666666666666667,29,89,-1.0,173.14,51.1,1433.8000000000006,2025-05-11,23
1747007997626,2025-05-11 23:59:57.626,1.7822249844623999,Sell,0.931043771043771,1433.8000000000006,804.5,0.9333333333333333,28,90,-1.0,173.14,51.2,1433.8000000000006,2025-05-11,23
1747007997626,2025-05-11 23:59:57.626,1.7822249844623999,Sell,0.9307837328305951,1433.8000000000006,804.5,0.9,27,91,-0.888888888888889,173.14,51.400000000000006,1433.8000000000006,2025-05-11,23
