event_idx,timestamp,datetime,event_price,direction,flow_impact,imbalance,max_run,ret_5s,price_5s,ret_15s,price_15s,ret_30s,price_30s,ret_60s,price_60s,ret_120s,price_120s,ret_300s,price_300s,classification
1736,1747033705074,2025-05-12 07:08:25.074,175.76,Sell,155.70248747316896,0.7328281606385068,809,-91.60218479745186,177.37,-101.2744651797907,177.54,-81.36094674556253,177.19,-109.23987255348293,177.68,-152.4806554392357,178.44,-157.60127446518035,178.53,Reversal
1737,1747033705076,2025-05-12 07:08:25.076,175.76,Sell,155.7188618468269,0.732844762496909,809,-91.60218479745186,177.37,-101.2744651797907,177.54,-81.36094674556253,177.19,-109.23987255348293,177.68,-152.4806554392357,178.44,-157.60127446518035,178.53,Reversal
1738,1747033705077,2025-05-12 07:08:25.077,176.0,Sell,155.8814423765335,0.7312326110952888,809,-77.84090909090935,177.37,-87.49999999999955,177.54,-67.61363636363623,177.19,-95.45454545454584,177.68,-138.6363636363635,178.44,-143.75000000000006,178.53,Reversal
1739,1747033705078,2025-05-12 07:08:25.078,176.06,Sell,155.97888332141537,0.7301866660547993,809,-74.40645234579134,177.37,-84.0622515051681,177.54,-64.18266500056772,177.19,-92.01408610700923,177.68,-135.18118823128452,178.44,-140.29308190389634,178.53,Reversal
1740,1747033705081,2025-05-12 07:08:25.081,175.63,Sell,156.0237115247084,0.7302618939612748,809,-99.07191254341566,177.37,-108.75135227466814,177.54,-88.82309400444129,177.19,-116.72265558275986,177.68,-159.99544496953837,178.44,-165.11985423902556,178.53,Reversal
1741,1747033705083,2025-05-12 07:08:25.083,175.47,Sell,156.10343593415735,0.7303606761847612,809,-108.2806177694196,177.37,-117.9688835698406,177.54,-98.02245398073738,177.19,-125.94745540548287,177.68,-169.2597025132501,178.44,-174.38878440759117,178.53,Reversal
1742,1747033705085,2025-05-12 07:08:25.085,175.47,Sell,156.12508947746454,0.7302387477691826,809,-108.2806177694196,177.37,-117.9688835698406,177.54,-98.02245398073738,177.19,-125.94745540548287,177.68,-169.2597025132501,178.44,-174.38878440759117,178.53,Reversal
1743,1747033705088,2025-05-12 07:08:25.088,175.47,Sell,156.28883321404297,0.7286973488049642,809,-108.2806177694196,177.37,-118.5387815581018,177.55,-98.02245398073738,177.19,-125.94745540548287,177.68,-169.2597025132501,178.44,-174.38878440759117,178.53,Reversal
1744,1747033705091,2025-05-12 07:08:25.091,175.47,Sell,156.31424481032076,0.7285582792587219,809,-108.2806177694196,177.37,-118.5387815581018,177.55,-98.02245398073738,177.19,-125.94745540548287,177.68,-169.2597025132501,178.44,-174.38878440759117,178.53,Reversal
1745,1747033705094,2025-05-12 07:08:25.094,175.45,Sell,156.63788475305523,0.7257545334845503,809,-109.43288686235486,177.37,-119.69222000570095,177.55,-99.1735537190088,177.19,-127.10173838700588,177.68,-170.4189227700205,178.44,-175.5485893416935,178.53,Reversal
1746,1747033705097,2025-05-12 07:08:25.097,175.48,Sell,156.68450250538174,0.7256750876303617,809,-107.70458171871522,177.37,-118.53202644176046,177.56,-97.44700250740871,177.19,-125.37041258263147,177.68,-168.6801914748124,178.44,-173.80898108046566,178.53,Reversal
1747,1747033705101,2025-05-12 07:08:25.101,175.47,Sell,156.74534717252567,0.7252621039328165,809,-108.2806177694196,177.37,-119.1086795463614,177.56,-98.02245398073738,177.19,-125.94745540548287,177.68,-169.2597025132501,178.44,-174.38878440759117,178.53,Reversal
1748,1747033705103,2025-05-12 07:08:25.103,175.75,Sell,156.84368289192437,0.7242203567262278,809,-92.17638691322928,177.37,-102.98719772403996,177.56,-81.93456614509233,177.19,-109.81507823613126,177.68,-153.05832147937397,178.44,-158.17923186344245,178.53,Reversal
1749,1747033705109,2025-05-12 07:08:25.109,175.75,Sell,156.98371510380696,0.7228054376015585,809,-92.17638691322928,177.37,-102.98719772403996,177.56,-81.93456614509233,177.19,-109.81507823613126,177.68,-153.05832147937397,178.44,-158.7482219061162,178.54,Reversal
5112,1747071985051,2025-05-12 17:46:25.051,172.54,Sell,83.70489591364715,0.660093814549311,636,-3.4774545033037136,172.6,-9.852787759361071,172.71,6.37533325605571,172.43,-7.5344847571574975,172.67,2.318303002201927,172.5,24.34218152312435,172.12,Exhaustion
5113,1747071985511,2025-05-12 17:46:25.511,172.56,Sell,84.19564379336965,0.654011954936616,636,-2.8975428836353365,172.61,-8.113120074176308,172.7,8.692628650904362,172.41,-8.113120074176308,172.7,2.8975428836353365,172.51,24.91886879925862,172.13,Exhaustion
5114,1747071985807,2025-05-12 17:46:25.807,172.56,Sell,84.95325751734806,0.6495759947814707,636,-4.636068613814562,172.64,-7.533611497449899,172.69,6.3745943439970825,172.45,-7.533611497449899,172.69,2.318034306907281,172.52,23.759851645804158,172.15,Exhaustion
5115,1747071985807,2025-05-12 17:46:25.807,172.52,Sell,86.16692367000809,0.6545117373622554,636,-6.955715279386514,172.64,-9.853929979132129,172.69,4.057500579644192,172.45,-9.853929979132129,172.69,-0.0,172.52,21.446788778112946,172.15,Exhaustion
5640,1747075763152,2025-05-12 18:49:23.152,168.58,Sell,75.32216582064206,0.7905623671807935,374,-5.931901767706389,168.68,-10.677423181870825,168.76,8.897852651560427,168.43,-14.829754419266816,168.83,-27.286748131449727,169.04,-78.30110333372838,169.9,Exhaustion
5641,1747075763467,2025-05-12 18:49:23.467,168.54,Sell,76.1556683587131,0.7927746178457139,374,-7.1199715201141895,168.66,-14.239943040228379,168.78,7.713302480123144,168.41,-16.61326688026588,168.82,-28.479886080456758,169.02,-79.50634864127231,169.88,Exhaustion
5642,1747075763474,2025-05-12 18:49:23.474,168.52,Sell,76.60349689791217,0.7939860695931296,374,-8.307619273675904,168.66,-15.428435793970502,168.78,6.5274151436039425,168.41,-17.802041300734803,168.82,-29.670068834559693,169.02,-80.7025872300015,169.88,Exhaustion
5643,1747075763483,2025-05-12 18:49:23.483,168.54,Sell,78.31968415115523,0.7967576162603099,374,-7.713302480123144,168.67,-14.239943040228379,168.78,7.713302480123144,168.41,-16.61326688026588,168.82,-28.479886080456758,169.02,-79.50634864127231,169.88,Exhaustion
5644,1747075763987,2025-05-12 18:49:23.987,168.58,Sell,80.14506486181514,0.7941746916899112,374,-8.897852651558741,168.73,-5.338711590934571,168.67,11.863803535414464,168.38,-19.575275833431252,168.91,-21.948036540513474,168.95,-77.70791315695656,169.89,Continuation
5791,1747076597467,2025-05-12 19:03:17.467,171.33,Buy,214.331877729254,0.6514142513694212,775,-12.840716745461908,171.11,-0.5836689429766723,171.32,-8.755034144633495,171.18,-2.3346757719033713,171.29,4.669351543803424,171.41,-5.253020486780097,171.24,Exhaustion
6976,1747106912987,2025-05-13 03:28:32.987,167.35,Sell,70.79015260096067,0.6481595727702967,348,4.780400358529076,167.27,11.353450851508677,167.16,-11.951000896326086,167.55,-23.902001792650477,167.75,-22.109351658201646,167.72,-19.71915147893711,167.68,Reversal
17831,1747339689006,2025-05-15 20:08:09.006,169.35,Sell,79.64463528644318,0.7197383201551589,1095,-8.266902863892224,169.49,-2.36197224682563,169.39,-15.943312666076778,169.62,-21.257750221435703,169.71,-35.42958370239116,169.95,6.495423678770901,169.24,Reversal
19209,1747361941999,2025-05-16 02:19:01.999,171.95,Sell,111.87459640966144,0.7347470981073507,1281,-10.468159348648259,172.13,-15.70223902297239,172.22,-17.4469322477471,172.25,-20.354754289038834,172.3,-0.0,171.95,-55.830183192789065,172.91,Reversal
19210,1747361941999,2025-05-16 02:19:01.999,171.93,Sell,113.29781738344428,0.7380791437023044,1281,-11.632641191181795,172.13,-16.8673297272141,172.22,-18.612225905891535,172.25,-21.520386203687814,172.3,-1.1632641191171877,171.95,-56.999941836793454,172.91,Reversal
26069,1747591323181,2025-05-18 18:02:03.181,169.63,Sell,70.45048957002938,0.7607321851346476,774,-29.475918174851145,170.13,-24.759771266875905,170.05,-34.192065082828066,170.21,-70.74220361964376,170.83,-64.84701998467219,170.73,-51.28809762424126,170.5,Reversal
26070,1747591323182,2025-05-18 18:02:03.182,169.61,Sell,70.87220093656838,0.7621559021328819,774,-30.65856965980672,170.13,-25.941866635221842,170.05,-35.37527268439327,170.21,-71.9297211249336,170.83,-66.0338423442,170.73,-52.47332114851638,170.5,Reversal
26071,1747591323182,2025-05-18 18:02:03.182,169.6,Sell,71.17530864197502,0.7631687867992716,774,-31.250000000000068,170.13,-26.533018867925534,170.05,-35.96698113207628,170.21,-72.52358490566145,170.83,-66.62735849056577,170.73,-53.06603773584939,170.5,Reversal
26072,1747591323183,2025-05-18 18:02:03.183,169.6,Sell,71.52515964240087,0.764327199269577,774,-31.250000000000068,170.13,-27.122641509434434,170.06,-35.96698113207628,170.21,-72.52358490566145,170.83,-66.62735849056577,170.73,-53.06603773584939,170.5,Reversal
26073,1747591323186,2025-05-18 18:02:03.186,169.58,Sell,71.88139633886755,0.765495169067819,774,-32.433069937491624,170.13,-28.305224672720232,170.06,-37.15060738294583,170.21,-73.71152258521052,170.83,-67.81460077839233,170.73,-54.2516806227142,170.5,Reversal
26074,1747591323187,2025-05-18 18:02:03.187,169.56,Sell,73.6567901234568,0.771147579641173,774,-33.61641896673704,170.13,-29.488086812927577,170.06,-38.334512856806185,170.21,-74.89974050483664,170.83,-69.0021231422498,170.73,-55.43760320830371,170.5,Reversal
26075,1747591323187,2025-05-18 18:02:03.187,169.54,Sell,74.28156662409549,0.7730724396145504,774,-34.80004718650486,170.13,-30.671228028784373,170.06,-39.518697652472326,170.21,-76.08823876371478,170.83,-70.18992568125503,170.73,-56.623805591601275,170.5,Reversal
26076,1747591323196,2025-05-18 18:02:03.196,169.56,Sell,74.66760323541953,0.7741863756042099,774,-33.61641896673704,170.13,-28.898325076669565,170.05,-38.334512856806185,170.21,-74.89974050483664,170.83,-69.0021231422498,170.73,-54.847841472045694,170.49,Reversal
26077,1747591323197,2025-05-18 18:02:03.197,169.58,Sell,74.89604086845488,0.7687749956232783,774,-32.433069937491624,170.13,-27.715532492039088,170.05,-37.15060738294583,170.21,-73.71152258521052,170.83,-67.81460077839233,170.73,-53.661988442033056,170.49,Reversal
26078,1747591323198,2025-05-18 18:02:03.198,169.53,Sell,75.60681140911049,0.7701243916117296,774,-35.39196602371228,170.13,-30.67303722055154,170.05,-40.110894826874706,170.21,-76.682593051378,170.83,-70.78393204742456,170.73,-56.62714563794065,170.49,Reversal
26079,1747591323199,2025-05-18 18:02:03.199,169.58,Sell,76.88931460195855,0.7634057349138755,774,-32.433069937491624,170.13,-27.715532492039088,170.05,-37.15060738294583,170.21,-73.71152258521052,170.83,-67.81460077839233,170.73,-53.661988442033056,170.49,Reversal
26080,1747591323203,2025-05-18 18:02:03.203,169.52,Sell,77.24589186888066,0.7604835696327253,774,-35.983954695610265,170.13,-31.264747522416297,170.05,-40.7031618688059,170.21,-77.27701746106666,170.83,-71.3780084945717,170.73,-57.22038697498814,170.49,Reversal
26081,1747591323209,2025-05-18 18:02:03.209,169.54,Sell,78.30821626223955,0.7367553521142063,774,-34.80004718650486,170.13,-30.081396720539068,170.05,-39.518697652472326,170.21,-76.08823876371478,170.83,-70.18992568125503,170.73,-56.03397428335597,170.49,Reversal
26082,1747591323218,2025-05-18 18:02:03.218,169.65,Sell,79.50353341847627,0.7108385478635495,774,-28.29354553492424,170.13,-24.167403477748103,170.06,-33.00913645741245,170.21,-70.14441497200104,170.84,-64.24992631889204,170.74,-49.51370468611868,170.49,Reversal
26226,1747592203757,2025-05-18 18:16:43.757,169.14,Sell,71.17336965229858,0.6948848811214914,405,1.1824524062895716,169.12,2.9561310157256093,169.09,10.05084545346976,168.97,-10.05084545347144,169.31,-3.547357218872075,169.2,-30.152536360412636,169.65,Continuation
26227,1747592203759,2025-05-18 18:16:43.759,169.11,Sell,71.30427816055042,0.6954450461787343,455,-0.5913310862746676,169.12,1.1826621725510158,169.09,8.27863520785375,168.97,-11.826621725503436,169.31,-5.32197977647537,169.2,-31.931878658860622,169.65,Exhaustion
26228,1747592203759,2025-05-18 18:16:43.759,169.1,Sell,74.7691075148205,0.7095582405054035,505,-1.1827321111774236,169.12,0.5913660555878714,169.09,7.687758722649051,168.97,-12.418687167357065,169.31,-5.913660555883757,169.2,-32.52513305736318,169.65,Exhaustion
26229,1747592203759,2025-05-18 18:16:43.759,169.08,Sell,75.88287133472113,0.7138211725455799,555,-2.3657440264958622,169.12,-0.5914360066235453,169.09,6.5057960728657225,168.97,-13.603028152353309,169.31,-7.097232079487587,169.2,-33.71185237757234,169.65,Exhaustion
26230,1747592203759,2025-05-18 18:16:43.759,169.06,Sell,76.73946482935331,0.7170156035002919,605,-3.5490358452621713,169.12,-1.7745179226310857,169.09,5.323553767893258,168.97,-14.78764935525849,169.31,-8.281083638943946,169.2,-34.898852478410234,169.65,Exhaustion
26231,1747592203759,2025-05-18 18:16:43.759,169.04,Sell,79.67264861400315,0.7274337991742333,655,-4.73260766682516,169.12,-2.957879791765935,169.09,4.1410317084709645,168.97,-15.972550875533024,169.31,-9.46521533364864,169.2,-36.08613345953701,169.65,Exhaustion
26232,1747592203763,2025-05-18 18:16:43.763,169.02,Sell,80.11376381989957,0.7289345786915702,705,-5.91645959058066,169.12,-4.141521713406293,169.09,2.9582297952911705,168.97,-17.15773281268442,169.31,-10.649627263044515,169.2,-37.273695420660005,169.65,Exhaustion
26233,1747592203764,2025-05-18 18:16:43.764,169.01,Sell,81.24771671206427,0.7325718297581938,724,-6.5084906218575025,169.12,-4.733447724987427,169.09,2.3667238624928726,168.97,-17.75042896870075,169.31,-11.241938346843249,169.2,-37.867581799894374,169.65,Exhaustion
26234,1747592203775,2025-05-18 18:16:43.775,169.0,Sell,82.40217913795749,0.7340512413664326,724,-7.1005917159766,169.12,-5.32544378698245,169.09,1.77514792899415,168.97,-18.343195266272325,169.31,-11.834319526626548,169.2,-38.4615384615388,169.65,Exhaustion
26235,1747592203775,2025-05-18 18:16:43.775,169.0,Sell,82.42525236340202,0.7341256881589956,724,-7.1005917159766,169.12,-5.32544378698245,169.09,1.77514792899415,168.97,-18.343195266272325,169.31,-11.834319526626548,169.2,-38.4615384615388,169.65,Exhaustion
26236,1747592203775,2025-05-18 18:16:43.775,169.0,Sell,82.64268546707127,0.7348252041111066,724,-7.1005917159766,169.12,-5.32544378698245,169.09,1.77514792899415,168.97,-18.343195266272325,169.31,-11.834319526626548,169.2,-38.4615384615388,169.65,Exhaustion
26237,1747592203775,2025-05-18 18:16:43.775,169.0,Sell,85.10911712866393,0.740551917856184,724,-7.1005917159766,169.12,-5.32544378698245,169.09,1.77514792899415,168.97,-18.343195266272325,169.31,-11.834319526626548,169.2,-38.4615384615388,169.65,Exhaustion
26238,1747592203775,2025-05-18 18:16:43.775,169.0,Sell,85.87229610639181,0.7428577292887636,724,-7.1005917159766,169.12,-5.32544378698245,169.09,1.77514792899415,168.97,-18.343195266272325,169.31,-11.834319526626548,169.2,-38.4615384615388,169.65,Exhaustion
26239,1747592203775,2025-05-18 18:16:43.775,168.98,Sell,86.6325909309391,0.7451144312469209,724,-8.285004142502947,169.12,-6.509646111966721,169.09,0.5917860101781811,168.97,-19.52893833589848,169.31,-13.01929222393176,169.2,-39.64966268197514,169.65,Exhaustion
26240,1747592203781,2025-05-18 18:16:43.781,169.01,Sell,87.94055439833208,0.7466060050616078,724,-6.5084906218575025,169.12,-4.733447724987427,169.09,2.3667238624928726,168.97,-17.75042896870075,169.31,-11.241938346843249,169.2,-37.867581799894374,169.65,Exhaustion
26241,1747592203784,2025-05-18 18:16:43.784,168.96,Sell,88.4371094375886,0.7476084183673424,724,-9.469696969696766,169.12,-7.694128787878519,169.09,-0.5918560606055223,168.97,-20.714962121211784,169.31,-14.20454545454431,169.2,-40.838068181818045,169.65,Exhaustion
26242,1747592203784,2025-05-18 18:16:43.784,168.94,Sell,89.7461945201074,0.7512506561258003,724,-10.654670297147321,169.12,-8.878891914289433,169.09,-1.7757783828578866,168.97,-21.901266721913373,169.31,-15.390079318100563,169.2,-42.02675506096886,169.65,Exhaustion
26243,1747592203784,2025-05-18 18:16:43.784,168.92,Sell,90.51129626662232,0.7533533611503971,724,-11.839924224485975,169.12,-10.063935590813161,169.09,-2.959981056121914,168.97,-23.087852237746553,169.31,-16.575893914279018,169.2,-43.215723419371194,169.65,Exhaustion
26244,1747592203784,2025-05-18 18:16:43.784,168.91,Sell,90.90866848261332,0.7541283239418949,724,-12.432656444260727,169.12,-10.656562666509195,169.09,-3.5521875555030653,168.97,-23.681250370019875,169.31,-17.168906518263693,169.2,-43.81031318453668,169.65,Exhaustion
26245,1747592203789,2025-05-18 18:16:43.789,168.9,Sell,92.04518506649406,0.7568055927889742,724,-13.025458851391289,169.12,-11.24925991711058,169.09,-4.144464179987755,168.97,-24.27471876850187,169.31,-17.761989342805386,169.2,-44.40497335701598,169.65,Exhaustion
26246,1747592203790,2025-05-18 18:16:43.790,168.92,Sell,92.83079634673754,0.7585806333573208,724,-11.839924224485975,169.12,-10.063935590813161,169.09,-2.959981056121914,168.97,-23.087852237746553,169.31,-16.575893914279018,169.2,-43.215723419371194,169.65,Exhaustion
26247,1747592203795,2025-05-18 18:16:43.795,168.89,Sell,93.86300272392066,0.761006761704949,724,-13.618331458346747,169.12,-11.8420273550842,169.09,-4.736810942034017,168.97,-24.868257445675646,169.31,-18.35514240037908,169.2,-44.99970394931727,169.65,Exhaustion
26248,1747592203824,2025-05-18 18:16:43.824,168.94,Sell,94.95128985739284,0.7491592008653475,724,-10.654670297147321,169.12,-8.878891914289433,169.09,-1.7757783828578866,168.97,-21.901266721913373,169.31,-15.390079318100563,169.2,-42.02675506096886,169.65,Exhaustion
26249,1747592203838,2025-05-18 18:16:43.838,168.97,Sell,96.18971318698746,0.7267424040511674,724,-8.877315499793198,169.12,-7.101852399834559,169.09,-0.0,168.97,-20.121915132864025,169.31,-13.61188376634845,169.2,-40.24383026572805,169.65,Exhaustion
26250,1747592203891,2025-05-18 18:16:43.891,169.0,Sell,96.44415958980755,0.7093775128424888,724,-7.1005917159766,169.12,-5.32544378698245,169.09,1.77514792899415,168.97,-18.343195266272325,169.31,-11.834319526626548,169.2,-38.4615384615388,169.65,Exhaustion
27134,1747604030044,2025-05-18 21:33:50.044,167.96,Sell,73.55361744301263,0.8483337734923653,1153,7.14455822814983,167.84,-4.763038818765425,168.04,-11.907597046915255,168.16,-20.83829483210254,168.31,6.5491783758045745,167.85,-19.052155275065086,168.28,Reversal
